Odiya,Assamese
ମୂଳ ସମସ୍ୟା |,ভিত্তি বিষয়
ମ basic ଳିକ ପର୍ଯ୍ୟାୟ |,মূল পৰ্যায়
"1. ବ୍ୟାଚ୍, ୨ ଗୋଷ୍ଠୀ, 3 ବିପର୍ଯ୍ୟୟ |","১.বেচ, ২. গোট, ৩. বিপৰ্যয়"
"1. ବ୍ୟାଚ୍ ଫାଇଲ୍, 2 ବ୍ୟାଚ୍ ଫାଇଲ୍ |","1. বেচ ফাইল, 2. বেচ ফাইল"
ବ୍ୟାଚ୍ ସ୍ଥିତି,বেচৰ অৱস্থা
"1. ବ୍ୟାଚ୍ ପ୍ରକ୍ରିୟାକରଣ, 2 ଗୋଷ୍ଠୀ ପ୍ରକ୍ରିୟାକରଣ |","১.বেচ প্ৰচেছিং, ২. গ্ৰুপ প্ৰচেছিং"
"1. ବ୍ୟାଚ୍ ସିଷ୍ଟମ୍, 2 କାଟାପଲ୍ଟ ସିଷ୍ଟମ୍ |","1. বেচ ব্যৱস্থা, 2. কেটাপল্ট ব্যৱস্থা"
baud,baud
ବାଉଡ୍ ହାର,বড হাৰ
ବିମ୍ ବିମ୍ |,ৰশ্মি ৰশ্মি
"1. ନିର୍ଦ୍ଦେଶାବଳୀ, ୨ ବ୍ୟାଚ୍ ମାର୍କ","1. নিৰ্দেশনা, 2. বেচ মাৰ্ক"
ଦ୍ୱି-ଦିଗୀୟ ଯୋଗାଯୋଗ |,দ্বিমুখী যোগাযোগ
ସିଧାସଳଖ ଲିଙ୍କ୍ |,প্ৰত্যক্ষ সংযোগ
ବାଇନାରୀ କୋଡ୍ |,বাইনাৰী ক&#39;ড
ବାଇନାରୀ ସଂଖ୍ୟା,বাইনাৰী অংক
ବାଇନାରୀ ନିବେଶ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ (BIOS),বাইনাৰী বিনিয়োগ আউটপুট ব্যৱস্থা (BIOS)
ବାଇନାରୀ ସଂଖ୍ୟା,বাইনাৰী সংখ্যা
ବାଇନାରୀ ଅପରେଟର୍ |,বাইনাৰী অপাৰেটৰ
ବାଇନାରୀ ସମ୍ପର୍କ |,বাইনাৰী সম্পৰ্ক
ବାଇନାରୀ ସନ୍ଧାନ |,বাইনাৰী সন্ধান
ବାଇନାରୀ ଏକ୍ସପ୍ଲୋର୍ସନ୍ ଟ୍ରି (BST),বাইনাৰী অন্বেষণ বৃক্ষ (BST)
"1. ବାଇନାରୀ ସ୍ଥାନାନ୍ତର ବୃକ୍ଷ, 2 ବାଇନାରୀ ସ୍ଥାନାନ୍ତର |","1. বাইনাৰী স্থানান্তৰ গছ, 2. বাইনাৰী স্থানান্তৰ"
ବାଇନାରୀ ଗଛ |,বাইনাৰী গছ
"1. ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି, ୨। ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି","১.দ্বিমেৰু স্মৃতিশক্তি, ২. বাইপোলাৰ মেম’ৰী"
"1. ଜନ୍ମ ଏବଂ ମୃତ୍ୟୁ ମଡେଲ୍, ୨। ଜନ୍ମ ମୃତ୍ୟୁ ମଡେଲ |","১/ জন্ম আৰু মৃত্যুৰ আৰ্হি, ২. জন্ম মৃত্যুৰ আৰ্হি"
ଜନ୍ମ ମୃତ୍ୟୁ ପ୍ରକ୍ରିୟା |,জন্ম মৃত্যু প্ৰক্ৰিয়া
"1. ଡୁକ୍, ୨ ବିଟ୍","১.ডুয়েক, ২. বিট"
ବିଟ୍ ଦୋଷ |,বিট দোষ
ବିଟ୍ ମାନଚିତ୍ର,বিট মেপ
"1. ବିଟ୍, 2 ମାନଚିତ୍ର, 3 ପିକ୍ସେଲ (BMP)","1. বিট, 2. মানচিত্ৰ, ৩. পিক্সেল (BMP)"
"1. ବିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ, 2 ବିଟ୍ ଟେବୁଲ୍ |","1. বিট মেট্ৰিক্স, 2. বিট টেবুল"
ବିଟ୍ ପ୍ୟାଟର୍ |,বিট পেটাৰ্ণ
ବିଟ୍ ସ୍ଥିତି |,বিটৰ অৱস্থান
"1. ବିଟ୍ ହାର, ୨ ବିଟ୍ ହାର","1. বিট হাৰ, 2. বিট হাৰ"
ଦୃଷ୍ଟିହୀନ ପରୀକ୍ଷା |,চকুত পটি পৰীক্ষা কৰা
ଶିମର୍,shimmer
ବ୍ଲକ,অৱৰুদ্ধ কৰা
"1. କ୍ୟାଚ୍ ଅବରୋଧ କରନ୍ତୁ, 2. କ୍ୟାଚ୍ / ଖଣ୍ଡ ମେମୋରୀକୁ ଅବରୋଧ କରନ୍ତୁ |","1. ব্লক কেচ, 2. ব্লক কেচ / চুংক মেমৰি"
ଅନୁସନ୍ଧାନକୁ ଅବରୋଧ କରନ୍ତୁ |,ব্লক প্ৰ&#39;ব
ଭଲ୍ୟୁମ୍ କପି,ভলিউম কপি
ବ୍ଲକ ଚିତ୍ର,ব্লক ডায়াগ্ৰাম
"1. ଅବରୋଧିତ ନେଟୱାର୍କ, 2. ଅବରୋଧିତ ନେଟୱାର୍କ |","1. ব্লক কৰা নেটৱৰ্ক, 2. ব্লক কৰা নেটৱাৰ্ক"
ବୋର୍ଡ |,ব’ৰ্ড
ପୃଷ୍ଠା ସ୍ମୃତି,পৃষ্ঠাৰ স্মৃতিশক্তি
ବୁଲିଅନ୍ ବୀଜ ବିବେଚନା |,বুলিয়ান বীজগণিত
ବୁଲିଅନ୍ ସମ୍ପର୍କ |,বুলিয়ান সম্পৰ্ক
ବୁଟ ବିଭାଜନ,বুট বিভাজন
ବୁଟ ଷ୍ଟ୍ରାପିଂ,বুট ষ্ট্ৰেপিং
1. ବୁଟଷ୍ଟ୍ରାପ୍ ଲୋଡର୍ |,1.বুটষ্ট্ৰেপ লোডাৰ
"1. ବ୍ରିଜ୍, 2. ବ୍ରିଜ୍","১.দলং, ২.দলং"
ବ୍ରଡବ୍ୟାଣ୍ଡ ନେଟୱାର୍କ |,ব্ৰডবেণ্ড নেটৱৰ্ক
ପ୍ରସାରଣ,সম্প্ৰচাৰ
ରେଡିଓ ପ୍ରସାରଣ |,সম্প্ৰচাৰ ৰেডিঅ&#39;
(ନେଟ୍) ଭିନ୍ନତା |,(নেট) ভ্যাৰিয়েন্স
(ନେଟ୍) ଭିକାର୍ |,(নেট) ভিকাৰ
ବି-ଟ୍ରୁ |,বি-ট্ৰু
"1. ବବୁଲ୍ ମେମୋରୀ, 2. ବବୁଲ୍ ମେମୋରୀ |","1.বাবল মেমৰি, 2.বাবল মেমৰি"
ବବୁଲ୍ ସର୍ଟ୍ |,বুদবুদ সজাই পৰাই তোলা
"1. ବକେଟ୍, 2. ବକେଟ୍","১.বাল্টি, ২.বাল্টি"
"1. ଭ୍ରାତୃତ୍ୱ ବ୍ୟବସ୍ଥା, 2. ବିଗ୍ ସିଷ୍ଟମ୍ |","১.ভ্ৰাতৃত্ববোধ ব্যৱস্থা, ২.বৃহৎ ব্যৱস্থা"
ପ୍ରଭାବଶାଳୀ ବଜେଟ୍ ନିୟନ୍ତ୍ରଣ |,বাজেট ফলপ্ৰসূ নিয়ন্ত্ৰণ
ବଫର୍,বাফাৰ
ଅଭାବ,অভাৱ
ଯଥେଷ୍ଟ,বাছ
"1. ଅଷ୍ଟା ଭିଆଙ୍କ, ୨ ବିଟ୍ (ଆଠ ବିଟ୍)","১.অষ্ট ব্যাংক, ২. বিট (আঠটা বিট)"
ବାଇଟ୍ କୋଡ୍ |,বাইট ক&#39;ড
C (କମ୍ପ୍ୟୁଟର ଭାଷା),C (কম্পিউটাৰ ভাষা)
"1.C ପ୍ଲସ୍ ପ୍ଲସ୍, 2.C ++ (କମ୍ପ୍ୟୁଟର ଭାଷା)","1.C Plus Plus, 2.C++ (কম্পিউটাৰ ভাষা)"
"1. କ୍ୟାଶ୍, 2 ଦ୍ରୁତ, 3. ଜଳଖିଆ |","১.নগদ ধন, ২. বেগাই"
"1. କ୍ୟାଚ୍ ବଫର୍, 2. ମେମୋରୀ ବଫର୍ |","1.কেচ বাফাৰ, 2.মেমৰি বাফাৰ"
"1. କ୍ୟାଚ୍ ମେମୋରୀ, 2. କ୍ୟାଚ୍ ମେମୋରୀ, 3.ଫାଷ୍ଟ ମେମୋରୀ |","1.কেচ মেমৰি, 2.কেচ মেমৰি, 3.দ্ৰুত মেমৰি"
ଗଣନା,গণনা কৰা
"1. କାଲକୁଲେଟର, 2. କାଲକୁଲେଟର","১.কেলকুলেটৰ, ২.কেলকুলেটৰ"
"1. କାଲକୁଲେଟର ଚିପ୍, 2 କାଲକୁଲେଟର ଚିପ୍","1.কেলকুলেটৰ চিপ, 2. কেলকুলেটৰ চিপ"
ଆହ୍ୱାନ କରନ୍ତୁ |,আমন্ত্ৰণ কৰক
ନାମ କଲ୍,নাম কল
ରେଫରେନ୍ସ କଲ୍,ৰেফাৰেন্স কল
ସମ୍ମାନ କଲ୍,সন্মানীয় আহ্বান
ଭେରିଏବଲ୍ କଲ୍,ভেৰিয়েবল কল
ନିମନ୍ତ୍ରଣ ଫାଟକ |,আমন্ত্ৰণ গেট
"1. ବାତିଲ୍, 2. ବାତିଲ୍","1. বাতিল কৰক, 2. বাতিল কৰক"
ପ୍ରତ୍ୟାହାର ବଟନ୍ |,বাতিল বুটাম
"1. ନିର୍ଦ୍ଦିଷ୍ଟ, 2 କାନୋନିକାଲ୍ |","১.নিৰ্দিষ্ট কৰা, ২. কেননিক"
କାନୋନିକାଲ୍ ଫର୍ମ |,কেননিক ৰূপ
ଦକ୍ଷତା,সক্ষমতা
କ୍ଷମତା ତାଲିକା |,ক্ষমতা তালিকা
"1. ସାମର୍ଥ୍ୟ, 2 ଧରିବା","১.সামৰ্থ্য, ২. ধৰি ৰখা"
କ୍ୟାପ୍ ଲକ୍ କୀ |,caps লক চাবি
"1. କାର୍ଡ, 2 ସିଟ୍ |","১.কাৰ্ড, ২. চাদৰ"
କାର୍ଡ ରିଡର୍ |,কাৰ্ড ৰিডাৰ
ପ୍ରସିଦ୍ଧି,প্ৰাধান্য
ବାହକ,বাহক
ବାହକ ବ୍ୟାଣ୍ଡ |,বাহক বেণ্ড
ବାହକ ଭାର,বাহক বোজা
ବାହକ ସଙ୍କେତ,বাহক সংকেত
ବାହକ ତରଙ୍ଗ |,বাহক তৰংগ
ହାସଲ ହୋଇଛି |,লাভ কৰা হৈছে
ସ୍କୋର ହାସଲ ହୋଇଛି |,স্ক’ৰ লাভ কৰা হৈছে
ପତାକା ହାସଲ କରିଛି |,অৰ্জন কৰা পতাকা
"1. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ, 2. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |","1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক"
"1. କ୍ୟାସକେଡ୍, 2. କ୍ୟାସକେଡ୍ |","1. কেছকেড, 2. কেছকেড"
ମାମଲା,ঘটনা
କ୍ୟାଥୋଡ୍-ରେ-ଟ୍ୟୁବ୍ (CRT),কেথ&#39;ড-ৰে-টিউব (CRT)
କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ (CRT) କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ |,কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব
ସିଡି ରୋମ୍ ଡିସ୍କ ଡ୍ରାଇଭ୍ |,cd rom ডিস্ক ড্ৰাইভ
କକ୍ଷ,কোষ
ସେଲ୍ ଆନିମେସନ୍ |,কোষ এনিমেচন
ସେଲୁଲାର୍ ଫୋନ୍ |,চেলুলাৰ ফোন
"1. କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି, ୨। କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି","১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি"
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ (CPU),কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU)
କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |,কেন্দ্ৰীভূত ব্যৱস্থা
ପ୍ରାମାଣିକ ଟେପ୍ |,প্ৰমাণীকৃত টেপ
ଶୃଙ୍ଖଳା |,শিকলি
"1.series ଡାଟା, 2.series ବିଷୟବସ୍ତୁ |","1.series ডাটা, 2.series বিষয়বস্তু"
ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |,শৃংখল সংযোগ
ଶିକୁଳି,চেইনিং
"1. ଚ୍ୟାନେଲ, 2. ଚ୍ୟାନେଲ","১.চেনেল, ২.চেনেল"
"1. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର, 2. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର |","1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন"
"1. ଚାନେଲ୍ କ୍ଷମତା, 2. ଚାନେଲ୍ କ୍ଷମତା |","1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা"
"1. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ, 2. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ |","1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক"
"1. ଚ୍ୟାନେଲ୍ ତ୍ରୁଟି, 2. ଚାନେଲ୍ ତ୍ରୁଟି |","1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি"
"1. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |","১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম"
"1. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା, 2. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |","1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা"
"1. ଚାନେଲ୍ ସେଟ୍, 2. ଚାନେଲ୍ ସେଟ୍ |","1.চেনেল ছেট, 2.চেনেল ছেট"
ପ୍ରତୀକ,প্ৰতীক
"1. ଅକ୍ଷର କୋଡ୍, 2 ବର୍ଣ୍ଣ କୋଡ୍","১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড"
ବର୍ଣ୍ଣ ଚାବି,আখৰৰ চাবি
ବର୍ଣ୍ଣ ପାଠକ,চৰিত্ৰ পাঠক
"1. ପ୍ରତୀକ ଆକାର, 2. ପ୍ରତୀକ ଆକାର |","১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ"
ଚିତ୍ରଣ,চিত্ৰকল্প
"1. ଚାସିସ୍, 2. ଚାସିସ୍","১.চেছিছ, ২.চেছিছ"
ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |,বিট পৰীক্ষা কৰক
ଯାଞ୍ଚ ପଏଣ୍ଟଗୁଡିକ |,চেক পইণ্ট
ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |,মুঠ পৰীক্ষা কৰক
ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |,শব্দ পৰীক্ষা কৰক
ଚିପ୍,চিপ
ଚିପ୍ ସେଟ୍ |,চিপ চেট
"1. ବାଛନ୍ତୁ, 2. ବାଛନ୍ତୁ |","1.বাছি লোৱা, 2.বাছি লোৱা"
ବର୍ଣ୍ଣାନୁକ୍ରମିକ,বৰ্ণানুক্ৰমে
"1. ସଫର, ୨ ଶୂନ, 3 ସମୁଦ୍ରକୂଳ","১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক"
ସର୍କିଟ,বৰ্তনী
ବୃତ୍ତ ତାଲିକା |,বৃত্ত তালিকা
ସେରେସ୍,চেৰেছ
ଉଲ୍ଲେଖ କରନ୍ତୁ |,উল্লেখ
"1.category, 2.category","1.শ্ৰেণী, 2.শ্ৰেণী"
କ୍ଲାସ୍ ଭେରିଏବଲ୍ |,ক্লাছ ভেৰিয়েবল
ବର୍ଗୀକରଣ,শ্ৰেণীবিভাজন
scavenging,স্ক্যাভেঞ্জিং
ଖାଲି ସ୍ଥାନ,ক্লিয়াৰ কৰা অঞ্চল
"1. ସିଷ୍ଟମ୍ ସଫା କର, 2. ଚ୍ୟାନେଲ୍ ସଫା କର |","1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক"
ଦବାନ୍ତୁ |,টিপক
"1. ଗ୍ରାହକ, 2 କ୍ଲାଏଣ୍ଟ","১.গ্ৰাহক, ২. গ্ৰাহক"
"1. କ୍ଲାଏଣ୍ଟ ସର୍ଭର, 2. କ୍ଲାଏଣ୍ଟ ସର୍ଭର |","1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ"
ଗ୍ରାହକ ଷ୍ଟବ୍ |,গ্ৰাহকৰ ষ্টাব
କାଟିବା,শ্বিয়াৰিং আৰ্ট
କଳା ଲାଇବ୍ରେରୀ କାଟିବା |,শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী
କ୍ଲିପ୍ ବୋର୍ଡ |,ক্লিপ বৰ্ড
କ୍ଲିପର୍,ক্লিপাৰ
କ୍ଲିପର୍ ଚିପ୍ |,ক্লিপাৰ চিপ
ଦଳ,ফৈদ
"1. ୱାଚ୍, 2 କାଲାଡ |","1.ৱাচ, ২. calad"
ଘଣ୍ଟା ଚକ୍ର |,ঘড়ীৰ চক্ৰ
ଘଣ୍ଟା ଆବୃତ୍ତି,ঘড়ীৰ কম্পাঙ্ক
କାଲାଡ୍ ହାର୍ଡୱେର୍ |,কালাদ হাৰ্ডৱেৰ
କାଲାଡ୍ ସ୍ପାନ୍ |,কালাদ স্পেণ্ড
ଘଣ୍ଟା ଗତି,ঘড়ীৰ গতি
ସମୟ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |,সময় সমন্বয়
ଘଣ୍ଟା ଟିକ୍ |,ঘড়ীৰ টিক
କ୍ଲୋନ୍ |,ক্ল&#39;ন
ବନ୍ଦ,বন্ধ কৰা
ବନ୍ଦ ସର୍କିଟ ଟିଭି | (CCTV),বন্ধ চাৰ্কিট টিভি (চিচিটিভি)
ବର୍ଣ୍ଣନା,বিৱৰণ
"1. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ, 2. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ |","১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং"
ଗୁଣ୍ଡ |,মুঠি
"1. ଆଚ୍ଛାଦିତ କାର୍ଡ, 2 ଆଚ୍ଛାଦିତ ସିଟ୍ |","১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট"
ଆବୃତ କାଗଜ |,আৱৰণযুক্ত কাগজ
ସମବାୟ,সমাক্ষীয়
ସମବାୟ କେବୁଲ୍ |,সমাক্ষীয় কেবল
କୋଡାସିଲ୍ |,কোডাচিল
"1. କୋଡ୍, 2. କୋଡ୍","১.কোড, ২.কোড"
"1. କୋଡ୍ ଜେନେରେଟର, 2 କୋଡ୍ ଜେନେରେଟର","1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ"
କୋଡ୍ ପୃଷ୍ଠା |,ক&#39;ড পৃষ্ঠা
"1. କୋଡ୍ ଶବ୍ଦ, 2. କୋଡ୍ ଶବ୍ଦ |","১.কোড শব্দ, ২.কোড শব্দ"
"1. କୋଡର୍, 2. କୋଡର୍","১.কোডাৰ, ২.কোডাৰ"
"1. ଏନକୋଡିଂ ପରୀକ୍ଷା, 2. କୋଡିଂ ପରୀକ୍ଷା |","1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা"
ଏନକୋଡିଂ ଫର୍ମ |,এনকোডিং ফৰ্ম
"1. ଏନକୋଡିଂ ସିଟ୍, 2. କୋଡିଂ ସିଟ୍ |","1. এনকোডিং শ্বীট, 2. ক&#39;ডিং শ্বীট"
ଗୁଣବତ୍ତା,সহগ
ମିଳନ,সংহতি
"1. କୋଲ୍ଡ ବୁଟ୍, 2. କୋଲ୍ଡ ଷ୍ଟାର୍ଟ |","1.কল্ড বুট, 2.কল্ড ষ্টাৰ্ট"
ଥଣ୍ଡା ଆରମ୍ଭ,ঠাণ্ডা আৰম্ভণি
ସାହାଯ୍ୟ,সহযোগ
ଭୁଶୁଡ଼ିବା,পতন হোৱা
"1. ସଂଯୋଜନା, 2.concatenate","১.সংলগ্নকৰণ, ২.সংযুক্ত কৰা"
"1. ଇଣ୍ଡେକ୍ସଡ୍ ଟେପ୍, 2 କ୍ୟାଲେଟ୍ ଟେପ୍ |","1.সূচীভুক্ত টেপ, 2. callet টেপ"
ଧକ୍କା |,সংঘৰ্ষ
କୋଲନ୍,বৃহদান্ত্ৰ
"1. ଅକ୍ଷର, 2. ରଙ୍ଗ","১.আখৰ, ২.ৰং"
ରଙ୍ଗ ପରିପୃଷ୍ଠା |,ৰঙৰ পৰিপূৰকতা
ରଙ୍ଗ ଟେବୁଲ୍ |,ৰঙৰ টেবুল
ସ୍ତମ୍ଭ,স্তম্ভ
ମିଶ୍ରଣ,সংমিশ্ৰণ
ମିଶ୍ରିତ ବାକ୍ସ,কম্পোজিট বাকচ
"1. କମାଣ୍ଡ, 2. କମାଣ୍ଡ","১.আদেশ, ২.আদেশ"
ନିର୍ଦ୍ଦେଶ ବଟନ୍,কমাণ্ড বুটাম
ନିର୍ଦ୍ଦେଶ ତାଲିକା |,কমাণ্ড তালিকা
ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |,টোকা
