Kannada,English
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,Acoustical filter
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,Acoustical impedance (=acoustic impedance)
ಫೋನೋಗ್ರಾಫ್,Acoustical labyrinth
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,Acoustical ohm
ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ,Acoustical phase constant
ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್,Acoustical phonan
ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ,Acoustical propagation constant (=propagation constant)
ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ,Acoustical reduction factor
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,Acoustical resistance
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,Acoustical stiffness
ಧ್ವನಿ ಘಟಕ,Acoustical unit
ಧ್ವನಿ ನಿರೋಧಕ,Acoustically insulated
ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್,Acoustico-lateral line
"ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್",Acoustics
ಧ್ವನಿ ಮೀಟರ್,Acoustimeter
ಧ್ವನಿ ಒತ್ತಡ,Acoustomotive pressure=sound pressure
ಸ್ವಾಧೀನ ರೇಡಾರ್,Acquisition radar
ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ,Actinic ray
ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ,Actinium emnation
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ,Actino-uranium
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ,Actino-uranium series
ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್,Actinoelectricity
"ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್",Actinometer
"ಕ್ರಿಯೆ, ಕಾರ್ಯ",Action
ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ,Action and reaction
ಕ್ರಮ ಸ್ಥಿರ,Action constant
ಪ್ರಭಾವದ ಗೋಳ,Action radium (=effective area)
"ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ",Activated
ಸಕ್ರಿಯ ಪ್ರಸರಣ,Activated diffusion
"ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್",Activated filament
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,Activating effect
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,Activation
ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ,Activation analysis
ಚಟುವಟಿಕೆ ಕೇಂದ್ರ,Activation centre
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ,Activation cross-section
ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ,Activation energy
ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ,Activation entropy
ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್,Activation over-voltage
ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ,Activation rate
"ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್",Activator
ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು,Activator atom
ವೇಗವರ್ಧಕ,Activator of accelerator
ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,Active absorption
ಸಕ್ರಿಯ ವೈಮಾನಿಕ,Active aerial
ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ,Active area (controlled area)
ಸಕ್ರಿಯ ಸಾಧನ,Active device
ಸಕ್ರಿಯ ಗುರಿ,Active homing
ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*,Active hydrogen
ಸಕ್ರಿಯ ಜಾಲರಿ,Active lattice
ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್,Active line
ಸಕ್ರಿಯ ಲೂಪ್,Active loop
ಸಕ್ರಿಯ ಕೋಡ್*,Active mass
ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು,Active material
ಸಕ್ರಿಯ ಅಣು,Active molecule
ಸಕ್ರಿಯ ಜಾಲರಿ,Active network
ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ,Active re-absorption
ಸಕ್ರಿಯ ಪ್ರದೇಶ,Active region
ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ,Active regulation
ಸಕ್ರಿಯ ಉಪಗ್ರಹ,Active satellite
ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ,Active sunspot prominence
ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು,Active trace sub stances
ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ,Active tracking system
ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ,Active transducer
ಸಕ್ರಿಯ ಸೇವನೆ,Active uptake
ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*,Activity coefficient
ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ,Activity index
ಚಟುವಟಿಕೆಯ ಅನುಪಾತ,Activity ratio
ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್,Activity vector
ನಿಜವಾದ ಮಾನಿಟರ್,Actual monitor
ನಿಜವಾದ ಒತ್ತಡ,Actual stress
ಹುರಿದುಂಬಿಸು,Actuate
ಹುಟ್ಟುಗಾರ,Actuating
ಹುಟ್ಟುಗಾರ,Acturator
ಅಕ್ಯುಟಿಯೋಮೀಟರ್,Acuity meter
ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ,Acuity of hearing
ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ,Acutance
ತೀವ್ರ ಕೋನ,Acute angle
ಗುಸುಗುಸು,Acute exposure
ತೀವ್ರ ತ್ರಿಕೋನ,Acute triangle
ಅಸೈಕ್ಲಿಕ್,Acyclic
ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್,Adaptation manoeuver
ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ,Adapted stae
ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,Adaptive control system
ಅಡಾಪ್ಟೋಮೀಟರ್,Adaptometer
ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ,Adcock antenna
ಒಟ್ಟುಗೂಡಿಸಲು,Add
ಸಂಕಲನ ಸಮಯ,Add time
ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ,Add-subtract time
ಸೇರಿಸುವವನು,Adder
"ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)",Addition
ಸೇರ್ಪಡೆ ಸ್ಥಿರ,Addition constant
ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ,Addition law of acceleration
ದೂರ-ಮೊತ್ತದ ನಿಯಮ,Addition law of distance
ವೇಗ-ಮೊತ್ತ ನಿಯಮ,Addition law of velocity
ವಾಹಕಗಳ ಮೊತ್ತ,Addition of vectors
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,Addition reaction
ಹೆಚ್ಚುವರಿ ಮಹಡಿ,Additional half plane
"ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)",Additional tone
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ",Additive
ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ,Additive channel
ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು,Additive colour
ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ,Additive colour process
ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ,Additive complementary colour
ಸಂಯೋಜಕ ಸ್ಥಿರ,Additive constant
ಸಂಯೋಜಕ ಎಳೆತ,Additive drag
ಸಂಯೋಜಕ ಪರಿಣಾಮ,Additive effect
ಸಂಯೋಜಕ ಅಂಶ,Additive factor
ಸಂಯೋಜಕ ಕಾರ್ಯ,Additive function
ಸಂಯೋಜಕ ಮಿಶ್ರಣ,Additive mixing
ಸಂಯೋಜಕ ಮೂಲ,Additive primary
ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ,Additive process
ಸೇರಿಸುವಿಕೆ,Additive property
ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,Additive quantum number
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,Additive reaction
ಸೇರಿಸುವಿಕೆ,Additivity
ಅಡಿಟ್ರಾನ್,Additron
ತಿಳಿಯಿರಿ*,Address
ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ,Address computation
ವಿಳಾಸ,Address counter
ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ,Address decoding
ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ,Address expression
ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ,Address facility
ವಿಳಾಸ ಪಟ್ಟಿ,Address format
ವಿಳಾಸ ಬೆಳಕು,Address light
ವಿಳಾಸ ಬದಲಾವಣೆ,Address modification
ಪತಾಂಶ,Address part
ವಿಳಾಸ ರಿಜಿಸ್ಟರ್,Address register
ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್,Address selection swith
ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ,Address table sort
ಉದ್ದೇಶಿಸಿ,Addressing
ಅಡ್ರೆಸೊಗ್ರಾಫ್,Addressograph
ವಿಳಾಸ ವ್ಯವಸ್ಥೆ,Addresssing system
ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,Adhesion
ಅಂಟಿಕೊಳ್ಳುವಿಕೆಯ ಒತ್ತಡ,Adhesion tension
ಅಂಟಿಕೊಳ್ಳುವ ಶಕ್ತಿ,Adhesional energy
ಅಂಟಿಕೊಳ್ಳುವ ತಡೆಗಟ್ಟುವಿಕೆ,Adhesive blocking
ಅಡಿಯಾಬಟ್,Adiabat
ಅಡಿಯಾಬಾಟಿಕ್,Adiabatic
ಅಡಿಯಾಬಾಟಿಕ್ ವೇಗವರ್ಧನೆ,Adiabatic acceleration
ಅಡಿಯಾಬಾಟಿಕ್ ಅಂದಾಜು,Adiabatic approximation
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಮಾಣ ಗುಣಾಂಕ,Adiabatic bulk modulus
ಅಡಿಯಾಬಾಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,Adiabatic calorimeter
ಅಡಿಯಾಬಾಟಿಕ್ ಬದಲಾವಣೆ,Adiabatic change
"ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್, ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್",Adiabatic chart
ಅಡಿಯಾಬಾಟಿಕ್ ಸಂಕುಚಿತತೆ,Adiabatic compressibility
ಅಡಿಯಾಬಾಟಿಕ್ ಕಂಪ್ರೆಷನ್,Adiabatic compression
ಅಡಿಯಾಬಾಟಿಕ್ ಗರ್ಭನಿರೋಧಕ,Adiabatic containment
ಅಡಿಯಾಬಾಟಿಕ್ ಕೂಲಿಂಗ್ ಮಿತಿ,Adiabatic cooling limit
ಅಡಿಯಾಬಾಟಿಕ್ ಕರ್ವ್,Adiabatic curve
ಅಡಿಯಾಬಾಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,Adiabatic deformation
ಅಡಿಯಾಬಾಟಿಕ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,Adiabatic demagnetisation
ಅಡಿಯಾಬಾಟಿಕ್ ರೆಸಲ್ಯೂಶನ್,Adiabatic dissociation
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಳಾಂತರ,Adiabatic drift
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಣಾಮ,Adiabatic effect
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,Adiabatic elasticity
ಅಡಿಯಾಬಾಟಿಕ್ ದೀರ್ಘವೃತ್ತ,Adiabatic ellipse
ಅಡಿಯಾಬಾಟಿಕ್ ಪೂರ್ಣ-ಶಾಖದ ನಷ್ಟ,Adiabatic enthalpy drop
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮೀಕರಣ,Adiabatic equation
ಅಡಿಯಾಬಾಟಿಕ್ ರಾಜ್ಯ ಸಮೀಕರಣ,Adiabatic equation of state
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ ತಾಪಮಾನ,Adiabatic equilibrium temperature
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ,Adiabatic equillibrium
ಅಡಿಯಾಬಾಟಿಕ್ ಹರಡುವಿಕೆ,Adiabatic expansion
ಅಡಿಯಾಬಾಟಿಕ್ ಜ್ವಾಲೆಯ ತಾಪಮಾನ,Adiabatic flame temperature
ಅಡಿಯಾಬಾಟಿಕ್ ಹರಿವು,Adiabatic flow
ಅಡಿಯಾಬಾಟಿಕ್ ಉಚ್ಚಾರಣೆ,Adiabatic fluctuations
ಅಡಿಯಾಬಾಟಿಕ್ ಅನಿಲ ಸಮೀಕರಣ,Adiabatic gas equation
ಅಡಿಯಾಬಾಟಿಕ್ ಗ್ರೇಡಿಯಂಟ್,Adiabatic gradient
ಅಡಿಯಾಬಾಟಿಕ್ ಶಾಖದ ನಷ್ಟ,Adiabatic heat drop
ಅಡಿಯಾಬಾಟಿಕ್ ಅಯಾನೀಕರಣ ಸಾಮರ್ಥ್ಯ,Adiabatic ionization potential
ಅಡಿಯಾಬಾಟಿಕ್ ಸವಕಳಿ ದರ,Adiabatic lapse rate
ಅಡಿಯಾಬಾಟಿಕ್ ಮೊಮೆಂಟಮ್ ಚಾರ್ಜ್,Adiabatic momentum charge
ಅಡಿಯಾಬಾಟಿಕ್ ಪ್ರಕ್ರಿಯೆ,Adiabatic process
ಅಡಿಯಾಬಾಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,Adiabatic reaction
ಅಡಿಯಾಬ್ಯಾಟಿಕ್ ಚಲನೆ,Adiabatic speed
ಅಡಿಯಾಬಾಟಿಕ್ ವಿರೂಪ ಶಕ್ತಿ,Adiabatic strain energy
ಅಡಿಯಾಬಾಟಿಕ್ ದೇಹ,Adiabatic system
ಅಡಿಯಾಬಾಟಿಕ್ ಶಾಖ ಗ್ರೇಡಿಯಂಟ್,Adiabatic temperature gradient
ಅಡಿಯಾಬಾಟಿಕ್ ತಗ್ಗಿಸುವಿಕೆ,Adiabatic throttling
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿವರ್ತನೆ,Adiabatic transformation
"ದ್ಯುತಿಸಂಶ್ಲೇಷಣೆ, ವಿರೋಧಿ ವಿಕಿರಣ",Adiactinic
ಶಾಖದ ಕೊರತೆ,Adiathermancy
ಶಾಖ ನಿರೋಧಕ,Adiathermanous
ಏಡನ್,Adion
ಪಕ್ಕದ ಪರಿಣಾಮ,Adjacency effect
"ಪಕ್ಕದ, ಪಕ್ಕದ, ಪಕ್ಕದ",Adjacent
ಪಕ್ಕದ ಕೋನ,Adjacent angle
ಸುತ್ತುವರಿದ ಚಾನಲ್ ಅಟೆನ್ಯೂಯೇಶನ್,Adjacent channel attenuation
ಸುತ್ತುವರಿದ ಸರ್ಕ್ಯೂಟ್,Adjacent circuit
ಸುತ್ತುವರಿದ ಹಂತ,Adjacent phase
"ಲಗತ್ತಿಸಲಾದ ವೀಡಿಯೊ ವಾಹಕ, ಲಗತ್ತಿಸಲಾದ ಚಿತ್ರ ವಾಹಕ",Adjacent picture carrier=adjacent vision carrier
ಸುತ್ತುವರಿದ ಧ್ವನಿ ವಾಹಕ,Adjacent sound carrier
ಸುತ್ತುವರಿದ ಚಾನಲ್ ಆಯ್ಕೆ,Adjeacent channel selectivity
ಸುತ್ತುವರಿದ ಚಾನಲ್ ತಡೆಗೋಡೆ,Adjecent channel interference
ಹೊಂದಾಣಿಕೆ ಕೆಪಾಸಿಟರ್,Adjestable condenser
ಹೊಂದಾಣಿಕೆ ಲೆನ್ಸ್ ಹೋಲ್ಡರ್,Adjestable lens holder
ಹೊಂದಾಣಿಕೆ ವರ್ಧಕ,Adjestable magnifier
ಹೊಂದಾಣಿಕೆ ಒತ್ತಡ,Adjestable pressure
ಹೊಂದಾಣಿಕೆ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್,Adjestable short
ಹೊಂದಾಣಿಕೆ,Adjustor
ನುಗ್ಗುವಿಕೆ,Admittance
ನುಗ್ಗುವ ಆಪರೇಟರ್,Admittance operator
ಹೊರಹೀರುವಿಕೆ*,Adsorption
ಮುಂಗಡ ಚೆಂಡು,Advance ball
ಮುಂದೆ,Advanced
ವರ್ಧಿತ ವಾಹಕ ಕಿವುಡುತನ,Advanced conductive deafness
ಮುಂದೆ ಸಾಮರ್ಥ್ಯ,Advanced potential
ಪ್ರಗತಿಪರ ಅಲೆ,Advancing wave
ಪ್ರಗತಿಪರ ತರಂಗ ಮುಂಭಾಗ,Advancing wave front
ವೆಂಟ್ರಲ್ ಹಾರ್ಪ್,Aeolian harp
ಅಯೋಲಿಯನ್ ಟೋನ್,Aeolian tone
"ಇಯಾನ್ (ವರ್ಷ), ಯುಗ",Aeon
"ಆಕಾಶಿ, ವೈವಾ (ವಿ.) ಏರಿಯಲ್ (ಸಂ)",Aerial
ವೈಮಾನಿಕ ರಚನೆ,Aerial array
ಆಂಟೆನಾ ಅಟೆನ್ಯೂಯೇಟರ್,Aerial attenuator
ಆಂಟೆನಾ ಬೂಸ್ಟರ್,Aerial booster
ವೈಮಾನಿಕ ಕೇಬಲ್,Aerial cable
ಏರ್ ಕ್ಯಾಮೆರಾ,Aerial camera
ಆಂಟೆನಾ ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್,Aerial circuit breaker
ಆಂಟೆನಾ ನಿಯಂತ್ರಣ ಫಲಕ,Aerial control table
ಆಂಟೆನಾ ಅಪ್ರಸ್ತುತ ಸಂಕೇತ,Aerial cross talk
ಆಂಟೆನಾ ಸ್ಟ್ರೀಮ್,Aerial current
ಆಂಟೆನಾ ಡ್ಯಾಂಪಿಂಗ್,Aerial damping
ಆಂಟೆನಾ ಅರ್ಥ್ ಕಾಂಟಾಕ್ಟರ್ ಸ್ವಿಚ್,Aerial earthing switch
ಆಂಟೆನಾ ದಕ್ಷತೆ,Aerial efficiency
ವೈಮಾನಿಕ ವಿದ್ಯುತ್ ಅಳಿಸುವ ಯಂತ್ರ,Aerial electric erasing machine
ಆಂಟೆನಾ ಅಪ್ಗ್ರೇಡರ್,Aerial elevation pawl
ಆಂಟೆನಾ ಪ್ರಚೋದನೆ,Aerial excitation
ವೈಮಾನಿಕ ಮಂಜು,Aerial fog
ಆಂಟೆನಾ ಪ್ರತಿರೋಧ,Aerial impedance
ಆಂಟೆನಾ ಇಂಡಕ್ಟನ್ಸ್,Aerial inductance
ಆಂಟೆನಾ ಇನ್ಸುಲೇಟರ್ ಇನ್ಸುಲೇಟರ್,Aerial lead insulator
ಆಂಟೆನಾ ಲೈನ್,Aerial line
ಆಂಟೆನಾ ಲೋಡ್ ಕಾಯಿಲ್,Aerial loading inductane=antenna loading coil
ಆಂಟೆನಾ ನಷ್ಟ,Aerial loss
ಆಂಟೆನಾ ಶಬ್ದ,Aerial noise
ಆಕಾಶ ಫೋಟೋ ವ್ಯಾಖ್ಯಾನ,Aerial photo-interpretation
ವೈಮಾನಿಕ ಫೋಟೋಗ್ರಾಮೆಟ್ರಿ,Aerial photogrammetry
ವೈಮಾನಿಕ ಫೋಟೋ,Aerial photograph
ವೈಮಾನಿಕ ಛಾಯಾಗ್ರಹಣ,Aerial photography
ಆಂಟೆನಾ ಶಕ್ತಿ,Aerial power
ಆಂಟೆನಾ ವಿಕಿರಣ ಪ್ರತಿರೋಧ,Aerial radiation resistance
ಆಂಟೆನಾ ಪ್ರತಿಕ್ರಿಯೆ,Aerial reactance
ಆಂಟೆನಾ ತಿರುಗುವ ಡಯಲ್,Aerial repeat dial
ಆಂಟೆನಾ ಪ್ರತಿರೋಧ,Aerial resistance
ಆಂಟೆನಾ ಶ್ರೇಣಿಯ ಕೆಪಾಸಿಟರ್,Aerial series capacitor
ವೈಮಾನಿಕ ಸಮೀಕ್ಷೆ,Aerial survey
ವೈಮಾನಿಕ ವ್ಯವಸ್ಥೆ,Aerial system
ಆಂಟೆನಾ ಕಾಲಮ್,Aerial tower
ಗಾಳಿಯ ವೇಗ,Aerial velocity
ಆಂಟೆನಾ ಪೆನಾಲ್ಟಿ,Aerial yard
ಏರ್ ಫಿಲ್ಟರ್,Aero-vibe screen
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಬ್ಯಾಲಿಸ್ಟಿಕ್ಸ್,Aeroballistics
ವಿಮಾನ ನಿಯಂತ್ರಣ,Aerodrome control
ವಿಮಾನ ನಿಲ್ದಾಣದ ಸಂಕಟದ ದಾರಿದೀಪ,Aerodrome hazard beacon
ವಿಮಾನ ನಿಲ್ದಾಣದ ಹವಾಮಾನಶಾಸ್ತ್ರ,Aerodrome meteorology
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಒತ್ತಡ,Aerodybnamic pressure
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ,Aerodynaamic force
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ ಘಟಕ,Aerodynamaic force component
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಗುಣಾಂಕ,Aerodynamic coefficient
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಎಳೆತ,Aerodynamic drag
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ದಕ್ಷತೆ,Aerodynamic efficiency
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ದಕ್ಷತೆಯ ಅನುಪಾತ,Aerodynamic efficiency ratio
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ,Aerodynamic force
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ ಘಟಕ,Aerodynamic force component
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಅಂತರ,Aerodynamic gap
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ತಾಪನ,Aerodynamic heating
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ತಾಪನ ಶ್ರೇಣಿ,Aerodynamic heating limit
ಏರೋಡೈನಾಮಿಕ್ ಸರಾಸರಿ ಸ್ವರಮೇಳ,Aerodynamic mean chord
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಕ್ಷಿಪಣಿ,Aerodynamic misile
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಕ್ಷಣ,Aerodynamic moment
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಪ್ರತಿಕ್ರಿಯೆ,Aerodynamic response
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಪರೀಕ್ಷಾ ವಾಹನ,Aerodynamic test vehicle
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಟಾರ್ಕ್,Aerodynamic torque
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ತಿರುವು,Aerodynamic twist
ವಾಯುಬಲವೈಜ್ಞಾನಿಕ ಶಕ್ತಿ,Aerodynamical force
ವಾಯುಬಲವಿಜ್ಞಾನ,Aerodynamics
ಗಾಳಿಯಾಡದ ಪರಿಣಾಮ,Aeroelastic effect
ಗಾಳಿಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,Aeroelasticity
ಏರೋಲಾಸ್ಟಿಕ್,Aeroelastics
ಏರೋಫಾಯಿಲ್,Aerofoil
"ಏರೋಗ್ರಾಫ್, ಏರೋಗ್ರಾಫ್",Aerogram
ಏರೋಗ್ರಾಫ್,Aerograph
ಏರೋನಾಟಿಕಲ್,Aeronaautical
ಏರೋನಾಟಿಕಲ್ ದೀಪಸ್ತಂಭ,Aeronautical beacon
ಏರೋನಾಟಿಕಲ್ ಚಾರ್ಟ್,Aeronautical chart
ಏರೋನಾಟಿಕ್ಸ್,Aeronautics
ಏರೋನಾಟಿಕ್ಸ್,Aeronomy
ವಾಯು ಮುಂಭಾಗ,Aeropause
ಏರೋಫೋನ್,Aerophone
"ವಿಮಾನ, ವಿಮಾನ",Aeroplane
ವಿಮಾನ ಪರಿಣಾಮ,Aeroplane effect
ಏರೋನಾಟಿಕಲ್ ನಡುಕ,Aeroplane flutter
ಗಾಳಿಯ ನಾಡಿ,Aeropulse
ವಾಯು ಅನುರಣಕ,Aeroresonator
ಏರೋಸಾಲ್,Aerosol
ವಾಯು ಆಕಾಶ,Aerospaace
ವಾಯು ವಿಮಾನ,Aerospace vehicle
"ವಾತಾವರಣ, ಅನಿಲಗೋಳ",Aerosphere
"ಅಂತರಿಕ್ಷಯಾನ, ಹಾರಾಟ",Aerostat
ಏರೋಸ್ಟಾಟಿಕ್ ಸಮೀಕರಣ,Aerostatic equation
"ವಾಯುಬಲವಿಜ್ಞಾನ, ನಾಟಿಕ್ಸ್",Aerostatics
ಏರೋಪ್ಲಾಸ್ಟಿಕ್,Aerothermo elasticity
ವಾಯುಬಲವಿಜ್ಞಾನ,Aerothermodynamics
ವಾಯುಬಲವಿಜ್ಞಾನ,Aerothermodynamics
ಕೇಂದ್ರೀಕೃತ ವ್ಯವಸ್ಥೆ,Afocal system
ಬಾಲದ ದೇಹ,After body
ಇಗ್ನೈಟರ್,After burner
ಹಿಂಭಾಗದ ದಹನ,After burning
ಹಿಂಬದಿ ಬೆಳಕು,After glow
ಮತ್ತೆ ಶಾಖ,After heat
ಚಿತ್ರ,After image
ನಂತರದ ಚಿಕಿತ್ಸೆ,After treatment
ನಂತರದ ಪಕ್ವತೆ,After-ripening stage
ಹಿಂದಿನ ಹರಿವು,Afterflow
ಕನ್ಕ್ಯುಶನ್,Aftershock
"ವಯಸ್ಸು, ವಯಸ್ಸು, ವಯಸ್ಸು, ಸಮಯ, ಯುಗ (ಇಲ್ಲ, ) ಸಮಯದಿಂದ ಪ್ರಭಾವಿತವಾಗಿರುತ್ತದೆ, ಸಮಯದ ಮೇಲೆ ಪರಿಣಾಮ ಬೀರುತ್ತದೆ (ver, )",Age
ಸಮಯ ಪ್ರಭಾವಿತವಾಗಿದೆ,Aged
"ಕಾಲಾತೀತ ದೇಹ, ಕಾಲಾತೀತ ದೇಹ",Aged system
"ವಯಸ್ಸಾದ, ವಯಸ್ಸಾದ",Ageing (aging)
ಸಮಯದ ಪರಿಣಾಮ,Aging (=ageing)
ಸಮಯ ಪರಿಣಾಮ ಪರೀಕ್ಷೆ,Aging tst
ಹಠಮಾರಿ,Agonic
ಶೂನ್ಯ ಜಂಕ್ಷನ್ ಲೈನ್,Agonic line
ಗುರುತ್ವಾಕರ್ಷಣೆಯಿಲ್ಲದ,Agravic
