Gujarati,Bengali
બંધ સમઘન,বন্ধ ঘনক্ষেত্র
"બંધ વળાંક, બંધ વળાંક","বন্ধ বক্ররেখা, বন্ধ বক্ররেখা"
બંધ પ્રાંત,বন্ধ প্রদেশ
બંધ આકાર,বন্ধ আকৃতি
બંધ અંતરાલ,বন্ধ ব্যবধান
"બંધ પ્રદેશ, બંધ પ્રદેશ","বদ্ধ অঞ্চল, বদ্ধ অঞ্চল"
બંધ સેટ,বন্ধ সেট
"બંધ પાનું, બંધ પાનું","বন্ধ পাতা, বন্ধ পাতা"
નેમેસિસ,নেমেসিস
pronator,pronator
બહિર્મુખ બિંદુ,উত্তল বিন্দু
કેપ્ટિવ-સ્વીકૃત,বন্দী-স্বীকৃত
કેપ્ટિવ સેટ,বন্দী সেট
ક્લસ્ટર પોઇન્ટ,ক্লাস্টার পয়েন্ট
ક્લસ્ટર નમૂના,গুচ্ছের আদর্শ
ક્લસ્ટર એકંદર,ক্লাস্টার সমষ্টি
કોક્સિયલ વર્તુળ,সমাক্ষীয় বৃত্ত
કોક્સિયલ પેરાબોલા,সমাক্ষীয় প্যারাবোলা
કોક્સિયલ પ્લેન,সমাক্ষ সমতল
કોક્સિયલ ત્રિકોણ,সমাক্ষীয় ত্রিভুজ
કોબ-ડગ્લાસ કાર્ય,কোব-ডগলাস ফাংশন
"એન્કોડિંગ, કોડિંગ, નોટેશન","এনকোডিং, কোডিং, স্বরলিপি"
સામગ્રી સંકેત,উপাদান স্বরলিপি
સહ-પ્રાંત,সহ-প্রদেশ
ગુણાંક મેટ્રિક્સ,সহগ ম্যাট্রিক্স
સહસંબંધ ગુણાંક,পারস্পরিক সম্পর্ক সহগ
નિર્ધારણ ગુણાંક,সংকল্প সহগ
સ્થિતિસ્થાપકતા ગુણાંક,স্থিতিস্থাপকতা সহগ
પ્રસરણ ગુણાંક,ব্যাপন সহগ
ઘર્ષણ ગુણાંક,ঘর্ষণ গুণাঙ্ক
રેખાંશ વિસ્તરણનો ગુણાંક,অনুদৈর্ঘ্য প্রসারণের সহগ
રીગ્રેસન ગુણાંક,রিগ্রেশন সহগ
સપાટીના તાણનો ગુણાંક,পৃষ্ঠ টান সহগ
વિચલનો ગુણાંક,ভিন্নতার সহগ
"સહ-પરિબળ, સહ-પરિબળ, સહ-પરિબળ","কো-ফ্যাক্টর, কো-ফ্যাক্টর, কো-ফ্যাক্টর"
સિક્કો ટૉસ,মুদ্রা শিরসঁচালন
નમૂના સંગ્રહ,নমুনা সংগ্রহ
સમરેખા,সমরেখার
ગોઠવણી,প্রান্তিককরণ
"કૉલમ, કૉલમ","কলাম, কলাম"
સ્તંભત્વ,স্তম্ভ
સ્તંભાકાર,স্তম্ভ
સ્તંભાકાર મેટ્રિક્સ,কলামার ম্যাট্রিক্স
કૉલમ મેટ્રિક્સ,কলাম ম্যাট্রিক্স
કૉલમ ક્રમ,কলামের ক্রম
સ્તંભાકાર અધિક્રમિક મેટ્રિક્સ,স্তম্ভিক শ্রেণিবিন্যাস ম্যাট্রিক্স
કૉલમ વેક્ટર,কলাম ভেক্টর
કૉલમ મુજબ,কলাম অনুযায়ী
સંયુક્ત સમીકરણ,যৌথ সমীকরণ
"સામાન્ય કોણ, સામાન્ય કોણ","সাধারণ কোণ, সাধারণ কোণ"
સામાન્ય અક્ષ,সাধারণ অক্ষ
"સામાન્ય આધાર, સામાન્ય આધાર","সাধারণ ভিত্তি, সাধারণ ভিত্তি"
સાર્વત્રિક,সর্বজনীন
સામાન્ય તફાવત,সাধারণ পার্থক্য
"સામાન્ય પરિબળ, સામાન્ય પરિબળ, સામાન્ય પરિબળ","সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক"
"સરળ લઘુગણક, સરળ લઘુગણક","সরল লগারিদম, সরল লগারিদম"
"સામાન્ય બહુવિધ, સામાન્ય","সাধারণ একাধিক, সাধারণ"
સામાન્ય ગુણોત્તર,সাধারণ অনুপাত
આંતરછેદ કલમ,ছেদ ধারা
સામાન્ય હાથ,সাধারণ বাহু
"સામાન્ય સ્પર્શક, સામાન્ય સ્પર્શક","সাধারণ স্পর্শক, সাধারণ স্পর্শক"
સામાન્ય સ્થિતિ,সাধারণ অবস্থান
પરિવર્તનીય નિયમ,পরিবর্তনমূলক নিয়ম
વિનિમયાત્મક મિલકત,পরিবর্তনমূলক সম্পত্তি
પરિવર્તનીય નિયમ,পরিবর্তনমূলক নিয়ম
રકમનો વિનિમયાત્મક કાયદો,যোগফলের পরিবর্তনমূলক আইন
ગુણાકારનો વિનિમયાત્મક નિયમ,গুণের পরিবর্তনমূলক নিয়ম
વિનિમયાત્મક કામગીરી,পরিবর্তনমূলক অপারেশন
પરિવર્તનીય જૂથ,পরিবর্তনশীল দল
મેટ્રિસિસનું વિનિમયાત્મક,ম্যাট্রিক্সের পরিবর্তনশীল
કોમ્પેક્ટ સેટ,কমপ্যাক্ট সেট
"તુલનાત્મકતા, તુલનાત્મકતા","তুলনা, তুলনা"
માધ્યમની સરખામણી,উপায়ের তুলনা
ટકાવારીની સરખામણી,শতাংশ তুলনা
સરખામણી કસોટી,তুলনা পরীক্ষা
સુસંગત સમીકરણ,সুসংগত সমীকরণ
સ્પર્ધાત્મક રમત,প্রতিযোগিতামূলক খেলা
સ્પર્ધાત્મક સ્થિતિ,প্রতিযোগিতামূলক অবস্থান
સ્પર્ધાત્મક વ્યૂહરચના,প্রতিযোগিতামূলক কৌশল
"દુભાષિયા, કમ્પાઇલર","দোভাষী, কম্পাইলার"
પૂરક,সাপ্লিমেন্ট
પૂરક કોણ,পরিপূরক কোণ
પૂરક ઘટના,পরিপূরক ঘটনা
પૂરક પરિબળ,পরিপূরক ফ্যাক্টর
પૂરક કાર્ય,পরিপূরক ফাংশন
પૂરક અડધી વસ્તી,পরিপূরক অর্ধেক জনসংখ্যা
પૂરક અંતરાલ,পরিপূরক ব্যবধান
પૂરક સમૂહ,পরিপূরক সেট
"પૂરક, પૂરક","পরিপূরক, পরিপূরক"
પૂરક સમૂહ,পরিপূরক সেট
સંપૂર્ણ સ્કોર,নিখুঁত স্কোর
સંપૂર્ણ સહસંબંધ મેટ્રિક્સ,সম্পূর্ণ পারস্পরিক সম্পর্ক ম্যাট্রিক্স
સંપૂર્ણ શ્રેણી વસ્તી,সম্পূর্ণ পরিসরের জনসংখ্যা
સંપૂર્ણ સામાન્ય ઓર્થોગોનલ સેટ,নিখুঁত স্বাভাবিক অর্থোগোনাল সেট
સંપૂર્ણ ચતુષ્કોણ,নিখুঁত চতুর্ভুজ
સંપૂર્ણ ગુણાંક,নিখুঁত ভাগফল
સંપૂર્ણ સેટ,সম্পূর্ণ সেট
સંપૂર્ણ ઉકેલ,সম্পূর্ণ সমাধান
