Odiya,Assamese
ଆକାଶବାଣୀ,ধ্বনিযুক্ত ভৰ
ଶବ୍ଦ ପଦାର୍ଥ |,ধ্বনিগত পদাৰ্থ
ଶବ୍ଦର ଅର୍ଥ ହେଉଛି ମୁକ୍ତ ପଥ |,শব্দৰ অৰ্থ মুক্ত পথ
ଆକାଶବାଣୀ ମୋଡ୍ |,একাউষ্টিক মোড
ଶବ୍ଦ ଶବ୍ଦ,শব্দৰ শব্দ
ଆକାଶବାଣୀ ଓମ୍ *,ধ্বনিযুক্ত ওম*
"ଆକାଶବାଣୀ ପ୍ୟାନେଲ୍, ଆକାଶବାଣୀ ବୋର୍ଡ |","একাউষ্টিক পেনেল, একাউষ্টিক বৰ্ড"
ଶବ୍ଦ ଚରଣ ସ୍ଥିର |,ধ্বনি পৰ্যায় ধ্ৰুৱক
ଆକାଶବାଣୀ,একাউষ্টিক ৰিচিভাৰ
ଶବ୍ଦ ଚାପ,শব্দৰ চাপ
ଶବ୍ଦର ସମୃଦ୍ଧ ନିୟମ |,শব্দৰ প্ৰতিসমতা নিয়ম
ଶବ୍ଦ ସଂକ୍ରମଣ,শব্দ সংক্ৰমণ
ଶବ୍ଦ ଗୁଣ,ধ্বনিগত ধৰ্ম
ଆକାଶବାଣୀ ଚତୁର୍ଭୁଜ |,ধ্বনিযুক্ত চতুৰ্ভুজ
ଆକାଶବାଣୀ ବିକିରଣ ଉପାଦାନ |,ধ্বনি বিকিৰণ মৌল
ଆକାଶବାଣୀ ବିକିରଣ |,ধ্বনি বিকিৰণ
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,শব্দ নিবাৰণ
ଆକାଶବାଣୀ ରେଡିଓମିଟର |,একাউষ্টিক ৰেডিঅ&#39;মিটাৰ
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,ধ্বনিগত প্ৰতিক্ৰিয়া
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |,ধ্বনিগত পাৰস্পৰিকতা উপপাদ্য
ଶବ୍ଦ ହ୍ରାସ କାରକ |,শব্দ হ্ৰাস কাৰক
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |,ধ্বনি প্ৰতিফলন সহগ
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |,ধ্বনি বিবৰ্তন
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,শব্দ প্ৰতিৰোধ ক্ষমতা
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,ধ্বনিগত প্ৰতিক্ৰিয়া
ଆକାଶବାଣୀ ବିଛାଇବା |,ধ্বনিগত বিক্ষিপ্ততা
ଶ୍ରବଣ ବିନ୍ଦୁ |,শুনা বিন্দু
ଶବ୍ଦର ଦୃ id ତା |,শব্দৰ কঠিনতা
ଶବ୍ଦ ପ୍ରଣାଳୀ |,শব্দ ব্যৱস্থা
ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |,একাউষ্টিক থাৰ্মোমিটাৰ
ଆକାଶବିକ ବେଗ |,শব্দৰ বেগ
ଶବ୍ଦ ତରଙ୍ଗ,শব্দ তৰংগ
ଶବ୍ଦ,একাউষ্টিক
ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,শব্দ শোষণ সহগ
ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |,শব্দ শোষণ উপাদান
ଆକାଶବାଣୀ ସର୍କିଟ |,একাউষ্টিক বৰ্তনী
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,ধ্বনিগত প্ৰতিক্ৰিয়া
ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |,শব্দ বিলম্ব ৰেখা
ଶବ୍ଦ ବିକୃତି |,ধ্বনিগত বিকৃতি
ଆକାଶବାଣୀ ଆକାଶବାଣୀ |,একাউষ্টিক একাউষ্টিক
ଶବ୍ଦ ଫିଲ୍ଟର୍ |,একাউষ্টিক ফিল্টাৰ
ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *,একাউষ্টিক ইম্পিডেন্স*
ଫୋନୋଗ୍ରାଫ୍,ফ&#39;ন&#39;গ্ৰাফ
ଆକାଶବାଣୀ ଓମ୍ *,ধ্বনিযুক্ত ওম*
ଶବ୍ଦ ସ୍ଥିର |,ধ্বনি ধ্ৰুৱক
ଆକାଶବାଣୀ ଫୋନନ୍ |,একাউষ্টিক ফ&#39;নন
ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |,ধ্বনি সংবহন ধ্ৰুৱক
ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |,শব্দ পৰিৱৰ্তন সহগ
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,শব্দ প্ৰতিৰোধ ক্ষমতা
ଶବ୍ଦର ଦୃ id ତା |,শব্দৰ কঠিনতা
ଧ୍ୱନି ଏକକ |,শব্দ একক
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,শব্দ নিবাৰণ
ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |,একাউষ্টিক চাইড লাইন
"ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |","শব্দবিজ্ঞান, ধ্বনিবিজ্ঞান"
ଧ୍ୱନି ମିଟର |,শব্দ মিটাৰ
ଶବ୍ଦ ଚାପ,শব্দৰ চাপ
ଅଧିଗ୍ରହଣ ରାଡାର |,অধিগ্ৰহণ ৰাডাৰ
ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |,সালোক সংশ্লেষণ বিকিৰণ
ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |,এক্টিনিয়াম নিৰ্গমন
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |,এক্টিনো-ইউৰেনিয়াম
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |,এক্টিনো-ইউৰেনিয়াম শৃংখলা
ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |,ৰেডিঅ&#39;ইলেক্ট্ৰিক
"ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |","এক্টিনোমিটাৰ, ফটোমাইক্ৰ&#39;মিটাৰ"
"କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ","কাৰ্য্য, কাৰ্য্য"
କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା,ক্ৰিয়া আৰু প্ৰতিক্ৰিয়া
କାର୍ଯ୍ୟ ସ୍ଥିର |,ক্ৰিয়া ধ্ৰুৱক
ପ୍ରଭାବ କ୍ଷେତ୍ର,প্ৰভাৱৰ ক্ষেত্ৰ
"ସକ୍ରିୟ, ସକ୍ରିୟ","সক্ৰিয় কৰা হৈছে, সক্ৰিয় কৰা হৈছে"
ସକ୍ରିୟ ବିସ୍ତାର,সক্ৰিয় প্ৰসাৰণ
"ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |","সক্ৰিয় কৰা ফাইবাৰ, সক্ৰিয় কৰা ফাইবাৰ"
ସକ୍ରିୟ ପ୍ରଭାବ,সক্ৰিয়কৰণ প্ৰভাৱ
ସକ୍ରିୟ ପ୍ରଭାବ,সক্ৰিয়কৰণ প্ৰভাৱ
ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |,সক্ৰিয়কৰণ বিশ্লেষণ
କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର,কাৰ্য্যকলাপ কেন্দ্ৰ
ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |,সক্ৰিয়কৰণ পৰীক্ষক
ସକ୍ରିୟ ଶକ୍ତି,সক্ৰিয়কৰণ শক্তি
ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |,সক্ৰিয়কৰণ এণ্ট্ৰপি
ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |,সক্ৰিয়কৰণ অতিভোল্টেজ
ସକ୍ରିୟତା ହାର,সক্ৰিয়কৰণৰ হাৰ
"ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |","সক্ৰিয়কৰ্তা, সক্ৰিয়কৰ্তা"
ସକ୍ରିୟକାରୀ ପରମାଣୁ |,সক্ৰিয়কৰ্তা পৰমাণু
ତ୍ୱରକ,ত্বৰণকাৰী
ସକ୍ରିୟ ଅବଶୋଷଣ |,সক্ৰিয় শোষণ
ସକ୍ରିୟ ଏରିଏଲ୍ |,সক্ৰিয় আকাশী
ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |,বিকিৰণৰ বিপদজনক অঞ্চল
ସକ୍ରିୟ ଉପକରଣ,সক্ৰিয় ডিভাইচ
ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |,সক্ৰিয় লক্ষ্য নিৰ্ধাৰণ
ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *,সক্ৰিয় হাইড্ৰজেন*
ସକ୍ରିୟ ଜାଲ |,সক্ৰিয় জাল
ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |,সক্ৰিয় ৰেখা সক্ৰিয় ৰেখা
ସକ୍ରିୟ ଲୁପ୍ |,সক্ৰিয় লুপ
ସକ୍ରିୟ କୋଡ୍ *,সক্ৰিয় ক&#39;ড*
ସକ୍ରିୟ ଉପାଦାନ |,সক্ৰিয় উপাদান
ସକ୍ରିୟ ଅଣୁ,সক্ৰিয় অণু
ସକ୍ରିୟ ଜାଲ |,সক্ৰিয় জাল
ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |,সক্ৰিয় পুনৰ শোষণ
ସକ୍ରିୟ କ୍ଷେତ୍ର |,সক্ৰিয় অঞ্চল
ସକ୍ରିୟ ନିୟମ,সক্ৰিয় নিয়ন্ত্ৰণ
ସକ୍ରିୟ ଉପଗ୍ରହ |,সক্ৰিয় উপগ্ৰহ
ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |,সক্ৰিয় বিভাজনশীল সৌৰ শিখা
ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |,সক্ৰিয় অণুপুষ্টিকৰ উপাদান
ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |,সক্ৰিয় অনুসৰণ ব্যৱস্থা
ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,সক্ৰিয় ট্ৰেন্সডুচাৰ
ସକ୍ରିୟ ଗ୍ରହଣ,সক্ৰিয় গ্ৰহণ
କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *,কাৰ্য্যকলাপ সহগ*
କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ,কাৰ্য্যকলাপ সূচকাংক
କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ,কাৰ্য্যকলাপৰ অনুপাত
କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |,কাৰ্য্যকলাপ ভেক্টৰ
ପ୍ରକୃତ ମନିଟର |,প্ৰকৃত মনিটৰ
ପ୍ରକୃତ ଚାପ,প্ৰকৃত মানসিক চাপ
ଟ୍ରିଗର କରିବାକୁ,ট্ৰিগাৰ কৰা
ଉତ୍ପାଦକ,উৎপত্তিকাৰী
ଉତ୍ପାଦକ,উৎপত্তিকাৰী
ଆକ୍ୟୁଟିଓମିଟର,acuityometer
ଶ୍ରବଣ ଶକ୍ତି,শ্ৰৱণ ক্ষমতা
ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ,ফটো তীক্ষ্ণতা মূল্য
ତୀବ୍ର କୋଣ,তীব্ৰ কোণ
ଫୁସ୍ଫୁସ୍,ফুচফুচাই কোৱা
ତୀବ୍ର ତ୍ରିରଙ୍ଗା |,তীব্ৰ ত্ৰিভুজ
acyclic,অচক্ৰীয়
ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |,অনুকূলন প্ৰয়োগ
ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |,অনুকূলিত অৱস্থা
ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা
ଆଡାପ୍ଟୋମିଟର |,এডাপ্টোমিটাৰ
ଆଡକକ୍ ଆଣ୍ଟେନା |,এডকক এন্টেনা
ସଂକ୍ଷେପରେ,সামৰণিত
ସଂକଳନ ସମୟ,সংকলনৰ সময়
ସଂକଳନ-ବିତରଣ ସମୟ |,সংকলন-বিয়োগ সময়
ଆଡର୍,adder
"ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)","যোগফল, যোগ, যোগফল (ed.), যোগ (v.)"
ଯୋଗ ସ୍ଥିର |,যোগ ধ্ৰুৱক
ତ୍ୱରଣ-ରାଶି ନିୟମ |,ত্বৰণ-যোগফল নিয়ম
ଦୂରତା-ନିୟମ |,দূৰত্ব-যোগফল নিয়ম
ବେଗ-ରାଶି ନିୟମ |,বেগ-যোগফল নিয়ম
ଭେକ୍ଟରର ରାଶି,ভেক্টৰৰ যোগফল
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,সংগ্ৰহ বিক্ৰিয়া
ଅତିରିକ୍ତ ଚଟାଣ |,অতিৰিক্ত মজিয়া
"ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)","সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)"
"ଯୋଗୀ, ଯୋଗୀ |","যোগকৰণ, যোগকৰণ"
ଯୋଗୀ ପ୍ରଣାଳୀ |,যোগকৰণ ব্যৱস্থা
ମିଶ୍ରିତ ବର୍ଣ୍ଣ,সংমিশ্ৰিত আখৰ
ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |,সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া
ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |,যোগকৰণৰ পৰিপূৰক ৰং
ଯୋଗୀ ସ୍ଥିର |,যোগকৰণ ধ্ৰুৱক
ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |,যোগকৰণ ট্ৰেকচন
ଯୋଗୀ ପ୍ରଭାବ,যোগকৰণ প্ৰভাৱ
ଯୋଗୀ କାରକ |,যোগকৰণ কাৰক
ଯୋଗୀ କାର୍ଯ୍ୟ,যোগকৰণ কাৰ্য্য
ଯୋଗୀ ମିଶ୍ରଣ |,যোগকৰণৰ মিশ্ৰণ
ଯୋଗୀ ମୂଳ |,যোগকৰণৰ মূল
ଯୋଗ ପ୍ରକ୍ରିୟା |,যোগকৰণ প্ৰক্ৰিয়া
ଯୋଗନୀୟତା |,যোগযোগ্যতা
ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,যোগকৰণ কোৱাণ্টাম সংখ্যা
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,সংগ্ৰহ বিক্ৰিয়া
ଯୋଗନୀୟତା |,যোগযোগ্যতা
ଆଡିଟ୍ରନ୍ |,aditron
ଜାଣନ୍ତୁ *,ঠিকনা*
ଠିକଣା ଗଣନା,ঠিকনা গণনা
ଠିକଣା,ঠিকনা
ଠିକଣା ଏନକ୍ରିପସନ୍,ঠিকনা এনক্ৰিপচন
ଠିକଣା ଅଭିବ୍ୟକ୍ତି,ঠিকনা প্ৰকাশ
ଠିକଣା ଯୋଗ୍ୟତା |,ঠিকনাযোগ্যতা
ଠିକଣା ଦଣ୍ଡିକା,ঠিকনা বাৰ
ଠିକଣା ଆଲୋକ,ঠিকনা পোহৰ
ଠିକଣା ପରିବର୍ତ୍ତନ,ঠিকনা সলনি কৰা
ପତାନଶ,পতনশ
ଠିକଣା ରେଜିଷ୍ଟର,ঠিকনা পঞ্জীয়ন
ଠିକଣା ଚୟନ ସୁଇଚ୍,ঠিকনা নিৰ্বাচন চুইচ
ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |,ঠিকনা সজাই পৰাই তোলা টেবুল
ଠିକଣା,সম্বোধন কৰা
adresograph,এড্রেছ&#39;গ্ৰাফ
ଠିକଣା ପ୍ରଣାଳୀ,ঠিকনা ব্যৱস্থাপ্ৰণালী
ଆଡିଶିନ୍ |,আঠাযুক্ততা
ଆଡେସିନ୍ ଚାପ |,আঠাযুক্ত চাপ
ଆଡେସିଭ୍ ଶକ୍ତି |,আঠাযুক্ত শক্তি
ଆଡେସିଭ୍ ବ୍ଲକିଂ |,আঠাযুক্ত ব্লক কৰা
adiabat,আদিয়াবাট
ଆଡିଆବାଟିକ୍ |,adiabatic
ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |,এডিয়াবেটিক ত্বৰণ
ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |,এডিয়াবেটিক আনুমানিককৰণ
ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,এডিয়াবেটিক আয়তন সহগ
ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |,এডিয়াবেটিক থাৰ্মোমিটাৰ
ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |,এডিয়াবেটিক পৰিৱৰ্তন
"ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |","এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট"
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,এডিয়াবেটিক সংকোচন ক্ষমতা
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,এডিয়াবেটিক কম্প্ৰেছন
ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |,এডিয়াবেটিক গৰ্ভনিৰোধক
ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |,এডিয়াবেটিক শীতল সীমা
ଆଡିଆବାଟିକ୍ ବକ୍ର,এডিয়াবেটিক বক্ৰ
ଆଡିଆବାଟିକ୍ ବିକୃତି |,এডিয়াবেটিক বিকৃতি
adiabatic demagnetization |,এডিয়াবেটিক বিচুম্বকীয়কৰণ
ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |,এডিয়াবেটিক ৰিজ&#39;লিউচন
ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |,এডিয়াবেটিক বিচ্যুতি
ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |,এডিয়াবেটিক ইফেক্ট
ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |,এডিয়াবেটিক ইলাষ্টিকতা
ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |,এডিয়াবেটিক এলিপছয়ড
ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |,adiabatic পূৰ্ণ-তাপ ক্ষতি
ଆଡିଆବାଟିକ୍ ସମୀକରଣ |,এডিয়াবেটিক সমীকৰণ
ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |,এডিয়াবেটিক অৱস্থা সমীকৰণ
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |,এডিয়াবেটিক ভাৰসাম্য উষ্ণতা
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |,এডিয়াবেটিক ভাৰসাম্য
ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |,adiabatic বিস্তাৰ
ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |,এডিয়াবেটিক শিখাৰ উষ্ণতা
ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |,এডিয়াবেটিক প্ৰবাহ
ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |,adiabatic উচ্চাৰণ
ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |,এডিয়াবেটিক গেছ সমীকৰণ
ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |,এডিয়াবেটিক গ্ৰেডিয়েন্ট
ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |,এডিয়াবেটিক তাপ ক্ষতি
ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |,এডিয়াবেটিক আয়নীয়কৰণ বিভৱ
