Assamese,Gujarati
ফেট চাৰ্জ কাপল্ড ডিভাইচ (CCD),ફેટ ચાર્જ કપલ્ડ ડિવાઇસ (CCD)
cd ৰম,સીડી રોમ
cd ৰম ড্ৰাইভ,સીડી રોમ ડ્રાઇવ
কোষ (বেটাৰী),સેલ (બેટરી)
কেন্দ্ৰীয় সম্পদ উপাদান,કેન્દ્રીય સંસાધન તત્વ
কেন্দ্ৰীয় সম্পদ একক,કેન્દ્રીય સંસાધન એકમ
কেন্দ্ৰীয় প্ৰচেছৰ,કેન્દ્રીય પ્રોસેસર
গড় স্কেল,સરેરાશ સ્કેલ
মধ্যম কম্পাঙ্ক,મધ્ય આવર્તન
মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ,મધ્યમ એક્ઝોસ્ટ ટ્રાન્સફોર્મર
"চিৰামিক, মাটি","સિરામિક, માટી"
চিৰামিক ভৰোৱা,સિરામિક ફિલર
চিৰামিক ফিল্টাৰ,સિરામિક ફિલ્ટર
চিৰামিক সামগ্ৰী,સિરામિક સામગ્રી
চিৰামিক অনুনাদক,સિરામિક રેઝોનેટર
চিৰামিক শব্দ গ্ৰাহক,સિરામિક સાઉન્ડ રીસીવર
cerenkov কেলকুলেটৰ,સેરેનકોવ કેલ્ક્યુલેટર
সৰমত,સરમત
চলকোজেনাইড,chalcogenide
কেলকোপাইৰাইট,કેલ્કોપીરાઈટ
"চেনেল, চেনেল","ચેનલ, ચેનલ"
চেনেল বেণ্ড সম্প্ৰসাৰণ,ચેનલ બેન્ડ વિસ્તરણ
চেনেল ক&#39;ডাৰ,ચેનલ કોડર
চেনেল কম্পাঙ্ক,ચેનલ આવર્તન
চেনেলৰ চৰিত্ৰ,ચેનલ પાત્ર
চেনেল পৃথকীকৰণ,ચેનલ અલગ
চেনেল তত্ত্ব,ચેનલ સિદ્ધાંત
আখৰ উৎপাদক,અક્ષર જનરેટર
চৰিত্ৰ চিনাক্তকৰণ,પાત્રની ઓળખ
বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স,લાક્ષણિક અવબાધ
চাৰ্জ কেৰিয়াৰ,ચાર્જ કેરિયર
চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল,ચાર્જ નિયંત્રણ પરિમાણ
চাৰ্জ সংযুক্ত ডিভাইচ,ચાર્જ જોડી ઉપકરણ
চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি,ચાર્જ જોડી રેન્ડમ એક્સેસ મેમરી
আধান ঘনত্ব,ચાર્જ ઘનતા
চাৰ্জ ইনজেকচন ডিভাইচ,ચાર્જ ઈન્જેક્શન ઉપકરણ
চাৰ্জ লছ,ચાર્જ નુકશાન
চাৰ্জ পাম্পিং,ચાર્જ પમ્પિંગ
চাৰ্জ চেন্সিং এম্প্লিফায়াৰ,ચાર્જ સેન્સિંગ એમ્પ્લીફાયર
চাৰ্জ সংৰক্ষণ,ચાર્જ સંગ્રહ
আধানযুক্ত কণা,ચાર્જ કણો
ভাবুকতা,જુસ્સાદાર
ফ্ৰেম,ફ્રેમ
ৰবিশ্বেভ ফিল্টাৰ,રોબીશેવ ફિલ્ટર
মুঠ পৰীক্ষা কৰক,કુલ તપાસો
কম্পাঙ্ক পৰীক্ষা কৰক,આવર્તન તપાસો
ৰাসায়নিক বন্ধন,રાસાયણિક બંધન
ৰাসায়নিক বাষ্প নিক্ষেপ,રાસાયણિક વરાળ જુબાની
শিশুৰ তলাৰ সুবিধা,ચાઇલ્ડ લોક સુવિધા
শিশুৰ আইন,બાળકનો કાયદો
চিপ,ચિપ
চিপ সক্ৰিয়কৰণ,ચિપ સક્રિયકરણ
choke,ગૂંગળામણ
intermittent,તૂટક તૂટક
মাজে মাজে এম্প্লিফায়াৰ,તૂટક તૂટક એમ્પ્લીફાયર
মাজে মাজে এম্প্লিফায়াৰ,તૂટક તૂટક એમ્પ્લીફાયર
মাজে মাজে মোড,તૂટક તૂટક મોડ
ক্ৰ&#39;মা এম্প্লিফায়াৰ,ક્રોમા એમ્પ્લીફાયર
বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম,લાક્ષણિકતા રેખાકૃતિ
ৰং কৰা,પિગમેન્ટેશન
বৃত্তৰ ডায়েগ্ৰাম,વર્તુળ રેખાકૃતિ
বৰ্তনী,સર્કિટ
বৰ্তনী বিশ্লেষণ,સર્કિટ વિશ્લેષણ
বৰ্তনী ভাঙক,સર્કિટ બ્રેકર
বৰ্তনীৰ ডায়েগ্ৰাম,પરિપથ આકૃતિ
বৰ্তনী সংকেত,સર્કિટ નોટેશન
চাৰ্কিট চুইচিং,સર્કિટ સ્વિચિંગ
বৃত্তাকাৰ তৰংগ পথ,ગોળાકાર તરંગ માર્ગ
প্ৰচলিত স্মৃতিশক্তি,ફરતી મેમરી
বণ্ডিং বৰ্তনী,બંધન સર્કિટ
clap দোলক,ક્લૅપ ઓસિલેટર
ক্লাছ A এম্প্লিফায়াৰ,વર્ગ A એમ્પ્લીફાયર
ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ,વર્ગ A] B] C] D કામગીરી
ক্লাছ বি এম্প্লিফায়াৰ,વર્ગ બી એમ્પ્લીફાયર
ক্লাছ C এম্প্লিফায়াৰ,વર્ગ સી એમ્પ્લીફાયર
ক্লাছ D এম্প্লিফায়াৰ,વર્ગ ડી એમ્પ્લીફાયર
S শ্ৰেণীৰ শৰীৰ,એસ વર્ગ શરીર
"বহিষ্কাৰ, পৰিষ্কাৰ","હકાલપટ્ટી, સ્વચ્છ"
শ্বিয়াৰিং,ઉતારવું
শ্বিয়াৰিং বৰ্তনী,ઉતારવાની સર્કિટ
calad,કેલાડ
ঘড়ীৰ কম্পাঙ্ক,ઘડિયાળની આવર્તન
ঘড়ী পালছ জেনেৰেটৰ,ઘડિયાળ પલ્સ જનરેટર
কাদাল আৰ এছ ফ্লিপ ফ্লপ,કદલ આરએસ ફ્લિપ ફ્લોપ
বন্ধ বৰ্তনী টেলিভিছন,બંધ સર્કિટ ટેલિવિઝન
বন্ধ লুপ কাৰ্য্য,બંધ લૂપ કામગીરી
বন্ধ লুপ লাভ,બંધ લૂપ ગેઇન
পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী,પૂરક મેટાલિક સેમિકન્ડક્ટર
CMOS ডিভাইচ,CMOS ઉપકરણ
চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত),સીએમઆરઆર (કોમન મોડ ન્યુટ્રલાઇઝેશન રેશિયો)
CO2laser,CO2 લેસર
সমাক্ষীয় কেবল,કો - એક્ષેલ કેબલ
সমাক্ষীয় কোটাৰ,કોક્સિયલ કોટર
সমাক্ষীয় সংযোগকাৰী,કોક્સિયલ કનેક્ટર
"সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী","કોક્સિયલ કનેક્ટર, કોક્સિયલ કનેક્ટર"
সমাক্ষীয় ৰেখা,કોક્સિયલ રેખા
সমাক্ষীয় ৰেখা,કોક્સિયલ રેખા
সমাক্ষীয় তৰংগ পথ,કોક્સિયલ વેવ પાથ
ক&#39;ড সলনি কৰা,કોડ ફેરફાર
ক&#39;ড চেঞ্জাৰ,કોડ ચેન્જર
"ক&#39;ডেক, ক&#39;ডাৰ-ডিকোডাৰ","કોડેક, કોડર-ડીકોડર"
ষ্টেৰিঅ&#39; ক&#39;ডিং,સ્ટીરિયો કોડિંગ
কাপলিং সহগ,જોડાણ ગુણાંક
নিয়ন্ত্ৰণকাৰী বল,પ્રતિબંધક બળ
সুসংহত পোহৰ,સુસંગત પ્રકાશ
ৰাশিফল,જન્માક્ષર
কইল ৱাইণ্ডিং মেচিন,કોઇલ વિન્ડિંગ મશીન
কাকতলীয়া বৰ্তনী,સંયોગ સર્કિટ
গৰম কেথ&#39;ড টিউব,ગરમ કેથોડ ટ્યુબ
ঠাণ্ডা ৱেল্ডিং পইণ্ট,કોલ્ડ વેલ્ડીંગ પોઈન્ટ
"সংগ্ৰাহক, সংগ্ৰাহক","કલેક્ટર, કલેક્ટર"
সংগ্ৰহ কৰা ধাৰা,સંગ્રહ પ્રવાહ
সংগ্ৰাহক ক্ষয়,કલેક્ટર સડો
সংগ্ৰাহকৰ দক্ষতা,કલેક્ટર કાર્યક્ષમતા
সমান্তৰাল লেন্স,સમાંતર લેન્સ
চৰিত্ৰ খচৰা প্ৰস্তুত কৰা,પાત્ર ડ્રાફ્ટિંગ
ৰং বিস্ফোৰণ,રંગ વિસ્ફોટ
"ৰঙৰ ক&#39;ড, আখৰৰ ক&#39;ড","રંગ કોડ, અક્ષર કોડ"
ৰঙৰ পাৰ্থক্য সংকেত,રંગ વિભેદક સંકેત
এন্টিডট,મારણ
ৰঙৰ মনিটৰ,રંગ મોનિટર
চৰিত্ৰৰ পুনৰুত্পাদন,પાત્ર પ્રજનન
ৰঙৰ পৰিপূৰকতা,રંગ સંતૃપ્તિ
ৰঙীন বাহক কম্পাঙ্ক,રંગીન વાહક આવર્તન
ৰঙীন সংকেত,વર્ણહીન સંકેત
ৰঙীন টেলিভিছন,રંગીન ટેલિવિઝન
ৰঙীন টেলিভিছনৰ শৰীৰ,રંગીન ટેલિવિઝન બોડી
"স্তম্ভ স্পীকাৰ, স্তম্ভৰ দৰে শব্দ জমাকাৰী","કૉલમ સ્પીકર, કૉલમ સાઉન્ડ ડિપોઝિટર"
"কম্ব ফিল্টাৰ, কম্ব ফিল্টাৰ","કાંસકો ફિલ્ટર, કાંસકો ફિલ્ટર"
সংযোগ বৰ্তনী,કનેક્શન સર્કિટ
কম্বিনেটৰিয়েল লজিক,સંયુક્ત તર્ક
আদেশ,આદેશ
সাধাৰণ ভিত্তি পৰিবৰ্ধক,સામાન્ય આધાર એમ્પ્લીફાયર
সাধাৰণ ভিত্তি বিন্যাস,સામાન્ય આધાર રૂપરેખાંકન
সাধাৰণ সংগ্ৰাহক পৰিবৰ্ধক,સામાન્ય કલેક્ટર એમ્પ્લીફાયર
সাধাৰণ সংগ্ৰাহক সংৰূপ,સામાન્ય કલેક્ટર રૂપરેખાંકન
