Assamese,Malayalam
কেপচাৰ ইফেক্ট,ക്യാപ്‌ചർ പ്രഭാവം
বাহক শব্দ অনুপাত,കാരിയർ ശബ്ദ അനുപാതം
গাড়ী ৰেডিঅ&#39;,കാർ റേഡിയോ
কাৰ্বন ৰেজিষ্টৰ,കാർബൺ റെസിസ്റ്റർ
কাৰ্ড ৰিডাৰ,കാർഡ് റീഡർ
কাৰ্ডিঅ&#39;ইড ডায়েগ্ৰাম,കാർഡിയോയിഡ് ഡയഗ്രം
গাড়ী,വണ്ടി
carriage return,വണ്ടി മടക്കം
বাহক,വാഹകൻ
বাহক যোগাযোগ,കാരിയർ ആശയവിനിമയം
বাহক ঘনত্ব,കാരിയർ ഏകാഗ്രത
বাহক কম্পাঙ্ক,കാരിയർ ആവൃത്തി
বাহক প্ৰজনন,കാരിയർ പുനരുൽപാദനം
বাহক স্তৰ,കാരിയർ ലെവൽ
বাহক জীৱন,കാരിയർ ജീവിതം
বাহক গতিশীলতা,കാരിയർ മൊബിലിറ്റി
বাহক গুণন,കാരിയർ ഗുണനം
বাহক শব্দৰ মাত্ৰা,കാരിയർ ശബ്ദ നില
বাহক পৰিসৰ,കാരിയർ ശ്രേണി
বাহক পুনৰুদ্ধাৰ বৰ্তনী,കാരിയർ വീണ്ടെടുക്കൽ സർക്യൂട്ട്
বাহক পুনৰ সন্নিৱিষ্ট কৰা,കാരിയർ വീണ്ടും ചേർക്കൽ
পৰিবাহী বিকিৰণ,ചാലക വിസരണം
বাহক দমন,കാരിയർ അടിച്ചമർത്തൽ
বাহক পিঞ্জৰা,കാരിയർ കൂട്ടിൽ
বাহক বেগ,കാരിയർ വേഗത
হেণ্ড বিট,കൈ കട്ട്
ধাৰণ কৰা পতাকা,പതാക നടത്തി
"দখলৰ পঞ্জীয়ন, দখলৰ পঞ্জী","കൈവശരേഖ, കൈവശാവകാശ രജിസ്റ്റർ"
পৰ্টেবল জেনেৰেটৰ,പോർട്ടബിൾ ജനറേറ്റർ
carson&#39;s আইন,കാർസൺ നിയമം
কাৰ্টিজ ফিউজ,കാട്രിഡ്ജ് ഫ്യൂസ്
কাৰ্টিজ টেপ,കാട്രിഡ്ജ് ടേപ്പ്
কেৰী ফষ্টাৰ ব্ৰীজ,കാരി ഫോസ്റ്റർ പാലം
ষ্টেপ এম্প্লিফায়াৰ,സ്റ്റെപ്പ് ആംപ്ലിഫയർ
গ্ৰেডেচন,ഗ്രേഡേഷൻ
কেছকেড এম্প্লিফায়াৰ,കാസ്കേഡ് ആംപ്ലിഫയർ
"কেস্কোড এম্প্লিফায়াৰ, ষ্টেপ এম্প্লিফায়াৰ","കാസ്‌കോഡ് ആംപ്ലിഫയർ, സ്റ്റെപ്പ് ആംപ്ലിഫയർ"
কেছেট,കാസറ്റ്
প্ৰৰোচনা,പ്രേരണ
বন্দী কোটাৰ,ക്യാപ്റ്റീവ് കോട്ടർ
কেথ&#39;ড,കാഥോഡ്
কেথ&#39;ড ট্ৰেইলিং,കാഥോഡ് ട്രെയിലിംഗ്
কেথ&#39;ড ট্ৰেইলিং এম্প্লিফায়াৰ,കാഥോഡ് ട്രെയിലിംഗ് ആംപ്ലിഫയർ
কেথ&#39;ড লুমিনেন্স,കാഥോഡ് ലുമിനൻസ്
কেথ&#39;ড পদাৰ্থ,കാഥോഡ് മെറ്റീരിയൽ
কেথ’ড ৰশ্মিৰ অচিলোস্কোপ,കാഥോഡ് റേ ഓസിലോസ്കോപ്പ്
কেথ&#39;ড ৰশ্মিৰ নলী,കാഥോഡ് റേ ട്യൂബ്
কেথ&#39;ড কণা নিক্ষেপ,കാഥോഡ് കണിക നിക്ഷേപം
কেথ&#39;ড লুমিনেন্স,കാഥോഡ് ലുമിനൻസ്
কুয়াৰ ফিল্টাৰ,കയർ ഫിൽട്ടർ
kaver ফিল্টাৰ,കവർ ഫിൽട്ടർ
কোটৰ,കോടോർ
এণ্ট্ৰেল ৰেডিয়চন,ആന്ട്രൽ റേഡിയേഷൻ
কটাৰ অনুনাদক,cotter resonator
ফেট চাৰ্জ কাপল্ড ডিভাইচ (CCD),ഫാറ്റ് ചാർജ് കപ്പിൾഡ് ഉപകരണം (CCD)
cd ৰম,സിഡി റോം
cd ৰম ড্ৰাইভ,സിഡി റോം ഡ്രൈവ്
কোষ (বেটাৰী),സെൽ (ബാറ്ററി)
কেন্দ্ৰীয় সম্পদ উপাদান,കേന്ദ്ര വിഭവ ഘടകം
কেন্দ্ৰীয় সম্পদ একক,കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്
কেন্দ্ৰীয় প্ৰচেছৰ,സെൻട്രൽ പ്രൊസസർ
গড় স্কেল,ശരാശരി സ്കെയിൽ
মধ্যম কম্পাঙ্ক,മിഡ് ഫ്രീക്വൻസി
মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ,മധ്യ എക്സ്ഹോസ്റ്റ് ട്രാൻസ്ഫോർമർ
"চিৰামিক, মাটি","സെറാമിക്, കളിമണ്ണ്"
চিৰামিক ভৰোৱা,സെറാമിക് ഫില്ലർ
চিৰামিক ফিল্টাৰ,സെറാമിക് ഫിൽറ്റർ
চিৰামিক সামগ্ৰী,സെറാമിക് മെറ്റീരിയൽ
চিৰামিক অনুনাদক,സെറാമിക് റെസൊണേറ്റർ
চিৰামিক শব্দ গ্ৰাহক,സെറാമിക് ശബ്ദ റിസീവർ
cerenkov কেলকুলেটৰ,cerenkov കാൽക്കുലേറ്റർ
সৰমত,സർമാറ്റ്
চলকোজেনাইড,ചാൽകോജെനൈഡ്
কেলকোপাইৰাইট,കാൽകോപൈറൈറ്റ്
"চেনেল, চেনেল","ചാനൽ, ചാനൽ"
চেনেল বেণ্ড সম্প্ৰসাৰণ,ചാനൽ ബാൻഡ് വിപുലീകരണം
চেনেল ক&#39;ডাৰ,ചാനൽ കോഡർ
চেনেল কম্পাঙ্ক,ചാനൽ ആവൃത്തി
চেনেলৰ চৰিত্ৰ,ചാനൽ സ്വഭാവം
চেনেল পৃথকীকৰণ,ചാനൽ വേർതിരിക്കൽ
চেনেল তত্ত্ব,ചാനൽ സിദ്ധാന്തം
আখৰ উৎপাদক,പ്രതീക ജനറേറ്റർ
চৰিত্ৰ চিনাক্তকৰণ,സ്വഭാവം തിരിച്ചറിയൽ
বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স,സ്വഭാവ പ്രതിരോധം
চাৰ্জ কেৰিয়াৰ,ചാർജ് കാരിയർ
চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল,ചാർജ് നിയന്ത്രണ പാരാമീറ്റർ
চাৰ্জ সংযুক্ত ডিভাইচ,ചാർജ്ജ് കപ്പിൾഡ് ഉപകരണം
চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি,ചാർജ് കപ്പിൾഡ് റാൻഡം ആക്സസ് മെമ്മറി
আধান ঘনত্ব,ചാർജ് സാന്ദ്രത
চাৰ্জ ইনজেকচন ডিভাইচ,ചാർജ് ഇൻജക്ഷൻ ഉപകരണം
চাৰ্জ লছ,ചാർജ് നഷ്ടം
চাৰ্জ পাম্পিং,ചാർജ് പമ്പിംഗ്
চাৰ্জ চেন্সিং এম্প্লিফায়াৰ,ചാർജ് സെൻസിംഗ് ആംപ്ലിഫയർ
চাৰ্জ সংৰক্ষণ,ചാർജ് സംഭരണം
আধানযুক্ত কণা,ചാർജ്ജ് കണങ്ങൾ
ভাবুকতা,വികാരാധീനമായ
ফ্ৰেম,ഫ്രെയിം
ৰবিশ্বেভ ফিল্টাৰ,robyshev ഫിൽട്ടർ
মুঠ পৰীক্ষা কৰক,മൊത്തം പരിശോധിക്കുക
কম্পাঙ্ক পৰীক্ষা কৰক,ആവൃത്തി പരിശോധിക്കുക
ৰাসায়নিক বন্ধন,കെമിക്കൽ ബോണ്ട്
ৰাসায়নিক বাষ্প নিক্ষেপ,രാസ നീരാവി നിക്ഷേപം
শিশুৰ তলাৰ সুবিধা,ചൈൽഡ് ലോക്ക് സൗകര്യം
শিশুৰ আইন,ബാലനിയമം
চিপ,ചിപ്പ്
চিপ সক্ৰিয়কৰণ,ചിപ്പ് സജീവമാക്കൽ
choke,വീര്പ്പുമുട്ടുക
intermittent,ഇടയ്ക്കിടെ
মাজে মাজে এম্প্লিফায়াৰ,ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ
মাজে মাজে এম্প্লিফায়াৰ,ഇടയ്ക്കിടെയുള്ള ആംപ്ലിഫയർ
মাজে মাজে মোড,ഇടവിട്ടുള്ള മോഡ്
ক্ৰ&#39;মা এম্প্লিফায়াৰ,ക്രോമ ആംപ്ലിഫയർ
বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম,സ്വഭാവ രേഖാചിത്രം
ৰং কৰা,പിഗ്മെന്റേഷൻ
বৃত্তৰ ডায়েগ্ৰাম,സർക്കിൾ ഡയഗ്രം
বৰ্তনী,സർക്യൂട്ട്
বৰ্তনী বিশ্লেষণ,സർക്യൂട്ട് വിശകലനം
বৰ্তনী ভাঙক,സർക്യൂട്ട് ബ്രേക്കർ
বৰ্তনীৰ ডায়েগ্ৰাম,സർക്യൂട്ട് ഡയഗ്രം
বৰ্তনী সংকেত,സർക്യൂട്ട് നൊട്ടേഷൻ
চাৰ্কিট চুইচিং,സർക്യൂട്ട് സ്വിച്ചിംഗ്
বৃত্তাকাৰ তৰংগ পথ,വൃത്താകൃതിയിലുള്ള തരംഗ പാത
প্ৰচলিত স্মৃতিশক্তি,രക്തചംക്രമണം മെമ്മറി
বণ্ডিং বৰ্তনী,ബോണ്ടിംഗ് സർക്യൂട്ട്
clap দোলক,ക്ലാപ്പ് ഓസിലേറ്റർ
ক্লাছ A এম্প্লিফায়াৰ,ക്ലാസ് എ ആംപ്ലിഫയർ
ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ,ക്ലാസ് എ] ബി] സി] ഡി പ്രവർത്തനങ്ങൾ
ক্লাছ বি এম্প্লিফায়াৰ,ക്ലാസ് ബി ആംപ്ലിഫയർ
ক্লাছ C এম্প্লিফায়াৰ,ക്ലാസ് സി ആംപ്ലിഫയർ
ক্লাছ D এম্প্লিফায়াৰ,ക്ലാസ് ഡി ആംപ്ലിഫയർ
S শ্ৰেণীৰ শৰীৰ,എസ് ക്ലാസ് ബോഡി
"বহিষ্কাৰ, পৰিষ্কাৰ","പുറത്താക്കൽ, ശുദ്ധി"
শ্বিয়াৰিং,കത്രിക
শ্বিয়াৰিং বৰ্তনী,ഷീറിംഗ് സർക്യൂട്ട്
calad,കാലാഡ്
ঘড়ীৰ কম্পাঙ্ক,ക്ലോക്ക് ആവൃത്തി
ঘড়ী পালছ জেনেৰেটৰ,ക്ലോക്ക് പൾസ് ജനറേറ്റർ
কাদাল আৰ এছ ফ্লিপ ফ্লপ,കടൽ ആർഎസ് ഫ്ലിപ്പ് ഫ്ലോപ്പ്
বন্ধ বৰ্তনী টেলিভিছন,അടച്ച സർക്യൂട്ട് ടെലിവിഷൻ
বন্ধ লুপ কাৰ্য্য,അടച്ച ലൂപ്പ് പ്രവർത്തനം
বন্ধ লুপ লাভ,അടച്ച ലൂപ്പ് നേട്ടം
পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী,കോംപ്ലിമെന്ററി മെറ്റാലിക് സെമികണ്ടക്ടർ
CMOS ডিভাইচ,CMOS ഉപകരണം
চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত),CMRR (പൊതു മോഡ് ന്യൂട്രലൈസേഷൻ അനുപാതം)
CO2laser,CO2ലേസർ
সমাক্ষীয় কেবল,ഏകോപന കേബിൾ
সমাক্ষীয় কোটাৰ,കോക്‌ഷ്യൽ കോട്ടർ
সমাক্ষীয় সংযোগকাৰী,കോക്സിയൽ കണക്റ്റർ
"সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী","കോക്സിയൽ കണക്റ്റർ, കോക്സിയൽ കണക്റ്റർ"
সমাক্ষীয় ৰেখা,ഏകപക്ഷീയ രേഖ
সমাক্ষীয় ৰেখা,ഏകപക്ഷീയ രേഖ
সমাক্ষীয় তৰংগ পথ,ഏകപക്ഷീയ തരംഗ പാത
ক&#39;ড সলনি কৰা,കോഡ് മാറ്റം
