Gujarati,English
"1. વિનંતી, 2. વિનંતી",Request
ટિપ્પણી વિનંતી (RFC),request for comments (RFC)
"1.રિક્વેસ્ટ પ્રોટોકોલ, 2.રિસ્પોન્સ પ્રોટોકોલ",request/reply protocol
પુનરાવર્તિત કાર્યક્રમ,rerun program
સંશોધન,Research
પુનઃસ્થાપિત ચક્ર,reset cycle
સ્મારકવાદી,Resident
તફાવત,Resolution
સંસાધનો,Resources
પ્રતિભાવ સમય,responsee time
"1.પુનઃપ્રારંભ કરો, 2.પુનઃપ્રારંભ કરો",Restart
પુનઃસંગ્રહ,Restore
ફરીથી ટ્રેસ,Retrace
"1. રી-ડિસ્પેચ, 2. રી-કોમ્યુનિકેશન",Retransmission
પુન: પ્રાપ્તિ,Retrieve
ફરીથી પ્રયત્ન કરો,Retry
"1.રીગ્રેશન, 2.રીટર્ન",Return
રીગ્રેસન કોડ,return code
રીગ્રેસન કી,return key
ફરીથી વાપરી શકાય તેવા કોડ,reusable code
ફરીથી લખી શકાય તેવું,Rewritable
આરજીબી મોનિટર,RGB monitor
રિબન,Ribbon
સત્તાવાર મુદ્દો,right issue
"1.રોબોટ, 2.મેકેનિક, 3.મિકેનિઝમ",Robot
"1.મિકેનિસ્ટિક સાયન્સ, 2.મિકેનિસ્ટિક એન્થ્રોપોલોજી",Robotics
"મજબૂત, મજબૂત",Robust
ભૂમિકા,Role
ફરીથી રોલિંગ,roll back
સંડોવણી,roll in
પ્રવાહ,roll out
"1. ફક્ત વાંચો મેમરી, 2. ફક્ત વાંચો મેમરી (ROM)",ROM
મૂળ,Root
પિતૃ નિર્દેશિકા,root directory
અંદાજ ભૂલ,round of error
"1.રાઉટર, 2.રાઉટર",Router
"રૂટીંગ, રૂટીંગ",Routing
RS232C ઈન્ટરફેસ,RS232C interface
RSA એન્ક્રિપ્શન,RSA encryption
આરટીસી,RTC
કાર્યકારી વિગત કોડિંગ,run length encoding
કાર્યકાળ,run time
રનટાઈમ ભૂલ,run time error
"1. નમૂના, 2. નમૂના",Sample
નમૂના,Sampling
"1.ઉપગ્રહ, 2.ઉપગ્રહ",Satellite
સંતૃપ્તિ,Saturating
સાચવો,Save
"1. માપનીયતા, 2. માપનીયતા",Scalability
સ્કેલર,Scalar
સ્કેનિંગ,Scanning
લેન્ડસ્કેપ,Scenario
શેડ્યૂલર,Scheduler
સ્ક્રીન પ્રતિબિંબ પ્રોજેક્ટર,screen image projector
સ્ક્રિપ્ટ,Script
સ્ક્રિપ્ટીંગ ભાષા,scripting language
"1.કોઇલ, 2.સ્ક્રોલ",Scrolling
સિંક્રનસ ડેટા લિંક કંટ્રોલ (SDLC),SDLC (sychronous data link control)
"1.શોધ, 2.શોધ",Search
શોધ એન્જિન,search engine
શોધ વૃક્ષ,search tree
"1.અન્વેષણ કરો, 2.શોધો",Searching
ગૌણ,Secondary
"1.સેક્ટર, 2.સેક્ટર",Sector
સુરક્ષા નીતિ,security policy
શોધ શબ્દ,seek time
"1.વિભાગ, 2.વિભાગ",Segment
"1. વિભાજન, 2. વિભાજન",Segmentation
પસંદગી વર્ગીકરણ,selection sort
"1.સ્વતઃપૂર્ણ, 2.સ્વતઃપૂર્ણ",self contained
"1.અર્થશાસ્ત્ર, 2.અર્થશાસ્ત્ર",Semantics
સેમાફોર,Semaphore
સેમિકન્ડક્ટર,Semiconductor
કાલ્પનિક વેબ,semontic web
અનુક્રમિક ઍક્સેસ પદ્ધતિ,sequential access method
ક્રમિક,Serial
સીરીયલ,Serializer
"1.સર્વર, 2.સર્વર",Server
સર્વર ક્રેશ,server crash
સર્વર લાઇસન્સ,server license
સર્વો ગુણક,servo multiplier
નો સમૂહ,Set
ઉલ્લેખિત બિંદુ,set point
મેનેજમેન્ટ,set up
પડછાયો,Shade
સિનેમેટોગ્રાફી,Shading
ભૂત,Shadow
ફાઈલ શેર કરો,share file
વહેંચાયેલ ઍક્સેસ,shared access
શેરિંગ,Sharing
"1. કૌંસ, 2. આર્મર, 3. શેલ, 4. શેલ",Shell
વિસ્થાપન પ્રતીક,shift character
ટૂંકો રસ્તો,short circuit
ટૂંકી સૂચના,short instruction
ભાઈ,Sibling
"1. આડઅસર, 2. કાઉન્ટર ઇફેક્ટ",side effect
સાઇન બીટ,sign bit
સિગ્નલ,Signal
સિગ્નલ પ્રોસેસિંગ,signal processing
નોટેશન,Signalling
"1.સિગ્નલ-સાઉન્ડ રેશિયો, 2.સિગ્નલ-અવાજ રેશિયો",signal-to-noise ratio
"1.સહી, 2. સહી",Signature
માર્કર ટેસ્ટ,signature testing
નોંધપાત્ર ગુણ,significant digit
સિલિકોન ચિપ,silicon chip
સિમ્પલ મેઇલ ટ્રાન્સફર પ્રોટોકોલ (SMTP),Simple Mail Transfer Protocol (SMTP)
એકલુ,Simplex
"1. એક સિગ્નલિંગ નોડ, 2. સિમ્પ્લેક્સ નોડ",simplex node
સિમ્યુલેશન,Simulation
અનુકરણ કરનાર,Simulator
"1. એકસાથે, 2. એક સાથે",Simultaneous
એક સાથે પ્રક્રિયા,simultaneous processing
સોલો,Singleton
"1.સાઇટ લાઇસન્સ, 2.સાઇટ લાઇસન્સ",site licence
"1. કદ, 2. કદ",Size
માપ,Sizing
"1. ચિત્ર, 2. ચિત્ર",Sketching
પ્લુટી,Skip
"1.પ્લુતિ, 2.પ્લુતિકરણ",Skipping
"1.સ્લેશ, 2.કટ",Slash
કમ્પ્યુટર હેઠળ,slave computer
સાપ વિન્ડો પ્રોટોકોલ,sliding window protocol
"1. બાદબાકી, 2. શરણાગતિ",Slip
સ્લોટ,Slot
SCSI (SCSI),small computer system interface (SCSI)
સ્માર્ટ કાર્ડ,smart card
ગોકળગાય મેલ,snail mail
સ્નેપશોટ,Snapshot
"1.સોફ્ટ કોમ્પ્યુટેશન, 2.સોફ્ટ કોમ્પ્યુટેશન",soft computing
સોફ્ટ કોપી,soft copy
સરળ ફોન્ટ,soft font
સોફ્ટવેર,Software
સોફ્ટવેર એન્જિનિયરિંગ,software engineering
સોફ્ટવેર લાઇસન્સ,software license
સોફ્ટવેર ચાંચિયાગીરી,software piracy
સ્પેક્ટ્રમ,Spectrum
"1.સ્ક્રુ, 2.સર્પાકાર",Spiral
"1.વિગતવાર શીટ, 2.સ્પ્રેડશીટ",spread sheet
ધોરણ,Standard
સ્ટાન્ડર્ડ જનરલાઇઝ્ડ માર્કઅપ લેંગ્વેજ (SGML),standard generalized markup language (SGML)
માનકીકરણ,Standardization
રાહ સમય,standby time
તારક લેન,star LAN
તારાની સ્થિતિ,star topology
થોડી શરૂઆત,start bit
"1. અભાવ, 2. અછત, 3. અછતની કટોકટી",Starvation
"1.સ્ટેટિક મેમરી, 2.સ્ટેટિક મેમરી",static memory'
સ્થિતિ ચેનલ,status channel
"1.સ્ટેપ સાઈઝ, 2.સ્ટેપ ડાયમેન્શન્સ",step size
થોભો અને પ્રોટોકોલ રાહ જુઓ,stop and wait protocol
બ્રેક કોડ,stop code
થોભો કી,stop key
સંગ્રહક્ષમતા,Storability
સંગ્રહિત કાર્યક્રમ,stored program
શ્રેણી ડેટા,string data
"1.સ્ટ્રક્ચર્ડ એન્કોડિંગ, 2.સ્ટ્રક્ચર્ડ કોડિંગ",structured coding
સ્ટ્રક્ચર્ડ ક્વેરી લેંગ્વેજ (SQL),structured query language (SQL)
"1. બ્રોશર શીટ, 2. શૈલી પત્ર",style sheet
સબ-ડિરેક્ટરી,Sub-directory
"1.સબનેટ, 2.સબનેટ",Subnet
ઉપવૃક્ષ,Subtree
"1.સારાંશ, 2.સારાંશ",Summarization
"1. સુપર કોમ્પ્યુટર, 2. સુપર કોમ્પ્યુટર",super computer
"1.સુપર કોમ્પ્યુટેશન, 2.સુપર કોમ્પ્યુટેશન",super computing
કી કી,super key
ટોચના વપરાશકર્તા,super user
નિરીક્ષણ કરેલ શિક્ષણ,supervised learning
સહાયક ચિપ,support chip
ચોખ્ખો તફાવત,Surf
"1.નેટ ભિન્નતા, 2.વિભાગ, 3.સુરફાન",Surfing
સ્વેપ,Swap
અંદરનું,swap in
પ્રવાહ,swap out
અદલાબદલી,Swapping
"1.સ્વિચ્ડ નેટવર્ક,2. સ્વિચ કરેલ નેટવર્ક",switched network
સ્વિચિંગ,Switching
સ્વિચિંગ સિદ્ધાંત,switching theory
સાંકેતિક પ્રોગ્રામિંગ,symbolic programming
સુમેળ,Synchronization
સિંક્રોનાઇઝર,Synchronizer
સિંક્રનસ,Synchronous
સિંક્રનસ ન્યુમેરિક હાયરાર્કી (SDH),synchronous digital hierarchy (SDH)
વાક્ય વિશ્લેષણ,syntax analysis
સિસ્ટમ વિશ્લેષણ,system analysis
સિસ્ટમ એન્જિનિયરિંગ,system engineering
"1. સિસ્ટમ બ્રેકર, 2. સિસ્ટમ હેકર",system hacker
સિસ્ટમ ઇન્ટિગ્રેટર,system integrator
સિસ્ટમ લોગ,system log
સિસ્ટમ કવર,system mask
સિસ્ટમ નેટવર્ક માળખું (SNA),system network architecture (SNA)
"1. સિસ્ટમ પ્રોગ્રામર, 2. સિસ્ટમ પ્રોગ્રામર",system programmer
"1. સિસ્ટમ પુનઃપ્રારંભ, 2. સિસ્ટમ પુનઃપ્રારંભ",system restart
સિસ્ટમ સમાપ્તિ,system shutdown
સિસ્ટમ પરીક્ષણ,system testing
સિસ્ટમ ઉપયોગિતા,system utility
"1. પદ્ધતિસરનો કોડ, 2. પદ્ધતિસરનો કોડ",systematic code
ટેબ આદેશ,tab command
અનુસૂચિ,Table
ટેબ્યુલર વિહંગાવલોકન,table look up
ટેબલ જગ્યા,table space
તકતી,Tablet
"1.ટેબ્યુલર, 2.એરે એરે",tabular array
ટેબ્યુલેશન કાર્ય,tabulating function
"1. ચિહ્નિત આર્કિટેક્ચર, 2. ચિહ્નિત માળખું",tagged architecture
ચિહ્નિત છબી ફાઇલ ફોર્મ (ટિફ),tagged image file format (TIFF)
ટેન્ડમ સિસ્ટમ,tandam system
ટેપ ઘનતા,tape density
ટેપ કવર,tape mask
ટાર ફાઇલ,tar file
કામ,Task
કાર્ય માર્ગદર્શિકા,task bar
કાર્ય અનુસૂચિ,task scheduler
ટ્રાન્સમિશન કંટ્રોલ પ્રોટોકોલ/ઇન્ટરનેટ પ્રોટોકોલ (TCP/IP),TCP/IP (transmission control protocol/internet protocol)
કટીંગ કામગીરી,teardown operation
દૂરસંચાર,Telecom
દૂરસંચાર,Telecommunication
ટેલિકોમ,Teleconference
ટેલીકોન્ફરન્સ,Teleconferencing
"1. ટેલિગ્રાફ, 2. ટેલિગ્રાફી",Telegraphy
"1. ટેલિમીટર, 2. ટેલિમેટ્રી",Telemetry
"1.ટેલિફોન, 2.ટેલિફોન",Telephone
ટેલિફોનિક,Telephony
"1.ટેલિપ્રિંટર, 2.ટેલિપ્રિંટર",Teleprinter
ટેલીપ્રોસેસિંગ,Teleprocessing
"1. દૂરદર્શન, 2. ટેલિવિઝન, 3. દૂરદર્શન",Television
ટેલેક્સ,Telex
"1.ટ્રેપ દૂર, 2.ટેલનેટ",Telnet
"1.ગરમી, 3.તાપમાન",Temperature
"1.આકારની પ્લેટ, 2.ટેમ્પલેટ, 3.રુપડા",Template
દસનું પૂરક,ten's complement
ટેરા બાઈટ,tera byte
ટેરા ફોલોપ્સ,tera flops
"1.એન્ડ પોઇન્ટર, 2.ટર્મિનલ કર્સર",terminal cursor
"1.એન્ડ નોડ, 2.ટર્મિનલ નોડ",terminal node
ટર્મિનલ વિન્ડો,terminal window
અંત,Termination
ટ્રાઇ-બેઝ,Ternary
ત્રણ આધાર કામગીરી,ternary operation
પરીક્ષણ,Test
પરીક્ષણ કવરેજ,test coverage
પરીક્ષણ અમલ,test run
ટેસ્ટ ડેટા,Test-data
"1.ટેક્સ્ટ, 2. અભ્યાસ સામગ્રી",Text
ટેક્સ્ટ બોક્સ,text box
ટેક્સ્ટ કર્સર,text cursor
ટેક્સ્ટ એડિટર,text editor
ટેક્સ્ટ ફાઇલ,text file
અભ્યાસક્રમ,text mode
ટેક્સ્ટ પ્રોસેસિંગ,text processing
સ્પીચ-ટેક્સ્ટ (TTS),text to speech (TTS)
ટેક્સચર મેપિંગ,texture mapping
"1.T ફ્લિપ ફ્લોપ, 2.T-બિનોમીટર",T-flip-flop
થર્મલ સીલર,thermal printer
"1.પ્રિંટર પાતળી ફિલ્મ મેમરી, 2.પાતળી ફિલ્મ મેમરી",thin film memory
(TFT) પાતળા ફિલ્મ ટ્રાંઝિસ્ટર (TFT),thin film transistor
"1.જેમિંગ, 2.હેશિંગ",Thrashing
દોરાની બંગડી,Thread
થ્રેડીંગ,Threading
"1.ત્રિપક્ષીય નેટવર્ક, 2.ત્રિપક્ષીય નેટવર્ક",threetier network
પ્રવાહ ક્ષમતા,Throughput
સમયની જટિલતા,time complexity
ટાઈમ ડિવિઝન મલ્ટિપ્લેક્સીંગ (TDM),time division multiplexing (TDM)
સમય ફ્રેમ,time frame
તે જ સમયે,time frame
"1. કૉલ મશીન, 2. કૉલ મશીન, 3. ટાઈમ મશીન",time machine
સમય પુરો,time out
"1.કૉલોકેશન, 2.Cal ક્વોન્ટાઇઝેશન",time quantization
સમય શ્રેણી,time series
"1. સમય વિભાજન, 2. સમય વહેંચણી",time sharing
સમય શેરિંગ સિસ્ટમ,time sharing system
કૉલ પગલું,time stamp
સમય રેખાકૃતિ,timing diagram
પાત્ર,Tint
ટૉગલ,Toggle
ટૉગલ ચાલ,toggling speed
"1.પ્રતીક, 2.ટોકન",Token
ટોકન બસ,token bus
ટોકન બસ,token bus
ટોકન બસ નેટવર્ક,token bus network
"1. સિમ્બોલ રિંગ, 2. સિમ્બોલ રિંગ",token ring
ટોકન વાટાઘાટો,token talk
"1.ટૂલ્સ, 2.ટૂલ્સ",Tool
ટોચનો પગ,top down
ટોચના પગની ડિઝાઇન,top down design
"1. નેઇલ રિજ કન્ફિગરેશન, 2. નીચે ખેંચો",top down parsing
"1. સ્થાન, 2. સ્થાન વિજ્ઞાન",Topology
ટચ પેડ્સ,touch pad
ટચ સ્ક્રીન,touch screen
"1.માર્ક, 2.માર્ક, 3.ટ્રેસિંગ",Trace
ટ્રેસીંગ,Tracing
"1.વે, 2.પાથ, 3.લીક",Track
"1.ટ્રેક ડિસ્ક, 2.પાથ ડિસ્ક",track disk
પાથ ટેપ,track tape
"1.અનુસરો, 2.અનુસરો",Tracking
"1. અનુસરો, 2. અનુસરો",Trailer
માર્ગ,Trajectory
"1.ટ્રાન્ઝેક્શન, 2.ડીલ, 3.ટ્રાન્ઝેક્શન, 4.એક્સચેન્જ",Transaction
"1. ડીલ ફાઇલ, 2. એક્ટિવિટી ફાઇલ",transaction file
"1.ટ્રાન્ઝેક્શન ડોક્યુમેન્ટ, 2.ટ્રાન્ઝેક્શન લોગ",transaction log
"1. ટ્રાંસ્ક્રાઇબ કરો, 2. લિવ્યંતરણ કરો",Transcribe
ટ્રાન્સડ્યુસર,Transducer
ટ્રાન્સફર દર,transfer rate
ટ્રાન્સફર સમય,transfer time
રૂપાંતર,Transformation
ક્ષણિક ભૂલ,transient error
સંક્રમણ સમયગાળો,transit time
"1. સંક્રમણ, 2. અયનકાળ",Transition
સાંસર્ગિક,Transitive
સંક્રમિત,Transitivity
"1.અનુવાદ, 2.અનુવાદ, 3.અર્થઘટન",Translation
"1. ટ્રાન્સમિશન, ટ્રાન્સમિટ, 2. ટ્રાન્સમિટ",Transmission
કોમ્યુનિકેશન કંટ્રોલ પ્રોટોકોલ (TCP),transmission control protocol (TCP)
"1.ટ્રાન્સમિશન લાઇન, 2.ટ્રાન્સમિશન લાઇન",transmission line
ટ્રાન્સમીટર,Transmitter
પારદર્શિતા,Transparency
ટ્રાન્સપોન્ડર,Transponder
"1.પરિવહન, 2.રીગ્રેશન",Transportation
સ્થાનાંતરણ,Transposition
ટ્રાન્સપ્યુટર,Transputer
"1.ટ્રાન્સમિશન રીસીવર, 2.ટ્રાન્સ રીસીવર",Transreceiver
"1. ટ્રેપ, 2. ટ્રેપ, 3. પકડો",Trapping
પરિભ્રમણ,Traverse
વૃક્ષ (સંક્રમણ),tree (traversal)
વૃક્ષ નેટવર્ક,tree network
સહાયક સર્કિટ,tributary circuit
તુચ્છ આકૃતિ,trival graph
મુશ્કેલીનિવારણ,trouble shoot
ફાડી નાખ્યું,Truncate
સત્ય ટેબલ,truth table
"1. ટ્યુનર, 2. ટ્યુનર, 3. ટ્યુનર",Tuner
"1.ટનલિંગ, 2.ટનલિંગ",Tunnelling
"1. ગોઠવણ, 2. ટ્યુનિંગ, 3. ટ્યુનિંગ",Tunning
ટપલ,Tuple
ટર્બો પાસ્કલ,turbo pascal
ટ્યુરિંગ મશીન,turing machine
કાર્ય પૂર્ણ કરવાનો સમય,turn aroud time
ટર્નઅરાઉન્ડ દસ્તાવેજ,turn around document
વળાંકનો ક્રમ,turnaround sequence
કપલ કેબલ,twin cable
"1. ઊંધી જોડી, 2. ઊંધી જોડી",twisted pair
ડબલ પાસ રીમાઇન્ડર,two part assembler
બે પૂરક,two's complement
પ્રકાર,type
"1. પ્રકાર ચહેરો, 2. અક્ષર",type face
ટાઇપોગ્રાફિકલ ટોચ,type head
પ્રિન્ટર વ્હીલ,type wheel
ટાઇપિંગ,Typing
અવિરત પાવર સ્ત્રોત,un interruptable power source (UPS)
"1. સિંગલ ઓપરેશન, 2. વન-પાર્ટ સિસ્ટમ",unary operation
એકલ કામગીરી,unary operation
"1.સિંગલ ઓપરેટર, 2.સિંગલ ઓપરેટર",unary operator
અનિશ્ચિતતા,Uncertainity
અપ્રતિબંધિત નિવેદન,unconditional statement
અગણિત,Uncountable
અનાવરણ,Uncover
અનિર્ણાયક,Undecidable
અવ્યાખ્યાયિત,Undefined
અવ્યાખ્યાયિત રેકોર્ડ,undefined record
વિનાશ,Undelete
"1. બળજબરી, 2. સંયોજક, 3, સંયોજક",Underscore
અસ્પષ્ટ,Undirected
"1.અનિર્દિષ્ટ ગ્રાફ, 2.અનિર્દિષ્ટ ગ્રાફ",undirected graph
સમાન દિશામાં સેવાનો સમય,undirectional service time
રદ કરો,Undo
"1.અનફોર્મેટેડ ડિસ્ક, 2.અનફોર્મેટેડ ડિસ્ક",unformatted disk
મેપિંગ,Unicasting
"1.યુનિકોડ, 2.સિંગલ કોડ",Unicode
અસ્પષ્ટ વૃક્ષ,unidirected tree
સમાન રિસોર્સ લોકેશન એસેસર (YRL),uniform resource locator (URL)
એક પ્રક્રિયા,Uniprocessing
અનન્ય,Unique
અનશિલ્ડેડ ટ્વિસ્ટેડ ડબલ્સ (UTP),unishielded twisted pair (UTP)
"1.એકમ, 2. એકમ",Unit
એકમ સરનામું,unit address
એકમ અંતરાલ,unit interval
એકમ પરીક્ષણ,unit testing
એકમ કોડ,unitary code
એક પોસ્ટ,Uniterm
યુનિવર્સલ અસિંક્રોનસ રીસીવર/સેન્ડર (UART),universal asynchronous receiver/transmitter (UART)
સાર્વત્રિક ફ્લિપ-ફ્લોપ,universal flip flop
સામાન્ય સમૂહ,universal set
સાર્વત્રિક પાત્ર સમૂહ,universtal character set
યુનિક્સ,Unix
વિપાશા,Unlock
અસુરક્ષિત વિસ્તાર,unprotected field
બિનઆરક્ષિત ફાઇલ (ફાઇલ),unprotected file
અગમ્ય,Unreachable
અણગમતું,Unshade
અસુરક્ષિત,Unshielded
નિષ્ફળ કોલ,unsuccessful call
untar,Untar
અસંગતતાઓને અપડેટ કરો,update anomalies
અપડેટ કરેલી ફાઇલ,updated file
અપડેટ,Updating
અપગ્રેડ,Upgrade
અપગ્રેડ,Upgrade
અપલિંક,Uplink
ઉચ્ચ ભાર,Uploading
ઓવરહેડ મેમરી વિસ્તાર,upper memory area
"1. પ્રવાહ દીઠ, 2. પ્રતિકૂળ",Upstream
ઓવરટાઇમ,Uptime
"1.ઉપર, 2.ઉપર, 3.ઉપર",Upward
"1.Usenet, 2.Use",Usenet
"1.નેટ વપરાશકર્તા, 2.વપરાશકર્તા",User
વપરાશકર્તા એજન્ટ,user agent
વપરાશકર્તા પ્રમાણીકરણ,user authentication
વપરાશકર્તા ડેટા મોનિટરિંગ પ્રોટોકોલ (UDP),user datagram protocol (UDP)
મૈત્રીપૂર્ણ વપરાશકર્તા,user friendly
વપરાશકર્તા ઓળખ,user identification
વપરાશકર્તા ઓળખ (UID),user identity (UID)
વપરાશકર્તા ઈન્ટરફેસ,user interface
વપરાશકર્તા નામ,user name
"1. વપરાશકર્તા પ્રોફાઇલ, 2. વપરાશકર્તા પ્રોફાઇલ",user profile
ઉપયોગિતા,Utility
ઉપયોગિતા સોફ્ટવેર,utility software
"1. માન્ય, 2. માન્ય",Valid
"1 માન્યતા, 2. માન્યતા",Validation
માન્યતા પ્રોટોકોલ,validation protocols
માન્યતા પરીક્ષણ,validation testing
"1.વેલિડિટી ચેક, 2.વેલિડિટી ચેક",validity check
મૂલ્યવાન નેટવર્ક (VAN),value added network (VAN)
મૂલ્યવાન પુનર્વિક્રેતા (VAR),value added reseller (VAR)
ખૂટે છે,vanishing point
"1. વેપરવેર, 2. વરાળ જહાજ",Vapourware
તફાવત,Variable
ચલ સરનામું,variable address
ચલ બીટ દર,variable bit rate
ચલ ક્ષેત્ર લંબાઈ,variable field length
"1.વેરિયેબલ લેન્થ કોડ, 2.વેરિયેબલ લેન્થ કોડ",variable length code
"1.ચલ નામ, 2.ચલ નામ, 3.ચલ નામ",variable name
"1. ચલ, 2. ચલ",Variale
વેક્ટર,Vector
"1.વેક્ટર ગ્રાફિક્સ, 2.વેક્ટર ગ્રાફિક્સ",vector grapdhics
વેક્ટર પ્રોસેસિંગ,vector precessing
વેક્ટરાઇઝ્ડ વિક્ષેપ,vectored interrupts
વેન ડાયાગ્રામ,venn diagram
ચકાસણી અને માન્યતા (V&amp;V),verification & validation (V&V)
રૂપાંતર નિયંત્રણ,version control
"1.રૂપાંતરણ નંબર, 2.રૂપાંતરણ નંબર",version number
ટોપ,Vertex
વર્ટિકલ પ્રોસેસર,vertical processor
એક્સ્ટ્રીમ ઇન્ટિગ્રેશન (VLSI),very large scale integration (VLSI )
ખૂબ લાંબા સૂચના શબ્દો (VLIW),very long instruction word (VLIW)
વી એચ ડી એલ,VHDL
વિડિયો કેમેરા,video camera
વિડિયો ટેલિકોન્ફરન્સ,video conferencing
વિડિઓ પ્રદર્શન ટર્મિનલ,video display terminal
"1.વિડિયો ડિસ્પ્લે યુનિટ, 2.વિડિયો ડિસ્પ્લે યુનિટ",video display unit
વિડિયો ગેમ્સ,video game
વિડિયો ગ્રાફિક એરે (VGA),video graphic adaptor (VGA)
વિડિયો ગ્રાફિક્સ એરે (VGA),video graphics adapter (VGA)
વિડિઓ સર્વર,video server
દૃષ્ટિ,View
દ્રશ્ય છિદ્ર,view port
દૃશ્યમાન દરવાજો,Viewport
વર્ચ્યુઅલ સર્કિટ,virtual circuit
વર્ચ્યુઅલ કાર્ય,virtual function
વર્ચ્યુઅલ મેમરી,virtual memory
વર્ચ્યુઅલ ખાનગી નેટવર્ક,virtual private network
વર્ચ્યુઅલ વાસ્તવિકતા,virtual reality
"1.વર્ચ્યુઅલ રિયાલિટી, 2.વર્ચ્યુઅલ રિયાલિટી",virtual reality
વર્ચ્યુઅલ માર્કર વાસ્તવિક ભાષા,virtual reality markup language
વર્ચ્યુઅલ રિયાલિટી માર્કઅપ લેંગ્વેજ (VRML),virtual reality markup language (VRML)
વર્ચ્યુઅલ સ્ટોરેજ એક્સેસ પદ્ધતિ,virtual storage access method
વર્ચ્યુઅલ સ્ટોરેજ મેનેજમેન્ટ,virtual storage management
"1.વાઈરસ, 2.વાઈરસ",Virus
વાયરસ શોધ,virus detection
"1.વાયરસ પ્રોગ્રામ, 2.વાયરસ પ્રોગ્રામ",virus programme
દૃશ્યતા,Visibility
દ્રષ્ટિ,Vision
મૂળભુત દ્રશ્ય,visual basic
દૃશ્યમાન C++,visual C++
"1.વિઝ્યુઅલ ડિસ્પ્લે યુનિટ, 2.વિઝ્યુઅલ ડિસ્પ્લે યુનિટ",visual display unit
વર્ચ્યુઅલ,Vitual
વર્ચ્યુઅલ સરનામું,vitual address
વર્ચ્યુઅલ મશીન (VM),vitual machine (VM)
"1. ભાષણ, 2. ભાષણ",Voice
"1.સ્પીચ મેઇલ, 2.વોઇસ મેઇલ",voice mail
સ્પીચ મેઇલ સર્વર,voice mail server
વાણી ઓળખ,voice recognition
"1.સ્પીચ નેટ, 2.સ્પીચ નેટ",Voice-net
યાદશક્તિ ગુમાવવી,volatile memory
વેફર,Wafer
"1.વોઇસ મેનેજર, 2.WAIS મેનેજર",WAIS manager
રાહ અંત,wait die
પ્રતીક્ષા કોઇલ,wait wound
"1. વેઇટેડ કોડ, 2. વેઇટેડ કોડ",waited code
ભારિત સરેરાશ,waited mean
રાહ સમય,waiting time
તરંગ દિશા,wall grade
પુનઃ અમલીકરણ,warm restart
"1. બેરન બેન્ડ પહોળાઈ, 2. બેરન બેન્ડ ક્ષમતા/પહોળાઈ",waste band width
વોટરફોલ મોડેલ,waterfall model
તરંગ,Wavelet
વેવલેટ ઇમેજ કમ્પ્રેશન,wavelet image compression
વેવલેટ ટ્રાન્સફોર્મ,wavelet transform
"1. નબળું અસ્તિત્વ, 2. નબળી શક્તિ",weak entity
વેબ,Web
વેબ સરનામું,web address
વેબ લેખન,web authoring
"1.વેબ બ્રાઉઝર, 2.વેબ બ્રાઉઝર",web browser
વેબ પેજ,web page
વેબ સર્વર,Web server
વેબસાઇટ,web site
વેબ સપોર્ટેડ એપ્લિકેશન્સ,web-enabld application
વેબ સપોર્ટેડ,Web-enabled
"1.ભારિત ગ્રાફ, 2. ભારિત ગ્રાફ",weighted graph
જોડાયેલ,well connected
સારી રીતે બનાવેલ ફોર્મ્યુલા,well formed formula
ઓર્ડર કરેલ સેટ,well ordered set
"હ્યુમિડર, વેટવેર",Wetware
"1. વ્હીટસ્ટોન સૂચક ધોરણ, 2. વ્હીટસ્ટોન બેન્ચમાર્ક",wheatstone bench mark
"1. વ્હીલ, 2. વ્હીલ",Wheel
જ્યારે લૂપ,while loop
સફેદ બોક્સ ટેસ્ટ,white box testing
"1.સફેદ,2.સફેદ પ્રકાશ",white light
સફેદ અવાજ,white noise
"વાઈડ એરિયા નેટવર્ક (WAN, WAN)",wide area network (WAN)
લાર્જ એરિયા નેટવર્ક (WAN),wide area network (WAN)
વિશાળ બેન્ડ,wide band
"1.વાઇલ્ડ કાર્ડ, 2.વાઇડ કાર્ડ",wild card
WIP,Wimp
tebwin વેબ,win
ઝિપ જીતો,win zip
"1.બારી, 2.બારી, 3.બારી",Window
"1.ઓપનિંગ,2.બારીઓ",Windowing
વિન્ડોઝ,Windows
વિન્ડોઝ એક્સપ્લોરર,windows explorer
વિન્ડોઝ એન.ટી,windows NT
વાયર ફ્રેમ મોડેલ,wire frame model
"વાયર પ્રિન્ટર, વાયર પ્રિન્ટર",wire printer
વાયર્ડ દલીલ,wired logic
વાયરલેસ વફાદારી,wireless fidelity ( wi Fi)
વાયરલેસ લેન,wireless LAN
વાયરલેસ ટ્રાન્સમિશન,wireless transmission
વિઝાર્ડ,Wizard
"1. બહુવિધ, 2. શબ્દ",Word
શબ્દ કી,word key
શબ્દ લંબાઈ,word length
શબ્દ લક્ષી,word oriented
શબ્દ પ્રસંસ્કરણ,word processing
શબ્દ પ્રસંસ્કરણ,word processing
વર્ડ પ્રોસેસર,word processor
શબ્દ રેખાંકિત અક્ષર,word underscore character
વર્કફ્લો મેનેજમેન્ટ,work flow management
કાર્ય જૂથ,work group
"1.વર્ક યુનિટ, 2.વર્ક યુનિટ",work unit
સોંપણીઓ,work volume
એક્ઝિક્યુટિવ ડિરેક્ટરી,working directory
વર્ક સેટ,working set
એક્ઝિક્યુટિવ સ્ટોર,working storage
