Telugu,Odiya
పొటాషియం శోషణ నిష్పత్తి,ପୋଲାସିୟମ୍ ଅବଶୋଷଣ ଅନୁପାତ |
పొటాషియం స్థిరీకరణ,ପୋଟାସିୟମ୍ ଫିକ୍ସେସନ୍ |
సంభావ్య ఆమ్లత్వం,ସମ୍ଭାବ୍ୟ ଅମ୍ଳତା |
సంభావ్య పంట దిగుబడి,ସମ୍ଭାବ୍ୟ ଫସଲ ଅମଳ |
సంభావ్య బాష్పీభవనం,ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |
సంభావ్య బాష్పీభవనం,ସମ୍ଭାବ୍ୟ ବାଷ୍ପୀକରଣ |
పౌల్ట్రీ వ్యవసాయం,କୁକୁଡ଼ା ଚାଷ
ప్రైరీ,ପ୍ରିରି
ముందస్తు మోసే కాలం,ପୂର୍ବ-ପ୍ରସବ ଅବଧି |
అవపాతం,ବିବାଦ
ఖచ్చితమైన వ్యవసాయం,ସଠିକତା ଚାଷ
ఖచ్చితమైన వ్యవసాయం,ସଠିକତା କୃଷି
ప్రెడేటర్,ପ୍ରିଣ୍ଟେଟର
పూర్వ-ఆవిర్భావం,ପୂର୍ବ-ଜରୁରୀକାଳୀନ |
పూర్వ-ఆవిర్భావ చికిత్స,ପୂର୍ବ-ଜରୁରୀକାଳୀନ ଚିକିତ୍ସା |
చికిత్స చికిత్స,ପୂର୍ବ ଚିକିତ୍ସା
ప్రెస్‌మడ్,ପ୍ରେସମଦ
పీడన ప్రవణత,ଚାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |
ధర స్థితిస్థాపకత,ମୂଲ୍ୟ ଇଲାସୀ
ధర సూచిక,ମୂଲ୍ୟ ସୂଚକାଙ୍କ |
ప్రాథమిక సంస్కృతి,ପ୍ରାଥମିକ ସଂସ୍କୃତି
ప్రాధమిక పెరుగుదల,ପ୍ରାଥମିକ ଅଭିବୃଦ୍ଧି |
ప్రాథమిక పంట,ପ୍ରାଥମିକ ଟିଲଗ୍ |
ప్రైమర్,ପ୍ରାଥମିକ
రెండు,ପ୍ରାଥମିକତା (ତମାଖୁ)
ఆదిమ దశ,ପ୍ରାଥମିକ ପର୍ଯ୍ୟାୟ |
ప్రియాన్,ସୁନ୍
సంభావ్యత,ସମ୍ଭାବନା
పరిశోధన,ପ୍ରମାଣ କର |
సమస్య నేల,ସମସ୍ୟା ମୃତ୍ତିକା |
ప్రాసెసింగ్,ପ୍ରକ୍ରିୟାକରଣ
ఉత్పత్తి ఫంక్షన్,ଉତ୍ପାଦନ କାର୍ଯ୍ୟ
ఉత్పాదకత,ଉତ୍ପାଦକତା
లాభం,ଲାଭ
సంతానం-పరీక్ష,Promeny-testing
ప్రగతిశీల రైతు,ପ୍ରଗତିଶୀଳ କୃଷକ |
ప్రాజెక్ట్ మూల్యాంకనం,ପ୍ରକଳ୍ପ ମୂଲ୍ୟାଙ୍କନ
ప్రోకారియోట్,ପ୍ରୋକାରିଓଟ୍ |
ప్రమోటర్,ପ୍ରମୋଟର
రోగనిరోధక స్ప్రే,ପ୍ରୋଫାଇଲାକ୍ଟିକ୍ ସ୍ପ୍ରେ |
యాజమాన్య సాగు,ମାଲିକାନା ଚାଷ |
ప్రోటాండ్రస్,ଭେର ମଦ୍ଦାରେ
ప్రోటీన్,ପ୍ରୋଟିନ୍ |
ప్రోటీన్ ఇంజనీరింగ్,ପ୍ରୋଟିନ୍ ଇଞ୍ଜିନିୟରିଂ
ప్రోటీన్ సీక్వెన్సింగ్,ପ୍ରୋଟିନ୍ ସେକନ୍ସିଂ |
ప్రోటీన్ సంశ్లేషణ,ପ୍ରୋଟିନ୍ ସିନ୍ଥେସିସ୍ |
ప్రోటీమిక్స్,ତ୍ରୁଟିପୂର୍ଣ୍ଣ |
ప్రోటోజిని,ପ୍ରୋଟୋଗିନି
ప్రోటోప్లాజం,ପ୍ରୋଟପ୍ଲାସମ୍
ప్రోటోట్రోఫ్,ପ୍ରୋଟୋଟ୍ରୋଫ
ప్రసిక్ ఆమ్లం,ପ୍ରୁସିକ୍ ଏସିଡ୍ (HCN / ଧୁରିନ୍)
సూడోఅల్లెలే,ଛଉଡିଓଲେଲେଲ୍ |
సూడోహెర్మాఫ్రోడైట్,ଛଉଡିଧର୍ମାଫ୍ରୋଡାଇଟ୍ |
సైకోమీటర్,ସାଇକ୍ରୋମିଟର |
గుమ్మడికాయ,କଦଳୀ
పుడ్డ్ మట్టి,ପୁଡଡ୍ ମାଟି |
పుడ్లింగ్,ପୁଡିଙ୍ଗ୍ |
పల్పింగ్,ପତନ
పల్స్ విత్తనం,ପଲ୍ସ ବିହନ |
పల్వరైజేషన్,ପୁଲଭରାଇଜେସନ୍ |
మట్టి,ପଲଭରାଇଜେସନ୍ (ମାଟି)
పంగెంట్,ପୁଷ୍ମ
స్వచ్ఛమైన సంస్కృతి,ଶୁଦ୍ଧ ସଂସ୍କୃତି
స్వచ్ఛమైన లైన్,ଶୁଦ୍ଧ ରେଖା
స్వచ్ఛమైన లైన్ ఎంపిక,ଶୁଦ୍ଧ ଧାଡି ଚୟନ |
ప్రక్షాళన,ଶୁଦ୍ଧ
శుద్దీకరణ,ଶୁଦ୍ଧତା
స్వచ్ఛత పరీక్ష,ଶୁଦ୍ଧତା ପରୀକ୍ଷା
పైరనోమీటర్,Pyranation
పైరెజీమీటర్,Pyreegormentter
పైరెహెలియోమీటర్,Pymliistomer
వరి,ପ୍ୟାଡି
పాల్మరోసా,ପାଲମାରୋସା
పామిరా పామ్,ପାଲମ୍ରା ଖଜୁରୀ |
పాండనస్,ପାଣ୍ଡନସ୍ |
బొప్పాయి,ଭଡା
పారా గడ్డి,ପାରା ଘାସ |
పార్స్లీ,ଭୃସଙ୍ଗ ପତ୍ର |
"పార్థేనియం, (కాంగ్రెస్ గడ్డి)","ଅଂଶୀଦାର, (କଂଗ୍ରେସ ଘାସ)"
ప్యాచౌలి,ପାଚୁଲିଲି
పీచ్,ପିଚ
"నెమలి పువ్వు, స్వర్గం పువ్వు","ମୟୂର ଫୁଲ, ସ୍ୱର୍ଗୀୟ ଫୁଲ |"
పియర్,ମୋତି
పెర్ల్ మిల్లెట్,ମୋତି ମିଲେଟ୍ |
బటానీలు,ମଟର
పెకాన్ గింజ,ପେକାନ୍ ବାଦାମ |
పెన్నెల్,ପେନେଲ୍ |
పెపినో,ପେପିନୋ |
మిరియాలు,ହଳଦୀ
పెరిల్లె,ପର୍ଲାଲା |
పెరివింకిల్,Periwinkle
పెర్సిమోన్,ମନସାଇବନ୍ |
ఫల్సా,ଫାଲସା
పావురం,କପୋତପିତା |
అతిశీతలమైన,ପିମ୍ପର୍ନେଲ୍ (ଆନାଗଲିଙ୍ଗ୍)
పైన్,କଦଳୀ
అనాస పండు,ଧନିଆ ପତ୍ର |
"పిస్తా, గ్రీన్ బాదం","ପିସ୍ତା, ସବୁଜ ବାଦାମ |"
ప్లం,ଘିଅ |
కోణాల పొట్లకాయ,ସୂଚିତ ଗୁପ୍ତ
దానిమ్మ,ଡାଳିମ୍ବ
పొంగ్,ପାଉଙ୍ଗାମ
పోప్లర్,ପପଲର୍ |
గసగసాలు,ପପି
పోర్చులాకా,ପୋର୍ଟୁଲାକା |
బంగాళాదుంప,ଆଳୁ
ప్రిక్లీ గసగసాల,କଦଳୀ ପପି |
"ప్రైడ్ ఆఫ్ ఇండియా, చైనా ట్రీ","ଭାରତର ଗର୍ବ, ଚାଇନା ଗଛର ଗର୍ବ |"
ప్రోసో మిల్లెట్,ପ୍ରୋସୋ ମିଲି |
సైలియం,ମାନସିକିୟମ
పులాసాన్,ପୁଲସାନାନ୍ |
పుమ్కిన్,ପୁମକିନ୍ |
పమ్మెలో,ପମ୍ମେଲୋ |
పెయింట్ బగ్,ଚିତ୍ରିତ ତ୍ରୁଟି |
చిలుక,ପାରା
నెమలి,ମୟୂର
పాడ్ బోరర్,ପୋଡ୍ ବୋରର୍
పాడ్ ఫ్లై,ପୋଡ୍ ଫ୍ଲାଏ |
పల్స్ బీటిల్,ପଲ୍ସ ପୋକ
పిరిల్లా,ପାଇର୍ଲା
పాథాలజిస్ట్,ପାଥୋଲୋଜିଷ୍ଟ
పెడోస్ట్,ମିଥ୍ୟାବାଦୀ
మొక్కల పెంపకందారుడు,ଉଦ୍ଭିଦ ପ୍ରାଣୀ
మొక్కల పాథాలజిస్ట్,ପ୍ଲାଥୋଲୋଜିଷ୍ଟ
మొక్కల ఫిజియాలజిస్ట్,Plicliifologist
పోమోస్ట్,ପୋଲୋଲୋଜିଷ୍ଟ
Q 10,ପ୍ର 10
QTL (పరిమాణ లక్షణాలు,QTL (ପରିମାଣିକ ଗୁଣ ଚିହ୍ନ)
క్వాడ్రాట్,ଉଡାଟ୍ରାଟସ୍ |
చతురస్రాకార ప్రతిస్పందన,ଚତୁର୍ଥାଂଶ ପ୍ରତିକ୍ରିୟା |
నాలుగు రెట్లు పంట,ଚତୁର୍ଦ୍ଦଶ କ୍ରପ୍ |
గుణాత్మక వారసత్వం,ଗୁଣା ଉତ୍ତରାଧିକାରୀ
నాణ్యమైన విత్తనం,ଗୁଣାତ୍ମକ ବିହନ
పరిమాణాత్మక జన్యుశాస్త్రం,ପରିମାଣିକ ଜେନେଟିକ୍ସ |
పరిమాణాత్మక వారసత్వం,ପରିମାଣିକ ଉତ୍ତରାଧିକାରୀ |
క్వాంటం విత్తనం,କ୍ୱାଣ୍ଟମ୍ ବିହନ
రోగ అనుమానితులను విడిగా ఉంచడం,କ୍ୱାଣ୍ଟିନ
దిగ్బంధం పెస్ట్,କ୍ୱାଣ୍ଟାଇନ୍ ପୋକ |
క్వార్ట్జ్,ଚତୁର୍ଥାଂଶ
శీఘ్ర పరీక్ష,ଶୀଘ୍ର ପରୀକ୍ଷା
QUISCENCE,Questence
క్విసెంట్ సెంటర్,କ୍ୱିସେଣ୍ଟ ସେଣ୍ଟର |
పిట్ట,ନିନ୍ଦା
రాణి ఈగ,ରାଣୀ ମହୁମାଛି
R విలువ,R ମୂଲ୍ୟ
రబీ (శీతాకాలపు) పంట,ରବି (ଶୀତ) ଫସଲ |
రేసెమ్,Rastem
రేడియేషన్,ବିକିରଣ
రాడికల్,ରେଡ଼ିଓ
రేడియోధార్మికత,ରେଡିଓ ଆକ୍ଟସ୍
రేడియోబయాలజీ,ରେଡିଓବାଇଲୋଜି |
రేడియోమ్యూమో అస్సే,ରେଡିଓମୁନୋ ଆକାଂସେ |
రేడియో ఐసోటోప్,ରେଡିଓସୋଟୋପ୍
వర్షపు నీటి పెంపకం,ବର୍ଷା ଜଳ ଅମଳ
రెయిన్బో విప్లవం,ଇନ୍ଦ୍ରଧନୁ ବିପ୍ଳବ |
వర్షపాతం,ବର୍ଷା
వర్షపు ఫెడ్,ବର୍ଷା
వర్షం-గేజ్,ବର୍ଷା-ଗେଜ୍ |
వర్షాకాలం,ବର୍ଷା ason ତୁ
పెరిగిన మంచం,ଶଯ୍ୟା
గడ్డిబీడు,ରାଗିଂ
రాన్సిడిటీ,ରାକ୍ଷୀତା
యాదృచ్ఛిక విస్తరించిన పాలిమార్ఫిక్,ଅନିୟମିତ ଆମ୍ପ୍ଲାଇଡ୍ ପଲେମୋରଫିକ୍ |
యాదృచ్ఛిక నమూనా,ଅନିୟମିତ ନମୁନା |
రాండమైజేషన్,ରାଣ୍ଡମାଇଜେସନ୍
రాండమైజ్డ్ బ్లాక్ డిజైన్,ରାଣ୍ଡୋମାଇଜଡ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |
పరిధి (గణాంకాలు),ପରିସର (ପରିସଂଖ୍ୟାନ)
రేంజ్ల్యాండ్,ପରିସର ମଧ୍ୟରେ |
పరిధి నిర్వహణ,ପରିସର ପରିଚାଳନା
రాపిడ్ గ్రామీణ ప్రాంతము,ରାପିଡ୍ ଗ୍ରାମୀଣ ମୂଲ୍ୟାଙ୍କନ (RRA)
రేషన్,ରାସନ
రాటూన్,ରେଟୋନ୍ |
రాటూన్ పంట,ରାଟୋନ୍ କ୍ରପ୍ |
రీపర్,ଅମଳକାରୀ
పునరావృత విత్తనం,ପୁନ al ବିଚାର ବିହନ |
మాంద్యం వ్యవసాయం,ରିସେସ୍ ଫାର୍ମିଂ |
మాంద్యం దశ,ବିମୁଦ୍ରାକରଣ ପର୍ଯ୍ୟାୟ |
తిరోగమనం,ବେବେସିଭ୍ |
రీఛార్జ్,ରିଚାର୍ଜ କର |
పరస్పర జన్యువులు,ପାରସ୍ପରିକ ଜିନ୍
తిరిగి పొందిన భూమి,ମନୋରମ ଜମି |
పున omb సంయోగం,Relmbinant
పున omb సంయోగం DNA సాంకేతికత,Relmbinant DNA ଟେକ୍ନୋଲୋଜି |
పున omb సంయోగం,ରେଖମ
రీకన్,ରେକନ୍ |
నిఘా సర్వే,ପୁନ on ନିର୍ମାଣକାରୀ ସର୍ଭେ |
పునరావృత తల్లిదండ్రులు,ବାରମ୍ବାର ପିତାମାତା |
పునర్వినియోగపరచదగిన వ్యర్థాలు,ପୁନ yc ବ୍ୟବହାର ଯୋଗ୍ୟ ବର୍ଜ୍ୟବସ୍ତୁ |
ఎరుపు ఆల్గే,ନାଲି ଆଲଗା |
ఎరుపు డేటా పుస్తకం,ରେଡ୍ ଡାଟା ବୁକ୍ |
ఎర్ర నేలలు,ଲାଲ୍ ମୃତ୍ତିକା |
రెడాక్స్ సంభావ్యత,ରେଡକ୍ସ ସମ୍ଭାବନା |
తగ్గిన నమూనా,ହ୍ରାସ ହୋଇଥିବା ନମୁନା |
తగ్గిన పంట,ହ୍ରାସ ହୋଇଥିବା ଟିଲାଗ୍ |
చక్కెర తగ్గించడం,ଚିନି ହ୍ରାସ କରିବା |
తగ్గింపు,ହ୍ରାସ
రిఫరెన్స్ పంట,ସନ୍ଦର୍ଭ ଫସଲ
ప్రతిబింబం గుణకం,ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |
ప్రతిబింబం,ପ୍ରତିଫଳନ
రిఫ్లెక్స్డ్ స్టమెన్,ପ୍ରତିଫଳିତ ଷ୍ଟାମେନ୍ |
వక్రీభవన సూచిక,ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |
రిఫ్రాక్టోమీటర్,FefracTomer |
పునరుత్పత్తి,ପୁନ el ନିର୍ମାଣ
రిజిస్టర్డ్ సీడ్,ପଞ୍ଜିକରଣ ବିହନ |
రెగోలిత్,ରେଗ୍ନିଥ୍ |
రిగ్రెషన్,ରଗ୍ରେସନ୍
రిగ్రెషన్ గుణకం,ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
రెగ్యులేటర్ జన్యువు,ନିୟାମକ ଜିନ୍
సాపేక్ష పంట-తీవ్రత సూచిక,ଆପେକ୍ଷିକ ଫସଲ-ତୀବ୍ରତା ସୂଚକାଙ୍କ |
సాపేక్ష రద్దీ గుణకం (కె),ଆପେକ୍ଷିକ ଜନଗହଳିପୂର୍ଣ୍ଣ କୋଏଫିସିଏଣ୍ଟ୍ (k)
సాపేక్ష వృద్ధి రేటు (RGR),ଆପେକ୍ଷିକ ଅଭିବୃଦ୍ଧି ହାର (rgr)
సాపేక్ష ఆర్ద్రత (RH),ଆପେକ୍ଷିକ ଆର୍ଦ୍ରତା (RH)
సాపేక్ష స్ప్రెడ్ ఇండెక్స్,ଆପେକ୍ଷୀ ବିସ୍ତାର ସୂଚକାଙ୍କ |
సాపేక్ష నీటి కంటెంట్,ଆପେକ୍ଷିକ ଜଳ ବିଷୟବସ୍ତୁ |
సాపేక్ష కలుపు,ଆପେକ୍ଷିକ ତୃଣ
సాపేక్ష దిగుబడి సూచిక,ଆପେକ୍ଷୀ ଅମୂନ୍ସ ଇଣ୍ଡେକ୍ସ |
సాపేక్ష దిగుబడి మొత్తం,ଉଦ୍ୟୋଗୀ ଅମଳ ସମୁଦାୟ |
రిలే క్రాపింగ్,ରିଲେ କ୍ରପ୍ କରନ୍ତୁ |
ఉపశమనం,ରିଲିଫ୍
దూరం నుంచి నిర్ధారణ,ସୁଦୂର ସେଟିଙ୍ଗ୍ |
పునరుత్పాదక శక్తి వనరులు,ଶକ୍ତିର ନବୀକରଣ ଯୋଗ୍ୟ ଉତ୍ସ |
పునరుద్ధరణ,ନବୀକରଣ
వికర్షకం,ଘୃଣ୍ୟ
ప్రతిరూపణ ఫోర్క్,ନକଲ ଫଙ୍କ୍ |
ప్రతిరూపణ,ନକଲ
రిపోర్టర్ జన్యువు,ସାମ୍ବାଦିକ ଜିନ୍
ఎత్తి చూపగల ఎండు మందు,ସାରର ଅବଶିଷ୍ଟ ପ୍ରଭାବ |
ఎరువు,ଖଣିର ଅବଶିଷ୍ଟ ପ୍ରଭାବ |
అవశేష సోడియం కార్బోనేట్,ଅବଶିଷ୍ଟ ସୋଡିୟମ୍ କାର୍ବନେଟ୍ |
అవశేష నేల సంతానోత్పత్తి,ଅବଶିଷ୍ଟ ମାଟି ଉର୍ବରତା |
అవశేషాలు,ଅବଶିଷ୍ଟାଂଶ
స్థితిస్థాపకత (పంట),ସ୍ଥିରତା (ଫସଲ)
వనరుల వినియోగ సూచికలు (RUI),ଉତ୍ସ-ବ୍ୟବହାର ସୂଚକାଙ୍କ (RUI)
రెస్పిరేషన్ క్వియోటెంట్,ଶ୍ iration ାସକ୍ରିୟା
శ్వాసకోశ వర్ణద్రవ్యం,ଶ୍ୱାସକ୍ରିୟା ପିଗମେଣ୍ଟ |
శ్వాసకోశ కోటీన్,ଶ୍ ir ାସକ୍ରିୟା
ప్రతిస్పందన వక్రత,ପ୍ରତିକ୍ରିୟା ବକ୍ର
ప్రతిస్పందన,ପ୍ରତିକ୍ରିୟା
పున itution స్థాపన కేంద్రకం,ପୁନ it ଉଦ୍ଧାର ନ୍ୟୁକ୍ଲିୟସ୍ |
పునరుద్ధరణ లైన్,ପୁନରୁଦ୍ଧାର ରେଖା |
పరిమితి ఎంజైమ్,ପ୍ରତିବନ୍ଧକ ଏନଜାଇମ୍ |
పరిమితి భాగం,ପ୍ରତିବନ୍ଧକ ଖଣ୍ଡ |
ఫలిత ప్రదర్శన,ଫଳାଫଳ ପ୍ରଦର୍ଶନ
రిటైలింగ్,ଖୁବ୍
రిటార్డర్,ଅବସର
రెట్రోవైరస్,ରେଟ୍ରୋଭିରସ୍ |
రీటింగ్,ଆଉଟ
ఆదాయం,ରାଜସ୍ୱ
రివర్స్ జెనెటిక్స్,ଓଲଟା ଜେନେଟିକ୍ସ |
రివర్స్ మ్యుటేషన్,ଓଲଟା ପରିବର୍ତ୍ତନ
రైజోబాక్టీరియా,Rhizobacteria (Pgpr)
రైజోడెపోజిషన్,RhizDopention
రైజాయిడ్,Rhizଏଦ
రైజోమ్,ରାଇଜୋମ୍ |
రైజోస్పియర్,Rhizsoperre
రైబోజోమ్,Ribooseome
రికెట్సియా జీవుల వంటిది,ଜୀବମାନଙ୍କ ପରି ରିକେଟସିଆ |
రిడ్జ్ మాజీ (రిడ్జర్),ରିଜ୍ ପୂର୍ବ (ମୁକ୍ତି)
రిడ్జ్ నాటడం,ରିଜ୍ ପ୍ଲାଙ୍ଗ୍ |
రిడ్జ్ టెర్రేస్,ରିଜ୍ ଟେରାସ୍ |
రిడ్జ్ టిల్,ପରାଜିତ
రిల్ ఎరోషన్,ରିଲ୍ କ୍ଷୟ |
ప్రమాదం,ବିପଦ
RNA నిచ్చెన,Rna ସିଡ଼ି
రాక్,ପଥର
రోగ్,ଦୁର୍ବଣାର
Proguing,ରୋଜେୟିଙ୍ଗ୍
రూట్ పంట,ମୂଳ ଫସଲ
రూట్ ఎక్సూడేట్స్,ମୂଳ ସୂକ୍ଷ୍ମ ଅଟେ |
రూట్ పిత్తాశయం నెమటోడ్,ମୂଳ ଗଲ୍ ନେମାଟୋଡ୍ |
రూట్ ప్రేరేపించే ప్లాస్మిడ్,ମୂଳ ପ୍ରବର୍ତ୍ତିତ ପ୍ଲସ୍ମେଡ୍ |
రూట్ నోడ్యూల్స్,ମୂଳ କ NO ଣସି ଜିନିଷ |
వేరు కాండం,RootsTock
రోసెట్ వ్యాధి,ରୋଷ୍ଟେଟେ ରୋଗ |
రోసెట్ పాలిఎంబ్రియోనీ,ରୋଜେଟ ପଲିମେକ୍ |
రోసెట్ వైరస్,ରୋଜେଟ୍ ଭାଇରସ୍ |
రోటరీ పండించడం,ଘୂର୍ଣ୍ଣିନ ଟିଲଗେଜ୍ |
భ్రమణ మేత,ଘୂର୍ଣ୍ଣନ ଚରିବା |
రౌగేజ్,ରଗେଜ୍ |
వరుస పంటలు,ଧାଡି ଫସଲ |
వరుస ఇంటర్‌క్రాపింగ్,ଧାଡି ଇଣ୍ଟରକ୍ରପ୍ |
RTS పానీయం,RTS ପାନୀୟ
రన్నర్,ରନର୍
రన్-ఆఫ్ వ్యవసాయం,ଚାଷ
రన్-ఆఫ్,ରନ୍-ଅଫ୍ |
గ్రామీణ ప్రాంతీయ బ్యాంక్,ଗ୍ରାମୀଣ ଆଞ୍ଚଳିକ ବ୍ୟାଙ୍କ |
ముల్లంగి,ମୂଳା
రెయిన్ ట్రీ,ବର୍ଷା ଗଛ
రైసిన్,କିସମିସ୍
రాంబుటాన్,ରାମ୍ବୁଟାନ୍ |
రంగూన్ లత,ରଙ୍ଗୁନ୍ କ୍ରପର୍ |
రాప్సీడ్,ବଳାତ୍କାର
రాస్ప్బెర్రీ,ରସଗୋଲା |
ఎలుక-తోక ముల్లంగి,ମୂଷା-ଲାଞ୍ଜ ମୂଳା |
రట్టన్,ରତନ
ఎర్రటి దేవదారు,ଲାଲ୍ କେଦାର (ଟୋନା)
ఎరుపు క్లోవర్,ନାଲି କ୍ଲୋଭର |
ఎరుపు పట్టు చెట్టు,ଲାଲ୍ ରେଶମ ଗଛ |
రీడ్ గడ్డి,ବାଡ଼ି ଘାସ |
రోడ్స్ గడ్డి,ରୋଡସ୍ ଘାସ |
రోడోడెండ్రాన్,ରଡୋଡନ୍ |
రుస్,Rhus
బియ్యం,ଚାଉଳ |
రిడ్జ్డ్ పొట్లకాయ,ଚାଳିତ ଗୋର୍ଟେଡ୍ |
గులాబీ,ଗୋଲାପ
రోజ్ బెర్రీ,ରୋସ୍ ବେରୀ |
రోజ్మేరీ,ରୋଜଗର
రౌండ్ పొట్లకాయ,ଗୋଲାକାର ଗୁଣ୍ଡ |
రబ్బరు,ରବର
ఎలుక,ମୂଷା
రెడ్ పామ్ వీవిల్,ନାଲି ଖଜୁରୀ ବୁଣା
ఎరుపు గుమ్మడికాయ బీటిల్,ରେଡ୍ କଖାରୁ ବିଟଲ୍ |
ఖడ్గమృగం బీటిల్,Rhincorsro Beetle
బియ్యం వీవిల్,ଚାଉଳ ବୁଣାକାର |
సెలైన్ ఆల్కలీ మట్టి,ସାଲାଇନ୍ ଆଲକାଲି ମାଟି |
సెలైన్ నేల,ସାଲାଇନ୍ ମାଟି |
సాలినైజేషన్,ଲୁଣିଆନାମା
లాలాజల గ్రంథి క్రోమోజోమ్,ସାଲଭାରୀ ଗ୍ରନ୍ଥି କ୍ରୋମୋଜୋମ୍ |
ఉ ప్పు,ଲୁଣ
ఉప్పు ప్రభావిత నేల,ଲୁଣ ପ୍ରଭାବିତ ମାଟି |
ఉప్పు సూచిక,ଲୁଣ ସୂଚକାଙ୍କ |
ఉప్పు ఒత్తిడి,ଲୁଣ ଚାପ
ఉప్పు సహనం,ଲୁଣ ସହନଶୀଳତା |
నమూనా,ନମୁନା
నమూనా లోపం,ନମୁନା ଦେବ |
నమూనా యూనిట్,ନମୁନା ୟୁନିଟ୍ |
నమూనా,ନମୁନା
ఇసుక,ବାଲି
ఇసుక మట్టి,ବାଲୁକା ମାଟି |
శాండీ లోవామ్,ବାଲୁକା ଲାମ
ఇసుక నేల,ବାଲୁକା ମାଟି |
సాప్,ସପ୍
మొక్క,ସାହସ
సాపోనిఫికేషన్ విలువ,ସାପନଫିକେସନ୍ ମୂଲ୍ୟ |
ఉపగ్రహ DNA,ଉପଗ୍ରହ DNA
ఉపగ్రహ కలుపు,ସାଟେଲାଇଟ୍ ତୃଣକ |
సంతృప్త ఆవిరి పీడనం,ପରିପୂର୍ଣ୍ଣ ବାଷ୍ପ ଚାପ |
సవన్నా,ସାଭାନା
స్కాఫోల్డ్ ప్రోటీన్,ସ୍କାଫୋଲ୍ଡ ପ୍ରୋଟିନ୍ |
స్కేప్,ଶ୍ୟାପ୍
స్కార్ఫికేషన్,ଜଳୀୟ
సియోన్,ଚମ୍ପନ୍
సైనోఫైట్స్,ସ୍କିଫାଇଟସ୍ |
కాలానుగుణ చక్రం,ମ al ସୁମୀ ଚକ୍ର
కాలానుగుణ కరువు,ମ al ସୁମୀ ମରୁଡ଼ି
కాలానుగుణ మొక్క,ମ al ସୁମୀ ଉଦ୍ଭିଦ
ద్వితీయ పెరుగుదల,ମାଧ୍ୟମିକ ଅଭିବୃଦ୍ଧି
ద్వితీయ మొక్కల పోషకాలు,ମାଧ୍ୟମିକ ଉଦ୍ଭିଦ ପୁଷ୍ଟିକର |
ద్వితీయ ఉత్పాదకత,ମାଧ୍ୟମିକ ଉତ୍ପାଦକତା |
ద్వితీయ పండించడం,ମାଧ୍ୟମିକ ଟିଲଗେଜ୍ |
సెడ్జ్,ସେଜ୍
విత్తనం పుట్టిన ఫంగస్,ବିହନ ପୋଷଣ କବକ |
విత్తన ధృవీకరణ,ମଞ୍ଜି ପ୍ରମାଣପତ୍ର
విత్తన గట్టిపడటం,ବିହନ କଠିନ କରିବା |
విత్తన చికిత్స,ବିହନ ଚିକିତ୍ସା
సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్,ବିହନ-ସିଟ୍-ସାର ଡ୍ରିଲ୍ |
విత్తనాలు,ବିହନ
సీపేజ్,ସନ୍ଧାନକାରୀ |
వేరు చేయుట,ପୃଥକତା
ఎంచుకోదగిన మార్కర్,ସିଲେକ୍ଟଯୋଗ୍ୟ ମାର୍କର |
ఎంపిక ఒత్తిడి,ଚୟନ ଶ୍ରେଣୀ
సెలెక్టివ్ హెర్బిసైడ్,ହର୍ବାଇଟିଡ୍ ଚୟନ କରନ୍ତୁ |
సెలెక్టివిటీ ఇండెక్స్,ଚୟନକାରୀ ସୂଚକାଙ୍କ
స్వీయ ఫలదీకరణం,ସେଲ୍ଫ ଫର୍ଟିଲାଇଜେସନ୍
స్వీయ సమృద్ధి,ଆତ୍ମ ପର୍ଯ୍ୟାୟ |
స్వీయ సన్నబడటం సామర్థ్యం,ଆତ୍ମ ପତଳା କ୍ଷମତା |
స్వీయ-ఫ్రూట్‌ఫుల్,ଆତ୍ମ-ଫଳପ୍ରଦ
స్వీయ-అపవాదు,ଆତ୍ମନିର୍ଭରଶୀଳତା |
స్వార్థ DNA,ସ୍ୱାର୍ଥପର DNA
సెమీ శుష్క,ସେମି-ଶୁଷ୍କ |
ఇంద్రియ మూల్యాంకనం,ସମ୍ବେଦନଶୀଳ ମୂଲ୍ୟାଙ୍କନ |
సెపాల్,ସପାଲ |
సీక్వెన్షియల్ క్రాపింగ్,କ୍ରମାଗତ ଟ୍ରାକିଂ |
సీరియల్ పలుచన,କ୍ରମିକ ଦୁ y ଖ
సెరికల్చర్,କ ifor ଣସିତା
సెరోలజీ,ପୃଥିବୀ ବେସୋଲୋଜି |
సీరం,ସେରମ୍
సెక్స్-నిర్ణయం,ସେକ୍ସ-ନିଷ୍ଠା |
సెక్స్-లింకేజ్,ସେକ୍ସ-ଲିଙ୍କ୍ |
లైంగిక ప్రచారం,ଯ sexual ନ ପ୍ରଚାର
షీట్ కోత,ସିଟ୍ କ୍ଷୟ |
షెల్లింగ్,ହେେଲିଂ
షెల్టర్ బెల్ట్,ଆଶ୍ରୟସ୍ଥଳ
