Gujarati,Bengali
"1.કાર્ટિજ ડિસ્ક, 2.કાર્ટ્રિજ ડિસ્ક","1.কারটিজ ডিস্ক, 2.কারটিজ ডিস্ক"
"1. કાસ્કેડ, 2. કાસ્કેડ","1. ক্যাসকেড, 2. ক্যাসকেড"
કેસ,মামলা
કેથોડ-રે-ટ્યુબ (CRT),ক্যাথোড-রে-টিউব (সিআরটি)
કેથોડ રે ટ્યુબ (સીઆરટી) કેથોડ રે ટ્યુબ,ক্যাথোড রে টিউব (CRT) ক্যাথোড রে টিউব
સીડી રોમ ડિસ્ક ડ્રાઇવ,সিডি রম ডিস্ক ড্রাইভ
કોષ,সেল
સેલ એનિમેશન,সেল অ্যানিমেশন
સેલ્યુલર ફોન,মোবাইল ফোন
"1. સેન્ટ્રલ મેમરી, 2. કેન્દ્રીય મેમરી","1. কেন্দ্রীয় স্মৃতি, 2. কেন্দ্রীয় স্মৃতি"
સેન્ટ્રલ પ્રોસેસિંગ યુનિટ (CPU),কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU)
કેન્દ્રીયકૃત સિસ્ટમ,কেন্দ্রীভূত ব্যবস্থা
પ્રમાણિત ટેપ,প্রমাণীকৃত টেপ
સાંકળ,চেইন
"1. શ્રેણી ડેટા, 2. શ્રેણી સામગ્રી","1.সিরিজ ডেটা, 2.সিরিজ কন্টেন্ট"
સાંકળ કડી,চেইন লিঙ্ক
સાંકળ,চেইনিং
"1.ચેનલ, 2.ચેનલ","1.চ্যানেল, 2.চ্যানেল"
"1.ચેનલ વ્યસ્ત ટોન, 2.ચેનલ વ્યસ્ત ટોન","1.চ্যানেল ব্যস্ত টোন, 2.চ্যানেল ব্যস্ত টোন"
"1.ચેનલ ક્ષમતા, 2.ચેનલ ક્ષમતા","1.চ্যানেল ক্ষমতা, 2.চ্যানেল ক্ষমতা"
"1.ચેનલ કંટ્રોલર, 2.ચેનલ કંટ્રોલર","1.চ্যানেল কন্ট্রোলার, 2.চ্যানেল কন্ট্রোলার"
"1. ચેનલ ભૂલ, 2.ચેનલ ભૂલ","1. চ্যানেল ত্রুটি, 2. চ্যানেল ত্রুটি৷"
"1.ચેનલ પ્રોગ્રામ, 2.ચેનલ પ્રોગ્રામ","1.চ্যানেল প্রোগ্রাম, 2.চ্যানেল প্রোগ্রাম"
"1.ચેનલ વિશ્વસનીયતા, 2.ચેનલ વિશ્વસનીયતા","1.চ্যানেল নির্ভরযোগ্যতা, 2.চ্যানেল নির্ভরযোগ্যতা"
"1.ચેનલ સેટ, 2.ચેનલ સેટ","1.চ্যানেল সেট, 2.চ্যানেল সেট"
પ્રતીક,প্রতীক
"1.કેરેક્ટર કોડ, 2. અક્ષર કોડ","1. অক্ষর কোড, 2. অক্ষর কোড"
અક્ષર કી,অক্ষর কী
પાત્ર વાચક,চরিত্র পাঠক
"1. પ્રતીકનું કદ, 2. પ્રતીકનું કદ","1. প্রতীকের আকার, 2. প্রতীকের আকার"
ચિત્રાત્મક,সচিত্র
"1.ચેસીસ, 2.ચેસીસ","1.চ্যাসিস, 2.চ্যাসিস"
બીટ તપાસો,বিট চেক
ચેક પોઈન્ટ,চেক পয়েন্ট
કુલ તપાસો,মোট চেক
શબ્દ તપાસો,চেক শব্দ
ચિપ,চিপ
ચિપ સેટ,চিপ সেট
"1.પસંદ કરો, 2.પસંદ કરો","1. চয়ন করুন, 2. চয়ন করুন৷"
મૂળાક્ષરો પ્રમાણે,বর্ণানুক্রমিকভাবে
"1.સફર, 2. શૂન્ય, 3. નાવિક","1.সফর, 2. শূন্য, 3. নাবিক"
સર્કિટ,সার্কিট
વર્તુળ યાદી,চেনাশোনা তালিকা
સેરેસ,সেরেস
ઉલ્લેખ,উল্লেখ
"1.શ્રેણી, 2.વર્ગ","1.শ্রেণী, 2.শ্রেণী"
વર્ગ ચલ,ক্লাস পরিবর্তনশীল
વર્ગીકરણ,শ্রেণীবিভাগ
સફાઈ,স্ক্যাভেঞ্জিং
સાફ કરેલ વિસ્તાર,পরিষ্কার এলাকা
"1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો","1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন"
દબાવો,চাপুন
"1. ગ્રાહક, 2. ગ્રાહક","1. গ্রাহক, 2. ক্লায়েন্ট"
"1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર","1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার"
ગ્રાહક સ્ટબ,গ্রাহক স্টাব
કાપવાની કળા,কর্তন
ઉતારવાની કલા પુસ્તકાલય,শিয়ারিং আর্ট লাইব্রেরি
ક્લિપ બોર્ડ,ক্লিপ বোর্ড
ક્લિપર,ক্লিপার
ક્લિપર ચિપ,ক্লিপার চিপ
જૂથ,উপদল
"1.ઘડિયાળ, 2. કેલાડ","1.ঘড়ি, 2. ক্যালাড"
ઘડિયાળ ચક્ર,ঘড়ি চক্র
ઘડિયાળની આવર્તન,ঘড়ি ফ্রিকোয়েন্সি
કલાદ હાર્ડવેર,কালাদ হার্ডওয়্যার
કલાદ સ્પાન્ડ,কালাদ স্প্যান্ড
ઘડિયાળની ઝડપ,ঘরির গতি
સમય સુમેળ,সময় সিঙ্ক্রোনাইজেশন
ઘડિયાળની ટીક,ঘড়ির টিক টিক
ક્લોન,ক্লোন
બંધ,বন্ধ
ક્લોઝ્ડ સર્કિટ ટીવી (CCTV),ক্লোজড সার্কিট টিভি (সিসিটিভি)
વર્ણન,বর্ণনা
"1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ","1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং"
ટોળું,গুচ্ছ
"1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ","1.কভারড কার্ড, 2. প্রলিপ্ত শীট"
કોટેડ કાગળ,লেপা কাগজ
કોક્સિયલ,সমাক্ষীয়
કો - એક્ષેલ કેબલ,সমাক্ষ তারের
કોડાસિલ,কোডাসিল
"1.કોડ, 2.કોડ","1.কোড, 2.কোড"
"1. કોડ જનરેટર, 2. કોડ જનરેટર","1. কোড জেনারেটর, 2. উৎপাদকের কোড"
કોડ પેજ,কোড পৃষ্ঠা
"1.કોડ શબ્દ, 2.કોડ શબ્દ","1.কোড শব্দ, 2.কোড শব্দ"
"1.કોડર, 2.કોડર","1.কোডার, 2.কোডার"
"1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ","1. এনকোডিং পরীক্ষা, 2. কোডিং পরীক্ষা"
એન્કોડિંગ ફોર્મ,এনকোডিং ফর্ম
"1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ","1. এনকোডিং শীট, 2. কোডিং শীট"
ગુણાંક,গুণাঙ্ক
સંયોગ,সংহতি
"1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ","1.কোল্ড বুট, 2.কোল্ড স্টার্ট"
ઠંડી શરૂઆત,ঠান্ডা শুরু
મદદ,সাহায্য
પતન,পতন
"1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ","1.সংগঠন, 2.সংযুক্তি"
"1.અનુક્રમિત ટેપ,2. કૉલેટ ટેપ","1. ইন্ডেক্সড টেপ, 2. কলেট টেপ"
અથડામણ,সংঘর্ষ
કોલોન,কোলন
"1.અક્ષરો, 2.રંગો","1.অক্ষর, 2.রঙ"
રંગ સંતૃપ્તિ,রঙ স্যাচুরেশন
રંગ ટેબલ,রঙের টেবিল
આધારસ્તંભ,স্তম্ভ
સંયોજન,সংমিশ্রণ
સંયુક્ત બોક્સ,যৌগিক বাক্স
"1.command, 2.command","1.command, 2.command"
આદેશ બટન,আদেশ বোতাম
આદેશ યાદી,কমান্ড তালিকা
ટિપ્પણી,মন্তব্য করুন
"1. પ્રતિબદ્ધતા, 2. પ્રતિબદ્ધતા","1. অঙ্গীকার, 2. অঙ্গীকার"
વસ્તુ,জিনিস
કોમન બિઝનેસ ઓરિએન્ટેડ લેંગ્વેજ (COBOL),কমন বিজনেস ওরিয়েন্টেড ল্যাঙ্গুয়েজ (COBOL)
સામાન્ય ભૂલ,সাধারণ ত্রুটি
સામાન્ય ભાષા,সাধারণ ভাষা
"1.સામાન્ય નામ, 2. સામાન્ય દિનચર્યા","1.সাধারণ নাম, 2. স্বাভাবিক রুটিন"
કોમ્યુનિકેશન્સ,যোগাযোগ
સંચાર લાઇન,যোগাযোগ লাইন
સંચાર મોડ,যোগাযোগ মোড
"1. કોમ્યુનિકેશન નેટવર્ક, 2. કોમ્યુનિકેશન નેટવર્ક","1. যোগাযোগ নেটওয়ার্ক, 2. যোগাযোগ নেটওয়ার্ক"
સંચાર પરિમાણ,যোগাযোগ পরামিতি
સંચાર વ્યવસ્થા,যোগাযোগ ব্যবস্থা
કોમ્પેક્શન,কম্প্যাকশন
કોમ્પ્રેસર,কম্প্রেসার
કમ્પ્રેશન ટ્રાન્સમિશન,কম্প্রেশন ট্রান্সমিশন
