Bengali,Tamil
চার্জ ইনজেকশন ডিভাইস,கட்டணம் செலுத்தும் ஊசி சாதனம்
চার্জ ক্ষতি,கட்டணம் இழப்பு
চার্জ পাম্পিং,கட்டணம் உந்தி
চার্জ সেন্সিং এমপ্লিফায়ার,சார்ஜ் உணர்திறன் பெருக்கி
চার্জ স্টোরেজ,கட்டணம் சேமிப்பு
চার্জিত কণা,சார்ஜ் துகள்கள்
অনুরাগী,உணர்ச்சிமிக்க
ফ্রেম,சட்டகம்
robyshev ফিল্টার,robyshev வடிகட்டி
মোট চেক,மொத்தத்தை சரிபார்க்கவும்
ফ্রিকোয়েন্সি পরীক্ষা করুন,அதிர்வெண் சரிபார்க்கவும்
রাসায়নিক বন্ধন,இரசாயன பிணைப்பு
রাসায়নিক বাষ্প এজাহার,இரசாயன நீராவி படிவு
চাইল্ড লক সুবিধা,குழந்தை பூட்டு வசதி
শিশুর আইন,குழந்தை சட்டம்
চিপ,சிப்
চিপ সক্রিয়করণ,சிப் செயல்படுத்தல்
দম বন্ধ করা,மூச்சுத்திணறல்
বিরতিহীন,இடைப்பட்ட
বিরতিহীন পরিবর্ধক,இடைப்பட்ட பெருக்கி
বিরতিহীন পরিবর্ধক,இடைப்பட்ட பெருக்கி
বিরতিহীন মোড,இடைப்பட்ட முறை
ক্রোমা পরিবর্ধক,குரோமா பெருக்கி
চরিত্রায়ন চিত্র,குணாதிசய வரைபடம்
পিগমেন্টেশন,நிறமி
বৃত্ত চিত্র,வட்ட வரைபடம்
সার্কিট,சுற்று
সার্কিট বিশ্লেষণ,சுற்று பகுப்பாய்வு
সার্কিট ব্রেকার,சுற்று பிரிப்பான்
বর্তনী চিত্র,சுற்று வரைபடம்
সার্কিট স্বরলিপি,சுற்று குறியீடு
সার্কিট বদল,சுற்று மாறுதல்
বৃত্তাকার তরঙ্গ পথ,வட்ட அலை பாதை
সঞ্চালন স্মৃতি,சுற்றும் நினைவகம்
বন্ধন সার্কিট,பிணைப்பு சுற்று
ক্ল্যাপ অসিলেটর,கைதட்டல் ஆஸிலேட்டர்
ক্লাস A পরিবর্ধক,வகுப்பு A பெருக்கி
ক্লাস A] B] C] D অপারেশন,வகுப்பு A] B] C] D செயல்பாடுகள்
ক্লাস B পরিবর্ধক,வகுப்பு B பெருக்கி
ক্লাস সি পরিবর্ধক,வகுப்பு C பெருக்கி
ক্লাস ডি পরিবর্ধক,வகுப்பு D பெருக்கி
এস ক্লাস বডি,எஸ் வகுப்பு உடல்
"বহিষ্কার, পরিষ্কার","வெளியேற்றம், சுத்தமான"
কর্তন,வெட்டுதல்
শিয়ারিং সার্কিট,வெட்டும் சுற்று
ক্যালাড,காலட்
ঘড়ি ফ্রিকোয়েন্সি,கடிகார அதிர்வெண்
ঘড়ির পালস জেনারেটর,கடிகார துடிப்பு ஜெனரேட்டர்
কদল আরএস ফ্লিপ ফ্লপ,காதல் ஆர்எஸ் ஃபிளிப் ஃப்ளாப்
ক্লোজড সার্কিট টেলিভিশন,மூடிய சுற்று தொலைக்காட்சி
বন্ধ লুপ অপারেশন,மூடிய வளைய செயல்பாடு
বন্ধ লুপ লাভ,மூடிய வளைய ஆதாயம்
