Bengali,English
"ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা",consistency
ধারাবাহিকতা সীমাবদ্ধতা,consistency condition
"সামঞ্জস্যপূর্ণ অনুমান, বিপরীত অনুমান",consistent estimate
"সামঞ্জস্যপূর্ণ অনুমানকারী, অ-বিরোধী অনুমানকারী",consistent estimator
"বৈপরীত্য নমুনা, সামঞ্জস্যপূর্ণ নমুনা",consistent statistic
"সামঞ্জস্যপূর্ণ সত্তা, অ-বিরোধী সত্তা",consistent system
কনসোল,consol
"স্থির, স্থির, ধ্রুবক, স্থাবর, অপরিবর্তনীয়, অভিন্ন",constant
অভিন্ন ত্বরণ,constant acceleration
ধ্রুবক ফাংশন,constant function
মাধ্যাকর্ষণ বিন্দু,constant of gravity
ইন্টিগ্রেশন ধ্রুবক,constant of integration
সমানুপাতিক ধ্রুবক,constant of proportionality
ধ্রুবক পরামিতি,constant parameter
ধ্রুব বহুপদী,constant polynomial
নির্দিষ্ট অনুপাত,constant proportion
অভিন্ন নড়াচড়া,constant speed
ধ্রুব মেয়াদ,constant term
অভিন্ন বেগ,constant velocity
সৃষ্টিকর্তার সমীকরণ,constitutive equation
বাধা,constraint
"তৈরি করা, তৈরি করা",construct
গঠন,construction
ভোক্তাদের পছন্দ,consumer preference
খরচ ফাংশন,consumption function
স্পর্শক কোণ,contact angle
যোগাযোগ বিন্দু,contact point
অন্তর্ভুক্ত,contained in
অধিভুক্তি টেবিল,contingency table
ধারাবাহিক মেকানিক্স,continuum mechanics
বিভিন্ন অর্থ,continued fraction
আর্থিক পণ্য,continued product
"continuum, continuum",continuity
ফাংশনের ধারাবাহিকতা,continuity of function
ধারাবাহিক পরীক্ষা,continuity test
"অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন",continuous
ক্রমাগত ডেরিভেটিভ,continuous derivative
ক্রমাগত বিতরণ,continuous distribution
ক্রমাগত উপরে,continuous from above
ক্রমাগত ফাংশন,continuous function
ক্রমাগত পার্থক্যযোগ্য,continuously differentiable
ক্রমাগত মানচিত্র,continuous map
ক্রমাগত ম্যাপিং,continuous mapping
ক্রমাগত সম্ভাব্যতা ঘনত্ব ফাংশন,continuous probability density function
ক্রমাগত সম্ভাব্যতা বন্টন,continuous probability distribution
ক্রমাগত র্যান্ডম পরিবর্তনশীল,continuous random variable
ক্রমাগত নমুনা স্থান,continuous sample space
ক্রমাগত পরিবর্তনশীল,continuous variable
একটানা তরঙ্গ,continuous wave
"continuum, continuum",continuum
ধারাবাহিক স্বতঃসিদ্ধ,continuum hypothesis (= continuum axiom)
বাস্তব-সংখ্যা সেট,continuum of real numbers (= set of real numbers)
ধারাবাহিক নীতি,continuum theory
কনট্যুর ইন্টিগ্রেশন,contour integration
সংকোচন ম্যাপিং,contraction mapping
বিরোধিতা করুন,contradiction
প্রতিফলন,contravariant
নিয়ন্ত্রণ,control
নিয়ন্ত্রণ চার্ট,control chart
গড় নিয়ন্ত্রণ চার্ট,control chart for averages
ত্রুটি নিয়ন্ত্রণ,control chart for defects
প্রাঙ্গনের নিয়ন্ত্রণ,control chart for ranges
ভেরিয়েবলের নিয়ন্ত্রণ,control chart for variables
"to converge, to converge",converge
মানে অভিসারন,convergence in mean
বর্গক্ষেত্র মানে অভিসরণ,convergence in mean square
সম্ভাবনার মধ্যে অভিসরণ,convergence in probability
অভিসার সীমা,convergence limit
অভিসার ব্যাসার্ধ,convergence radius
অভিসারী অঞ্চল,convergence region
"একত্রিত (ভার.), একত্রিত (n.)",convergent
অভিসারী ক্রম,convergent sequence
অভিসারী সিরিজ,convergent series
"বিপরীত, বিপরীত",converse
"বিপরীতভাবে, Vytyasane",conversely
রূপান্তর ভগ্নাংশ,conversion fraction
রূপান্তর টেবিল,conversion table
দূরে মুখোমুখি,convex
মুখোমুখি শরীর,convex body
বিপরীত সংমিশ্রণ,convex combination
মুখোমুখি আবরণ,convex cover (=convex hull)
বিচ্যুত ফাংশন,convex function
রৈখিক জমে সম্মুখীন,convex linear combinations
রৈখিক প্রোগ্রামিং সম্মুখীন,convex linear programming
দূরত্ব জনসংখ্যা সম্মুখীন,convex metric space
পলিহেড্রনের মুখোমুখি,convex polyhedron
প্রোগ্রামিং সম্মুখীন,convex programming
মুখোমুখি অঞ্চল,convex region
মুখোমুখি সেট,convex set
পরিচলন,convolution
অভিন্নতা অবিচ্ছেদ্য,convolution integral
কম্প্রেশন উপপাদ্য,convolution theorem (= faltung theorem)
"সমন্বয়, সমন্বয়, সমন্বিত",coordinate
পরিচালক অক্ষ,coordinate axis
স্থানাঙ্ক জ্যামিতি,coordinate geometry
