Odiya,Malayalam
"ଡୱେଙ୍କ୍ (ବାଇନାରୀ ସଂଖ୍ୟା), ଅନି, ବର୍ମା, ଟୁକ୍ |","ഡ്വയങ്ക് (ബൈനറി സംഖ്യ), ആനി, ബർമീസ്, തുക്"
ଦ୍ୱିପାକ୍ଷିକ ଦ୍ୱିପାକ୍ଷିକ ବଣ୍ଟନ ଦ୍ୱିପାକ୍ଷିକ |,ദ്വിപദ ദ്വിപദ വിതരണം ദ്വിപദം
ବିଭାରିଏଟ୍ ସମ୍ପର୍କ କୋଏଫିସିଏଣ୍ଟ୍ |,ദ്വിവസ്ത്ര പരസ്പര ബന്ധ ഗുണകം
ବିଭାରିଏଟ୍ ବଣ୍ଟନ |,ദ്വിവിധ വിതരണം
ସାଧାରଣ ବଣ୍ଟନ,bivariate സാധാരണ-വിതരണം
ବିଭେକ୍ଟର୍ |,ബിവെക്ടർ
ବୋଲ୍ଟମ୍ୟାନ୍ ସମୀକରଣ |,ബോൾട്ട്മാൻ സമവാക്യം
ବୁଲିୟନ୍ ବୀଜ ବର୍ଣ୍ଣନା *,ബൂളിയൻ ബീജഗണിതം*
ବୋଷ-ଆଇନଷ୍ଟାଇନ ପରିସଂଖ୍ୟାନ |,ബോസ്-ഐൻസ്റ്റീൻ സ്ഥിതിവിവരക്കണക്കുകൾ
ସୀମିତତା ପ୍ରତିବନ୍ଧକ |,പരിമിതി നിയന്ത്രണങ്ങൾ
ସୀମା ସ୍ତର |,അതിർത്തി നില
ସୀମା ରେଖା |,അതിർത്തി രേഖ
ସୀମା ମୂଲ୍ୟ,പരിധി മൂല്യം
ସୀମା ମୂଲ୍ୟ ସମସ୍ୟା |,അതിർത്തി മൂല്യ പ്രശ്നം
"ସୀମାବଦ୍ଧ କାର୍ଯ୍ୟ ସୀମିତ ଫଳ,",പരിമിതമായ പ്രവർത്തനം പരിമിതമായ ഫലം
"ସୀମାବଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ, ସୀମାବଦ୍ଧ ମ୍ୟାଟ୍ରିକ୍ସ, ସୀମାବଦ୍ଧ ଟେବୁଲ୍,","ബൗണ്ടഡ് മാട്രിക്സ്, ബൗണ്ടഡ് മാട്രിക്സ്, ബൗണ്ടഡ് ടേബിൾ"
"ସୀମାବଦ୍ଧ ଅଞ୍ଚଳ ସୀମାବଦ୍ଧ ଅଞ୍ଚଳ,",അതിർത്തി പ്രദേശം അതിർത്തി പ്രദേശം
"ସୀମାବଦ୍ଧ ସେଟ୍ ସୀମାବଦ୍ଧ ସେଟ୍,",ബൗണ്ടഡ് സെറ്റ് ബൗണ്ടഡ് സെറ്റ്
ବ୍ରାଉନି ଗତି |,ബ്രൗണി ചലനം
ଗଣନା କରିବାକୁ,കണക്കാക്കാൻ
ଗଣନା,കണക്കുകൂട്ടല്
"କାଲକୁଲେଟର, କାଲକୁଲେଟର","കാൽക്കുലേറ്റർ, കാൽക്കുലേറ്റർ"
ଗଣନା *,കണക്കുകൂട്ടല്*
ଗଣନା କାର୍ଯ୍ୟ ପଦ୍ଧତି |,കമ്പ്യൂട്ടേഷണൽ പ്രവർത്തന രീതി
"କାଲକୁଲେଟର, କାଲକୁଲେଟର","കാൽക്കുലേറ്റർ, കാൽക്കുലേറ്റർ"
"କାଲକୁଲସ୍, କାଲ୍କୁଲସ୍","കാൽക്കുലസ്, കാൽക്കുലസ്"
ଭିନ୍ନତା ଗଣନା,വേരിയൻസ് കാൽക്കുലസ്
କ୍ୟାଲୋରୀ,കലോറികൾ
ପ୍ରତ୍ୟାହାର ନିୟମ |,ഭരണം റദ്ദാക്കുക
କାନୋନିକାଲ୍ ସମୀକରଣ |,കാനോനിക്കൽ സമവാക്യം
କାନୋନିକାଲ୍ ଫର୍ମ |,കാനോനിക്കൽ രൂപം
"କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ, କେ କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |","കാനോനിക്കൽ മാട്രിക്സ്, കെ കാനോനിക്കൽ മാട്രിക്സ്"
କ୍ୟାଣ୍ଟର ସେଟ୍ |,കാന്റർ സെറ്റ്
କ୍ୟାଣ୍ଟର ତ୍ରିକୋଣୀୟ ସେଟ୍ |,കാന്റർ ത്രികോണ സെറ്റ്
ବାଧାପ୍ରାପ୍ତ ପରିବହନ ସମସ୍ୟା |,പരിമിതമായ ഗതാഗത പ്രശ്നം
ଦକ୍ଷତା,കഴിവ്
କ୍ୟାପିଲାରୀ ଫୋର୍ସ |,കാപ്പിലറി ബലം
"ଗଣନା ସଂଖ୍ୟା, କାର୍ଡିନାଲ୍ ସଂଖ୍ୟା |","എണ്ണം നമ്പർ, കാർഡിനൽ നമ്പർ"
କାର୍ଟେସିଆନ୍ ଅକ୍ଷ |,കാർട്ടിസിയൻ അക്ഷം
କାର୍ଟେସିଆନ୍ ସଂଯୋଜନା |,കാർട്ടീഷ്യൻ കോർഡിനേറ്റുകൾ
କାର୍ଟେସିଆନ୍ ଉତ୍ପାଦ |,കാർട്ടീഷ്യൻ ഉൽപ്പന്നം
ସେଟ୍ ର କାର୍ଟେସିଆନ୍ ଗୁଣନ |,സെറ്റുകളുടെ കാർട്ടീഷ്യൻ ഗുണനം
"କେସ୍ ଷ୍ଟଡି, କେସ୍ ଷ୍ଟଡି |","കേസ് പഠനം, കേസ് പഠനം"
ବିପର୍ଯ୍ୟସ୍ତ ବକ୍ତବ୍ୟ |,ആപത്കരമായ പ്രസംഗം
କ୍ୟାଟିନାରୀ,കാറ്ററി
କାଚି ବଣ୍ଟନ |,കോച്ചി വിതരണം
କ ush ଶୀଙ୍କ ସୂତ୍ର |,കൗശിയുടെ സൂത്രം
କ ush ଶୀ-ଗୁରୁସା-ଥିଓରେମ୍ |,കൗശി-ഗുർസാ സിദ്ധാന്തം
କ ush ସି-ରିମାନ୍-ବ୍ୟାନ୍ |,കൗശി-റീമാൻ-ബാൻ
କାଚି କ୍ରମ |,Cauchy ക്രമം
kaushi ଅବିଚ୍ଛେଦ୍ୟ |,കൗശി അവിഭാജ്യ
କ ush ଶୀ ମୁଖ୍ୟ ମୂଲ୍ୟ |,കൗശി പ്രധാന മൂല്യം
କାଚି ରିମାଇଣ୍ଡର୍ ଥିଓରେମ୍ |,കൗച്ചി ശേഷിക്കുന്ന സിദ്ധാന്തം
କାଲ୍-ହାମିଲଟନ୍-ଥିଓରେମ୍ |,കാൾ-ഹാമിൽട്ടൺ-സിദ്ധാന്തം
ସ୍ୱର୍ଗୀୟ ଶରୀର |,ആകാശ ശരീരം
ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ ମାପ |,ജ്യോതിശാസ്ത്രപരമായ അളവ്
ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ,ആകാശ മെക്കാനിക്സ്
ସ୍ୱର୍ଗୀୟ ଶରୀର |,ആകാശ ശരീരം
କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |,സെൽ ആവൃത്തി
"ଜନଗଣନା, ଜନଗଣନା","സെൻസസ്, സെൻസസ്"
ଶତକଡା,ശതമാനം
ସେଣ୍ଟିମିଟର |,സെന്റീമീറ്റർ
ସେଣ୍ଟିମିଟର-ଗ୍ରାମ-ଦ୍ୱିତୀୟ ପଦ୍ଧତି |,സെന്റീമീറ്റർ-ഗ്രാം-രണ്ടാം രീതി
"କେନ୍ଦ୍ରୀୟ, ଏକାଗ୍ର","കേന്ദ്ര, കേന്ദ്രീകൃത"
କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ,കേന്ദ്ര അക്ഷം
କେନ୍ଦ୍ରୀୟ ବ୍ୟବଧାନ |,കേന്ദ്ര വിടവ്
କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |,കേന്ദ്ര വ്യത്യാസ ഫോർമുല
କେନ୍ଦ୍ରୀୟ ଭିନ୍ନକ୍ଷମ ସାରଣୀ |,കേന്ദ്ര ഡിഫറൻഷ്യൽ പട്ടിക
କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |,കേന്ദ്ര പരിധി സിദ്ധാന്തം
କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |,കേന്ദ്ര നിമിഷം
କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |,കേന്ദ്ര റിസോഴ്സ് യൂണിറ്റ്
କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |,കേന്ദ്ര സഹജാവബോധം
କେନ୍ଦ୍ର *,കേന്ദ്രം*
ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |,ഗുരുത്വാകർഷണ കേന്ദ്രം
ଗୋଷ୍ଠୀ କେନ୍ଦ୍ର,ഗ്രൂപ്പ് കേന്ദ്രം
ଜନ କେନ୍ଦ୍ର,ബഹുജന കേന്ദ്രം
ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |,സമമിതിയുടെ കേന്ദ്രം
ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |,അപകേന്ദ്ര ബലം
ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |,അപകേന്ദ്രബലം
"ସେଣ୍ଟ୍ରିପେଟାଲ୍ ମେରିଡିଆନ୍,",സെൻട്രിപെറ്റൽ മെറിഡിയൻ
ନିଶ୍ଚିତତା,ഉറപ്പ്
cgs ପଦ୍ଧତି |,cgs രീതി
cgs ଏକକ,cgs യൂണിറ്റ്
ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |,വ്യത്യാസത്തിന്റെ ശൃംഖല
ସୁଯୋଗ ଦ୍ୱାରା,ആകസ്മികമായി
ଅନିୟମିତ ପଦକ୍ଷେପ |,ക്രമരഹിതമായ നീക്കം
ଅକ୍ଷ ଶିଫ୍ଟ |,അച്ചുതണ്ട് ഷിഫ്റ്റ്
"ଆଧାର ପରିବର୍ତ୍ତନ ପାୟାଦର-ପରିବର୍ତ୍ତନ,",അടിസ്ഥാന മാറ്റം പേയാധാര് മാറ്റം
ଅନୁମତି,ക്രമമാറ്റം
ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା,സ്വഭാവ ഗുണകം
ଚରିତ୍ର ନିର୍ଣ୍ଣୟକାରୀ |,സ്വഭാവ നിർണ്ണയം
ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ,സ്വഭാവ സമവാക്യം
"ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ, ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ |","സ്വഭാവ പ്രവർത്തനം, സ്വഭാവ പ്രവർത്തനം"
ଲୋଗାରିଦମର ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,ലോഗരിതം പൂർണ്ണസംഖ്യ
"ଚରିତ୍ରିକ ବହୁଭୂତ,",സ്വഭാവ ബഹുപദം
ଚରିତ୍ରିକ ମୂଲ୍ୟ,സ്വഭാവ മൂല്യം
ଚରିତ୍ର ଭେକ୍ଟର୍ |,സ്വഭാവ വെക്റ്റർ
ବର୍ଣ୍ଣ ସମ୍ପ୍ରଦାୟ,സ്വഭാവ സമൂഹം
"ଚାର୍ଟ, ଚାର୍ଟ,","ചാർട്ടുകൾ, ചാർട്ടുകൾ"
ଚି-ବର୍ଗ ବଣ୍ଟନ |,ചി-സ്ക്വയർ വിതരണം
ଚି-ବର୍ଗ ସୂତ୍ର |,ചി-സ്ക്വയർ ഫോർമുല
ଚି-ବର୍ଗ ପରୀକ୍ଷା |,ചി-സ്ക്വയർ ടെസ്റ്റ്
ଧ୍ୱନି *,കോർഡ്*
କୋର୍ଡ୍ ବିଭାଜନ ପଦ୍ଧତି |,കോർഡ് വിഭജന രീതി
ଲିଖିତ ବାର୍ତ୍ତା |,എഴുതിയ സന്ദേശം
"ଶୂନ, ସାଇଫର୍","പൂജ്യം, സൈഫർ"
ବୃତ୍ତ *,വൃത്തം*
ସମ୍ମିଶ୍ରଣ ବୃତ୍ତ |,ഒത്തുചേരൽ വൃത്തം
ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,സർക്യൂട്ട് മാട്രിക്സ്
"ବୃତ୍ତାକାର, ବୃତ୍ତାକାର,","വൃത്താകൃതിയിലുള്ള, വൃത്താകൃതിയിലുള്ള"
ବୃତ୍ତ ଅସ୍ମପଟୋସ୍ |,വൃത്താകൃതിയിലുള്ള അസിംപ്റ്റോട്ടുകൾ
ବୃତ୍ତାକାର କଣ୍ଡୁଲିନ୍ |,വൃത്താകൃതിയിലുള്ള ചാലകം
ବୃତ୍ତାକାର ଗତି |,വൃത്താകൃതിയിലുള്ള ചലനം
ସୁନ୍ନତ,ചുറ്റളവ്
ଅବସର ପ୍ରାପ୍ତ*,വിരമിച്ചു*
ବୁଲିବା ପାଇଁ |,പ്രദക്ഷിണം ചെയ്യാൻ
ଅତୀତ,കഴിഞ്ഞ
ସର୍କୁକ୍ରାଇଡ୍ |,പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
ବିଶିଷ୍ଟ କର୍ପୋରେଟ୍ |,പ്രമുഖ കോർപ്പറേറ്റ്
କ୍ଲାସିକ୍ ଗତିଶୀଳତା |,ക്ലാസിക് ഡൈനാമിക്സ്
କ୍ଲାସିକ୍ ଅପ୍ଟିମାଇଜେସନ୍ |,ക്ലാസിക് ഒപ്റ്റിമൈസേഷൻ
କ୍ରନିକ୍ ଆର୍ଥିକ ସମସ୍ୟା |,വിട്ടുമാറാത്ത സാമ്പത്തിക പ്രശ്നം
ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |,ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്
ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ,പിശകുകളുടെ വർഗ്ഗീകരണം
ଶ୍ରେଣୀ ବ୍ୟବଧାନ,ക്ലാസ് ഇടവേള
ଶ୍ରେଣୀ ବ୍ୟବଧାନ ଏକକ |,ക്ലാസ് ഇടവേള യൂണിറ്റ്
ଶ୍ରେଣୀ ସୀମା,ക്ലാസ് പരിധി
ଘଣ୍ଟା ବୁଲାଇ |,ഘടികാരദിശയിൽ
ବନ୍ଦ |,അടച്ചു
"ବନ୍ଦ, ବନ୍ଦ","അടഞ്ഞ, അടഞ്ഞ"
ବନ୍ଦ ସ୍ତର ଆବରଣ |,അടഞ്ഞ പാളി കവർ
ବନ୍ଦ କ୍ୟୁବ୍ |,അടച്ച ക്യൂബ്
"ବନ୍ଦ ବକ୍ର, ବନ୍ଦ ବକ୍ର","അടഞ്ഞ വക്രം, അടഞ്ഞ വക്രം"
ବନ୍ଦ ପ୍ରଦେଶ |,അടച്ച പ്രവിശ്യ
ବନ୍ଦ ଆକୃତି |,അടഞ്ഞ രൂപം
ବନ୍ଦ ବ୍ୟବଧାନ |,അടച്ച ഇടവേള
"ବନ୍ଦ ଅଞ୍ଚଳ, ବନ୍ଦ ଅଞ୍ଚଳ |","അടഞ്ഞ പ്രദേശം, അടഞ്ഞ പ്രദേശം"
ବନ୍ଦ ସେଟ୍ |,അടച്ച സെറ്റ്
"ବନ୍ଦ ପୃଷ୍ଠା, ବନ୍ଦ ପୃଷ୍ଠା |","അടച്ച പേജ്, അടച്ച പേജ്"
ନେମେସିସ୍,ശത്രുത
pronator,സഫിക്സ്-ഓപ്പറേറ്റർ
ଉନ୍ମୁକ୍ତ ବିନ୍ଦୁ |,കോൺവെക്സ് പോയിന്റ്
ବନ୍ଦୀ-ଗ୍ରହଣୀୟ |,ബന്ദി-അംഗീകരിച്ചു
ବନ୍ଦୀ ସେଟ୍ |,ക്യാപ്റ്റീവ് സെറ്റ്
କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |,ക്ലസ്റ്റർ പോയിന്റ്
କ୍ଲଷ୍ଟର ନମୁନା,ക്ലസ്റ്റർ സാമ്പിൾ
କ୍ଲଷ୍ଟର ଏଗ୍ରିଗେଟ୍ |,ക്ലസ്റ്റർ അഗ്രഗേറ്റ്
ସମବାୟ ବୃତ୍ତ |,ഏകപക്ഷീയ വൃത്തം
ସମବାୟ ପାରାବୋଲା |,ഏകപക്ഷീയ പരവലയം
ସମବାୟ ସମତଳ |,ഏകപക്ഷീയ തലം
ସମବାୟ ତ୍ରିରଙ୍ଗା |,ഏകപക്ഷീയ ത്രികോണം
କୋବ୍-ଡଗଲାସ୍ କାର୍ଯ୍ୟ |,കോബ്-ഡഗ്ലസ് പ്രവർത്തനം
"ଏନକୋଡିଂ, କୋଡିଂ, ନୋଟେସନ୍ |","എൻകോഡിംഗ്, കോഡിംഗ്, നൊട്ടേഷൻ"
ବାସ୍ତୁ ବିଜ୍ not ପ୍ତି |,മെറ്റീരിയൽ നൊട്ടേഷൻ
ସହ-ପ୍ରଦେଶ,സഹ-പ്രവിശ്യ
କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,കോഫിഫിഷ്യന്റ് മാട്രിക്സ്
ସଂଶୋଧନ ଗୁଣବତ୍ତା,പരസ്പരബന്ധം ഗുണകം
ନିର୍ଣ୍ଣୟ ଗୁଣବତ୍ତା,നിർണയ ഗുണകം
ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |,ഇലാസ്തികത ഗുണകം
ବିସ୍ତାର କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,ഡിഫ്യൂഷൻ കോഫിഫിഷ്യന്റ്
ଘର୍ଷଣ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,ഘർഷണ ഗുണകം
ଦ୍ରାଘିମା ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |,രേഖാംശ വികാസത്തിന്റെ ഗുണകം
ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |,ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം
ଭିନ୍ନତାର କୋଏଫିସିଏଣ୍ଟ୍ |,വ്യത്യാസത്തിന്റെ ഗുണകം
"ସହ-କାରକ, ସହ-କାରକ, ସହ-କାରକ |","സഹഘടകം, സഹഘടകം, സഹഘടകം"
ମୁଦ୍ରା ଟସ୍,നാണയം ടോസ്
ନମୁନା ସଂଗ୍ରହ,സാമ്പിൾ ശേഖരണം
collinear,കോളിനിയർ
ଶ୍ରେଣୀବଦ୍ଧତା |,വിന്യാസം
"ସ୍ତମ୍ଭ, ସ୍ତମ୍ଭ","കോളം, കോളം"
ସ୍ତମ୍ଭ,സ്തംഭനാവസ്ഥ
ସ୍ତମ୍ଭ,സ്തംഭം
ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ,നിര മാട്രിക്സ്
ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ,കോളം മാട്രിക്സ്
ସ୍ତମ୍ଭ କ୍ରମ |,നിര ക്രമം
ସ୍ତମ୍ଭ କ୍ରମିକ ମ୍ୟାଟ୍ରିକ୍ସ |,സ്തംഭ ശ്രേണിയിലുള്ള മാട്രിക്സ്
ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |,നിര വെക്റ്റർ
ସ୍ତମ୍ଭ ଜ୍ଞାନୀ |,കോളം തിരിച്ച്
ମିଳିତ ସମୀକରଣ |,സംയുക്ത സമവാക്യം
"ସାଧାରଣ କୋଣ, ସାଧାରଣ କୋଣ |","പൊതുകോണ്, പൊതുകോണ്"
ସାଧାରଣ ଅକ୍ଷ,പൊതു അക്ഷം
"ସାଧାରଣ ଆଧାର, ସାଧାରଣ ଆଧାର |","പൊതുവായ അടിസ്ഥാനം, പൊതു അടിത്തറ"
ସର୍ବଭାରତୀୟ |,സാർവത്രികമായ
ସାଧାରଣ ପାର୍ଥକ୍ୟ |,പൊതുവായ വ്യത്യാസം
