Hindi,Marathi
"1.कूट शब्द, 2.कोड शब्द","1.कोड शब्द, 2.कोड शब्द"
"1.कोडर, 2.कूटक","1.कोडर, 2.कोडर"
"1.कूट लेखन जाँच, 2. कोडन जाँच","1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी"
कूट लेखन रूप,एन्कोडिंग फॉर्म
"1.कूटलेखन पत्र, 2. कोडन शीट","1. एन्कोडिंग शीट, 2. कोडिंग शीट"
गुणांक,गुणांक
ससंजन,एकसंधता
"1.शीत बूट, 2.शीत प्रारंभ","1.कोल्ड बूट, 2.कोल्ड स्टार्ट"
शीत प्रारंभ,थंड सुरुवात
सहयोग,मदत
निपात,कोसळणे
"1.परिमिलन, 2.समानुक्रमित करना","1.समावेश, 2.कॉन्केटनेट"
"1.समानुक्रमित टेप,2. कालेट टेप","1.अनुक्रमित टेप, 2. कॉलेट टेप"
टक्कर,टक्कर
कोलन,कोलन
"1.वर्ण, 2.रंग","1.वर्ण, 2.रंग"
रंग संतृप्ति,रंग संपृक्तता
रंग सारणी,रंग टेबल
स्तंभ,स्तंभ
संयोजन,संयोजन
समिश्र पेटी,संमिश्र बॉक्स
"1.समादेश, 2.कमांड","1.command, 2.command"
समादेश बटन,कमांड बटण
समादेश सूची,आदेश यादी
टिप्पणी,टिप्पणी
"1.वचन बद्धता, 2.प्रतिबद्धता","1. वचनबद्धता, 2. वचनबद्धता"
वस्तु,गोष्ट
सामान्य व्यवसाय उन्मुखी भाषा (कोबोल),कॉमन बिझनेस ओरिएंटेड लँग्वेज (COBOL)
सामान्य त्रुटि,सामान्य त्रुटी
सामान्य भाषा,सामान्य भाषा
"1.सामान्य नेमक,2. सामान्य नित्यक्रम","1.सामान्य नाव, 2. सामान्य दिनचर्या"
संचार,कम्युनिकेशन्स
संचार रेखा,संप्रेषण लाइन
संचार विधा,संप्रेषण मोड
"1. संचार नेटवर्क, 2. संचार जालक्रम","1. कम्युनिकेशन नेटवर्क, 2. कम्युनिकेशन नेटवर्क"
संचार प्राचल,संप्रेषण पॅरामीटर
संचार तंत्र,संप्रेषण प्रणाली
संहनन,कॉम्पॅक्शन
संपीडप्रसारित्र,कंप्रेसर
संपीडप्रसारण,कॉम्प्रेशन ट्रान्समिशन
कंपनी नेटवर्क,कंपनी नेटवर्क
तुलना परीक्षण,तुलना चाचणी
"1.सुसंगति, 2.संगतता","1. सुसंगतता, 2. सुसंगतता"
सुसंगत,सुसंगत
संकलन,संकलन
संकलन तथा कार्यपालन,संकलन आणि अंमलबजावणी
"1.संकलक, 2.क्रमादेश अंतरक","1.कंपाइलर, 2.प्रोग्राम ट्रान्सफर"
संकलक भाषा,कंपाइलर भाषा
पूरक,पुरवणी
दस-पूरक,दहाचे पूरक
पूरक,पुरवणी
"1.संपूर्ण हस्तगत, 2.संपूर्ण हासिल","1. पूर्णपणे अधिग्रहित, 2. पूर्णपणे अधिग्रहित"
सम्मिश्र,संमिश्र
सम्मिश्र संख्या,जटिल संख्या
घटक,घटक
कॉम,com
संयुक्त,संयुक्त
संयोजन,संयोजन
"1.अभिकलनीय, 2.अभिकल्पनात्मक","1.गणनायोग्य, 2.गणनायोग्य"
कंप्यूटर,संगणक
कंप्यूटर केन्द्र,संगणक केंद्र
कंप्यूटर विशेषज्ञ,संगणक तज्ञ
कंप्यूटर ग्राफिक्स,संगणक ग्राफिक्स
कंप्यूटर अनुदेश,संगणक सूचना
"1.कंप्यूटर भाषा, 2.अभिकलक भाषा","1.संगणकीय भाषा, 2.संगणकीय भाषा"
"1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम","1.संगणक नेटवर्क, 2.संगणक नेटवर्क"
कंप्यूटर विज्ञान,संगणक शास्त्र
कंप्यूटर सुरक्षा,संगणक सुरक्षा
कंप्यूटर अनुकरण,संगणक सिम्युलेशन
