Marathi,Hindi
केबिन बॅगेज,केबिन असबाब
कपाट,"मंत्रिमंडल, कैबिनेट, पेटिका"
केडर,"संवर्ग, काडर"
आपत्ती,विपत्‍ति
गणना,परिकलन
कॅलेंडर वर्ष,कैलेंडर वर्ष
मोहीम,"अभियान, प्रचार"
कॅम्पस,परिसर
कॅम्पस मुलाखत,परिसर साक्षात्कार
रद्द करा,रद्‌द करना
रद्द,रद्‌दकरण
उमेदवार,"अभ्यर्थी, उम्मीदवार"
उमेदवारी,"अभ्यर्थिता, उम्मीदवारी"
कॅनव्हासिंग,"प्रचार, संयाचना (विधि.)"
क्षमता,सामर्थ्य
सक्षम,समर्थ
क्षमता,"हैसियत, क्षमता, सामर्थ्य, धारिता"
भांडवल,"पूंजी, मूलधन, राजधानी, स्तंभशीर्ष, दीर्घाक्षर"
भांडवली खर्च,पूंजी व्यय
फाशीची शिक्षा,मृत्युदंड़
कॅपिटेशन फी,प्रति व्यक्‍ति शुल्क
कॅप्चर,"पकड़ना, बंदी बनाना"
काळजी,"सावधानी, देखभाल, रखवाली, परवाह"
करिअर,"वृत्‍ति, जीविका"
करिअर विकास,"वृत्‍ति विकास, जीविका विकास"
काळजीवाहू सरकार,कामचलाऊ सरकार
पुढे नेले (सी/एफ),अग्रनीत
पुढे जा,"अग्रनयन, आगे ले जाना"
वाहून नेणारा खर्च,रखाव लागत
वर जा,"अग्रनयन, अवशिष्‍ट"
कार्टेज,"गाड़ी भाड़ा, ढुलाई"
केस,"मामला, विषय, स्थिति, मुकदमा"
केस स्टडी,केस अध्ययन
रोख,"रोकड, नकदी, भुनाना"
रोख शिल्लक,"नकदी शेष, रोकड़ बाकी"
रोख पुस्तक,रोकड़ बही
रोख कार्ड,कैश कार्ड
रोख प्रमाणपत्र,"नक़दी, नकदी कार्ड, प्रमाणपत्र"
रोख काउंटर,रोकड़ पटल
नगदी पिक,नक़दी फ़सल
रोख सूट,नक़दी बट्टा
