Tamil,Telugu
மூலம் தேர்தல் (= தேர்தல் மூலம்),బై ఎన్నిక (= ఎన్నికల ద్వారా)
கையால்,చేతి ద్వారా
தபால் மூலம்,పోస్ట్ ద్వారా
கேபின் சாமான்கள்,క్యాబిన్ సామాను
மந்திரி சபை,క్యాబినెట్
பணியாளர்,కేడర్
பேரழிவு,విపత్తు
கணக்கீடு,లెక్కింపు
காலண்டர் ஆண்டு,క్యాలెండర్ సంవత్సరం
பிரச்சாரம்,ప్రచారం
வளாகம்,క్యాంపస్
வளாக நேர்காணல்,క్యాంపస్ ఇంటర్వ్యూ
ரத்துசெய்,రద్దు చేయండి
ரத்து செய்தல்,రద్దు
வேட்பாளர்,అభ్యర్థి
வேட்புமனு,అభ్యర్థిత్వం
கேன்வாசிங்,కాన్వాసింగ్
திறன்,సామర్ధ్యం
திறன்,సామర్థ్యం
திறன்,సామర్థ్యం
மூலதனம்,రాజధాని
மூலதன செலவு,మూలధన వ్యయం
மரண தண்டனை,మరణశిక్షను
தலைநகரம் கட்டணம்,క్యాపిటేషన్ ఫీజు
பிடிப்பு,క్యాప్చర్
பராமரிப்பு,సంరక్షణ
தொழில்,కెరీర్
தொழில் வளர்ச்சி,కెరీర్ అభివృద్ధి
கவனிப்பு அரசு,కేర్ టేకర్ ప్రభుత్వం
முன்னோக்கி கொண்டு செல்லப்பட்டது (சி/எஃப்),ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్)
முன்னோக்கி எடுத்துச்செல்,ముందుకు తీసుకెళ్లు
எடுத்துச் செல்லும் செலவு,మోసే ఖర్చు
எடுத்து செல்லும்,తీసుకువెళ్ళండి
கார்ட்டேஜ்,కార్టేజ్
வழக்கு,కేసు
வழக்கு ஆய்வு,సందర్భ పరిశీలన
பணம்,నగదు
பண இருப்பு,నగదు బ్యాలెన్స్
பண புத்தகம்,నగదు పుస్తకం
பண அட்டை,నగదు కార్డు
பண சான்றிதழ்,నగదు ధృవీకరణ పత్రం
பண கவுண்டர்,నగదు కౌంటర్
பணப்பயிர்,వాణిజ్య పంట
பணம் தள்ளுபடி,నగదు తగ్గింపు
கீழே பணம்,నగదు డౌన్
கையில் பணம்,చేతిలో నగదు
கேஷ் மெமோ,నగదు మెమో
ரொக்க கட்டணம்,నగదు చెల్లింపు
சாதி,కులం
சாதி சான்றிதழ்,కుల ధృవీకరణ పత్రం
வாக்கெடுப்பு,కాస్టింగ్ ఓటు
சாதாரண,సాధారణం
சாதாரண உழைப்பு,సాధారణం శ్రమ
சாதாரண விடுப்பு,సాధారణం సెలవు
விபத்து,ప్రమాదం
சாதாரண காலியிடம்,సాధారణం ఖాళీ
அட்டவணை,జాబితా
வகைப்படுத்தப்பட்ட,వర్గీకరణ
வகை,వర్గం
உணவக சேவை,భోజన సౌకర్యం కలిగించే వారు
எச்சரிக்கை,జాగ్రత్త
எச்சரிக்கை பணம்,జాగ్రత్త డబ్బు
தீயை நிறுத்துங்கள்,అగ్నిని ఆపండి
"உச்சவரம்பு (""விலை"" படி)","పైకప్పు (""ధర"" గా)"
கொண்டாட்டம்,వేడుక
கைப்பேசி,సెల్ ఫోన్
தணிக்கை,సెన్సార్
தணிக்கை,అభిశంసన
தணிக்கை இயக்கம்,సెన్సర్ మోషన్
மக்கள் தொகை கணக்கெடுப்பு,జనాభా లెక్కలు
