English,Odiya
Cathode ray tube (CRT),କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |
Cathode sputtering,କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |
Cathode luminescence,କ୍ୟାଥୋଡ୍ ଆଲୋକ
Cauer filter,coir ଫିଲ୍ଟର୍ |
Caver filter,କାଭର୍ ଫିଲ୍ଟର୍ |
Cavity,କୋଟୋର |
Cavity radiation,ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |
Cavity resonator,କୋଟର ରିଜୋନେଟର |
CCD (=charge couled device) amplifier,ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି)
CD-ROM,ସିଡି ରୋମ୍
CD-ROM drive,ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |
Cell (battery),କକ୍ଷ (ବ୍ୟାଟେରୀ)
Central processing element,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |
Central processing unit (CPU),କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
Central processor,କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |
Central value,ଅର୍ଥ
Centre frequency,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
Centre tapped transformer,ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |
Ceramic,"ସିରାମିକ୍, ମାଟି"
Ceramic filler,ସେରାମିକ୍ ଫିଲର୍ |
Ceramic filter,ସେରାମିକ୍ ଫିଲ୍ଟର୍ |
Ceramic material,ସିରାମିକ୍ ସାମଗ୍ରୀ |
Ceramic resonator,ସେରାମିକ୍ ରେଜୋନେଟର |
Ceremic phono pick up,ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |
Cerenkov counter,ସେରେନକୋଭ୍ କାଲକୁଲେଟର |
Cermet,ସରମାତ୍ |
Chalcogenoid,କଲକୋଜେନାଇଡ୍ |
Chalcopyrite,କାଲକୋପାଇରାଇଟ୍ |
Channel,"ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |"
Channel bandwidth,ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |
Channel encoder,ଚ୍ୟାନେଲ୍ କୋଡର୍ |
Channel frequency,ଚ୍ୟାନେଲ ଆବୃତ୍ତି
Channel selector,ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ
Channel separation,ଚ୍ୟାନେଲ ପୃଥକତା |
Channeling theory,ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |
Character generator,ବର୍ଣ୍ଣ ଜେନେରେଟର
Character recognization,ବର୍ଣ୍ଣ ଚିହ୍ନ
Characteristic impedance,ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |
Charge carrier,ଚାର୍ଜ ବାହକ
Charge control parameter,ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |
Charge coupled device,ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |
Charge coupled random access memory,ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |
Charge density,ଚାର୍ଜ ଘନତା |
Charge injection device,ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |
Charge loss,ଚାର୍ଜ କ୍ଷତି
Charge pumping,ଚାର୍ଜ ପମ୍ପିଂ |
Charge sensitive amplifier,ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
Charge storage,ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |
Charged particle,ଚାର୍ଜ ହୋଇଥିବା କଣିକା |
Charger,ଉତ୍ସାହୀ
Chassis,ଫ୍ରେମ୍
Chebyshev filter,robyshev ଫିଲ୍ଟର୍ |
Check sum,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
Check up frequency,ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |
Chemical bond,ରାସାୟନିକ ବନ୍ଧ |
Chemical vapour deposition,ରାସାୟନିକ ବାଷ୍ପ ଜମା
Child lock facility,ଶିଶୁ ଲକ୍ ସୁବିଧା |
Child's law,ଶିଶୁ ନିୟମ
Chip,ଚିପ୍
Chip enable,ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |
Choke,ଚକ୍କର
Choppar,ମଧ୍ୟବର୍ତ୍ତୀ
Chopper amplifier,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
Chopper amplifier,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
Chopper mode,ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |
Chroma amplifier,କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |
Chromaticity diagram,ବର୍ଣ୍ଣକରଣ ଚିତ୍ର
Chrominance,pigmentation
Circle diagram,ବୃତ୍ତ ଚିତ୍ର
Circuit,ସର୍କିଟ
Circuit analysis,ସର୍କିଟ ବିଶ୍ଳେଷଣ |
Circuit breaker,ସର୍କିଟ ବ୍ରେକର୍ |
Circuit diagram,ସର୍କିଟ ଚିତ୍ର
Circuit rotation,ସର୍କିଟ୍ ନୋଟେସନ୍ |
Circuit switching,ସର୍କିଟ୍ ସୁଇଚ୍
Circular wave guide,ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |
Circulating memory,ବୁଲୁଥିବା ସ୍ମୃତି
Clamping circuit,ବନ୍ଧନ ସର୍କିଟ |
Clapp oscillator,କରତାଳି ଓସିଲେଟର |
Class A amplifier,ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |
"Class A, B, C, D operation",କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |
Class B amplifier,କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |
Class C amplifier,କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |
Class D amplifier,କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |
Class S system,S ଶ୍ରେଣୀ ଶରୀର |
Clear,"ବହିଷ୍କାର, ପରିଷ୍କାର"
Clipping,କାଟିବା
Clipping circuit,କାଟିବା ସର୍କିଟ |
Clock,କାଲାଡ |
Clock frequency,ଘଣ୍ଟା ଆବୃତ୍ତି
Clock pulse generator,ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |
Clocked RS flip-flop,କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
Closed circuit television,ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |
Closed loop operation,ବନ୍ଦ ଲୁପ୍ ଅପରେସନ୍ |
Closed-loop gain,ବନ୍ଦ ଲୁପ୍ ଲାଭ |
CMOS (complementary MOS),ସପ୍ଲିମେଣ୍ଟାରୀ ମେଟାଲିକ୍ ସେମିକଣ୍ଡକ୍ଟର |
CMOS devices,CMOS ଉପକରଣ |
CMRR (common mode rejection ratio),CMRR (ସାଧାରଣ ମୋଡ୍ ନିରପେକ୍ଷତା ଅନୁପାତ)
CO2 lasor,CO2laser
Co-axial cable,ସମବାୟ କେବୁଲ୍ |
Co-axial cavity,ସମବାୟ କୋଟର୍ |
Coaxial connector,ସମବାୟ ସଂଯୋଜକ |
Co-axial connector,"ସମବାୟ ସଂଯୋଜକ, ସମବାୟ ସଂଯୋଜକ |"
Co-axial line,ସମବାୟ ରେଖା |
Co-axial line,ସମବାୟ ରେଖା |
Co-axial wave guide,ସମବାୟ ତରଙ୍ଗ ପଥ
Code conversion,କୋଡ୍ ପରିବର୍ତ୍ତନ
Code converter,କୋଡ୍ ଚେଞ୍ଜର
CoDEC,"କୋଡେକ୍, କୋଡର୍-ଡିକୋଡର୍ |"
Coding (stereo),ଷ୍ଟେରିଓ କୋଡିଂ
Co efficient of coupling,ଯୁଗ୍ମ ଗୁଣବତ୍ତା
Coercive force,ପ୍ରତିବନ୍ଧକ ଶକ୍ତି
Coherent light,ସମନ୍ୱିତ ଆଲୋକ |
Coil,ରାଶିଫଳ
Coil winding machine,କୋଇଲ୍ ୱିଣ୍ଡିଙ୍ଗ୍ ମେସିନ୍ |
Coincidence circuit,ସମକକ୍ଷ ସର୍କିଟ |
Cold cathode tube,ଗରମ କ୍ୟାଥୋଡ୍ ଟ୍ୟୁବ୍ |
Cold solder point,ଥଣ୍ଡା ୱେଲଡିଂ ପଏଣ୍ଟ |
Collector,"ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |"
Collector current,ସ୍ରୋତ ସଂଗ୍ରହ
Collector dissipation,ସଂଗ୍ରହକାରୀ କ୍ଷୟ |
Collector efficiency,ସଂଗ୍ରହକାରୀ ଦକ୍ଷତା |
Collimation lens,ସମାନ୍ତରାଳ ଲେନ୍ସ |
Color graphics,ବର୍ଣ୍ଣ ଡ୍ରାଫ୍ଟ
Colour burst,ରଙ୍ଗ ଫାଟିଗଲା |
Colour code,"ରଙ୍ଗ କୋଡ୍, ବର୍ଣ୍ଣ କୋଡ୍"
Colour difference signals,ରଙ୍ଗ ଭିନ୍ନକ୍ଷମ ସଙ୍କେତ |
Colour killer,ପ୍ରତିକାର
Colour monitor,ରଙ୍ଗ ମନିଟର |
Colour production,ବର୍ଣ୍ଣ ପ୍ରଜନନ
Colour saturation,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
Colour subcarrier frequency,ରଙ୍ଗ ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |
Colour syne signal,ଆକ୍ରୋମାଟିକ୍ ସଙ୍କେତ |
Colour television,ରଙ୍ଗ ଟେଲିଭିଜନ |
Colour television system,ରଙ୍ଗ ଟେଲିଭିଜନ ଶରୀର |
Column speaker,"ସ୍ତମ୍ଭ ସ୍ପିକର, ସ୍ତମ୍ଭ ଧ୍ୱନି ଜମାକାରୀ |"
Comb filter,"କମ୍ ଫିଲ୍ଟର୍, କମ୍ ଫିଲ୍ଟର୍ |"
Combinational circuit,ସଂଯୋଗ ସର୍କିଟ |
Combinational logic,ମିଳିତ ତର୍କ |
Command,ନିର୍ଦ୍ଦେଶ
Common base amplifier,ସାଧାରଣ ବେସ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Common base configuration,ସାଧାରଣ ଆଧାର ବିନ୍ୟାସ
Common collector amplifier  (= emitter follower),ସାଧାରଣ କଲେକ୍ଟର ଏମ୍ପ୍ଲିଫାୟର୍ |
Common collector configuration,ସାଧାରଣ ସଂଗ୍ରହକାରୀ ବିନ୍ୟାସ
Common drain amplifier,ସାଧାରଣ କ୍ୟାପିସିଟିଭ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Common emitter amplifier,ସାଧାରଣ ଏମିଟର ଏମ୍ପ୍ଲିଫାୟର୍ |
Common gate amplifier,ସାଧାରଣ ଗେଟ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Common ground,ଭ ge ଗୋଳିକ
Common mode signal,ସାଧାରଣ ମୋଡ୍ ସଙ୍କେତ |
Common return,ବହୁ ପ୍ରତ୍ୟାବର୍ତ୍ତନ |
Common source amplifier,ସାଧାରଣ ଉତ୍ସ ଏମ୍ପ୍ଲିଫାୟର୍ |
Common-emitter configuration,ସାଧାରଣ ଏମିଟର ବିନ୍ୟାସ
Commulator,biconverter
Communication satellite,ଯୋଗାଯୋଗ ଉପଗ୍ରହ |
Communication system,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
Community antenna system,ସମ୍ପ୍ରଦାୟ ଆଣ୍ଟେନା ସିଷ୍ଟମ୍ |
Compact disc ROM (cROM),କମ୍ପାକ୍ଟ ସ୍ୱିଚ୍ ROM (CD ROM)
Companding,ସଙ୍କୋଚନ ଭିନ୍ନତା |
Comparador,"ସଙ୍କୋଚକ, କମ୍ପାଣ୍ଡର୍ |"
Comparator,"ତୁଳନାକାରୀ, ତୁଳନାକାରୀ"
Comparator diode,ତୁଳନାକାରୀ ଡାୟୋଡ୍ |
Compatibility,ସୁସଙ୍ଗତତା
Compensated attenuator,କ୍ଷତିପୂରଣ ଆଟେନୁଏଟର୍ |
Compensation bias,କ୍ଷତିପୂରଣ ପକ୍ଷପାତ |
Compensation load,କ୍ଷତିପୂରଣ ଭାର
Compensation log,ପ୍ରତିଶୋଧ ପରାୟଣ |
Compensation probe,କ୍ଷତିପୂରଣ ଅନୁସନ୍ଧାନ |
Compiler,କମ୍ପାଇଲର୍
Compiler design,କମ୍ପାଇଲର୍ ଡିଜାଇନ୍
Complement,ସପ୍ଲିମେଣ୍ଟ
Complementary distribution,ସପ୍ଲିମେଣ୍ଟ ବିତରଣ
Complementary error,ତ୍ରୁଟି ସଂପନ୍ନ କରନ୍ତୁ |
Complementary symmetry output,ସପ୍ଲିମେଣ୍ଟାରୀ ସିମେଟ୍ରି ଆଉଟପୁଟ୍
Complete amplifier,ପୂର୍ଣ୍ଣ ଏମ୍ପ୍ଲିଫାୟର୍ |
Complex frequency,ମିଶ୍ରିତ ଫ୍ରିକ୍ୱେନ୍ସି |
Complex power,ମିଶ୍ରିତ ଶକ୍ତି
Compliance,ଅନୁସରଣ
Complementary error function,ତ୍ରୁଟି କାର୍ଯ୍ୟ
Complementary logic circuit,ସପ୍ଲିମେଣ୍ଟାରୀ ଲଜିକ୍ ସର୍କିଟ୍ |
Component,ବିଧାନସଭା
Composite signal,ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |
Composition resistor,ମିଶ୍ରିତ ପ୍ରତିରୋଧକ |
Compound semiconductor,ଯ os ଗିକ ସେମିକଣ୍ଡକ୍ଟର |
Compression,ସଙ୍କୋଚନ
Compression frequency,ସଙ୍କୋଚନ ଆବୃତ୍ତି
Compressor,"ସଙ୍କୋଚକ, ସଙ୍କୋଚକ, ସଙ୍କୋଚକ |"
Computer aided design,କମ୍ପ୍ୟୁଟର ସାହାଯ୍ୟକାରୀ ଡିଜାଇନ୍ |
Computer aided manufacture (CAM),କମ୍ପ୍ୟୁଟର ସାହାଯ୍ୟକାରୀ ଉତ୍ପାଦନ |
Computer graphics,କମ୍ପ୍ୟୁଟର ଗ୍ରାଫ୍
Computer languages,କମ୍ପ୍ୟୁଟର ଭାଷା
Computer memory,କମ୍ପ୍ୟୁଟର ମେମୋରୀ
Computer network,କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ
Computer program,କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍
Computer viruses,କମ୍ପ୍ୟୁଟର ଭାଇରସ୍ |
Computer virus,କମ୍ପ୍ୟୁଟର ଭାଇରସ୍ |
Concentrator,"ଏକାଗ୍ରତା, ଏକାଗ୍ରତା |"
Conditional branching,ପ୍ରତିବନ୍ଧକ ଶାଖା |
Conditional jump,ପ୍ରତିବନ୍ଧକ ଜମ୍ପ |
Conditional stability,ପ୍ରତିବନ୍ଧକ ସ୍ଥାୟୀତା |
Conducting glass,ଡ୍ରାଇଭର ଗ୍ଲାସ |
Conducting plastic,ଡ୍ରାଇଭର ପ୍ଲାଷ୍ଟିକ୍ |
Conducting polymer,ଡ୍ରାଇଭର ପଲିମର |
Conduction angle,ଚାଳନା କୋଣ |
Conduction band,ଚାଳନା ବ୍ୟାଣ୍ଡ |
Conduction diffusion,ଚାଳନା ବିସ୍ତାର |
Conductivity,କଣ୍ଡକ୍ଟିଭିଟି
Cone antenna,କୋଣ ଆଣ୍ଟେନା |
Conical horn,କୋଣାର୍କ ଶୃଙ୍ଗ |
Conjugate impedance,କଞ୍ଜୁଗେଟ୍ ପ୍ରତିରୋଧ |
Connection diagram,ସ୍ଥିର ବେଗ ରେକର୍ଡର୍ |
Conservation law,ସଂରକ୍ଷଣ ନିୟମ |
Console,କୋନସୋଲ
Constant current source,ସ୍ଥିର ସାମ୍ପ୍ରତିକ ଉତ୍ସ |
Constant K-filter,ସ୍ଥିର K- ଫିଲ୍ଟର |
Constant voltage transformer,ସ୍ଥିର ଭୋଲଟେଜ୍ ଟ୍ରାନ୍ସଫର୍ମର |
Consumer electronic,ଗ୍ରାହକ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |
Contact,ଯୋଗାଯୋଗ କରନ୍ତୁ |
Contact bounce,ଯୋଗାଯୋଗ ଜମ୍ପ
Contact potential,ଯୋଗାଯୋଗ ସମ୍ଭାବନା |
Contact spring,ବସନ୍ତ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |
Continuity,ନିରନ୍ତର |
Continuous function,କ୍ରମାଗତ କାର୍ଯ୍ୟ
Continuous spectrum,କ୍ରମାଗତ ସ୍ପେକ୍ଟ୍ରମ |
Continuous wave oscillator,କ୍ରମାଗତ ତରଙ୍ଗ ଓସିଲେଟର |
Contrast (TV),ବିପରୀତ
Contrast ratio (TV),ବିପରୀତ ଅନୁପାତ
Control bus,ନିୟନ୍ତ୍ରକ ବସ୍
Control grid,ନିୟନ୍ତ୍ରକ ଗ୍ରୀଡ୍ |
Control key,ନିୟନ୍ତ୍ରଣ କି
Control panel,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
Control room,ନିୟନ୍ତ୍ରଣ କକ୍ଷ |
Control track,ନିୟନ୍ତ୍ରଣ ପଥ
Control unit,ନିୟନ୍ତ୍ରଣ ଏକକ
Convergence,ସମ୍ମିଶ୍ରଣ |
Conversion efficiency,ରୂପାନ୍ତର ଦକ୍ଷତା |
Conversion time,ରୂପାନ୍ତର ସମୟ |
Corrosion,କ୍ଷୟ
Copiers (photocopiers),କପି କରନ୍ତୁ |
Copper,"ତମ୍ବା, ତମ୍ବା"
Copper loss,ତମ୍ବା କ୍ଷତି |
Copper wire,ତମ୍ବା ତାର
Coprocessor,କପ୍ରୋସେସର୍ |
Core,ମୂଳ
Core loss,ମୂଳ କ୍ଷତି |
Core- materials,ମୂଳ ପଦାର୍ଥ
Corona discharge,ବୃତ୍ତ ବୁଡ଼ ପକାଇବା |
Costa's loop,କୋଷ୍ଟା-ଲୁପ୍ |
Counter frequency,ଗଣିତ ଆବୃତ୍ତି
Counting rate meter,ଗଣନା ହାର
Campbell bridge,କମ୍ପୱେଲ ବ୍ରିଜ୍ |
Coupled circuit,ଯୋଡି ସର୍କିଟ |
Coupling capacitor,କପଲିଙ୍ଗ୍
Coupling methods,ଯୋଡି ପଦ୍ଧତି |
Covalent bond,କୋଭାଲାଣ୍ଟ ବଣ୍ଡ |
Cradle switch,ମୂଳ ବଟନ୍ |
Crash,ଦୁର୍ଘଟଣା
Crest,ଶିଖର
Crest factor,ଶିଖର
Crimpling,ଅଶାନ୍ତିରତା |
Critical angle,ଜଟିଳ କୋଣ
Critical coupling,ଜଟିଳ ଯୋଡି |
Critical damped,ଗୁରୁତର ଭାବରେ ଉଦାସୀନ |
Critical frequency,ଜଟିଳ ବାରମ୍ବାର
Critical inductance,ଜଟିଳ ପ୍ରେରଣା |
Critical race,ଜଟିଳ ଜାତି
Critical resistance,ଜଟିଳ ପ୍ରତିରୋଧ
Cross assembler,କ୍ରସ୍ ଆସେମ୍ବଲର୍ |
Cross coupling,କ୍ରସ୍ କପଲିଂ |
Cross hatch pattern,ଭୂଲମ୍ବ ଚିତ୍ର |
Cross over distortion,ସଂକ୍ରମଣ ବିକୃତି
Crossover modulation,ସ୍ଥାନାନ୍ତରଣ ମୋଡ୍ୟୁଲେସନ୍
Crosstalk,ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |
Crossbar exchange,କ୍ରସ୍ ବାର୍ ବିନିମୟ |
Cross-field amplifier,ଟ୍ରାନ୍ସଭର୍ସ ଫିଲ୍ଡ ଏମ୍ପ୍ଲିଫାୟର୍ |
Crossover detector,କ୍ରସଓଭର ଡିଟେକ୍ଟର |
Crossover network,ସଂକ୍ରମଣ ସର୍କିଟ |
Crystal microphone,ସ୍ଫଟିକ୍ ମାଇକ୍ରୋଫୋନ୍ |
Crystal oscillator,ସ୍ଫଟିକ୍ ଓସିଲେଟର
Curei point (temperature),କ୍ୟୁରି ପଏଣ୍ଟ |
Current amplifier,ଷ୍ଟ୍ରିମ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Current controlled current source  (CCCS),ସାମ୍ପ୍ରତିକ ନିୟନ୍ତ୍ରିତ ସାମ୍ପ୍ରତିକ ଉତ୍ସ (CCCS)
Current controlled voltage source  (CCVS),ସାମ୍ପ୍ରତିକ ନିୟନ୍ତ୍ରିତ ଭୋଲଟେଜ୍ ଉତ୍ସ (CCVS)
Current feedback,ଷ୍ଟ୍ରିମ୍ ରିଚାର୍ଜ |
Current hogging,ସାମ୍ପ୍ରତିକ ଲିଭରେଜ୍ |
Current limit,ସାମ୍ପ୍ରତିକ ସୀମା |
Current limiting resistor,ମାର୍ଜିନାଲ୍ କରେଣ୍ଟ୍ ପ୍ରତିରୋଧକ |
Current mirror,ଷ୍ଟ୍ରିମ୍ ପ୍ରତିଫଳନ |
Current mode logic,ଷ୍ଟ୍ରିମ୍ ମୋଡ୍ ଲଜିକ୍ |
Current sink,ଷ୍ଟ୍ରିମ୍ ଆକ୍ସେସ୍ |
Current source,ଷ୍ଟ୍ରିମ୍ ଉତ୍ସ |
Current to voltage converter,କରେଣ୍ଟ-ଭୋଲଟେଜ୍ କନଭର୍ଟର |
Current transfer ratio,ସାମ୍ପ୍ରତିକ ସ୍ଥାନାନ୍ତର ଅନୁପାତ |
Current transformer,ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |
Currentrating,ସ୍ଥିର କରେଣ୍ଟ |
Cursor,"ସୂଚକ, କର୍ସର୍"
Cut in voltage,କମ୍ ଡ୍ରାଇଭର ଭୋଲଟେଜ୍ |
Cut off bias,"ଶେଷ ପକ୍ଷପାତ, ଶେଷ ପକ୍ଷପାତ |"
Cut off frequency,ଶେଷ ଆବୃତ୍ତି
Cut-off region,ଶେଷ ଜୋନ୍ |
Curve traces,ବକ୍ର ଚିହ୍ନ
Cycle,ଚକ୍ର
Cycle stealing,ଚକ୍ର ଚ ur ର୍ଯ୍ୟ |
Cylindrical lens,ସିଲିଣ୍ଡ୍ରିକ୍ ଲେନ୍ସ |
Crystal display,ସ୍ଫଟିକ୍ ପ୍ରଦର୍ଶନ
D to A converter,ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |
D.C. restorer circuit,ଡିସି ପୁନରୁଦ୍ଧାର ସର୍କିଟ |
D/A converter,ଡିଜିଟାଲ୍ / ଆନାଗଲ୍ କନଭର୍ଟର |
DAC (digital analog converter),"ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର, DAC |"
Damaged input,ଖରାପ ବିନିଯୋଗ |
Damped oscillation,amp ୁଲା ଦୋହଲିଯିବା |
Damped period,ଉଦାସୀନ ସମୟ |
Damping,ଡମ୍ପିଂ
Damping eddy current,ଭର୍ଟେକ୍ସ କରେଣ୍ଟ୍
Damping factor,ଡମ୍ପିଂ କୋଏଫିସିଏଣ୍ଟ୍ |
Dark current,ଗା dark କରେଣ୍ଟ୍ |
Darlington amplifier,ଡାରଲିଙ୍ଗଟନ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
Darlington circuit,ଡାରଲିଙ୍ଗଟନ୍ ସର୍କିଟ୍ |
Darlington pair,ଡାରଲିଙ୍ଗଟନ୍ ଯୋଡି |
Das,dos
Data,"ତଥ୍ୟ, ବିଶ୍ୱାସ"
Data acquisition system,ରୋଜଗାର କରୁଥିବା ଶରୀର ଉପରେ ବିଶ୍ୱାସ କର |
Data base,ତଥ୍ୟ ସଂରକ୍ଷଣ
Data code,ଡାଟା କୋଡ୍
Data logger,ତଥ୍ୟ ଲେଖକ
Data multiplexer,ଡାଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
Data port,"ଡାଟା ପୋର୍ଟ, ଡାଟା ପୋର୍ଟ |"
Data selector,ଡାଟା ପିକର୍
Data sheet,ତଥ୍ୟ ଫର୍ଦ୍ଦ
DB/octane,dB / oct
Dc amplifier,ଡିସି ଏମ୍ପ୍ଲିଫାୟର୍ |
DC motor,ଡିସି ମୋଟର |
Dc offset,ଡିସି ଅଫସେଟ୍ |
Dc power supply,ଡିସି। ଶକ୍ତି ଯୋଗାଣ
Dc restoration,ଡିସି। ପୁନ ett ସ୍ଥାପନ
Dc restorer,ଡିସି। ପୁନରୁଦ୍ଧାରକାରୀ
Dc to ac converter,dc ରୁ ac କନଭର୍ଟର |
