Hindi,Malayalam
"प्रच्छन्न ,अंध","വേഷംമാറി, അന്ധൻ"
ब्लॉख प्रमेय,ബ്ലോച്ചിന്റെ സിദ്ധാന്തം
"अवरोध,अवरोधन,अवरोधी","തടയുക, തടയുക, തടയുക"
"आघात,ब्लो ,धमन","ഊതുക, അടിക്കുക"
ब्लू प्रिंट,നീല പ്രിന്റ്
अस्पष्टता-वृत्त,അവ്യക്തത വൃത്തം
अस्पष्ट,അവ്യക്തമായ
"गोलक,गोला,लटकन","പന്ത്, ഗോളം, പെൻഡന്റ്"
"पिंड, वस्तु","ശരീരം, വസ്തു"
कायिक धारिता,ശാരീരിക ശേഷി
अंत:केन्द्रित,കേന്ദ്രീകരിച്ചു
"पिंड-विकर्ण,अन्त:-विकर्ण","ശരീരം-ഡയഗണൽ, അവസാനം-ഡയഗണൽ"
"बोगी,अज्ञात संसूचन (रडार)","ബോഗി, അജ്ഞാത കണ്ടെത്തൽ (റഡാർ)"
बोर प्रभाव,ബോർ പ്രഭാവം
बोर मैग्नेटॉन,ബോർ മാഗ്നെറ്റൺ
"क्वथित्र,बॉयलर","ബോയിലർ, ബോയിലർ"
"क्वथन,उबालना","തിളയ്ക്കുന്ന, തിളയ്ക്കുന്ന"
बोल्ट्समान समीकरण,ബോൾട്ട്സ്മാൻ സമവാക്യം
बमबार इलेक्ट्रॉन,ബോംബർ ഇലക്ട്രോൺ
"अभिघातक ऊर्जा,बमकारी ऊर्जा","ട്രോമാറ്റിക് ഊർജ്ജം, ബോംബിംഗ് ഊർജ്ജം"
बंधक,ജാമ്യം
"आबंधक,आबंधी,आबन्धन","ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട"
अभिवर्धक,എൻഹാൻസർ
बोरॉन,ബോറോൺ
बोस-कण,ബോസ്-കണിക
बोसॉन,ബോസോൺ
"झंप,उच्छलन","ഞെട്ടൽ, ചാടുക"
परिबद्ध,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
"परिसीमा,सीमा (सं.),सीमांत (वि.)","പരിധി, പരിധി (എഡി.), മാർജിനൽ (വി.)"
बद्ध,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
"धनु,गज़",ധനു മുറ്റം
नौकाग्र तरंग,കപ്പലോട്ട തിരമാല
बॉयल ताप,ബോയിലർ ചൂടാക്കൽ
बॉयल-नियम,ബോയ്ലിന്റെ നിയമം
बॉयल ताप,ബോയിലർ ചൂടാക്കൽ
ब्रेकेट-श्रेणी,ബ്രാക്കറ്റ്-ക്ലാസ്
बॅग नियम,ബാഗ് നിയമം
गुंफित तार,ഇഴചേർന്ന വയർ
ब्रेक कक्षा,ബ്രേക്ക് ക്ലാസ്
ब्रामा संपीडक,ബ്രാമ കംപ്രസർ
शाखन,ശാഖകൾ
"ब्रेवे लैटिस,ब्रेवे जालक","ബ്രേവ് ലാറ്റിസ്, ബ്രേവ് ലാറ്റിസ്"
"पीतल से झालना,पीतल का टाँका लगाना",പിച്ചള ബ്രേസിംഗ്
विच्छेद,വേർപിരിയൽ
विच्छेद संपर्कक,ബ്രേക്ക് കണക്റ്റർ
"भंजन डायोड,जेनर डायोड","ഫ്രാക്ചർ ഡയോഡ്, സെനർ ഡയോഡ്"
विभंजन,ഒടിവ്
"प्रजनक रिऐक्टर,ब्रीडर परमाणु भट्टी,प्रजनक भट्टी","ബ്രീഡർ റിയാക്ടർ, ബ്രീഡർ ന്യൂക്ലിയർ ഫർണസ്, ബ്രീഡർ ഫർണസ്"
प्रजनन,പുനരുൽപാദനം
"अवमंदक विकिरण,ब्रैस्ट्रालुंग","റിട്ടാർഡന്റ് റേഡിയേഷൻ, ബ്രാസ്ട്രലുങ്"
ब्रूस्टर-कोण,ബ്രൂസ്റ്റർ ആംഗിൾ
ब्रूस्टर फ्रिज़,ബ്രൂസ്റ്റർ ഫ്രിഡ്ജ്
सेतु,പാലം
सेतु-बंधन,പാലം ബോണ്ട്
"दीप्त,द्युतिमान,चमकीला","ശോഭയുള്ള, തിളക്കമുള്ള, മിന്നുന്ന"
प्रदीपक,പ്രകാശകൻ
प्रभास,റേഡിയൻസ്
"द्युति,प्रभा","ദ്യുതി, പ്രഭ"
ब्रिलुवां क्षेत्र,ബ്രിലുവൻ പ്രദേശം
ब्रिटिश मानक कैंडल,ബ്രിട്ടീഷ് സ്റ്റാൻഡേർഡ് മെഴുകുതിരി
भंगुर,പൊട്ടുന്ന
भंगुरता,പൊട്ടൽ
प्रसारण,പ്രക്ഷേപണം
विस्तृत,വിശദമായ
पार्वाभिमुखी,പിന്തിരിപ്പൻ
ब्रोग्ली सूत्र,ബ്രോഗ്ലി ഫോർമുല
खंडित,വിഘടിച്ചു
ब्राउनी गति,ബ്രൗണി ചലനം
"कूची,बुरुश,कूर्च,  ,गुल्म","കുച്ചി, ബുരുഷ്, കുർച്ച്, ഗുൽം"
"बुबुद् ,बुलबुला (सं.)	,बुदबुदाना (क्रि.)","കുമിള, ബബിൾ (എഡി.), മംബിൾ (വി.)"
बुदबुदाहट,ജ്വലനം
प्रतिकारी,പ്രതിരോധ നടപടികൾ
आकुंचन,സങ്കോചം
"उभय प्रतिरोधी,बफ़र","amp-resistance, buffer"
भवन-ध्वानिकी,ശബ്ദശാസ്ത്രം
वर्धन,ബർധൻ
बल्ब,ബൾബ്
उभरना,ഉദിക്കുക
"आयतन,स्थूलता ,समष्टि 	,पुंज,	प्रकाय","വോള്യം, ബൾക്ക്, പിണ്ഡം, പിണ്ഡം, വോള്യം"
आयतन प्रत्यास्थता गुणांक,വോളിയം ഇലാസ്തികത ഗുണകം
समष्टि गुणधर्म,ജനസംഖ്യ സ്വത്ത്
अधिकांशीय ताप,പരമാവധി താപനില
"ककुद,उभार",വീർപ്പുമുട്ടൽ
"गुच्छ,पुंज (सं.)	,गुच्छित होना (क्रि.)","കുല, കൂട്ടം (n.), കൂട്ടമായിരിക്കുക (ver.)"
गुच्छक,കുല
बुन्सेन सेल,ബൺസെൻ സെൽ
उत्प्लव,ഉന്മേഷം
"उत्प्लावकता,उत्प्लावन","ബൂയൻസി, ബൂയൻസി"
बर्गर परिपथ,ബർഗർ സർക്യൂട്ട്
चोर घंटी,കള്ളൻ മണി
"बर्नर,ज्वालक","ബർണർ, ഇഗ്നിറ്റർ"
पूर्णज्वलन,പൂർണ്ണ ജ്വലനം
"प्रस्फोट,स्फोट 	,विदर","സ്ഫോടനം, പൊട്ടിത്തെറി, വിള്ളൽ"
व्यस्त लाइन,ലൈൻ തിരക്കിലാണ്
व्यस्तता टोन,തിരക്കുള്ള ടോൺ
गुंजक,ബസർ
उपपथ,ബൈപാസ്
उपपथन,സർക്യൂട്ട്
"समुद्री तार,केबल","കടൽ വയർ, കേബിൾ"
कैडमियम,കാഡ്മിയം
सीज़इयम-सेल,സീസിയം-കോശം
पंजर द्विध्रुव,പഞ്ചാർ ദ്വിധ്രുവം
पंजर प्रभाव,പഞ്ചാർ പ്രഭാവം
परिकलन करना,കണക്കാക്കാൻ
परिकलक,കാൽക്കുലേറ്റർ
कैलेन्डर,കലണ്ടർ
"अंशशोधन,अंशांकन,अनुसंशोधन","കാലിബ്രേഷൻ, കാലിബ്രേഷൻ, റിവിഷൻ"
"अंशोधन गुणक,अंशांकन गुणक","കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ, കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ"
कैलिपर्स,കാലിപ്പറുകൾ
"कॉल गणित्र,वार्ता गणित्र","കോൾ കാൽക്കുലേറ്റർ, ടോക്ക് കാൽക്കുലേറ്റർ"
"ऊष्मी (वि.),कैलोरिक (सं.)","ചൂട് (വി.), കലോറിക് (എഡി.)"
"कैलोरीमीटर,ऊष्मामापी","കലോറിമീറ്റർ, കലോറിമീറ്റർ"
"कलोरीमिति,ऊष्मामिति","കലോറിമെട്രി, കലോറിമെട്രി"
कैमरा,ക്യാമറ
"कुल्या किरण,कैनल किरण","കുല്യ കിരൺ, കനാൽ കിരൺ"
कैंडेला,കാൻഡല
