Hindi,Malayalam
आह्वान,അഭ്യർത്ഥിക്കുക
नाम आह्वान,പേര് വിളി
संदर्भ आह्वान,റഫറൻസ് കോൾ
मान आह्वान,ബഹുമാന കോൾ
चर आह्वान,വേരിയബിൾ കോൾ
आहवान गेट,അഭ്യർത്ഥന കവാടം
"1.निरस्त करना, 2.रद्द करना","1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക"
निरसन बटन,അസാധുവാക്കൽ ബട്ടൺ
"1.विहित,2. कैनॉनिकल","1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ"
विहित रूप,കാനോനിക്കൽ രൂപം
क्षमता,കഴിവ്
क्षमता सूची,ശേഷി പട്ടിക
"1.क्षमता,2. धारिता","1. കഴിവ്, 2. പിടിക്കുന്നു"
कैप्स लॉक कुंजी,ക്യാപ്സ് ലോക്ക് കീ
"1.कार्ड,2. पत्रक","1.കാർഡ്, 2. ഷീറ്റ്"
कार्ड पाठक,കാർഡ് റീഡർ
प्रमुखता,പ്രാധാന്യം
वाहक,വാഹകൻ
वाहक बैंड,കാരിയർ ബാൻഡ്
वाहक भार,കാരിയർ ലോഡ്
वाहक संकेत,കാരിയർ സിഗ്നൽ
वाहक तरंग,കാരിയർ തരംഗം
हासिल,നേടിയത്
हासिल अंक,സ്കോർ നേടി
हासिल ध्वज,പതാക നേടി
"1.काट्रिज डिस्क, 2.काट्रिज चक्रिका","1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്"
"1.कास्केड, 2.सोपानी","1. കാസ്കേഡ്, 2. കാസ്കേഡ്"
केस,കേസ്
कैथोड-रे-टयूब (सी आर टी),കാഥോഡ്-റേ-ട്യൂബ് (CRT)
कैथोड किरण नलिका (सी. आर. टी.) कैथोड-रे-टयूब,കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്
सी डी रॉम डिस्क ड्रािव,സിഡി റോം ഡിസ്ക് ഡ്രൈവ്
सेल,സെൽ
सेल एनीमेशन,സെൽ ആനിമേഷൻ
सेल्युलर फोन,സെല്ലുലാർ ഫോൺ
"1.केंद्रीय स्मृति,2. केंद्रीय मेमोरी","1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി"
केद्रीय प्रक्रमण एकक (सी पी यू),സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു)
केंद्रीकृत तंत्र,കേന്ദ്രീകൃത സംവിധാനം
प्रमाणीकृत टेप,ആധികാരികതയുള്ള ടേപ്പ്
श्रृंखला,ചങ്ങല
"1.श्रृंखला आंकड़ा, 2.श्रृंखला सामग्री","1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം"
श्रृंखला कड़ी,ചെയിൻ ലിങ്ക്
श्रृंखलन,ചങ്ങല
"1.प्रणाल, 2.चैनल","1.ചാനൽ, 2.ചാനൽ"
"1.प्रणाल व्यस्त टोन, 2.चैनल व्यस्त टोन","1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ"
"1.प्रणाल क्षमता, 2.चैनल क्षमता","1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി"
"1.प्रणाल नियंत्रक, 2.चैनल नियंत्रक","1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ"
"1.प्रणाल त्रुटि, 2.चैनल त्रुटि","1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്"
"1.चैनल कार्यक्रम, 2.चैनल प्रोग्राम","1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം"
"1.प्रणाल विश्वसनीयता, 2.चैनल विश्वसनीयता","1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത"
"1.प्रणाल समुच्चय, 2.चैनल समुच्चय","1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്"
संप्रतीक,ചിഹ്നം
"1.संप्रतीक कूट,2. संप्रतीक कोड","1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്"
संप्रतीक कुंजी,പ്രതീക കീ
संप्रतीक पाठक,പ്രതീക വായനക്കാരൻ
"1.संप्रतीक सािज, 2.संप्रतीक आमाप","1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്"
संचित्र,ചിത്രപരമായ
"1.न्याधार, 2.चैसिस","1. ചേസിസ്, 2. ചേസിസ്"
जाँच बिट,ചെക്ക് ബിറ്റ്
जाँच अंक,ചെക്ക് പോയിന്റുകൾ
जाँच योग,മൊത്തം പരിശോധിക്കുക
जाँच शब्द,ചെക്ക് വാക്ക്
चिप,ചിപ്പ്
चिप सेट,ചിപ്പ് സെറ്റ്
"1.चुनना, 2.चयन","1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക"
वर्णिक रूप से,അക്ഷരമാലാക്രമത്തിൽ
"1.सािफर,2. शून्य,3. सीफर","1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ"
परिपथ,സർക്യൂട്ട്
वर्तुल सूची,സർക്കിൾ ലിസ്റ്റ്
सायरस,സെറസ്
उल्लेख,പരാമർശിക്കുക
"1.श्रेणी, 2.वर्ग","1.വിഭാഗം, 2.വിഭാഗം"
वर्ग चर,ക്ലാസ് വേരിയബിൾ
वर्गीकरण,വർഗ്ഗീകരണം
अपमार्जन,തോട്ടിപ്പണി
अपमार्जित क्षेत्र,വൃത്തിയാക്കിയ പ്രദേശം
"1.अपमार्जित प्रणाली, 2.अपमार्जित चैनल","1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക"
दबाना,അമർത്തുക
"1.ग्राहक,2. क्लाइट","1. ഉപഭോക്താവ്, 2. കക്ഷി"
"1.ग्राहक परिसेवक, 2.ग्राहक सर्वर","1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ"
ग्राहक स्टब,ഉപഭോക്തൃ അപൂർണ്ണം
कर्तन कला,ഷയറിംഗ് ആർട്ട്
कर्तन कला पुस्तकालय,ഷീറിംഗ് ആർട്ട് ലൈബ്രറി
क्लिप बोर्ड,ക്ലിപ്പ് ബോർഡ്
क्लिपर,ക്ലിപ്പർ
क्लिपर चिप,ക്ലിപ്പർ ചിപ്പ്
गुट,വിഭാഗം
"1.घड़ी,2. कालद","1. വാച്ച്, 2. കാലാഡ്"
कालद चक्र,ക്ലോക്ക് സൈക്കിൾ
कालद आवृत्ति,ക്ലോക്ക് ആവൃത്തി
कालद हार्डवेयर,കാലാഡ് ഹാർഡ്‌വെയർ
कालद स्पंद,കലാഡ് സ്പാൻഡ്
कालद गति,ക്ലോക്ക് വേഗത
कालद तुल्यकालन,സമയ സമന്വയം
कालद टिक,ക്ലോക്ക് ടിക്ക്
क्लोन,ക്ലോൺ
बंद,ഓഫ്
संवृत परिपथ टी.वी. (सी.सी.टी.वी.),ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി)
संवरण,വിവരണം
"1.मेघाभिकलन,2.क्लाुड कंप्यूटिंग","1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്"
गुच्छ,കുല
"1.विलेपित कार्ड,2. विलेपित पत्रक","1. കവർഡ് കാർഡ്, 2. പൊതിഞ്ഞ ഷീറ്റ്"
लेपित कागज,പൊതിഞ്ഞ പേപ്പർ
समाक्षीय,ഏകപക്ഷീയമായ
समाक्ष केबल,ഏകോപന കേബിൾ
कोडासिल,കോഡാസിൽ
"1.कूट, 2.कोड","1.കോഡ്, 2.കോഡ്"
"1.कूट जनक,2. कोड जनक","1. കോഡ് ജനറേറ്റർ, 2. കോഡ് ജനറേറ്റര്"
कूट पृष्ठ,കോഡ് പേജ്
"1.कूट शब्द, 2.कोड शब्द","1.കോഡ് വേഡ്, 2.കോഡ് വേഡ്"
"1.कोडर, 2.कूटक","1.കോഡർ, 2.കോഡർ"
"1.कूट लेखन जाँच, 2. कोडन जाँच","1. എൻകോഡിംഗ് ടെസ്റ്റ്, 2. കോഡിംഗ് ടെസ്റ്റ്"
कूट लेखन रूप,എൻകോഡിംഗ് ഫോം
"1.कूटलेखन पत्र, 2. कोडन शीट","1. എൻകോഡിംഗ് ഷീറ്റ്, 2. കോഡിംഗ് ഷീറ്റ്"
गुणांक,ഗുണകം
ससंजन,കെട്ടുറപ്പ്
"1.शीत बूट, 2.शीत प्रारंभ","1.കോൾഡ് ബൂട്ട്, 2.കോൾഡ് സ്റ്റാർട്ട്"
शीत प्रारंभ,തണുത്ത തുടക്കം
सहयोग,സഹായം
निपात,തകർച്ച
"1.परिमिलन, 2.समानुक्रमित करना","1. ഉൾപ്പെടുത്തൽ, 2. സംയോജിപ്പിക്കുക"
"1.समानुक्रमित टेप,2. कालेट टेप","1.ഇൻഡക്സ്ഡ് ടേപ്പ്, 2. കോളറ്റ് ടേപ്പ്"
टक्कर,കൂട്ടിയിടി
कोलन,കോളൻ
"1.वर्ण, 2.रंग","1. കഥാപാത്രങ്ങൾ, 2. നിറങ്ങൾ"
