Tamil,Assamese
மத்திய செயலி,কেন্দ্ৰীয় প্ৰচেছৰ
அர்த்தம்,গড় স্কেল
நடு அதிர்வெண்,মধ্যম কম্পাঙ্ক
நடுத்தர வெளியேற்ற மின்மாற்றி,মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ
"பீங்கான், களிமண்","চিৰামিক, মাটি"
பீங்கான் நிரப்பு,চিৰামিক ভৰোৱা
பீங்கான் வடிகட்டி,চিৰামিক ফিল্টাৰ
பீங்கான் பொருள்,চিৰামিক সামগ্ৰী
செராமிக் ரெசனேட்டர்,চিৰামিক অনুনাদক
பீங்கான் ஒலி பெறுதல்,চিৰামিক শব্দ গ্ৰাহক
செரென்கோவ் கால்குலேட்டர்,cerenkov কেলকুলেটৰ
சர்மத்,সৰমত
சால்கோஜெனைடு,চলকোজেনাইড
கால்கோபைரைட்,কেলকোপাইৰাইট
"சேனல், சேனல்","চেনেল, চেনেল"
சேனல் பேண்ட் விரிவாக்கம்,চেনেল বেণ্ড সম্প্ৰসাৰণ
சேனல் குறியாக்கி,চেনেল ক&#39;ডাৰ
சேனல் அதிர்வெண்,চেনেল কম্পাঙ্ক
சேனல் பாத்திரம்,চেনেলৰ চৰিত্ৰ
சேனல் பிரிப்பு,চেনেল পৃথকীকৰণ
சேனல் கோட்பாடு,চেনেল তত্ত্ব
எழுத்து ஜெனரேட்டர்,আখৰ উৎপাদক
பாத்திரம் அங்கீகாரம்,চৰিত্ৰ চিনাক্তকৰণ
பண்பு மின்மறுப்பு,বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স
சார்ஜ் கேரியர்,চাৰ্জ কেৰিয়াৰ
கட்டணம் கட்டுப்பாட்டு அளவுரு,চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল
சார்ஜ் இணைக்கப்பட்ட சாதனம்,চাৰ্জ সংযুক্ত ডিভাইচ
சார்ஜ் இணைந்த சீரற்ற அணுகல் நினைவகம்,চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি
கட்டணம் அடர்த்தி,আধান ঘনত্ব
கட்டணம் செலுத்தும் ஊசி சாதனம்,চাৰ্জ ইনজেকচন ডিভাইচ
கட்டணம் இழப்பு,চাৰ্জ লছ
கட்டணம் உந்தி,চাৰ্জ পাম্পিং
சார்ஜ் உணர்திறன் பெருக்கி,চাৰ্জ চেন্সিং এম্প্লিফায়াৰ
கட்டணம் சேமிப்பு,চাৰ্জ সংৰক্ষণ
சார்ஜ் துகள்கள்,আধানযুক্ত কণা
உணர்ச்சிமிக்க,ভাবুকতা
சட்டகம்,ফ্ৰেম
robyshev வடிகட்டி,ৰবিশ্বেভ ফিল্টাৰ
மொத்தத்தை சரிபார்க்கவும்,মুঠ পৰীক্ষা কৰক
அதிர்வெண் சரிபார்க்கவும்,কম্পাঙ্ক পৰীক্ষা কৰক
இரசாயன பிணைப்பு,ৰাসায়নিক বন্ধন
இரசாயன நீராவி படிவு,ৰাসায়নিক বাষ্প নিক্ষেপ
குழந்தை பூட்டு வசதி,শিশুৰ তলাৰ সুবিধা
குழந்தை சட்டம்,শিশুৰ আইন
சிப்,চিপ
சிப் செயல்படுத்தல்,চিপ সক্ৰিয়কৰণ
மூச்சுத்திணறல்,choke
இடைப்பட்ட,intermittent
இடைப்பட்ட பெருக்கி,মাজে মাজে এম্প্লিফায়াৰ
இடைப்பட்ட பெருக்கி,মাজে মাজে এম্প্লিফায়াৰ
இடைப்பட்ட முறை,মাজে মাজে মোড
குரோமா பெருக்கி,ক্ৰ&#39;মা এম্প্লিফায়াৰ
குணாதிசய வரைபடம்,বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম
நிறமி,ৰং কৰা
வட்ட வரைபடம்,বৃত্তৰ ডায়েগ্ৰাম
சுற்று,বৰ্তনী
சுற்று பகுப்பாய்வு,বৰ্তনী বিশ্লেষণ
சுற்று பிரிப்பான்,বৰ্তনী ভাঙক
சுற்று வரைபடம்,বৰ্তনীৰ ডায়েগ্ৰাম
சுற்று குறியீடு,বৰ্তনী সংকেত
சுற்று மாறுதல்,চাৰ্কিট চুইচিং
வட்ட அலை பாதை,বৃত্তাকাৰ তৰংগ পথ
சுற்றும் நினைவகம்,প্ৰচলিত স্মৃতিশক্তি
பிணைப்பு சுற்று,বণ্ডিং বৰ্তনী
கைதட்டல் ஆஸிலேட்டர்,clap দোলক
வகுப்பு A பெருக்கி,ক্লাছ A এম্প্লিফায়াৰ
வகுப்பு A] B] C] D செயல்பாடுகள்,ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ
வகுப்பு B பெருக்கி,ক্লাছ বি এম্প্লিফায়াৰ
வகுப்பு C பெருக்கி,ক্লাছ C এম্প্লিফায়াৰ
வகுப்பு D பெருக்கி,ক্লাছ D এম্প্লিফায়াৰ
எஸ் வகுப்பு உடல்,S শ্ৰেণীৰ শৰীৰ
"வெளியேற்றம், சுத்தமான","বহিষ্কাৰ, পৰিষ্কাৰ"
வெட்டுதல்,শ্বিয়াৰিং
வெட்டும் சுற்று,শ্বিয়াৰিং বৰ্তনী
காலட்,calad
கடிகார அதிர்வெண்,ঘড়ীৰ কম্পাঙ্ক
கடிகார துடிப்பு ஜெனரேட்டர்,ঘড়ী পালছ জেনেৰেটৰ
காதல் ஆர்எஸ் ஃபிளிப் ஃப்ளாப்,কাদাল আৰ এছ ফ্লিপ ফ্লপ
மூடிய சுற்று தொலைக்காட்சி,বন্ধ বৰ্তনী টেলিভিছন
மூடிய வளைய செயல்பாடு,বন্ধ লুপ কাৰ্য্য
மூடிய வளைய ஆதாயம்,বন্ধ লুপ লাভ
நிரப்பு உலோக செமிகண்டக்டர்,পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী
CMOS சாதனம்,CMOS ডিভাইচ
CMRR (பொதுவான முறை நடுநிலைப்படுத்தல் விகிதம்),চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত)
CO2லேசர்,CO2laser
கோஆக்சியல் கேபிள்,সমাক্ষীয় কেবল
கோஆக்சியல் கோட்டர்,সমাক্ষীয় কোটাৰ
கோஆக்சியல் இணைப்பான்,সমাক্ষীয় সংযোগকাৰী
"கோஆக்சியல் கனெக்டர், கோஆக்சியல் கனெக்டர்","সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী"
