Marathi,Gujarati
Chasis संख्या,સંખ્યા
फसवणूक,છેતરપિંડી
तपासा,તપાસ
यादी तपासा,તપાસની યાદી
पोस्ट तपासा,તપાસ
केमिस्ट,રસાયણશાસ્ત્રી
धनादेश,તપાસ
LET तपासा,તપાસ દો
प्रमुख,મુખ્ય
मुले शिक्षण भत्ता,બાળકો શિક્ષણ ભથ્થું
मुलाचे शोषण,બાળ શોષણ
बाल मजूर,બાળ મજુર
बाल कल्याण,બાળ -કલ્યાણ
जुनाट,કાયમી
कालक्रमानुसार ऑर्डर (= कालक्रमानुसार),કાલક્રમિક હુકમ (= કાલક્રમિક ક્રમ)
मंडळ,સર્કલ
सर्किट हाऊस,સરકીટ -ગૃહ
परिपत्रक (= परिपत्रक पत्र),પરિપત્ર (= પરિપત્ર અક્ષર)
अभिसरण,પરિભ્રમણ
परिस्थिती,સજાવટ
परिस्थितीजन्य पुरावा,સંકલ્પાત્મક પુરાવો
उद्धरण,પ્રશંસાપત્ર
नागरिकत्व,નાગરિકત્વ
शहर भरपाई भत्ता,શહેરના વળતર ભથ્થું
नागरी सुविधा,નાગરિક સુવિધા
दिवाणी,નાગરિક
नागरी संहिता,મુલકી સંહિતા
नागरी सुरक्षा,દીવાની સંરક્ષણ
दिवाणी यादी,દીવાની સૂચિ
नागरी विवाह,દીવાની લગ્ન
नागरी प्रक्रिया कोड,દીવાની કાર્યરીતિ સંહિતા
नागरी सेवा,મુલકી સેવા
दिवाणी खटला,દીવાની દાવો
नागरी पुरवठा,મુલકી પુરવઠો
नागरी युद्ध,નાગરિક યુદ્ધ
हक्क,દાવા
दावेकर्ता,દાવો કરનાર
हक्क फॉर्म,દાવા પત્રક
परताव्यासाठी हक्क,રિફંડ માટે દાવો
स्पष्टीकरण,સ્પષ્ટીકરણ
वर्ग,વર્ગ
वर्गीकृत जाहिरात,જાહેરખબર
वर्गीकृत कागदपत्रे,વર્ગીકૃત દસ્તાવેજો
वर्गीकृत माहिती,વર્ગીકૃત માહિતી
वर्गीकरण,વર્ગીકરણ કરવું
वर्गाच्या दिशेने,રાજ્યસંભાળ
कलम,કલમ
क्लीयरन्स,નિશાન
स्पष्ट रिक्तता,સ્પષ્ટ ખાલી જગ્યા
कारकुनी,કારકુનીને લગતું
कारकुनी संवर्ग,કારકુની
कारकुनी त्रुटी,કારકુની ભૂલ
कारकुनी कर्मचारी,કારકુની કર્મચારી
कारकुनी काम,કારકુની કૃતિ
ग्राहक,ગ્રાહક
क्लोक रूम,છૂપી જગ્યા
वर्ष बंद,વર્ષ બંધ
अंतिम शिल्लक,બંધ થતા સિલક
बंद होण्याची तारीख,છેલ્લી તારીખ
बंद,સમાપન
सुगावा,ચાવી
को ('सह-अध्यक्ष' प्रमाणे),કો ('સહ-અધ્યક્ષ' ની જેમ)
सह-आरोपी,સહ-આરોપી
कोचिंग,ઉધરસ
युती सरकार,સામી સરકાર
कोड,સંહિતા
कोड क्रमांक,સંકેત
आचारसंहिता,આચાર
कोड शब्द,સંકેત -શબ્દ
कोडिंग,સંજ્ codા
जबरदस्ती,જબરદસ્તી
सह-अस्तित्व,સહ-અસ્તિત્વ
संज्ञानात्मक,જાણકારી
संज्ञानात्मक गुन्हा,જાણકારી ગુનો
संज्ञान,જ્ cognાન
योगायोग,સંયોગ
सहयोग,સહયોગ
संपार्श्विक सुरक्षा,સમસર જામીનગીરી
सहकारी,સાથીદાર
सामूहिक,સામૂહિક
सामूहिक जबाबदारी,સામૂહિક જવાબદારી
जिल्हाधिकारी,કલેક્ટર -સંગ્રહ
सहकार्य,સહાનુભૂતિ
कॉलनी,વસાહત
रंग अंधत्व,રંગબેરંગીતા
स्तंभ,કોલમ
कॉम्बिंग ऑपरेशन,આવરણ
आज्ञा,આદેશ આપવો
स्मारक,સ્મારક
कौतुकास्पद,પ્રશંસનીય
अनुरुप,અનુરૂપ
भाष्य,પત્રવ્યવહાર
टिप्पण्या,ટિપ્પણી
वाणिज्य,વાણિજ્ય
व्यावसायिक ब्रेक,વાણિજ્યિક વિરામ
कमिशन,કમિશન
कमिशनिंग,કાર્યપદ
वचनबद्ध,કરવું
वचनबद्धता,પ્રતિબદ્ધતા
वस्तू,કોડ્યુ
सामान्य,સામાન્ય
जातीय,સાંપ્રદાયિક
जातीय सामंजस्य,સાંપ્રદાયિક સુમેળ
संप्रेषण,વાતચીત કરવી
संप्रेषण,વાતચીત
संप्रेषण अंतर,સંચાર અંતર
संवाद,સંવાદ
समुदाय,સમુદાય
समुदाय केंद्र,સમુદાય કેન્દ્ર
