Punjabi,Assamese
"ਐਕੋਸਟਿਕ ਪੈਨਲ, ਐਕੋਸਟਿਕ ਬੋਰਡ","একাউষ্টিক পেনেল, একাউষ্টিক বৰ্ড"
ਧੁਨੀ ਪੜਾਅ ਸਥਿਰ,ধ্বনি পৰ্যায় ধ্ৰুৱক
ਧੁਨੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,একাউষ্টিক ৰিচিভাৰ
ਧੁਨੀ ਦਬਾਅ,শব্দৰ চাপ
ਆਵਾਜ਼ ਦਾ ਸਮਰੂਪਤਾ ਨਿਯਮ,শব্দৰ প্ৰতিসমতা নিয়ম
ਧੁਨੀ ਸੰਚਾਰ,শব্দ সংক্ৰমণ
ਧੁਨੀ ਗੁਣ,ধ্বনিগত ধৰ্ম
ਧੁਨੀ ਚਤੁਰਭੁਜ,ধ্বনিযুক্ত চতুৰ্ভুজ
ਧੁਨੀ ਰੇਡੀਏਸ਼ਨ ਤੱਤ,ধ্বনি বিকিৰণ মৌল
ਧੁਨੀ ਰੇਡੀਏਸ਼ਨ,ধ্বনি বিকিৰণ
ਸਾਊਂਡਪਰੂਫ਼,শব্দ নিবাৰণ
ਧੁਨੀ ਰੇਡੀਓਮੀਟਰ,একাউষ্টিক ৰেডিঅ&#39;মিটাৰ
ਧੁਨੀ ਸਦਮਾ,ধ্বনিগত প্ৰতিক্ৰিয়া
ਧੁਨੀ ਪਰਸਪਰ ਪ੍ਰਮੇਯ,ধ্বনিগত পাৰস্পৰিকতা উপপাদ্য
ਧੁਨੀ ਘਟਾਉਣ ਕਾਰਕ,শব্দ হ্ৰাস কাৰক
ਧੁਨੀ ਪ੍ਰਤੀਬਿੰਬ ਗੁਣਾਂਕ,ধ্বনি প্ৰতিফলন সহগ
ਧੁਨੀ ਅਪਵਰਤਨ,ধ্বনি বিবৰ্তন
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,শব্দ প্ৰতিৰোধ ক্ষমতা
ਧੁਨੀ ਜਵਾਬ,ধ্বনিগত প্ৰতিক্ৰিয়া
ਐਕੋਸਟਿਕ ਸਕੈਟਰਿੰਗ,ধ্বনিগত বিক্ষিপ্ততা
ਸੁਣਵਾਈ ਬਿੰਦੂ,শুনা বিন্দু
ਧੁਨੀ ਕਠੋਰਤਾ,শব্দৰ কঠিনতা
ਧੁਨੀ ਸਿਸਟਮ,শব্দ ব্যৱস্থা
ਧੁਨੀ ਥਰਮਾਮੀਟਰ,একাউষ্টিক থাৰ্মোমিটাৰ
ਧੁਨੀ ਗਤੀ,শব্দৰ বেগ
ਆਵਾਜ਼ ਦੀ ਲਹਿਰ,শব্দ তৰংগ
ਧੁਨੀ,একাউষ্টিক
ਆਵਾਜ਼ ਸਮਾਈ ਗੁਣਾਂਕ,শব্দ শোষণ সহগ
ਧੁਨੀ ਸਮਾਈ ਭਾਗ,শব্দ শোষণ উপাদান
ਧੁਨੀ ਸਰਕਟ,একাউষ্টিক বৰ্তনী
ਧੁਨੀ ਜਵਾਬ,ধ্বনিগত প্ৰতিক্ৰিয়া
ਧੁਨੀ ਦੇਰੀ ਲਾਈਨ,শব্দ বিলম্ব ৰেখা
ਧੁਨੀ ਵਿਗਾੜ,ধ্বনিগত বিকৃতি
ਧੁਨੀ ਧੁਨੀ,একাউষ্টিক একাউষ্টিক
ਧੁਨੀ ਫਿਲਟਰ,একাউষ্টিক ফিল্টাৰ
ਧੁਨੀ ਰੁਕਾਵਟ*,একাউষ্টিক ইম্পিডেন্স*
ਫੋਨੋਗ੍ਰਾਫ,ফ&#39;ন&#39;গ্ৰাফ
ਧੁਨੀ ਓਮ*,ধ্বনিযুক্ত ওম*
ਧੁਨੀ ਸਥਿਰ,ধ্বনি ধ্ৰুৱক
ਧੁਨੀ ਫੋਨੋਨ,একাউষ্টিক ফ&#39;নন
ਧੁਨੀ ਪ੍ਰਸਾਰਣ ਸਥਿਰ,ধ্বনি সংবহন ধ্ৰুৱক
ਧੁਨੀ ਤਬਦੀਲੀ ਗੁਣਾਂਕ,শব্দ পৰিৱৰ্তন সহগ
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,শব্দ প্ৰতিৰোধ ক্ষমতা
ਧੁਨੀ ਕਠੋਰਤਾ,শব্দৰ কঠিনতা
ਆਵਾਜ਼ ਯੂਨਿਟ,শব্দ একক
ਸਾਊਂਡਪਰੂਫ਼,শব্দ নিবাৰণ
ਧੁਨੀ ਪਾਸੇ ਲਾਈਨ,একাউষ্টিক চাইড লাইন
"ਧੁਨੀ ਵਿਗਿਆਨ, ਧੁਨੀ ਵਿਗਿਆਨ","শব্দবিজ্ঞান, ধ্বনিবিজ্ঞান"
ਆਵਾਜ਼ ਮੀਟਰ,শব্দ মিটাৰ
ਆਵਾਜ਼ ਦਾ ਦਬਾਅ,শব্দৰ চাপ
ਪ੍ਰਾਪਤੀ ਰਾਡਾਰ,অধিগ্ৰহণ ৰাডাৰ
ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ ਰੇਡੀਏਸ਼ਨ,সালোক সংশ্লেষণ বিকিৰণ
ਐਕਟਿਨੀਅਮ ਨਿਕਾਸ,এক্টিনিয়াম নিৰ্গমন
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ,এক্টিনো-ইউৰেনিয়াম
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ ਲੜੀ,এক্টিনো-ইউৰেনিয়াম শৃংখলা
ਰੇਡੀਓਇਲੈਕਟ੍ਰਿਕ,ৰেডিঅ&#39;ইলেক্ট্ৰিক
"ਐਕਟਿਨੋਮੀਟਰ, ਫੋਟੋਮਾਈਕ੍ਰੋਮੀਟਰ","এক্টিনোমিটাৰ, ফটোমাইক্ৰ&#39;মিটাৰ"
"ਕਾਰਵਾਈ, ਕੰਮ","কাৰ্য্য, কাৰ্য্য"
ਕਾਰਵਾਈ ਅਤੇ ਪ੍ਰਤੀਕਰਮ,ক্ৰিয়া আৰু প্ৰতিক্ৰিয়া
ਕਾਰਵਾਈ ਸਥਿਰ,ক্ৰিয়া ধ্ৰুৱক
ਪ੍ਰਭਾਵ ਦਾ ਖੇਤਰ,প্ৰভাৱৰ ক্ষেত্ৰ
"ਸਰਗਰਮ, ਸਰਗਰਮ","সক্ৰিয় কৰা হৈছে, সক্ৰিয় কৰা হৈছে"
ਸਰਗਰਮ ਫੈਲਾਅ,সক্ৰিয় প্ৰসাৰণ
"ਸਰਗਰਮ ਫਾਈਬਰ, ਸਰਗਰਮ ਫਾਈਬਰ","সক্ৰিয় কৰা ফাইবাৰ, সক্ৰিয় কৰা ফাইবাৰ"
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,সক্ৰিয়কৰণ প্ৰভাৱ
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,সক্ৰিয়কৰণ প্ৰভাৱ
ਸਰਗਰਮੀ ਵਿਸ਼ਲੇਸ਼ਣ,সক্ৰিয়কৰণ বিশ্লেষণ
ਗਤੀਵਿਧੀ ਕੇਂਦਰ,কাৰ্য্যকলাপ কেন্দ্ৰ
ਐਕਟੀਵੇਸ਼ਨ ਟੈਸਟਰ,সক্ৰিয়কৰণ পৰীক্ষক
ਸਰਗਰਮੀ ਊਰਜਾ,সক্ৰিয়কৰণ শক্তি
ਐਕਟੀਵੇਸ਼ਨ ਐਂਟਰੌਪੀ,সক্ৰিয়কৰণ এণ্ট্ৰপি
ਐਕਟੀਵੇਸ਼ਨ ਓਵਰਵੋਲਟੇਜ,সক্ৰিয়কৰণ অতিভোল্টেজ
ਸਰਗਰਮੀ ਦੀ ਦਰ,সক্ৰিয়কৰণৰ হাৰ
"ਐਕਟੀਵੇਟਰ, ਐਕਟੀਵੇਟਰ","সক্ৰিয়কৰ্তা, সক্ৰিয়কৰ্তা"
ਐਕਟੀਵੇਟਰ ਐਟਮ,সক্ৰিয়কৰ্তা পৰমাণু
ਐਕਸਲੇਟਰ,ত্বৰণকাৰী
ਸਰਗਰਮ ਸਮਾਈ,সক্ৰিয় শোষণ
ਸਰਗਰਮ ਏਰੀਅਲ,সক্ৰিয় আকাশী
ਰੇਡੀਏਸ਼ਨ ਖ਼ਤਰਾ ਜ਼ੋਨ,বিকিৰণৰ বিপদজনক অঞ্চল
ਸਰਗਰਮ ਜੰਤਰ,সক্ৰিয় ডিভাইচ
ਸਰਗਰਮ ਨਿਸ਼ਾਨਾ,সক্ৰিয় লক্ষ্য নিৰ্ধাৰণ
ਕਿਰਿਆਸ਼ੀਲ ਹਾਈਡ੍ਰੋਜਨ*,সক্ৰিয় হাইড্ৰজেন*
ਸਰਗਰਮ ਜਾਲ,সক্ৰিয় জাল
ਸਰਗਰਮ ਲਾਈਨ ਸਰਗਰਮ ਲਾਈਨ,সক্ৰিয় ৰেখা সক্ৰিয় ৰেখা
ਸਰਗਰਮ ਲੂਪ,সক্ৰিয় লুপ
ਐਕਟਿਵ ਕੋਡ*,সক্ৰিয় ক&#39;ড*
ਸਰਗਰਮ ਸਮੱਗਰੀ,সক্ৰিয় উপাদান
ਸਰਗਰਮ ਅਣੂ,সক্ৰিয় অণু
ਸਰਗਰਮ ਜਾਲ,সক্ৰিয় জাল
ਸਰਗਰਮ ਮੁੜ-ਸੋਸ਼ਣ,সক্ৰিয় পুনৰ শোষণ
ਸਰਗਰਮ ਖੇਤਰ,সক্ৰিয় অঞ্চল
ਸਰਗਰਮ ਨਿਯਮ,সক্ৰিয় নিয়ন্ত্ৰণ
ਸਰਗਰਮ ਸੈਟੇਲਾਈਟ,সক্ৰিয় উপগ্ৰহ
ਸਰਗਰਮ ਫਿਸਿਲ ਸੂਰਜੀ ਲਾਟ,সক্ৰিয় বিভাজনশীল সৌৰ শিখা
ਸਰਗਰਮ ਸੂਖਮ ਪੌਸ਼ਟਿਕ ਤੱਤ,সক্ৰিয় অণুপুষ্টিকৰ উপাদান
ਸਰਗਰਮ ਟਰੈਕਿੰਗ ਸਿਸਟਮ,সক্ৰিয় অনুসৰণ ব্যৱস্থা
ਸਰਗਰਮ transducer,সক্ৰিয় ট্ৰেন্সডুচাৰ
ਸਰਗਰਮ ਸੇਵਨ,সক্ৰিয় গ্ৰহণ
ਗਤੀਵਿਧੀ ਗੁਣਾਂਕ*,কাৰ্য্যকলাপ সহগ*
ਗਤੀਵਿਧੀ ਸੂਚਕਾਂਕ,কাৰ্য্যকলাপ সূচকাংক
ਗਤੀਵਿਧੀ ਅਨੁਪਾਤ,কাৰ্য্যকলাপৰ অনুপাত
ਸਰਗਰਮੀ ਵੈਕਟਰ,কাৰ্য্যকলাপ ভেক্টৰ
ਅਸਲ ਮਾਨੀਟਰ,প্ৰকৃত মনিটৰ
ਅਸਲ ਤਣਾਅ,প্ৰকৃত মানসিক চাপ
ਟਰਿੱਗਰ ਕਰਨ ਲਈ,ট্ৰিগাৰ কৰা
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,উৎপত্তিকাৰী
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,উৎপত্তিকাৰী
ਐਕਿਊਟੀਮੀਟਰ,acuityometer
ਸੁਣਨ ਦੀ ਤੀਬਰਤਾ,শ্ৰৱণ ক্ষমতা
ਫੋਟੋ ਤੀਬਰਤਾ ਮੁੱਲ,ফটো তীক্ষ্ণতা মূল্য
ਤੀਬਰ ਕੋਣ,তীব্ৰ কোণ
ਘੁਸਰ-ਮੁਸਰ,ফুচফুচাই কোৱা
ਤੀਬਰ ਤਿਕੋਣ,তীব্ৰ ত্ৰিভুজ
acyclic,অচক্ৰীয়
ਅਨੁਕੂਲਨ ਕਾਰਜ,অনুকূলন প্ৰয়োগ
ਅਨੁਕੂਲ ਸਥਿਤੀ,অনুকূলিত অৱস্থা
ਅਨੁਕੂਲ ਕੰਟਰੋਲ ਸਿਸਟਮ,অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা
ਅਡਾਪਟੋਮੀਟਰ,এডাপ্টোমিটাৰ
ਐਡਕੌਕ ਐਂਟੀਨਾ,এডকক এন্টেনা
ਸੰਪੇਕਸ਼ਤ,সামৰণিত
ਸੰਕਲਨ ਦਾ ਸਮਾਂ,সংকলনৰ সময়
ਸੰਕਲਨ-ਘਟਾਓ ਦਾ ਸਮਾਂ,সংকলন-বিয়োগ সময়
ਜੋੜਨ ਵਾਲਾ,adder
"ਜੋੜ, ਜੋੜ, ਜੋੜ (ਐਡੀ.), ਜੋੜ (v.)","যোগফল, যোগ, যোগফল (ed.), যোগ (v.)"
ਜੋੜ ਸਥਿਰ,যোগ ধ্ৰুৱক
ਪ੍ਰਵੇਗ-ਜੋੜ ਨਿਯਮ,ত্বৰণ-যোগফল নিয়ম
ਦੂਰੀ-ਜੋੜ ਨਿਯਮ,দূৰত্ব-যোগফল নিয়ম
ਵੇਗ-ਜੋੜ ਨਿਯਮ,বেগ-যোগফল নিয়ম
ਵੈਕਟਰਾਂ ਦਾ ਜੋੜ,ভেক্টৰৰ যোগফল
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,সংগ্ৰহ বিক্ৰিয়া
ਵਾਧੂ ਮੰਜ਼ਿਲ,অতিৰিক্ত মজিয়া
"ਕਨੈਕਟਿਵ ਟੋਨ, ਵਾਧੂ ਟੋਨ (ਸਵਰ)","সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)"
"additive, additive","যোগকৰণ, যোগকৰণ"
additive ਸਿਸਟਮ,যোগকৰণ ব্যৱস্থা
ਸੰਯੁਕਤ ਅੱਖਰ,সংমিশ্ৰিত আখৰ
ਸਮੁੱਚੀ ਅੱਖਰ ਪ੍ਰਕਿਰਿਆ,সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া
ਜੋੜਨ ਵਾਲਾ ਪੂਰਕ ਰੰਗ,যোগকৰণৰ পৰিপূৰক ৰং
additive ਸਥਿਰ,যোগকৰণ ধ্ৰুৱক
additive ਟ੍ਰੈਕਸ਼ਨ,যোগকৰণ ট্ৰেকচন
additive ਪ੍ਰਭਾਵ,যোগকৰণ প্ৰভাৱ
additive ਕਾਰਕ,যোগকৰণ কাৰক
additive ਫੰਕਸ਼ਨ,যোগকৰণ কাৰ্য্য
additive ਮਿਸ਼ਰਣ,যোগকৰণৰ মিশ্ৰণ
additive ਰੂਟ,যোগকৰণৰ মূল
additive ਕਾਰਜ,যোগকৰণ প্ৰক্ৰিয়া
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,যোগযোগ্যতা
ਜੋੜੀ ਕੁਆਂਟਮ ਸੰਖਿਆ,যোগকৰণ কোৱাণ্টাম সংখ্যা
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,সংগ্ৰহ বিক্ৰিয়া
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,যোগযোগ্যতা
aditron,aditron
ਜਾਣੋ*,ঠিকনা*
ਪਤਾ ਗਣਨਾ,ঠিকনা গণনা
ਪਤਾ,ঠিকনা
ਪਤਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,ঠিকনা এনক্ৰিপচন
ਪਤਾ ਸਮੀਕਰਨ,ঠিকনা প্ৰকাশ
ਪਤਾਯੋਗਤਾ,ঠিকনাযোগ্যতা
ਪਤਾ ਪੱਟੀ,ঠিকনা বাৰ
ਪਤਾ ਰੋਸ਼ਨੀ,ঠিকনা পোহৰ
ਪਤਾ ਦੀ ਤਬਦੀਲੀ,ঠিকনা সলনি কৰা
ਪਤੰਸ਼,পতনশ
ਪਤਾ ਰਜਿਸਟਰ,ঠিকনা পঞ্জীয়ন
ਪਤਾ ਚੋਣ ਸਵਿੱਚ,ঠিকনা নিৰ্বাচন চুইচ
ਪਤਾ ਲੜੀਬੱਧ ਸਾਰਣੀ,ঠিকনা সজাই পৰাই তোলা টেবুল
ਸੰਬੋਧਨ ਕਰਦੇ ਹੋਏ,সম্বোধন কৰা
adresograph,এড্রেছ&#39;গ্ৰাফ
ਪਤਾ ਸਿਸਟਮ,ঠিকনা ব্যৱস্থাপ্ৰণালী
adhesion,আঠাযুক্ততা
ਚਿਪਕਣ ਤਣਾਅ,আঠাযুক্ত চাপ
ਚਿਪਕਣ ਵਾਲੀ ਊਰਜਾ,আঠাযুক্ত শক্তি
ਿਚਪਕਣ ਬਲਾਕਿੰਗ,আঠাযুক্ত ব্লক কৰা
adiabat,আদিয়াবাট
adiabatic,adiabatic
adiabatic ਪ੍ਰਵੇਗ,এডিয়াবেটিক ত্বৰণ
adiabatic ਅਨੁਮਾਨ,এডিয়াবেটিক আনুমানিককৰণ
adiabatic ਵਾਲੀਅਮ ਗੁਣਾਂਕ,এডিয়াবেটিক আয়তন সহগ
adiabatic ਥਰਮਾਮੀਟਰ,এডিয়াবেটিক থাৰ্মোমিটাৰ
adiabatic ਤਬਦੀਲੀ,এডিয়াবেটিক পৰিৱৰ্তন
"adiabatic ਚਾਰਟ, adiabatic ਚਾਰਟ","এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট"
adiabatic ਸੰਕੁਚਿਤਤਾ,এডিয়াবেটিক সংকোচন ক্ষমতা
adiabatic ਕੰਪਰੈਸ਼ਨ,এডিয়াবেটিক কম্প্ৰেছন
adiabatic ਗਰਭ ਨਿਰੋਧ,এডিয়াবেটিক গৰ্ভনিৰোধক
adiabatic ਕੂਲਿੰਗ ਸੀਮਾ,এডিয়াবেটিক শীতল সীমা
adiabatic ਵਕਰ,এডিয়াবেটিক বক্ৰ
adiabatic ਵਿਗਾੜ,এডিয়াবেটিক বিকৃতি
adiabatic demagnetization,এডিয়াবেটিক বিচুম্বকীয়কৰণ
adiabatic ਰੈਜ਼ੋਲੂਸ਼ਨ,এডিয়াবেটিক ৰিজ&#39;লিউচন
adiabatic ਵਿਸਥਾਪਨ,এডিয়াবেটিক বিচ্যুতি
adiabatic ਪ੍ਰਭਾਵ,এডিয়াবেটিক ইফেক্ট
adiabatic ਲਚਕਤਾ,এডিয়াবেটিক ইলাষ্টিকতা
adiabatic ellipsoid,এডিয়াবেটিক এলিপছয়ড
adiabatic ਪੂਰੀ-ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,adiabatic পূৰ্ণ-তাপ ক্ষতি
adiabatic ਸਮੀਕਰਨ,এডিয়াবেটিক সমীকৰণ
adiabatic ਰਾਜ ਸਮੀਕਰਨ,এডিয়াবেটিক অৱস্থা সমীকৰণ
adiabatic ਸੰਤੁਲਨ ਦਾ ਤਾਪਮਾਨ,এডিয়াবেটিক ভাৰসাম্য উষ্ণতা
adiabatic ਸੰਤੁਲਨ,এডিয়াবেটিক ভাৰসাম্য
adiabatic ਫੈਲਾਅ,adiabatic বিস্তাৰ
adiabatic ਲਾਟ ਦਾ ਤਾਪਮਾਨ,এডিয়াবেটিক শিখাৰ উষ্ণতা
adiabatic ਵਹਾਅ,এডিয়াবেটিক প্ৰবাহ
adiabatic ਉਚਾਰਨ,adiabatic উচ্চাৰণ
adiabatic ਗੈਸ ਸਮੀਕਰਨ,এডিয়াবেটিক গেছ সমীকৰণ
adiabatic gradient,এডিয়াবেটিক গ্ৰেডিয়েন্ট
adiabatic ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,এডিয়াবেটিক তাপ ক্ষতি
adiabatic ionization ਸੰਭਾਵੀ,এডিয়াবেটিক আয়নীয়কৰণ বিভৱ
adiabatic ਘਟਾਓ ਦਰ,এডিয়াবেটিক মূল্য হ্ৰাসৰ হাৰ
adiabatic ਮੋਮੈਂਟਮ ਚਾਰਜ,এডিয়াবেটিক গতিবেগ আধান
adiabatic ਪ੍ਰਕਿਰਿਆ,এডিয়াবেটিক প্ৰক্ৰিয়া
adiabatic ਪ੍ਰਤੀਕਰਮ,এডিয়াবেটিক বিক্ৰিয়া
adiabatic ਚਾਲ,adiabatic খোজ
adiabatic ਵਿਗਾੜ ਊਰਜਾ,এডিয়াবেটিক বিকৃতি শক্তি
adiabatic ਸਰੀਰ,এডিয়াবেটিক বডি
adiabatic ਹੀਟ ਗਰੇਡੀਐਂਟ,এডিয়াবেটিক তাপ গ্ৰেডিয়েণ্ট
adiabatic ਕਮੀ,&#39;এডিয়াবেটিক এবেটমেন্ট&#39;
adiabatic ਪਰਿਵਰਤਨ,এডিয়াবেটিক ৰূপান্তৰ
"ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ, ਵਿਰੋਧੀ ਰੇਡੀਏਸ਼ਨ","সালোক সংশ্লেষণ, বিকিৰণ বিৰোধী"
ਗਰਮੀ ਦੀ ਘਾਟ,তাপৰ অপৰ্যাপ্ততা
ਗਰਮੀ ਇੰਸੂਲੇਟਿੰਗ,তাপ নিৰোধক
ਏਡਨ,আইডেন
ਨਜ਼ਦੀਕੀ ਪ੍ਰਭਾਵ,সংলগ্নতা প্ৰভাৱ
"ਨੇੜੇ, ਨਾਲ ਲੱਗਦੇ, ਨਾਲ ਲੱਗਦੇ","কাষৰীয়া, কাষৰীয়া, কাষৰীয়া"
ਨੇੜੇ ਦੇ ਕੋਣ,কাষৰীয়া কোণ
ਨੱਥੀ ਚੈਨਲ ਅਟੈਨਯੂਏਸ਼ਨ,আবদ্ধ চেনেল ক্ষীণকৰণ
ਬੰਦ ਸਰਕਟ,আবদ্ধ বৰ্তনী
ਬੰਦ ਪੜਾਅ,আবদ্ধ পৰ্যায়
"ਨੱਥੀ ਵੀਡੀਓ ਕੈਰੀਅਰ, ਨੱਥੀ ਚਿੱਤਰ ਕੈਰੀਅਰ","সংলগ্ন ভিডিঅ’ কেৰিয়াৰ, সংলগ্ন ইমেজ কেৰিয়াৰ"
ਬੰਦ ਆਵਾਜ਼ ਕੈਰੀਅਰ,আবদ্ধ শব্দ বাহক
ਨੱਥੀ ਚੈਨਲ ਦੀ ਚੋਣ,আবদ্ধ চেনেল নিৰ্বাচন ক্ষমতা
ਨੱਥੀ ਚੈਨਲ ਬੈਰੀਅਰ,আবদ্ধ চেনেল বাধা
ਵਿਵਸਥਿਤ ਕੈਪਸੀਟਰ,এডজাষ্টেবল কেপাচিটৰ
ਵਿਵਸਥਿਤ ਲੈਂਸ ਧਾਰਕ,এডজাষ্টেবল লেন্স হোল্ডাৰ
ਵਿਵਸਥਿਤ ਵੱਡਦਰਸ਼ੀ,নিয়ন্ত্ৰণযোগ্য মেগনিফায়াৰ
ਅਨੁਕੂਲ ਦਬਾਅ,নিয়ন্ত্ৰণযোগ্য চাপ
ਵਿਵਸਥਿਤ ਸ਼ਾਰਟ ਸਰਕਟ,এডজাষ্টেবল শ্বৰ্ট চাৰ্কিট
ਸਮਾਯੋਜਨ,সামঞ্জস্য কৰা
ਪ੍ਰਵੇਸ਼,ভেদ
ਪ੍ਰਵੇਸ਼ ਆਪਰੇਟਰ,ভেদ অপাৰেটৰ
ਸੋਸ਼ਣ*,শোষণ*
ਅਗਾਊਂ ਗੇਂਦ,এডভান্স বল
ਅੱਗੇ,আগলৈ
ਵਧੀ ਹੋਈ ਸੰਚਾਲਕ ਬਹਿਰਾਪਨ,বৰ্ধিত পৰিবাহী বধিৰতা
ਅੱਗੇ ਸੰਭਾਵਨਾ,ফৰৱাৰ্ড পটেনচিয়েল
ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ,প্ৰগতিশীল তৰংগ
ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ ਫਰੰਟ,প্ৰগতিশীল তৰংগ ফ্ৰন্ট
ਵੈਂਟ੍ਰਲ ਹਾਰਪ,উদৰৰ বীণা
aeolian ਟੋਨ,aeolian টোন
"ਈਓਨ (ਸਾਲ), ਯੁੱਗ","eon (বছৰ), যুগ"
"ਆਕਾਸ਼ੀ, ਵੈਵਾ (ਵੀ.) ਏਰੀਅਲ (ਐਡੀ.)","আকাশী, বৈৱ (প.) এৰিয়েল (সম্পা.)"
ਹਵਾਈ ਐਰੇ,আকাশী এৰে
antenna attenuator,এন্টেনা এটেনুৱেটৰ
ਐਂਟੀਨਾ ਬੂਸਟਰ,এন্টেনা বুষ্টাৰ
ਏਰੀਅਲ ਕੇਬਲ,আকাশী কেবল
ਏਅਰ ਕੈਮਰਾ,এয়াৰ কেমেৰা
ਐਂਟੀਨਾ ਸਰਕਟ ਬ੍ਰੇਕਰ,এন্টেনা চাৰ্কিট ব্ৰেকাৰ
antenna ਕੰਟਰੋਲ ਬੋਰਡ,এন্টেনা নিয়ন্ত্ৰণ বৰ্ড
ਐਂਟੀਨਾ ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ,এন্টেনা অপ্রাসংগিক সংকেত
ਐਂਟੀਨਾ ਸਟ੍ਰੀਮ,এন্টেনা ষ্ট্ৰিম
antenna damping,এন্টেনা ডেম্পিং
ਐਂਟੀਨਾ ਧਰਤੀ ਸੰਪਰਕ ਕਰਨ ਵਾਲਾ ਸਵਿੱਚ,এন্টেনা আৰ্থ কন্টাক্টৰ চুইচ
ਐਂਟੀਨਾ ਕੁਸ਼ਲਤਾ,এন্টেনাৰ কাৰ্যক্ষমতা
