Odiya,English
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,Majority carrier
ଯୋଗାଯୋଗ ରିଲେ କର |,Make contact relay
ମେକ୍-ଏବଂ-ବ୍ରେକ୍ ସୁଇଚ୍ |,Make-and-break switch
ପୁରୁଷ-ସଂଯୋଜକ |,Male-connector
ମଣିଷ ଶବ୍ଦ କଲା |,Man made noise
ପରିଚାଳନା ସୂଚନା ସିଷ୍ଟମ୍ (MIS),Management information system (MIS)
ମନିପ୍ୟୁଲେଟ୍ |,Manipulated
ମାନୁଆଲ୍ ନିୟନ୍ତ୍ରଣ |,Manual control
ମାନୁଆଲ୍ ପଦ୍ଧତି |,Manual method
ସୁରକ୍ଷା ସତର୍କତାର ମାନୁଆଲ୍ |,Manual of safety precaution
ମାନୁଆଲୀ ପରିଚାଳିତ |,Manually operated
ନିର୍ମାତା,Manufacturer
ମାସ୍କ,Mask
ମାସ୍କେ,Maskee
ମାସ୍କର୍,Masker
ମାସ୍କିଂ |,Masking
ମାସ୍କିଂ ଆଚରଣ |,Masking behaviour
ଅଡିଓର ମାସ୍କିଂ ପ୍ରଭାବ |,Masking effect of audio
ମାସ୍କିଂ ସୀମା,Masking threshold
ମାସ୍କିଂ ସ୍ୱର,Masking tone
ମାଷ୍ଟ,Mast
ମସ୍ତଷ୍ଟ ରେଡିଆର୍ |,Mast radiator
ମାଷ୍ଟର ନିୟନ୍ତ୍ରଣ |,Master control
ମାଷ୍ଟର ଓସ୍କିଲାଟିଟି |,Master oscillatror
ମ୍ୟାଚ୍-ପ୍ରତିବନ୍ଧକ |,Match-impedance
ନେଟୱର୍କ ନେଟୱର୍କ ସହିତ ମେଳ ଖାଉଛି |,Matching network
ଷ୍ଟବ୍ ମେଳ |,Matching stub
ଟ୍ରାନ୍ସଫର୍ମର ସହିତ ମେଳ |,Matching transformer
ବସ୍ତୁ-କ୍ରୟ,Material-procurement
ମାଟ୍ରିକ୍ସ,Matrix
ସର୍ବାଧିକକରଣ,Maximization
ସର୍ବାଧିକ ଚାହିଦା ସୂଚକ |,Maximum demand indicator
ସର୍ବାଧିକ ପାୱାର୍ ଘନତା |,Maximum power density
ସର୍ବାଧିକ ସମ୍ବେଦନଶୀଳତା |,Maximum sensitivity
ସର୍ବାଧିକ ତାପମାତ୍ରା,Maximum temperature
ସର୍ବାଧିକ ଉପଯୋଗୀ ଫ୍ରିକ୍ୱେନ୍ସି |,Maximum usable frequency
ସର୍ବାଧିକ ମୂଲ୍ୟ,Maximum value
ବିଫଳତାର ଅର୍ଥ ସମୟ |,Mean time to failure
ଅର୍ଥ ମୂଲ୍ୟ,Mean value
ମାପ ହୋଇଥିବା ସଙ୍କେତ |,Measured signal
ମାପ,Measurement
ଉପକରଣ ମାପିବା |,Measuring device
ଉପକରଣ ମାପିବା |,Measuring equipment
ଯନ୍ତ୍ର ମାପିବା,Measuring instrument
କ୍ଷେତ୍ର ଶକ୍ତିର ଯନ୍ତ୍ର ମାପିବା |,Measuring instrument of field strength
ଟେପ୍ ମାପିବା |,Measuring tape
ଯନ୍ତ୍ରକ .ଶଳ |,Mechanism
ମିଡିଆ ସର୍ଭର |,Media server
ମଧ୍ୟମ,Medium
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |,Medium frequency
ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି ତରଙ୍ଗ |,Medium frequency wave
ମଧ୍ୟମ ତରଙ୍ଗ (MW),Medium wave (MW)
ମେଗା-ଓହମ୍ |,Mega-ohm
Megger,Megger
ସ୍ମୃତି,Memory
ଉପକୃତ,Mentoring
ମେନୁ ବାର୍,Menu bar
ମର୍କୁରୀ ସୁଇଚ୍ |,Mercury switch
ମିଶ୍ରଣ,Merging
ବାର୍ତ୍ତା |,Message
ମେଟାଡାଟା |,Metadata
ଧାତୁ-ଅକ୍ସାଇଡ୍ ସେମିକଣ୍ଡକ୍ଟର ଡିଏଚ୍ |,Metal-oxide semiconductor diode
ଧାତୁ-ଶନିବା କେବୁଲ୍ |,Metal-sheathed cable
ମିଟର,Meter
ଭୋଜନର ପ୍ୟାନେଲ୍ |,Metering panel
ମିକା,Mica
ମିକା-ଇନସୁଲେସନ୍ |,Mica-insulation
ମାଇକ୍ରୋ-,Micro-
ମାଇକ୍ରୋ ଉପାଦାନ |,Micro component
ମାଇକ୍ରୋ କମ୍ପ୍ୟୁଟର |,Micro computer
ମାଇକ୍ରୋ-ନିୟନ୍ତ୍ରକ |,Micro-controller
ମାଇକ୍ରୋ-ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,Micro-electronics
ମାଇକ୍ରୋଫୋନ୍ |,Microphone
ମାଇକ୍ରୋଫୋନିକ୍ସ |,Microphonics
ମାଇକ୍ରୋ ପ୍ରପ୍ସେସନସର,Microprocessor
ମାଇକ୍ରୋ-ଭୋଲ୍ଟ (MV),Micro-volt (mV)
ମାଇକ୍ରୋୱେଭ୍ |,Microwave
ମାଇକ୍ରୋୱେଭ୍ ଆଣ୍ଟେନା |,Microwave antenna
ମାଇକ୍ରୋୱେଭ୍ ବିମ୍ |,Microwave beam
ମଧ୍ୟଭାଗ ବ୍ୟାଣ୍ଡ,Mid-band
ସ୍ଥାନାନ୍ତରଣ,Migration
ସ୍ଥାନାନ୍ତରଣ ପଥ,Migration path
କ୍ଷୁଦ୍ରତା |,Miniature
ମିନିୟରାଇଜଡ୍ |,Miniaturized
ସର୍ବନିମ୍ନ,Minimum
ସର୍ବନିମ୍ନ ତାପମାତ୍ରା |,Minimum temperature
ସର୍ବନିମ୍ନ ବ୍ୟବହାର ଯୋଗ୍ୟ କ୍ଷେତ୍ର ଶକ୍ତି |,Minimum usable field strength
ସଂଖ୍ୟାଲଘୁ ବାହକ |,Minority carrier
ଭୁଲ ବୁ misାନ୍ତୁ |,Miscue
ମିଶ୍ରଣ କରନ୍ତୁ |,Mix
ମିଶ୍ରିତ ବ୍ଲାନକିଙ୍ଗ |,Mixed blanking
ମିଶ୍ରିତ ସିଙ୍କ୍ |,Mixed sync
ମିକ୍ସର୍,Mixer
ମିକ୍ସର୍ ଟ୍ୟୁବ୍ |,Mixer tube
ମିଶ୍ରଣ ଙ୍କ,Mixing
ମିଶ୍ରଣ ସର୍କିଟ |,Mixing circuit
ମିସୋନିକ୍ |,Mnemonic
ମନମୋନିକ୍ସ |,Mnemonics
ମୋବାଇଲ୍ |,Mobile
ମୋବାଇଲ ମଲ୍ଟିମିଡ଼ିଆ ପ୍ରୟୋଗ,Mobile multimedia application
ମୋବାଇଲ ଟିଭି,Mobile TV
ମୋଡ୍,Mode
ବିଫଳତାର ଧାରା |,Mode of failure
ପ୍ରସାର ଧାରା,Mode of propagation
ମଡେଲ୍,Model
ମୋଡେମ୍,Modem
ଆଧୁନିକ FM ଟ୍ରାନ୍ସମିଟର |,Modern FM transmitter
ଆଧୁନିକ ଧାରା,Modern trends
ବିନ୍ୟାସ କରିବାର ମୋଡ୍ |,Modes of configuration
ପରିବର୍ତ୍ତନ କରନ୍ତୁ |,Modify
କ୍ରମାଗତ କ୍ରମାଗତ ତରଙ୍ଗ |,Modulated continuous wave
ମୋଡଲେଡ୍ ସଙ୍କେତ |,Modulated signal
ମୋଡ୍ୟୁଲେଟ୍ ତରଙ୍ଗଫର୍ମ |,Modulated waveform
ମୋଡ୍ୟୁଲେସନ୍,Modulation
ମୋଡ୍ୟୁଲେସନ୍ ଆଡପ୍ଟିଟ୍ |,Modulation amplitude
ମୋଡ୍ୟୁଲେସନ୍ କ୍ଷମତା |,Modulation capability
ମୋଡଲେସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି,Modulation frequency
Modutulation Index,Modulation index
ମୋଡୁଲେସନ୍ ର linc ଖଦତା |,Modulation linearity
ମୋଡ୍ୟୁଲେସନ୍ ମିଟର,Modulation meter
ମୋଡୁଲେସନ୍ ମନିଟର |,Modulation monitor
ମୋଡୁଲେସନ୍ ଶତକଡା,Modulation percentage
ମୋଡ୍ୟୁଲେଟର,Modulator
ମଡ୍ୟୁଲ୍ |,Module
ଆର୍ଦ୍ରତା,Moisture
ମୁକ୍ତି,Momentum
ମନିଟର,Monitor
ମନିଟରିଂ,Monitoring
ମନିଟରିଂ ଏବଂ ବିଶ୍ଳେଷଣ କ ques ଶଳ |,Monitoring and analysis techniques
ମନିଟରିଂ ଏବଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,Monitoring and control
ମନିଟରିଂ ଷ୍ଟେସନ |,Monitoring station
ମୋନୋକ୍ରୋମ୍ |,Monochrome
ମୋନୋଫୋଲିକ୍ ଟ୍ରାନ୍ସମିସନ୍ |,Monophonic transmission
ମର୍ଗେଙ୍କ,Morph
ମଠ,Morphing
ମର୍ଫିଜିମ୍,Morphism
ମୋସାକାଲ,Mosaic
ମଦରବୋର୍ଡ |,Motherboard
ଗତି କ୍ଷତିପୂରଣ |,Motion compensation
ଗତି ଆକଳନ |,Motion estimation
ମୋନ୍ ଭେନ୍ଟର୍ |,Motion vector
ଗତି ଭିଡିଓ |,Motion video
ମୋଟର,Motor
ମୋଟର ଅପରେଟର |,Motor operator
ମୋଟର ଷ୍ଟାର୍ଟର୍ |,Motor starter
ମାଉଣ୍ଟ,Mount
ମାଉସ୍,Mouse
ମାଉସ୍ ଇଣ୍ଟରଫେସ୍ |,Mouse interface
ଗତି,Movement
ମଲ୍ଟି ଚ୍ୟାନେଲ୍ ଏକ୍ସଟେନ୍ସନ୍ |,Multi channel extension
ମଲ୍ଟିକାଷ୍ଟିଂ,Multicasting
ମଲ୍ଟିଚାନେଲ୍ ସିଗନାଲ୍ |,Multichannel signals
ବହୁରାଷ୍ଟ୍ରୀୟ ମାଇକ୍ରୋଫୋନ୍ |,Multidirectional microphone
ବହୁଭାଷାର ମନ୍ତବ୍ୟ,Multilingual commentary
ମଲ୍ଟିମିଡ଼ିଆ,Multimedia
ମଲ୍ଟିମିଡ଼ିଆ କିଓସକ୍କ,Multimedia kiosk
ମଲ୍ଟିମିଟର |,Multimeter
ଏକାଧିକ ପଥ,Multipath
ଏକାଧିକସଂକ୍ତି ପୁନ repolation |,Multipath reception
ଚମତ୍କାର,Multiphase
ଏକାଧିକ,Multiple
ଏକାଧିକ ଆକ୍ସେସ୍ ସିଷ୍ଟମ୍ |,Multiple access system
ସ୍ୱତନ୍ତ୍ର-,Multiplex
ସ୍ୱଦଶିଳ,Multiplexer
ସ୍ୱାର୍ଥକ,Multiplexing
ମଲ୍ଟିସେଜ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |,Multistage amplifier
ମଲ୍ଟିଟେକିଙ୍ଗ୍,Multitasking
ମଲ୍ଟିଭାଟି ଆକ୍ଟର୍ |,Multivibrator
ମୂକ,Mute
ମ୍ୟୁଚୁଆଲ୍ ଆଚରଣ |,Mutual conductance
ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିରୋପଣ |,Mutual impedance
ମ୍ୟୁଚୁଆଲ୍ ଇଣ୍ଡିକାନ୍ସ |,Mutual inductance
ମ୍ୟୁଚୁଆଲ୍ ହସ୍ତକ୍ଷେପ |,Mutual interference
ନାନୋ-ଟେକ୍ନୋଲୋଜି |,Nano-technology
ସଂକୀର୍ଣ୍ଣ ବନ୍ଧନ |,Narrowband
ନାରୀ ବୁ understanding ାନ |,Narrowcasting
ପ୍ରାକୃତିକ ଡ୍ରାଫ୍ଟ |,Natural draft
ନାଭିଗେଟର୍,Navigator
ନକାରାତ୍ମକ,Negative
ନକାରାତ୍ମକ ପକ୍ଷପାତ,Negative bias
ନକାରାତ୍ମକ ଦେୟ |,Negative charge
ନକାରାତ୍ମକ ମତାମତ |,Negative feedback
ନକାରାତ୍ମକ ଶିଖର |,Negative peak
ନକାରାତ୍ମକ ପ୍ରତିରୋଧ |,Negative resistance
ନିଟ୍ ଲାଭ,Net gain
ନିଟ୍ କ୍ଷତି |,Net loss
Netifette,Netiquette
ନେଟୱର୍କ,Network
ନେଟୱାର୍କ ଆନାଲିଜର୍,Network analyzer
ନେଟୱର୍କ ଫାଇଲତନ୍ତ୍ର |,Network file system
ନେଟୱର୍କ ଯୋଜନା,Network planning
ନେଟୱର୍କ ସମାପ୍ତି,Network termination
ନେଟୱର୍କିଙ୍ଗ,Networking
ନିରପେକ୍ଷ |,Neutral
ନିରପେକ୍ଷ କରିବା,Neutralising
ନ୍ୟୁଜ୍ ରୁମ୍ ସ୍ୱୟଂଚାଳିତ |,News room automation
ନିବଲ୍,Nibble
ନାଚେ,Niche
କ laver ଣସି ଭାର ପରୀକ୍ଷା ନାହିଁ |,No load test
ନୋଡ୍,Node
ଶବ୍ଦ,Noise
ଶବ୍ଦ ଚିତ୍ର,Noise figure
ଶବ୍ଦ ଫିଲ୍ଟର୍,Noise filter
ଶବ୍ଦ ଚଟାଣ,Noise floor
ଶବ୍ଦ ଫାଟକ,Noise gate
ଶବ୍ଦ ପ୍ରତିରୋପଣ |,Noise immunity
ଶବ୍ଦ ଘାତକ |,Noise killer
ଶବ୍ଦ ସ୍ତର,Noise level
ଶବ୍ଦ ଶକ୍ତି,Noise power
ଶବ୍ଦ ଶ୍ ipping ୀଜର |,Noise shaping quantizer
ଶବ୍ଦ ଉତ୍ସ,Noise source
ଶବ୍ଦ ଦମନ ସର୍କିଟ୍ |,Noise suppression circuit
ଶବ୍ଦ ଦମନକାରୀ,Noise suppressor
ଶବ୍ଦ ତାପମାତ୍ରା |,Noise temperature
ଶବ୍ଦ ତାପମାତ୍ରା |,Noise temperature
ଶବ୍ଦ ତ୍ରିରଙ୍ଗା |,Noise triangle
ଶବ୍ଦ ଭୋଲଟେଜ୍ |,Noise voltage
ଶବ୍ଦହୀନ |,Noiseless
ଶବ୍ଦହୀନ କୋଡିଂ |,Noiseless coding
କୋଳାହଳପୂର୍ଣ୍ଣ ରିସେପ୍ସନ୍ |,Noisy reception
ନାମମାତ୍ର ସ୍ୱତନ୍ତ୍ର କ୍ଷେତ୍ର ଶକ୍ତି |,Nominal usable field strength
ଅଣ-ନିର୍ଦ୍ଦେଶନାମା ମାଇକ୍ରୋଫୋନ୍ |,Non-direcitonal microphone
ଅଣ-ନିର୍ଗତ ଭାର |,Non-inductive load
ଅଣ-ନିରୀକ୍ଷକ ପ୍ରତିରୋଧ |,Non-inductive resistance
ଅନୁକୂଳ ତରଙ୍ଗ |,Non-sinosoidal wave
ଅଣ-ଅସ୍ଥିର ସ୍ମୃତି |,Non-volatile memory
କିମ୍ବା ଫାଟକ,NOR gate
ସାଧାରଣ ଗତି,Normal speed
ସାଧାରଣ ଯୋଗାଣ |,Normal supply
Etch,Notch
Notch ଫିଲ୍ଟର୍ |,Notch filter
ସାଂଖ୍ୟିକ,Numerical
ସାଂଖ୍ୟିକ ନିୟନ୍ତ୍ରିତ ଓକିଲର୍ |,Numerically controlled oscillator
ବାଦାମ-ବୋଲ୍ଟ |,Nut-bolt
Nyquist- ଶାନନ୍ ଥିଓରେମ୍ |,Nyquist-Shannon theorem
ବସ୍ତୁ-ଆଧାରିତ,Object-oriented
ଅକ୍ଟାଲ୍ |,Octal
ଓକ୍ୱେନ୍ସି ଅଫ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,Octave of frequency
ଅକ୍ଟେଟ୍,Octet
ଅଫ-ଲାଇନ୍ |,Off-line
ଅଫସେଟଗୁଡିକ,Offset
ଓମ୍,Ohm
OHM ମିଟର,Ohm meter
ତେଲ ସର୍କିଟ୍ ବ୍ରେକର୍ |,Oil circuit breaker
ତେଲ ଫିଲ୍ଟର୍,Oil filter
ତେଲ ବୁଡିଗଲା |,Oil immersed
ତେଲ ସ୍ତରୀୟ ଗେଜ୍ |,Oil level gauge
ଓମନି-ଦିଗାଲ୍ ଆଣ୍ଟେନା |,Omni-directional antenna
ଓମନି-ଦିଗାଲ୍ ମାଇକ୍ରୋଫୋନ୍ |,Omni-directional microphone
ଦରକାର ଅନୁସାର,On demand
ଚାହିଦା ଷ୍ଟ୍ରିମିଂ |,On-demand streaming
ଅନ-ଲାଇନ (ଅନଲାଇନ୍),On-line (online)
ଅନଲାଇନ୍ ଆନାଲିଟିକାଲ୍ ପ୍ରକ୍ରିୟାକରଣ |,Online analytical processing
ଚାଲୁ ବନ୍ଦ,On-off
ଅନ୍-ଅଫ୍ କୀ ମଡ୍ୟୁଲେସନ୍ |,On-off keying modulation
ଖୋଲିବା ସର୍କିଟ |,Open circuit
ମୁକ୍ତ ଉତ୍ସ,Open source
ଖୋଲା ସିଷ୍ଟମ୍,Open system
କାର୍ଯ୍ୟ୍କାର ଫ୍ରିକ୍ୱେନ୍ସି |,Operating frequency
ପରିଚାଳନା ପ୍ରଣାଳୀ,Operating system
ଅପରେସନ୍,Operation
ଅପରେଟର୍,Operator
ଅପ୍ଟିକାଲ୍ ଫାଇବର |,Optical fibre
ଅପ୍ଟିକାଲ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,Optical frequency
ଅପ୍ଟିକାଲ୍ ହ୍ରାସ |,Optical reduction
ଅପ୍ଟିକାଲ୍ ରେଜୋଲୁସନ,Optical resolution
ଅପ୍ଟିକାଲ୍ ଟ୍ରାକ୍ |,Optical track
ସର୍ବୋତ୍କୃଷ୍ଟ କାର୍ଯ୍ୟ ଫ୍ରିକ୍ୱେନ୍ସି |,Optimum working frequency
Optocoleler,Optocoupler
OptookeCelections,Optoelectronics
କିମ୍ବା ଫାଟକ,OR gate
କକ୍ଷପଥ,Orbit
ଓସକେଟର,Oscillator
ଓସିଲ୍ଲିଗ୍ରାମ |,Oscillogram
ଓସିଲ୍ଲୋଗ୍ରାଫ୍ |,Oscillograph
ଓସିକେଲୋସକୋପ୍ |,Oscilloscope
ବାହ୍ୟ ଇଣ୍ଟରଲିଭେଭର |,Outer interleaver
ଯାଉଥିବା ଫିଡର୍ |,Outgoing feeder
ଆଉଟପୁଟ୍,Output
ଆଉଟପୁଟ୍ ସ୍ତର,Output level
ଆଉଟପୁଟ୍ ମିଟର,Output meter
ଆଉଟପୁଟ୍ ଟ୍ରାନ୍ସଫର୍ମର |,Output transformer
ଭଲଭ୍ ଭଲଭ୍ |,Output valve
ଆଉଟପୁଟ୍ ତରଙ୍ଗଫର୍ମ |,Output waveform
ବାହ୍ୟ ପ୍ରସାରଣ (OB),Outside broadcast (OB)
ଚୁଲି,Oven
କୁପଲିଂ ଉପରେ,Over coupling
ମୋଡ୍ୟୁଲେସନ୍,Over modulation
ଭୋଲଟେଜ୍ ଉପରେ |,Over voltage
ସାମଗ୍ରିକ ଆଟେନାସନ୍ |,Overall attenuation
ସାଧାରଣ ବ୍ରୋଡକାଷ୍ଟ ନିର୍ଭରଯୋଗ୍ୟତା |,Overall broadcast reliability
ମୋଟାମୋଟି ଦକ୍ଷତା |,Overall efficiency
ସାମଗ୍ରିକ ଗ୍ରହଣ ନିର୍ଭରଯୋଗ୍ୟତା |,Overall reception reliability
ସାମଗ୍ରିକ ପ୍ରତିକ୍ରିୟା |,Overall response
ମୋଟାମୋଟି ସିଷ୍ଟମ୍ |,Overall system
ସମୟସୀମ,Overdubbing
ଓଭରହେଡ୍ ଲାଇନ |,Overhead line
ଓଭରହେଡ୍ ତାର,Overhead wire
ଓଭରଲୋଡ୍ |,Overload
ସୁରକ୍ଷା ଉପକରଣଗୁଡ଼ିକୁ ଓଭରଲୋଡ୍ କରନ୍ତୁ |,Overload protection devices
ଓଭରଲୋଡ୍ ଯାତ୍ରା କରନ୍ତୁ |,Overload trip
ଅତ୍ୟଧିକ ପଡିଛି |,Oversampling
ପ୍ୟାକ୍ ହୋଇଛି |,Packed
ପ୍ୟାକେଟ୍ ସୁଇଚ୍,Packet switching
ରାଜକୋଷୀକରଣ,Packetization
ରାଜକାମା,Packetized
ପ୍ୟାଡ୍,Pad
ଭଡା,Paging
ପାନ୍ ସ୍କ୍ରିନ୍,Pan screen
ପ୍ୟାନେଲ୍ |,Panel
ପ୍ୟାନିଂ,Panning
ପାନୋରାମା,Panorama
ପାରାବୋଲିକ୍ ମାଇକ୍ରୋଫୋନ୍ |,Parabolic microphone
ପାରାଦୀପ ଶିଫ୍ଟ |,Paradigm shift
ବିପରୀତ,Paradox
ସମାନ୍ତରାଳ ପୋର୍ଟ |,Parallel port
ପାରାମିଟର,Parameter
ପରଜୀବୀ କ୍ଷତି |,Parasitic loss
ପରଜୀବୀ ଓଭେନ୍ସନ୍ |,Parasitic oscillation
ପାର୍ସନି ବିଟ୍,Parity bit
ପାର୍ ଦୟା ପରୀକ୍ଷଣ,Parity testing
ପାର୍ସେକ୍,Parsec
ଆଂଶିକ ରେଜୋଲୁସନ |,Partial resolution
ପାସବ୍ୟାଣ୍ଡ |,Passband
ନିଷ୍କ୍ରିୟ,Passive
ପାସ୍ ନେଟୱାର୍କ |,Passive network
ପାସୱାର୍ଡ,Password
ପ୍ୟାଚ୍,Patch
ପ୍ୟାଚ୍ କର୍ଡ |,Patch cord
ପଥ କ୍ଷତି,Path loss
ନମୁନା,Pattern
ପେଲୋଡ୍,Payload
ଶିଖର ଉଚ୍ଚତା |,Peak altitude
ଶିଖର ଆଣ୍ଟୋଡ୍ କରେଣ୍ଟ୍ କରେଣ୍ଟ୍ |,Peak anode current
ଶିଖର ସୀମା,Peak limiter
ପିକ୍ ଲୋଡ୍ |,Peak load
ଶିଖର ମୂଲ୍ୟ,Peak value
ପେକିଂ,Peaking
ଶିଖର-ଟୁ-ଶିଖର ଭୋଲଟେଜ୍ |,Peak-to-peak voltage
ସାଥୀ-ଟୁ-ସାଥୀ |,Peer-to-peer
ବୁଦ୍ଧିମାନ ମଡେଲ |,Perceptional model
ଅନୁଭବ ମଡେଲ,Perceptual model
କାର୍ଯ୍ୟଦକ୍ଷତା,Performance
Perigee,Perigee
ପର୍ଯ୍ୟାୟ ପରୀକ୍ଷା |,Periodic test
ପେରିଫେରାଲ୍ |,Peripheral
ପେରିଫେରାଲ୍ |,Peripherals
Permly,Permeability
ଅନୁମତି,Permittivity
ଫାଣ୍ଟମ୍ ପାୱାର୍ ଯୋଗାଣ |,Phantom power supply
ପର୍ଯ୍ୟାୟ,Phase
ପର୍ଯ୍ୟାୟ ବଣ୍ଟନ ରେଖା |,Phase alteration line
ପର୍ଯ୍ୟାୟ ବ୍ୟବସାୟ,Phase comparator
ପର୍ଯ୍ୟାୟ ବିଳମ୍ବ |,Phase delay
ପର୍ଯ୍ୟାୟ ଭେଦଭାବକାରୀ |,Phase discriminator
ପର୍ଯ୍ୟାୟ ଲକ୍ ଲକ୍ ଫ୍ରିକ୍ୱେନ୍ସି ସାନ୍ତଥେସିଜୀ |,Phase locked loop frequency synthesizer
ପର୍ଯ୍ୟାୟ ମୋଡୁଲେସନ୍ |,Phase modulation
ପର୍ଯ୍ୟାୟ ଓଲଟା |,Phase reversal
ପର୍ଯ୍ୟାୟ ଶିଫ୍ଟ କୀ।,Phase shift keying
କନସୋଲରେ ଫୋନ୍ |,Phone in console
ପ୍ରୋଗ୍ରାମ୍ ରେ ଫୋନ୍ |,Phone in programme
ଶାରୀରିକ ସ୍ତର,Physical layer
ଚିତ୍ରକଳା,Pictorial
ପାଇଜୋଲେକ୍ଟ୍ରିକ୍ |,Piezoelectric
ପାଇଲଟ୍ ଜେନେରେଟର |,Pilot generator
ପାଇଲଟ୍ ସିଗନାଲ୍ |,Pilot signal
ପାଇଲଟ୍ ସ୍ୱର,Pilot tone
ଡକାୟତି,Piracy
ପିଚ୍,Pitch
ପିକ୍ସେଲ |,Pixel
ପିକ୍ସେଲାଇଜେସନ୍,Pixelization
ଉଦ୍ଭିଦ,Plant
ପ୍ଲାସା,Plasma
ପ୍ଲାଟଫର୍ମ |,Platform
ବ୍ୟାକ୍ ଚଲାନ୍ତୁ |,Play back
ଏମ୍ପଲିଫାୟର୍ ଚଲାନ୍ତୁ |,Play back amplifier
ପଛକୁ ଫେରନ୍ତୁ,Play back head
ପ୍ଲେଲିଷ୍ଟ,Playlist
ପ୍ଲେଆଉଟ୍ |,Playout
ପ୍ଲଟର୍,Plotter
ପ୍ଲଗ୍,Plug
ନିମୋଟିକ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,Pneumatic control system
ପୋଲାଓରୀସନ,Polarisation
ପୋଲାରିଟିସ୍,Polarity
ବହୁଭୋଗନ୍ |,Polygon
ବହୁଭିନୋମିୟଲ୍ |,Polynomial
ପଲଫୋସି ଫିଲ୍ଟର ବ୍ୟାଙ୍କ |,Polyphase filter bank
ବାରଣ୍ଡା,Porch
ଖଣ୍ଡୀୟ ଶୋଷଦ୍ୱାରା,Porous absorber
ପୋର୍ଟ,Port
ସକରାତ୍ମକ ଶିଖର |,Positive peak
ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ପୋଷ୍ଟ କରନ୍ତୁ |,Post synchronisation
ପୋଟେଣ୍ଟିସିଆର୍ |,Potentiometer
ଶକ୍ତି,Power
ଶକ୍ତି ଏମ୍ପଲିଫାୟର୍ |,Power amplifier
ଶକ୍ତି ମିଶ୍ରଣ |,Power combining
ଶକ୍ତି ବ୍ୟବହାର,Power consumption
ଶକ୍ତି ନିୟନ୍ତ୍ରଣ |,Power control
ଶକ୍ତି ଘନତା |,Power density
ଶକ୍ତି ବଣ୍ଟନ |,Power distribution
ଶକ୍ତି ବିଫଳତା |,Power failure
ଶକ୍ତି ଲାଭ,Power gain
ଶକ୍ତି ସୂଚକ,Power indicator
ଶକ୍ତି ଇଣ୍ଟରଫେସ୍ |,Power interface
ଶକ୍ତି ଯୋଗାଣ,Power supply
ଶକ୍ତି ଯୋଗାଣ- ସ୍କିମମେଟିକ୍ |,Power supply- schematic
ଶକ୍ତି ସୁଇଚ୍ |,Power switch
ଶକ୍ତି ଟ୍ରାନ୍ସଫର୍ମର |,Power transformer
ପୂର୍ବାନର୍ଷୋଗର ପ୍ରଭାବ,Precedence effect
ପୂର୍ବାନୁମାନ କରି ପଡିଛି |,Predictive coding
ପ୍ରି-ଫାଟିସ୍ |,Pre-emphasis
ପ୍ରେ-ମିକ୍ସ,Pre-mix
ପୂର୍ବ-ରେକର୍ଡ କରାଯାଇଛି |,Pre-recorded
ସଂରକ୍ଷଣ,Preservation
ବଟନ୍ ଦବାନ୍ତୁ |,Press button
ଚାପ ପରୀକ୍ଷା,Pressure testing
ପ୍ରାଥମିକ ରଙ୍ଗ,Primary colour
ପ୍ରାଥମିକ କଭରେଜ୍ |,Primary coverage
ପ୍ରାଥମିକ ବହୁବତ୍ତା |,Primitive polynomial
ମୁଦ୍ରିତ ସର୍କିଟ୍ ବୋର୍ଡ (PCB),Printed circuit board (PCB)
ପ୍ରିଣ୍ଟର୍,Printer
ପ୍ରଣାଳୀ,Procedure
ପ୍ରକ୍ରିୟା,Process
ପ୍ରକ୍ରିୟାକରଣ,Processing
ସଞ୍ଚାଳକ,Processor
ପ୍ରୋଫାଇଲ୍,Profile
କାର୍ଯ୍ୟକ୍ରମ ମଲ୍ଟିସିଂ,Program multiplexing
ପ୍ରୋଗ୍ରାମ୍ (ପ୍ରୋଗ୍ରାମ୍),Programme (program)
ପ୍ରୋଗ୍ରାମର,Programmer
ପ୍ରକଳ୍ପ ବ୍ୟବସ୍ଥାପନା,Project management
ପ୍ରବନ୍ଧ,Proliferation
ପ୍ରସାର,Propagation
ରେଡିଓ ତରଙ୍ଗର ପ୍ରସାର |,Propagation  of radio waves
ପ୍ରସାର ବକ୍ର,Propagation curve
ସମ୍ପତ୍ତି,Property
ଆନୁପାତିକ,Proportional
ସୁରକ୍ଷା ଅନୁପାତ,Protection ratio
ପ୍ରତିରକ୍ଷା ରିଲେ |,Protective relay
