Hindi,English
"1.चर,2. परिवर्ती",Variale
सदिश,Vector
"1.सदिश ग्राफिक्स, 2.सदिश आलेखी",vector grapdhics
सदिश प्रक्रमण,vector precessing
सदिशकृत आंतरायण,vectored interrupts
वेन आरेख,venn diagram
सत्यापन एवं वैधीकरण (वी एण्ड वी),verification & validation (V&V)
रुपांतरण नियंत्रण,version control
"1.रूपांतरण संख्या,2.रूपांतरण अंक",version number
शीर्ष,Vertex
ऊर्ध्वाधर प्रक्रमक,vertical processor
अतिवृहत् एकीकरण (वी एल एस आई ),very large scale integration (VLSI )
अतिदीर्घ अनुदेश शब्द (वी एल आई डब्ल्यू),very long instruction word (VLIW)
वी एच डी एल,VHDL
वीडियो कैमरा,video camera
वीडियो दूर सम्मेलन,video conferencing
वीडियो प्रदर्श टर्मिनल,video display terminal
"1.वीडियो प्रदर्श एकक, 2.वीडियो प्रदर्श इकाई",video display unit
वीडियो खेल,video game
वीडियो आलेखी सरणी (वी जी ए),video graphic adaptor (VGA)
वीडियो ग्राफिक्स सरणी (वी जी ए),video graphics adapter (VGA)
वीडियो परिसेवक,video server
दृश्य,View
दृश्य द्वारक,view port
दृश्य द्वार,Viewport
आभासी परिपथ,virtual circuit
आभासी फलन,virtual function
आभासी स्मृति,virtual memory
आभासी निजी संजाल,virtual private network
आभासी यथार्थ,virtual reality
"1.आभासी वास्तविकता, 2.आभासी यथार्थता",virtual reality
आभासी चिन्हक यथार्थ भाषा,virtual reality markup language
आभासी यथार्थ मार्कअप भाषा (वी आर एम एल),virtual reality markup language (VRML)
आभासी भंडारण अभिगम विधि,virtual storage access method
आभासी भंडारण प्रबंधन,virtual storage management
"1.वायरस, 2.विषाणु",Virus
वायरस संसूचन,virus detection
"1.वायरस प्रोग्राम, 2.विषांक क्रमादेश",virus programme
दृश्यता,Visibility
दृष्टि,Vision
दृश्य बेसिक/विज़्वल बेसिक,visual basic
विजवल सी++,visual C++
"1.दृश्य प्रदर्श एकक, 2.दृश्य प्रदर्श इकाई",visual display unit
आभासी,Vitual
आभासी पता,vitual address
आभासी मशीन (वी. एम.),vitual machine (VM)
"1.वाक, 2.वाणी",Voice
"1.वाक् डाक, 2.वॉयस मेल",voice mail
वाक् डाक सर्वर,voice mail server
वाक अभिज्ञान,voice recognition
"1.वाक् जाल, 2.वाक् नेट",Voice-net
विलोपी स्मृति,volatile memory
वेफर,Wafer
"1.वायस प्रबंधक, 2.डब्ल्यू ए आई एस प्रबधंक",WAIS manager
प्रतीक्षा समाप्ति,wait die
प्रतीक्षा कुंडलन,wait wound
"1.भारित कोड,2.भारित कूट",waited code
भारित माध्य,waited mean
प्रतीक्षा काल,waiting time
तरंग निर्देश,wall grade
पुन: प्रवर्तन,warm restart
"1.बंजर बैंड चौड़आई, 2.बंजर बैंड क्षमता/विड्थ",waste band width
जलप्रपात निदर्श,waterfall model
तरंगिका,Wavelet
तरंगिका प्रतिबिंब संपीडन,wavelet image compression
तरंगिका रुपांतर,wavelet transform
"1.कमजोर अस्तित्व,2. निर्बल सत्ता",weak entity
वेब,Web
वेब पता,web address
वेब लेखन,web authoring
"1.वेब विचरक, 2.वेब ब्राउजर",web browser
वेब पृष्ठ,web page
वेब परिसेवक,Web server
वेबस्थल,web site
वेब समर्थित अनुप्रयोग,web-enabld application
वेब समर्थित,Web-enabled
"1.भारित ग्राफ,2. भारित आलेख",weighted graph
सुसंबद्ध,well connected
सुनिर्मित सूत्र,well formed formula
सुक्रमित समुच्चय,well ordered set
"आर्द्रपात्र, वैटवेयर",Wetware
"1.व्हीटस्टोन निर्दश मानक, 2.व्हीटस्टोन बैंचमार्क",wheatstone bench mark
"1.चक्र, 2.पहिया",Wheel
व्हाईल लूप,while loop
श्वेत बक्स परीक्षण,white box testing
"1.श्वेत,2.धवल प्रकाश",white light
श्वेत रव,white noise
"विस्तृत क्षेत्र जालक्रम (डब्ल्यू ए एन, वैन)",wide area network (WAN)
बृहत् क्षेत्र जालक्रम (वैन),wide area network (WAN)
विस्तृत बैंड,wide band
"1.वाइल्ड कार्ड, 2.विस्तृत कार्ड",wild card
विप,Wimp
टेब्विन वेब,win
विन जिप,win zip
"1.विंडो, 2.खिडक़ई, 3.गवाक्ष",Window
"1.गवाक्षन,2.विंडोकरण",Windowing
विंडोज,Windows
विंडोज अन्वेषक,windows explorer
विंडोज एन टी,windows NT
तार-फ्रेम निदर्श,wire frame model
"तार मुद्रक, तार प्रिंटर",wire printer
तारकृत तर्क,wired logic
बेतार तद्रूपता,wireless fidelity ( wi Fi)
बेतार लैन,wireless LAN
बेतार संचरण,wireless transmission
विजार्ड,Wizard
"1.बहुवंयक,2. शब्द",Word
शब्द कुंजी,word key
शब्द लंबाई,word length
शब्द मूलक,word oriented
शब्द प्रक्रमण,word processing
शब्द प्रक्रमण,word processing
शब्द प्रक्रमक,word processor
शब्द अधोरखा संप्रतीक,word underscore character
कार्य प्रवाह प्रबंधन,work flow management
कार्यसमूह,work group
"1.कार्य एकक, 2.कार्य इकाई",work unit
कार्यभार,work volume
कार्यकारी निर्देशिका,working directory
कार्य समुच्चय,working set
कार्यकारी भंडार,working storage
कार्यशाला,Workshop
"1.कार्यस्थल, 2.वर्क स्टेशन",Workstation
विश्व निर्देशांक,world co-ordinate
विश्वव्यापी वेब (डब्ल्यू डब्ल्यू डब्ल्यू),world wide web (WWW)
निकृष्टतम स्थिति विश्लेषण,worst case analysis
न्यूनतम योग्य एल्गोरिथम,worst fit algorithm
परिवेष्ठन,Wraparound
"1.कलाई अभिकलन, 2.कलाई कंप्यूटन",wrist computing
"1.लेखनीय,2. लेखन योग्य",Writable
लेखन,Write
लेखन कैशे,write cache
लेखन चक्र,write cycle
लेखन कुंजी,write key
"1.लिखो एक, 2.पढ़ओ की (वर्म)","write once, read more (WORM)"
लेखन अभिरक्षण,write protection
लेखन पठन शीर्ष,write read head
एक्स ऑर,X OR
एक्स-१२,X-12
एक्स बी एम एक्स बिट मानचित्र,XBM X bitmap
जिनिक्स,Xenix
एक्स मॉडम,Xmodem
एक्स ऑन/एक्स ऑफ,X-on/X-off
एक्स टर्मिनल,X-terminal
"1.एक्स टेक्स्ट, 2.एक्स पाठ्य सामग्री",Xtext
एक्स-विंडो,X-window
वाई ए सी सी (कम्पाइलर),YACC
याहू,Yahoo
योक,Yoke
जैड-बफर,Z-buffer
शून्य पता अनुदेश,zero address instruction
शून्य फलन,zero function
शून्य स्तर पता,zero level address
"1.शून्य मेट्रिक्स, 2. शून्य आव्यूह",zero matrix
शून्य निरसन,zero suppression
शून्य प्रतीक्षा अवस्था,zero wait state
शून्य-खांचा लैन,zero-slot LAN
जिप/संकुचित,Zip
"1.संकुचित कूट, 2.संकुचित कोड",zip code
संकुचित संचिका,zip file
संकुचित यू पी जैड मॉडेम,zip UPZ modem
"1.क्षेत्र, 2.अंचल",Zone
अंचल सूची,zone list
"1.जूम, 2.आकार वर्धन",Zoom
"1.आकारवर्धन, 2.जूम-इन",zoom in
आकार न्यूनन/आमाप न्यूनन,zoom out
जूमकरण/आकार वर्धन/आमाप वर्धन,Zooming
जेड़-पद,Z-term
