Assamese,Punjabi
ব্লাষ্ট ফায়াৰিং,ਧਮਾਕੇ ਦੀ ਗੋਲੀਬਾਰੀ
বিস্ফোৰণ দুৱাৰ এম্প্লিফায়াৰ,ਵਿਸਫੋਟ ਦਰਵਾਜ਼ਾ ਐਂਪਲੀਫਾਇਰ
বাৰ্ষ্ট মোড,ਬਰਸਟ ਮੋਡ
বিস্ফোৰণ বিভাজক,ਧਮਾਕੇ ਨੂੰ ਵੱਖ ਕਰਨ ਵਾਲਾ
বিস্ফোৰণ সংকেত,ਧਮਾਕਾ ਸੰਕੇਤ
বাৰ্ষ্ট ভুল সংশোধক ক&#39;ড,ਬਰਸਟ ਗਲਤੀ ਸੁਧਾਰਕ ਕੋਡ
বাছ,ਕਾਫ਼ੀ
বাছ বাৰ,ਬੱਸ ਪੱਟੀ
বাছ সংস্থা,ਬੱਸ ਸੰਸਥਾ
বাছৰ মানদণ্ড,ਬੱਸ ਸਟੈਂਡਰਡ
মাত্ৰ ক্ষণিক,ਸਿਰਫ਼ ਪਲ ਪਲ
ফিল্টাৰৰ মূল্যৰ মাখন,ਮੱਖਣ ਦੀ ਕੀਮਤ ਫਿਲਟਰ
bnc তাঁৰ,bnc ਤਾਰ
বিএনচি জইণ্টাৰ,BNC ਜੁਆਇੰਟਰ
বাই-ৱে,ਰਾਹ
বাইপাছ কেপাচিটৰ,ਬਾਈਪਾਸ capacitor
বাইট,ਬਾਈਟ
ভি বেণ্ড,ਵੀ ਬੈਂਡ
C বেণ্ড এন্টেনা,C ਬੈਂਡ ਐਂਟੀਨਾ
তাঁৰ,ਤਾਰ
তাঁৰৰ ৰুটিং,ਤਾਰ ਰੂਟਿੰਗ
টেলিগ্ৰাফ টেলিভিছন,ਟੈਲੀਗ੍ਰਾਫ ਟੈਲੀਵਿਜ਼ਨ
কেশ্ব মেমৰি,ਕੈਸ਼ ਮੈਮੋਰੀ
ছিছিম ফ্ৰিকুৱেন্সি ষ্টেণ্ডাৰ্ড,ਸਿਸਿਮ ਫ੍ਰੀਕੁਐਂਸੀ ਸਟੈਂਡਰਡ
কেলকুলেটৰ,ਕੈਲਕੁਲੇਟਰ
মানাংকন,ਕੈਲੀਬ੍ਰੇਸ਼ਨ
কল ঠিকনা,ਕਾਲ ਪਤਾ
কলপিট দোলক,ਕਾਲਪਿਟ ਔਸਿਲੇਟਰ
কেম কৰ্ডাৰ,ਕੈਮ ਕੋਰਡਰ
কেমেৰা,ਕੈਮਰਾ
কেমেৰাৰ নলী,ਕੈਮਰਾ ਹੋਜ਼
কেণ্ডেলা,candela
মমবাতিৰ শক্তি,ਮੋਮਬੱਤੀ ਦੀ ਸ਼ਕਤੀ
কেন্টিলিভাৰ ষ্ট্ৰেইন গেজ,cantilever ਤਣਾਅ ਗੇਜ
ধৰি ৰখা,ਹੋਲਡ
ৰক্তচাপ ট্ৰেন্সডুচাৰ,ਸਮਰੱਥਾ ਬਲੱਡ ਪ੍ਰੈਸ਼ਰ transducer
ধাৰণকাৰী বিতৰক,ਹੋਲਡਿੰਗ ਵਿਤਰਕ
চুক্তি ধাৰণ কৰা,ਸੰਧੀ ਰੱਖਣ
ধাৰণক্ষমতা গেজ,ਸਮਰੱਥਾ ਗੇਜ
ধৰি ৰখা সংগ্ৰাহক,ਹੋਲਡਿੰਗ ਕੁਲੈਕਟਰ
ধাৰণক্ষমতা বিক্ৰিয়াশীলতা,ਸਮਰੱਥਾ ਪ੍ਰਤੀਕਿਰਿਆ
"কেপাচিটিভ এনাৰ্জি কনভাৰ্টাৰ, ট্ৰেন্সডুচাৰ","Capacitive Energy Converter, Transducer"
কেপাচিটৰ,capacitor
কেপাচিটৰ বেংক,ਕੈਪੇਸੀਟਰ ਬੈਂਕ
কেপাচিটৰ ফিল্টাৰ,capacitor ਫਿਲਟਰ
কেপাচিটৰ ইনপুট ফিল্টাৰ,ਕੈਪੇਸੀਟਰ ਇੰਪੁੱਟ ਫਿਲਟਰ
উইঞ্চ মটৰ,ਵਿੰਚ ਮੋਟਰ
পুলি চাৰ্ভো বডি,ਪੁਲੀ ਸਰਵੋ ਬਾਡੀ
চৰখী,ਚਰਖੀ
বন্দী কৰা,ਕੈਪਚਰ
capture clause,ਕੈਪਚਰ ਸੈਕਸ਼ਨ
কেপচাৰ ইফেক্ট,ਕੈਪਚਰ ਪ੍ਰਭਾਵ
বাহক শব্দ অনুপাত,ਕੈਰੀਅਰ ਸ਼ੋਰ ਅਨੁਪਾਤ
গাড়ী ৰেডিঅ&#39;,ਕਾਰ ਰੇਡੀਓ
কাৰ্বন ৰেজিষ্টৰ,ਕਾਰਬਨ ਰੋਧਕ
কাৰ্ড ৰিডাৰ,ਕਾਰਡ ਰੀਡਰ
কাৰ্ডিঅ&#39;ইড ডায়েগ্ৰাম,ਕਾਰਡੀਓਇਡ ਚਿੱਤਰ
গাড়ী,ਗੱਡੀ
carriage return,ਗੱਡੀ ਵਾਪਸੀ
বাহক,ਕੈਰੀਅਰ
বাহক যোগাযোগ,ਕੈਰੀਅਰ ਸੰਚਾਰ
বাহক ঘনত্ব,ਕੈਰੀਅਰ ਇਕਾਗਰਤਾ
বাহক কম্পাঙ্ক,ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ
বাহক প্ৰজনন,ਕੈਰੀਅਰ ਪ੍ਰਜਨਨ
বাহক স্তৰ,ਕੈਰੀਅਰ ਪੱਧਰ
বাহক জীৱন,ਕੈਰੀਅਰ ਦੀ ਜ਼ਿੰਦਗੀ
বাহক গতিশীলতা,ਕੈਰੀਅਰ ਗਤੀਸ਼ੀਲਤਾ
বাহক গুণন,ਕੈਰੀਅਰ ਗੁਣਾ
বাহক শব্দৰ মাত্ৰা,ਕੈਰੀਅਰ ਸ਼ੋਰ ਪੱਧਰ
বাহক পৰিসৰ,ਕੈਰੀਅਰ ਸੀਮਾ
বাহক পুনৰুদ্ধাৰ বৰ্তনী,ਕੈਰੀਅਰ ਰਿਕਵਰੀ ਸਰਕਟ
বাহক পুনৰ সন্নিৱিষ্ট কৰা,ਕੈਰੀਅਰ ਰੀਇਨਸਰਸ਼ਨ
পৰিবাহী বিকিৰণ,ਸੰਚਾਲਕ ਸਕੈਟਰਿੰਗ
বাহক দমন,ਕੈਰੀਅਰ ਦਮਨ
বাহক পিঞ্জৰা,ਕੈਰੀਅਰ ਪਿੰਜਰੇ
বাহক বেগ,ਕੈਰੀਅਰ ਦੀ ਗਤੀ
হেণ্ড বিট,ਹੱਥ ਬਿੱਟ
ধাৰণ কৰা পতাকা,ਝੰਡਾ ਰੱਖਿਆ
"দখলৰ পঞ্জীয়ন, দখলৰ পঞ্জী","ਕਬਜ਼ੇ ਦਾ ਰਜਿਸਟਰ, ਕਬਜ਼ੇ ਦਾ ਰਜਿਸਟਰ"
পৰ্টেবল জেনেৰেটৰ,ਪੋਰਟੇਬਲ ਜਨਰੇਟਰ
carson&#39;s আইন,ਕਾਰਸਨ ਦਾ ਕਾਨੂੰਨ
কাৰ্টিজ ফিউজ,ਕਾਰਤੂਸ ਫਿਊਜ਼
কাৰ্টিজ টেপ,ਕਾਰਤੂਸ ਟੇਪ
কেৰী ফষ্টাৰ ব্ৰীজ,ਕੈਰੀ ਫੋਸਟਰ ਬ੍ਰਿਜ
ষ্টেপ এম্প্লিফায়াৰ,ਕਦਮ ਐਂਪਲੀਫਾਇਰ
গ্ৰেডেচন,ਦਰਜਾਬੰਦੀ
কেছকেড এম্প্লিফায়াৰ,ਕੈਸਕੇਡ ਐਂਪਲੀਫਾਇਰ
"কেস্কোড এম্প্লিফায়াৰ, ষ্টেপ এম্প্লিফায়াৰ","ਕਾਸਕੋਡ ਐਂਪਲੀਫਾਇਰ, ਸਟੈਪ ਐਂਪਲੀਫਾਇਰ"
কেছেট,ਕੈਸੇਟ
প্ৰৰোচনা,ਪ੍ਰੇਰਣਾ
বন্দী কোটাৰ,ਕੈਪਟਿਵ ਕੋਟਰ
কেথ&#39;ড,ਕੈਥੋਡ
কেথ&#39;ড ট্ৰেইলিং,ਕੈਥੋਡ ਟ੍ਰੇਲਿੰਗ
কেথ&#39;ড ট্ৰেইলিং এম্প্লিফায়াৰ,ਕੈਥੋਡ ਟ੍ਰੇਲਿੰਗ ਐਂਪਲੀਫਾਇਰ
কেথ&#39;ড লুমিনেন্স,ਕੈਥੋਡ ਚਮਕ
কেথ&#39;ড পদাৰ্থ,ਕੈਥੋਡ ਸਮੱਗਰੀ
কেথ’ড ৰশ্মিৰ অচিলোস্কোপ,ਕੈਥੋਡ ਰੇ ਔਸੀਲੋਸਕੋਪ
কেথ&#39;ড ৰশ্মিৰ নলী,ਕੈਥੋਡ ਰੇ ਟਿਊਬ
কেথ&#39;ড কণা নিক্ষেপ,ਕੈਥੋਡ ਕਣ ਜਮ੍ਹਾ
কেথ&#39;ড লুমিনেন্স,ਕੈਥੋਡ ਚਮਕ
কুয়াৰ ফিল্টাৰ,ਕੋਇਰ ਫਿਲਟਰ
kaver ফিল্টাৰ,kaver ਫਿਲਟਰ
কোটৰ,ਕੋਟਰ
এণ্ট্ৰেল ৰেডিয়চন,ਐਂਟਰਲ ਰੇਡੀਏਸ਼ਨ
কটাৰ অনুনাদক,cotter resonator
ফেট চাৰ্জ কাপল্ড ডিভাইচ (CCD),ਫੈਟ ਚਾਰਜ ਕਪਲਡ ਡਿਵਾਈਸ (CCD)
cd ৰম,ਸੀਡੀ ਰੋਮ
cd ৰম ড্ৰাইভ,ਸੀਡੀ ਰੋਮ ਡਰਾਈਵ
কোষ (বেটাৰী),ਸੈੱਲ (ਬੈਟਰੀ)
কেন্দ্ৰীয় সম্পদ উপাদান,ਕੇਂਦਰੀ ਸਰੋਤ ਤੱਤ
কেন্দ্ৰীয় সম্পদ একক,ਕੇਂਦਰੀ ਸਰੋਤ ਇਕਾਈ
কেন্দ্ৰীয় প্ৰচেছৰ,ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਰ
গড় স্কেল,ਮਤਲਬ ਸਕੇਲ
মধ্যম কম্পাঙ্ক,ਮੱਧ ਬਾਰੰਬਾਰਤਾ
মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ,ਮੱਧ ਨਿਕਾਸ ਟ੍ਰਾਂਸਫਾਰਮਰ
"চিৰামিক, মাটি","ਵਸਰਾਵਿਕ, ਮਿੱਟੀ"
চিৰামিক ভৰোৱা,ਵਸਰਾਵਿਕ ਫਿਲਰ
চিৰামিক ফিল্টাৰ,ਵਸਰਾਵਿਕ ਫਿਲਟਰ
চিৰামিক সামগ্ৰী,ਵਸਰਾਵਿਕ ਸਮੱਗਰੀ
চিৰামিক অনুনাদক,ਵਸਰਾਵਿਕ resonator
চিৰামিক শব্দ গ্ৰাহক,ਵਸਰਾਵਿਕ ਆਵਾਜ਼ ਰਿਸੀਵਰ
cerenkov কেলকুলেটৰ,cerenkov ਕੈਲਕੁਲੇਟਰ
সৰমত,ਸਰਮਤ
চলকোজেনাইড,chalcogenide
কেলকোপাইৰাইট,calcopyrite
"চেনেল, চেনেল","ਚੈਨਲ, ਚੈਨਲ"
চেনেল বেণ্ড সম্প্ৰসাৰণ,ਚੈਨਲ ਬੈਂਡ ਦਾ ਵਿਸਥਾਰ
চেনেল ক&#39;ডাৰ,ਚੈਨਲ ਕੋਡਰ
চেনেল কম্পাঙ্ক,ਚੈਨਲ ਦੀ ਬਾਰੰਬਾਰਤਾ
চেনেলৰ চৰিত্ৰ,ਚੈਨਲ ਅੱਖਰ
চেনেল পৃথকীকৰণ,ਚੈਨਲ ਵੱਖ ਕਰਨਾ
চেনেল তত্ত্ব,ਚੈਨਲ ਥਿਊਰੀ
আখৰ উৎপাদক,ਅੱਖਰ ਜਨਰੇਟਰ
চৰিত্ৰ চিনাক্তকৰণ,ਅੱਖਰ ਪਛਾਣ
বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স,ਗੁਣ ਰੁਕਾਵਟ
চাৰ্জ কেৰিয়াৰ,ਚਾਰਜ ਕੈਰੀਅਰ
চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল,ਚਾਰਜ ਕੰਟਰੋਲ ਪੈਰਾਮੀਟਰ
চাৰ্জ সংযুক্ত ডিভাইচ,ਚਾਰਜ ਜੋੜੇ ਜੰਤਰ
চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি,ਚਾਰਜ ਜੋੜੀ ਬੇਤਰਤੀਬ ਪਹੁੰਚ ਮੈਮੋਰੀ
আধান ঘনত্ব,ਚਾਰਜ ਘਣਤਾ
চাৰ্জ ইনজেকচন ডিভাইচ,ਚਾਰਜ ਇੰਜੈਕਸ਼ਨ ਜੰਤਰ
চাৰ্জ লছ,ਚਾਰਜ ਦਾ ਨੁਕਸਾਨ
চাৰ্জ পাম্পিং,ਚਾਰਜ ਪੰਪਿੰਗ
চাৰ্জ চেন্সিং এম্প্লিফায়াৰ,ਚਾਰਜ ਸੈਂਸਿੰਗ ਐਂਪਲੀਫਾਇਰ
চাৰ্জ সংৰক্ষণ,ਚਾਰਜ ਸਟੋਰੇਜ਼
আধানযুক্ত কণা,ਚਾਰਜ ਕੀਤੇ ਕਣ
ভাবুকতা,ਭਾਵੁਕ
ফ্ৰেম,ਫਰੇਮ
ৰবিশ্বেভ ফিল্টাৰ,robyshev ਫਿਲਟਰ
মুঠ পৰীক্ষা কৰক,ਕੁੱਲ ਚੈੱਕ ਕਰੋ
কম্পাঙ্ক পৰীক্ষা কৰক,ਬਾਰੰਬਾਰਤਾ ਦੀ ਜਾਂਚ ਕਰੋ
ৰাসায়নিক বন্ধন,ਰਸਾਇਣਕ ਬੰਧਨ
ৰাসায়নিক বাষ্প নিক্ষেপ,ਰਸਾਇਣਕ ਭਾਫ਼ ਜਮ੍ਹਾ
শিশুৰ তলাৰ সুবিধা,ਚਾਈਲਡ ਲਾਕ ਦੀ ਸਹੂਲਤ
শিশুৰ আইন,ਬੱਚੇ ਦਾ ਕਾਨੂੰਨ
চিপ,ਚਿੱਪ
চিপ সক্ৰিয়কৰণ,ਚਿੱਪ ਸਰਗਰਮੀ
choke,ਘੁੱਟਣਾ
intermittent,ਰੁਕ-ਰੁਕ ਕੇ
মাজে মাজে এম্প্লিফায়াৰ,ਰੁਕ-ਰੁਕ ਕੇ ਐਂਪਲੀਫਾਇਰ
মাজে মাজে এম্প্লিফায়াৰ,ਰੁਕ-ਰੁਕ ਕੇ ਐਂਪਲੀਫਾਇਰ
মাজে মাজে মোড,ਰੁਕ-ਰੁਕ ਕੇ ਮੋਡ
ক্ৰ&#39;মা এম্প্লিফায়াৰ,chroma ਐਂਪਲੀਫਾਇਰ
বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম,ਵਿਸ਼ੇਸ਼ਤਾ ਚਿੱਤਰ
ৰং কৰা,ਪਿਗਮੈਂਟੇਸ਼ਨ
বৃত্তৰ ডায়েগ্ৰাম,ਚੱਕਰ ਚਿੱਤਰ
বৰ্তনী,ਸਰਕਟ
বৰ্তনী বিশ্লেষণ,ਸਰਕਟ ਵਿਸ਼ਲੇਸ਼ਣ
বৰ্তনী ভাঙক,ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ
বৰ্তনীৰ ডায়েগ্ৰাম,ਸਰਕਟ ਚਿੱਤਰ
বৰ্তনী সংকেত,ਸਰਕਟ ਸੰਕੇਤ
চাৰ্কিট চুইচিং,ਸਰਕਟ ਸਵਿਚਿੰਗ
বৃত্তাকাৰ তৰংগ পথ,ਸਰਕੂਲਰ ਵੇਵ ਮਾਰਗ
প্ৰচলিত স্মৃতিশক্তি,ਸੰਚਾਰਿਤ ਮੈਮੋਰੀ
বণ্ডিং বৰ্তনী,ਬੰਧਨ ਸਰਕਟ
clap দোলক,ਕਲੈਪ ਔਸਿਲੇਟਰ
ক্লাছ A এম্প্লিফায়াৰ,ਕਲਾਸ ਏ ਐਂਪਲੀਫਾਇਰ
ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ,ਕਲਾਸ A] B] C] D ਓਪਰੇਸ਼ਨ
ক্লাছ বি এম্প্লিফায়াৰ,ਕਲਾਸ ਬੀ ਐਂਪਲੀਫਾਇਰ
ক্লাছ C এম্প্লিফায়াৰ,ਕਲਾਸ C ਐਂਪਲੀਫਾਇਰ
ক্লাছ D এম্প্লিফায়াৰ,ਕਲਾਸ ਡੀ ਐਂਪਲੀਫਾਇਰ
S শ্ৰেণীৰ শৰীৰ,ਐਸ ਕਲਾਸ ਬਾਡੀ
"বহিষ্কাৰ, পৰিষ্কাৰ","ਕੱਢਣ, ਸਾਫ਼"
শ্বিয়াৰিং,ਕਟਾਈ
শ্বিয়াৰিং বৰ্তনী,ਸ਼ੀਅਰਿੰਗ ਸਰਕਟ
calad,ਕੈਲਾਡ
ঘড়ীৰ কম্পাঙ্ক,ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ
ঘড়ী পালছ জেনেৰেটৰ,ਘੜੀ ਪਲਸ ਜਨਰੇਟਰ
কাদাল আৰ এছ ফ্লিপ ফ্লপ,Kadal RS ਫਲਿੱਪ ਫਲਾਪ
বন্ধ বৰ্তনী টেলিভিছন,ਬੰਦ ਸਰਕਟ ਟੈਲੀਵਿਜ਼ਨ
বন্ধ লুপ কাৰ্য্য,ਬੰਦ ਲੂਪ ਕਾਰਵਾਈ
বন্ধ লুপ লাভ,ਬੰਦ ਲੂਪ ਲਾਭ
পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী,ਪੂਰਕ ਧਾਤੂ ਸੈਮੀਕੰਡਕਟਰ
CMOS ডিভাইচ,CMOS ਡਿਵਾਈਸ
চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত),ਸੀ.ਐਮ.ਆਰ.ਆਰ (ਆਮ ਮੋਡ ਨਿਰਪੱਖਤਾ ਅਨੁਪਾਤ)
CO2laser,CO2 ਲੇਜ਼ਰ
সমাক্ষীয় কেবল,coaxial ਕੇਬਲ
সমাক্ষীয় কোটাৰ,coaxial coater
সমাক্ষীয় সংযোগকাৰী,coaxial ਕੁਨੈਕਟਰ
"সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী","coaxial connector, coaxial connector"
সমাক্ষীয় ৰেখা,coaxial ਲਾਈਨ
সমাক্ষীয় ৰেখা,coaxial ਲਾਈਨ
সমাক্ষীয় তৰংগ পথ,coaxial ਵੇਵ ਮਾਰਗ
ক&#39;ড সলনি কৰা,ਕੋਡ ਤਬਦੀਲੀ
ক&#39;ড চেঞ্জাৰ,ਕੋਡ ਬਦਲਣ ਵਾਲਾ
"ক&#39;ডেক, ক&#39;ডাৰ-ডিকোডাৰ","ਕੋਡਕ, ਕੋਡਰ-ਡੀਕੋਡਰ"
ষ্টেৰিঅ&#39; ক&#39;ডিং,ਸਟੀਰੀਓ ਕੋਡਿੰਗ
কাপলিং সহগ,ਜੋੜਨ ਗੁਣਾਂਕ
নিয়ন্ত্ৰণকাৰী বল,ਰੋਕਣ ਵਾਲੀ ਤਾਕਤ
সুসংহত পোহৰ,ਇਕਸਾਰ ਰੋਸ਼ਨੀ
ৰাশিফল,ਕੁੰਡਲੀ
কইল ৱাইণ্ডিং মেচিন,ਕੋਇਲ ਵਾਇਨਿੰਗ ਮਸ਼ੀਨ
কাকতলীয়া বৰ্তনী,ਇਤਫ਼ਾਕ ਸਰਕਟ
গৰম কেথ&#39;ড টিউব,ਗਰਮ ਕੈਥੋਡ ਟਿਊਬ
ঠাণ্ডা ৱেল্ডিং পইণ্ট,ਠੰਡੇ ਿਲਵਿੰਗ ਬਿੰਦੂ
"সংগ্ৰাহক, সংগ্ৰাহক","ਕੁਲੈਕਟਰ, ਕੁਲੈਕਟਰ"
সংগ্ৰহ কৰা ধাৰা,ਸਟਰੀਮ ਇਕੱਠਾ ਕਰਨਾ
সংগ্ৰাহক ক্ষয়,ਕੁਲੈਕਟਰ ਸੜਨ
সংগ্ৰাহকৰ দক্ষতা,ਕੁਲੈਕਟਰ ਕੁਸ਼ਲਤਾ
সমান্তৰাল লেন্স,ਸਮਾਨਾਂਤਰ ਲੈਂਸ
চৰিত্ৰ খচৰা প্ৰস্তুত কৰা,ਅੱਖਰ ਡਰਾਫਟ
ৰং বিস্ফোৰণ,ਰੰਗ ਬਰਸਟ
"ৰঙৰ ক&#39;ড, আখৰৰ ক&#39;ড","ਰੰਗ ਕੋਡ, ਅੱਖਰ ਕੋਡ"
ৰঙৰ পাৰ্থক্য সংকেত,ਰੰਗ ਅੰਤਰ ਸੰਕੇਤ
এন্টিডট,ਐਂਟੀਡੋਟ
ৰঙৰ মনিটৰ,ਰੰਗ ਮਾਨੀਟਰ
চৰিত্ৰৰ পুনৰুত্পাদন,ਅੱਖਰ ਪ੍ਰਜਨਨ
ৰঙৰ পৰিপূৰকতা,ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ
ৰঙীন বাহক কম্পাঙ্ক,ਰੰਗ ਕੈਰੀਅਰ ਬਾਰੰਬਾਰਤਾ
ৰঙীন সংকেত,ਅਕ੍ਰੋਮੈਟਿਕ ਸਿਗਨਲ
ৰঙীন টেলিভিছন,ਰੰਗ ਟੈਲੀਵਿਜ਼ਨ
ৰঙীন টেলিভিছনৰ শৰীৰ,ਰੰਗੀਨ ਟੈਲੀਵਿਜ਼ਨ ਬਾਡੀ
"স্তম্ভ স্পীকাৰ, স্তম্ভৰ দৰে শব্দ জমাকাৰী","ਕਾਲਮ ਸਪੀਕਰ, ਕਾਲਮ ਸਾਊਂਡ ਡਿਪਾਜ਼ਿਟਰ"
"কম্ব ফিল্টাৰ, কম্ব ফিল্টাৰ","ਕੰਘੀ ਫਿਲਟਰ, ਕੰਘੀ ਫਿਲਟਰ"
সংযোগ বৰ্তনী,ਕੁਨੈਕਸ਼ਨ ਸਰਕਟ
কম্বিনেটৰিয়েল লজিক,ਸੰਯੋਜਕ ਤਰਕ
আদেশ,ਹੁਕਮ
সাধাৰণ ভিত্তি পৰিবৰ্ধক,ਆਮ ਅਧਾਰ ਐਂਪਲੀਫਾਇਰ
সাধাৰণ ভিত্তি বিন্যাস,ਆਮ ਅਧਾਰ ਸੰਰਚਨਾ
সাধাৰণ সংগ্ৰাহক পৰিবৰ্ধক,ਆਮ ਕੁਲੈਕਟਰ ਐਂਪਲੀਫਾਇਰ
সাধাৰণ সংগ্ৰাহক সংৰূপ,ਆਮ ਕੁਲੈਕਟਰ ਸੰਰਚਨਾ
সাধাৰণ কেপাচিটিভ এম্প্লিফায়াৰ,ਆਮ capacitive ਐਂਪਲੀਫਾਇਰ
সাধাৰণ এমিটাৰ এম্প্লিফায়াৰ,ਆਮ ਐਮੀਟਰ ਐਂਪਲੀਫਾਇਰ
সাধাৰণ গেট এম্প্লিফায়াৰ,ਆਮ ਗੇਟ ਐਂਪਲੀਫਾਇਰ
ভূতাত্ত্বিক,ਭੂ-ਵਿਗਿਆਨਕ
সাধাৰণ ধৰণ সংকেত,ਆਮ ਮੋਡ ਸਿਗਨਲ
গণ ৰিটাৰ্ণ,ਪੁੰਜ ਵਾਪਸੀ
সাধাৰণ উৎস পৰিবৰ্ধক,ਆਮ ਸਰੋਤ ਐਂਪਲੀਫਾਇਰ
সাধাৰণ এমিটাৰ সংৰূপ,ਆਮ ਐਮੀਟਰ ਸੰਰਚਨਾ
বাইকনভাৰ্টাৰ,biconverter
যোগাযোগ উপগ্ৰহ,ਸੰਚਾਰ ਉਪਗ੍ਰਹਿ
যোগাযোগ ব্যৱস্থা,ਸੰਚਾਰ ਸਿਸਟਮ
সম্প্ৰদায়ৰ এন্টেনা ব্যৱস্থা,ਕਮਿਊਨਿਟੀ ਐਂਟੀਨਾ ਸਿਸਟਮ
কম্পেক্ট শ্বাচ ৰম (CD ROM),ਸੰਖੇਪ ਸਵੈਚ ਰੋਮ (CD ROM)
সংকোচন ভ্যাৰিয়েন্স,ਕੰਪਰੈਸ਼ਨ ਪਰਿਵਰਤਨ
"কম্প্ৰেছাৰ, কম্পেণ্ডাৰ","ਕੰਪ੍ਰੈਸਰ, ਕੰਪੈਂਡਰ"
"তুলনাকাৰী, তুলনাকাৰী","ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ, ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ"
তুলনাকাৰী ডাইঅ&#39;ড,ਤੁਲਨਾਤਮਕ ਡਾਇਓਡ
সামঞ্জস্যতা,ਅਨੁਕੂਲਤਾ
ক্ষতিপূৰণমূলক ক্ষীণকৰ্তা,ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲਾ attenuator
ক্ষতিপূৰণমূলক পক্ষপাতিত্ব,ਮੁਆਵਜ਼ਾ ਪੱਖਪਾਤ
ক্ষতিপূৰণমূলক বোজা,ਮੁਆਵਜ਼ਾ ਦੇਣ ਵਾਲਾ ਲੋਡ
প্ৰতিশোধমূলক অনুশোচনা,ਬਦਲਾ ਲੈਣ ਵਾਲਾ ਪਛਤਾਵਾ
ক্ষতিপূৰণমূলক অনুসন্ধান,ਮੁਆਵਜ਼ਾ ਜਾਂਚ
কম্পাইলাৰ,ਕੰਪਾਈਲਰ
কম্পাইলাৰ ডিজাইন,ਕੰਪਾਈਲਰ ਡਿਜ਼ਾਈਨ
পৰিপূৰক,ਪੂਰਕ
পৰিপূৰক ডেলিভাৰী,ਪੂਰਕ ਡਿਲੀਵਰੀ
