Tamil,English
ஆண்டெனா எர்த் தொடர்பு சுவிட்ச்,Aerial earthing switch
ஆண்டெனா செயல்திறன்,Aerial efficiency
வான்வழி மின்சார அழிப்பு இயந்திரம்,Aerial electric erasing machine
ஆண்டெனா மேம்படுத்துபவர்,Aerial elevation pawl
ஆண்டெனா தூண்டுதல்,Aerial excitation
வான்வழி மூடுபனி,Aerial fog
ஆண்டெனா மின்மறுப்பு,Aerial impedance
ஆண்டெனா தூண்டல்,Aerial inductance
ஆண்டெனா இன்சுலேட்டர் இன்சுலேட்டர்,Aerial lead insulator
ஆண்டெனா வரி,Aerial line
ஆண்டெனா சுமை சுருள்,Aerial loading inductane=antenna loading coil
ஆண்டெனா இழப்பு,Aerial loss
ஆண்டெனா சத்தம்,Aerial noise
வானம் புகைப்பட விளக்கம்,Aerial photo-interpretation
வான்வழி போட்டோகிராமெட்ரி,Aerial photogrammetry
வான்வழி புகைப்படம்,Aerial photograph
வான்வழி புகைப்படம் எடுத்தல்,Aerial photography
ஆண்டெனா சக்தி,Aerial power
ஆண்டெனா கதிர்வீச்சு எதிர்ப்பு,Aerial radiation resistance
ஆண்டெனா எதிர்வினை,Aerial reactance
ஆண்டெனா சுழலும் டயல்,Aerial repeat dial
ஆண்டெனா எதிர்ப்பு,Aerial resistance
ஆண்டெனா வரம்பு மின்தேக்கி,Aerial series capacitor
வான்வழி ஆய்வு,Aerial survey
வான்வழி அமைப்பு,Aerial system
ஆண்டெனா நெடுவரிசை,Aerial tower
காற்று வேகம்,Aerial velocity
ஆண்டெனா தண்டனை,Aerial yard
காற்று வடிகட்டி,Aero-vibe screen
ஏரோடைனமிக் பாலிஸ்டிக்ஸ்,Aeroballistics
விமான நிலைய கட்டுப்பாடு,Aerodrome control
விமான நிலைய துயரம் விளக்கு,Aerodrome hazard beacon
விமான நிலைய வானிலை,Aerodrome meteorology
காற்றியக்க அழுத்தம்,Aerodybnamic pressure
காற்றியக்க விசை,Aerodynaamic force
காற்றியக்க விசை கூறு,Aerodynamaic force component
ஏரோடைனமிக் குணகம்,Aerodynamic coefficient
காற்றியக்க இழுவை,Aerodynamic drag
காற்றியக்கவியல் திறன்,Aerodynamic efficiency
ஏரோடைனமிக் செயல்திறன் விகிதம்,Aerodynamic efficiency ratio
காற்றியக்க விசை,Aerodynamic force
காற்றியக்க விசை கூறு,Aerodynamic force component
காற்றியக்க இடைவெளி,Aerodynamic gap
ஏரோடைனமிக் வெப்பமாக்கல்,Aerodynamic heating
ஏரோடைனமிக் வெப்ப வரம்பு,Aerodynamic heating limit
காற்றியக்கவியல் சராசரி நாண்,Aerodynamic mean chord
ஏரோடைனமிக் ஏவுகணை,Aerodynamic misile
ஏரோடைனமிக் தருணம்,Aerodynamic moment
ஏரோடைனமிக் பதில்,Aerodynamic response
ஏரோடைனமிக் சோதனை வாகனம்,Aerodynamic test vehicle
ஏரோடைனமிக் முறுக்கு,Aerodynamic torque
ஏரோடைனமிக் திசைதிருப்பல்,Aerodynamic twist
காற்றியக்க விசை,Aerodynamical force
காற்றியக்கவியல்,Aerodynamics
காற்று மீள் விளைவு,Aeroelastic effect
காற்று நெகிழ்ச்சி,Aeroelasticity
ஏரோலாஸ்டிக்,Aeroelastics
ஏரோஃபாயில்,Aerofoil
"ஏரோகிராம், ஏரோகிராஃப்",Aerogram
ஏரோகிராஃப்,Aerograph
வானூர்தி,Aeronaautical
வானூர்தி விளக்கு,Aeronautical beacon
வானூர்தி விளக்கப்படம்,Aeronautical chart
ஏரோநாட்டிக்ஸ்,Aeronautics
ஏரோநாட்டிக்ஸ்,Aeronomy
காற்று முன்,Aeropause
ஏரோபோன்,Aerophone
"விமானம், விமானம்",Aeroplane
விமான விளைவு,Aeroplane effect
வானூர்தி நடுக்கம்,Aeroplane flutter
காற்று துடிப்பு,Aeropulse
காற்று ரெசனேட்டர்,Aeroresonator
ஏரோசல்,Aerosol
காற்று வானம்,Aerospaace
விமானம்,Aerospace vehicle
"வளிமண்டலம், வாயுக்கோளம்",Aerosphere
"விண்வெளி, விமானம்",Aerostat
ஏரோஸ்டேடிக் சமன்பாடு,Aerostatic equation
"காற்றியக்கவியல், நாட்டிக்ஸ்",Aerostatics
ஏரோபிளாஸ்டிக்,Aerothermo elasticity
காற்றியக்கவியல்,Aerothermodynamics
காற்றியக்கவியல்,Aerothermodynamics
கவனம் அமைப்பு,Afocal system
வால் உடல்,After body
பற்றவைப்பான்,After burner
மீண்டும் பற்றவைப்பு,After burning
பின் ஒளி,After glow
மீண்டும் வெப்பம்,After heat
படம்,After image
சிகிச்சைக்கு பிந்தைய,After treatment
பிந்தைய முதிர்ச்சி,After-ripening stage
பின் ஓட்டம்,Afterflow
அதிர்ச்சி,Aftershock
"வயது, வயது, வயது, நேரம், சகாப்தம் (இல்லை, ) காலத்தால் பாதிக்கப்படும், நேரத்தை பாதிக்கும் (ver, )",Age
