Odiya,Bengali
ଆକାଶବାଣୀ ରେଡିଓମିଟର |,অ্যাকোস্টিক রেডিওমিটার
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,শাব্দ প্রতিক্রিয়া
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |,অ্যাকোস্টিক পারস্পরিক তত্ত্ব
ଶବ୍ଦ ହ୍ରାସ କାରକ |,শাব্দ হ্রাস ফ্যাক্টর
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |,শাব্দ প্রতিফলন সহগ
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |,শাব্দ প্রতিসরণ
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,শাব্দ প্রতিরোধের
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,শাব্দ প্রতিক্রিয়া
ଆକାଶବାଣୀ ବିଛାଇବା |,শাব্দ বিচ্ছুরণ
ଶ୍ରବଣ ବିନ୍ଦୁ |,শ্রবণ বিন্দু
ଶବ୍ଦର ଦୃ id ତା |,শাব্দিক অনমনীয়তা
ଶବ୍ଦ ପ୍ରଣାଳୀ |,শাব্দ ব্যবস্থা
ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |,শাব্দ থার্মোমিটার
ଆକାଶବିକ ବେଗ |,শাব্দ বেগ
ଶବ୍ଦ ତରଙ୍ଗ,শব্দ - তরঙ্গ
ଶବ୍ଦ,শাব্দিক
ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,শব্দ শোষণ সহগ
ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |,শব্দ শোষণ উপাদান
ଆକାଶବାଣୀ ସର୍କିଟ |,শাব্দ সার্কিট
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,শাব্দ প্রতিক্রিয়া
ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |,শাব্দ বিলম্ব লাইন
ଶବ୍ଦ ବିକୃତି |,শাব্দ বিকৃতি
ଆକାଶବାଣୀ ଆକାଶବାଣୀ |,শাব্দিক ধ্বনিবিদ্যা
ଶବ୍ଦ ଫିଲ୍ଟର୍ |,শাব্দ ফিল্টার
ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *,শব্দের সংরোধ*
ଫୋନୋଗ୍ରାଫ୍,ফোনোগ্রাফ
ଆକାଶବାଣୀ ଓମ୍ *,শাব্দিক ওহম*
ଶବ୍ଦ ସ୍ଥିର |,শাব্দিক ধ্রুবক
ଆକାଶବାଣୀ ଫୋନନ୍ |,শাব্দিক ফোনন
ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |,শাব্দ সংক্রমণ ধ্রুবক
ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |,শব্দ পরিবর্তন সহগ
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,শাব্দ প্রতিরোধের
ଶବ୍ଦର ଦୃ id ତା |,শাব্দিক অনমনীয়তা
ଧ୍ୱନି ଏକକ |,শব্দ ইউনিট
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,শব্দরোধী
ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |,শাব্দ পার্শ্ব লাইন
"ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |","ধ্বনিবিদ্যা, ধ্বনিবিদ্যা"
ଧ୍ୱନି ମିଟର |,শব্দ মিটার
ଶବ୍ଦ ଚାପ,শব্দ চাপ
ଅଧିଗ୍ରହଣ ରାଡାର |,অধিগ্রহণ রাডার
ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |,সালোকসংশ্লেষী বিকিরণ
ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |,অ্যাক্টিনিয়াম নির্গমন
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |,অ্যাক্টিনো-ইউরেনিয়াম
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |,অ্যাক্টিনো-ইউরেনিয়াম সিরিজ
ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |,তেজস্ক্রিয়
"ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |","অ্যাক্টিনোমিটার, ফটোমাইক্রোমিটার"
"କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ","কর্ম, কাজ"
କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା,কর্ম এবং প্রতিক্রিয়া
କାର୍ଯ୍ୟ ସ୍ଥିର |,কর্ম ধ্রুবক
ପ୍ରଭାବ କ୍ଷେତ୍ର,প্রভাব গোলক
"ସକ୍ରିୟ, ସକ୍ରିୟ","সক্রিয়, সক্রিয়"
ସକ୍ରିୟ ବିସ୍ତାର,সক্রিয় বিস্তার
"ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |","সক্রিয় ফাইবার, সক্রিয় ফাইবার"
ସକ୍ରିୟ ପ୍ରଭାବ,সক্রিয়করণ প্রভাব
ସକ୍ରିୟ ପ୍ରଭାବ,সক্রিয়করণ প্রভাব
ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |,সক্রিয়করণ বিশ্লেষণ
କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର,কার্যকলাপ কেন্দ্র
ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |,সক্রিয়করণ পরীক্ষক
ସକ୍ରିୟ ଶକ୍ତି,অ্যাক্টিভেশন শক্তি
ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |,সক্রিয়করণ এনট্রপি
ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |,সক্রিয়করণ ওভারভোল্টেজ
ସକ୍ରିୟତା ହାର,সক্রিয়করণ হার
"ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |","সক্রিয়কারী, সক্রিয়কারী"
ସକ୍ରିୟକାରୀ ପରମାଣୁ |,অ্যাক্টিভেটর পরমাণু
ତ୍ୱରକ,এক্সিলারেটর
ସକ୍ରିୟ ଅବଶୋଷଣ |,সক্রিয় শোষণ
ସକ୍ରିୟ ଏରିଏଲ୍ |,সক্রিয় বায়বীয়
ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |,বিকিরণ বিপদ অঞ্চল
ସକ୍ରିୟ ଉପକରଣ,সক্রিয় ডিভাইস
ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |,সক্রিয় টার্গেটিং
ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *,সক্রিয় হাইড্রোজেন*
ସକ୍ରିୟ ଜାଲ |,সক্রিয় জাল
ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |,সক্রিয় লাইন সক্রিয় লাইন
ସକ୍ରିୟ ଲୁପ୍ |,সক্রিয় লুপ
ସକ୍ରିୟ କୋଡ୍ *,সক্রিয় কোড*
ସକ୍ରିୟ ଉପାଦାନ |,সক্রিয় উপাদান
ସକ୍ରିୟ ଅଣୁ,সক্রিয় অণু
ସକ୍ରିୟ ଜାଲ |,সক্রিয় জাল
ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |,সক্রিয় পুনর্শোষণ
ସକ୍ରିୟ କ୍ଷେତ୍ର |,সক্রিয় এলাকা
ସକ୍ରିୟ ନିୟମ,সক্রিয় নিয়ন্ত্রণ
ସକ୍ରିୟ ଉପଗ୍ରହ |,সক্রিয় স্যাটেলাইট
ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |,সক্রিয় বিচ্ছিন্ন সৌর শিখা
ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |,সক্রিয় মাইক্রোনিউট্রিয়েন্ট
ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |,সক্রিয় ট্র্যাকিং সিস্টেম
ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,সক্রিয় ট্রান্সডুসার
ସକ୍ରିୟ ଗ୍ରହଣ,সক্রিয় গ্রহণ
କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *,কার্যকলাপ সহগ*
କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ,কার্যকলাপ সূচক
କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ,কার্যকলাপ অনুপাত
କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |,কার্যকলাপ ভেক্টর
ପ୍ରକୃତ ମନିଟର |,বাস্তব মনিটর
ପ୍ରକୃତ ଚାପ,প্রকৃত চাপ
ଟ୍ରିଗର କରିବାକୁ,ট্রিগার করতে
ଉତ୍ପାଦକ,জন্মদাতা
ଉତ୍ପାଦକ,জন্মদাতা
ଆକ୍ୟୁଟିଓମିଟର,acuityometer
ଶ୍ରବଣ ଶକ୍ତି,শ্রবণ তীক্ষ্ণতা
ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ,ছবির তীক্ষ্ণতা মান
ତୀବ୍ର କୋଣ,তীব্র কোণ
ଫୁସ୍ଫୁସ୍,ফিসফিস
ତୀବ୍ର ତ୍ରିରଙ୍ଗା |,তীব্র ত্রিভুজ
acyclic,অ্যাসাইক্লিক
ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |,অপ্টিমাইজেশান অ্যাপ্লিকেশন
ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |,অপ্টিমাইজ করা অবস্থা
ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,অভিযোজিত নিয়ন্ত্রণ ব্যবস্থা
ଆଡାପ୍ଟୋମିଟର |,অ্যাডাপ্টোমিটার
ଆଡକକ୍ ଆଣ୍ଟେନା |,অ্যাডকক অ্যান্টেনা
ସଂକ୍ଷେପରେ,যোগফল
ସଂକଳନ ସମୟ,সংকলন সময়
ସଂକଳନ-ବିତରଣ ସମୟ |,সংকলন-বিয়োগের সময়
ଆଡର୍,যোগকারী
"ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)","যোগফল, যোগ, যোগফল (সম্পাদনা), যোজক (v.)"
ଯୋଗ ସ୍ଥିର |,যোগ ধ্রুবক
ତ୍ୱରଣ-ରାଶି ନିୟମ |,ত্বরণ-সমষ্টি নিয়ম
ଦୂରତା-ନିୟମ |,দূরত্ব-সমষ্টি নিয়ম
ବେଗ-ରାଶି ନିୟମ |,বেগ-সমষ্টি নিয়ম
ଭେକ୍ଟରର ରାଶି,ভেক্টরের সমষ্টি
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,সংগ্রহ প্রতিক্রিয়া
ଅତିରିକ୍ତ ଚଟାଣ |,অতিরিক্ত মেঝে
"ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)","সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)"
"ଯୋଗୀ, ଯୋଗୀ |","additive, additive"
ଯୋଗୀ ପ୍ରଣାଳୀ |,সংযোজন ব্যবস্থা
ମିଶ୍ରିତ ବର୍ଣ୍ଣ,যৌগিক অক্ষর
ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |,সামগ্রিক অক্ষর প্রক্রিয়া
ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |,সংযোজন পরিপূরক রঙ
ଯୋଗୀ ସ୍ଥିର |,additive ধ্রুবক
ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |,সংযোজন ট্র্যাকশন
ଯୋଗୀ ପ୍ରଭାବ,সংযোজন প্রভাব
ଯୋଗୀ କାରକ |,সংযোজন ফ্যাক্টর
ଯୋଗୀ କାର୍ଯ୍ୟ,সংযোজন ফাংশন
ଯୋଗୀ ମିଶ୍ରଣ |,সংযোজন মিশ্রণ
ଯୋଗୀ ମୂଳ |,সংযোজক মূল
ଯୋଗ ପ୍ରକ୍ରିୟା |,সংযোজন প্রক্রিয়া
ଯୋଗନୀୟତା |,যোগযোগ্যতা
ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,সংযোজন কোয়ান্টাম সংখ্যা
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,সংগ্রহ প্রতিক্রিয়া
ଯୋଗନୀୟତା |,যোগযোগ্যতা
ଆଡିଟ୍ରନ୍ |,aditron
ଜାଣନ୍ତୁ *,জানি*
ଠିକଣା ଗଣନା,ঠিকানা গণনা
ଠିକଣା,ঠিকানা
ଠିକଣା ଏନକ୍ରିପସନ୍,ঠিকানা এনক্রিপশন
ଠିକଣା ଅଭିବ୍ୟକ୍ତି,ঠিকানা অভিব্যক্তি
ଠିକଣା ଯୋଗ୍ୟତା |,ঠিকানাযোগ্যতা
ଠିକଣା ଦଣ୍ଡିକା,ঠিকানার অংশ
ଠିକଣା ଆଲୋକ,ঠিকানা আলো
ଠିକଣା ପରିବର୍ତ୍ତନ,ঠিকানা পরিবর্তন
ପତାନଶ,পতনশ
ଠିକଣା ରେଜିଷ୍ଟର,ঠিকানা রেজিস্টার
ଠିକଣା ଚୟନ ସୁଇଚ୍,ঠিকানা নির্বাচন সুইচ
ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |,ঠিকানা সাজানোর টেবিল
ଠିକଣା,সম্বোধন
adresograph,adresograph
ଠିକଣା ପ୍ରଣାଳୀ,ঠিকানা সিস্টেম
ଆଡିଶିନ୍ |,আনুগত্য
ଆଡେସିନ୍ ଚାପ |,আনুগত্য চাপ
ଆଡେସିଭ୍ ଶକ୍ତି |,আঠালো শক্তি
ଆଡେସିଭ୍ ବ୍ଲକିଂ |,আঠালো ব্লকিং
adiabat,adiabat
ଆଡିଆବାଟିକ୍ |,adiabatic
ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |,adiabatic ত্বরণ
ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |,adiabatic অনুমান
ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,adiabatic ভলিউম সহগ
ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |,adiabatic থার্মোমিটার
ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |,adiabatic পরিবর্তন
"ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |","adiabatic চার্ট, adiabatic চার্ট"
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,adiabatic কম্প্রেসিবিলিটি
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,adiabatic কম্প্রেশন
ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |,adiabatic গর্ভনিরোধক
ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |,adiabatic কুলিং সীমা
ଆଡିଆବାଟିକ୍ ବକ୍ର,adiabatic বক্ররেখা
ଆଡିଆବାଟିକ୍ ବିକୃତି |,adiabatic বিকৃতি
adiabatic demagnetization |,adiabatic demagnetization
ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |,adiabatic রেজল্যুশন
ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |,adiabatic স্থানচ্যুতি
ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |,adiabatic প্রভাব
ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |,adiabatic স্থিতিস্থাপকতা
ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |,adiabatic ellipsoid
ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |,adiabatic পূর্ণ-তাপ ক্ষতি
ଆଡିଆବାଟିକ୍ ସମୀକରଣ |,adiabatic সমীকরণ
ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |,adiabatic রাষ্ট্র সমীকরণ
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |,adiabatic ভারসাম্য তাপমাত্রা
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |,adiabatic ভারসাম্য
ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |,adiabatic স্প্রেড
ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |,adiabatic শিখা তাপমাত্রা
ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |,adiabatic প্রবাহ
ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |,adiabatic উচ্চারণ
ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |,adiabatic গ্যাস সমীকরণ
ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |,adiabatic গ্রেডিয়েন্ট
ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |,adiabatic তাপ ক্ষতি
ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |,adiabatic ionization সম্ভাব্যতা
ଆଡିଆବାଟିକ୍ ଅବନତି ହାର |,adiabatic অবচয় হার
ଆଡିଆବାଟିକ୍ ଗତି ଚାର୍ଜ |,adiabatic ভরবেগ চার্জ
ଆଡିଆବାଟିକ୍ ପ୍ରକ୍ରିୟା |,adiabatic প্রক্রিয়া
ଆଡିଆବାଟିକ୍ ପ୍ରତିକ୍ରିୟା |,adiabatic প্রতিক্রিয়া
ଆଡିଆବିକ୍ ପଦକ୍ଷେପ |,adiabatic নড়াচড়া
ଆଡିଆବାଟିକ୍ ବିକୃତ ଶକ୍ତି |,adiabatic বিকৃতি শক্তি
ଆଡିଆବାଟିକ୍ ଶରୀର |,adiabatic শরীর
ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |,adiabatic তাপ গ্রেডিয়েন্ট
ଆଡିଆବାଟିକ୍ ଅବ୍ୟାଟେମେଣ୍ଟ୍ |,adiabatic abatement
ଆଡିଆବିକ୍ ରୂପାନ୍ତର |,adiabatic রূপান্তর
