Hindi,Odiya
ध्वानिक तापमापी,ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |
ध्वानिक-वेग,ଆକାଶବିକ ବେଗ |
ध्वनि तरंग,ଶବ୍ଦ ତରଙ୍ଗ
ध्वानिक,ଶବ୍ଦ
ध्वनि अवशोषण गुणांक,ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
ध्वनि अवशोषण घटक,ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |
ध्वानिक परिपथ,ଆକାଶବାଣୀ ସର୍କିଟ |
ध्वानिक अनुवृत्ति,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
ध्वानिक विलंब लाइन,ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |
ध्वानिक विरूपण,ଶବ୍ଦ ବିକୃତି |
ध्वानिक और्जिकी,ଆକାଶବାଣୀ ଆକାଶବାଣୀ |
ध्वानिक फ़िल्टर,ଶବ୍ଦ ଫିଲ୍ଟର୍ |
ध्वानिक प्रतिबाधा*,ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *
ध्वनि-भ्रामिका,ଫୋନୋଗ୍ରାଫ୍
ध्वानिक ओम*,ଆକାଶବାଣୀ ଓମ୍ *
ध्वानिक कला नियतांक,ଶବ୍ଦ ସ୍ଥିର |
ध्वानिक फ़ोनान,ଆକାଶବାଣୀ ଫୋନନ୍ |
ध्वानिक संचरण नियतांक,ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |
ध्वनि परिवर्तन गुणांक,ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |
ध्वानिक प्रतिरोध,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
ध्वानिक दुर्नम्यता,ଶବ୍ଦର ଦୃ id ତା |
ध्वनि-मात्रक,ଧ୍ୱନି ଏକକ |
ध्वनिरूद्ध,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
ध्वानिक पार्श्व रेखा,ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |
"ध्वानिकी, ध्वानिकता","ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |"
ध्वनिमापी,ଧ୍ୱନି ମିଟର |
ध्वनि दाब,ଶବ୍ଦ ଚାପ
अर्जन रेडार,ଅଧିଗ୍ରହଣ ରାଡାର |
प्रकाश रसोक्रिय विकिरण,ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |
ऐक्टिनियम उत्सर्जन,ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |
ऐक्टिनो-यूरेनियम,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |
ऐक्टिनो-यूरेनियम श्रेणी,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |
विकिरण-विद्युत्,ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |
"ऐक्टिनोमीटर, प्रकाशरसोक्रियामापी","ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |"
"क्रिया, कर्म","କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ"
क्रिया और प्रतिक्रिया,କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା
क्रिया स्थिरांक,କାର୍ଯ୍ୟ ସ୍ଥିର |
प्रभाव क्षेत्र,ପ୍ରଭାବ କ୍ଷେତ୍ର
"सक्रियित, सक्रियकृत","ସକ୍ରିୟ, ସକ୍ରିୟ"
सक्रियित विसरण,ସକ୍ରିୟ ବିସ୍ତାର
"साक्रियकृत तंतु, सक्रियित तंतु","ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |"
सक्रियण प्रभाव,ସକ୍ରିୟ ପ୍ରଭାବ
सक्रियण प्रभाव,ସକ୍ରିୟ ପ୍ରଭାବ
सक्रियण-विश्लेषण,ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
सक्रियता केन्द्र,କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର
सक्रियण-परिक्षत्र,ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |
सक्रियण ऊर्जा,ସକ୍ରିୟ ଶକ୍ତି
सक्रियण ऐन्ट्रॉपी,ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |
सक्रियण अधिवोल्टता,ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |
सक्रियण दर,ସକ୍ରିୟତା ହାର
"सक्रियकारक, सक्रियक","ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |"
सक्रियक परमाणु,ସକ୍ରିୟକାରୀ ପରମାଣୁ |
त्वरक-सक्रियक,ତ୍ୱରକ
सक्रिय अवशोषण,ସକ୍ରିୟ ଅବଶୋଷଣ |
सक्रिय एरियल,ସକ୍ରିୟ ଏରିଏଲ୍ |
विकिरण ख़तरा क्षेत्र,ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |
सक्रिय युक्ति,ସକ୍ରିୟ ଉପକରଣ
सक्रिय अभिलक्ष्यन,ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |
सक्रिय हाइड्रोजन*,ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *
सक्रिय जालक,ସକ୍ରିୟ ଜାଲ |
"सक्रिय लाइन, सक्रिय रेखा",ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |
सक्रिय पाश,ସକ୍ରିୟ ଲୁପ୍ |
सक्रिय संहति*,ସକ୍ରିୟ କୋଡ୍ *
सक्रिय सामग्री,ସକ୍ରିୟ ଉପାଦାନ |
सक्रिय अणु,ସକ୍ରିୟ ଅଣୁ
सक्रिय जाल,ସକ୍ରିୟ ଜାଲ |
सक्रिय पुनरवशोषण,ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |
सक्रिय क्षेत्र,ସକ୍ରିୟ କ୍ଷେତ୍ର |
सक्रिय नियमन,ସକ୍ରିୟ ନିୟମ
सक्रिय उपग्रह,ସକ୍ରିୟ ଉପଗ୍ରହ |
सक्रिय कलंकीय सौर ज्वाला,ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |
सक्रिय सूक्ष्मात्रिक पदार्थ,ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |
सक्रिय अनुवर्तन तंत्र,ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |
सक्रिय ट्रांसडयूसर,ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
सक्रिय उदग्रहण,ସକ୍ରିୟ ଗ୍ରହଣ
सक्रियता गुणांक*,କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *
सक्रियता सूचकांक,କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ
सक्रियता -अनुपात,କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ
सक्रियता सदिश,କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |
वास्तविक मानीटर,ପ୍ରକୃତ ମନିଟର |
वास्तविक प्रतिबल,ପ୍ରକୃତ ଚାପ
"चालू करना, प्रवृत्त करना",ଟ୍ରିଗର କରିବାକୁ
प्रवर्तक,ଉତ୍ପାଦକ
प्रवर्तक,ଉତ୍ପାଦକ
सुतीक्ष्णतामापी,ଆକ୍ୟୁଟିଓମିଟର
श्रवण सुतीक्ष्णता,ଶ୍ରବଣ ଶକ୍ତି
फोटोतीक्ष्णता मान,ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ
न्यूनकोण,ତୀବ୍ର କୋଣ
क्षिप्र उद्भासन,ଫୁସ୍ଫୁସ୍
न्यूनकोण त्रिभुज,ତୀବ୍ର ତ୍ରିରଙ୍ଗା |
अचक्रीय,acyclic
अनुकूलन प्रयुक्ति,ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |
अनुकूलित अवस्था,ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |
अनुकूली नियंत्रण तंत्र,ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
अनुकूलनमापी,ଆଡାପ୍ଟୋମିଟର |
एडकॉक एन्टेना,ଆଡକକ୍ ଆଣ୍ଟେନା |
"योग करना, जोड़ना",ସଂକ୍ଷେପରେ
संकलन काल,ସଂକଳନ ସମୟ
संकलन-व्यवकलन काल,ସଂକଳନ-ବିତରଣ ସମୟ |
योजक,ଆଡର୍
"योग, जोड़, संकलन (सं.), योगात्मक (वि.)","ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)"
अतिरिक्त स्थिरांक,ଯୋଗ ସ୍ଥିର |
त्वरण-योग नियम,ତ୍ୱରଣ-ରାଶି ନିୟମ |
दूरी-योग नियम,ଦୂରତା-ନିୟମ |
वेग-योग नियम,ବେଗ-ରାଶି ନିୟମ |
सदिशों का योग,ଭେକ୍ଟରର ରାଶି
संकलन अभिक्रिया,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
अतिरिक्त अर्धतल,ଅତିରିକ୍ତ ଚଟାଣ |
"संयोजी स्वर, अतिरिक्त टोन (स्वर)","ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)"
"योज्य, योगात्मक","ଯୋଗୀ, ଯୋଗୀ |"
योज्य प्रणाल,ଯୋଗୀ ପ୍ରଣାଳୀ |
संयोजी वर्ण,ମିଶ୍ରିତ ବର୍ଣ୍ଣ
संकली वर्ण प्रक्रम,ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |
योज्य पूरक रंग,ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |
योज्य स्थिरांक,ଯୋଗୀ ସ୍ଥିର |
योज्य कर्षण,ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |
योज्य प्रभाव,ଯୋଗୀ ପ୍ରଭାବ
योजित कारक,ଯୋଗୀ କାରକ |
योज्य फलन,ଯୋଗୀ କାର୍ଯ୍ୟ
योज्य मिश्रण,ଯୋଗୀ ମିଶ୍ରଣ |
योज्य मूलवर्ण,ଯୋଗୀ ମୂଳ |
योज्य प्रक्रम,ଯୋଗ ପ୍ରକ୍ରିୟା |
"योज्यता, योगशीलता",ଯୋଗନୀୟତା |
योज्य क्वांटम संख्या,ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
संकलन अभिक्रिया,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
योज्यता,ଯୋଗନୀୟତା |
एडीट्रॉन,ଆଡିଟ୍ରନ୍ |
पता*,ଜାଣନ୍ତୁ *
पता अभिकलन,ଠିକଣା ଗଣନା
पता-स्थल,ଠିକଣା
पता-कूटवचन,ଠିକଣା ଏନକ୍ରିପସନ୍
पता व्यंजक,ଠିକଣା ଅଭିବ୍ୟକ୍ତି
पता-सुगमता,ଠିକଣା ଯୋଗ୍ୟତା |
पता पट्टिका,ଠିକଣା ଦଣ୍ଡିକା
पता बत्ती,ଠିକଣା ଆଲୋକ
पता-आपरिवर्तन,ଠିକଣା ପରିବର୍ତ୍ତନ
पतांश,ପତାନଶ
पता पंजी,ଠିକଣା ରେଜିଷ୍ଟର
पता चयन स्विच,ଠିକଣା ଚୟନ ସୁଇଚ୍
पता छाँटाई सारणी,ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |
पताभिगमन,ଠିକଣା
ऐड्रेसोग्राफ़,adresograph
पता-प्रणाली,ଠିକଣା ପ୍ରଣାଳୀ
आसंजन,ଆଡିଶିନ୍ |
आसंजन तनाव,ଆଡେସିନ୍ ଚାପ |
आसंजी ऊर्जा,ଆଡେସିଭ୍ ଶକ୍ତି |
आसंजक अवरोधन,ଆଡେସିଭ୍ ବ୍ଲକିଂ |
ऐडियाबैट,adiabat
रूद्धोष्म,ଆଡିଆବାଟିକ୍ |
रूद्धोष्म त्वरण,ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |
रूद्धोष्म सन्निकटन,ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |
रूद्धोष्म आयतन गुणांक,ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
रूद्धोष्म ऊष्मामापी,ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |
रूद्धोष्म परिवर्तन,ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |
"ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र","ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |"
रूद्धोष्म संपीड्यता,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
रूद्धोष्म संपीडन,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
रूद्धोष्म संरोध,ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |
रूद्धोष्म शीतलन सीमा,ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |
रूद्धोष्म वक्र,ଆଡିଆବାଟିକ୍ ବକ୍ର
रूद्धोष्म विरूपण,ଆଡିଆବାଟିକ୍ ବିକୃତି |
रूद्धोष्म विचुंबकन,adiabatic demagnetization |
रूद्धोष्म वियोजन,ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |
रूद्धोष्म विस्थापन,ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |
रूद्धोष्म प्रभाव,ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |
रूद्धोष्म प्रत्यास्थता,ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |
रूद्धोष्म दीर्घवृत्त,ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |
रूद्धोष्म पूर्ण-ऊष्मा हास,ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |
रूद्धोष्म-समीकरण,ଆଡିଆବାଟିକ୍ ସମୀକରଣ |
रूद्धोष्म अवस्था समीकरण,ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |
रूद्धोष्म संतुलन-ताप,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |
रूद्धोष्म संतुलन,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |
रूद्धोष्म प्रसार,ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |
रूद्धोष्म ज्वाला ताप,ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |
रूद्धोष्म प्रवाह,ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |
रूद्धोष्म उच्चावचन,ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |
रूद्धोष्म गैस समीकरण,ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |
रूद्धोष्म प्रवणता,ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |
रूद्धोष्म ऊष्मा ह्रास,ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |
रूद्धोष्म आयनन विभव,ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |
रूद्धोष्म ह्रास-दर,ଆଡିଆବାଟିକ୍ ଅବନତି ହାର |
रूद्धोष्म संवेग आवेश,ଆଡିଆବାଟିକ୍ ଗତି ଚାର୍ଜ |
रूद्धोष्म प्रक्रम,ଆଡିଆବାଟିକ୍ ପ୍ରକ୍ରିୟା |
रूद्धोष्म अभिक्रिया,ଆଡିଆବାଟିକ୍ ପ୍ରତିକ୍ରିୟା |
रूद्धोष्म चाल,ଆଡିଆବିକ୍ ପଦକ୍ଷେପ |
रूद्धोष्म विकृति-ऊर्जा,ଆଡିଆବାଟିକ୍ ବିକୃତ ଶକ୍ତି |
