Marathi,Odiya
प्रतिजैविक निर्धारक,ଆଣ୍ଟିଜେନିକ୍ ନିର୍ଣ୍ଣୟ |
विरोधी घटक,ଆଣ୍ଟିନ୍ୟୁଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |
अँटीऑक्सिडेंट,ଆଣ୍ଟିଅକ୍ସିଡାଣ୍ଟ୍ |
अँटीपोडल न्यूक्लियस,ଆଣ୍ଟିପୋଡାଲ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |
अँटी-सेन्स आरएनए,ଆଣ୍ଟି-ସେନ୍ସ rna
अँटीवायरल प्रथिने,ଆଣ୍ଟିଭାଇରାଲ୍ ପ୍ରୋଟିନ୍ |
अँट्रम,ଆଣ୍ଟରୁମ୍
Anucleate,ଅକ୍ୟୁଚେଟ୍ |
गुद्द्वार,ମଳଦ୍ୱାର
चिंता डिसऑर्डर,ଚିନ୍ତା ବ୍ୟାଧି
महाधमनी कमान,ଆର୍ଟିକ୍ ଆର୍କ
महाधमनी गँगलियन,ଆର୍ଟିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
महाधमनी सेमीलूनर वाल्व,ଆର୍ଟିକ୍ ସେମିଲୁନାର୍ ଭଲଭ୍ |
महाधमनी वाल्व्ह,ଆର୍ଟିକ୍ ଭଲଭ୍ |
एपीसी (अनाफेस प्रोत्साहन कॉम्प्लेक्स),APC (ଆନାଫାଜ୍ ପ୍ରୋତ୍ସାହିତ କରନ୍ତୁ)
अपीलिक पूर्वज,Apeleke etister
Ph फिड,ଆପିଡ୍ |
Ph फ्रोडाईट,ଆଫ୍ରୋଡାଇଟ୍ |
एपिकल वर्चस्व,ଆପିକାଲ୍ ପ୍ରାଧାନ୍ୟ |
एपिकल पॅड,ଆପିକାଲ୍ ପ୍ୟାଡ୍ |
एपिकल्चर,ଆପିକଲ୍ଟର |
एपीआयएस इंडिका,APIS Inica
अप्प्लानोस्पोर,ଆପ୍ଲାନୋସ୍ପୋର |
अप्लिसिया,Aplisiia |
अपोकार्पा,ଆପୋନାପରୁ |
अपोकार्पस,ଆପେରପୋସ୍ |
अपोकार्पस अंडाशय,ଆପିସିଆପସ୍ ଡିମରୀ |
अपोक्राइन ग्रंथी,ଆପୋକ୍ରାଇନ୍ ଗ୍ରନ୍ଥି |
अपोएन्झाइम,ଆଜୋରଜାଇମ୍
Apomict,ଆପୋମାକ୍ଟ |
अपोमिक्सिस,ଆପୋମିକ୍ସସ୍ |
अपोप्लाझम,ଆପପୋସମ୍
अपोप्लास्टिक मार्ग,ଆପୋପ୍ଲୋପ୍ସିଆମ୍ ପଥ
अ‍ॅपॉप्टोसिस,ଆପୋଟୋଏସ୍
उपकरणे,ଉପକରଣ
परिशिष्ट सांगाडा,ଆପେଣ୍ଡିକୁଲାର୍ କଙ୍କାଳ
कॅकमचे परिशिष्ट,କେନାଓମାର ପରିଶିଷ୍ଠ |
Apple पल गोगलगाय,ଆପଲ୍ ଶାବକ |
जलचर,ଜଳସେଚନ
एक्वापोरिन,ଆକ୍ୱାପୋରିନ୍ |
जलचर उभयचर,ଆକ୍ୱାଟିକ୍ ଆମ୍ଫିବିଆନ୍ |
जलीय फॉर्म,ଜଳୀୟ ଫର୍ମ |
जलचर निवासस्थान,ଜଳୀୟ ବାସସ୍ଥାନ |
जलीय जीव,ଜଳୀୟ ଜୀବ |
जलचर वनस्पती,ଜଳୀୟ ଉଦ୍ଭିଦ |
जलीय श्वसन,ଆକ୍ୱାଟିକ୍ ଶ୍ iration ାସକ୍ରିୟା |
जलीय द्रव,ଜଳୀୟ ତରଳ |
जलीय ह्यूमर,ପ୍ରତିବନ୍ଧକ ହଲେର |
जलीय इंट्रा-सेल्युलर फ्लुइड,ପ୍ରତିବନ୍ଧକ ଉଦ୍ଭାବନ-ସେଲ୍ୟୁଲାର ତରଳ |
जलीय नमुना,ଜଳୀୟ ନମୁନା |
जलीय समाधान,ଜଳୀୟ ସମାଧାନ |
एक्विला,ଆକ୍ୱିଲା |
अरबीडोप्सिस,ଆରଆଡିଡୋସିସ୍
अराच्नीडा,ଆରାଚ୍ନିଡା |
अराच्नॉइड,ଆରାଚନୋଏଡ୍ |
अरेनियस,ଆରୋନିସସ୍ |
आर्बोरेंट,ଅର୍ବରସେଣ୍ଟ |
आर्बोरसेंट लाइकोपॉड,ଆର୍ବୋରେସେଣ୍ଟ୍ ଲାଇକୋପୋଡ୍ |
आर्चीबॅक्टेरिया,ବହୁମାରକ
आर्चेगोनियम,ଆର୍କେଗୋନିୟମ୍ |
द्वीपसमूह,ଦ୍ୱୀପପୁଞ୍ଜ
आर्क्टिक,ଆର୍କଟିକ୍ |
आर्क्टिक टर्न,ଆର୍କଟିକ୍ ଟର୍ନ |
आर्क्टिक टुंड्रा,ଆର୍କଟିକ୍ ଟୁଣ୍ଡ୍ରା |
आर्दिया,ଅମାରୀ |
आयरोलर टिश्यू,ଆରେନଲର ଟିସୁ |
अर्गेमोन (काटेकोर खसखस),ଆର୍ଜେନ (ପ୍ରିକ୍ଲି ପପି)
अर्गेमोन मेक्सिकाना,ଆର୍ଜେନ ମେକ୍ସିକାନା |
आर्जिनिन,Arginine
शुष्क प्रदेश,ଶୁଷ୍କ ଅଞ୍ଚଳ |
अरिस्टोलोचियासी,ଆରିଷ୍ଟୋଚିଆସିଆନା |
आर्म फीडिंग,ବାହୁ ଖାଇବାକୁ
आर्मी किडे,ସେନା କୀଟ |
एआरआयडी,ଆରୋଏଡ୍
सुगंध,ସୁଗନ୍ଧ
अरेस्टर,ଆରେଷ୍ଟ୍ରର୍
आर्टेमिसिया,ଆର୍ଟେମିସିଆ
धमनी सिस्टोलिक,ଧମନୀ ସିଷ୍ଟମିକ୍ |
आर्टेरिओस्क्लेरोटिक,ଧମନୀତା |
आर्थ्रोपॉड,ଆର୍ଥ୍ରୋପୋଡ୍ |
संधिवात,ଆର୍ଥ୍ରାଇଟିସ୍
आर्थ्रोपोडा,ଆର୍ଥ୍ରୋପୋଡା |
आर्टिक्युलर कूर्चा,ଆର୍ଟିକୁଲାର୍ କାର୍ଟିଲେଜ୍ |
अभिव्यक्ती,ସ୍ପଷ୍ଟ କରନ୍ତୁ
स्पष्ट,ସ୍ପଷ୍ଟ
कृत्रिम पेसमेकर,କୃତ୍ରିମ ପେସମେର |
कृत्रिम निवड,କୃତ୍ରିମ ଚୟନ
आर्टोकार्पस हेटरोफिलस,ଆର୍ଟୋକାର୍ପସ୍ ହେଟେରୋଫିଲେଲସ୍ |
एस्बेस्टोस फायबर,ଆଜବେଷ୍ଟୋସ୍ ଫାଇବର |
एस्बेस्टोसिस,ଆଜବେଷ୍ଟଷ୍ଟାସ୍ |
एस्केरिस,ଆସାରସିସ୍ |
चढत्या क्रोमॅटोग्राफी,ଚୋରମାଟୋଗ୍ରାଫି ଆରୋହଣ |
Ascidia,Ascidia
एएससीआयडीयन,Ascidanian
एस्कोकार्प,ଆସ୍କାର୍ପ
एस्कॉमीसेट्स,ଆସୋନୋମିସେସ୍ |
एस्कॉर्बिक acid सिड,ଆସ୍କୋରବିକ୍ ଏସିଡ୍ |
एस्कोपोर,ଆସ୍କୋସ୍ପୋର |
एस्कस,ଆସୋକସ
सेपेटेट,ଅଭିଶାପ
अलौकिक पुनरुत्पादन,ସମଲିଙ୍ଗୀ ପ୍ରଜନନ
अलौकिक बीजाणू,ଆଶାକର୍ମୀ ସ୍ପୋର |
शतावरी सिंथेथेस,ଅସର୍ୱାଗାଇନ୍ ସିନ୍ଥେଟେଜ୍ |
शतावरी,ଅସରପା
एस्पार्टिक acid सिड,ଆସପାର୍ଟିକ୍ ଏସିଡ୍ |
एस्परगिलस नायजर,ଆସପର୍ମିଲୁସ୍ ନାଇଜର |
एस्परगिलस,ଆସପାର୍ଗିଲସ୍
एपोडेलस टेनुइफोलियस,ଆସଫୋଡେଲସ୍ ଟେନୁଫୋଲୋସ୍ |
अ‍ॅस्पिरिन,ଆସ୍ପିରିନ୍ |
परख,ଆମ୍ପେ
असेंब्लीज,ସମାବେଶ
आत्मसात करण्याची कार्यक्षमता,ଆସିମିଗ୍ନାଟିସିଆନିକ ଦକ୍ଷତା |
आत्मसात करणारे मूळ,ଅନୁକରଣ ମୂଳ
सहाय्यक पुनरुत्पादक तंत्र,ଅନୁମୋଦିତ ପ୍ରଜନନ କ techni ଶଳ |
असोसिएशन क्षेत्र,ସଙ୍ଗଠନ କ୍ଷେତ୍ର |
असोसिएटिव्ह सहजीवन,ଆସୋସିଟିଭ୍ ସେମ୍ବୋଜାଇସ୍ |
वर्गीकरण आणि पुनर्संयोजन,Assortment ଏବଂ redommbination |
घटकांची वर्गीकरण,ଫ୍ୟାକ୍ଟର୍ ଅଫ୍ ଫ୍ୟାକ୍ଟର୍ |
अस्टाकस,ଆଷ୍ଟାକସ୍
Asteraceae,ଆଷ୍ଟାରାସିଆ |
एस्टेरेल्स,ଆଶ୍ରୟ
लघुग्रह,ଆଷ୍ଟ୍ରୋଏଡ
दमा,ଶ୍ୱାସରୋଗ
अ‍ॅस्ट्रॅगलस गमिफर,ASTRTRALYUS GumMifer |
सूक्ष्म स्पिंडल पोल,ଜ୍ୟୋତିଷ ସ୍ପିଣ୍ଡଲ୍ ପୋଲ |
खगोलशास्त्रज्ञ,ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
असममित कॅरिओटाइप,ଅସୀମେଟ୍ରିକ୍ କୁରୋଟାଇପ୍ |
असममित,ଅସମାନଗତ
एथेरोमॅटस,ଆଥେରୋମାଷ୍ଟସ୍ |
एथेरोस्क्लेरोसिस,ଆଥେରୋସୋକ୍ଲୋରସିସ୍ |
एथेरोस्क्लेरोटिक प्लेक,ଆଥେରୋସ୍ ଏକ୍ସପ୍ଲୋରିକ୍ ​​ପ୍ଲେକ୍ |
नकाशांचे पुस्तक,Atlas
Las टलस व्हर्टेब्रा,ଆଟଲାସ୍ ଭର୍ଟବ୍ରା |
वातावरण,ବାୟୁମଣ୍ଡଳ
वातावरणीय,ବାୟୁମଣ୍ଡଳ
वातावरणीय इनपुट,ବାୟୁମଣ୍ଡଳୀୟ ଇନପୁଟ୍ |
अणु शक्ती मायक्रोस्कोप,ପରମାଣୁ ଶକ୍ତି ମାଇକ୍ରୋସ୍କୋପ୍ |
अणू,ପରମାଣୁ
एटीपी एएसई,Atp asee
एट्रियल कॉन्ट्रॅक्शन,ଆଟ୍ରିଆଲ୍ ସଂକୋଚନ |
एट्रियल फायब्रिलेशन,ଆଟ୍ରିଆଲ୍ ଫାଇବ୍ରିଲ୍ |
एट्रियल नॅट्युरेटिक फॅक्टर (एएनएफ),ଆର୍ମିଆଲ୍ ନାବିକ କାରକ (ANF)
एट्रियल नोड,ଆର୍ମିଆଲ୍ ନୋଡ୍ |
एट्रियल सिस्टोल,ଆଟ୍ରିଆଲ୍ ସିଷ୍ଟସଲ୍ |
एट्रिओव्हेंट्रिक्युलर नोड,Atrivicericular node |
एट्रिओव्हेंट्रिक्युलर वाल्व,Atrivicerically ଭଲଭ୍ |
अट्रियम (पीटरिया),Atrium (Petatri)
अट्रियम (पीटरिया),Atrium (Petatri)
अट्रोपा बेलॅडोना,Atropa ବେଲୋଡୋନ୍ନା |
अ‍ॅट्रोफी,ଆଟ୍ରୋଫି |
अ‍ॅट्रोपिन अल्कलॉइड,ଆଟ୍ରୋପାଇନ୍ ଆଲକାଲାଇଡ୍ |
संलग्नक प्लेट,ସଂଲଗ୍ନ ପ୍ଲେଟଗୁଡିକ
श्रवणविषयक कॉर्टेक्स,ଅଡିଟ୍ କର୍ଟେକ୍ସ |
औलोसिरा,ଅଲୋସଲା |
ऑरिकल (ऑरिकुला),ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
ऑरिकल (ऑरिकुला),ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
ऑरिकल (ऑरिकुला),ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
ऑरिकल (ऑरिकुला),ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା)
ऑस्ट्रेलोपीथिसिन,ଅଷ୍ଟ୍ରିଆଲୋଟୋଇଥିନ୍ |
ऑटेकोलॉजी,ଅଗଣନା
स्वयंचलित डीएनए सिक्वेंसर,ସ୍ୱୟଂଚାଳିତ DNA କ୍ରମିକ |
ऑटोपॉलिपॉइड,ଅଟୋପୋଲାପ୍ଲୋଡ୍ |
ऑटोनॅलिझर,ଅଟୋନାଲାଇସର |
ऑटोगॅमी,ଅଟୋଗାମି |
ऑटोगॅमी,ଅଟୋଗାମି |
ऑटोग्राफ्ट,ଅଟୋଗ୍ରାଫ୍ଟ
स्वयंप्रतिरोधक रोग,ଅଟୋମେମୁନ୍ ରୋଗ |
ऑटोमोबाईल एक्झॉस्ट,ଅଟୋମୋବାଇଲ୍ ନିଷ୍କାସନ |
स्वायत्त (अनैच्छिक) मज्जासंस्था,ଅଟୋନୋମିକ୍ (ଅନିଚ୍ଛାକୃତ) ସ୍ନାୟୁ ପ୍ରଣାଳୀ |
ऑटोफॅजिक लायसोसोम,ଅଟୋଫହାଗିକ୍ ଲାଇସୋସ୍ |
ऑटोप्लॉइड,ଅଟୋପ୍ଲଏଡ୍
ऑटोपोडियम,ଅଟୋପୋଡିୟମ୍
ऑटोपॉलिपॉइड,ଅଟୋପୋଲାପ୍ଲୋଡ୍ |
ऑटोसोमल क्रोमोरोम,ଅଟୋସୋମାଲ କ୍ରୋମୋରୋମ |
ऑटोसोमल जनुक,ଅଟୋସୋମାଲ ଜିନ୍ |
ऑटोसोम,ଅଟୋସୋମ୍
ऑटोटेट्रॅप्लॉइड,ଅଟୋଟ୍ରାପର୍ଡର |
ऑटोमी,ଅଟୋଟୋମି |
ऑटोट्रिप्लॉइड विविधता,ଅଟୋଟ୍ରିପ୍ଲାଇଡ୍ ବିବିଧତା |
ऑटोट्रोफ,ଅଟୋୋଟ୍ରୋଫ୍
शरद .तूतील लाकूड,ଶରତ କାଠ |
ऑक्सानोग्राफ,ଆର୍କନୋଗ୍ରାଫ୍ |
ऑक्सोनोमीटर,ଆପନୋମିଟର |
ऑक्सेटिक ग्रोथ,Auxetic ଅଭିବୃଦ୍ଧି |
ऑक्सिन,Auxin
ऑक्सोट्रोफ,Auxotroph
एक व्ही बंडल,ଏକ ଭି ବଣ୍ଡଲ୍ |
एवेज,Aves
एव्हिसेनिया,ଆଚେନ୍ନିଆ
ओएन,Awn
अक्षीय सांगाडा,ଅକ୍ଷୀୟ କଙ୍କାଳ |
अक्ष,ଆକ୍ସିଲ୍ |
अक्षीय अंकुर,ଆକ୍ସିଲାରୀ ଗୁଣ୍ଡ |
अक्षीय,ଆକ୍ସଲରୀ
अक्ष कशेरुका,ଆକ୍ସିସ୍ ଭର୍ଟିବ୍ରା |
On क्सॉन,ଆକ୍ସନ୍ |
अक्षीय पडदा,ଆକ୍ମେନାଲ୍ ମେମ୍ବ୍ରେନ୍ |
अक्षरी,ଆକ୍ଡୋନାଲ୍ |
On क्सोनिम,ଆକ୍ସୋନମେ |
अझोस्पिरिलम,Azospirillum |
अझोटोबॅक्टर,AzotoToTapacter
Azygous शिर,ଆୟଜାଗୋସ୍ ଶିରା |
बॅसिलस अँथ्रासिस,ବାଣ୍ଡିଲସ୍ ଆନ୍ଥେରାକିସ୍ |
बॅसिलस थुरिंगेनेसिस (बीटी),ବାଖିଲସ୍ ଥରି ବୁଲେନ୍ସିଏନସିସ୍ (BT)
बॅसिलस,ବାଣ୍ଡିଲସ୍ |
जिवाणू,ଜୀବାଣୁ
बॅक्टेरिया,ଜୀବାଣୁ
बॅक्टेरियातील बॅक्टेरियातील गुणसूत्र (बीएसी),ବ୍ୟାମିଆ କୃତ୍ରିମ କ୍ରୋମୋଜୋମ୍ (bac)
बॅक्टेरियातील रोगजनक,ଜୀବାଣୁ ପାଥୋଜେନ |
बॅक्टेरियाचा प्लाझ्मा पडदा,ବ୍ୟାକ୍ଟେରିଆ ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରେନ୍ |
बॅक्टेरियाचा ताण,ଜୀବାଣୁ ଷ୍ଟ୍ରେନ୍ |
बॅक्टेरियोलॉजिकल,ଜୀବାଣୁ
बॅक्टेरियोलॉजिकल नामांकन,ଜୀବାଣୁ ନାମକ ନିୟୋଜିତ |
बॅक्टेरियोफेज,ଜୀବାଣୁ
बॅक्टेरियम,ଜୀବାଣୁ
बॅकुलोव्हायरस,Bacuoulvirus
बॅगिंग,ବ୍ୟାଗଗୁଡିକ
बालेनोप्टेरा,ବାଲେଡୋପେରା |
संतुलित पॉलिमॉर्फिझम,ବାଲାନ୍ସ ପଲେମୋରଫିଜିମ୍ |
संतुलन निवड,ସନ୍ତୁଳନ ଚୟନ
बालानोग्लोसस,ବାଲନୋଗ୍ଲୋସସ୍ |
बालानस,ବାଲାମୁସସ୍
बलौस्टा,ବାଲାଷ୍ଟା |
बॉल आणि सॉकेट संयुक्त,ବଲ୍ ଏବଂ ସକେଟ୍ ଗଣ୍ଠି |
बलून कॅथरायझेशन,ବେଲୁନ୍ କ୍ୟାଥେରାଇଜେସନ୍ |
बाम एच i,BAM H I
बांबू शूट,ବାଉଁଶ-ଗୁଳି |
