English,Tamil
Television,தொலைக்காட்சி
Temperature,வெப்ப நிலை
Temperature control,வெப்பநிலை கட்டுப்பாடு
Temporal,தற்காலிக
Temporal management,தற்காலிக மேலாண்மை
Temporal redundancy,தற்காலிக பணிநீக்கம்
Tensile strength,இழுவிசை வலிமை
Tentacle,கூடாரம்
Terabyte (TB),டெராபைட் (காசநோய்)
Terminal,முனையத்தில்
Terminal adapters,முனைய அடாப்டர்கள்
Terminal equipment,முனைய உபகரணங்கள்
Terminating,நிறுத்துதல்
Terminating resistance,எதிர்ப்பை நிறுத்துதல்
Termination,முடித்தல்
Terminator,டெர்மினேட்டர்
Terrain profiles,நிலப்பரப்பு சுயவிவரங்கள்
Tertiary winding,மூன்றாம் நிலை முறுக்கு
Test,சோதனை
Test data,தரவு சோதனை
Test image,சோதனை படம்
Test signal,சோதனை சமிக்ஞை
Tester,சோதனையாளர்
Testing,சோதனை
Tests and measurement,சோதனைகள் மற்றும் அளவீட்டு
Thermal noise,வெப்ப சத்தம்
Thermal overload relay,வெப்ப ஓவர்லோட் ரிலே
Thermionic rectifier,தெர்மியோனிக் திருத்தி
Thermocouple,தெர்மோகப்பிள்
Thermometer,வெப்பமானி
Thermostat,தெர்மோஸ்டாட்
Thimble,விரல்
Thoriated filament,தோரேட் ஃபிலமென்ட்
Thread,நூல்
Three phase supply,மூன்று கட்ட வழங்கல்
Three phase transformer,மூன்று கட்ட மின்மாற்றி
Threshold,வாசல்
Throat microphone,தொண்டை மைக்ரோஃபோன்
Thrust,உந்துதல்
Thyratron,தைரட்ரான்
Thyristor,தைரிஸ்டர்
Tilt,சாய்
Timbre,Timbre
Time,நேரம்
Time base,நேர அடிப்படை
Time code,நேரக் குறியீடு
Time constant,நேரம் மாறிலி
Time delay,கால தாமதம்
Time domain,நேர டொமைன்
Time sampling,நேர மாதிரி
Time stretching,நேரம் நீட்சி
Timer,டைமர்
Title bar,தலைப்பு பட்டி
To and fro motion,இயக்கத்திற்கு
Toggle switch,சுவிட்சை மாற்றவும்
Token ring network,டோக்கன் ரிங் நெட்வொர்க்
Tolerance,சகிப்புத்தன்மை
Tone control,தொனி கட்டுப்பாடு
Tool bar,கருவி பட்டி
Tools,கருவிகள்
Toothed gearing,பல் பியரிங்
Topology,கட்டமைப்பியல்
Toroidal winding,டொராய்டல் முறுக்கு
Torque,முறுக்கு
Total quality management (TQM),மொத்த தர மேலாண்மை (TQM)
Totalizer,மொத்தமயமாக்கல்
Tower,கோபுரம்
Tracer,ட்ரேசர்
Tracing,தடமறிதல்
Track,டிராக்
Track ball,டிராக் பந்து
Tracking,கண்காணிப்பு
Traffic management,போக்குவரத்து மேலாண்மை
Transactional file system,பரிவர்த்தனை கோப்பு முறைமை
Transcode,டிரான்ஸ்கோட்
Transducer,டிரான்ஸ்யூசர்
Transeiver,டிரான்ஸீவர்
Transfer characteristics,பரிமாற்ற பண்புகள்
Transfer function,பரிமாற்ற செயல்பாடு
Transformer,மின்மாற்றி
Transformer exciter,மின்மாற்றி எக்ஸைட்டர்
Transformer trolley,மின்மாற்றி தள்ளுவண்டி
Transient,நிலையற்ற
Transient coding,நிலையற்ற குறியீட்டு முறை
Transient error,நிலையற்ற பிழை
Transient switching,நிலையற்ற மாறுதல்
Transistor,டிரான்சிஸ்டர்
Translation,மொழிபெயர்ப்பு
Translator,மொழிபெயர்ப்பாளர்
Transmission,பரவும் முறை
Transmission interface,பரிமாற்ற இடைமுகம்
Transmission line,ஒலிபரப்பு வரி
Transmission loss,பரிமாற்ற இழப்பு
Transmission studio,டிரான்ஸ்மிஷன் ஸ்டுடியோ
Transmitter,டிரான்ஸ்மிட்டர்
Transmitter controller,டிரான்ஸ்மிட்டர் கன்ட்ரோலர்
Transmitter maintenance,டிரான்ஸ்மிட்டர் பராமரிப்பு
Transmitter out put power,டிரான்ஸ்மிட்டர் அவுட் பவர்
Transmitting antenna,ஆண்டெனாவை கடத்துகிறது
Transmitting antenna gain,ஆண்டெனா ஆதாயத்தை கடத்துகிறது
Transmitting frequency,கடத்தும் அதிர்வெண்
Transmitting station,கடத்தும் நிலையம்
Transponder,டிரான்ஸ்பாண்டர்
Trapatt diode,டிராபட் டையோடு
Travelling wave,பயண அலை
Trellis decoding,குறுக்கு நெடுக்காக அடிக்கப்பட்ட தாகம்
Trench and conduit,அகழி மற்றும் வழித்தடம்
Trigger circuit,தூண்டுதல் சுற்று
Trim,ஒழுங்கமைக்கவும்
Trimming,வெட்டுதல்
Tripod,முக்காலி
Troposphere,வெப்பமண்டலம்
Truncation,துண்டிப்பு
Truth table,உண்மை அட்டவணை
Tuned,டியூன் செய்யப்பட்டது
Tuner,ட்யூனர்
Tuning,ட்யூனிங்
Tunnel diode,சுரங்கப்பாதை டையோடு
Tunnelling,சுரங்கப்பாதை
Turn around management,நிர்வாகத்தைத் திருப்புங்கள்
Turn table,அட்டவணையை திருப்புங்கள்
Tweeter,ட்வீட்டர்
Twisted,முறுக்கப்பட்ட
Twisted pair cable,முறுக்கப்பட்ட ஜோடி கேபிள்
Unbalanced audio line,சமநிலையற்ற ஆடியோ வரி
Under voltage,மின்னழுத்தத்தின் கீழ்
Unicasting,யூனிகாஸ்டிங்
Universal gate,யுனிவர்சல் கேட்
Universal network,யுனிவர்சல் நெட்வொர்க்
Unweighted filter,கவனிக்கப்படாத வடிகட்டி
Up convertor,அப் கன்வெர்ட்டர்
Uplink,அப்லிங்க்
Upload,பதிவேற்றவும்
Usable field strength,பயன்படுத்தக்கூடிய புல வலிமை
Value added services,மதிப்பு கூட்டப்பட்ட சேவைகள்
Varactor diode,வராக்டர் டையோடு
Variable,மாறக்கூடிய
Variable area sound track,மாறி பகுதி ஒலி டிராக்
Variable data rate compression,மாறுபட்ட தரவு வீத சுருக்க
Variable density sound track,மாறி அடர்த்தி ஒலி பாதை
Variable output data rate,மாறுபட்ட வெளியீட்டு தரவு வீதம்
Vector,திசையன்
Vector impedance meter,திசையன் மின்மறுப்பு மீட்டர்
Vector network analyzer,திசையன் நெட்வொர்க் அனலைசர்
Velocity of light,ஒளியின் வேகம்
Vented box,வென்ட் பாக்ஸ்
Versatility,பல்துறை
Version,பதிப்பு
Vertical plane,செங்குத்து விமானம்
Vertically polarized,செங்குத்தாக துருவப்படுத்தப்பட்டது
Vestigial side band (VSB),வெஸ்டிஜியல் சைட் பேண்ட் (வி.எஸ்.பி)
Vibration,அதிர்வு
Vibrator,அதிர்வு
Video,காணொளி
Video amplifier,வீடியோ பெருக்கி
Video chain,வீடியோ சங்கிலி
Video characteristics,வீடியோ பண்புகள்
Video code,வீடியோ குறியீடு
Video compression,வீடியோ சுருக்க
Video conferencing,வீடியோ கான்பரன்சிங்
Video graphics adapter,வீடியோ கிராபிக்ஸ் அடாப்டர்
Video streaming,வீடியோ ஸ்ட்ரீமிங்
Video switcher,வீடியோ ஸ்விட்சர்
Videography,வீடியோகிராபி
View,பார்வை
Viewing distance,பார்க்கும் தூரம்
Virtual,மெய்நிகர்
Virtual address,மெய்நிகர் முகவரி
Virtual height,மெய்நிகர் உயரம்
Virtual memory,மெய்நிகர் நினைவகம்
Virtual private network,மெய்நிகர் தனியார் நெட்வொர்க்
Virtual reality,மெய்நிகர் உண்மை
Virus,வைரஸ்
Viscosity,பாகுத்தன்மை
Visibility,பார்வை
Vision,பார்வை
Visual display,காட்சி காட்சி
Visual inspection,காட்சி ஆய்வு
Visual radio,காட்சி வானொலி
Voice frequency,குரல் அதிர்வெண்
Voice mail,குரல் அஞ்சல்
Voice over IP,குரல் மீது குரல்
Voice over recording (VOR),குரல் ஓவர் ரெக்கார்டிங் (VOR)
Volatile liquid,கொந்தளிப்பான திரவம்
Volatile memory,கொந்தளிப்பான நினைவகம்
Volt,வோல்ட்
Voltage,மின்னழுத்தம்
Voltage controlled oscillator (VCO),மின்னழுத்த கட்டுப்பாட்டு ஆஸிலேட்டர் (வி.சி.ஓ)
Voltage flactuation,மின்னழுத்த குறைபாடு
Voltage regulation,மின்னழுத்த ஒழுங்குமுறை
Voltage sag,மின்னழுத்த சாக்
Voltage spike,மின்னழுத்த ஸ்பைக்
Voltage stabilizer,மின்னழுத்த நிலைப்படுத்தி
Voltage standing wave ratio,மின்னழுத்த நிற்கும் அலை விகிதம்
Voltmeter,வோல்ட்மீட்டர்
Volume,தொகுதி
Volume control,ஒலி கட்டுப்பாடு
Waiting time,காத்திருக்கும் நேரம்
Watermarking,வாட்டர்மார்க்கிங்
Watt (W),வாட் (டபிள்யூ)
Watt hour,வாட் மணி
Wattless component,வாட்லெஸ் கூறு
Wave,அலை
Wave motion,அலை இயக்கம்
Waveform,அலைவடிவம்
Wavefront,அலைமுனை
Waveguide,அலை வழிகாட்டி
Wavelength,அலைநீளம்
Wavelet,அலைவரிசை
Web,வலை
Web browser,இணைய உலாவி
Web page,வலைப்பக்கம்
Web portal,வலை போர்டல்
Web server,வலை சேவையகம்
Webcasting,வெப்காஸ்டிங்
Webopedia,வெபோபீடியா
Website,இணையதளம்
Weighted filter,எடையுள்ள வடிகட்டி
Wet bulb temperature,ஈரமான விளக்கை வெப்பநிலை
White noise,வெள்ளை சத்தம்
Wide angle lens,பரந்த கோண லென்ஸ்
Wide area network,பரந்த பகுதி நெட்வொர்க்
Wideband,அகலக்கற்றை
Wikimedia,விக்கிமீடியா
Wikipedia,விக்கிபீடியா
Winchester disk,வின்செஸ்டர் வட்டு
Windows,விண்டோஸ்
Windows media player,விண்டோஸ் மீடியா பிளேயர்
Windshield,விண்ட்ஷீல்ட்
Wire,கம்பி
Wireless,வயர்லெஸ்
Wireless transmission,வயர்லெஸ் டிரான்ஸ்மிஷன்
Wiring,வயரிங்
Woofer,வூஃபர்
Word processing,சொல் செயலாக்க
Word processor,சொல் செயலி
Work process,வேலை செயல்முறை
Work space,வேலை இடம்
Workgroup,பணிக்குழு
Workload,பணிச்சுமை
Workshop,பணிமனை
Workstation,பணிநிலையம்
Worldwide web (www),உலகளாவிய வலை (www)
Wound rotor,காயம் ரோட்டார்
Wow and flutter,ஆஹா மற்றும் படபடப்பு
You tube,வலைஒளி
Zenith,ஜெனித்
Zigzag,ஜிக்ஸாக்
Zip,ஜிப்
Zip files,ஜிப் கோப்புகள்
Zipped,ஜிப்
Zone,மண்டலம்
Zoom,பெரிதாக்கு
Zoom in,பெரிதாக்க
Zoom microphone,மைக்ரோஃபோனை பெரிதாக்கவும்
Zoom out,பெரிதாக்கவும்
Zooming,பெரிதாக்குதல்
