Bengali,Malayalam
বুকিং অফিস,ബുക്കിംഗ് ഓഫീസ്
বই-রক্ষক,പുസ്തക കീപ്പർ
বই-রক্ষণাবেক্ষণ,ബുക്ക്-സൂക്ഷിക്കുക
পুস্তিকা,ലഘുഗന്ഥം
রেফারেন্স বই,റഫറൻസ് പുസ്തകം
বই মান,പുസ്തക മൂല്യം
বুথ,ബൂത്ത്
বুথ ক্যাপচারিং,ബൂത്ത് പിടിച്ചെടുക്കുക
সীমান্ত ভাতা,അതിർത്തി അലവൻസ്
বর্ডার লাইন,അതിർത്തി രേഖ
Or ণগ্রহীতা,കടം വാങ്ങുന്നയാൾ
Orrow ণ ক্ষমতা,കടം വാങ്ങുന്ന ശക്തി
বস,യജമാനന്
বাধা,തടസ്സപ്പെടുത്തുക
বন্ধনী,ആവരണചിഹ്നം
সীমানা,അതിര്ത്തി
বয়কট,ബഹിഷ്കരിക്കുക
মেধা পাচার,മസ്തിഷ്ക വളരം
শাখা কার্যালয়,ബ്രാഞ്ച് ഓഫീസ്
লঙ্ঘন,ലംഘനം
চুক্তি লঙ্ঘন,കരാറിന്റെ ലംഘനം
আত্মবিশ্বাস লঙ্ঘন,ആത്മവിശ്വാസത്തിന്റെ ലംഘനം
চুক্তি লঙ্ঘন,കരാർ ലംഘനം
শৃঙ্খলা লঙ্ঘন,അച്ചടക്ക ലംഘനം
আইন লঙ্ঘন,നിയമലംഘനം
শান্তি লঙ্ঘন,സമാധാന ലംഘനം
অধিকার লঙ্ঘন,പദവി ലംഘനം
প্রতিশ্রুতি লঙ্ঘন,വാഗ്ദാന ലംഘനം
নিয়ম লঙ্ঘন,നിയമലംഘനം
বিশ্বাস ভঙ্গ,വിശ്വാസ ലംഘനം
বিরতি,പൊട്ടമം
ভাঙ্গা,ബ്രേക്ക് ഡൗൺ
পরিষেবা বিরতি,സേവനത്തിൽ തകർക്കുക
বিচ্ছিন্ন,പിരിഞ്ഞുപോകുക
প্রজনন,ഇനം
ঘুষ,കൈക്കൂലി
সংক্ষিপ্ত,ചുരുക്കത്തിലുള്ള
সারসংক্ষেপ,വിവരം നല്കല്
সংক্ষিপ্ত পুনঃসূচনা,ഹ്രസ്വ പുനരാരംഭിക്കുക
উজ্জ্বল রেকর্ড,ബുദ്ധിമാനായ രേഖ
নোটিশ আনুন,ശ്രദ്ധിക്കുക
সম্প্রচার,പക്ഷേപണം ചെയ്യല്
ব্রডশিট,ബ്രോഡ്ഷീറ്റ്
ব্রোশিওর,ലഘുലേഖ
দালালি,ബ്രോക്കറേജ്
এগিয়ে আনা (বি/এফ),മുന്നോട്ട് കൊണ്ടുവന്നു (ബി / എഫ്)
বাজেট বরাদ্দ,ബജറ്റ് വിഹിതം
বুগেটারি নিয়ন্ত্রণ,ഉപതള നിയന്ത്രണം
বাজেটের অনুমান,ബജറ്റ് എസ്റ്റിമേറ്റ്
বাজেট বিধান,ബജറ്റ് വ്യവസ്ഥ
বিল্ডিং,കെട്ടിടം
স্তূপ,വലിപ്പം
বাল্ক ক্রয়,ബൾക്ക് വാങ്ങൽ
বুলেটিন,വാര്ത്താവിതരണം
বাম্পার ফসল,ബമ്പർ വിള
শূন্যপদ গুচ্ছ,ഒഴിവുകളുടെ കുലകൾ
বাংগল,മുറുകെട്ടുറഞ്ഞ
আমলাতন্ত্র,ഉദോഗസ്ഥമേധാവിത്തം
আমলা,ബ്യൂറോക്രാറ്റ്
ব্যবসায়িক শ্রেণী,ബിസിനസ്സ് ക്ലാസ്
ব্যবসায়ের সময় (= ব্যবসায়ের ঘন্টা),ബിസിനസ്സ് സമയം (= മണിക്കൂർ ബിസിനസ്സ്)
ব্যবসায়ী,കച്ചവടക്കാരന്
কিনুন,തിരികെ വാങ്ങി
ক্রেতা,വാങ്ങുന്നയാള്
বাই নির্বাচন (= নির্বাচনের মাধ্যমে),ബൈ തിരഞ്ഞെടുപ്പ് (തിരഞ്ഞെടുപ്പിലൂടെ)
হাতের দ্বারা,കൈകൊണ്ട്
পোস্ট দ্বারা,തപാൽ മുഖേന
কেবিন লাগেজ,കാബിൻ ബാഗേജ്
মন্ত্রিসভা,മന്തിസഭ
ক্যাডার,കേഡിര്
বিপর্যয়,വിപത്ത്
গণনা,കണക്കുകൂട്ടല്
ক্যালেন্ডার বছর,കലണ്ടർ വർഷം
প্রচার,സംഘടിതപവര്ത്തനം
ক্যাম্পাস,കോളേജ് വളപ്പ്
ক্যাম্পাসের সাক্ষাত্কার,കാമ്പസ് അഭിമുഖം
বাতিল,റദ്ദാക്കുക
বাতিল,റദ്ദാക്കല്
প্রার্থী,സ്ഥാനാര്ഥി
প্রার্থিতা,സ്ഥാനാർത്ഥി
ক্যানভাসিং,കാൻവാസ്സിംഗ്
ক্ষমতা,കഴിവ്
সক্ষম,കെല്പുള്ള
ক্ষমতা,താണി
মূলধন,തലസ്ഥാനം
মূলধন ব্যয়,മൂലധന ചെലവ്
মৃত্যুদণ্ড,വധശിക്ഷ
ক্যাপিটেশন ফি,ചുമറ്റ ഫീസ്
ক্যাপচার,കീഴടക്കല്
যত্ন,കെയർ
ক্যারিয়ার,തൊഴില്
পেশার উন্নয়ন,കരിയർ വികസനം
তত্ত্বাবধায়ক সরকার,കെയർ ടേക്കർ സർക്കാർ
এগিয়ে নিয়ে যাওয়া (সি/এফ),മുന്നോട്ട് കൊണ്ടുപോയി (സി / എഫ്)
জের টানা,മുന്നോട്ട് കൊണ്ടുപോകും
পরিবহণ খরচ,ചെലവ് വഹിക്കുന്നു
বহন করুন,മാറ്റിവയ്ക്കുക
কার্টেজ,കടപ്പാട്
কেস,കേസ്
কেস স্টাডি,കേസ് പഠനം
নগদ,പണം
নগদ ভারসাম্য,ബാക്കി പണം
নগদ বই,ക്യാഷ് പുസ്തകം
টাকার কার্ড,ക്യാഷ് കാർഡ്
নগদ শংসাপত্র,ക്യാഷ് സർട്ടിഫിക്കറ്റ്
টাকা প্রদান কেন্দ্র,ക്യാഷ് ക .ണ്ടർ
অর্থকরী ফসল,നാണ്യ വിള
নগদ ছাড়,പണം കിഴിവ്
নগদ ডাউন,പണം താഴെ
হাতে নগদ,കൈയിലുള്ള പണം
নগদ মেমো,ക്യാഷ് മെമ്മോ
নগদে টাকা প্রদান,പണമടയ്ക്കൽ
জাত,ജാതി
বর্ণের শংসাপত্র,ജാതി സർട്ടിഫിക്കറ്റ്
দুই মেয়ে,വോട്ട് കാസ്റ്റുചെയ്യുന്നു
নৈমিত্তিক,ആകസ്മികമായ
নৈমিত্তিক শ্রম,കാഷ്വൽ അധ്വാനം
নৈমিত্তিক ছুটি,കാഷ്വൽ അവധി
দুর্ঘটনা,അതാഹിതം
নৈমিত্তিক কর্মখালি,കാഷ്വൽ ഒഴിവ്
ক্যাটালগ,നാമാവലി
শ্রেণিবদ্ধ,ഉപചാരമുള്ള
বিভাগ,ഇനം
খাদ্য পরিবেশন সেবা,കാറ്ററിംഗ് സർവ്വീസ്
সতর্ক করা,ജാഗ്രത
সতর্কতা টাকা,മുന്നറിയിപ്പ് പണം
আগুন বন্ধ,തീ പിടിക്കുക
"সিলিং (""দাম"" হিসাবে)","സീലിംഗ് (""വില"" പോലെ)"
উদযাপন,ആഘോഷം
মুঠোফোন,സെൽ ഫോൺ
সেন্সর,ഗുണദോഷപരിശോധകന്
সেন্সর,നിന്ദിക്കുക
সেন্সর গতি,ചലനം പ്രയോഗിക്കുന്നു
জনগণনা,കാനേഷുമാരി
কেন্দ্রীয় সেস,സെൻട്രൽ സെസ്
কেন্দ্রীয় সিভিল সার্ভিস বিধি,സെൻട്രൽ സിവിൽ സർവീസ് നിയമങ്ങൾ
কেন্দ্রীয় আবগারি,കേന്ദ്ര എക്സൈസ്
কেন্দ্রীয় সরকার,കേന്ദ്ര സർക്കാർ
কেন্দ্রীয়করণ,കേന്ദ്രം
কেন্দ্রীভূত পরিষেবা,കേന്ദ്രീകൃത സേവനം
কেন্দ্রীয়ভাবে অর্থায়িত স্কিম,കേന്ദ്ര ധനസഹായ പദ്ധതി
কেন্দ্রীয়ভাবে স্পনসর করা স্কিম,കേന്ദ്ര സ്പോൺസേർഡ് സ്കീം
কেন্দ্রীয় কার্যালয়,സെൻട്രൽ ഓഫീസ്
কেন্দ্রীয় রাজস্ব,കേന്ദ്ര വരുമാനം
কেন্দ্রীয় বিক্রয় কর,കേന്ദ്ര വിൽപ്പന നികുതി
