Odiya,Assamese
କାଚି ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |,ক’চি অৱশিষ্ট উপপাদ্য
କେଲେ ହାମିଲଟନ୍ ଥିଓରେମ୍ |,কেলি হেমিল্টন উপপাদ্য
ସ୍ୱର୍ଗୀୟ ଶରୀର |,আকাশী দেহ
ସ୍ୱର୍ଗୀୟ ମାପ,আকাশী জোখ
ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ,আকাশী যান্ত্ৰিকতা
ସ୍ୱର୍ଗୀୟ ବସ୍ତୁ |,আকাশী বস্তু
କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |,কোষ কম্পাঙ্ক
ଜନଗଣନା,লোকপিয়ল
ସେଣ୍ଟିଲ୍ |,চেন্টাইল
ସେଣ୍ଟିମିଟର |,চেন্টিমিটাৰ
ସେଣ୍ଟିମିଟର ଗ୍ରାମ୍ ଦ୍ୱିତୀୟ ସିଷ୍ଟମ୍ |,চেণ্টিমিটাৰ গ্ৰাম দ্বিতীয় ব্যৱস্থা
କେନ୍ଦ୍ରୀୟ |,কেন্দ্ৰীয়
କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ,কেন্দ্ৰীয় অক্ষ
କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ |,কেন্দ্ৰীয় পাৰ্থক্য
କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |,কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ
କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସାରଣୀ |,কেন্দ্ৰীয় পাৰ্থক্য টেবুল
କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |,কেন্দ্ৰীয় সীমা উপপাদ্য
କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |,কেন্দ্ৰীয় মুহূৰ্ত
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ଏକକ (CPU),কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU)
କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |,কেন্দ্ৰীয় প্ৰৱণতা
କେନ୍ଦ୍ର,কেন্দ্ৰ
ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |,মাধ্যাকৰ্ষণ কেন্দ্ৰ
ଗୋଷ୍ଠୀର କେନ୍ଦ୍ର |,গোটৰ কেন্দ্ৰ
ଜନତା କେନ୍ଦ୍ର |,ভৰৰ কেন্দ্ৰ
ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |,প্ৰতিসমতাৰ কেন্দ্ৰ
ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |,কেন্দ্ৰপৃথক বল
ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |,কেন্দ্ৰিক বল
ସେଣ୍ଟ୍ରଏଡ୍,কেন্দ্ৰবিন্দু
ନିଶ୍ଚିତତା,নিশ্চয়তা
cgs ସିଷ୍ଟମ୍ |,cgs ব্যৱস্থা
cgs ଏକକ,cgs ইউনিট
ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |,পাৰ্থক্যৰ শৃংখল নিয়ম
ସୁଯୋଗ କାରଣ,আকস্মিক কাৰণ
ସୁଯୋଗ ଗତି କରେ |,chance moves
କୁମ୍ଭଗୁଡ଼ିକର ପରିବର୍ତ୍ତନ,অক্ষৰ পৰিৱৰ্তন
ଆଧାର ପରିବର୍ତ୍ତନ,ভিত্তিৰ পৰিৱৰ্তন
କ୍ରମ ପରିବର୍ତ୍ତନ,ক্ৰম সলনি কৰা
ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା,বৈশিষ্ট্য সহগ
ନିର୍ଣ୍ଣୟକାରୀ,নিৰ্ণায়ক
ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ,বৈশিষ্ট্যপূৰ্ণ সমীকৰণ
ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ,বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য
ଲୋଗାରିଦମର ଚରିତ୍ର |,লগাৰিদমৰ বৈশিষ্ট্য
ଚରିତ୍ରିକ ବହୁଭୂତ |,বৈশিষ্ট্যপূৰ্ণ বহুপদ
ଚରିତ୍ରିକ ମୂଲ୍ୟ,বৈশিষ্ট্যপূৰ্ণ মূল্য
ଚରିତ୍ର ଭେକ୍ଟର୍ |,বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ
ବର୍ଣ୍ଣ ସେଟ୍ |,আখৰৰ গোট
ଚାର୍ଟ,তালিকা
ଚି-ବର୍ଗ ବଣ୍ଟନ |,কাই-স্কেয়াৰ বিতৰণ
ଚି-ବର୍ଗ ସୂତ୍ର |,কাই-বৰ্গ সূত্ৰ
ଚି-ବର୍ଗ ପରୀକ୍ଷା |,কাই-স্কেয়াৰ পৰীক্ষা
ଧ୍ୱନି,কৰ্ড
କୋର୍ଡ-ବିସେକସନ ପଦ୍ଧତି |,কৰ্ড-বাইছেকচন পদ্ধতি
ସାଇଫର୍ ବାର୍ତ୍ତା (= କୋଡ୍ ହୋଇଥିବା ବାର୍ତ୍ତା),চাইফাৰ বাৰ্তা (=ক&#39;ড কৰা বাৰ্তা)
ସାଇଫର୍ (ଶୂନ),চাইফাৰ (শূন্য)
ବୃତ୍ତ,বৃত্ত
ସମ୍ମିଶ୍ରଣର ବୃତ୍ତ |,অভিসৰণৰ বৃত্ত
ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,বৰ্তনী মেট্ৰিক্স
ବୃତ୍ତାକାର |,বৃত্তাকাৰ
ବୃତ୍ତାକାର ଅସ୍ମପଟ୍ଟ |,বৃত্তাকাৰ এছিম্পটট
ବୃତ୍ତାକାର ହେଲିକ୍ସ |,বৃত্তাকাৰ হেলিক্স
ବୃତ୍ତାକାର ଗତି |,বৃত্তাকাৰ গতি
ସୁନ୍ନତ,circumcentre
ସୁନ୍ନତ,circumcircle কৰা হৈছে
ସର୍କୁସ୍କ୍ରିପ୍ କରନ୍ତୁ |,circumscribe কৰক
ସର୍କୁକ୍ରାଇଡ୍ |,পৰিসীমাবদ্ধ
ସର୍କୁକ୍ରାଇଡ୍ ସର୍କଲ୍ |,circumscribed বৃত্ত
ଶାସ୍ତ୍ରୀୟ deductive କ que ଶଳ |,ধ্ৰুপদী ডিডক্টিভ কৌশল
ଶାସ୍ତ୍ରୀୟ ଗତିଶୀଳତା |,ধ্ৰুপদী গতিশীলতা
ଶାସ୍ତ୍ରୀୟ ଅପ୍ଟିମାଇଜେସନ୍ |,ধ্ৰুপদী অনুকূলন
ଶାସ୍ତ୍ରୀୟ ଧ୍ୱଂସ ସମସ୍ୟା |,ধ্ৰুপদী ধ্বংস সমস্যা
ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |,ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান
ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ,ভুলৰ শ্ৰেণীবিভাজন
ଶ୍ରେଣୀ ବ୍ୟବଧାନ,শ্ৰেণীৰ ব্যৱধান
ଶ୍ରେଣୀ-ବ୍ୟବଧାନ ଏକକ |,শ্ৰেণী-ব্যৱধান একক
ଶ୍ରେଣୀ ସୀମା,শ্ৰেণী সীমা
ଘଣ୍ଟା ବୁଲାଇ |,ঘড়ীৰ কাঁটাৰ দিশত
clopen (= ବନ୍ଦ ଏବଂ ଖୋଲା),clopen (= বন্ধ আৰু খোলা)
ବନ୍ଦ |,বন্ধ কৰা হৈছে
ବନ୍ଦ କନଭକ୍ସ ହଲ୍ |,বন্ধ উত্তল ঢাল
ବନ୍ଦ କ୍ୟୁବ୍ |,বন্ধ ঘনক
ବନ୍ଦ ବକ୍ର,বন্ধ বক্ৰ
ବନ୍ଦ ଡୋମେନ୍ |,বন্ধ ডমেইন
ବନ୍ଦ ଚିତ୍ର,বন্ধ চিত্ৰ
ବନ୍ଦ ବ୍ୟବଧାନ |,বন্ধ ব্যৱধান
ବନ୍ଦ ଅଞ୍ଚଳ |,বন্ধ অঞ্চল
ବନ୍ଦ ସେଟ୍ |,বন্ধ চেট
ବନ୍ଦ ପୃଷ୍ଠ,বন্ধ পৃষ্ঠ
ବନ୍ଦ,বন্ধ কৰা
ବନ୍ଦ ଅପରେଟର |,বন্ধ অপাৰেটৰ
ବନ୍ଦ ବିନ୍ଦୁ (= ଯୋଗାଯୋଗ ବିନ୍ଦୁ),বন্ধ বিন্দু (= সংস্পৰ্শ বিন্দু)
ବନ୍ଦ ଡାକରା,বন্ধ কৰাৰ প্ৰস্তাৱনা
ବନ୍ଦ ସେଟ୍ |,বন্ধ কৰা ছেট
କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |,ক্লাষ্টাৰ পইণ্ট
କ୍ଲଷ୍ଟର ନମୁନା,ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা
କ୍ଲଷ୍ଟର ସେଟ୍ |,ক্লাষ্টাৰ ছেট
ସମବାୟ ସର୍କଲଗୁଡିକ |,সমাক্ষীয় বৃত্ত
ସମବାୟ ପାରାବୋଲସ୍ |,সমাক্ষীয় পেৰাবোলা
ସମବାୟ ବିମାନ,সমাক্ষীয় সমতল
ସମବାୟ ତ୍ରିରଙ୍ଗା |,সমাক্ষীয় ত্ৰিভুজ
କୋବ୍ - ଡଗଲାସ୍ କାର୍ଯ୍ୟ |,কব - ডগলাস ফাংশন
କୋଡିଂ,ক&#39;ডিং
ତଥ୍ୟର କୋଡିଂ,তথ্যৰ ক&#39;ডিং
ସହ-ଡୋମେନ୍ |,সহ-ডমেইন
କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,সহগ মেট্ৰিক্স
ସମ୍ପର୍କର କୋଏଫିସିଏଣ୍ଟ୍ |,সম্পৰ্কৰ সহগ
ନିର୍ଣ୍ଣୟର ଗୁଣବତ୍ତା,নিৰ্ণয়ৰ সহগ
ଇଲାସ୍ଟିସିଟିର କୋଏଫିସିଏଣ୍ଟ୍ |,স্থিতিস্থাপকতাৰ সহগ
ବିସ୍ତାରର ଗୁଣବତ୍ତା,প্ৰসাৰণৰ সহগ
ଘର୍ଷଣର କୋଏଫିସିଏଣ୍ଟ୍ |,ঘৰ্ষণৰ সহগ
ର line ଖ୍ୟ ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |,ৰৈখিক প্ৰসাৰণৰ সহগ
ରେଗ୍ରେସନ୍ ର ଗୁଣବତ୍ତା,ৰিগ্ৰেছনৰ সহগ
ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |,পৃষ্ঠীয় টানৰ সহগ
ପରିବର୍ତ୍ତନର ଗୁଣବତ୍ତା,তাৰতম্যৰ সহগ
କୋଫାକ୍ଟର |,কোফেক্টৰ
ମୁଦ୍ରା ଥ୍ରୋ (ମୁଦ୍ରା ଟସ୍),coin throw (মুদ্ৰা টছ)
ନମୁନା ସଂଗ୍ରହ,নমুনা সংগ্ৰহ কৰা
collinear,collinear
collinearity,collinearity
ସ୍ତମ୍ଭ,স্তম্ভ
ସ୍ତମ୍ଭ ସମାନତା,স্তম্ভ সমতুল্যতা
ସ୍ତମ୍ଭ ସମାନ,স্তম্ভ সমতুল্য
ସ୍ତମ୍ଭ ସମାନ ମେଟ୍ରିକ୍ସ |,স্তম্ভ সমতুল্য মেট্ৰিক্স
ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ,স্তম্ভ মেট্ৰিক্স
ସ୍ତମ୍ଭ ମାନ୍ୟତା,স্তম্ভ ৰেংক
ସ୍ତମ୍ଭ ଇକୋଲନ୍ ମ୍ୟାଟ୍ରିକ୍ସ ହ୍ରାସ କଲା |,স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স
ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |,স্তম্ভ ভেক্টৰ
ସ୍ତମ୍ଭ ଅନୁସାରେ,স্তম্ভ অনুসৰি
ମିଳିତ ସମୀକରଣ |,সংযুক্ত সমীকৰণ
ସାଧାରଣ କୋଣ,সাধাৰণ কোণ
ସାଧାରଣ ଅକ୍ଷ,সাধাৰণ অক্ষ
ସାଧାରଣ ଆଧାର |,সাধাৰণ ভিত্তি
ସାଧାରଣ ଭେଦ,সাধাৰণ হৰ
ସାଧାରଣ ପାର୍ଥକ୍ୟ |,সাধাৰণ পাৰ্থক্য
ସାଧାରଣ କାରକ |,সাধাৰণ কাৰক
ସାଧାରଣ ଲୋଗାରିଦମ୍ |,সাধাৰণ লগাৰিদম
ସାଧାରଣ ଏକାଧିକ |,সাধাৰণ বহুগুণ
ସାଧାରଣ ଅନୁପାତ |,সাধাৰণ অনুপাত
ସାଧାରଣ ବିଭାଗ |,সাধাৰণ অংশ
ସାଧାରଣ ପାର୍ଶ୍ୱ |,সাধাৰণ দিশ
ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |,সাধাৰণ স্পৰ্শক
ସାଧାରଣ ଶବ୍ଦ,সাধাৰণ শব্দ
ଯାତାୟାତ ନିୟମ |,কমিউটেটিভ ল&#39;
ଯାତାୟାତ ସମ୍ପତ୍ତି |,পৰিৱৰ্তনশীল বৈশিষ্ট্য
ଯାତାୟାତ ନିୟମ |,কমিউটেটিভ নিয়ম
ଯୋଗର କ୍ରମାଗତ ନିୟମ |,যোগৰ পৰিৱৰ্তনশীল নিয়ম
ଗୁଣନର କ୍ରମାଗତ ନିୟମ |,গুণনৰ পৰিৱৰ্তনশীল নিয়ম
ଯାତାୟାତ କାର୍ଯ୍ୟ,কমিউটেটিভ অপাৰেচন
ଯାତ୍ରୀ ଗୋଷ୍ଠୀ |,কমিউটেটৰ গোট
ମ୍ୟାଟ୍ରିକ୍ସର ଯାତାୟାତ |,মেট্ৰিক্সৰ অহা-যোৱা কৰা
କମ୍ପାକ୍ଟ ସେଟ୍ |,কম্পেক্ট চেট
ତୁଳନାତ୍ମକତା,তুলনামূলকতা
ଅର୍ଥର ତୁଳନା,মাধ্যমৰ তুলনা
ଶତକଡା ତୁଳନା,শতাংশৰ তুলনা
ତୁଳନା ପରୀକ୍ଷା,তুলনামূলক পৰীক্ষা
ସୁସଙ୍ଗତ ସମୀକରଣ,সামঞ্জস্যতা সমীকৰণ
ପ୍ରତିଯୋଗୀ ଖେଳ |,প্ৰতিযোগিতামূলক খেল
ପ୍ରତିଯୋଗିତାମୂଳକ ପରିସ୍ଥିତି |,প্ৰতিযোগিতামূলক পৰিস্থিতি
ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |,প্ৰতিযোগিতামূলক কৌশল
କମ୍ପାଇଲର୍,কম্পাইলাৰ
ସଂପନ୍ନ,পৰিপূৰক
ସଂପୃକ୍ତ କୋଣ |,পৰিপূৰক কোণ
ସପ୍ଲିମେଣ୍ଟାରୀ ଇଭେଣ୍ଟ पूरक घटना,পৰিপূৰক ঘটনা
ସଂପୃକ୍ତ କାରକ |,পৰিপূৰক কাৰক
ସହାୟକ କାର୍ଯ୍ୟ,পৰিপূৰক কাৰ্য্য
ସଂପୃକ୍ତ ଅଧା ସ୍ଥାନ |,পৰিপূৰক আধা স্থান
ସଂପୃକ୍ତ ବ୍ୟବଧାନ |,পৰিপূৰক ব্যৱধান
ସଂପନ୍ନ ସେଟ୍ |,পৰিপূৰক গোট
ପରିପୁରଣ,পৰিপূৰকতা
ଏକ ସେଟ୍ ର ସଂପନ୍ନ,এটা গোটৰ পৰিপূৰক
ସମ୍ପୂର୍ଣ୍ଣ ଜନଗଣନା,সম্পূৰ্ণ লোকপিয়ল
ସଂପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |,সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স
ସମ୍ପୂର୍ଣ୍ଣ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |,সম্পূৰ্ণ মেট্ৰিক স্থান
ସଂପୂର୍ଣ୍ଣ ଅଥର୍ନୋମାଲ୍ ସେଟ୍ |,সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট
ସମ୍ପୂର୍ଣ୍ଣ ଚତୁର୍ଭୁଜ |,সম্পূৰ্ণ চতুৰ্ভুজ
ସଂପୂର୍ଣ୍ଣ ଭାଗ,সম্পূৰ্ণ ভাগফল
ସଂପୂର୍ଣ୍ଣ ସେଟ୍ |,সম্পূৰ্ণ ছেট
ସଂପୂର୍ଣ୍ଣ ସମାଧାନ |,সম্পূৰ্ণ সমাধান
ସଂପୂର୍ଣ୍ଣ ରୂପେ ଡିଜାଇନ୍ |,সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন
ଜଟିଳ ଯୁକ୍ତି,জটিল যুক্তি
ଜଟିଳ କଞ୍ଜୁଗେଟ୍ |,জটিল সংযুক্ত
ଜଟିଳ ଭିନ୍ନତା |,জটিল পাৰ্থক্য
ଜଟିଳ କାର୍ଯ୍ୟ,জটিল ফলন
ଜଟିଳ ଏକୀକରଣ |,জটিল সংহতি
ଜଟିଳ ମେଟ୍ରିକ୍ସ |,জটিল মেট্ৰিক্স
ଜଟିଳ ସଂଖ୍ୟା,জটিল সংখ্যা
ଜଟିଳ ସଂଖ୍ୟା କ୍ଷେତ୍ର |,জটিল সংখ্যাৰ ক্ষেত্ৰ
ଜଟିଳ ଅର୍ଥୋଗୋନାଲ ମ୍ୟାଟ୍ରିକ୍ସ |,জটিল অৰ্থগনেল মেট্ৰিক্স
ଜଟିଳ ବିମାନ,জটিল সমতল
ଜଟିଳ ପରିମାଣ,জটিল পৰিমাণ
ଜଟିଳ ପ୍ରତିକ୍ରିୟା,জটিল পাৰস্পৰিক
ଜଟିଳ ଫଳାଫଳ,জটিল ফলাফল
ଜଟିଳ ସ୍ଥାନ,জটিল স্থান
ଜଟିଳ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |,জটিল মূল্যৱান ফলন
ଜଟିଳ ଭେରିଏବଲ୍ |,জটিল চলক
componendo ଏବଂ divindendo |,কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো
ଉପାଦାନ,উপাদান
ଉପାଦାନ ବିଶ୍ଳେଷଣ |,উপাদান বিশ্লেষণ
ଭିନ୍ନତାର ଉପାଦାନ |,ভ্যাৰিয়েন্সৰ উপাদান
ଭେକ୍ଟରର ଉପାଦାନ |,ভেক্টৰৰ উপাদান
ମିଶ୍ରିତ କାର୍ଯ୍ୟ,কম্পোজিট ফাংচন
ମିଶ୍ରିତ ଅନୁମାନ,সংমিশ্ৰিত অনুমান
ମିଶ୍ରିତ ସଂଖ୍ୟା,সংমিশ্ৰিত সংখ্যা
ମିଶ୍ରିତ ସିରିଜ୍ |,সংমিশ্ৰিত শৃংখলা
ଭେକ୍ଟର ଗଠନ,ভেক্টৰৰ গঠন
ଯ ound ଗିକ କୋଣ |,যৌগিক কোণ
ଯ ound ଗିକ ବିଭାଜନ |,যৌগিক বিভাজন
ଯ ound ଗିକ ଭଗ୍ନାଂଶ |,যৌগিক ভগ্নাংশ
ଯ ound ଗିକ ଆଗ୍ରହ |,চক্ৰান্ত সুত
ଯ ound ଗିକ ସମ୍ଭାବନା |,যৌগিক সম্ভাৱনা
ସଙ୍କୋଚନ ପ୍ରବାହ,সংকোচনযোগ্য প্ৰবাহ
ସଙ୍କୋଚନ,সংকোচন
ଗଣନା,গণনা
ଗଣନା ସୂତ୍ର,গণনামূলক সূত্ৰ
ଗଣିତ ମୂଲ୍ୟ,গণনা কৰা মান
କମ୍ପ୍ୟୁଟର,কম্পিউটাৰ
କମ୍ପ୍ୟୁଟର ଆଲଗୋରିଦମ |,কম্পিউটাৰ এলগৰিদম
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ୍,কম্পিউটাৰ প্ৰগ্ৰেম
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ,কম্পিউটাৰ প্ৰগ্ৰেমিং
