Assamese,Kannada
ক্ষমতা,ಸಾಮರ್ಥ್ಯ
caps লক চাবি,ಕ್ಯಾಪ್ಸ್ ಲಾಕ್ ಕೀ
কাৰ্ড,ಕಾರ್ಡ್
কাৰ্ড ৰিডাৰ,ಕಾರ್ಡ್ ರೀಡರ್
কাৰ্ডিনালিটি,ಕಾರ್ಡಿನಲಿಟಿ
বাহক,ವಾಹಕ
বাহক বেণ্ড,ವಾಹಕ ಬ್ಯಾಂಡ್
বাহক বোজা,ವಾಹಕ ಲೋಡ್
বাহক সংকেত,ವಾಹಕ ಸಂಕೇತ
বাহক তৰংগ,ವಾಹಕ ತರಂಗ
কঢ়িওৱা,ಒಯ್ಯುತ್ತಾರೆ
carry digit,ಅಂಕೆ ಸಾಗಿಸಿ
পতাকা কঢ়িয়াই নিয়া,ಧ್ವಜವನ್ನು ಒಯ್ಯುತ್ತಾರೆ
কাৰ্টিজ ডিস্ক,ಕಾರ್ಟ್ರಿಡ್ಜ್ ಡಿಸ್ಕ್
cascade,ಕ್ಯಾಸ್ಕೇಡ್
ঘটনা,ಪ್ರಕರಣ
কেথড ৰে টিউব (CRT),ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್ (CRT)
কেথ&#39;ড ৰে টিউব (CRT),ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್ (CRT)
CD ROM ডিষ্ক ড্ৰাইভ,ಸಿಡಿ ರಾಮ್ ಡಿಸ್ಕ್ ಡ್ರೈವ್
কোষ,ಜೀವಕೋಶ
কোষ এনিমেচন,ಸೆಲ್ ಅನಿಮೇಷನ್
চেলুলাৰ ফোন,ಸೆಲ್ಯುಲಾರ್ ಫೋನ್
কেন্দ্ৰীয় স্মৃতিশক্তি,ಕೇಂದ್ರ ಸ್ಮರಣೆ
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),ಕೇಂದ್ರೀಯ ಸಂಸ್ಕರಣಾ ಘಟಕ (CPU)
কেন্দ্ৰীভূত ব্যৱস্থা,ಕೇಂದ್ರೀಕೃತ ವ್ಯವಸ್ಥೆ
প্ৰমাণিত টেপ,ಪ್ರಮಾಣೀಕೃತ ಟೇಪ್
শিকলি,ಸರಪಳಿ
শৃংখল তথ্য,ಸರಣಿ ಡೇಟಾ
শৃংখল সংযোগ,ಸರಪಳಿಯ ಕೊಂಡಿ
চেইনিং,ಚೈನ್ನಿಂಗ್
চেনেল,ಚಾನಲ್
চেনেল ব্যস্ত সুৰ,ಚಾನೆಲ್ ಬ್ಯುಸಿ ಟೋನ್
চেনেলৰ ক্ষমতা,ಚಾನಲ್ ಸಾಮರ್ಥ್ಯ
চেনেল নিয়ন্ত্ৰক,ಚಾನಲ್ ನಿಯಂತ್ರಕ
চেনেলৰ ভুল,ಚಾನಲ್ ದೋಷ
চেনেল প্ৰগ্ৰেম,ಚಾನಲ್ ಕಾರ್ಯಕ್ರಮ
চেনেলৰ নিৰ্ভৰযোগ্যতা,ಚಾನಲ್ ವಿಶ್ವಾಸಾರ್ಹತೆ
চেনেল ছেট,ಚಾನಲ್ ಸೆಟ್
চৰিত্ৰ,ಪಾತ್ರ
আখৰৰ ক&#39;ড,ಅಕ್ಷರ ಕೋಡ್
আখৰৰ চাবি,ಅಕ್ಷರ ಕೀ
চৰিত্ৰ পাঠক,ಅಕ್ಷರ ಓದುಗ
আখৰৰ আকাৰ,ಅಕ್ಷರ ಗಾತ್ರ
তালিকা,ಚಾರ್ಟ್
চেছিছ,ಚಾಸಿಸ್
বিট পৰীক্ষা কৰক,ಚೆಕ್ ಬಿಟ್
ডিজিট পৰীক্ষা কৰক,ಅಂಕೆ ಪರಿಶೀಲಿಸಿ
ৰাশি পৰীক্ষা কৰক,ಚೆಕ್ ಮೊತ್ತ
শব্দ পৰীক্ষা কৰক,ಪದವನ್ನು ಪರಿಶೀಲಿಸಿ
চিপ,ಚಿಪ್
চিপ চেট,ಚಿಪ್ ಸೆಟ್
বাছনি কৰক,ಆಯ್ಕೆ
ৰঙীনভাৱে,ವರ್ಣೀಯವಾಗಿ
চাইফাৰ,ಸೈಫರ್
বৰ্তনী,ಸರ್ಕ್ಯೂಟ್
বৃত্তাকাৰ তালিকা,ವೃತ್ತಾಕಾರದ ಪಟ್ಟಿ
cirus,ಸಿರಸ್
উদ্ধৃতি,ಉಲ್ಲೇಖ
শ্ৰেণী,ವರ್ಗ
ক্লাছ ভেৰিয়েবল,ವರ್ಗ ವೇರಿಯಬಲ್
শ্ৰেণীবিভাজন,ವರ್ಗೀಕರಣ
পৰিষ্কাৰ,ಸ್ಪಷ್ಟ
স্পষ্ট এলেকা,ಸ್ಪಷ್ಟ ಪ್ರದೇಶ
ক্লিয়াৰ চেনেল,ಸ್ಪಷ್ಟ ಚಾನಲ್
ক্লিক কৰক,ಕ್ಲಿಕ್
গ্ৰাহক,ಗ್ರಾಹಕ
ক্লাএন্ট চাৰ্ভাৰ,ಕ್ಲೈಂಟ್ ಸರ್ವರ್
ক্লায়েন্ট ষ্টাব,ಕ್ಲೈಂಟ್ ಸ್ಟಬ್
ক্লিপ আৰ্ট,ಕ್ಲಿಪ್ ಆರ್ಟ್
ক্লিপ আৰ্ট লাইব্ৰেৰী,ಕ್ಲಿಪ್ ಆರ್ಟ್ ಲೈಬ್ರರಿ
ক্লিপ বৰ্ড,ಕ್ಲಿಪ್ ಬೋರ್ಡ್
ক্লিপাৰ,ಕ್ಲಿಪ್ಪರ್
ক্লিপাৰ চিপ,ಕ್ಲಿಪ್ಪರ್ ಚಿಪ್
ক্লিক,ಗುಂಪು
ঘড়ী,ಗಡಿಯಾರ
ঘড়ীৰ চক্ৰ,ಗಡಿಯಾರ ಚಕ್ರ
ঘড়ীৰ কম্পাঙ্ক,ಗಡಿಯಾರದ ಆವರ್ತನ
ঘড়ী হাৰ্ডৱেৰ,ಗಡಿಯಾರ ಯಂತ್ರಾಂಶ
ঘড়ীৰ স্পন্দন,ಗಡಿಯಾರ ನಾಡಿ
ঘড়ীৰ গতি,ಗಡಿಯಾರದ ವೇಗ
ঘড়ী সমন্বয়,ಗಡಿಯಾರ ಸಿಂಕ್ರೊನೈಸೇಶನ್
ঘড়ীৰ টিক,ಗಡಿಯಾರ ಟಿಕ್
ক্ল&#39;ন,ತದ್ರೂಪಿ
বন্ধ,ಮುಚ್ಚಿ
ক্ল&#39;জ চাৰ্কিট টিভি (CCTV),ಕ್ಲೋಸ್ ಸರ್ಕ್ಯೂಟ್ ಟಿವಿ (CCTV)
বন্ধ কৰা,ಮುಚ್ಚಿದ
ক্লাউড কম্পিউটিং,ಕ್ಲೌಡ್ ಕಂಪ್ಯೂಟಿಂಗ್
গুচ্ছ,ಕ್ಲಸ್ಟರ್
আৱৰণযুক্ত কাৰ্ড,ಲೇಪಿತ ಕಾರ್ಡ್
আৱৰণযুক্ত কাগজ,ಲೇಪಿತ ಕಾಗದ
সমাক্ষীয়,ಏಕಾಕ್ಷ
সমাক্ষীয় কেবল,ಗಟ್ಟಿ ಕವಚದ ತಂತಿ
কোডাচাইল,ಕೊಡಸಿಲ್
ক&#39;ড,ಕೋಡ್
ক&#39;ড জেনেৰেটৰ,ಕೋಡ್ ಜನರೇಟರ್
ক&#39;ড পৃষ্ঠা,ಕೋಡ್ ಪುಟ
ক&#39;ড শব্দ,ಕೋಡ್ ಪದ
ক&#39;ডাৰ,ಕೋಡರ್
ক&#39;ডিং পৰীক্ষা,ಕೋಡಿಂಗ್ ಚೆಕ್
ক&#39;ডিং ফৰ্ম,ಕೋಡಿಂಗ್ ರೂಪ
ক&#39;ডিং শ্বীট,ಕೋಡಿಂಗ್ ಶೀಟ್
সহগ,ಗುಣಾಂಕ
সংহতি,ಸುಸಂಬದ್ಧತೆ
ঠাণ্ডা বুট,ಕೋಲ್ಡ್ ಬೂಟ್
ঠাণ্ডা আৰম্ভণি,ಶೀತ ಆರಂಭ
সহযোগিতা,ಸಹಯೋಗ
পতন হোৱা,ಕುಸಿತ
collate,ಕೊಲೇಟ್
টেপ কোলেট কৰক,ಕೊಲೇಟ್ ಟೇಪ್
সংঘৰ্ষ,ಘರ್ಷಣೆ
বৃহদান্ত্ৰ,ಕೊಲೊನ್
ৰং (ৰং),ಬಣ್ಣ (ಬಣ್ಣ)
ৰঙৰ পৰিপূৰকতা,ಬಣ್ಣದ ಶುದ್ಧತ್ವ
ৰঙৰ টেবুল,ಬಣ್ಣದ ಟೇಬಲ್
স্তম্ভ,ಕಾಲಮ್
সংমিশ্ৰণ,ಸಂಯೋಜನೆ
কম্বো বক্স,ಕಾಂಬೊ ಬಾಕ್ಸ್
আদেশ,ಆಜ್ಞೆ
কমাণ্ড বুটাম,ಆದೇಶ ಬಟನ್
কমাণ্ড তালিকা,ಆದೇಶ ಪಟ್ಟಿ
মন্তব্য,ಕಾಮೆಂಟ್
অংগীকাৰ,ಬದ್ಧತೆ
পণ্য,ಸರಕು
সাধাৰণ ব্যৱসায়মুখী ভাষা (Cobol),ಸಾಮಾನ್ಯ ವ್ಯವಹಾರ ಆಧಾರಿತ ಭಾಷೆ (ಕೋಬೋಲ್)
সাধাৰণ ভুল,ಸಾಮಾನ್ಯ ದೋಷ
সাধাৰণ ভাষা,ಸಾಮಾನ್ಯ ಭಾಷೆ
সাধাৰণ ৰুটিন,ಸಾಮಾನ್ಯ ದಿನಚರಿ
যোগাযোগ,ಸಂವಹನ
যোগাযোগ লাইন,ಸಂವಹನ ಲೈನ್
যোগাযোগ ধৰণ,ಸಂವಹನ ಮೋಡ್
যোগাযোগ নেটৱৰ্ক,ಸಂವಹನ ಜಾಲ
যোগাযোগ প্ৰাচল,ಸಂವಹನ ನಿಯತಾಂಕ
যোগাযোগ ব্যৱস্থা,ಸಂವಹನ ವ್ಯವಸ್ಥೆ
সংকোচন,ಸಂಕೋಚನ
কম্পাণ্ডাৰ,ಕಂಪಾಂಡರ್
companding,ಕಂಪಾಂಡಿಂಗ್
কোম্পানী নেটৱৰ্ক,ಕಂಪನಿ ನೆಟ್ವರ್ಕ್
তুলনামূলক পৰীক্ষা,ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ
সামঞ্জস্যতা,ಹೊಂದಾಣಿಕೆ
উপযুক্ত,ಹೊಂದಬಲ್ಲ
সংকলন,ಸಂಕಲನ
কম্পাইল কৰক আৰু যাওক,ಕಂಪೈಲ್ ಮತ್ತು ಹೋಗಿ
কম্পাইলাৰ,ಕಂಪೈಲರ್
কম্পাইলাৰ ভাষা,ಕಂಪೈಲರ್ ಭಾಷೆ
পৰিপূৰক,ಪೂರಕ
দহজনৰ ওপৰত পৰিপূৰক,ಹತ್ತರ ಮೇಲೆ ಪೂರಕ
পৰিপূৰক,ಪೂರಕ
সম্পূৰ্ণ কঢ়িয়াই নিয়া,ಸಂಪೂರ್ಣ ಸಾಗಿಸಲು
জটিল,ಸಂಕೀರ್ಣ
জটিল সংখ্যা,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆ
উপাদান,ಘಟಕ
উপাদান বস্তুৰ আৰ্হি (COM),ಘಟಕ ವಸ್ತು ಮಾದರಿ (COM)
কম্পোজিট,ಸಂಯೋಜಿತ
সুৰ-ৰচনা,ಸಂಯೋಜನೆ
গণনামূলক,ಕಂಪ್ಯೂಟೇಶನಲ್
কম্পিউটাৰ,ಕಂಪ್ಯೂಟರ್
কম্পিউটাৰ কেন্দ্ৰ,ಕಂಪ್ಯೂಟರ್ ಕೇಂದ್ರ
কম্পিউটাৰ বিশেষজ্ঞ,ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ
কম্পিউটাৰ গ্ৰাফিক্স,ಕಂಪ್ಯೂಟರ್ ಗ್ರಾಫಿಕ್ಸ್
কম্পিউটাৰৰ নিৰ্দেশনা,ಕಂಪ್ಯೂಟರ್ ಸೂಚನೆ
কম্পিউটাৰ ভাষা,ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ
কম্পিউটাৰ নেটৱৰ্ক,ಗಣಕಯಂತ್ರದ ಜಾಲ
কম্পিউটাৰ বিজ্ঞান,ಗಣಕ ಯಂತ್ರ ವಿಜ್ಞಾನ
কম্পিউটাৰ সুৰক্ষা,ಕಂಪ್ಯೂಟರ್ ಭದ್ರತೆ
কম্পিউটাৰ চিমুলেটন,ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಟನ್
কম্পিউটাৰ বিশেষজ্ঞ,ಕಂಪ್ಯೂಟರ್ ತಜ್ಞ
কম্পিউটাৰাইজেচন,ಗಣಕೀಕರಣ
কম্পিউটাৰিষ্ট,ಗಣಕಶಾಸ್ತ್ರಜ್ಞ
কম্পিউটাৰাইজ কৰা,ಗಣಕೀಕರಣಗೊಳಿಸು
কম্পিউটিং,ಕಂಪ್ಯೂಟಿಂಗ್
ধাৰণা,ಪರಿಕಲ್ಪನೆ
সমকালীনতা,ಏಕರೂಪತೆ
সমকালীন,ಏಕಕಾಲೀನ
কণ্ডিচন ভেৰিয়েবল,ಸ್ಥಿತಿ ವೇರಿಯಬಲ್
চৰ্তসাপেক্ষ অপাৰেটৰ,ಷರತ್ತುಬದ್ಧ ಆಪರೇಟರ್
চৰ্তসাপেক্ষ বিবৃতি,ಷರತ್ತುಬದ್ಧ ಹೇಳಿಕೆ
পৰিবাহী,ಕಂಡಕ್ಟರ್
কনফাৰেন্সিং,ಕಾನ್ಫರೆನ್ಸಿಂಗ್
গোপনীয়তা,ಗೌಪ್ಯತೆ
বিন্যাস,ಸಂರಚನೆ
ভিৰ,ದಟ್ಟಣೆ
সংযোগ,ಸಂಯೋಗ
সংযোগ গতি,ಸಂಪರ್ಕ ವೇಗ
সংযোগ,ಸಂಪರ್ಕ
সংযোগ কম যোগাযোগ,ಸಂಪರ್ಕ ಕಡಿಮೆ ಸಂವಹನ
সংযোগ মুক্তি,ಸಂಪರ್ಕ ಬಿಡುಗಡೆ
সংযোগ,ಸಂಪರ್ಕ
সংযোগকাৰী,ಕನೆಕ್ಟರ್
একেৰাহে,ಸತತವಾಗಿ
ফলস্বৰূপ,ಪರಿಣಾಮವಾಗಿ
কনছ&#39;ল,ಕನ್ಸೋಲ್
একত্ৰীকৰণ,ಬಲವರ್ಧನೆ
নেৰানেপেৰা,ನಿರಂತರ
নিৰন্তৰ নিৰ্দেশনা,ನಿರಂತರ ಸೂಚನೆ
বাধা,ನಿರ್ಬಂಧ
কনষ্ট্ৰাক্টৰ,ನಿರ್ಮಾಣಕಾರ
পাত্ৰ,ಕಂಟೇನರ್
বিষয়,ವಿಷಯ
সন্দৰ্ভ,ಸಂದರ್ಭ
প্ৰসংগ মুক্ত ব্যাকৰণ (CFG),ಸಂದರ್ಭ ಮುಕ್ತ ವ್ಯಾಕರಣ (CFG)
প্ৰসংগ চুইচ,ಸಂದರ್ಭ ಸ್ವಿಚ್
আকস্মিকতা,ಆಕಸ್ಮಿಕ
সংকোচন,ಸಂಕೋಚನ
বিষমতা,ಕಾಂಟ್ರಾಸ್ಟ್
নিয়ন্ত্ৰণ,ನಿಯಂತ್ರಣ
নিয়ন্ত্ৰণ এলেকা,ನಿಯಂತ್ರಣ ಪ್ರದೇಶ
নিয়ন্ত্ৰণ বিট,ನಿಯಂತ್ರಣ ಬಿಟ್
নিয়ন্ত্ৰণ বাছ,ನಿಯಂತ್ರಣ ಬಸ್
নিয়ন্ত্ৰণ কাৰ্ড,ನಿಯಂತ್ರಣ ಕಾರ್ಡ್
নিয়ন্ত্ৰণ বৰ্তনী,ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್
নিয়ন্ত্ৰণ চক্ৰ,ನಿಯಂತ್ರಣ ಚಕ್ರ
নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী,ನಿಯಂತ್ರಣ ಎಂಜಿನಿಯರಿಂಗ್
নিয়ন্ত্ৰণ কি&#39;,ನಿಯಂತ್ರಣ ಕೀ
নিয়ন্ত্ৰণ যুক্তি,ನಿಯಂತ್ರಣ ತರ್ಕ
নিয়ন্ত্ৰণ লুপ,ನಿಯಂತ್ರಣ ಲೂಪ್
নিয়ন্ত্ৰণ চিহ্ন,ನಿಯಂತ್ರಣ ಗುರುತು
নিয়ন্ত্ৰণ কাৰ্য্য,ನಿಯಂತ್ರಣ ಕಾರ್ಯಾಚರಣೆ
নিয়ন্ত্ৰণ পেনেল,ನಿಯಂತ್ರಣಫಲಕ
নিয়ন্ত্ৰণ সংকেত,ನಿಯಂತ್ರಣ ಸಂಕೇತ
নিয়ন্ত্ৰণ চুইচ,ನಿಯಂತ್ರಣ ಸ್ವಿಚ್
নিয়ন্ত্ৰণ টেপ,ನಿಯಂತ್ರಣ ಟೇಪ್
নিয়ন্ত্ৰণ টাৰ্মিনেল,ನಿಯಂತ್ರಣ ಟರ್ಮಿನಲ್
নিয়ন্ত্ৰণ একক (CU),ನಿಯಂತ್ರಣ ಘಟಕ (CU)
অভিসৰণ,ಒಮ್ಮುಖ
কথা-বাৰ্তা,ಸಂಭಾಷಣೆ
কথোপকথনৰ সময় ভাগ-বতৰা কৰা,ಸಂಭಾಷಣೆಯ ಸಮಯ ಹಂಚಿಕೆ
ৰূপান্তৰ,ಪರಿವರ್ತನೆ
ৰূপান্তৰক,ಪರಿವರ್ತಕ
কুকৰ উপপাদ্য,ಕುಕ್ ಪ್ರಮೇಯ
সহ-প্ৰচেছৰ,ಸಹ-ಸಂಸ್ಕಾರಕ
কপি কৰক,ನಕಲು
কপিৰাইট,ಕೃತಿಸ್ವಾಮ್ಯ
কৰ্ড,ಬಳ್ಳಿಯ
কৰ্ডলেছ টেলিফোন,ತಂತಿರಹಿತ ದೂರವಾಣಿ
corollary,ಅನುಸಂಧಾನ
সংশোধন,ತಿದ್ದುಪಡಿ
দুৰ্নীতিগ্ৰস্ত,ಭ್ರಷ್ಟಗೊಂಡಿದೆ
হিচাপ কৰা,ಎಣಿಕೆ
বিৰোধ,ಕೌಂಟರ್
দেশৰ কোড,ದೇಶದ ಕೋಡ್
সহাৱস্থান,ಸಹವರ್ತಿತ್ವ
কভাৰেজ,ವ್ಯಾಪ್ತಿ
খুন্দা মৰা,ಕುಸಿತ
জটিল পথ,ನಿರ್ಣಾಯಕ ಮಾರ್ಗ
জটিল পথ পদ্ধতি (CPM),ನಿರ್ಣಾಯಕ ಮಾರ್ಗ ವಿಧಾನ (CPM)
ক্ৰছ চেক,ಹೋಲಿಸಿ ನೋಡು
ক্ৰছ কম্পাইলাৰ,ಅಡ್ಡ ಕಂಪೈಲರ್
ক্ৰছ জুই,ಅಡ್ಡ ಬೆಂಕಿ
ক্ৰছ টক,ಅಡ್ಡ ಮಾತು
ক্ৰিপ্টোগ্ৰাফিক,ಕ್ರಿಪ್ಟೋಗ್ರಾಫಿಕ್
ক্ৰিপ্টোগ্ৰাফী,ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ
মুদ্ৰাৰ চিহ্ন,ಕರೆನ್ಸಿ ಚಿಹ್ನೆ
বৰ্তমান ডাইৰেকটৰি,ಪ್ರಸ್ತುತ ಡೈರೆಕ್ಟರಿ
বৰ্তমান উইন্ডো,ಪ್ರಸ್ತುತ ವಿಂಡೋ
কাৰ্চাৰ,ಕರ್ಸರ್
বক্ৰ,ವಕ್ರರೇಖೆ
কাটি পেষ্ট কৰক,ಕತ್ತರಿಸು ಮತ್ತು ಅಂಟಿಸು
কাটিব পৰা পদ্ধতি,ಕತ್ತರಿಸಿದ ವಿಧಾನ
চাইবাৰ,ಸೈಬರ್
চাইবাৰ কেফে,ಸೈಬರ್ ಕೆಫೆ
চাইবাৰ নগদ ধন,ಸೈಬರ್ ನಗದು
চাইবাৰ অপৰাধ,ಸೈಬರ್ ಅಪರಾಧ
চাইবাৰ ডেলিক,ಸೈಬರ್ ಡೆಲಿಕ್ಸ್
চাইবাৰ আইন,ಸೈಬರ್ ಕಾನೂನು
চাইবাৰ যৌনতা,ಸೈಬರ್ ಸೆಕ್ಸ್
চাইবাৰনেটিক্স,ಸೈಬರ್ನಾಟಿಕ್ಸ್
চাইবাৰনেচন,ಸೈಬರ್ನೇಷನ್
চক্ৰ,ಸೈಕಲ್
চক্ৰ স্মৃতিশক্তি,ಸೈಕಲ್ ಸ್ಮರಣೆ
চক্ৰ চুৰি,ಸೈಕಲ್ ಕಳ್ಳತನ
চক্ৰৰ সময়,ಸೈಕಲ್ ಸಮಯ
চক্ৰীয়,ಆವರ್ತಕ
ডেমন,ಡೀಮನ್
ডেইজী চকা,ಡೈಸಿ ಚಕ್ರ
ডাটা প্ৰশাসক,ಡೇಟಾ ನಿರ್ವಾಹಕ
তথ্য আবণ্টন,ಡೇಟಾ ಹಂಚಿಕೆ
ডাটা এৰিয়া,ಡೇಟಾ ಪ್ರದೇಶ
ডাটা এৰে,ಡೇಟಾ ಶ್ರೇಣಿ
ডাটা বেচ,ಡೇಟಾ ಬೇಸ್
ডাটা ব্ৰেক,ಡೇಟಾ ಬ್ರೇಕ್
ডাটা বাছ,ಡೇಟಾ ಬಸ್
ডাটা কেৰিয়াৰ,ಡೇಟಾ ವಾಹಕ
ডাটা চেল,ಡೇಟಾ ಸೆಲ್
ডাটা চেনেল,ಡೇಟಾ ಚಾನಲ್
ডাটা যোগাযোগ,ಡೇಟಾ ಸಂವಹನ
তথ্য সংকোচন,ಡೇಟಾ ಕಂಪ್ರೆಷನ್
ডাটা ফিল্ড,ಡೇಟಾ ಕ್ಷೇತ್ರ
ডাটা ফাইল,ಡೇಟಾ ಫೈಲ್
তথ্যৰ প্ৰবাহ,ದತ್ತಾಂಶ ಹರಿವು
ডাটা প্ৰবাহ চাৰ্ট,ಡೇಟಾ ಹರಿವಿನ ಚಾರ್ಟ್
ডাটা হাইৰাৰ্কি,ಡೇಟಾ ಕ್ರಮಾನುಗತ
তথ্যৰ স্তৰ,ಡೇಟಾ ಮಟ್ಟ
ডাটা লাইব্ৰেৰী,ಡೇಟಾ ಲೈಬ್ರರಿ
ডাটা লিংক স্তৰ,ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್
ডাটা লিংক স্তৰ (DLL),ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್ (DLL)
তথ্য ব্যৱস্থাপনা,ಡೇಟಾ ನಿರ್ವಹಣೆ
ডাটা মেনিপুলেচন,ಡೇಟಾ ಕುಶಲತೆ
ডাটা মেনিপুলেচন ভাষা (DML),ಡೇಟಾ ಮ್ಯಾನಿಪ್ಯುಲೇಷನ್ ಭಾಷೆ (DML)
ডাটা মডেম,ಡೇಟಾ ಮೋಡೆಮ್
তথ্য পৰিৱৰ্তন,ಡೇಟಾ ಮಾರ್ಪಾಡು
ডাটা নেটৱৰ্ক,ಡೇಟಾ ನೆಟ್ವರ್ಕ್
ডাটা অপাৰেচন,ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ
ডাটা সংস্থাপন,ಡೇಟಾ ಸಂಘಟನೆ
ডাটা আউটপুট,ಡೇಟಾ ಔಟ್ಪುಟ್
ডাটা পথ,ಡೇಟಾ ಮಾರ್ಗ
তথ্য প্ৰস্তুত কৰা,ಡೇಟಾ ಸಿದ್ಧತೆ
ডাটা গোপনীয়তা,ಡೇಟಾ ಗೌಪ್ಯತೆ
ডাটা প্ৰচেছৰ,ಡೇಟಾ ಪ್ರೊಸೆಸರ್
তথ্য সুৰক্ষা,ಡೇಟಾ ರಕ್ಷಣೆ
ডাটা ৰেকৰ্ড,ಡೇಟಾ ದಾಖಲೆ
তথ্য উদ্ধাৰ কৰা,ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ
ডাটা ৰুটিন,ಡೇಟಾ ವಾಡಿಕೆಯ
ডাটা সুৰক্ষা,ಡೇಟಾ ಭದ್ರತೆ
ডাটা ছেট,ಡೇಟಾ ಸೆಟ್
ডাটা সংকেত,ಡೇಟಾ ಸಿಗ್ನಲ್
ডাটা ডুব যোৱা,ಡೇಟಾ ಸಿಂಕ್
তথ্যৰ উৎস,ಡೇಟಾ ಮೂಲ
