Malayalam,Telugu
അറേ ബന്ധിത,శ్రేణి బౌండ్
അറേ കമ്പ്യൂട്ടർ,అర్రే కంప్యూటర్
അറേ അളവ്,శ్రేణి పరిమాణం
അറേ ഘടകം,శ్రేణి మూలకం
ശ്രമരീതി,శ్రేణి వ్యక్తీకరణ
അറേ പേര്,శ్రేణి పేరు
ഘടനകളുടെ നിര,నిర్మాణాల శ్రేణి
അറേ പ്രിന്റിംഗ്,అర్రే ప్రింటింగ్
അറേ പ്രോസസ്സിംഗ്,శ్రేణి ప్రాసెసింగ్
അറേ പ്രോസസർ,అర్రే ప్రాసెసర్
ആർട്ടിക്കേഷൻ പോയിന്റ്,ఉచ్చారణ పాయింట్
കൃത്രിമ കോഗ്നിഷൻ,కృత్రిమ జ్ఞానం
നിർമ്മിത ബുദ്ധി,కృత్రిమ మేధస్సు
കൃത്രിമ ഭാഷ,కృత్రిమ భాష
കൃത്രിമ വേരിയബിൾ,కృత్రిమ వేరియబుల్
ആർട്സ് ആപ്ലിക്കേഷൻ ഡാറ്റ ബാങ്ക്,ఆర్ట్స్ అప్లికేషన్ డేటా బ్యాంక్
ആർട്സ് ആപ്ലിക്കേഷൻ സംഗീതം,ఆర్ట్స్ అప్లికేషన్ మ్యూజిక్
ആർട്സ് ആപ്ലിക്കേഷൻ പാറ്റേൺ തലമുറ,ఆర్ట్స్ అప్లికేషన్ సరళి తరం
ആസര്ണം,ఆరోహణ
ആരോഹണം അടുക്കുക,ఆరోహణ క్రమబద్ధీకరణ
Alcyly,అస్సిల్
ASCII നിയന്ത്രണ പ്രതീകം,ASCII నియంత్రణ అక్షరం
ASCII കീ ബോർഡ്,ASCII కీ బోర్డు
വശം,కారక
വശം,కారకం మరియు
സംയോജിപ്പിക്കുക,సమీకరించటం
ഒരുമിച്ചുകൂട്ടിയ ഉത്ഭവം,సమావేశమైన మూలం
ദൈർഘ്യം കൂടിച്ചേർന്നു,వ్యవధిని సమీకరించండి
അസംബ്ലി,సమీకరించేవాడు
അസംബ്ലിലർ നിർദ്ദേശം,సమీకరించే ఆదేశం
അസംബ്ലർ സൗകര്യം,సమీకరించే సౌకర్యం
അസംബ്ലിലർ ഭാഷ,సమీకరించే భాష
കൂട്ടിച്ചേർക്കുന്നു,సమీకరించడం
ഒത്തുചേരൽ ഘട്ടം,సమీకరించే దశ
സമയം ഒത്തുചേരുന്നു,సమీకరించే సమయాన్ని
നിയമനിര്മ്മാണസഭ,అసెంబ్లీ
നിയമസഭാ ഭാഷ,అసెంబ్లీ భాష
നിയമസഭാ ഭാഷ പ്രോഗ്രാമിംഗ്,అసెంబ్లీ భాషా ప్రోగ్రామింగ్
അസംബ്ലി ഭാഷാ സോഫ്റ്റ്വെയർ വഴക്കം,అసెంబ్లీ భాషా సాఫ్ట్‌వేర్ వశ్యత
നിയമസഭാ പട്ടിക,అసెంబ్లీ జాబితా
നിയമസഭാ ഘട്ടം,అసెంబ్లీ దశ
നിയമസഭ,అసెంబ్లీ దినచర్య
നിയമസഭാലം,అసెంబ్లీ సమయం
നിയമസഭാസം,అసెంబ్లీ యూనిట్
അസൈൻമെന്റ് ഇൻഡെക്സിംഗ്,అసైన్‌మెంట్ ఇండెక్సింగ్
അസൈൻമെന്റ് പ്രവർത്തനം,అసైన్‌మెంట్ ఆపరేషన్
അസൈൻമെന്റ് സ്റ്റേറ്റ്മെന്റ്,అసైన్‌మెంట్ స్టేట్మెంట్
അസോസിയേറ്റീവ് വിലാസം,అసోసియేటివ్ చిరునామా
അസോസിയേറ്റീവ് അറേ രജിസ്റ്റർ,అసోసియేటివ్ అర్రే రిజిస్టర్
അസോസിയേറ്റീവ് കീ,అసోసియేటివ్ కీ
അസോസിയേറ്റീവ് ഭാഷ,అసోసియేటివ్ లాంగ్వేజ్
അസോസിയേറ്റീവ് മെമ്മറി,అసోసియేటివ్ మెమరీ
അസോസിയേറ്റീവ് സംഭരണം,అసోసియేటివ్ స్టోరేజ్
ദശാംശസ്ഥാനം അനുമാനിച്ചു,దశాంశ బిందువు
അസമമായ ഉപകരണം,అసమాన పరికరం
അസമമായ ഐ / ഒ,అసమాన i/ఓ
അസിൻക്രണസ്,అసమకాలిక
അസിൻക്രണസ് കമ്പ്യൂട്ടർ,అసమకాలిక కంప్యూటర్
അസിൻക്രണസ് ഡാറ്റ കൈമാറ്റം,అసమకాలిక డేటా బదిలీ
അസിൻക്രണസ് ഡാറ്റ ട്രാൻസ്മിഷൻ,అసమకాలిక డేటా ట్రాన్స్మిషన్
അസിൻക്രണസ് ഉപകരണങ്ങൾ,అసమకాలిక పరికరాలు
അസിൻക്രണസ് പ്രവർത്തനം,అసమకాలిక ఆపరేషన్
അസിൻക്രണസ് സിഗ്ലിംഗ്,అసమకాలిక సిగ్నలింగ్
അസിൻക്രണസ് ടൈം ഡിവിഷൻ മൾട്ടിക്സ്റ്റിംഗ്,అసమకకరణం
അസിൻക്രണസ് ട്രാൻസ്മിഷൻ,అసమకాలిక ప్రసారం
അസിൻക്രണസ് ജോലി,అసమకాలిక పని
അറ്റാച്ചുചെയ്ത പ്രോസസ്സിംഗ്,అటాచ్డ్ ప్రాసెసింగ్
അറ്റാച്ചുചെയ്ത പ്രോസസർ,అటాచ్డ్ ప్రాసెసర్
അറ്റാച്ചുചെയ്ത പിന്തുണ പ്രോസസർ,అటాచ్డ్ సపోర్ట్ ప్రాసెసర్
പങ്കെടുത്ത പ്രവർത്തനം,హాజరైన ఆపరేషన్
ട്രയൽ പ്രിന്ററിൽ പങ്കെടുത്തത്,ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు
ശ്രദ്ധ തടസ്സം,శ్రద్ధ అంతరాయం
ശ്രദ്ധ കീ,శ్రద్ధ కీ
അറ്റൻവറൻസ്,అటెన్యుయేషన్
അറ്റൻവറേഷൻ സ്ഥിരാങ്കം,అటెన్యుయేషన్ స్థిరాంకం
Attenuution വികസനം,అటెన్యుయేషన్ వక్రీకరణ
അറ്റൻവേഷൻ ഇക്വൈസർ,అటెన్యుయేషన్ ఈక్వలైజర్
അറ്റൻവേറ്റർ,అటెన్యూయేటర్
ആട്രിബ്യൂട്ട്,గుణం
കേൾക്കാവുന്ന അലാറം,వినగల అలారం
ഓഡിയോ കാസറ്റ്,ఆడియో క్యాసెట్
ഓഡിയോ അന്വേഷണം,ఆడియో విచారణ
ഓഡിയോ ലൈൻ,ఆడియో లైన్
ഓഡിയോ പ്രതികരണം,ఆడియో ప్రతిస్పందన
ഓഡിയോ പ്രതികരണ സന്ദേശം,ఆడియో ప్రతిస్పందన సందేశం
ഓഡിയോ പ്രതികരണ യൂണിറ്റ്,ఆడియో ప్రతిస్పందన యూనిట్
ഓഡിയോപെപ്പ് സ്റ്റോറേജ് യൂണിറ്റ്,ఆడియోటేప్ స్టోరేజ్ యూనిట్
ഓഡിയോ ടെലികമ്മ്യൂണിക്കേഷൻ ലൈൻ,ఆడియో టెలికమ్యూనికేషన్ లైన్
ഓഡിയോ ടെർമിനൽ,ఆడియో టెర్మినల్
ഓഡിറ്റ് കമാൻഡ് ഭാഷ,ఆడిట్ కమాండ్ లాంగ్వేజ్
ഓഡിറ്റ് പ്രോഗ്രാമിംഗ്,ఆడిట్ ప్రోగ్రామింగ్
ഓഡിറ്റ് ട്രയൽ,తనిఖీ శోధన
ഗഹെൻഡ്,ఆగెండ్
വര്ദ്ധിപ്പിക്കുക,ఆజ్మెంట్
വര്ഗം,ఆగ్మెంటర్
ഗന്ഥകാരി,రచయిత
അധികാരമുള്ള,రచయిత
രചയിതാവിന്റെ സംവിധാനം,రచయిత వ్యవస్థ
അധികാരം,అధికారం
അംഗീകാര കോഡ്,అధికారిక కోడ్
അംഗീകൃത ലൈബ്രറി,అధీకృత లైబ్రరీ
അംഗീകൃത പ്രോഗ്രാം,అధీకృత కార్యక్రమం
അംഗീകൃത പ്രോഗ്രാം സൗകര്യം,అధీకృత ప్రోగ్రామ్ సౌకర్యం
യാന്ത്രിക സംഗ്രഹം,ఆటో వియుక్త
തനിയെ ഉത്തരം,ఆటో సమాధానం
