Odiya,Malayalam
"ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ |","ബാലൻസ്, ബാലൻസ്, ബാലൻസ്, ബാലൻസ്, ബാലൻസ്, ബാലൻസ്"
ବାଲାନ୍ସର୍,ബാലൻസർ
ସନ୍ତୁଳନ,ബാലൻസ്
ଗ୍ଲୋବୁଲ୍,ഗോളാകൃതി
"ବାଲିଷ୍ଟିକ୍, ବାଲିଷ୍ଟିକ୍ |","ബാലിസ്റ്റിക്, ബാലിസ്റ്റിക്"
"ପ୍ରୋଜେକସନ ଗାଲଭାନୋମିଟର, ପ୍ରୋଜେକସନ ଗାଲଭାନୋମିଟର |","പ്രൊജക്ഷൻ ഗാൽവനോമീറ്റർ, പ്രൊജക്ഷൻ ഗാൽവനോമീറ്റർ"
କ୍ଷେପଣାସ୍ତ୍ର,മിസൈൽ
"ବାଲିଷ୍ଟିକ୍, ଅସ୍ତ୍ରଶସ୍ତ୍ର |","ബാലിസ്റ്റിക്സ്, ആയുധം"
ପ୍ରୋଜେକସନ,പ്രൊജക്ഷൻ
ମାଗଣା ପଥ,സ്വതന്ത്ര പാത
"ବେଲୁନ୍, ବେଲୁନ୍ |","ബലൂൺ, ബലൂൺ"
ବାଲ୍ମର୍ ବିଚ୍ଛିନ୍ନତା |,ബാൽമർ നിർത്തലാക്കൽ
"ବ୍ୟାଣ୍ଡ, ବ୍ୟାଣ୍ଡ, ବ୍ୟାଣ୍ଡ |","ബാൻഡ്, ബാൻഡ്, ബാൻഡ്"
ବିସ୍ଫୋରଣ,സ്ഫോടനം
"ଆରେ, ବିମ୍, କୂଳ, ବ୍ୟାଙ୍କ, ଉପକୂଳ |","അറേ, ബീം, തീരം, ബാങ്ക്, തീരം"
"ସ୍ତମ୍ଭ, ବାର୍, କୋବ୍, ବ୍ଲକ୍, ବାର୍, ବାଡ଼ି, ବାର୍, 8. କାନ୍ଥ, 9. ରେଖା, 10. ଧାର, 1 ବ୍ଲକ, 1, ବାର୍, 1, ରେଖା, 1, ପରୀକ୍ଷା ରେଖା |","കോളം, ബാർ, കോബ്, ബ്ലോക്ക്, ബാർ, വടി, ബാർ, 8. മതിൽ, 9. ലൈൻ, 10. എഡ്ജ്, 1 ബ്ലോക്ക്, 1, ബാർ, 1, ലൈൻ, 1, ടെസ്റ്റ് ലൈൻ"
ବାର୍ଡେନ୍ ନୀତି |,ബാർഡീൻ തത്വം
ବାର୍କହାଉନ୍ ପ୍ରଭାବ |,ബാർഖൗസെൻ പ്രഭാവം
ବାର୍ଲୋ ଚକ୍ର |,ബാർലോ സൈക്കിൾ
ବାର୍ ଚୁମ୍ବକ,ബാർ കാന്തം
ଭଣ୍ଡାର,കളപ്പുര
ବାୟୁ ଚାପ ଗ୍ରାଫ୍ |,വായു മർദ്ദം ഗ്രാഫ്
"ବାରୋଗ୍ରାଫ୍, ବାରୋଗ୍ରାଫ୍ |","ബാരോഗ്രാഫ്, ബാരോഗ്രാഫ്"
ବାରୋମିଟର |,ബാരോമീറ്റർ
ବାୟୁମଣ୍ଡଳୀୟ ଚାପ |,അന്തരീക്ഷമർദ്ദം
"ବ୍ରହ୍ମାଣ୍ଡ, ବାରୋମୋସଫର |","കോസ്മോസ്, ബാരോമോസ്ഫിയർ"
ପେଣ୍ଡୁଲମ୍ |,പെൻഡുലം പെൻഡുലം
"ପ୍ରତିବନ୍ଧକ, ପରମାଣୁ ପ୍ରତିବନ୍ଧକ, ପରମାଣୁ ପ୍ରତିବନ୍ଧକ |","തടസ്സം, ആണവ, ആണവ തടസ്സം"
ପ୍ରତିବନ୍ଧକ ସ୍ତର |,തടസ്സം നില
ବାରିଅନ୍ |,ബാരിയോൺ
ଗୁରୁମାଣ୍ଡଲ |,ഗുരുമണ്ഡലം
ବେସ୍ ବ୍ୟାଣ୍ଡ |,അടിസ്ഥാന ബാൻഡ്
"ମ basic ଳିକ, ମ basic ଳିକ, କ୍ଷାରୀୟ |","അടിസ്ഥാന, അടിസ്ഥാന, ക്ഷാര"
ଆଧାର,അടിസ്ഥാനം
"ଗଣନା, ଦଳ ଗଠନ |","എണ്ണൽ, ടീം രൂപീകരണം"
"କୂଅ, କୂଅ, ହିଟର, ଗରମ ପାତ୍ର, ସ୍ନାନ |","ജലസംഭരണി, ജലസംഭരണി, ഹീറ്റർ, ചൂടാക്കൽ പാത്രം, കുളി"
ବ୍ୟାଟେରୀ,ബാറ്ററി
"ଆରେ ସେଗମେଣ୍ଟ, ଚାମ୍ବର, ବେ |","അറേ സെഗ്മെന്റ്, ചേമ്പർ, ബേ"
ପ୍ରଦର୍ଶନ,പ്രദർശനം
କିବାନ୍,കിബാൻ
"ମାଣିକା, ବିଡ୍ |","മാണിക, ബീഡ്"
"ବିମ୍, ବିମ୍, ବିମ୍, ଟ୍ରମ୍ପ |","ബീം, ബീം, ബീം, ട്രംപ്"
"ଡିକମ୍ୟାନ୍, ଡିକ୍କନ୍ |","ഡിക്മാൻ, ഡിക്കൺ"
"ଡୋଲ୍, ଭିସପ୍ୟାଣ୍ଡ୍ |","ഡോൾ, വിസ്പൻഡ്"
becquerel ପ୍ରଭାବ |,ബെക്വറൽ പ്രഭാവം
ଘଣ୍ଟି ପାତ୍ର,മണി ഭരണി
ଘଣ୍ଟି,തുരുത്തി
ଘଣ୍ଟି ଘଣ୍ଟା |,മണി ക്ലോക്ക്
"ବେଦିକା, ବେଞ୍ଚ","വേദിക, ബെഞ്ച്"
"ମୋଡ୍, ବାଙ୍କ (ଏଡି।), ବଙ୍କା (v।)","മോഡ്, ബങ്ക് (എഡി.), ബെൻഡ് (വി.)"
ବ୍ୟାଙ୍କାନ୍,ബാങ്കൻ
"ବଙ୍କା, ବଙ୍କା","വളഞ്ഞു, വളഞ്ഞു"
ବର୍ନୁଲି-ସମୀକରଣ |,ബെർണൂലി-സമവാക്യം
ବେସାଲ୍-ଫଙ୍କସନ୍,അടിസ്ഥാന-പ്രവർത്തനം
ସର୍ବୋତ୍ତମ ଆଡିଶିନ୍ |,മികച്ച അഡീഷൻ
ବିଟା (ଖ),ബീറ്റ (ബി)
ବେଟାଟ୍ରନ୍ |,ബീറ്റാട്രോൺ
ବେଥ୍ ମଡେଲ୍ |,bethe മോഡൽ
ବିଭାଟ୍ରନ୍ |,bivatron
BH ବକ୍ର,BH കർവ്
ଦ୍ୱିପାକ୍ଷିକ |,ദ്വികോണാകൃതിയിലുള്ള
"ପକ୍ଷପାତ, ପକ୍ଷପାତ |","പക്ഷപാതം, പക്ഷപാതം"
ଦ୍ୱି-ଅକ୍ଷୀୟ |,ദ്വി-അക്ഷാംശം
ବାଇକ୍ରୋମାଟ୍ ସେଲ୍ |,ബിക്രോമേറ്റ് സെൽ
ଅଭିଭାଟାଲ୍ |,അഭ്യവതാൽ
ଡବଲ୍ ଆଣ୍ଟେନା |,ഇരട്ട ആന്റിന
biconvex,ബൈകോൺവെക്സ്
"ଦ୍ୱି-ସ୍ଫଟିକ୍, ଡୁଆଲ୍-ସ୍ଫଟିକ୍ |","ബൈ-ക്രിസ്റ്റൽ, ഡ്യുവൽ-ക്രിസ്റ്റൽ"
ଦ୍ୱି-ଦିଗୀୟ ମାଇକ୍ରୋଫୋନ୍ |,ദ്വിദിശ മൈക്രോഫോൺ
ଦ୍ୱିପାକ୍ଷିକ ମଡେଲ୍ |,ദ്വിപദ മാതൃക
ଦ୍ୱିଗୁଣ,ഡയീഷ്യസ്
ଦ୍ୱିପାକ୍ଷିକ,ഉഭയകക്ഷി
ବିଲିନାର୍,ബൈലിനയർ
ଦ୍ୱିମାଂଶ,ദ്വിതന്മാത്ര
"ଦ୍ୱି-ପରିବର୍ତ୍ତନଶୀଳ, ଦ୍ୱି-ଆଧାର, ଦ୍ୱ ual ତ |","ദ്വി-വേരിയബിൾ, ബൈ-ബേസ്, ഡ്യുവൽ"
"ବାଇନାରୀ କୋଡ୍, ବାଇନାରୀ କୋଡ୍ |","ബൈനറി കോഡ്, ബൈനറി കോഡ്"
ଖେଳ ତାରକା,കളി താരം
ବାଇନାରୀ ପଦ୍ଧତି |,ബൈനറി രീതി
ଦ୍ୱିପାକ୍ଷିକ,ദ്വിമുഖം
ବନ୍ଧନ,ബോണ്ട്
"ଦ୍ୱିପାକ୍ଷିକ, ଦ୍ୱିପାକ୍ଷିକ |","ബൈനോക്കുലർ, ബൈനോക്കുലർ"
ବାଇନାରୀ,ബൈനറി
ଦ୍ୱିପାକ୍ଷିକ ବଣ୍ଟନ |,ദ്വിപദ വിതരണം
"ବାଇସେଣ୍ଟ୍ରାଲ୍, ଡିସେଣ୍ଟ୍ରିକ୍, ବିନ୍ୟୁକ୍ଲିଟେଡ୍ |","ദ്വികേന്ദ്രം, ദ്വികേന്ദ്രം, ബൈന്യൂക്ലിയേറ്റഡ്"
ଜ od ବ ଡାଇନାମିକ୍ସ |,ബയോഡൈനാമിക്സ്
ବାୟୋ ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,ബയോ ഇലക്ട്രോണിക്സ്
ବାୟୋଫିଜିକ୍ |,ജൈവഭൗതികശാസ്ത്രജ്ഞൻ
ବାୟୋଫିଜିକ୍ |,ബയോഫിസിക്സ്
ଜ bi ବିକ ଉପଗ୍ରହ |,ജൈവ ഉപഗ്രഹം
"ସିନେମାଟୋଗ୍ରାଫର, ବାୟୋସ୍କୋପ୍ |","ഛായാഗ്രാഹകൻ, ബയോസ്കോപ്പ്"
ବାୟୋ-ସାବାର୍ଟ ନିୟମ |,ബയോ-സാവാർട്ട് നിയമം
ଦ୍ୱିପାକ୍ଷିକ କରେଣ୍ଟ |,ബൈഫാസിക് കറന്റ്
ଡିପୋଲ୍,ദ്വിധ്രുവം
ଦ୍ୱିପାକ୍ଷିକ,"ബിപ്രിസം, ബൈപ്രിസം"
"biquartz, biquartz","biquartz, biquartz"
ଦ୍ୱିପାକ୍ଷିକ ଚରିତ୍ର |,ദ്വിമുഖ സ്വഭാവം
ଦୁଇ ପର୍ଯ୍ୟାୟ ମଲ୍ଟିଭାଇବ୍ରେଟର |,രണ്ട്-ഘട്ട മൾട്ടിവൈബ്രേറ്റർ
"Dwayank * (ବାଇନାରୀ ସଂଖ୍ୟା), ବର୍ମା, ଅନି, ଟୁକ୍ |","ഡ്വയങ്ക്* (ബൈനറി സംഖ്യ), ബർമീസ്, ആനി, തുക്"
"କଳା, କୃଷ୍ଣ","കറുപ്പ്, കൃഷ്ണ"
କଳା ଶରୀର,കറുത്ത ശരീരം
ଅଦୃଶ୍ୟ ଆଲୋକ |,അദൃശ്യ വെളിച്ചം
ତିମିରାୟାନ୍ ରେଡିଓ ତିମିରାୟାନ୍ |,തിമിരയൻ റേഡിയോ തിമിരയൻ
ଇଜେକସନ ପଲ୍ସ |,എജക്ഷൻ പൾസ്
ଶେଷ ପକ୍ଷପାତ |,അവസാന പക്ഷപാതം
କଳା ବିକିରଣ |,കറുത്ത വികിരണം
"ଅସମ୍ପୂର୍ଣ୍ଣ, ଖାଲି","പൂർത്തിയാകാത്ത, ശൂന്യമായ"
ଆବରଣ |,മൂടുക
ବାତିଲ,അസാധുവാക്കൽ
"ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ, ଗୁଷ୍ଟ","സ്ഫോടനം, സ്ഫോടനം, ആഘാതം"
"ସାଭିକା, ବ୍ଲେଡର୍, ସାଭି |","സാവിക, ബ്ലീഡർ, സവി"
"ଛଦ୍ମବେଶୀ, ଅନ୍ଧ","വേഷംമാറി, അന്ധൻ"
ବ୍ଲୋଚ୍ ର ଥିଓରେମ୍ |,ബ്ലോച്ചിന്റെ സിദ്ധാന്തം
"ବ୍ଲକ, ବ୍ଲକ, ବ୍ଲକ","തടയുക, തടയുക, തടയുക"
"blow ଟକା, blow ଟକା","ഊതുക, അടിക്കുക"
ନୀଳ ପ୍ରିଣ୍ଟ୍ |,നീല പ്രിന്റ്
ଅସ୍ପଷ୍ଟତା ବୃତ୍ତ |,അവ്യക്തത വൃത്തം
ଅସ୍ପଷ୍ଟ,അവ്യക്തമായ
"ବଲ୍, ଗୋଲାକାର, ପେଣ୍ଡାଲ୍ |","പന്ത്, ഗോളം, പെൻഡന്റ്"
"ଶରୀର, ବସ୍ତୁ","ശരീരം, വസ്തു"
ଶାରୀରିକ କ୍ଷମତା |,ശാരീരിക ശേഷി
କେନ୍ଦ୍ରିତ |,കേന്ദ്രീകരിച്ചു
"ଶରୀର-ତ୍ରିକୋଣୀୟ, ଶେଷ-ତ୍ରିକୋଣୀୟ |","ശരീരം-ഡയഗണൽ, അവസാനം-ഡയഗണൽ"
"ବଗି, ଅଜ୍ଞାତ ଚିହ୍ନଟ (ରାଡାର)","ബോഗി, അജ്ഞാത കണ്ടെത്തൽ (റഡാർ)"
ପ୍ରଭାବ,ബോർ പ്രഭാവം
ଚୁମ୍ବକୀୟ,ബോർ മാഗ്നെറ്റൺ
"ବଏଲର, ବଏଲର","ബോയിലർ, ബോയിലർ"
"ଫୁଟିବା, ଫୁଟିବା |","തിളയ്ക്കുന്ന, തിളയ്ക്കുന്ന"
ବୋଲ୍ଟସମ୍ୟାନ୍ ସମୀକରଣ |,ബോൾട്ട്സ്മാൻ സമവാക്യം
ବିସ୍ଫୋରଣକାରୀ ଇଲେକ୍ଟ୍ରନ୍ |,ബോംബർ ഇലക്ട്രോൺ
"ଆଘାତଜନିତ ଶକ୍ତି, ବୋମା ବିସ୍ଫୋରଣ ଶକ୍ତି |","ട്രോമാറ്റിക് ഊർജ്ജം, ബോംബിംഗ് ഊർജ്ജം"
ବନ୍ଧକ,ജാമ്യം
"ବନ୍ଧିତ, ବନ୍ଧିତ, ବନ୍ଧିତ |","ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട"
ଉନ୍ନତିକାରୀ,എൻഹാൻസർ
ବୋରନ୍,ബോറോൺ
ବୋଷ-କଣିକା |,ബോസ്-കണിക
ବୋସନ,ബോസോൺ
"ଥଟ୍ଟା, ଡେଇଁବା |","ഞെട്ടൽ, ചാടുക"
ବନ୍ଧା,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
"ସୀମା, ସୀମା (ଏଡି।), ମାର୍ଜିନାଲ (v।)","പരിധി, പരിധി (എഡി.), മാർജിനൽ (വി.)"
ବନ୍ଧା,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
ଧନୁ ରାଶି,ധനു മുറ്റം
ଜାହାଜ ତରଙ୍ଗ,കപ്പലോട്ട തിരമാല
ବଏଲର ଗରମ,ബോയിലർ ചൂടാക്കൽ
ବୋଇଲର ନିୟମ |,ബോയ്ലിന്റെ നിയമം
ବଏଲର ଗରମ,ബോയിലർ ചൂടാക്കൽ
ବ୍ରାକେଟ୍-ଶ୍ରେଣୀ,ബ്രാക്കറ്റ്-ക്ലാസ്
ବ୍ୟାଗ୍ ନିୟମ |,ബാഗ് നിയമം
ଅନ୍ତର୍ନିହିତ ତାର,ഇഴചേർന്ന വയർ
ବ୍ରେକ୍ କ୍ଲାସ୍,ബ്രേക്ക് ക്ലാസ്
ବ୍ରାମା ସଙ୍କୋଚକ |,ബ്രാമ കംപ്രസർ
ଶାଖା,ശാഖകൾ
"ସାହସୀ ଲାଟାଇସ୍, ସାହସୀ ଲାଟାଇସ୍ |","ബ്രേവ് ലാറ്റിസ്, ബ്രേവ് ലാറ്റിസ്"
ପିତ୍ତଳ ବ୍ରଜ,പിച്ചള ബ്രേസിംഗ്
ବିଚ୍ଛିନ୍ନତା |,വേർപിരിയൽ
ବ୍ରେକ ସଂଯୋଜକ,ബ്രേക്ക് കണക്റ്റർ
"ଭଙ୍ଗା ଡାୟୋଡ୍, ଜେନେର୍ ଡାୟୋଡ୍ |","ഫ്രാക്ചർ ഡയോഡ്, സെനർ ഡയോഡ്"
ଭଙ୍ଗା,ഒടിവ്
"ପ୍ରଜନକ ରିଆକ୍ଟର, ପ୍ରଜନକ ଆଣବିକ ଚୁଲା, ପ୍ରଜନକ ଚୁଲା |","ബ്രീഡർ റിയാക്ടർ, ബ്രീഡർ ന്യൂക്ലിയർ ഫർണസ്, ബ്രീഡർ ഫർണസ്"
ପ୍ରଜନନ,പുനരുൽപാദനം
"ରିଟାର୍ଡାଣ୍ଟ ବିକିରଣ, ବ୍ରାଷ୍ଟ୍ରାଲଙ୍ଗ |","റിട്ടാർഡന്റ് റേഡിയേഷൻ, ബ്രാസ്ട്രലുങ്"
ବ୍ରୁଷ୍ଟର୍-ଆଙ୍ଗଲ୍ |,ബ്രൂസ്റ്റർ ആംഗിൾ
ବ୍ରୁଷ୍ଟର୍ ଫ୍ରିଜ୍ |,ബ്രൂസ്റ്റർ ഫ്രിഡ്ജ്
ସେତୁ,പാലം
ବ୍ରିଜ୍ ବନ୍ଧ,പാലം ബോണ്ട്
"ଉଜ୍ଜ୍ୱଳ, ଉଜ୍ଜ୍ୱଳ, ଚମତ୍କାର |","ശോഭയുള്ള, തിളക്കമുള്ള, മിന്നുന്ന"
ଆଲୋକିତକାରୀ,പ്രകാശകൻ
ଜ୍ୟୋତି,റേഡിയൻസ്
"ଦିୟୁଟି, ପ୍ରଭାସ |","ദ്യുതി, പ്രഭ"
ବ୍ରିଲୁୱାନ୍ ଅଞ୍ଚଳ |,ബ്രിലുവൻ പ്രദേശം
ବ୍ରିଟିଶ ଷ୍ଟାଣ୍ଡାର୍ଡ କ୍ୟାଣ୍ଡେଲ |,ബ്രിട്ടീഷ് സ്റ്റാൻഡേർഡ് മെഴുകുതിരി
ଭଗ୍ନ,പൊട്ടുന്ന
ଚତୁରତା,പൊട്ടൽ
ପ୍ରସାରଣ,പ്രക്ഷേപണം
ବିସ୍ତୃତ |,വിശദമായ
ପ୍ରତ୍ୟାବର୍ତ୍ତନ,പിന്തിരിപ്പൻ
ବ୍ରୋଗଲି ସୂତ୍ର |,ബ്രോഗ്ലി ഫോർമുല
ଖଣ୍ଡବିଖଣ୍ଡିତ |,വിഘടിച്ചു
ବ୍ରାଉନି ଗତି |,ബ്രൗണി ചലനം
"କୁଚି, ବୁରୁଶ, କୁର୍ଚ, ଗୁଲମ୍ |","കുച്ചി, ബുരുഷ്, കുർച്ച്, ഗുൽം"
"ବବୁଲ୍, ବବୁଲ୍ (ଏଡି।), ଗର୍ଜନ (v।)","കുമിള, ബബിൾ (എഡി.), മംബിൾ (വി.)"
ଫଳପ୍ରଦତା,ജ്വലനം
ପ୍ରତିବାଦ,പ്രതിരോധ നടപടികൾ
ସଂକୋଚନ,സങ്കോചം
"ଆମ୍ଫୋଟେରିକ୍, ବଫର୍ଡ୍ |","amp-resistance, buffer"
ଆକାଶବାଣୀ,ശബ്ദശാസ്ത്രം
ବର୍ଦ୍ଧନ |,ബർധൻ
ବଲ୍ବ,ബൾബ്
ଏମର୍ଜେ |,ഉദിക്കുക
"ଭଲ୍ୟୁମ୍, ବଲ୍କ, ମାସ, ମାସ, ଭଲ୍ୟୁମ୍","വോള്യം, ബൾക്ക്, പിണ്ഡം, പിണ്ഡം, വോള്യം"
ଭଲ୍ୟୁମ୍ ଇଲାସ୍ଟିସିଟି କୋଏଫିସିଏଣ୍ଟ୍ |,വോളിയം ഇലാസ്തികത ഗുണകം
ଜନସଂଖ୍ୟା ସମ୍ପତ୍ତି,ജനസംഖ്യ സ്വത്ത്
ସର୍ବାଧିକ ତାପମାତ୍ରା,പരമാവധി താപനില
bulge,വീർപ്പുമുട്ടൽ
"ଗୁଣ୍ଡ, ଗୁଣ୍ଡ (n।), କ୍ଲଷ୍ଟର ହେବାକୁ (ver।)","കുല, കൂട്ടം (n.), കൂട്ടമായിരിക്കുക (ver.)"
ଗୁଣ୍ଡ |,കുല
ବନସେନ୍ ସେଲ୍ |,ബൺസെൻ സെൽ
ବୋଇତ,ഉന്മേഷം
ବ oy ଧତା,"ബൂയൻസി, ബൂയൻസി"
ବରଗଡ ସର୍କିଟ |,ബർഗർ സർക്യൂട്ട്
ଚୋର ଘଣ୍ଟି,കള്ളൻ മണി
"ବର୍ଣ୍ଣର୍, ଇଗ୍ନିଟର","ബർണർ, ഇഗ്നിറ്റർ"
ପୂର୍ଣ୍ଣ ଇଗ୍ନିସନ୍ |,പൂർണ്ണ ജ്വലനം
"ବିସ୍ଫୋରଣ, ବିସ୍ଫୋରଣ, ଫିସର୍ |","സ്ഫോടനം, പൊട്ടിത്തെറി, വിള്ളൽ"
ରେଖା ବ୍ୟସ୍ତ,ലൈൻ തിരക്കിലാണ്
ବ୍ୟସ୍ତ ସ୍ୱର,തിരക്കുള്ള ടോൺ
ବଜର୍,ബസർ
ବାଇପାସ୍,ബൈപാസ്
ସର୍କିଟ,സർക്യൂട്ട്
"ସମୁଦ୍ର ତାର, କେବୁଲ୍ |","കടൽ വയർ, കേബിൾ"
କ୍ୟାଡମିୟମ୍,കാഡ്മിയം
ସେସିୟମ୍-ସେଲ୍ |,സീസിയം-കോശം
ପଞ୍ଜର୍ ଡିପୋଲ୍ |,പഞ്ചാർ ദ്വിധ്രുവം
ପଞ୍ଜର୍ ପ୍ରଭାବ |,പഞ്ചാർ പ്രഭാവം
ଗଣନା କରିବାକୁ,കണക്കാക്കാൻ
କାଲକୁଲେଟର,കാൽക്കുലേറ്റർ
କ୍ୟାଲେଣ୍ଡର,കലണ്ടർ
