Gujarati,English
"એકવાર લખો, વધુ વાંચો (WORM)","write once, read more (WORM)"
રક્ષણ લખો,write protection
વાંચો હેડ લખો,write read head
X અથવા,X OR
એક્સ-12,X-12
XBM X બીટમેપ,XBM X bitmap
ઝેનીક્સ,Xenix
એક્સમોડેમ,Xmodem
એક્સ-ઓન/એક્સ-ઓફ,X-on/X-off
એક્સ-ટર્મિનલ,X-terminal
Xtext,Xtext
એક્સ-વિન્ડો,X-window
YACC,YACC
યાહૂ,Yahoo
યોક,Yoke
Z-બફર,Z-buffer
શૂન્ય સરનામા સૂચના,zero address instruction
શૂન્ય કાર્ય,zero function
શૂન્ય સ્તર સરનામું,zero level address
શૂન્ય મેટ્રિક્સ,zero matrix
શૂન્ય દમન,zero suppression
શૂન્ય પ્રતીક્ષા સ્થિતિ,zero wait state
શૂન્ય-સ્લોટ લેન,zero-slot LAN
ઝિપ,Zip
પિન કોડ,zip code
zip ફાઇલ,zip file
zip UPZ મોડેમ,zip UPZ modem
ઝોન,Zone
ઝોન યાદી,zone list
ઝૂમ કરો,Zoom
મોટું કરો,zoom in
ઝૂમ આઉટ કરો,zoom out
ઝૂમિંગ,Zooming
Z- ટર્મ,Z-term
