Odiya,Malayalam
ପରିବର୍ତ୍ତନର ଗଣନା,വ്യതിയാനത്തിന്റെ കണക്കുകൂട്ടൽ
କ୍ୟାଲୋରୀ,കലോറി
ବାତିଲ ନିୟମ,റദ്ദാക്കൽ നിയമം
କାନୋନିକାଲ୍ ସମୀକରଣ |,കാനോനിക്കൽ സമവാക്യം
କାନୋନିକାଲ୍ ଫର୍ମ |,കാനോനിക്കൽ രൂപം
କାନୋନିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,കാനോനിക്കൽ മാട്രിക്സ്
କ୍ୟାଣ୍ଟର ସେଟ୍ |,കാന്റർ സെറ്റ്
କ୍ୟାଣ୍ଟରର ଟର୍ନାରୀ ସେଟ୍ |,കാന്ററിന്റെ ത്രിതല സെറ്റ്
କ୍ଷମତା ସମ୍ପନ୍ନ ପରିବହନ ସମସ୍ୟା |,ശേഷിയുള്ള ഗതാഗത പ്രശ്നം
କ୍ଷମତା,ശേഷി
କ୍ୟାପିଲାରୀ ଫୋର୍ସ |,കാപ്പിലറി ബലം
କାର୍ଡିନାଲ୍ ସଂଖ୍ୟା,കാർഡിനൽ നമ്പർ
କାର୍ଟେସିଆନ୍ କୁମ୍ଭ |,കാർട്ടീഷ്യൻ അക്ഷങ്ങൾ
କାର୍ଟେସିଆନ୍ ସଂଯୋଜନା |,കാർട്ടീഷ്യൻ കോർഡിനേറ്റുകൾ
କାର୍ଟେସିଆନ୍ ଉତ୍ପାଦ |,കാർട്ടീഷ്യൻ ഉൽപ്പന്നം
ସେଟ୍ ର କାର୍ଟେସିଆନ୍ ଉତ୍ପାଦ |,സെറ്റുകളുടെ കാർട്ടീഷ്യൻ ഉൽപ്പന്നം
କେସ୍ ଷ୍ଟଡି |,കേസ് പഠനം
ବିପର୍ଯ୍ୟସ୍ତ ପରିବର୍ତ୍ତନ,വിനാശകരമായ ഏറ്റക്കുറച്ചിലുകൾ
କ୍ୟାଟେନାରୀ |,കാറ്റനറി
କାଚି ବଣ୍ଟନ |,കോച്ചി വിതരണം
କାଚି ସୂତ୍ର |,കൗച്ചി ഫോർമുല
କାଚି ଗୁରସାଟ ଥିଓରେମ୍ |,Cauchy Goursat സിദ്ധാന്തം
କାଚି ରିମାନ୍ ଅବସ୍ଥା |,കൗച്ചി റീമാൻ വ്യവസ്ഥകൾ
କାଚି କ୍ରମ |,Cauchy ക്രമം
କାଚି ଇଣ୍ଟିଗ୍ରାଲ୍ |,കൗച്ചി ഇന്റഗ്രൽ
କାଚି ମୁଖ୍ୟ ମୂଲ୍ୟ |,Cauchy പ്രധാന മൂല്യം
କାଚି ଅବଶିଷ୍ଟ ଥିଓରେମ୍ |,കൗച്ചി അവശിഷ്ട സിദ്ധാന്തം
କେଲେ ହାମିଲଟନ୍ ଥିଓରେମ୍ |,കെയ്‌ലി ഹാമിൽട്ടൺ സിദ്ധാന്തം
ସ୍ୱର୍ଗୀୟ ଶରୀର |,ആകാശ ശരീരം
ସ୍ୱର୍ଗୀୟ ମାପ,ആകാശത്തിന്റെ അളവ്
ସ୍ୱର୍ଗୀୟ ଯାନ୍ତ୍ରିକ,ആകാശ മെക്കാനിക്സ്
ସ୍ୱର୍ଗୀୟ ବସ୍ତୁ |,ആകാശ വസ്തു
କକ୍ଷ ଫ୍ରିକ୍ୱେନ୍ସି |,സെൽ ആവൃത്തി
ଜନଗଣନା,കാനേഷുമാരി
ସେଣ୍ଟିଲ୍ |,സെന്റൽ
ସେଣ୍ଟିମିଟର |,സെന്റീമീറ്റർ
ସେଣ୍ଟିମିଟର ଗ୍ରାମ୍ ଦ୍ୱିତୀୟ ସିଷ୍ଟମ୍ |,സെന്റീമീറ്റർ ഗ്രാം സെക്കന്റ് സിസ്റ്റം
କେନ୍ଦ୍ରୀୟ |,കേന്ദ്ര
କେନ୍ଦ୍ରୀୟ ଅକ୍ଷ,കേന്ദ്ര അക്ഷം
କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ |,കേന്ദ്ര വ്യത്യാസം
କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସୂତ୍ର |,കേന്ദ്ര വ്യത്യാസ ഫോർമുല
କେନ୍ଦ୍ରୀୟ ପାର୍ଥକ୍ୟ ସାରଣୀ |,കേന്ദ്ര വ്യത്യാസ പട്ടിക
କେନ୍ଦ୍ରୀୟ ସୀମା ଥିଓରେମ୍ |,കേന്ദ്ര പരിധി സിദ്ധാന്തം
କେନ୍ଦ୍ରୀୟ ମୁହୂର୍ତ୍ତ |,കേന്ദ്ര നിമിഷം
କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ଏକକ (CPU),സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു)
କେନ୍ଦ୍ରୀୟ ପ୍ରବୃତ୍ତି |,കേന്ദ്ര പ്രവണത
କେନ୍ଦ୍ର,കേന്ദ്രം
ମାଧ୍ୟାକର୍ଷଣ କେନ୍ଦ୍ର |,ഗുരുത്വാകർഷണ കേന്ദ്രം
ଗୋଷ୍ଠୀର କେନ୍ଦ୍ର |,ഗ്രൂപ്പിന്റെ കേന്ദ്രം
ଜନତା କେନ୍ଦ୍ର |,പിണ്ഡത്തിന്റെ കേന്ദ്രം
ସମୃଦ୍ଧତାର କେନ୍ଦ୍ର |,സമമിതിയുടെ കേന്ദ്രം
ସେଣ୍ଟ୍ରିଫୁଗୁଲ୍ ଫୋର୍ସ |,അപകേന്ദ്ര ബലം
ସେଣ୍ଟ୍ରିପେଟାଲ୍ ଫୋର୍ସ |,അപകേന്ദ്രബലം
ସେଣ୍ଟ୍ରଏଡ୍,കേന്ദ്രീകൃത
ନିଶ୍ଚିତତା,ഉറപ്പ്
cgs ସିଷ୍ଟମ୍ |,cgs സിസ്റ്റം
cgs ଏକକ,cgs യൂണിറ്റ്
ଭିନ୍ନତାର ଶୃଙ୍ଖଳା ନିୟମ |,വ്യത്യാസത്തിന്റെ ശൃംഖല
ସୁଯୋଗ କାରଣ,സാധ്യത കാരണങ്ങൾ
ସୁଯୋଗ ଗତି କରେ |,അവസര നീക്കങ്ങൾ
କୁମ୍ଭଗୁଡ଼ିକର ପରିବର୍ତ୍ତନ,അച്ചുതണ്ടുകളുടെ മാറ്റം
ଆଧାର ପରିବର୍ତ୍ତନ,അടിസ്ഥാന മാറ്റം
କ୍ରମ ପରିବର୍ତ୍ତନ,ക്രമം മാറ്റം
ବ character ଶିଷ୍ଟ୍ୟ ଗୁଣବତ୍ତା,സ്വഭാവ ഗുണകം
ନିର୍ଣ୍ଣୟକାରୀ,ഡിറ്റർമിനന്റ്
ବ character ଶିଷ୍ଟ୍ୟ ସମୀକରଣ,സ്വഭാവ സമവാക്യം
ଚରିତ୍ରଗତ କାର୍ଯ୍ୟ,സ്വഭാവ സവിശേഷത
ଲୋଗାରିଦମର ଚରିତ୍ର |,ലോഗരിതത്തിന്റെ സ്വഭാവം
ଚରିତ୍ରିକ ବହୁଭୂତ |,സ്വഭാവ ബഹുപദം
ଚରିତ୍ରିକ ମୂଲ୍ୟ,സ്വഭാവ മൂല്യം
ଚରିତ୍ର ଭେକ୍ଟର୍ |,സ്വഭാവ വെക്റ്റർ
ବର୍ଣ୍ଣ ସେଟ୍ |,പ്രതീക സെറ്റ്
ଚାର୍ଟ,ചാർട്ട്
ଚି-ବର୍ଗ ବଣ୍ଟନ |,ചി-സ്ക്വയർ വിതരണം
ଚି-ବର୍ଗ ସୂତ୍ର |,ചി-സ്ക്വയർ ഫോർമുല
ଚି-ବର୍ଗ ପରୀକ୍ଷା |,ചി-സ്ക്വയർ ടെസ്റ്റ്
ଧ୍ୱନି,കോർഡ്
କୋର୍ଡ-ବିସେକସନ ପଦ୍ଧତି |,chord-bisection രീതി
ସାଇଫର୍ ବାର୍ତ୍ତା (= କୋଡ୍ ହୋଇଥିବା ବାର୍ତ୍ତା),സൈഫർ സന്ദേശം (=കോഡ് ചെയ്ത സന്ദേശം)
ସାଇଫର୍ (ଶୂନ),സൈഫർ (പൂജ്യം)
ବୃତ୍ତ,വൃത്തം
ସମ୍ମିଶ୍ରଣର ବୃତ୍ତ |,ഒത്തുചേരൽ വൃത്തം
ସର୍କିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,സർക്യൂട്ട് മാട്രിക്സ്
ବୃତ୍ତାକାର |,വൃത്താകൃതിയിലുള്ള
ବୃତ୍ତାକାର ଅସ୍ମପଟ୍ଟ |,വൃത്താകൃതിയിലുള്ള ലക്ഷണം
ବୃତ୍ତାକାର ହେଲିକ୍ସ |,വൃത്താകൃതിയിലുള്ള ഹെലിക്സ്
ବୃତ୍ତାକାର ଗତି |,വൃത്താകൃതിയിലുള്ള ചലനം
ସୁନ୍ନତ,ചുറ്റളവ്
ସୁନ୍ନତ,വൃത്താകൃതി
ସର୍କୁସ୍କ୍ରିପ୍ କରନ୍ତୁ |,ചുറ്റുക
ସର୍କୁକ୍ରାଇଡ୍ |,പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
ସର୍କୁକ୍ରାଇଡ୍ ସର୍କଲ୍ |,ചുറ്റപ്പെട്ട വൃത്തം
ଶାସ୍ତ୍ରୀୟ deductive କ que ଶଳ |,ക്ലാസിക്കൽ ഡിഡക്റ്റീവ് ടെക്നിക്
ଶାସ୍ତ୍ରୀୟ ଗତିଶୀଳତା |,ക്ലാസിക്കൽ ഡൈനാമിക്സ്
ଶାସ୍ତ୍ରୀୟ ଅପ୍ଟିମାଇଜେସନ୍ |,ക്ലാസിക്കൽ ഒപ്റ്റിമൈസേഷൻ
ଶାସ୍ତ୍ରୀୟ ଧ୍ୱଂସ ସମସ୍ୟା |,ക്ലാസിക്കൽ നാശത്തിന്റെ പ്രശ്നം
ଶାସ୍ତ୍ରୀୟ ପରିସଂଖ୍ୟାନ ଯାନ୍ତ୍ରିକ |,ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്
ତ୍ରୁଟିର ଶ୍ରେଣୀକରଣ,പിശകുകളുടെ വർഗ്ഗീകരണം
ଶ୍ରେଣୀ ବ୍ୟବଧାନ,ക്ലാസ് ഇടവേള
ଶ୍ରେଣୀ-ବ୍ୟବଧାନ ଏକକ |,ക്ലാസ്-ഇന്റർവെൽ യൂണിറ്റ്
ଶ୍ରେଣୀ ସୀମା,ക്ലാസ് പരിധി
ଘଣ୍ଟା ବୁଲାଇ |,ഘടികാരദിശയിൽ
clopen (= ବନ୍ଦ ଏବଂ ଖୋଲା),ക്ലോപ്പൻ (= അടച്ചതും തുറന്നതും)
ବନ୍ଦ |,അടച്ചു
ବନ୍ଦ କନଭକ୍ସ ହଲ୍ |,അടഞ്ഞ കോൺവെക്സ് ഹൾ
ବନ୍ଦ କ୍ୟୁବ୍ |,അടച്ച ക്യൂബ്
ବନ୍ଦ ବକ୍ର,അടഞ്ഞ വക്രം
ବନ୍ଦ ଡୋମେନ୍ |,അടച്ച ഡൊമെയ്ൻ
ବନ୍ଦ ଚିତ୍ର,അടഞ്ഞ രൂപം
ବନ୍ଦ ବ୍ୟବଧାନ |,അടച്ച ഇടവേള
ବନ୍ଦ ଅଞ୍ଚଳ |,അടച്ച പ്രദേശം
ବନ୍ଦ ସେଟ୍ |,അടച്ച സെറ്റ്
ବନ୍ଦ ପୃଷ୍ଠ,അടഞ്ഞ പ്രതലം
ବନ୍ଦ,അടച്ചുപൂട്ടൽ
ବନ୍ଦ ଅପରେଟର |,ക്ലോഷർ ഓപ്പറേറ്റർ
ବନ୍ଦ ବିନ୍ଦୁ (= ଯୋଗାଯୋଗ ବିନ୍ଦୁ),ക്ലോഷർ പോയിന്റ് (= കോൺടാക്റ്റ് പോയിന്റ്)
ବନ୍ଦ ଡାକରା,അടച്ചുപൂട്ടൽ പോസ്റ്റുലേറ്റ്
ବନ୍ଦ ସେଟ୍ |,അടച്ചുപൂട്ടൽ സെറ്റ്
କ୍ଲଷ୍ଟର ବିନ୍ଦୁ |,ക്ലസ്റ്റർ പോയിന്റ്
କ୍ଲଷ୍ଟର ନମୁନା,ക്ലസ്റ്റർ സാമ്പിൾ
କ୍ଲଷ୍ଟର ସେଟ୍ |,ക്ലസ്റ്റർ സെറ്റ്
ସମବାୟ ସର୍କଲଗୁଡିକ |,ഏകപക്ഷീയ വൃത്തങ്ങൾ
ସମବାୟ ପାରାବୋଲସ୍ |,ഏകപക്ഷീയമായ പരാബോളകൾ
ସମବାୟ ବିମାନ,ഏകപക്ഷീയമായ വിമാനങ്ങൾ
ସମବାୟ ତ୍ରିରଙ୍ଗା |,ഏകപക്ഷീയ ത്രികോണങ്ങൾ
କୋବ୍ - ଡଗଲାସ୍ କାର୍ଯ୍ୟ |,കോബ് - ഡഗ്ലസ് ഫംഗ്ഷൻ
କୋଡିଂ,കോഡിംഗ്
ତଥ୍ୟର କୋଡିଂ,ഡാറ്റയുടെ കോഡിംഗ്
ସହ-ଡୋମେନ୍ |,സഹ-ഡൊമെയ്ൻ
କୋଏଫିସିଏଣ୍ଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,കോഫിഫിഷ്യന്റ് മാട്രിക്സ്
ସମ୍ପର୍କର କୋଏଫିସିଏଣ୍ଟ୍ |,പരസ്പര ബന്ധത്തിന്റെ ഗുണകം
ନିର୍ଣ୍ଣୟର ଗୁଣବତ୍ତା,നിർണ്ണയത്തിന്റെ ഗുണകം
ଇଲାସ୍ଟିସିଟିର କୋଏଫିସିଏଣ୍ଟ୍ |,ഇലാസ്തികതയുടെ ഗുണകം
ବିସ୍ତାରର ଗୁଣବତ୍ତା,വികാസത്തിന്റെ ഗുണകം
ଘର୍ଷଣର କୋଏଫିସିଏଣ୍ଟ୍ |,ഘർഷണത്തിന്റെ ഗുണകം
ର line ଖ୍ୟ ବିସ୍ତାରର କୋଏଫିସିଏଣ୍ଟ୍ |,രേഖീയ വികാസത്തിന്റെ ഗുണകം
ରେଗ୍ରେସନ୍ ର ଗୁଣବତ୍ତା,റിഗ്രഷൻ ഗുണകം
ଭୂପୃଷ୍ଠ ଟେନସନ୍ ର କୋଏଫିସିଏଣ୍ଟ୍ |,ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം
ପରିବର୍ତ୍ତନର ଗୁଣବତ୍ତା,ഗുണനഘടകം
କୋଫାକ୍ଟର |,സഹഘടകം
ମୁଦ୍ରା ଥ୍ରୋ (ମୁଦ୍ରା ଟସ୍),കോയിൻ ത്രോ (കോയിൻ ടോസ്)
ନମୁନା ସଂଗ୍ରହ,സാമ്പിൾ ശേഖരണം
collinear,കോളിനിയർ
collinearity,കോളിനിയറിറ്റി
ସ୍ତମ୍ଭ,കോളം
ସ୍ତମ୍ଭ ସମାନତା,നിര തുല്യത
ସ୍ତମ୍ଭ ସମାନ,നിര തത്തുല്യം
ସ୍ତମ୍ଭ ସମାନ ମେଟ୍ରିକ୍ସ |,നിര തുല്യമായ മാട്രിക്സ്
ସ୍ତମ୍ଭ ମ୍ୟାଟ୍ରିକ୍ସ,കോളം മാട്രിക്സ്
ସ୍ତମ୍ଭ ମାନ୍ୟତା,നിര റാങ്ക്
ସ୍ତମ୍ଭ ଇକୋଲନ୍ ମ୍ୟାଟ୍ରିକ୍ସ ହ୍ରାସ କଲା |,കോളം കുറച്ച echolon മാട്രിക്സ്
ସ୍ତମ୍ଭ ଭେକ୍ଟର୍ |,നിര വെക്റ്റർ
ସ୍ତମ୍ଭ ଅନୁସାରେ,നിരയായി
ମିଳିତ ସମୀକରଣ |,സംയുക്ത സമവാക്യം
ସାଧାରଣ କୋଣ,പൊതുവായ കോൺ
ସାଧାରଣ ଅକ୍ଷ,പൊതു അക്ഷം
ସାଧାରଣ ଆଧାର |,പൊതുവായ അടിസ്ഥാനം
ସାଧାରଣ ଭେଦ,പൊതു വിഭജനം
ସାଧାରଣ ପାର୍ଥକ୍ୟ |,പൊതുവായ വ്യത്യാസം
ସାଧାରଣ କାରକ |,പൊതു ഘടകം
ସାଧାରଣ ଲୋଗାରିଦମ୍ |,പൊതുവായ ലോഗരിതം
ସାଧାରଣ ଏକାଧିକ |,പൊതുവായ ഗുണിതം
ସାଧାରଣ ଅନୁପାତ |,പൊതു അനുപാതം
ସାଧାରଣ ବିଭାଗ |,പൊതു വിഭാഗം
ସାଧାରଣ ପାର୍ଶ୍ୱ |,പൊതുവായ വശം
ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |,പൊതുവായ ടാൻജെന്റ്
ସାଧାରଣ ଶବ୍ଦ,പൊതുവായ പദം
ଯାତାୟାତ ନିୟମ |,കമ്മ്യൂട്ടേറ്റീവ് നിയമം
ଯାତାୟାତ ସମ୍ପତ୍ତି |,കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി
ଯାତାୟାତ ନିୟମ |,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
ଯୋଗର କ୍ରମାଗତ ନିୟମ |,കൂട്ടിച്ചേർക്കലിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
ଗୁଣନର କ୍ରମାଗତ ନିୟମ |,ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
ଯାତାୟାତ କାର୍ଯ୍ୟ,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
ଯାତ୍ରୀ ଗୋଷ୍ଠୀ |,കമ്മ്യൂട്ടേറ്റർ ഗ്രൂപ്പ്
ମ୍ୟାଟ୍ରିକ୍ସର ଯାତାୟାତ |,മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടിംഗ്
କମ୍ପାକ୍ଟ ସେଟ୍ |,കോംപാക്റ്റ് സെറ്റ്
ତୁଳନାତ୍ମକତା,താരതമ്യത
ଅର୍ଥର ତୁଳନା,മാർഗങ്ങളുടെ താരതമ്യം
ଶତକଡା ତୁଳନା,ശതമാനത്തിന്റെ താരതമ്യം
ତୁଳନା ପରୀକ୍ଷା,താരതമ്യ പരിശോധന
ସୁସଙ୍ଗତ ସମୀକରଣ,അനുയോജ്യത സമവാക്യം
ପ୍ରତିଯୋଗୀ ଖେଳ |,മത്സര ഗെയിം
ପ୍ରତିଯୋଗିତାମୂଳକ ପରିସ୍ଥିତି |,മത്സര സാഹചര്യം
ପ୍ରତିଯୋଗିତାମୂଳକ ରଣନୀତି |,മത്സര തന്ത്രം
କମ୍ପାଇଲର୍,കമ്പൈലർ
ସଂପନ୍ନ,പരസ്പരപൂരകമായ
ସଂପୃକ୍ତ କୋଣ |,പൂരക കോൺ
ସପ୍ଲିମେଣ୍ଟାରୀ ଇଭେଣ୍ଟ पूरक घटना,പൂരക സംഭവം
ସଂପୃକ୍ତ କାରକ |,പൂരക ഘടകം
ସହାୟକ କାର୍ଯ୍ୟ,പൂരക പ്രവർത്തനം
ସଂପୃକ୍ତ ଅଧା ସ୍ଥାନ |,കോംപ്ലിമെന്ററി ഹാഫ് സ്പേസ്
ସଂପୃକ୍ତ ବ୍ୟବଧାନ |,പൂരക ഇടവേള
ସଂପନ୍ନ ସେଟ୍ |,കോംപ്ലിമെന്ററി സെറ്റ്
ପରିପୁରଣ,പൂർത്തീകരണം
ଏକ ସେଟ୍ ର ସଂପନ୍ନ,ഒരു സെറ്റിന്റെ പൂരകം
ସମ୍ପୂର୍ଣ୍ଣ ଜନଗଣନା,സമ്പൂർണ്ണ സെൻസസ്
ସଂପୂର୍ଣ୍ଣ ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |,സമ്പൂർണ്ണ കോറിലേഷൻ മാട്രിക്സ്
