Odiya,Tamil
ଶବ୍ଦ ସଂକ୍ରମଣ,ஒலி பரிமாற்றம்
ଶବ୍ଦ ଗୁଣ,ஒலியியல் பண்புகள்
ଆକାଶବାଣୀ ଚତୁର୍ଭୁଜ |,ஒலி நாற்புறம்
ଆକାଶବାଣୀ ବିକିରଣ ଉପାଦାନ |,ஒலி கதிர்வீச்சு உறுப்பு
ଆକାଶବାଣୀ ବିକିରଣ |,ஒலி கதிர்வீச்சு
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,ஒலி எதிர்ப்பு
ଆକାଶବାଣୀ ରେଡିଓମିଟର |,ஒலி ரேடியோமீட்டர்
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,ஒலி அதிர்ச்சி
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |,ஒலி பரஸ்பர தேற்றம்
ଶବ୍ଦ ହ୍ରାସ କାରକ |,ஒலி குறைப்பு காரணி
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |,ஒலி பிரதிபலிப்பு குணகம்
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |,ஒலி ஒளிவிலகல்
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,ஒலி எதிர்ப்பு
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,ஒலி பதில்
ଆକାଶବାଣୀ ବିଛାଇବା |,ஒலி சிதறல்
ଶ୍ରବଣ ବିନ୍ଦୁ |,கேட்கும் புள்ளி
ଶବ୍ଦର ଦୃ id ତା |,ஒலி விறைப்பு
ଶବ୍ଦ ପ୍ରଣାଳୀ |,ஒலி அமைப்பு
ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |,ஒலி வெப்பமானி
ଆକାଶବିକ ବେଗ |,ஒலி வேகம்
ଶବ୍ଦ ତରଙ୍ଗ,ஒலி அலை
ଶବ୍ଦ,ஒலியியல்
ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,ஒலி உறிஞ்சுதல் குணகம்
ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |,ஒலி உறிஞ்சுதல் கூறு
ଆକାଶବାଣୀ ସର୍କିଟ |,ஒலி சுற்று
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,ஒலி பதில்
ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |,ஒலி தாமதக் கோடு
ଶବ୍ଦ ବିକୃତି |,ஒலி சிதைவு
ଆକାଶବାଣୀ ଆକାଶବାଣୀ |,ஒலி ஒலியியல்
ଶବ୍ଦ ଫିଲ୍ଟର୍ |,ஒலி வடிகட்டி
ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *,ஒலி மின்மறுப்பு*
ଫୋନୋଗ୍ରାଫ୍,ஃபோனோகிராஃப்
ଆକାଶବାଣୀ ଓମ୍ *,ஒலி ஓம்*
ଶବ୍ଦ ସ୍ଥିର |,ஒலி மாறிலி
ଆକାଶବାଣୀ ଫୋନନ୍ |,ஒலி ஃபோனான்
ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |,ஒலி பரிமாற்ற மாறிலி
ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |,ஒலி மாற்று குணகம்
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,ஒலி எதிர்ப்பு
ଶବ୍ଦର ଦୃ id ତା |,ஒலி விறைப்பு
ଧ୍ୱନି ଏକକ |,ஒலி அலகு
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,ஒலி எதிர்ப்பு
ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |,ஒலி பக்கக் கோடு
"ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |","ஒலியியல், ஒலியியல்"
ଧ୍ୱନି ମିଟର |,ஒலி மீட்டர்
ଶବ୍ଦ ଚାପ,ஒலி அழுத்தம்
ଅଧିଗ୍ରହଣ ରାଡାର |,கையகப்படுத்தல் ரேடார்
ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |,ஒளிச்சேர்க்கை கதிர்வீச்சு
ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |,ஆக்டினியம் உமிழ்வு
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |,ஆக்டினோ-யுரேனியம்
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |,ஆக்டினோ-யுரேனியம் தொடர்
ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |,கதிரியக்க மின்சாரம்
"ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |","ஆக்டினோமீட்டர், ஃபோட்டோமிக்ரோமீட்டர்"
"କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ","செயல், செயல்"
କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା,செயல் மற்றும் எதிர்வினை
କାର୍ଯ୍ୟ ସ୍ଥିର |,செயல் மாறிலி
ପ୍ରଭାବ କ୍ଷେତ୍ର,செல்வாக்கு மண்டலம்
"ସକ୍ରିୟ, ସକ୍ରିୟ","செயல்படுத்தப்பட்டது, செயல்படுத்தப்பட்டது"
ସକ୍ରିୟ ବିସ୍ତାର,செயலில் பரவல்
"ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |","செயல்படுத்தப்பட்ட ஃபைபர், செயல்படுத்தப்பட்ட ஃபைபர்"
ସକ୍ରିୟ ପ୍ରଭାବ,செயல்படுத்தும் விளைவு
ସକ୍ରିୟ ପ୍ରଭାବ,செயல்படுத்தும் விளைவு
ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |,செயல்படுத்தும் பகுப்பாய்வு
କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର,செயல்பாட்டு மையம்
ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |,செயல்படுத்தும் சோதனையாளர்
ସକ୍ରିୟ ଶକ୍ତି,செயல்படுத்தும் ஆற்றல்
ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |,செயல்படுத்தும் என்ட்ரோபி
ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |,செயல்படுத்தல் அதிக மின்னழுத்தம்
ସକ୍ରିୟତା ହାର,செயல்படுத்தும் விகிதம்
"ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |","செயல்படுத்துபவர், செயல்படுத்துபவர்"
ସକ୍ରିୟକାରୀ ପରମାଣୁ |,செயல்படுத்தும் அணு
ତ୍ୱରକ,முடுக்கி
ସକ୍ରିୟ ଅବଶୋଷଣ |,செயலில் உறிஞ்சுதல்
ସକ୍ରିୟ ଏରିଏଲ୍ |,செயலில் வான்வழி
ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |,கதிர்வீச்சு ஆபத்து மண்டலம்
ସକ୍ରିୟ ଉପକରଣ,செயலில் உள்ள சாதனம்
ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |,செயலில் இலக்கு
ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *,செயலில் உள்ள ஹைட்ரஜன்*
ସକ୍ରିୟ ଜାଲ |,செயலில் கண்ணி
ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |,செயலில் வரி செயலில் வரி
ସକ୍ରିୟ ଲୁପ୍ |,செயலில் வளையம்
ସକ୍ରିୟ କୋଡ୍ *,செயலில் உள்ள குறியீடு*
ସକ୍ରିୟ ଉପାଦାନ |,செயலில் உள்ள பொருட்கள்
ସକ୍ରିୟ ଅଣୁ,செயலில் உள்ள மூலக்கூறு
ସକ୍ରିୟ ଜାଲ |,செயலில் கண்ணி
ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |,செயலில் மறுஉருவாக்கம்
ସକ୍ରିୟ କ୍ଷେତ୍ର |,செயலில் உள்ள பகுதி
ସକ୍ରିୟ ନିୟମ,செயலில் கட்டுப்பாடு
ସକ୍ରିୟ ଉପଗ୍ରହ |,செயலில் உள்ள செயற்கைக்கோள்
ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |,செயலில் பிளவுபட்ட சூரிய சுடர்
ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |,செயலில் நுண்ணூட்டச்சத்துக்கள்
ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |,செயலில் கண்காணிப்பு அமைப்பு
ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,செயலில் மின்மாற்றி
ସକ୍ରିୟ ଗ୍ରହଣ,செயலில் உட்கொள்ளல்
କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *,செயல்பாட்டு குணகம்*
କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ,செயல்பாட்டுக் குறியீடு
କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ,செயல்பாட்டு விகிதம்
କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |,செயல்பாட்டு திசையன்
ପ୍ରକୃତ ମନିଟର |,உண்மையான மானிட்டர்
ପ୍ରକୃତ ଚାପ,உண்மையான மன அழுத்தம்
ଟ୍ରିଗର କରିବାକୁ,தூண்டுதல்
ଉତ୍ପାଦକ,தொடங்குபவர்
ଉତ୍ପାଦକ,தொடங்குபவர்
ଆକ୍ୟୁଟିଓମିଟର,தீவிரமானி
ଶ୍ରବଣ ଶକ୍ତି,கேட்கும் கூர்மை
ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ,புகைப்படக் கூர்மை மதிப்பு
ତୀବ୍ର କୋଣ,குறுங்கோணம்
ଫୁସ୍ଫୁସ୍,கிசுகிசுத்தல்
ତୀବ୍ର ତ୍ରିରଙ୍ଗା |,கடுமையான முக்கோணம்
acyclic,அசைக்ளிக்
ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |,தேர்வுமுறை பயன்பாடு
ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |,உகந்த நிலை
ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,தகவமைப்பு கட்டுப்பாட்டு அமைப்பு
ଆଡାପ୍ଟୋମିଟର |,அடாப்டோமீட்டர்
ଆଡକକ୍ ଆଣ୍ଟେନା |,அட்காக் ஆண்டெனா
ସଂକ୍ଷେପରେ,மொத்தத்தில்
ସଂକଳନ ସମୟ,தொகுப்பு நேரம்
ସଂକଳନ-ବିତରଣ ସମୟ |,தொகுத்தல்-கழித்தல் நேரம்
ଆଡର୍,சேர்ப்பான்
"ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)","தொகை, கூட்டல், கூட்டுத்தொகை (பதிப்பு), சேர்க்கை (v.)"
ଯୋଗ ସ୍ଥିର |,கூட்டல் மாறிலி
ତ୍ୱରଣ-ରାଶି ନିୟମ |,முடுக்கம்-தொகை விதி
ଦୂରତା-ନିୟମ |,தூரம்-தொகை விதி
ବେଗ-ରାଶି ନିୟମ |,வேகம்-தொகை விதி
ଭେକ୍ଟରର ରାଶି,திசையன்களின் தொகை
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,சேகரிப்பு எதிர்வினை
ଅତିରିକ୍ତ ଚଟାଣ |,கூடுதல் தளம்
"ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)","இணைப்பு தொனி, கூடுதல் தொனி (உயிர்)"
"ଯୋଗୀ, ଯୋଗୀ |","சேர்க்கை, சேர்க்கை"
ଯୋଗୀ ପ୍ରଣାଳୀ |,சேர்க்கை அமைப்பு
ମିଶ୍ରିତ ବର୍ଣ୍ଣ,இணைப்பு எழுத்துக்கள்
ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |,மொத்த எழுத்து செயல்முறை
ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |,கூடுதல் நிரப்பு நிறம்
ଯୋଗୀ ସ୍ଥିର |,சேர்க்கை மாறிலி
ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |,சேர்க்கை இழுவை
ଯୋଗୀ ପ୍ରଭାବ,சேர்க்கை விளைவு
ଯୋଗୀ କାରକ |,சேர்க்கை காரணி
ଯୋଗୀ କାର୍ଯ୍ୟ,சேர்க்கை செயல்பாடு
ଯୋଗୀ ମିଶ୍ରଣ |,சேர்க்கை கலவை
ଯୋଗୀ ମୂଳ |,சேர்க்கை வேர்
ଯୋଗ ପ୍ରକ୍ରିୟା |,சேர்க்கை செயல்முறை
ଯୋଗନୀୟତା |,சேர்க்கை
ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,சேர்க்கை குவாண்டம் எண்
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,சேகரிப்பு எதிர்வினை
ଯୋଗନୀୟତା |,சேர்க்கை
ଆଡିଟ୍ରନ୍ |,அடிட்ரான்
ଜାଣନ୍ତୁ *,தெரியும்*
ଠିକଣା ଗଣନା,முகவரி கணக்கீடு
ଠିକଣା,முகவரி
ଠିକଣା ଏନକ୍ରିପସନ୍,முகவரி குறியாக்கம்
ଠିକଣା ଅଭିବ୍ୟକ୍ତି,முகவரி வெளிப்பாடு
ଠିକଣା ଯୋଗ୍ୟତା |,முகவரித்திறன்
ଠିକଣା ଦଣ୍ଡିକା,முகவரிப் பட்டி
ଠିକଣା ଆଲୋକ,முகவரி விளக்கு
ଠିକଣା ପରିବର୍ତ୍ତନ,முகவரி மாற்றம்
ପତାନଶ,பதன்ஷ்
ଠିକଣା ରେଜିଷ୍ଟର,முகவரி பதிவு
ଠିକଣା ଚୟନ ସୁଇଚ୍,முகவரி தேர்வு சுவிட்ச்
ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |,முகவரி வரிசையாக்க அட்டவணை
ଠିକଣା,உரையாற்றுதல்
adresograph,adresograph
ଠିକଣା ପ୍ରଣାଳୀ,முகவரி அமைப்பு
ଆଡିଶିନ୍ |,ஒட்டுதல்
ଆଡେସିନ୍ ଚାପ |,ஒட்டுதல் அழுத்தம்
ଆଡେସିଭ୍ ଶକ୍ତି |,பிசின் ஆற்றல்
ଆଡେସିଭ୍ ବ୍ଲକିଂ |,பிசின் தடுப்பு
adiabat,அடியாபட்
ଆଡିଆବାଟିକ୍ |,அடியாபாடிக்
ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |,அடியாபாடிக் முடுக்கம்
ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |,அடியாபாடிக் தோராயம்
ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,அடியாபாட்டிக் தொகுதி குணகம்
ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |,அடியாபாட்டிக் வெப்பமானி
ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |,அடிபயாடிக் மாற்றம்
"ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |","அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்"
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,அடியாபாடிக் சுருக்கத்தன்மை
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,அடியாபாடிக் சுருக்கம்
