Punjabi,Assamese
ਕਾਚੀ ਰੀਮੈਨ ਦੀਆਂ ਸਥਿਤੀਆਂ,কাউচি ৰিমেন চৰ্ত
ਕਾਚੀ ਕ੍ਰਮ,ক&#39;চি ক্ৰম
ਕੌਚੀ ਅਟੁੱਟ,কৌচি অবিচ্ছেদ্য
ਕੌਚੀ ਪ੍ਰਮੁੱਖ ਮੁੱਲ,কাউচি প্ৰধান মূল্য
ਕਾਚੀ ਅਵਸ਼ੇਸ਼ ਪ੍ਰਮੇਯ,ক’চি অৱশিষ্ট উপপাদ্য
ਕੈਲੀ ਹੈਮਿਲਟਨ ਪ੍ਰਮੇਯ,কেলি হেমিল্টন উপপাদ্য
ਆਕਾਸ਼ੀ ਸਰੀਰ,আকাশী দেহ
ਆਕਾਸ਼ੀ ਮਾਪ,আকাশী জোখ
ਆਕਾਸ਼ੀ ਮਕੈਨਿਕਸ,আকাশী যান্ত্ৰিকতা
ਆਕਾਸ਼ੀ ਵਸਤੂ,আকাশী বস্তু
ਸੈੱਲ ਬਾਰੰਬਾਰਤਾ,কোষ কম্পাঙ্ক
ਜਨਗਣਨਾ,লোকপিয়ল
centile,চেন্টাইল
ਸੈਂਟੀਮੀਟਰ,চেন্টিমিটাৰ
ਸੈਂਟੀਮੀਟਰ ਗ੍ਰਾਮ ਦੂਜੀ ਪ੍ਰਣਾਲੀ,চেণ্টিমিটাৰ গ্ৰাম দ্বিতীয় ব্যৱস্থা
ਕੇਂਦਰੀ,কেন্দ্ৰীয়
ਕੇਂਦਰੀ ਧੁਰਾ,কেন্দ্ৰীয় অক্ষ
ਕੇਂਦਰੀ ਅੰਤਰ,কেন্দ্ৰীয় পাৰ্থক্য
ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ,কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ
ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ,কেন্দ্ৰীয় পাৰ্থক্য টেবুল
ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ,কেন্দ্ৰীয় সীমা উপপাদ্য
ਕੇਂਦਰੀ ਪਲ,কেন্দ্ৰীয় মুহূৰ্ত
ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU),কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU)
ਕੇਂਦਰੀ ਰੁਝਾਨ,কেন্দ্ৰীয় প্ৰৱণতা
ਕੇਂਦਰ,কেন্দ্ৰ
ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ,মাধ্যাকৰ্ষণ কেন্দ্ৰ
ਸਮੂਹ ਦਾ ਕੇਂਦਰ,গোটৰ কেন্দ্ৰ
ਪੁੰਜ ਦਾ ਕੇਂਦਰ,ভৰৰ কেন্দ্ৰ
ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ,প্ৰতিসমতাৰ কেন্দ্ৰ
ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ,কেন্দ্ৰপৃথক বল
centripetal ਫੋਰਸ,কেন্দ্ৰিক বল
ਸੈਂਟਰੋਇਡ,কেন্দ্ৰবিন্দু
ਯਕੀਨਨ,নিশ্চয়তা
cgs ਸਿਸਟਮ,cgs ব্যৱস্থা
cgs ਯੂਨਿਟ,cgs ইউনিট
ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ,পাৰ্থক্যৰ শৃংখল নিয়ম
ਮੌਕਾ ਕਾਰਨ,আকস্মিক কাৰণ
ਮੌਕਾ ਚਾਲ,chance moves
ਧੁਰੇ ਦੀ ਤਬਦੀਲੀ,অক্ষৰ পৰিৱৰ্তন
ਆਧਾਰ ਦੀ ਤਬਦੀਲੀ,ভিত্তিৰ পৰিৱৰ্তন
ਆਰਡਰ ਦੀ ਤਬਦੀਲੀ,ক্ৰম সলনি কৰা
ਗੁਣ ਗੁਣ,বৈশিষ্ট্য সহগ
ਨਿਰਣਾਇਕ,নিৰ্ণায়ক
ਗੁਣ ਸਮੀਕਰਨ,বৈশিষ্ট্যপূৰ্ণ সমীকৰণ
ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ,বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য
ਲਘੂਗਣਕ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ,লগাৰিদমৰ বৈশিষ্ট্য
ਗੁਣ ਬਹੁਪਦ,বৈশিষ্ট্যপূৰ্ণ বহুপদ
ਗੁਣ ਮੁੱਲ,বৈশিষ্ট্যপূৰ্ণ মূল্য
ਗੁਣ ਵੈਕਟਰ,বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ
ਅੱਖਰ ਸੈੱਟ,আখৰৰ গোট
ਚਾਰਟ,তালিকা
ਚੀ-ਵਰਗ ਵੰਡ,কাই-স্কেয়াৰ বিতৰণ
ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ,কাই-বৰ্গ সূত্ৰ
ਚੀ-ਵਰਗ ਟੈਸਟ,কাই-স্কেয়াৰ পৰীক্ষা
ਤਾਰ,কৰ্ড
ਕੋਰਡ-ਸੈਕਸ਼ਨ ਵਿਧੀ,কৰ্ড-বাইছেকচন পদ্ধতি
ਸਿਫਰ ਸੁਨੇਹਾ (=ਕੋਡ ਕੀਤਾ ਸੁਨੇਹਾ),চাইফাৰ বাৰ্তা (=ক&#39;ড কৰা বাৰ্তা)
ਸਿਫਰ (ਜ਼ੀਰੋ),চাইফাৰ (শূন্য)
ਚੱਕਰ,বৃত্ত
ਕਨਵਰਜੈਂਸ ਦਾ ਚੱਕਰ,অভিসৰণৰ বৃত্ত
ਸਰਕਟ ਮੈਟਰਿਕਸ,বৰ্তনী মেট্ৰিক্স
ਸਰਕੂਲਰ,বৃত্তাকাৰ
ਸਰਕੂਲਰ ਲੱਛਣ,বৃত্তাকাৰ এছিম্পটট
ਗੋਲ ਹੈਲਿਕਸ,বৃত্তাকাৰ হেলিক্স
ਸਰਕੂਲਰ ਮੋਸ਼ਨ,বৃত্তাকাৰ গতি
ਘੇਰਾ ਕੇਂਦਰ,circumcentre
ਚੱਕਰ,circumcircle কৰা হৈছে
ਘੇਰਾਬੰਦੀ,circumscribe কৰক
ਘੇਰਾਬੰਦ,পৰিসীমাবদ্ধ
ਘੇਰਾਬੰਦ ਚੱਕਰ,circumscribed বৃত্ত
ਕਲਾਸੀਕਲ ਕਟੌਤੀ ਤਕਨੀਕ,ধ্ৰুপদী ডিডক্টিভ কৌশল
ਕਲਾਸੀਕਲ ਗਤੀਸ਼ੀਲਤਾ,ধ্ৰুপদী গতিশীলতা
ਕਲਾਸੀਕਲ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,ধ্ৰুপদী অনুকূলন
ਕਲਾਸੀਕਲ ਤਬਾਹੀ ਦੀ ਸਮੱਸਿਆ,ধ্ৰুপদী ধ্বংস সমস্যা
ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ,ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান
ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ,ভুলৰ শ্ৰেণীবিভাজন
ਕਲਾਸ ਅੰਤਰਾਲ,শ্ৰেণীৰ ব্যৱধান
ਕਲਾਸ-ਅੰਤਰਾਲ ਇਕਾਈ,শ্ৰেণী-ব্যৱধান একক
ਕਲਾਸ ਸੀਮਾ,শ্ৰেণী সীমা
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,ঘড়ীৰ কাঁটাৰ দিশত
clopen (= ਬੰਦ ਅਤੇ ਖੁੱਲ੍ਹਾ),clopen (= বন্ধ আৰু খোলা)
ਬੰਦ,বন্ধ কৰা হৈছে
ਬੰਦ ਕਨਵੈਕਸ ਹਲ,বন্ধ উত্তল ঢাল
ਬੰਦ ਘਣ,বন্ধ ঘনক
ਬੰਦ ਕਰਵ,বন্ধ বক্ৰ
ਬੰਦ ਡੋਮੇਨ,বন্ধ ডমেইন
ਬੰਦ ਚਿੱਤਰ,বন্ধ চিত্ৰ
ਬੰਦ ਅੰਤਰਾਲ,বন্ধ ব্যৱধান
ਬੰਦ ਖੇਤਰ,বন্ধ অঞ্চল
ਬੰਦ ਸੈੱਟ,বন্ধ চেট
ਬੰਦ ਸਤਹ,বন্ধ পৃষ্ঠ
ਬੰਦ,বন্ধ কৰা
ਬੰਦ ਕਰਨ ਵਾਲਾ ਆਪਰੇਟਰ,বন্ধ অপাৰেটৰ
ਬੰਦ ਹੋਣ ਦਾ ਬਿੰਦੂ (= ਸੰਪਰਕ ਬਿੰਦੂ),বন্ধ বিন্দু (= সংস্পৰ্শ বিন্দু)
ਬੰਦ ਕਰਨ ਦੀ ਸਥਿਤੀ,বন্ধ কৰাৰ প্ৰস্তাৱনা
ਬੰਦ ਸੈੱਟ,বন্ধ কৰা ছেট
ਕਲੱਸਟਰ ਪੁਆਇੰਟ,ক্লাষ্টাৰ পইণ্ট
ਕਲੱਸਟਰ ਨਮੂਨਾ,ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা
ਕਲੱਸਟਰ ਸੈੱਟ,ক্লাষ্টাৰ ছেট
coaxial ਚੱਕਰ,সমাক্ষীয় বৃত্ত
coaxial parabolas,সমাক্ষীয় পেৰাবোলা
coaxial ਜਹਾਜ਼,সমাক্ষীয় সমতল
coaxial ਤਿਕੋਣ,সমাক্ষীয় ত্ৰিভুজ
ਕੋਬ - ਡਗਲਸ ਫੰਕਸ਼ਨ,কব - ডগলাস ফাংশন
ਕੋਡਿੰਗ,ক&#39;ডিং
ਡਾਟਾ ਦੀ ਕੋਡਿੰਗ,তথ্যৰ ক&#39;ডিং
ਸਹਿ-ਡੋਮੇਨ,সহ-ডমেইন
ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ,সহগ মেট্ৰিক্স
ਸਬੰਧਾਂ ਦਾ ਗੁਣਾਂਕ,সম্পৰ্কৰ সহগ
ਨਿਰਧਾਰਨ ਦੇ ਗੁਣਾਂਕ,নিৰ্ণয়ৰ সহগ
ਲਚਕੀਲੇਪਣ ਦੇ ਗੁਣਾਂਕ,স্থিতিস্থাপকতাৰ সহগ
ਵਿਸਥਾਰ ਦੇ ਗੁਣਾਂਕ,প্ৰসাৰণৰ সহগ
ਰਗੜ ਦਾ ਗੁਣਾਂਕ,ঘৰ্ষণৰ সহগ
ਰੇਖਿਕ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ,ৰৈখিক প্ৰসাৰণৰ সহগ
ਰਿਗਰੈਸ਼ਨ ਦੇ ਗੁਣਾਂਕ,ৰিগ্ৰেছনৰ সহগ
ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ,পৃষ্ঠীয় টানৰ সহগ
ਪਰਿਵਰਤਨ ਦੇ ਗੁਣਾਂਕ,তাৰতম্যৰ সহগ
ਕੋਫੈਕਟਰ,কোফেক্টৰ
ਸਿੱਕਾ ਸੁੱਟਣਾ (ਸਿੱਕਾ ਉਛਾਲਣਾ),coin throw (মুদ্ৰা টছ)
ਨਮੂਨੇ ਦਾ ਸੰਗ੍ਰਹਿ,নমুনা সংগ্ৰহ কৰা
ਸਮਰੇਖਾ,collinear
ਸਮਰੂਪਤਾ,collinearity
ਕਾਲਮ,স্তম্ভ
ਕਾਲਮ ਸਮਾਨਤਾ,স্তম্ভ সমতুল্যতা
ਕਾਲਮ ਬਰਾਬਰ,স্তম্ভ সমতুল্য
ਕਾਲਮ ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ,স্তম্ভ সমতুল্য মেট্ৰিক্স
ਕਾਲਮ ਮੈਟਰਿਕਸ,স্তম্ভ মেট্ৰিক্স
ਕਾਲਮ ਦਰਜਾ,স্তম্ভ ৰেংক
ਕਾਲਮ ਘਟਾਇਆ ਗਿਆ ਈਕੋਲੋਨ ਮੈਟਰਿਕਸ,স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স
ਕਾਲਮ ਵੈਕਟਰ,স্তম্ভ ভেক্টৰ
ਕਾਲਮ ਅਨੁਸਾਰ,স্তম্ভ অনুসৰি
ਸੰਯੁਕਤ ਸਮੀਕਰਨ,সংযুক্ত সমীকৰণ
ਆਮ ਕੋਣ,সাধাৰণ কোণ
ਆਮ ਧੁਰਾ,সাধাৰণ অক্ষ
ਆਮ ਅਧਾਰ,সাধাৰণ ভিত্তি
ਆਮ ਭਾਅ,সাধাৰণ হৰ
ਆਮ ਅੰਤਰ,সাধাৰণ পাৰ্থক্য
ਆਮ ਕਾਰਕ,সাধাৰণ কাৰক
ਆਮ ਲਘੂਗਣਕ,সাধাৰণ লগাৰিদম
ਆਮ ਮਲਟੀਪਲ,সাধাৰণ বহুগুণ
ਆਮ ਅਨੁਪਾਤ,সাধাৰণ অনুপাত
ਆਮ ਭਾਗ,সাধাৰণ অংশ
ਆਮ ਪਾਸੇ,সাধাৰণ দিশ
ਆਮ ਸਪਰਸ਼,সাধাৰণ স্পৰ্শক
ਆਮ ਸ਼ਬਦ,সাধাৰণ শব্দ
ਪਰਿਵਰਤਨਸ਼ੀਲ ਕਾਨੂੰਨ,কমিউটেটিভ ল&#39;
ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ,পৰিৱৰ্তনশীল বৈশিষ্ট্য
ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ,কমিউটেটিভ নিয়ম
ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ,যোগৰ পৰিৱৰ্তনশীল নিয়ম
ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ,গুণনৰ পৰিৱৰ্তনশীল নিয়ম
ਬਦਲੀ ਕਾਰਵਾਈ,কমিউটেটিভ অপাৰেচন
ਕਮਿਊਟੇਟਰ ਗਰੁੱਪ,কমিউটেটৰ গোট
ਮੈਟ੍ਰਿਕਸ ਦਾ ਆਉਣਾ-ਜਾਣਾ,মেট্ৰিক্সৰ অহা-যোৱা কৰা
ਸੰਖੇਪ ਸੈੱਟ,কম্পেক্ট চেট
ਤੁਲਨਾਤਮਕਤਾ,তুলনামূলকতা
ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ,মাধ্যমৰ তুলনা
ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ,শতাংশৰ তুলনা
ਤੁਲਨਾ ਟੈਸਟ,তুলনামূলক পৰীক্ষা
ਅਨੁਕੂਲਤਾ ਸਮੀਕਰਨ,সামঞ্জস্যতা সমীকৰণ
ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ,প্ৰতিযোগিতামূলক খেল
ਮੁਕਾਬਲੇ ਦੀ ਸਥਿਤੀ,প্ৰতিযোগিতামূলক পৰিস্থিতি
ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ,প্ৰতিযোগিতামূলক কৌশল
ਕੰਪਾਈਲਰ,কম্পাইলাৰ
ਪੂਰਕ,পৰিপূৰক
ਪੂਰਕ ਕੋਣ,পৰিপূৰক কোণ
ਪੂਰਕ ਘਟਨਾ ਪੂਰੀ ਘਟਨਾ,পৰিপূৰক ঘটনা
ਪੂਰਕ ਕਾਰਕ,পৰিপূৰক কাৰক
ਪੂਰਕ ਫੰਕਸ਼ਨ,পৰিপূৰক কাৰ্য্য
ਪੂਰਕ ਅੱਧੀ ਥਾਂ,পৰিপূৰক আধা স্থান
ਪੂਰਕ ਅੰਤਰਾਲ,পৰিপূৰক ব্যৱধান
ਪੂਰਕ ਸੈੱਟ,পৰিপূৰক গোট
ਪੂਰਕ,পৰিপূৰকতা
ਇੱਕ ਸੈੱਟ ਦੇ ਪੂਰਕ,এটা গোটৰ পৰিপূৰক
ਪੂਰੀ ਜਨਗਣਨਾ,সম্পূৰ্ণ লোকপিয়ল
ਸੰਪੂਰਨ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ,সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স
ਪੂਰੀ ਮੀਟ੍ਰਿਕ ਸਪੇਸ,সম্পূৰ্ণ মেট্ৰিক স্থান
ਪੂਰਾ ਆਰਥੋਨਰਮਲ ਸੈੱਟ,সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট
ਪੂਰਾ ਚਤੁਰਭੁਜ,সম্পূৰ্ণ চতুৰ্ভুজ
ਪੂਰਾ ਭਾਗ,সম্পূৰ্ণ ভাগফল
ਪੂਰਾ ਸੈੱਟ,সম্পূৰ্ণ ছেট
ਪੂਰਾ ਹੱਲ,সম্পূৰ্ণ সমাধান
ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ,সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন
ਗੁੰਝਲਦਾਰ ਦਲੀਲ,জটিল যুক্তি
ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ,জটিল সংযুক্ত
ਗੁੰਝਲਦਾਰ ਭਿੰਨਤਾ,জটিল পাৰ্থক্য
ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ,জটিল ফলন
ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ,জটিল সংহতি
ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ,জটিল মেট্ৰিক্স
ਕੰਪਲੈਕਸ ਨੰਬਰ,জটিল সংখ্যা
ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ,জটিল সংখ্যাৰ ক্ষেত্ৰ
ਗੁੰਝਲਦਾਰ ਆਰਥੋਗੋਨਲ ਮੈਟ੍ਰਿਕਸ,জটিল অৰ্থগনেল মেট্ৰিক্স
ਗੁੰਝਲਦਾਰ ਜਹਾਜ਼,জটিল সমতল
ਗੁੰਝਲਦਾਰ ਮਾਤਰਾ,জটিল পৰিমাণ
ਗੁੰਝਲਦਾਰ ਪਰਸਪਰ,জটিল পাৰস্পৰিক
ਗੁੰਝਲਦਾਰ ਨਤੀਜਾ,জটিল ফলাফল
ਗੁੰਝਲਦਾਰ ਸਪੇਸ,জটিল স্থান
ਗੁੰਝਲਦਾਰ ਮੁੱਲ ਫੰਕਸ਼ਨ,জটিল মূল্যৱান ফলন
ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ,জটিল চলক
componendo ਅਤੇ divindendo,কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো
ਕੰਪੋਨੈਂਟ,উপাদান
ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ,উপাদান বিশ্লেষণ
ਵਿਭਿੰਨਤਾ ਦਾ ਹਿੱਸਾ,ভ্যাৰিয়েন্সৰ উপাদান
ਵੈਕਟਰ ਦਾ ਹਿੱਸਾ,ভেক্টৰৰ উপাদান
ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ,কম্পোজিট ফাংচন
ਸੰਯੁਕਤ ਪਰਿਕਲਪਨਾ,সংমিশ্ৰিত অনুমান
ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ,সংমিশ্ৰিত সংখ্যা
ਸੰਯੁਕਤ ਲੜੀ,সংমিশ্ৰিত শৃংখলা
ਵੈਕਟਰ ਦੀ ਰਚਨਾ,ভেক্টৰৰ গঠন
ਮਿਸ਼ਰਿਤ ਕੋਣ,যৌগিক কোণ
ਮਿਸ਼ਰਿਤ ਵੰਡ,যৌগিক বিভাজন
ਮਿਸ਼ਰਿਤ ਭਾਗ,যৌগিক ভগ্নাংশ
ਮਿਸ਼ਰਿਤ ਵਿਆਜ,চক্ৰান্ত সুত
ਮਿਸ਼ਰਿਤ ਸੰਭਾਵਨਾ,যৌগিক সম্ভাৱনা
ਸੰਕੁਚਿਤ ਵਹਾਅ,সংকোচনযোগ্য প্ৰবাহ
ਸੰਕੁਚਨ,সংকোচন
ਗਣਨਾ,গণনা
ਕੰਪਿਊਟੇਸ਼ਨਲ ਫਾਰਮੂਲਾ,গণনামূলক সূত্ৰ
ਗਣਨਾ ਮੁੱਲ,গণনা কৰা মান
ਕੰਪਿਊਟਰ,কম্পিউটাৰ
ਕੰਪਿਊਟਰ ਐਲਗੋਰਿਦਮ,কম্পিউটাৰ এলগৰিদম
ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮ,কম্পিউটাৰ প্ৰগ্ৰেম
ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,কম্পিউটাৰ প্ৰগ্ৰেমিং
ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ,কম্পিউটাৰ চিমুলেচন
ਕੰਪਿਊਟਿੰਗ,কম্পিউটিং
ਅਵਤਲ ਫੰਕਸ਼ਨ,অৱতল ফলন
ਅਵਤਲ ਬਹੁਭੁਜ,অৱতল বহুভুজ
ਅਵਤਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,অৱতল প্ৰগ্ৰেমিং
ਕੇਂਦਰਿਤ ਚੱਕਰ,সমকেন্দ্ৰিক বৃত্ত
ਕੇਂਦਰਿਤ ਕਰਵ,সমকেন্দ্ৰিক বক্ৰ
ਠੋਸ ਰੂਪ,কংক্ৰিটৰ ৰূপ
ਲਾਈਨਾਂ ਦੀ ਸਮਰੂਪਤਾ,ৰেখাৰ সমকালীনতা
ਸਮਕਾਲੀ,সমকালীন
ਸਮਕਾਲੀ ਤਾਕਤਾਂ,সমকালীন বল
ਸ਼ਰਤੀਆ ਘਣਤਾ ਫੰਕਸ਼ਨ,চৰ্তসাপেক্ষ ঘনত্ব ফলন
ਸ਼ਰਤੀਆ ਵੰਡ,চৰ্তসাপেক্ষ বিতৰণ
ਸ਼ਰਤੀਆ ਉਮੀਦ,চৰ্তসাপেক্ষ প্ৰত্যাশা
ਸ਼ਰਤੀਆ ਮਤਲਬ,চৰ্তসাপেক্ষ গড়
ਸ਼ਰਤੀਆ ਸੰਭਾਵਨਾ,চৰ্তসাপেক্ষ সম্ভাৱনা
ਸਮਰੂਪਤਾ ਦੀ ਸਥਿਤੀ,ৰৈখিকতাৰ অৱস্থা
ਇਕਸਾਰਤਾ ਦੀ ਸਥਿਤੀ,সামঞ্জস্যৰ অৱস্থা
ਅਖੰਡਤਾ ਦੀ ਸਥਿਤੀ,সংহতিযোগ্যতাৰ অৱস্থা
ਸਪਰਸ਼ ਦੀ ਸਥਿਤੀ,স্পৰ্শকাতৰ অৱস্থা
ਕੋਨ,শঙ্কু
ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ,আত্মবিশ্বাসৰ ব্যৱধান
ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ ਅਨੁਮਾਨ,আস্থাৰ ব্যৱধানৰ অনুমান
ਵਿਸ਼ਵਾਸ ਸੀਮਾ,আত্মবিশ্বাসৰ সীমা
ਵਿਸ਼ਵਾਸ ਖੇਤਰ,আত্মবিশ্বাস অঞ্চল
ਸੰਘਰਸ਼ ਦੀ ਸਥਿਤੀ,সংঘাতৰ পৰিস্থিতি
confocal conics,কনফ&#39;কেল কনিক্স
confocal ਅੰਡਾਕਾਰ,কনফ&#39;কেল উপবৃত্তাকাৰ
ਕਨਫੋਕਲ ਜਿਓਮੈਟਰੀ,কনফ&#39;কেল জ্যামিতি
confocal ਹਾਈਪਰਬੋਲਾ,কনফ&#39;কেল হাইপাৰব&#39;লা
confocal hyperboloids,কনফ&#39;কেল হাইপাৰব&#39;ল&#39;ইড
confocal parabola,কনফ&#39;কেল পেৰাব&#39;লা
confocal paraboloidal coordinates,কনফ&#39;কেল পেৰাব&#39;ল&#39;ইডাল কৰ্ডিনেট
ਅਨੁਕੂਲ,কনফৰ্মেল
ਅਨੁਕੂਲ ਮੈਪਿੰਗ,কনফৰ্মেল মেপিং
ਇਕਸਾਰਤਾ,সমন্বয়
ਚੱਕਰ ਦੀ ਇਕਸਾਰਤਾ,বৃত্তৰ সমন্বয়
ਇਕਸਾਰ,সমন্বিত
ਇਕਸਾਰ ਮੈਟ੍ਰਿਕਸ,সমন্বিত মেট্ৰিক্স
ਕੋਨਿਕ,কনিক
ਕੋਨਿਕਲ ਫਰਸਟਮ,শংকু আকৃতিৰ ফ্ৰষ্টাম
ਕੋਨਿਕਲ ਹੈਲਿਕਸ,শংকু আকৃতিৰ হেলিক্স
ਕੋਨਿਕਲ ਭਾਗ,শংকু আকৃতিৰ অংশ
ਕੋਨਿਕਸ,কনিক্স
ਕੋਨਿਕ ਭਾਗ,শংকুযুক্ত অংশ
ਸੰਯੁਕਤ,সংযুক্ত
ਸੰਯੁਕਤ ਕੋਣ,সংযুক্ত কোণ
ਸੰਯੁਕਤ ਧੁਰਾ,সংযুক্ত অক্ষ
ਮਿਸ਼ਰਿਤ ਸੰਖਿਆਵਾਂ,সংযুক্ত জটিল সংখ্যা
ਸੰਯੁਕਤ ਦਿਸ਼ਾਵਾਂ,সংযোজিত দিশ
ਸੰਯੁਕਤ ਫੰਕਸ਼ਨ,সংযুক্ত ফলন
ਮੈਟ੍ਰਿਕਸ ਦਾ ਸੰਯੁਕਤ,মেট্ৰিক্সৰ সংযুক্ত
ਸੰਯੁਕਤ ਕ੍ਰਮਵਾਰ,কনজুগেট পাৰ্মিউটেচন
