Hindi,Assamese
बॉयल ताप,বয়লাৰ গৰম কৰা
ब्रेकेट-श्रेणी,বন্ধনী-শ্ৰেণী
बॅग नियम,বেগ নিয়ম
गुंफित तार,আন্তঃসংলগ্ন তাঁৰ
ब्रेक कक्षा,ব্ৰেক ক্লাছ
ब्रामा संपीडक,ব্ৰামা কম্প্ৰেছাৰ
शाखन,শাখা-প্ৰশাখা
"ब्रेवे लैटिस, ब्रेवे जालक","ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ"
"पीतल से झालना, पीतल का टाँका लगाना",ব্ৰাছ ব্ৰেজিং
विच्छेद,ছেভাৰেন্স
विच्छेद संपर्कक,সংযোগকাৰী ভাঙি পেলাওক
"भंजन डायोड, जेनर डायोड","ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড"
विभंजन,হাড়ভঙা
"प्रजनक रिऐक्टर, ब्रीडर परमाणु भट्टी, प्रजनक भट्टी","ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ"
प्रजनन,প্ৰজনন
"अवमंदक विकिरण, ब्रैस्ट्रालुंग","ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung"
ब्रूस्टर-कोण,ব্ৰুষ্টাৰ-কোণ
ब्रूस्टर फ्रिज़,ব্ৰুষ্টাৰ ফ্ৰীজ
सेतु,সেঁতু
सेतु-बंधन,দলং বন্ধন
"दीप्त, द्युतिमान, चमकीला","উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা"
प्रदीपक,ইলুমিনেটৰ
प्रभास,ৰেডিয়েন্স
"द्युति, प्रभा","দ্যুতি, প্ৰভা"
ब्रिलुवां क्षेत्र,ব্ৰীলুৱান অঞ্চল
ब्रिटिश मानक कैंडल,ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি
भंगुर,ভংগুৰ
भंगुरता,ভংগুৰতা
प्रसारण,সম্প্ৰচাৰ
विस्तृत,বিস্তৃত
पार्वाभिमुखी,ৰেট্ৰ&#39;গ্ৰেড
ब्रोग्ली सूत्र,ব্ৰগলি সূত্ৰ
खंडित,খণ্ডিত
ब्राउनी गति,ব্ৰাউনি গতি
"कूची, बुरुश, कूर्च, गुल्म","কুচি, বুৰুষ, কুৰ্চ, গুলম"
"बुबुद्, बुलबुला (सं.), बुदबुदाना (क्रि.)","বুদবুদ, বুদবুদ (ed.), mumble (v.)"
बुदबुदाहट,effervescence
प्रतिकारी,প্ৰতিকাৰৰ ব্যৱস্থা
आकुंचन,সংকোচন
"उभय प्रतिरोधी, बफ़र","amp-প্ৰতিৰোধ, বাফাৰ"
भवन-ध्वानिकी,শব্দবিজ্ঞান
वर्धन,বৰধন
बल्ब,বাল্ব
उभरना,আবির্ভূত
"आयतन, स्थूलता, समष्टि, पुंज, प्रकाय","আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন"
आयतन प्रत्यास्थता गुणांक,আয়তন স্থিতিস্থাপকতা সহগ
समष्टि गुणधर्म,জনসংখ্যাৰ সম্পত্তি
अधिकांशीय ताप,সৰ্বোচ্চ উষ্ণতা
"ककुद, उभार",উখহি উঠা
"गुच्छ, पुंज (सं.), गुच्छित होना (क्रि.)","bunch, bunch (n.), থুপ খাই থকা (ver.)"
गुच्छक,মুঠি
बुन्सेन सेल,বুনচেন কোষ
उत्प्लव,প্লাৱন ক্ষমতা
"उत्प्लावकता, उत्प्लावन","buoyancy, প্লাৱন ক্ষমতা"
बर्गर परिपथ,বাৰ্গাৰ চাৰ্কিট
चोर घंटी,চোৰৰ ঘণ্টা
"बर्नर, ज्वालक","বাৰ্নাৰ, ইগনিটাৰ"
पूर्णज्वलन,সম্পূৰ্ণ ইগনিচন
"प्रस्फोट, स्फोट, विदर","বিস্ফোৰণ, বিস্ফোৰণ, ফাট"
व्यस्त लाइन,লাইন ব্যস্ত
व्यस्तता टोन,ব্যস্ত সুৰ
गुंजक,buzzer
उपपथ,পাৰ হোৱা
उपपथन,বৰ্তনী
"समुद्री तार, केबल","সাগৰৰ তাঁৰ, কেবল"
कैडमियम,কেডমিয়াম
सीज़इयम-सेल,চিজিয়াম-কোষ
पंजर द्विध्रुव,পাঞ্জাৰ ডাইপোল
पंजर प्रभाव,পাঞ্জাৰ ইফেক্ট
परिकलन करना,গণনা কৰা
परिकलक,কেলকুলেটৰ
कैलेन्डर,কেলেণ্ডাৰ
"अंशशोधन, अंशांकन, अनुसंशोधन","মানাংকন, মানাংকন, পুনৰীক্ষণ"
"अंशोधन गुणक, अंशांकन गुणक","মানাংকন বহুগুণক, মানাংকন বহুগুণক"
कैलिपर्स,কেলিপাৰ
"कॉल गणित्र, वार्ता गणित्र","কল কেলকুলেটৰ, টক কেলকুলেটৰ"
"ऊष्मी (वि.), कैलोरिक (सं.)","তাপ (v.), কেলৰি (ed.)"
"कैलोरीमीटर, ऊष्मामापी","কেলৰিমিটাৰ, কেলৰিমিটাৰ"
"कलोरीमिति, ऊष्मामिति","কেলৰিমেট্ৰি, কেলৰিমেট্ৰি"
कैमरा,কেমেৰা
"कुल्या किरण, कैनल किरण","কুল্যা কিৰণ, খাল কিৰণ"
कैंडेला,কেণ্ডেলা
"मोमबत्ती, कैंडल","মমবাতি, মমবাতি"
"विहित, कैनानिकल",canonical
"कैन्टीलीवर, प्रास",কেন্টিলিভাৰ
"टोपी, आच्छद (सं.), अन्त्यकर्तन (क्रि.)","টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)"
धारिता,ধৰি ৰখা
संधारित्र,কেপাচিটৰ
"केशिकात्व, केशिकत्व","কেপিলাৰিটি, কেপিলাৰিটি"
"केशिका, कैपिलरी","কেপিলাৰী, কেপিলাৰী"
केशिका-बल,কেপিলাৰী বল
"संपुटिका, संपुट, कैप्स्यूल","কেপচুল, কেপচুল, কেপচুল"
प्रग्रहण,বন্দী কৰা
कार्बन 14 कालनिर्धारण,কাৰ্বন ১৪ সময়সূচী
"प्रधान दिग्बिन्दु, कार्डिनल संख्या, गणन-संख्या","মৌলিক বিন্দু, কাৰ্ডিনেল সংখ্যা, গণনা সংখ্যা"
कार्नो-प्रमेय,carno ৰ উপপাদ্য
वाहक,বাহক
कार्तीय अक्ष,কাৰ্টেচিয়ান অক্ষ
कार्टिज,কাৰ্টিজ
"सोपानी (वि.), सोपानीपात (सं.)","সোপানী (ভ.), সোপানীপাট (সম্পা.)"
उत्प्रेरित,অনুপ্ৰাণিত
"प्रलय, विपद","বিপৰ্যয়, দুৰ্যোগ"
सीमक डायोड,লিমিটাৰ ডাইঅ&#39;ড
"ऊर्ध्वतामापी, कैथेटोमीटर","অৰ্থমিটাৰ, কেথেট&#39;মিটাৰ"
कैथेट्रॉन,কেথেট্ৰন
कैथोड,কেথ&#39;ড
धनायन,কেটিয়ন
किरणस्पर्शी पृष्ठ,পোহৰ পৃষ্ঠা
