Bengali,Assamese
কম্পিউটার ভাষা,কম্পিউটাৰ ভাষা
কম্পিউটার নেটওয়ার্ক,কম্পিউটাৰ নেটৱৰ্ক
কম্পিউটার বিজ্ঞান,কম্পিউটাৰ বিজ্ঞান
কম্পিউটার নিরাপত্তা,কম্পিউটাৰ সুৰক্ষা
কম্পিউটার সিমুলেটন,কম্পিউটাৰ চিমুলেটন
কম্পিউটার বিশেষজ্ঞ,কম্পিউটাৰ বিশেষজ্ঞ
কম্পিউটারাইজেশন,কম্পিউটাৰাইজেচন
কম্পিউটারবিদ,কম্পিউটাৰিষ্ট
কম্পিউটারাইজ করা,কম্পিউটাৰাইজ কৰা
কম্পিউটিং,কম্পিউটিং
ধারণা,ধাৰণা
সঙ্গতি,সমকালীনতা
সমবর্তী,সমকালীন
শর্ত পরিবর্তনশীল,কণ্ডিচন ভেৰিয়েবল
শর্তসাপেক্ষ অপারেটর,চৰ্তসাপেক্ষ অপাৰেটৰ
শর্তসাপেক্ষ বিবৃতি,চৰ্তসাপেক্ষ বিবৃতি
কন্ডাক্টর,পৰিবাহী
কনফারেন্সিং,কনফাৰেন্সিং
গোপনীয়তা,গোপনীয়তা
কনফিগারেশন,বিন্যাস
যানজট,ভিৰ
সংযোগ,সংযোগ
সংযোগ গতি,সংযোগ গতি
সংযোগ,সংযোগ
সংযোগ কম যোগাযোগ,সংযোগ কম যোগাযোগ
সংযোগ মুক্তি,সংযোগ মুক্তি
সংযোগ,সংযোগ
সংযোগকারী,সংযোগকাৰী
একটানা,একেৰাহে
ফলে,ফলস্বৰূপ
কনসোল,কনছ&#39;ল
একত্রীকরণের,একত্ৰীকৰণ
ধ্রুবক,নেৰানেপেৰা
ধ্রুবক নির্দেশ,নিৰন্তৰ নিৰ্দেশনা
বাধা,বাধা
নির্মাণকারী,কনষ্ট্ৰাক্টৰ
ধারক,পাত্ৰ
বিষয়বস্তু,বিষয়
প্রসঙ্গ,সন্দৰ্ভ
প্রসঙ্গ মুক্ত ব্যাকরণ (CFG),প্ৰসংগ মুক্ত ব্যাকৰণ (CFG)
প্রসঙ্গ সুইচ,প্ৰসংগ চুইচ
আকস্মিকতা,আকস্মিকতা
সংকোচন,সংকোচন
বিপরীত,বিষমতা
নিয়ন্ত্রণ,নিয়ন্ত্ৰণ
নিয়ন্ত্রণ এলাকা,নিয়ন্ত্ৰণ এলেকা
নিয়ন্ত্রণ বিট,নিয়ন্ত্ৰণ বিট
নিয়ন্ত্রণ বাস,নিয়ন্ত্ৰণ বাছ
নিয়ন্ত্রণ কার্ড,নিয়ন্ত্ৰণ কাৰ্ড
নিয়ন্ত্রণ বর্তনী,নিয়ন্ত্ৰণ বৰ্তনী
নিয়ন্ত্রণ চক্র,নিয়ন্ত্ৰণ চক্ৰ
নিয়ন্ত্রণ প্রকৌশল,নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী
নিয়ন্ত্রণ কী,নিয়ন্ত্ৰণ কি&#39;
নিয়ন্ত্রণ যুক্তি,নিয়ন্ত্ৰণ যুক্তি
নিয়ন্ত্রণ লুপ,নিয়ন্ত্ৰণ লুপ
নিয়ন্ত্রণ চিহ্ন,নিয়ন্ত্ৰণ চিহ্ন
নিয়ন্ত্রণ অপারেশন,নিয়ন্ত্ৰণ কাৰ্য্য
নিয়ন্ত্রণ প্যানেল,নিয়ন্ত্ৰণ পেনেল
নিয়ন্ত্রণ সংকেত,নিয়ন্ত্ৰণ সংকেত
কন্ট্রোল সুইচ,নিয়ন্ত্ৰণ চুইচ
নিয়ন্ত্রণ টেপ,নিয়ন্ত্ৰণ টেপ
নিয়ন্ত্রণ টার্মিনাল,নিয়ন্ত্ৰণ টাৰ্মিনেল
কন্ট্রোল ইউনিট (CU),নিয়ন্ত্ৰণ একক (CU)
অভিন্নতা,অভিসৰণ
কথোপকথন,কথা-বাৰ্তা
কথোপকথন সময় ভাগ করা,কথোপকথনৰ সময় ভাগ-বতৰা কৰা
রূপান্তর,ৰূপান্তৰ
রূপান্তরকারী,ৰূপান্তৰক
কুকের উপপাদ্য,কুকৰ উপপাদ্য
সহ-প্রসেসর,সহ-প্ৰচেছৰ
অনুলিপি,কপি কৰক
কপিরাইট,কপিৰাইট
কর্ড,কৰ্ড
কর্ডলেস টেলিফোন,কৰ্ডলেছ টেলিফোন
ফলাফল,corollary
সংশোধন,সংশোধন
দূষিত,দুৰ্নীতিগ্ৰস্ত
গণনা,হিচাপ কৰা
পাল্টা,বিৰোধ
কান্ট্রি কোড,দেশৰ কোড
সহবাস,সহাৱস্থান
কভারেজ,কভাৰেজ
ক্র্যাশ,খুন্দা মৰা
জটিল পথ,জটিল পথ
সমালোচনামূলক পথ পদ্ধতি (CPM),জটিল পথ পদ্ধতি (CPM)
ক্রস চেক,ক্ৰছ চেক
ক্রস কম্পাইলার,ক্ৰছ কম্পাইলাৰ
ক্রস ফায়ার,ক্ৰছ জুই
ক্রস আলাপ,ক্ৰছ টক
ক্রিপ্টোগ্রাফিক,ক্ৰিপ্টোগ্ৰাফিক
ক্রিপ্টোগ্রাফি,ক্ৰিপ্টোগ্ৰাফী
মুদ্রার প্রতীক,মুদ্ৰাৰ চিহ্ন
বর্তমান ডিরেক্টরি,বৰ্তমান ডাইৰেকটৰি
বর্তমান উইন্ডো,বৰ্তমান উইন্ডো
কার্সার,কাৰ্চাৰ
বক্ররেখা,বক্ৰ
কাটা এবং পেস্ট,কাটি পেষ্ট কৰক
কাটা পদ্ধতি,কাটিব পৰা পদ্ধতি
সাইবার,চাইবাৰ
সাইবার ক্যাফে,চাইবাৰ কেফে
সাইবার নগদ,চাইবাৰ নগদ ধন
সাইবার অপরাধ,চাইবাৰ অপৰাধ
সাইবার ডেলিক্স,চাইবাৰ ডেলিক
সাইবার আইন,চাইবাৰ আইন
সাইবার সেক্স,চাইবাৰ যৌনতা
সাইবারনাটিক্স,চাইবাৰনেটিক্স
সাইবারনেশন,চাইবাৰনেচন
সাইকেল,চক্ৰ
চক্র মেমরি,চক্ৰ স্মৃতিশক্তি
সাইকেল চুরি,চক্ৰ চুৰি
চক্রাকারে,চক্ৰৰ সময়
চক্রাকার,চক্ৰীয়
ডেমন,ডেমন
ডেইজি চাকা,ডেইজী চকা
ডেটা অ্যাডমিনিস্ট্রেটর,ডাটা প্ৰশাসক
তথ্য বরাদ্দ,তথ্য আবণ্টন
তথ্য এলাকা,ডাটা এৰিয়া
ডেটা অ্যারে,ডাটা এৰে
তথ্যশালা,ডাটা বেচ
তথ্য বিরতি,ডাটা ব্ৰেক
তথ্য বাস,ডাটা বাছ
তথ্য ক্যারিয়ার,ডাটা কেৰিয়াৰ
ডেটা সেল,ডাটা চেল
ডেটা চ্যানেল,ডাটা চেনেল
তথ্য যোগাযোগ,ডাটা যোগাযোগ
তথ্য সংকোচন,তথ্য সংকোচন
উপাত্ত ক্ষেত্র,ডাটা ফিল্ড
আমার স্নাতকের,ডাটা ফাইল
তথ্য প্রবাহ,তথ্যৰ প্ৰবাহ
তথ্য প্রবাহ চার্ট,ডাটা প্ৰবাহ চাৰ্ট
ডেটা অনুক্রম,ডাটা হাইৰাৰ্কি
তথ্য স্তর,তথ্যৰ স্তৰ
ডেটা লাইব্রেরি,ডাটা লাইব্ৰেৰী
ডেটা লিঙ্ক স্তর,ডাটা লিংক স্তৰ
ডেটা লিঙ্ক স্তর (DLL),ডাটা লিংক স্তৰ (DLL)
ডাটা ব্যাবস্থাপনা,তথ্য ব্যৱস্থাপনা
ডেটা ম্যানিপুলেশন,ডাটা মেনিপুলেচন
ডেটা ম্যানিপুলেশন ল্যাঙ্গুয়েজ (DML),ডাটা মেনিপুলেচন ভাষা (DML)
ডেটা মডেম,ডাটা মডেম
তথ্য পরিবর্তন,তথ্য পৰিৱৰ্তন
তথ্য জালিকা,ডাটা নেটৱৰ্ক
ডেটা অপারেশন,ডাটা অপাৰেচন
তথ্য সংস্থা,ডাটা সংস্থাপন
ডেটা আউটপুট,ডাটা আউটপুট
তথ্য পথ,ডাটা পথ
তথ্য প্রস্তুতি,তথ্য প্ৰস্তুত কৰা
ডেটা গোপনীয়তা,ডাটা গোপনীয়তা
ডাটা প্রসেসর,ডাটা প্ৰচেছৰ
তথ্য সুরক্ষা,তথ্য সুৰক্ষা
তথ্য রেকর্ড,ডাটা ৰেকৰ্ড
তথ্য পুনরুদ্ধার,তথ্য উদ্ধাৰ কৰা
