Kannada,English
ವಾಹಕ ಪಂಜರ,Carrier trapping
ವಾಹಕ ವೇಗ,Carrier velocity
ಕೈ ಬಿಟ್,Carry bit
ಧ್ವಜ ಹಿಡಿದಿದ್ದರು,Carry flag
"ಸ್ವಾಧೀನದ ನೋಂದಣಿ, ಸ್ವಾಧೀನದ ನೋಂದಣಿ",Carry register
ಪೋರ್ಟಬಲ್ ಜನರೇಟರ್,Carry-generator
ಕಾರ್ಸನ್ ಕಾನೂನು,Carson's rule
ಕಾರ್ಟ್ರಿಡ್ಜ್ ಫ್ಯೂಸ್,Cartridge fuse
ಕಾರ್ಟ್ರಿಡ್ಜ್ ಟೇಪ್,Cartridge tape
ಕ್ಯಾರಿ ಫಾಸ್ಟರ್ ಸೇತುವೆ,Carry foster bridge
ಹಂತದ ಆಂಪ್ಲಿಫಯರ್,Cascade amplifier
ಪದವಿ,Cascading
ಕ್ಯಾಸ್ಕೇಡ್ ಆಂಪ್ಲಿಫಯರ್,Cascade amplifier
"ಕ್ಯಾಸ್ಕೋಡ್ ಆಂಪ್ಲಿಫೈಯರ್, ಸ್ಟೆಪ್ ಆಂಪ್ಲಿಫೈಯರ್",Cascode amplifier
ಕ್ಯಾಸೆಟ್,Cassette
ಪ್ರೇರಣೆ,Catalysis
ಬಂಧಿತ ಕೋಟರ್,Catcher cavity
ಕ್ಯಾಥೋಡ್,Cathode
ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್,Cathode follower
ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್ ಆಂಪ್ಲಿಫಯರ್,Cathode follower amplifier
ಕ್ಯಾಥೋಡ್ ಪ್ರಕಾಶಮಾನತೆ,Cathode luminescence
ಕ್ಯಾಥೋಡ್ ವಸ್ತು,Cathode material
ಕ್ಯಾಥೋಡ್ ಕಿರಣ ಆಸಿಲ್ಲೋಸ್ಕೋಪ್,Cathode ray oscilloscope (CRO)
ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್,Cathode ray tube (CRT)
ಕ್ಯಾಥೋಡ್ ಕಣಗಳ ಶೇಖರಣೆ,Cathode sputtering
ಕ್ಯಾಥೋಡ್ ಪ್ರಕಾಶಮಾನತೆ,Cathode luminescence
ತೆಂಗಿನಕಾಯಿ ಫಿಲ್ಟರ್,Cauer filter
ಕವರ್ ಫಿಲ್ಟರ್,Caver filter
ಕೋಟರ್,Cavity
ಆಂಟ್ರಲ್ ವಿಕಿರಣ,Cavity radiation
ಕೋಟರ್ ರೆಸೋನೇಟರ್,Cavity resonator
ಫ್ಯಾಟ್ ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಡಿವೈಸ್ (CCD),CCD (=charge couled device) amplifier
ಸಿಡಿ ರಾಮ್,CD-ROM
ಸಿಡಿ ರೋಮ್ ಡ್ರೈವ್,CD-ROM drive
ಕೋಶ (ಬ್ಯಾಟರಿ),Cell (battery)
ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಅಂಶ,Central processing element
ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಘಟಕ,Central processing unit (CPU)
ಕೇಂದ್ರ ಪ್ರೊಸೆಸರ್,Central processor
ಅರ್ಥ,Central value
ಮಧ್ಯಮ ಆವರ್ತನ,Centre frequency
ಮಧ್ಯಮ ನಿಷ್ಕಾಸ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,Centre tapped transformer
"ಸೆರಾಮಿಕ್, ಮಣ್ಣಿನ",Ceramic
ಸೆರಾಮಿಕ್ ಫಿಲ್ಲರ್,Ceramic filler
ಸೆರಾಮಿಕ್ ಫಿಲ್ಟರ್,Ceramic filter
ಸೆರಾಮಿಕ್ ವಸ್ತು,Ceramic material
ಸೆರಾಮಿಕ್ ಅನುರಣಕ,Ceramic resonator
ಸೆರಾಮಿಕ್ ಧ್ವನಿ ರಿಸೀವರ್,Ceremic phono pick up
ಸೆರೆಂಕೋವ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್,Cerenkov counter
ಸರ್ಮತ್,Cermet
ಚಾಲ್ಕೊಜೆನೈಡ್,Chalcogenoid
ಕ್ಯಾಲ್ಕೋಪೈರೈಟ್,Chalcopyrite
"ಚಾನಲ್, ಚಾನಲ್",Channel
ಚಾನಲ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ,Channel bandwidth
ಚಾನಲ್ ಕೋಡರ್,Channel encoder
ಚಾನಲ್ ಆವರ್ತನ,Channel frequency
ಚಾನಲ್ ಪಾತ್ರ,Channel selector
ಚಾನಲ್ ಪ್ರತ್ಯೇಕತೆ,Channel separation
ಚಾನಲ್ ಸಿದ್ಧಾಂತ,Channeling theory
ಅಕ್ಷರ ಜನರೇಟರ್,Character generator
ಪಾತ್ರ ಗುರುತಿಸುವಿಕೆ,Character recognization
ವಿಶಿಷ್ಟ ಪ್ರತಿರೋಧ,Characteristic impedance
ಚಾರ್ಜ್ ಕ್ಯಾರಿಯರ್,Charge carrier
ಚಾರ್ಜ್ ನಿಯಂತ್ರಣ ನಿಯತಾಂಕ,Charge control parameter
ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಸಾಧನ,Charge coupled device
ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ,Charge coupled random access memory
ಚಾರ್ಜ್ ಸಾಂದ್ರತೆ,Charge density
ಚಾರ್ಜ್ ಇಂಜೆಕ್ಷನ್ ಸಾಧನ,Charge injection device
ಶುಲ್ಕ ನಷ್ಟ,Charge loss
ಚಾರ್ಜ್ ಪಂಪ್,Charge pumping
ಚಾರ್ಜ್ ಸೆನ್ಸಿಂಗ್ ಆಂಪ್ಲಿಫಯರ್,Charge sensitive amplifier
ಶುಲ್ಕ ಸಂಗ್ರಹಣೆ,Charge storage
ಚಾರ್ಜ್ಡ್ ಕಣಗಳು,Charged particle
ಭಾವೋದ್ರಿಕ್ತ,Charger
ಚೌಕಟ್ಟು,Chassis
ರಾಬಿಶೇವ್ ಫಿಲ್ಟರ್,Chebyshev filter
ಮೊತ್ತವನ್ನು ಪರಿಶೀಲಿಸಿ,Check sum
ಆವರ್ತನವನ್ನು ಪರಿಶೀಲಿಸಿ,Check up frequency
ರಾಸಾಯನಿಕ ಬಂಧ,Chemical bond
ರಾಸಾಯನಿಕ ಆವಿ ಶೇಖರಣೆ,Chemical vapour deposition
ಮಕ್ಕಳ ಲಾಕ್ ಸೌಲಭ್ಯ,Child lock facility
ಮಕ್ಕಳ ಕಾನೂನು,Child's law
ಚಿಪ್,Chip
ಚಿಪ್ ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ,Chip enable
ಉಸಿರುಗಟ್ಟಿಸು,Choke
ಮಧ್ಯಂತರ,Choppar
ಮರುಕಳಿಸುವ ಆಂಪ್ಲಿಫಯರ್,Chopper amplifier
ಮರುಕಳಿಸುವ ಆಂಪ್ಲಿಫಯರ್,Chopper amplifier
ಮಧ್ಯಂತರ ಮೋಡ್,Chopper mode
ಕ್ರೋಮಾ ಆಂಪ್ಲಿಫಯರ್,Chroma amplifier
ಗುಣಲಕ್ಷಣ ರೇಖಾಚಿತ್ರ,Chromaticity diagram
ಪಿಗ್ಮೆಂಟೇಶನ್,Chrominance
ವೃತ್ತದ ರೇಖಾಚಿತ್ರ,Circle diagram
ಸರ್ಕ್ಯೂಟ್,Circuit
ಸರ್ಕ್ಯೂಟ್ ವಿಶ್ಲೇಷಣೆ,Circuit analysis
ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್,Circuit breaker
ಸರ್ಕ್ಯೂಟ್ ರೇಖಾಚಿತ್ರ,Circuit diagram
ಸರ್ಕ್ಯೂಟ್ ಸಂಕೇತ,Circuit rotation
ಸರ್ಕ್ಯೂಟ್ ಸ್ವಿಚಿಂಗ್,Circuit switching
ವೃತ್ತಾಕಾರದ ತರಂಗ ಮಾರ್ಗ,Circular wave guide
ಪರಿಚಲನೆ ಸ್ಮರಣೆ,Circulating memory
ಬಂಧದ ಸರ್ಕ್ಯೂಟ್,Clamping circuit
ಚಪ್ಪಾಳೆ ಆಂದೋಲಕ,Clapp oscillator
ವರ್ಗ ಎ ಆಂಪ್ಲಿಫಯರ್,Class A amplifier
ವರ್ಗ A] B] C] D ಕಾರ್ಯಾಚರಣೆಗಳು,"Class A, B, C, D operation"
ವರ್ಗ ಬಿ ಆಂಪ್ಲಿಫಯರ್,Class B amplifier
ವರ್ಗ ಸಿ ಆಂಪ್ಲಿಫಯರ್,Class C amplifier
ವರ್ಗ ಡಿ ಆಂಪ್ಲಿಫಯರ್,Class D amplifier
ಎಸ್ ವರ್ಗದ ದೇಹ,Class S system
"ಹೊರಹಾಕುವಿಕೆ, ಶುದ್ಧ",Clear
ಕತ್ತರಿಸುವುದು,Clipping
ಕತ್ತರಿಸುವ ಸರ್ಕ್ಯೂಟ್,Clipping circuit
ಕ್ಯಾಲಡ್,Clock
ಗಡಿಯಾರದ ಆವರ್ತನ,Clock frequency
ಗಡಿಯಾರ ನಾಡಿ ಜನರೇಟರ್,Clock pulse generator
ಕಡಲ್ ಆರ್ಎಸ್ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,Clocked RS flip-flop
ಕ್ಲೋಸ್ಡ್ ಸರ್ಕ್ಯೂಟ್ ಟೆಲಿವಿಷನ್,Closed circuit television
ಮುಚ್ಚಿದ ಲೂಪ್ ಕಾರ್ಯಾಚರಣೆ,Closed loop operation
ಮುಚ್ಚಿದ ಲೂಪ್ ಲಾಭ,Closed-loop gain
ಕಾಂಪ್ಲಿಮೆಂಟರಿ ಮೆಟಾಲಿಕ್ ಸೆಮಿಕಂಡಕ್ಟರ್,CMOS (complementary MOS)
CMOS ಸಾಧನ,CMOS devices
CMRR (ಸಾಮಾನ್ಯ ಮೋಡ್ ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಅನುಪಾತ),CMRR (common mode rejection ratio)
CO2ಲೇಸರ್,CO2 lasor
ಗಟ್ಟಿ ಕವಚದ ತಂತಿ,Co-axial cable
ಏಕಾಕ್ಷ ಕೋಟರ್,Co-axial cavity
ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್,Coaxial connector
"ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್, ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್",Co-axial connector
ಏಕಾಕ್ಷ ರೇಖೆ,Co-axial line
ಏಕಾಕ್ಷ ರೇಖೆ,Co-axial line
ಏಕಾಕ್ಷ ತರಂಗ ಮಾರ್ಗ,Co-axial wave guide
ಕೋಡ್ ಬದಲಾವಣೆ,Code conversion
ಕೋಡ್ ಬದಲಾಯಿಸುವವರು,Code converter
"ಕೊಡೆಕ್, ಕೋಡರ್-ಡಿಕೋಡರ್",CoDEC
ಸ್ಟೀರಿಯೋ ಕೋಡಿಂಗ್,Coding (stereo)
ಸಂಯೋಜಕ ಗುಣಾಂಕ,Co efficient of coupling
ನಿಗ್ರಹ ಶಕ್ತಿ,Coercive force
ಸುಸಂಬದ್ಧ ಬೆಳಕು,Coherent light
ಜಾತಕ,Coil
ಸುರುಳಿ ಅಂಕುಡೊಂಕಾದ ಯಂತ್ರ,Coil winding machine
ಕಾಕತಾಳೀಯ ಸರ್ಕ್ಯೂಟ್,Coincidence circuit
ಬಿಸಿ ಕ್ಯಾಥೋಡ್ ಟ್ಯೂಬ್,Cold cathode tube
ಕೋಲ್ಡ್ ವೆಲ್ಡಿಂಗ್ ಪಾಯಿಂಟ್,Cold solder point
"ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ",Collector
ಸ್ಟ್ರೀಮ್ ಸಂಗ್ರಹಿಸುವುದು,Collector current
ಸಂಗ್ರಾಹಕ ಕೊಳೆತ,Collector dissipation
ಸಂಗ್ರಾಹಕ ದಕ್ಷತೆ,Collector efficiency
ಸಮಾನಾಂತರ ಮಸೂರ,Collimation lens
ಪಾತ್ರದ ಕರಡು ರಚನೆ,Color graphics
ಬಣ್ಣ ಸ್ಫೋಟ,Colour burst
"ಬಣ್ಣ ಕೋಡ್, ಅಕ್ಷರ ಕೋಡ್",Colour code
ಬಣ್ಣ ಭೇದಾತ್ಮಕ ಸಂಕೇತ,Colour difference signals
ಪ್ರತಿವಿಷ,Colour killer
ಬಣ್ಣ ಮಾನಿಟರ್,Colour monitor
ಪಾತ್ರ ಪುನರುತ್ಪಾದನೆ,Colour production
ಬಣ್ಣದ ಶುದ್ಧತ್ವ,Colour saturation
ಬಣ್ಣ ವಾಹಕ ಆವರ್ತನ,Colour subcarrier frequency
ವರ್ಣರಹಿತ ಸಂಕೇತ,Colour syne signal
ಬಣ್ಣದ ದೂರದರ್ಶನ,Colour television
ಬಣ್ಣದ ದೂರದರ್ಶನ ದೇಹ,Colour television system
"ಕಾಲಮ್ ಸ್ಪೀಕರ್, ಸ್ತಂಭಾಕಾರದ ಧ್ವನಿ ಠೇವಣಿ",Column speaker
"ಬಾಚಣಿಗೆ ಫಿಲ್ಟರ್, ಬಾಚಣಿಗೆ ಫಿಲ್ಟರ್",Comb filter
ಸಂಪರ್ಕ ಸರ್ಕ್ಯೂಟ್,Combinational circuit
ಸಂಯೋಜಿತ ತರ್ಕ,Combinational logic
ಆಜ್ಞೆ,Command
ಸಾಮಾನ್ಯ ಬೇಸ್ ಆಂಪ್ಲಿಫಯರ್,Common base amplifier
ಸಾಮಾನ್ಯ ಬೇಸ್ ಕಾನ್ಫಿಗರೇಶನ್,Common base configuration
ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಆಂಪ್ಲಿಫಯರ್,"Common collector amplifier
 (= emitter follower)"
ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಸಂರಚನೆ,Common collector configuration
ಸಾಮಾನ್ಯ ಕೆಪ್ಯಾಸಿಟಿವ್ ಆಂಪ್ಲಿಫಯರ್,Common drain amplifier
ಸಾಮಾನ್ಯ ಹೊರಸೂಸುವ ಆಂಪ್ಲಿಫಯರ್,Common emitter amplifier
ಸಾಮಾನ್ಯ ಗೇಟ್ ಆಂಪ್ಲಿಫಯರ್,Common gate amplifier
ಭೂವೈಜ್ಞಾನಿಕ,Common ground
ಸಾಮಾನ್ಯ ಮೋಡ್ ಸಿಗ್ನಲ್,Common mode signal
ಸಾಮೂಹಿಕ ವಾಪಸಾತಿ,Common return
ಸಾಮಾನ್ಯ ಮೂಲ ಆಂಪ್ಲಿಫಯರ್,Common source amplifier
ಸಾಮಾನ್ಯ ಹೊರಸೂಸುವ ಸಂರಚನೆ,Common-emitter configuration
ಬೈಕಾನ್ವರ್ಟರ್,Commulator
ಸಂವಹನ ಉಪಗ್ರಹ,Communication satellite
ಸಂವಹನ ವ್ಯವಸ್ಥೆ,Communication system
ಸಮುದಾಯ ಆಂಟೆನಾ ವ್ಯವಸ್ಥೆ,Community antenna system
ಕಾಂಪ್ಯಾಕ್ಟ್ ಸ್ವಾಚ್ ರಾಮ್ (ಸಿಡಿ ರಾಮ್),Compact disc ROM (cROM)
ಸಂಕೋಚನ ವ್ಯತ್ಯಾಸ,Companding
"ಸಂಕೋಚಕ, ಕಂಪಾಂಡರ್",Comparador
"ಹೋಲಿಕೆಗಾರ, ಹೋಲಿಕೆಗಾರ",Comparator
ಹೋಲಿಕೆ ಡಯೋಡ್,Comparator diode
ಹೊಂದಾಣಿಕೆ,Compatibility
ಸರಿದೂಗಿಸುವ ಅಟೆನ್ಯೂಯೇಟರ್,Compensated attenuator
ಸರಿದೂಗಿಸುವ ಪಕ್ಷಪಾತ,Compensation bias
ಪರಿಹಾರದ ಹೊರೆ,Compensation load
ಪ್ರತೀಕಾರದ ಪಶ್ಚಾತ್ತಾಪ,Compensation log
ಪರಿಹಾರದ ತನಿಖೆ,Compensation probe
ಕಂಪೈಲರ್,Compiler
ಕಂಪೈಲರ್ ವಿನ್ಯಾಸ,Compiler design
ಪೂರಕ,Complement
ಪೂರಕ ವಿತರಣೆ,Complementary distribution
ಪೂರಕ ದೋಷ,Complementary error
ಕಾಂಪ್ಲಿಮೆಂಟರಿ ಸಿಮೆಟ್ರಿ ಔಟ್‌ಪುಟ್,Complementary symmetry output
ಪೂರ್ಣ ಆಂಪ್ಲಿಫಯರ್,Complete amplifier
ಸಂಯೋಜಿತ ಆವರ್ತನ,Complex frequency
ಸಂಯೋಜಿತ ಶಕ್ತಿ,Complex power
ಅನುಸರಿಸು,Compliance
ಪೂರಕ ದೋಷ ಕಾರ್ಯ,Complementary error function
ಪೂರಕ ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್,Complementary logic circuit
ಘಟಕ,Component
ಮಿಶ್ರಲೋಹ ವಿಡಿಯೋ ಸಿಗ್ನಲ್,Composite signal
ಮಿಶ್ರ ಪ್ರತಿರೋಧಕ,Composition resistor
ಸಂಯೋಜಿತ ಅರೆವಾಹಕ,Compound semiconductor
ಸಂಕೋಚನ,Compression
ಸಂಕೋಚನ ಆವರ್ತನ,Compression frequency
"ಸಂಕೋಚಕ, ಸಂಕೋಚಕ, ಸಂಕೋಚಕ",Compressor
ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ವಿನ್ಯಾಸ,Computer aided design
ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ಉತ್ಪಾದನೆ,Computer aided manufacture (CAM)
ಕಂಪ್ಯೂಟರ್ ಗ್ರಾಫ್,Computer graphics
ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ,Computer languages
ಕಂಪ್ಯೂಟರ್ ಮೆಮೊರಿ,Computer memory
ಗಣಕಯಂತ್ರದ ಜಾಲ,Computer network
ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ,Computer program
ಕಂಪ್ಯೂಟರ್ ವೈರಸ್,Computer viruses
ಕಂಪ್ಯೂಟರ್ ವೈರಸ್,Computer virus
"ಸಾಂದ್ರಕ, ಸಾಂದ್ರಕ",Concentrator
ನಿರ್ಬಂಧಿತ ಶಾಖೆ,Conditional branching
ನಿರ್ಬಂಧಿತ ಜಂಪ್,Conditional jump
ನಿರ್ಬಂಧಿತ ಶಾಶ್ವತತೆ,Conditional stability
ಚಾಲಕ ಗಾಜು,Conducting glass
ಚಾಲಕ ಪ್ಲಾಸ್ಟಿಕ್,Conducting plastic
ಚಾಲಕ ಪಾಲಿಮರ್,Conducting polymer
ವಹನ ಕೋನ,Conduction angle
ವಹನ ಬ್ಯಾಂಡ್,Conduction band
ವಹನ ಪ್ರಸರಣ,Conduction diffusion
ವಾಹಕತೆ,Conductivity
ಕೋನ್ ಆಂಟೆನಾ,Cone antenna
ಶಂಕುವಿನಾಕಾರದ ಕೊಂಬು,Conical horn
ಸಂಯೋಜಿತ ಪ್ರತಿರೋಧ,Conjugate impedance
ಸ್ಥಿರ ವೇಗ ರೆಕಾರ್ಡರ್,Connection diagram
ಸಂರಕ್ಷಣೆ ನಿಯಮ,Conservation law
ಕನ್ಸೋಲ್,Console
ಸ್ಥಿರ ಪ್ರಸ್ತುತ ಮೂಲ,Constant current source
ಸ್ಥಿರ ಕೆ-ಫಿಲ್ಟರ್,Constant K-filter
ಸ್ಥಿರ ವೋಲ್ಟೇಜ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,Constant voltage transformer
ಗ್ರಾಹಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,Consumer electronic
ಸಂಪರ್ಕಿಸಿ,Contact
ಸಂಪರ್ಕ ಜಂಪ್,Contact bounce
ಸಂಪರ್ಕ ಸಾಮರ್ಥ್ಯ,Contact potential
ವಸಂತ ಸಂಪರ್ಕಿಸಿ,Contact spring
ನಿರಂತರ,Continuity
ನಿರಂತರ ಕಾರ್ಯ,Continuous function
ನಿರಂತರ ಸ್ಪೆಕ್ಟ್ರಮ್,Continuous spectrum
ನಿರಂತರ ತರಂಗ ಆಂದೋಲಕ,Continuous wave oscillator
ಕಾಂಟ್ರಾಸ್ಟ್,Contrast (TV)
ಕಾಂಟ್ರಾಸ್ಟ್ ಅನುಪಾತ,Contrast ratio (TV)
ನಿಯಂತ್ರಕ ಬಸ್,Control bus
ನಿಯಂತ್ರಕ ಗ್ರಿಡ್,Control grid
ನಿಯಂತ್ರಣ ಕೀ,Control key
ನಿಯಂತ್ರಣಫಲಕ,Control panel
ನಿಯಂತ್ರಣ ಕೊಠಡಿ,Control room
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,Control track
ನಿಯಂತ್ರಣ ಘಟಕ,Control unit
ಒಮ್ಮುಖ,Convergence
ಪರಿವರ್ತನೆ ದಕ್ಷತೆ,Conversion efficiency
ಪರಿವರ್ತನೆ ಸಮಯ,Conversion time
ತುಕ್ಕು,Corrosion
ನಕಲು,Copiers (photocopiers)
"ತಾಮ್ರ, ತಾಮ್ರ",Copper
ತಾಮ್ರದ ನಷ್ಟ,Copper loss
ತಾಮ್ರದ ತಂತಿಯ,Copper wire
ಕೊಪ್ರೊಸೆಸರ್,Coprocessor
ಮೂಲ,Core
ಕೋರ್ ನಷ್ಟ,Core loss
ಕೋರ್ ವಸ್ತು,Core- materials
ವೃತ್ತ ಇಮ್ಮರ್ಶನ್,Corona discharge
ಕೋಸ್ಟಾ-ಲೂಪ್,Costa's loop
ಗಣಿತ ಆವರ್ತನ,Counter frequency
ಎಣಿಕೆ ದರ ಗೇಜ್,Counting rate meter
ಕಾಂಪ್ವೆಲ್ ಸೇತುವೆ,Campbell bridge
ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್,Coupled circuit
ಜೋಡಿಸುವ ಕೆಪಾಸಿಟರ್,Coupling capacitor
ಜೋಡಿಸುವ ವಿಧಾನ,Coupling methods
ಕೋವೆಲನ್ಸಿಯ ಬಂಧ,Covalent bond
ಮೂಲ ಬಟನ್,Cradle switch
ಕುಸಿತ,Crash
ಶಿಖರ,Crest
ಶಿಖರ,Crest factor
ಪ್ರಕ್ಷುಬ್ಧತೆ,Crimpling
ನಿರ್ಣಾಯಕ ಕೋನ,Critical angle
ನಿರ್ಣಾಯಕ ಜೋಡಣೆ,Critical coupling
ವಿಮರ್ಶಾತ್ಮಕವಾಗಿ ಖಿನ್ನತೆಗೆ ಒಳಗಾದ,Critical damped
ನಿರ್ಣಾಯಕ ಆವರ್ತನ,Critical frequency
ನಿರ್ಣಾಯಕ ಪ್ರೇರಣೆ,Critical inductance
ನಿರ್ಣಾಯಕ ಜನಾಂಗ,Critical race
ನಿರ್ಣಾಯಕ ಪ್ರತಿರೋಧ,Critical resistance
ಅಡ್ಡ ಅಸೆಂಬ್ಲರ್,Cross assembler
ಅಡ್ಡ ಜೋಡಣೆ,Cross coupling
ಲಂಬ ಚಿತ್ರ,Cross hatch pattern
ಪರಿವರ್ತನೆಯ ಅಸ್ಪಷ್ಟತೆ,Cross over distortion
ಪರಿವರ್ತನೆ ಮಾಡ್ಯುಲೇಶನ್,Crossover modulation
ಅಪ್ರಸ್ತುತ ಸಂಕೇತ,Crosstalk
ಅಡ್ಡಪಟ್ಟಿ ವಿನಿಮಯ,Crossbar exchange
ಅಡ್ಡ ಕ್ಷೇತ್ರ ಆಂಪ್ಲಿಫಯರ್,Cross-field amplifier
ಕ್ರಾಸ್ಒವರ್ ಡಿಟೆಕ್ಟರ್,Crossover detector
ಪರಿವರ್ತನೆ ಸರ್ಕ್ಯೂಟ್,Crossover network
ಸ್ಫಟಿಕ ಮೈಕ್ರೊಫೋನ್,Crystal microphone
ಸ್ಫಟಿಕ ಆಂದೋಲಕ,Crystal oscillator
ಕ್ಯೂರಿ ಪಾಯಿಂಟ್,Curei point (temperature)
ಸ್ಟ್ರೀಮ್ ಆಂಪ್ಲಿಫಯರ್,Current amplifier
ಪ್ರಸ್ತುತ ನಿಯಂತ್ರಿತ ಪ್ರಸ್ತುತ ಮೂಲ (CCCS),"Current controlled current source
 (CCCS)"
ಪ್ರಸ್ತುತ ನಿಯಂತ್ರಿತ ವೋಲ್ಟೇಜ್ ಮೂಲ (CCVS),"Current controlled voltage source
 (CCVS)"
ಸ್ಟ್ರೀಮ್ ರೀಚಾರ್ಜ್,Current feedback
ಪ್ರಸ್ತುತ ಹತೋಟಿ,Current hogging
ಪ್ರಸ್ತುತ ಮಿತಿ,Current limit
ಮಾರ್ಜಿನಲ್ ಕರೆಂಟ್ ರೆಸಿಸ್ಟರ್,Current limiting resistor
ಸ್ಟ್ರೀಮ್ ಪ್ರತಿಫಲನ,Current mirror
ಸ್ಟ್ರೀಮ್ ಮೋಡ್ ಲಾಜಿಕ್,Current mode logic
ಸ್ಟ್ರೀಮ್ ಪ್ರವೇಶ,Current sink
ಸ್ಟ್ರೀಮ್ ಮೂಲ,Current source
ಪ್ರಸ್ತುತ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ,Current to voltage converter
ಪ್ರಸ್ತುತ ವರ್ಗಾವಣೆ ಅನುಪಾತ,Current transfer ratio
ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,Current transformer
ಸ್ಥಿರ ಪ್ರಸ್ತುತ,Currentrating
"ಪಾಯಿಂಟರ್, ಕರ್ಸರ್",Cursor
ಕಡಿಮೆ ಚಾಲಕ ವೋಲ್ಟೇಜ್,Cut in voltage
"ಅಂತ್ಯ ಪಕ್ಷಪಾತ, ಅಂತ್ಯ ಪಕ್ಷಪಾತ",Cut off bias
ಅಂತಿಮ ಆವರ್ತನ,Cut off frequency
ಅಂತಿಮ ವಲಯ,Cut-off region
ಕರ್ವ್ ಟ್ರೇಸ್,Curve traces
ಸೈಕಲ್,Cycle
ಚಕ್ರ ಚೌರ್ಯ,Cycle stealing
ಸಿಲಿಂಡರಾಕಾರದ ಮಸೂರ,Cylindrical lens
ಸ್ಫಟಿಕ ಪ್ರದರ್ಶನ,Crystal display
ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ,D to A converter
ಡಿಸಿ ರಿಸ್ಟೋರ್ ಸರ್ಕ್ಯೂಟ್,D.C. restorer circuit
ಡಿಜಿಟಲ್ / ಅನಲಾಗ್ ಪರಿವರ್ತಕ,D/A converter
"ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ, DAC",DAC (digital analog converter)
ಕೆಟ್ಟ ಹೂಡಿಕೆ,Damaged input
ಒದ್ದೆಯಾದ ಆಂದೋಲನ,Damped oscillation
ಖಿನ್ನತೆಯ ಸಮಯ,Damped period
ತೇವಗೊಳಿಸುವಿಕೆ,Damping
ಸುಳಿಯ ಪ್ರವಾಹವನ್ನು ತಗ್ಗಿಸುವುದು,Damping eddy current
ಡ್ಯಾಂಪಿಂಗ್ ಗುಣಾಂಕ,Damping factor
ಡಾರ್ಕ್ ಕರೆಂಟ್,Dark current
ಡಾರ್ಲಿಂಗ್ಟನ್ ಆಂಪ್ಲಿಫಯರ್,Darlington amplifier
ಡಾರ್ಲಿಂಗ್ಟನ್ ಸರ್ಕ್ಯೂಟ್,Darlington circuit
ಡಾರ್ಲಿಂಗ್ಟನ್ ಜೋಡಿ,Darlington pair
dos,Das
"ಡೇಟಾ, ನಂಬಿಕೆ",Data
ನಂಬಿಕೆ ಗಳಿಸುವ ದೇಹ,Data acquisition system
ಡೇಟಾ ಸಂಗ್ರಹಣೆ,Data base
ಡೇಟಾ ಕೋಡ್,Data code
ಡೇಟಾ ಬರಹಗಾರ,Data logger
ಡೇಟಾ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,Data multiplexer
"ಡೇಟಾ ಪೋರ್ಟ್, ಡೇಟಾ ಪೋರ್ಟ್",Data port
ಡೇಟಾ ಪಿಕ್ಕರ್,Data selector
