English,Odiya
Activation over-voltage,ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |
Activation rate,ସକ୍ରିୟତା ହାର
Activator,"ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |"
Activator atom,ସକ୍ରିୟକାରୀ ପରମାଣୁ |
Activator of accelerator,ତ୍ୱରକ
Active absorption,ସକ୍ରିୟ ଅବଶୋଷଣ |
Active aerial,ସକ୍ରିୟ ଏରିଏଲ୍ |
Active area (controlled area),ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |
Active device,ସକ୍ରିୟ ଉପକରଣ
Active homing,ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |
Active hydrogen,ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *
Active lattice,ସକ୍ରିୟ ଜାଲ |
Active line,ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |
Active loop,ସକ୍ରିୟ ଲୁପ୍ |
Active mass,ସକ୍ରିୟ କୋଡ୍ *
Active material,ସକ୍ରିୟ ଉପାଦାନ |
Active molecule,ସକ୍ରିୟ ଅଣୁ
Active network,ସକ୍ରିୟ ଜାଲ |
Active re-absorption,ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |
Active region,ସକ୍ରିୟ କ୍ଷେତ୍ର |
Active regulation,ସକ୍ରିୟ ନିୟମ
Active satellite,ସକ୍ରିୟ ଉପଗ୍ରହ |
Active sunspot prominence,ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |
Active trace sub stances,ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |
Active tracking system,ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |
Active transducer,ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
Active uptake,ସକ୍ରିୟ ଗ୍ରହଣ
Activity coefficient,କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *
Activity index,କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ
Activity ratio,କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ
Activity vector,କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |
Actual monitor,ପ୍ରକୃତ ମନିଟର |
Actual stress,ପ୍ରକୃତ ଚାପ
Actuate,ଟ୍ରିଗର କରିବାକୁ
Actuating,ଉତ୍ପାଦକ
Acturator,ଉତ୍ପାଦକ
Acuity meter,ଆକ୍ୟୁଟିଓମିଟର
Acuity of hearing,ଶ୍ରବଣ ଶକ୍ତି
Acutance,ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ
Acute angle,ତୀବ୍ର କୋଣ
Acute exposure,ଫୁସ୍ଫୁସ୍
Acute triangle,ତୀବ୍ର ତ୍ରିରଙ୍ଗା |
Acyclic,acyclic
Adaptation manoeuver,ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |
Adapted stae,ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |
Adaptive control system,ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
Adaptometer,ଆଡାପ୍ଟୋମିଟର |
Adcock antenna,ଆଡକକ୍ ଆଣ୍ଟେନା |
Add,ସଂକ୍ଷେପରେ
Add time,ସଂକଳନ ସମୟ
Add-subtract time,ସଂକଳନ-ବିତରଣ ସମୟ |
Adder,ଆଡର୍
Addition,"ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)"
Addition constant,ଯୋଗ ସ୍ଥିର |
Addition law of acceleration,ତ୍ୱରଣ-ରାଶି ନିୟମ |
Addition law of distance,ଦୂରତା-ନିୟମ |
Addition law of velocity,ବେଗ-ରାଶି ନିୟମ |
Addition of vectors,ଭେକ୍ଟରର ରାଶି
Addition reaction,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
Additional half plane,ଅତିରିକ୍ତ ଚଟାଣ |
Additional tone,"ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)"
Additive,"ଯୋଗୀ, ଯୋଗୀ |"
Additive channel,ଯୋଗୀ ପ୍ରଣାଳୀ |
Additive colour,ମିଶ୍ରିତ ବର୍ଣ୍ଣ
Additive colour process,ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |
Additive complementary colour,ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |
Additive constant,ଯୋଗୀ ସ୍ଥିର |
Additive drag,ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |
Additive effect,ଯୋଗୀ ପ୍ରଭାବ
Additive factor,ଯୋଗୀ କାରକ |
Additive function,ଯୋଗୀ କାର୍ଯ୍ୟ
Additive mixing,ଯୋଗୀ ମିଶ୍ରଣ |
Additive primary,ଯୋଗୀ ମୂଳ |
Additive process,ଯୋଗ ପ୍ରକ୍ରିୟା |
Additive property,ଯୋଗନୀୟତା |
Additive quantum number,ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
Additive reaction,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
Additivity,ଯୋଗନୀୟତା |
Additron,ଆଡିଟ୍ରନ୍ |
Address,ଜାଣନ୍ତୁ *
Address computation,ଠିକଣା ଗଣନା
Address counter,ଠିକଣା
Address decoding,ଠିକଣା ଏନକ୍ରିପସନ୍
Address expression,ଠିକଣା ଅଭିବ୍ୟକ୍ତି
Address facility,ଠିକଣା ଯୋଗ୍ୟତା |
Address format,ଠିକଣା ଦଣ୍ଡିକା
Address light,ଠିକଣା ଆଲୋକ
Address modification,ଠିକଣା ପରିବର୍ତ୍ତନ
Address part,ପତାନଶ
Address register,ଠିକଣା ରେଜିଷ୍ଟର
Address selection swith,ଠିକଣା ଚୟନ ସୁଇଚ୍
Address table sort,ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |
Addressing,ଠିକଣା
Addressograph,adresograph
Addresssing system,ଠିକଣା ପ୍ରଣାଳୀ
Adhesion,ଆଡିଶିନ୍ |
Adhesion tension,ଆଡେସିନ୍ ଚାପ |
Adhesional energy,ଆଡେସିଭ୍ ଶକ୍ତି |
Adhesive blocking,ଆଡେସିଭ୍ ବ୍ଲକିଂ |
Adiabat,adiabat
Adiabatic,ଆଡିଆବାଟିକ୍ |
Adiabatic acceleration,ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |
Adiabatic approximation,ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |
Adiabatic bulk modulus,ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
Adiabatic calorimeter,ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |
Adiabatic change,ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |
Adiabatic chart,"ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |"
Adiabatic compressibility,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
Adiabatic compression,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
Adiabatic containment,ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |
Adiabatic cooling limit,ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |
Adiabatic curve,ଆଡିଆବାଟିକ୍ ବକ୍ର
Adiabatic deformation,ଆଡିଆବାଟିକ୍ ବିକୃତି |
Adiabatic demagnetisation,adiabatic demagnetization |
Adiabatic dissociation,ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |
Adiabatic drift,ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |
Adiabatic effect,ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |
Adiabatic elasticity,ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |
Adiabatic ellipse,ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |
Adiabatic enthalpy drop,ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |
Adiabatic equation,ଆଡିଆବାଟିକ୍ ସମୀକରଣ |
Adiabatic equation of state,ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |
Adiabatic equilibrium temperature,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |
Adiabatic equillibrium,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |
Adiabatic expansion,ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |
Adiabatic flame temperature,ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |
Adiabatic flow,ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |
Adiabatic fluctuations,ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |
Adiabatic gas equation,ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |
Adiabatic gradient,ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |
Adiabatic heat drop,ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |
Adiabatic ionization potential,ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |
Adiabatic lapse rate,ଆଡିଆବାଟିକ୍ ଅବନତି ହାର |
Adiabatic momentum charge,ଆଡିଆବାଟିକ୍ ଗତି ଚାର୍ଜ |
Adiabatic process,ଆଡିଆବାଟିକ୍ ପ୍ରକ୍ରିୟା |
Adiabatic reaction,ଆଡିଆବାଟିକ୍ ପ୍ରତିକ୍ରିୟା |
Adiabatic speed,ଆଡିଆବିକ୍ ପଦକ୍ଷେପ |
Adiabatic strain energy,ଆଡିଆବାଟିକ୍ ବିକୃତ ଶକ୍ତି |
Adiabatic system,ଆଡିଆବାଟିକ୍ ଶରୀର |
Adiabatic temperature gradient,ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |
Adiabatic throttling,ଆଡିଆବାଟିକ୍ ଅବ୍ୟାଟେମେଣ୍ଟ୍ |
Adiabatic transformation,ଆଡିଆବିକ୍ ରୂପାନ୍ତର |
Adiactinic,"ଫଟୋସନ୍ଥେସିସ୍, ଆଣ୍ଟି-ବିକିରଣ |"
Adiathermancy,ଉତ୍ତାପ ଅଭାବ |
Adiathermanous,ଉତ୍ତାପ ଇନସୁଲେଟିଂ
Adion,ସାହାଯ୍ୟ
Adjacency effect,ସଂଲଗ୍ନ ପ୍ରଭାବ
Adjacent,"ସଂଲଗ୍ନ, ସଂଲଗ୍ନ, ସଂଲଗ୍ନ"
Adjacent angle,ସଂଲଗ୍ନ କୋଣ
Adjacent channel attenuation,ଆବଦ୍ଧ ଚ୍ୟାନେଲ ଆଟେଣ୍ଡେସନ୍ |
Adjacent circuit,ଆବଦ୍ଧ ସର୍କିଟ |
Adjacent phase,ଆବଦ୍ଧ ପର୍ଯ୍ୟାୟ |
Adjacent picture carrier=adjacent vision carrier,"ସଂଲଗ୍ନ ଭିଡିଓ କ୍ୟାରିଅର୍, ସଂଲଗ୍ନ ପ୍ରତିଛବି ବାହକ |"
Adjacent sound carrier,ଆବଦ୍ଧ ଧ୍ୱନି ବାହକ |
Adjeacent channel selectivity,ଆବଦ୍ଧ ଚ୍ୟାନେଲ ଚୟନ |
Adjecent channel interference,ଆବଦ୍ଧ ଚ୍ୟାନେଲ ପ୍ରତିବନ୍ଧକ |
Adjestable condenser,ନିୟନ୍ତ୍ରିତ କ୍ୟାପେସିଟର୍ |
Adjestable lens holder,ନିୟନ୍ତ୍ରିତ ଲେନ୍ସ ଧାରକ |
Adjestable magnifier,ଆଡଜଷ୍ଟେବଲ୍ ମ୍ୟାଗ୍ନିଫାୟର୍ |
Adjestable pressure,ନିୟନ୍ତ୍ରିତ ଚାପ |
Adjestable short,ନିୟନ୍ତ୍ରିତ ସର୍ଟ ସର୍କିଟ |
Adjustor,ଆଡଜଷ୍ଟ କରିବା
Admittance,ଅନୁପ୍ରବେଶ
Admittance operator,ଅନୁପ୍ରବେଶକାରୀ ଅପରେଟର |
Adsorption,adsorption *
Advance ball,ଅଗ୍ରୀମ ବଲ୍ |
Advanced,ଆଗକୁ
Advanced conductive deafness,ବର୍ଦ୍ଧିତ କଣ୍ଡକ୍ଟିଭ୍ ବଧିରତା |
Advanced potential,ଆଗକୁ ସମ୍ଭାବନା |
Advancing wave,ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ |
Advancing wave front,ପ୍ରଗତିଶୀଳ ତରଙ୍ଗ ସାମ୍ନା |
Aeolian harp,ଭେଣ୍ଟ୍ରାଲ୍ ବୀଣା
Aeolian tone,ଆଓଲିଆନ୍ ସ୍ୱର
Aeon,"eon (ବର୍ଷ), ଯୁଗ |"
Aerial,"ଆକାଶୀ, ଭାଭା (ଭି।) ଆରିଏଲ (ଏଡି।)"
Aerial array,ଏରିଲ୍ ଆରେ |
Aerial attenuator,ଆଣ୍ଟେନା ଆଟେନୁଏଟର୍ |
Aerial booster,ଆଣ୍ଟେନା ବୁଷ୍ଟର୍ |
Aerial cable,ଏରିଲ୍ କେବୁଲ୍ |
Aerial camera,ଏୟାର କ୍ୟାମେରା |
Aerial circuit breaker,ଆଣ୍ଟେନା ସର୍କିଟ ବ୍ରେକର |
Aerial control table,ଆଣ୍ଟେନା ନିୟନ୍ତ୍ରଣ ବୋର୍ଡ |
Aerial cross talk,ଆଣ୍ଟେନା ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |
Aerial current,ଆଣ୍ଟେନା ଷ୍ଟ୍ରିମ୍ |
Aerial damping,ଆଣ୍ଟେନା ଡମ୍ପିଂ |
Aerial earthing switch,ଆଣ୍ଟେନା ପୃଥିବୀ କଣ୍ଟାକ୍ଟର ସୁଇଚ୍ |
Aerial efficiency,ଆଣ୍ଟେନା ଦକ୍ଷତା |
Aerial electric erasing machine,ଏରିଲ୍ ଇଲେକ୍ଟ୍ରିକ୍ ଲିଭାଇବା ମେସିନ୍ |
Aerial elevation pawl,ଆଣ୍ଟେନା ଅପଗ୍ରେଡର୍ |
Aerial excitation,ଆଣ୍ଟେନା ଉତ୍ତେଜନା |
Aerial fog,ବାୟୁ କୁହୁଡି
Aerial impedance,ଆଣ୍ଟେନା ପ୍ରତିରୋଧ
Aerial inductance,ଆଣ୍ଟେନା ଇନ୍ଦୁକାନ୍ସ |
Aerial lead insulator,ଆଣ୍ଟେନା ଇନସୁଲେଟର
Aerial line,ଆଣ୍ଟେନା ରେଖା |
Aerial loading inductane=antenna loading coil,ଆଣ୍ଟେନା ଲୋଡ୍ କୋଇଲ୍ |
Aerial loss,ଆଣ୍ଟେନା କ୍ଷତି |
Aerial noise,ଆଣ୍ଟେନା ଶବ୍ଦ |
Aerial photo-interpretation,ଆକାଶ ଫଟୋ ବ୍ୟାଖ୍ୟା
Aerial photogrammetry,ଏରିଲ୍ ଫଟୋଗ୍ରାମ୍ମେଟ୍ରି |
Aerial photograph,ଏରିଲ୍ ଫଟୋ |
Aerial photography,ଏରିଲ୍ ଫଟୋଗ୍ରାଫି |
Aerial power,ଆଣ୍ଟେନା ଶକ୍ତି |
Aerial radiation resistance,ଆଣ୍ଟେନା ବିକିରଣ ପ୍ରତିରୋଧ |
Aerial reactance,ଆଣ୍ଟେନା ପ୍ରତିକ୍ରିୟା
Aerial repeat dial,ଆଣ୍ଟେନା ଘୂର୍ଣ୍ଣନ ଡାଏଲ୍ |
Aerial resistance,ଆଣ୍ଟେନା ପ୍ରତିରୋଧ
Aerial series capacitor,ଆଣ୍ଟେନା ପରିସର କ୍ୟାପେସିଟର |
Aerial survey,ବାୟୁ ସର୍ବେକ୍ଷଣ |
Aerial system,ଏରିଲ୍ ସିଷ୍ଟମ୍ |
Aerial tower,ଆଣ୍ଟେନା ସ୍ତମ୍ଭ
Aerial velocity,ବାୟୁ ବେଗ
Aerial yard,ଆଣ୍ଟେନା ପେନାଲ୍ଟି |
Aero-vibe screen,ବାୟୁ ଫିଲ୍ଟର୍ |
Aeroballistics,ଏରୋଡାଇନାମିକ୍ ବାଲିଷ୍ଟିକ୍ |
Aerodrome control,ବିମାନବନ୍ଦର ନିୟନ୍ତ୍ରଣ
Aerodrome hazard beacon,ବିମାନବନ୍ଦର ଦୁ distress ଖ ବିକନ |
Aerodrome meteorology,ବିମାନବନ୍ଦର ପାଣିପାଗ ବିଜ୍ଞାନ |
Aerodybnamic pressure,ଏରୋଡାଇନାମିକ୍ ଚାପ |
Aerodynaamic force,ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ |
Aerodynamaic force component,ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ ଉପାଦାନ |
Aerodynamic coefficient,ଏରୋଡାଇନାମିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
Aerodynamic drag,ଏରୋଡାଇନାମିକ୍ ଟ୍ରାକ୍ସନ୍ |
Aerodynamic efficiency,ଏରୋଡାଇନାମିକ୍ ଦକ୍ଷତା |
Aerodynamic efficiency ratio,ଏରୋଡାଇନାମିକ୍ ଦକ୍ଷତା ଅନୁପାତ |
Aerodynamic force,ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ |
Aerodynamic force component,ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ ଉପାଦାନ |
Aerodynamic gap,ଏରୋଡାଇନାମିକ୍ ବ୍ୟବଧାନ |
Aerodynamic heating,ଏରୋଡାଇନାମିକ୍ ଗରମ |
Aerodynamic heating limit,ଏରୋଡାଇନାମିକ୍ ଗରମ ପରିସର |
Aerodynamic mean chord,ଏରୋଡାଇନାମିକ୍ ଅର୍ଥ କୋର୍ଡ |
Aerodynamic misile,ଏରୋଡାଇନାମିକ୍ କ୍ଷେପଣାସ୍ତ୍ର |
Aerodynamic moment,ଏରୋଡାଇନାମିକ୍ ମୁହୂର୍ତ୍ତ |
Aerodynamic response,ଏରୋଡାଇନାମିକ୍ ପ୍ରତିକ୍ରିୟା |
Aerodynamic test vehicle,ଏରୋଡାଇନାମିକ୍ ପରୀକ୍ଷଣ ଯାନ |
Aerodynamic torque,ଏରୋଡାଇନାମିକ୍ ଟର୍କ |
Aerodynamic twist,ଏରୋଡାଇନାମିକ୍ ଡାଇଭର୍ସନ |
Aerodynamical force,ଏରୋଡାଇନାମିକ୍ ଫୋର୍ସ |
Aerodynamics,ଏରୋଡାଇନାମିକ୍ସ |
Aeroelastic effect,ବାୟୁ ଇଲାଷ୍ଟିକ୍ ପ୍ରଭାବ |
Aeroelasticity,ବାୟୁ ଇଲାସ୍ଟିସିଟି |
Aeroelastics,ଏରୋଲେଷ୍ଟିକ୍ |
Aerofoil,ଏରୋଫଏଲ୍ |
Aerogram,"ଏରୋଗ୍ରାମ୍, ଏରୋଗ୍ରାଫ୍ |"
Aerograph,ଏରୋଗ୍ରାଫ୍
Aeronaautical,ଏରୋନେଟିକାଲ୍ |
Aeronautical beacon,ଏରୋନେଟିକାଲ୍ ବିକନ୍ |
Aeronautical chart,ଏରୋନେଟିକାଲ୍ ଚାର୍ଟ |
Aeronautics,ଏରୋନେଟିକ୍ସ |
Aeronomy,ଏରୋନେଟିକ୍ସ |
Aeropause,ବାୟୁ ଆଗ
Aerophone,ଏରୋଫୋନ୍ |
Aeroplane,"ବିମାନ, ବିମାନ"
Aeroplane effect,ବିମାନ ପ୍ରଭାବ
Aeroplane flutter,ଏରୋନେଟିକାଲ୍ କମ୍ପନ |
Aeropulse,ବାୟୁ ନାଡ
Aeroresonator,ବାୟୁ ରେଜୋନେଟର
Aerosol,ଏରୋସୋଲ୍ |
Aerospaace,ବାୟୁ ଆକାଶ |
Aerospace vehicle,ବିମାନ ବିମାନ
Aerosphere,"ବାୟୁମଣ୍ଡଳ, ଗ୍ୟାସୋସଫର |"
Aerostat,"ବିମାନ, ଉଡ଼ାଣ |"
Aerostatic equation,ଏରୋଷ୍ଟାଟିକ୍ ସମୀକରଣ |
Aerostatics,"ଏରୋଡାଇନାମିକ୍ସ, ନାଉଟିକ୍ସ |"
Aerothermo elasticity,ଏରୋପ୍ଲାଷ୍ଟିକ୍ |
Aerothermodynamics,ଏରୋଡାଇନାମିକ୍ସ |
Aerothermodynamics,ଏରୋଡାଇନାମିକ୍ସ |
Afocal system,ଫୋକସ୍ ସିଷ୍ଟମ୍ |
After body,ଲାଞ୍ଜ ଶରୀର |
After burner,ଇଗ୍ନିଟର
After burning,ପଛ ଇଗ୍ନିସନ୍ |
After glow,ପଛ ଆଲୋକ
After heat,ପଛ ଉତ୍ତାପ
After image,ପ୍ରତିଛବି
After treatment,ପୋଷ୍ଟ ଚିକିତ୍ସା
After-ripening stage,ପାଚିଲା ପୋଷ୍ଟ |
Afterflow,ପଛ ପ୍ରବାହ
Aftershock,ସଂକଟ
Age,"ସମୟ, ବୟସ, ବୟସ, ସମୟ, ଯୁଗ (ନା, ) ସମୟ ଦ୍ୱାରା ପ୍ରଭାବିତ ହେବାକୁ, ସମୟକୁ ପ୍ରଭାବିତ କରିବାକୁ (ver, )"
Aged,ସମୟ ପ୍ରଭାବିତ |
Aged system,"ସମୟହୀନ ଶରୀର, ସମୟହୀନ ଶରୀର |"
Ageing (aging),"ବାର୍ଦ୍ଧକ୍ୟ, ବାର୍ଦ୍ଧକ୍ୟ"
Aging (=ageing),ସମୟ ପ୍ରଭାବ
Aging tst,ସମୟ ପ୍ରଭାବ ପରୀକ୍ଷା
Agonic,ଦୁଷ୍ଟ
Agonic line,ଶୂନ୍ୟ ଜଙ୍କସନ ଲାଇନ
Agravic,ମାଧ୍ୟାକର୍ଷଣ |
Aided tracing,ସହାୟକ ଅନୁସରଣ
Aileron,ସାଥୀ
Aim,ପୁନ iliation ନିର୍ମାଣ
Aim bias,ଫ୍ୟୁଜନ୍ ବିଚ୍ୟୁତି |
Aiming circle,କଣ୍ଡେନ୍ସର |
Aiming error,ଫିକ୍ସିଂ ତ୍ରୁଟି |
Air absorption,ବାୟୁ ଅବଶୋଷଣ |
Air bombing range,ବାୟୁ ବୋମା ବିସ୍ଫୋରଣ ପରିସର |
Air breather,ବାୟୁ ଶ୍ ir ାସକ୍ରିୟା
Air breathing,ବାୟୁ ଶ୍ iration ାସକ୍ରିୟା
Air breathing vehicle,ବାୟୁ ନିଶ୍ୱାସ ଯାନ
Air bubble,ବାୟୁ ବୁଦ୍ଧ
Air capacitor,ବାୟୁ କ୍ୟାପେସିଟର୍ |
Air chamber,ଆଲଭୋଲି
Air channel,ବାୟୁ ପ୍ରଣାଳୀ
Air chart,ଫ୍ଲାଇଟ୍ ଚାର୍ଟ
Air compression,ବାୟୁ ସଙ୍କୋଚନ |
Air compression refrigerating machine,ଏୟାର ସଙ୍କୋଚନ ରେଫ୍ରିଜରେଟର
Air compressor,ବାୟୁ ସଙ୍କୋଚକ
Air condenser,ବାୟୁ କ୍ୟାପେସିଟର୍ |
Air conditioning,ଶୀତତାପ ନିୟନ୍ତ୍ରଣ
Air conduction,ଆରେସନ
Air cooling,ବାୟୁ ଥଣ୍ଡା
Air cored coil,ଭାୟୁକ୍ରୋଡି କୁଣ୍ଡଲି |
Air damper,"ଏୟାର ଡ୍ୟାମ୍ପର୍, ଏୟାର ଡ୍ୟାମ୍ପର୍ |"
Air damping system,ବାୟୁ ଡ଼ମ୍ପିଂ ସିଷ୍ଟମ୍ |
Air defence system,ବାୟୁ ପ୍ରତିରକ୍ଷା ପ୍ରଣାଳୀ |
Air deflector,ବାୟୁ ଡିଫ୍ଲେକ୍ଟର |
Air depolarised cell,ବାୟୁ ଡିପୋଲାରାଇଜଡ୍ କୋଷ |
Air displacing piston,ଏୟାର ରିପ୍ଲେସର୍ ପିଷ୍ଟନ୍ |
Air draft,ଭାଟା ପ୍ରଭତ୍ |
Air equivalent,ବାୟୁ ସମାନ
Air equivalent material,ସମାନ ବାୟୁ ପଦାର୍ଥ |
Air equivalent thickness,ସମାନ ବାୟୁ ମୋଟା |
Air expansion refrigerating machine,ବାୟୁ ସଞ୍ଚାଳନ ରେଫ୍ରିଜରେଟର |
Air friction,ବାୟୁ ଘର୍ଷଣ
Air fused quartz,ବାୟୁ ଫ୍ୟୁଜ୍ କ୍ୱାର୍ଟଜ୍ |
Air gap,ବାୟୁ ଫାଙ୍କ
Air lift,ବିମାନ ରଥ
Air line,"(ସ୍ପେକ୍ଟ୍ରମ୍) ଏୟାର ସ୍ପେକ୍ଟ୍ରମ୍ ଲାଇନ୍, ଏୟାରଲାଇନ୍ସ କମ୍ପାନୀ, ଏୟାର ଲାଇନ୍ |"
Air lock,ବାୟୁ ତାଲ୍କ |
