Telugu,English
సాధారణం,Common
మతతత్వ,Communal
మత సామరస్యం,Communal harmony
కమ్యూనికేట్ చేయండి,Communicate
కమ్యూనికేషన్,Communication
కమ్యూనికేషన్ గ్యాప్,Communication gap
కమ్యూనికేషన్,Communique
సంఘం,Community
సంఘ కేంద్రం,Community centre
సమాజ అభివృద్ధి ప్రాజెక్ట్,Community development project
సంఘ సేవ,Community service
మార్పిడి,Commutation
ప్రయాణ సెలవు,Commuted leave
ప్రయాణ విలువ,Commuted value
పోలిక,Comparison
కరుణ,Compassion
దయగల గ్రౌండ్,Compassionate ground
దయగల సెలవు,Compassionate leave
అనుకూలంగా,Compatible
బలవంతం,Compel
సంకలనం,Compendium
పరిహారం,Compensation
పరిహార భత్యం,Compensatory allowance
పరిహార సెలవు,Compensatory leave
సామర్థ్యం,Competence
సమర్థుడు,Competent
సమర్థ అధికారం,Competent authority
పోటీ,Competition
పోటీ పరీక్ష,Competitive examination
సంగ్రహం,Compilation
ఫిర్యాదు,Complaint
ఫిర్యాదు పుస్తకం,Complaint book
పూరక,Complement
పరిపూరకరమైనది,Complementary
పూర్తి,Complete
పూర్తి ధృవీకరణ పత్రం,Completion certificate
సమ్మతి,Compliance
సంక్లిష్టమైనది,Complicated
అభినందన,Compliment
కాంప్లిమెంటరీ కాపీ,Complimentary copy
అనుగుణంగా,Comply with
మిశ్రమ సంస్కృతి,Composite culture
కూర్పు,Composition
సమగ్ర,Comprehensive
సమగ్ర భీమా,Comprehensive insurance
రాజీ,Compromise
తప్పనిసరి,Compulsory
తప్పనిసరి పదవీ విరమణ,Compulsory retirement
కంప్యూటర్,Computer
కంప్యూటర్ సెంటర్,Computer centre
కంప్యూటర్ ఫ్రెండ్లీ,Computer friendly
కంప్యూటరీకరణ,Computerization
కంప్యూటర్ భాష,Computer language
కంప్యూటర్ పరిజ్ఞానం,Computer literacy
భావన,Concept
ఆందోళన,Concern
రాయితీ,Concession
రాయితీ రేటు,Concessional rate
రాయితీ ధృవీకరణ పత్రం,Concession certificate
రాజీ,Conciliation
ముగింపు మాటలు,Concluding remarks
ముగింపు,Conclusion
నిశ్చయాత్మకమైనది,Conclusive
కాంకర్,Concur
సమ్మతి,Concurrence
ఖండించండి,Condemn
కండిషన్,Condition
షరతులతో,Conditional
షరతులతో కూడిన అంగీకారం,Conditional acceptance
ఒప్పందం యొక్క షరతులు,Conditions of contract
సేవ యొక్క షరతులు,Conditions of service
సంతాపం,Condolence
కొందీ,Condone
ప్రవర్తన,Conduct
ప్రవర్తన నియమాలను నిర్వహించండి,Conduct rules
సమావేశం,Conference
సమావేశ మందిరం,Conference room
కాన్ఫరెన్సింగ్ సౌకర్యం,Conferencing facility
చర్చించే,Confer
గోప్యంగా,Confidential
నిర్బంధం,Confinement
నిర్ధారించండి,Confirm
నిర్ధారణ,Confirmation
సేవ యొక్క నిర్ధారణ,Confirmation of service
నిర్ధారణ ఆర్డర్,Confirmation order
జప్తు,Confiscation
సంఘర్షణ,Conflict
విరుద్ధమైన అభిప్రాయాలు,Conflicting views
అనుగుణ్యత,Conformity
అభినందన,Congratulation
కనెక్షన్,Connection
అనుసంధానం,Connivance
మనస్సాక్షి,Conscience
ఏకాభిప్రాయం,Consensus
సమ్మతి,Consent
పర్యవసానంగా,Consequence
పర్యవసానంగా,Consequent
పరిరక్షణ,Conservation
పరిశీలన జోన్,Consideration zone
పొందేవాడు,Consignee
సరుకు,Consignment
సరుకు గమనిక,Consignment note
స్థిరమైన,Consistent
కన్సాలిడేటెడ్ ఫండ్,Consolidated fund
ఏకీకృత వేతనం,Consolidated pay
ఏకీకృత ప్రకటన,Consolidated statement
ఏకీకరణ,Consolidation
ప్రస్ఫుటమైన,Conspicuous
కుట్ర,Conspiracy
స్థిరాంకం,Constant
నియోజకవర్గం,Constituency
రాజ్యాంగం,Constituent
రాజ్యాంగం,Constitution
పరిమితి,Constraint
నిర్మాణం,Construction
కన్సల్టెంట్,Consultant
సంప్రదింపులు,Consultation
సంప్రదింపుల కమిటీ,Consultative committee
వినియోగించదగిన అంశం,Consumable item
వినియోగించండి,Consume
వినియోగదారుల వస్తువులు,Consumer's goods
కన్స్యూమర్ ఫోరం/కౌన్సిల్,Consumer forum/council
వినియోగదారుల ధోరణి,Consumer orientation
వినియోగం,Consumption
సంప్రదించండి,Contact
సంప్రదింపు ప్రోగ్రామ్,Contact programme
అంటు వ్యాధి,Contagious disease
కలిగి,Contain
ఆలోచించండి,Contemplate
సమకాలీన,Contemporary
న్యాయస్థాన దిక్కరణ,Contempt of court
వివాదాస్పద,Contention
విషయాలు,Contents
పోటీ,Contest
సందర్భం,Context
ఆకస్మికాలు,Contingencies
ఆకస్మికత,Contingency
ఆకస్మిక భత్యం,Contingency allowance
ఆకస్మిక నిధి,Contingency fund
ఆకస్మిక గ్రాంట్,Contingency grant
ఆకస్మిక ప్రణాళిక,Contingency plan
నిరంతర ఛార్జీలు,Contingent charges
నిరంతర నియామకం,Continuous appointment
నిరంతర అభివృద్ధి,Continuous development
నిరంతర ప్రక్రియ,Continuous process
నిరంతర సేవ,Continuous service
నిషేధం,Contraband
ఒప్పందం,Contract
కాంట్రాక్ట్ డీడ్,Contract deed
ఉపాధి ఒప్పందం,Contract of employment
ఒప్పంద కాలం,Contract period
ఒప్పంద పత్రం,Contractual document
ఒప్పంద బాధ్యత,Contractual liability
ఒప్పంద సేవ,Contractual service
వైరుధ్యం,Contradiction
విరుద్ధమైన ప్రకటన,Contradictory statement
విరుద్ధంగా,Contrary
ఉల్లంఘన,Contravention
సహకారం,Contribution
కంట్రిబ్యూటరీ పెన్షన్ స్కీమ్,Contributory pension scheme
కంట్రిబ్యూటరీ ప్రావిడెంట్ ఫండ్,Contributory provident fund
నియంత్రణ,Control
నియంత్రించే అధికారి,Controlling officer
వివాదాస్పద,Controversial
వివాదాస్పద విషయం,Controversial matter
వివాదం,Controversy
సౌలభ్యం,Convenience
కన్వెన్షన్,Convention
సాంప్రదాయిక,Conventional
సంభాషణ,Conversant
మార్చండి,Convert
మార్చబడిన సెలవు,Converted leave
రవాణా,Conveyance
రవాణా భత్యం,Conveyance allowance
రవాణా దస్తావేజు,Conveyance deed
రవాణా ఖర్చులు,Conveyance expenses
దోషి,Convict
నమ్మకం,Conviction
కాన్వొకేషన్,Convocation
శీతలీకరణ ఆఫ్ పీరియడ్,Cooling off period
సహకారం,Cooperation
సహకార,Cooperative
కోఆపరేటివ్ సొసైటీ,Cooperative society
సహకార,Co-opt
సహ-ఎంపిక సభ్యుడు,Co-opted member
