Assamese,Odiya
ডুব যোৱা সংস্পৰ্শ,ଜଳମଗ୍ନ ସମ୍ପର୍କ |
ব্লাষ্ট এম্প্লিফায়াৰ,ବ୍ଲାଷ୍ଟ ଏମ୍ପ୍ଲିଫାୟର୍ |
ব্লাষ্ট কভাৰ,ବିସ୍ଫୋରଣ କଭର |
ব্লাষ্ট ফায়াৰিং,ବିସ୍ଫୋରଣ
বিস্ফোৰণ দুৱাৰ এম্প্লিফায়াৰ,ବିସ୍ଫୋରଣ ଦ୍ୱାର ଆମ୍ପ୍ଲିଫାୟର୍ |
বাৰ্ষ্ট মোড,ବିସ୍ଫୋରଣ ମୋଡ୍ |
বিস্ফোৰণ বিভাজক,ବିସ୍ଫୋରଣ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |
বিস্ফোৰণ সংকেত,ବିସ୍ଫୋରଣ ସଙ୍କେତ
বাৰ্ষ্ট ভুল সংশোধক ক&#39;ড,ବିସ୍ଫୋରଣ ତ୍ରୁଟି ସଂଶୋଧନକାରୀ କୋଡ୍ |
বাছ,ଯଥେଷ୍ଟ
বাছ বাৰ,ବସ୍ ବାର୍
বাছ সংস্থা,ବସ୍ ସଂଗଠନ
বাছৰ মানদণ্ড,ବସ୍ ମାନକ
মাত্ৰ ক্ষণিক,କେବଳ କ୍ଷଣସ୍ଥାୟୀ |
ফিল্টাৰৰ মূল্যৰ মাখন,ବଟର ମୂଲ୍ୟର ଫିଲ୍ଟର୍ |
bnc তাঁৰ,bnc ତାର
বিএনচি জইণ্টাৰ,BNC ଯୋଗକର୍ତ୍ତା |
বাই-ৱে,ବାଟରେ
বাইপাছ কেপাচিটৰ,ବାଇପାସ୍ କ୍ୟାପେସିଟର୍ |
বাইট,ବାଇଟ୍ |
ভি বেণ্ড,ଭି ବ୍ୟାଣ୍ଡ |
C বেণ্ড এন্টেনা,ସି ବ୍ୟାଣ୍ଡ ଆଣ୍ଟେନା |
তাঁৰ,ତାର
তাঁৰৰ ৰুটিং,ତାର ମାର୍ଗ
টেলিগ্ৰাফ টেলিভিছন,ଟେଲିଗ୍ରାଫ୍ ଟେଲିଭିଜନ |
কেশ্ব মেমৰি,କ୍ୟାଶେ ମେମୋରୀ
ছিছিম ফ্ৰিকুৱেন্সি ষ্টেণ্ডাৰ্ড,ସିସିମ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଷ୍ଟାଣ୍ଡାର୍ଡ |
কেলকুলেটৰ,କାଲକୁଲେଟର
মানাংকন,କାଲିବ୍ରେସନ୍ |
কল ঠিকনা,କଲ୍ ଠିକଣା
কলপিট দোলক,କଲ୍ପିଟ୍ ଓସିଲେଟର |
কেম কৰ্ডাৰ,କ୍ୟାମ ସୀମା
কেমেৰা,କ୍ୟାମେରା
কেমেৰাৰ নলী,କ୍ୟାମେରା ହୋସ୍
কেণ্ডেলা,କ୍ୟାଣ୍ଡେଲା |
মমবাতিৰ শক্তি,ମହମବତୀ ଶକ୍ତି |
কেন্টিলিভাৰ ষ্ট্ৰেইন গেজ,କ୍ୟାଣ୍ଟିଲାଇଭର ଷ୍ଟ୍ରେନ୍ ଗେଜ୍ |
ধৰি ৰখা,ଧରିବା
ৰক্তচাপ ট্ৰেন্সডুচাৰ,କ୍ଷମତା ରକ୍ତଚାପ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
ধাৰণকাৰী বিতৰক,ବିତରକ
চুক্তি ধাৰণ কৰা,ଚୁକ୍ତିନାମା
ধাৰণক্ষমতা গেজ,କ୍ୟାପିଟାନ୍ସ ଗେଜ୍ |
ধৰি ৰখা সংগ্ৰাহক,ସଂଗ୍ରହକାରୀ
ধাৰণক্ষমতা বিক্ৰিয়াশীলতা,କ୍ଷମତା ପ୍ରତିକ୍ରିୟା
"কেপাচিটিভ এনাৰ্জি কনভাৰ্টাৰ, ট্ৰেন্সডুচাৰ","କ୍ଷମତା ସମ୍ପନ୍ନ ଶକ୍ତି ରୂପାନ୍ତରକାରୀ, ଟ୍ରାନ୍ସଡ୍ୟୁସର |"
কেপাচিটৰ,କ୍ୟାପେସିଟର
কেপাচিটৰ বেংক,କ୍ୟାପେସିଟର୍ ବ୍ୟାଙ୍କ |
কেপাচিটৰ ফিল্টাৰ,କ୍ୟାପେସିଟର୍ ଫିଲ୍ଟର୍ |
কেপাচিটৰ ইনপুট ফিল্টাৰ,କ୍ୟାପେସିଟର୍ ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |
উইঞ্চ মটৰ,ୱିଚ୍ ମୋଟର |
পুলি চাৰ্ভো বডি,ପଲି ସର୍ଭୋ ଶରୀର |
চৰখী,ଚାର୍କି
বন্দী কৰা,ଧରିବା
capture clause,ଧାରା ଧରିବା |
কেপচাৰ ইফেক্ট,ପ୍ରଭାବ ପ୍ରଭାବ
বাহক শব্দ অনুপাত,ବାହକ ଶବ୍ଦ ଅନୁପାତ |
গাড়ী ৰেডিঅ&#39;,କାର୍ ରେଡିଓ |
কাৰ্বন ৰেজিষ্টৰ,କାର୍ବନ ପ୍ରତିରୋଧକ |
কাৰ্ড ৰিডাৰ,କାର୍ଡ ରିଡର୍ |
কাৰ্ডিঅ&#39;ইড ডায়েগ্ৰাম,କାର୍ଡିଓଏଡ୍ ଚିତ୍ର
গাড়ী,ଗାଡି
carriage return,ରଥ ଫେରସ୍ତ
বাহক,ବାହକ
বাহক যোগাযোগ,ବାହକ ଯୋଗାଯୋଗ |
বাহক ঘনত্ব,ବାହକ ଏକାଗ୍ରତା |
বাহক কম্পাঙ্ক,ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି |
বাহক প্ৰজনন,ବାହକ ପ୍ରଜନନ |
বাহক স্তৰ,ବାହକ ସ୍ତର
বাহক জীৱন,ବାହକ ଜୀବନ
বাহক গতিশীলতা,ବାହକ ଗତିଶୀଳତା |
বাহক গুণন,ବାହକ ଗୁଣନ
বাহক শব্দৰ মাত্ৰা,ବାହକ ଶବ୍ଦ ସ୍ତର |
বাহক পৰিসৰ,ବାହକ ପରିସର |
বাহক পুনৰুদ্ধাৰ বৰ্তনী,ବାହକ ପୁନରୁଦ୍ଧାର ସର୍କିଟ |
বাহক পুনৰ সন্নিৱিষ্ট কৰা,ବାହକ ପୁନ ins ସନ୍ନିବେଶ |
পৰিবাহী বিকিৰণ,କଣ୍ଡକ୍ଟିଭ୍ ବିଛାଇବା |
বাহক দমন,ବାହକ ଦମନ
বাহক পিঞ্জৰা,ବାହକ କେଜ୍ |
বাহক বেগ,ବାହକ ବେଗ
হেণ্ড বিট,ହାତ ବିଟ୍ |
ধাৰণ কৰা পতাকা,ପତାକା ଧରିଛି |
"দখলৰ পঞ্জীয়ন, দখলৰ পঞ্জী","ଅଧିକାରର ରେଜିଷ୍ଟର, ଅଧିକାରର ରେଜିଷ୍ଟର |"
পৰ্টেবল জেনেৰেটৰ,ପୋର୍ଟେବଲ୍ ଜେନେରେଟର
carson&#39;s আইন,କାର୍ସନ୍ ନିୟମ |
কাৰ্টিজ ফিউজ,କାର୍ଟ୍ରିଜ୍ ଫ୍ୟୁଜ୍ |
কাৰ্টিজ টেপ,କାର୍ଟ୍ରିଜ୍ ଟେପ୍ |
কেৰী ফষ্টাৰ ব্ৰীজ,କ୍ୟାରି ଫୋଷ୍ଟର ବ୍ରିଜ୍ |
ষ্টেপ এম্প্লিফায়াৰ,ଷ୍ଟେପ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
গ্ৰেডেচন,ଗ୍ରେଡେସନ୍
কেছকেড এম্প্লিফায়াৰ,କ୍ୟାସକେଡ୍ ଏମ୍ପ୍ଲିଫାୟର୍ |
"কেস্কোড এম্প্লিফায়াৰ, ষ্টেপ এম্প্লিফায়াৰ","କାସ୍କୋଡ୍ ଆମ୍ପ୍ଲିଫାୟର୍, ଷ୍ଟେପ୍ ଆମ୍ପ୍ଲିଫାୟର୍ |"
কেছেট,କ୍ୟାସେଟ୍
প্ৰৰোচনা,ପ୍ରେରଣା
বন্দী কোটাৰ,ବନ୍ଦୀ କୋଟର |
কেথ&#39;ড,କ୍ୟାଥୋଡ୍ |
কেথ&#39;ড ট্ৰেইলিং,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ |
কেথ&#39;ড ট্ৰেইলিং এম্প্লিফায়াৰ,କ୍ୟାଥୋଡ୍ ଟ୍ରେଲିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
কেথ&#39;ড লুমিনেন্স,କ୍ୟାଥୋଡ୍ ଆଲୋକ
কেথ&#39;ড পদাৰ্থ,କ୍ୟାଥୋଡ୍ ସାମଗ୍ରୀ |
কেথ’ড ৰশ্মিৰ অচিলোস্কোপ,କ୍ୟାଥୋଡ୍ ରେସ୍ ଓସିଲୋସ୍କୋପ୍ |
কেথ&#39;ড ৰশ্মিৰ নলী,କ୍ୟାଥୋଡ୍ ରେଶ୍ ଟ୍ୟୁବ୍ |
কেথ&#39;ড কণা নিক্ষেপ,କ୍ୟାଥୋଡ୍ କଣିକା ଜମା |
কেথ&#39;ড লুমিনেন্স,କ୍ୟାଥୋଡ୍ ଆଲୋକ
কুয়াৰ ফিল্টাৰ,coir ଫିଲ୍ଟର୍ |
kaver ফিল্টাৰ,କାଭର୍ ଫିଲ୍ଟର୍ |
কোটৰ,କୋଟୋର |
এণ্ট্ৰেল ৰেডিয়চন,ଆଣ୍ଟ୍ରାଲ୍ ବିକିରଣ |
কটাৰ অনুনাদক,କୋଟର ରିଜୋନେଟର |
ফেট চাৰ্জ কাপল্ড ডিভাইচ (CCD),ଫ୍ୟାଟ୍ ଚାର୍ଜ ଯୁଗ୍ମ ଉପକରଣ (ସିସିଡି)
cd ৰম,ସିଡି ରୋମ୍
cd ৰম ড্ৰাইভ,ସିଡି ରୋମ୍ ଡ୍ରାଇଭ୍ |
কোষ (বেটাৰী),କକ୍ଷ (ବ୍ୟାଟେରୀ)
কেন্দ্ৰীয় সম্পদ উপাদান,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଉପାଦାନ |
কেন্দ্ৰীয় সম্পদ একক,କେନ୍ଦ୍ରୀୟ ଉତ୍ସ ଏକକ |
কেন্দ্ৰীয় প্ৰচেছৰ,କେନ୍ଦ୍ରୀୟ ସଞ୍ଚାଳକ |
গড় স্কেল,ଅର୍ଥ
মধ্যম কম্পাঙ্ক,ମଧ୍ୟମ ଫ୍ରିକ୍ୱେନ୍ସି |
মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ,ମଧ୍ୟମ ନିଷ୍କାସନ ଟ୍ରାନ୍ସଫର୍ମର |
"চিৰামিক, মাটি","ସିରାମିକ୍, ମାଟି"
চিৰামিক ভৰোৱা,ସେରାମିକ୍ ଫିଲର୍ |
চিৰামিক ফিল্টাৰ,ସେରାମିକ୍ ଫିଲ୍ଟର୍ |
চিৰামিক সামগ্ৰী,ସିରାମିକ୍ ସାମଗ୍ରୀ |
চিৰামিক অনুনাদক,ସେରାମିକ୍ ରେଜୋନେଟର |
চিৰামিক শব্দ গ্ৰাহক,ସିରାମିକ୍ ସାଉଣ୍ଡ୍ ରିସିଭର୍ |
cerenkov কেলকুলেটৰ,ସେରେନକୋଭ୍ କାଲକୁଲେଟର |
সৰমত,ସରମାତ୍ |
চলকোজেনাইড,କଲକୋଜେନାଇଡ୍ |
কেলকোপাইৰাইট,କାଲକୋପାଇରାଇଟ୍ |
"চেনেল, চেনেল","ଚ୍ୟାନେଲ୍, ଚ୍ୟାନେଲ୍ |"
চেনেল বেণ্ড সম্প্ৰসাৰণ,ଚ୍ୟାନେଲ ବ୍ୟାଣ୍ଡ ବିସ୍ତାର |
চেনেল ক&#39;ডাৰ,ଚ୍ୟାନେଲ୍ କୋଡର୍ |
চেনেল কম্পাঙ্ক,ଚ୍ୟାନେଲ ଆବୃତ୍ତି
চেনেলৰ চৰিত্ৰ,ଚ୍ୟାନେଲ ବର୍ଣ୍ଣ
চেনেল পৃথকীকৰণ,ଚ୍ୟାନେଲ ପୃଥକତା |
চেনেল তত্ত্ব,ଚ୍ୟାନେଲ ସିଦ୍ଧାନ୍ତ |
আখৰ উৎপাদক,ବର୍ଣ୍ଣ ଜେନେରେଟର
চৰিত্ৰ চিনাক্তকৰণ,ବର୍ଣ୍ଣ ଚିହ୍ନ
বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স,ଚରିତ୍ରଗତ ପ୍ରତିବନ୍ଧକ |
চাৰ্জ কেৰিয়াৰ,ଚାର୍ଜ ବାହକ
চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল,ଚାର୍ଜ ନିୟନ୍ତ୍ରଣ ପାରାମିଟର |
চাৰ্জ সংযুক্ত ডিভাইচ,ସଂଯୁକ୍ତ ଉପକରଣ ଚାର୍ଜ କରନ୍ତୁ |
চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি,ରାଣ୍ଡମ ଆକସେସ୍ ମେମୋରୀ ଚାର୍ଜ କରନ୍ତୁ |
আধান ঘনত্ব,ଚାର୍ଜ ଘନତା |
চাৰ্জ ইনজেকচন ডিভাইচ,ଚାର୍ଜ ଇଞ୍ଜେକ୍ସନ୍ ଉପକରଣ |
চাৰ্জ লছ,ଚାର୍ଜ କ୍ଷତି
চাৰ্জ পাম্পিং,ଚାର୍ଜ ପମ୍ପିଂ |
চাৰ্জ চেন্সিং এম্প্লিফায়াৰ,ଚାର୍ଜ ସେନ୍ସିଂ ଏମ୍ପ୍ଲିଫାୟର୍ |
চাৰ্জ সংৰক্ষণ,ଚାର୍ଜ ଷ୍ଟୋରେଜ୍ |
আধানযুক্ত কণা,ଚାର୍ଜ ହୋଇଥିବା କଣିକା |
ভাবুকতা,ଉତ୍ସାହୀ
ফ্ৰেম,ଫ୍ରେମ୍
ৰবিশ্বেভ ফিল্টাৰ,robyshev ଫିଲ୍ଟର୍ |
মুঠ পৰীক্ষা কৰক,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
কম্পাঙ্ক পৰীক্ষা কৰক,ବାରମ୍ବାର ଯାଞ୍ଚ କରନ୍ତୁ |
ৰাসায়নিক বন্ধন,ରାସାୟନିକ ବନ୍ଧ |
ৰাসায়নিক বাষ্প নিক্ষেপ,ରାସାୟନିକ ବାଷ୍ପ ଜମା
শিশুৰ তলাৰ সুবিধা,ଶିଶୁ ଲକ୍ ସୁବିଧା |
শিশুৰ আইন,ଶିଶୁ ନିୟମ
চিপ,ଚିପ୍
চিপ সক্ৰিয়কৰণ,ଚିପ୍ ଆକ୍ଟିଭେସନ୍ |
choke,ଚକ୍କର
intermittent,ମଧ୍ୟବର୍ତ୍ତୀ
মাজে মাজে এম্প্লিফায়াৰ,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
মাজে মাজে এম্প্লিফায়াৰ,ମଧ୍ୟବର୍ତ୍ତୀ ଏମ୍ପ୍ଲିଫାୟର୍ |
মাজে মাজে মোড,ମଧ୍ୟବର୍ତ୍ତୀ ମୋଡ୍ |
ক্ৰ&#39;মা এম্প্লিফায়াৰ,କ୍ରୋମା ଏମ୍ପ୍ଲିଫାୟର୍ |
বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম,ବର୍ଣ୍ଣକରଣ ଚିତ୍ର
ৰং কৰা,pigmentation
বৃত্তৰ ডায়েগ্ৰাম,ବୃତ୍ତ ଚିତ୍ର
বৰ্তনী,ସର୍କିଟ
বৰ্তনী বিশ্লেষণ,ସର୍କିଟ ବିଶ୍ଳେଷଣ |
বৰ্তনী ভাঙক,ସର୍କିଟ ବ୍ରେକର୍ |
বৰ্তনীৰ ডায়েগ্ৰাম,ସର୍କିଟ ଚିତ୍ର
বৰ্তনী সংকেত,ସର୍କିଟ୍ ନୋଟେସନ୍ |
চাৰ্কিট চুইচিং,ସର୍କିଟ୍ ସୁଇଚ୍
বৃত্তাকাৰ তৰংগ পথ,ବୃତ୍ତାକାର ତରଙ୍ଗ ପଥ |
প্ৰচলিত স্মৃতিশক্তি,ବୁଲୁଥିବା ସ୍ମୃତି
বণ্ডিং বৰ্তনী,ବନ୍ଧନ ସର୍କିଟ |
clap দোলক,କରତାଳି ଓସିଲେଟର |
ক্লাছ A এম্প্লিফায়াৰ,ଶ୍ରେଣୀ ଏ ଏମ୍ପ୍ଲିଫାୟର୍ |
ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ,କ୍ଲାସ୍ A] B] C] D ଅପରେସନ୍ସ |
ক্লাছ বি এম্প্লিফায়াৰ,କ୍ଲାସ୍ ବି ଏମ୍ପ୍ଲିଫାୟର୍ |
ক্লাছ C এম্প্লিফায়াৰ,କ୍ଲାସ୍ ସି ଏମ୍ପ୍ଲିଫାୟର୍ |
ক্লাছ D এম্প্লিফায়াৰ,କ୍ଲାସ୍ ଡି ଏମ୍ପ୍ଲିଫାୟର୍ |
S শ্ৰেণীৰ শৰীৰ,S ଶ୍ରେଣୀ ଶରୀର |
"বহিষ্কাৰ, পৰিষ্কাৰ","ବହିଷ୍କାର, ପରିଷ୍କାର"
শ্বিয়াৰিং,କାଟିବା
শ্বিয়াৰিং বৰ্তনী,କାଟିବା ସର୍କିଟ |
calad,କାଲାଡ |
ঘড়ীৰ কম্পাঙ্ক,ଘଣ୍ଟା ଆବୃତ୍ତି
ঘড়ী পালছ জেনেৰেটৰ,ଘଣ୍ଟା ପଲ୍ସ ଜେନେରେଟର |
কাদাল আৰ এছ ফ্লিপ ফ্লপ,କାଦଲ ଆରଏସ୍ ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |
বন্ধ বৰ্তনী টেলিভিছন,ବନ୍ଦ ସର୍କିଟ ଟେଲିଭିଜନ |
বন্ধ লুপ কাৰ্য্য,ବନ୍ଦ ଲୁପ୍ ଅପରେସନ୍ |
বন্ধ লুপ লাভ,ବନ୍ଦ ଲୁପ୍ ଲାଭ |
পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী,ସପ୍ଲିମେଣ୍ଟାରୀ ମେଟାଲିକ୍ ସେମିକଣ୍ଡକ୍ଟର |
CMOS ডিভাইচ,CMOS ଉପକରଣ |
চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত),CMRR (ସାଧାରଣ ମୋଡ୍ ନିରପେକ୍ଷତା ଅନୁପାତ)
CO2laser,CO2laser
সমাক্ষীয় কেবল,ସମବାୟ କେବୁଲ୍ |
সমাক্ষীয় কোটাৰ,ସମବାୟ କୋଟର୍ |
সমাক্ষীয় সংযোগকাৰী,ସମବାୟ ସଂଯୋଜକ |
"সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী","ସମବାୟ ସଂଯୋଜକ, ସମବାୟ ସଂଯୋଜକ |"
সমাক্ষীয় ৰেখা,ସମବାୟ ରେଖା |
সমাক্ষীয় ৰেখা,ସମବାୟ ରେଖା |
সমাক্ষীয় তৰংগ পথ,ସମବାୟ ତରଙ୍ଗ ପଥ
ক&#39;ড সলনি কৰা,କୋଡ୍ ପରିବର୍ତ୍ତନ
ক&#39;ড চেঞ্জাৰ,କୋଡ୍ ଚେଞ୍ଜର
"ক&#39;ডেক, ক&#39;ডাৰ-ডিকোডাৰ","କୋଡେକ୍, କୋଡର୍-ଡିକୋଡର୍ |"
ষ্টেৰিঅ&#39; ক&#39;ডিং,ଷ୍ଟେରିଓ କୋଡିଂ
কাপলিং সহগ,ଯୁଗ୍ମ ଗୁଣବତ୍ତା
নিয়ন্ত্ৰণকাৰী বল,ପ୍ରତିବନ୍ଧକ ଶକ୍ତି
সুসংহত পোহৰ,ସମନ୍ୱିତ ଆଲୋକ |
ৰাশিফল,ରାଶିଫଳ
কইল ৱাইণ্ডিং মেচিন,କୋଇଲ୍ ୱିଣ୍ଡିଙ୍ଗ୍ ମେସିନ୍ |
কাকতলীয়া বৰ্তনী,ସମକକ୍ଷ ସର୍କିଟ |
গৰম কেথ&#39;ড টিউব,ଗରମ କ୍ୟାଥୋଡ୍ ଟ୍ୟୁବ୍ |
ঠাণ্ডা ৱেল্ডিং পইণ্ট,ଥଣ୍ଡା ୱେଲଡିଂ ପଏଣ୍ଟ |
"সংগ্ৰাহক, সংগ্ৰাহক","ସଂଗ୍ରହକାରୀ, ସଂଗ୍ରହକାରୀ |"
সংগ্ৰহ কৰা ধাৰা,ସ୍ରୋତ ସଂଗ୍ରହ
সংগ্ৰাহক ক্ষয়,ସଂଗ୍ରହକାରୀ କ୍ଷୟ |
সংগ্ৰাহকৰ দক্ষতা,ସଂଗ୍ରହକାରୀ ଦକ୍ଷତା |
