Malayalam,Gujarati
ആക്ടിനിയം എമിഷൻ,એક્ટિનિયમ ઉત્સર્જન
ആക്ടിനോ-യുറേനിയം,એક્ટિનો-યુરેનિયમ
ആക്ടിനോ-യുറേനിയം പരമ്പര,એક્ટિનો-યુરેનિયમ શ્રેણી
റേഡിയോ ഇലക്ട്രിക്,રેડિયોઇલેક્ટ્રિક
"ആക്ടിനോമീറ്റർ, ഫോട്ടോമൈക്രോമീറ്റർ","એક્ટિનોમીટર, ફોટોમિક્રોમીટર"
"പ്രവൃത്തി, പ്രവൃത്തി","ક્રિયા, ખત"
പ്രവർത്തനവും പ്രതികരണവും,ક્રિયા અને પ્રતિક્રિયા
പ്രവർത്തന സ്ഥിരത,ક્રિયા સતત
സ്വാധീന മേഖല,પ્રભાવ ક્ષેત્ર
"സജീവമാക്കി, സജീവമാക്കി","સક્રિય, સક્રિય"
സജീവ വ്യാപനം,સક્રિય પ્રસરણ
"സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ","સક્રિય ફાઇબર, સક્રિય ફાઇબર"
സജീവമാക്കൽ പ്രഭാവം,સક્રિયકરણ અસર
സജീവമാക്കൽ പ്രഭാവം,સક્રિયકરણ અસર
സജീവമാക്കൽ വിശകലനം,સક્રિયકરણ વિશ્લેષણ
പ്രവർത്തന കേന്ദ്രം,પ્રવૃત્તિ કેન્દ્ર
ആക്ടിവേഷൻ ടെസ്റ്റർ,સક્રિયકરણ પરીક્ષક
സജീവമാക്കൽ ഊർജ്ജം,સક્રિયકરણ ઊર્જા
സജീവമാക്കൽ എൻട്രോപ്പി,સક્રિયકરણ એન્ટ્રોપી
സജീവമാക്കൽ അമിത വോൾട്ടേജ്,સક્રિયકરણ ઓવરવોલ્ટેજ
സജീവമാക്കൽ നിരക്ക്,સક્રિયકરણ દર
"ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ","એક્ટિવેટર, એક્ટિવેટર"
ആക്റ്റിവേറ്റർ ആറ്റം,એક્ટિવેટર અણુ
ആക്സിലറേറ്റർ,પ્રવેગક
സജീവമായ ആഗിരണം,સક્રિય શોષણ
സജീവമായ ഏരിയൽ,સક્રિય હવાઈ
റേഡിയേഷൻ അപകട മേഖല,રેડિયેશન ડેન્જર ઝોન
സജീവ ഉപകരണം,સક્રિય ઉપકરણ
സജീവമായ ടാർഗെറ്റിംഗ്,સક્રિય લક્ષ્યીકરણ
സജീവ ഹൈഡ്രജൻ*,સક્રિય હાઇડ્રોજન*
സജീവ മെഷ്,સક્રિય મેશ
സജീവ ലൈൻ സജീവ ലൈൻ,સક્રિય રેખા સક્રિય રેખા
സജീവ ലൂപ്പ്,સક્રિય લૂપ
സജീവ കോഡ്*,સક્રિય કોડ*
സജീവ ചേരുവകൾ,સક્રિય ઘટકો
സജീവ തന്മാത്ര,સક્રિય પરમાણુ
സജീവ മെഷ്,સક્રિય મેશ
സജീവമായ പുനഃശോഷണം,સક્રિય પુનઃશોષણ
സജീവമായ പ്രദേശം,સક્રિય વિસ્તાર
സജീവമായ നിയന്ത്രണം,સક્રિય નિયમન
സജീവ ഉപഗ്രഹം,સક્રિય ઉપગ્રહ
സജീവമായ വിഘടന സൗരജ്വാല,સક્રિય વિખંડન સૌર જ્યોત
സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ,સક્રિય સૂક્ષ્મ પોષકતત્ત્વો
സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം,સક્રિય ટ્રેકિંગ સિસ્ટમ
സജീവ ട്രാൻസ്ഡ്യൂസർ,સક્રિય ટ્રાન્સડ્યુસર
സജീവമായ ഉപഭോഗം,સક્રિય સેવન
പ്രവർത്തന ഗുണകം*,પ્રવૃત્તિ ગુણાંક*
പ്രവർത്തന സൂചിക,પ્રવૃત્તિ સૂચકાંક
പ്രവർത്തന അനുപാതം,પ્રવૃત્તિ ગુણોત્તર
പ്രവർത്തന വെക്റ്റർ,પ્રવૃત્તિ વેક્ટર
യഥാർത്ഥ മോണിറ്റർ,વાસ્તવિક મોનિટર
യഥാർത്ഥ സമ്മർദ്ദം,વાસ્તવિક તણાવ
പ്രവർത്തനക്ഷമമാക്കാൻ,ટ્રિગર કરવા માટે
ഉപജ്ഞാതാവ്,પ્રવર્તક
ഉപജ്ഞാതാവ്,પ્રવર્તક
അക്വിറ്റിയോമീറ്റർ,એક્યુટીમીટર
കേൾവിശക്തി,સુનાવણીની તીવ્રતા
ഫോട്ടോ അക്വിറ്റി മൂല്യം,ફોટો ઉગ્રતા મૂલ્ય
ന്യൂനകോണ്,તીવ્ર કોણ
മന്ത്രിക്കുന്നു,બબડાટ
നിശിത ത്രികോണം,તીવ્ર ત્રિકોણ
അസൈക്ലിക്,એસાયક્લિક
ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ,ઓપ્ટિમાઇઝેશન એપ્લિકેશન
ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ,ઑપ્ટિમાઇઝ રાજ્ય
അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം,અનુકૂલનશીલ નિયંત્રણ સિસ્ટમ
അഡാപ്റ്റോമീറ്റർ,એડેપ્ટોમીટર
അഡ്‌കോക്ക് ആന്റിന,એડકોક એન્ટેના
സംഗ്രഹിക്കാനായി,સારાંશ માટે
സമാഹാര സമയം,સંકલન સમય
സമാഹാരം-കുറയ്ക്കൽ സമയം,સંકલન-બાદબાકી સમય
ചേർക്കുന്നയാൾ,ઉમેરનાર
"തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)","સરવાળો, સરવાળો, સરવાળો (સં.), ઉમેરણ (વિ.)"
കൂട്ടിച്ചേർക്കൽ സ്ഥിരം,વધારાનો સતત
ത്വരണം-സംഭരണം,પ્રવેગક-સરવાળા નિયમ
ദൂരം-സംഭരണം,અંતર-સરવાળા નિયમ
വേഗത-തുക നിയമം,વેગ-સરવાળા નિયમ
വെക്റ്ററുകളുടെ ആകെത്തുക,વેક્ટરનો સરવાળો
ശേഖരണ പ്രതികരണം,સંગ્રહ પ્રતિક્રિયા
അധിക നില,વધારાનો માળ
"കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)","સંયોજક સ્વર, વધારાનો સ્વર (સ્વર)"
"അഡിറ്റീവ്, സങ്കലനം","ઉમેરણ, ઉમેરણ"
സങ്കലന സംവിധാനം,એડિટિવ સિસ્ટમ
സംയുക്ത പ്രതീകങ്ങൾ,સંયુક્ત અક્ષરો
മൊത്തം പ്രതീക പ്രക്രിയ,એકંદર અક્ષર પ્રક્રિયા
സങ്കലന പൂരക നിറം,ઉમેરણ પૂરક રંગ
സങ്കലന സ്ഥിരാങ്കം,ઉમેરણ સતત
അഡിറ്റീവ് ട്രാക്ഷൻ,એડિટિવ ટ્રેક્શન
സങ്കലന പ്രഭാവം,ઉમેરણ અસર
സങ്കലന ഘടകം,ઉમેરણ પરિબળ
സങ്കലന പ്രവർത്തനം,ઉમેરણ કાર્ય
അഡിറ്റീവ് മിക്സ്,ઉમેરણ મિશ્રણ
സങ്കലന റൂട്ട്,ઉમેરણ મૂળ
സങ്കലന പ്രക്രിയ,ઉમેરણ પ્રક્રિયા
കൂട്ടിച്ചേർക്കൽ,ઉમેરણ
അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ,એડિટિવ ક્વોન્ટમ નંબર
ശേഖരണ പ്രതികരണം,સંગ્રહ પ્રતિક્રિયા
കൂട്ടിച്ചേർക്കൽ,ઉમેરણ
അഡിട്രോൺ,એડિટ્રોન
അറിയുക*,જાણો*
വിലാസ കണക്കുകൂട്ടൽ,સરનામાની ગણતરી
വിലാസം,સરનામું
വിലാസ എൻക്രിപ്ഷൻ,સરનામું એન્ક્રિપ્શન
വിലാസ എക്സ്പ്രഷൻ,સરનામા અભિવ્યક્તિ
വിലാസം,સંબોધનક્ષમતા
വിലാസ ബാർ,એડ્રેસ બાર
വിലാസ വെളിച്ചം,સરનામું પ્રકાશ
വിലാസം മാറ്റം,સરનામામાં ફેરફાર
പതാൻഷ്,પતનશ
വിലാസ രജിസ്റ്റർ,સરનામું રજીસ્ટર
വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്,સરનામું પસંદગી સ્વીચ
വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക,સરનામું વર્ગીકરણ ટેબલ
അഭിസംബോധന,સંબોધન
അഡ്രെസോഗ്രാഫ്,એડ્રેસોગ્રાફ
വിലാസ സംവിധാനം,એડ્રેસ સિસ્ટમ
അഡീഷൻ,સંલગ્નતા
adhesion സമ്മർദ്ദം,સંલગ્નતા તણાવ
പശ ഊർജ്ജം,એડહેસિવ ઊર્જા
പശ തടയൽ,એડહેસિવ બ્લોકીંગ
അടിയാബാറ്റ്,adiabat
അഡിയബാറ്റിക്,એડિબેટિક
adiabatic ത്വരണം,એડિબેટિક પ્રવેગક
adiabatic ഏകദേശം,એડિબેટિક અંદાજ
അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്,એડિબેટિક વોલ્યુમ ગુણાંક
അഡിയബാറ്റിക് തെർമോമീറ്റർ,એડિબેટિક થર્મોમીટર
adiabatic മാറ്റം,એડિબેટિક ફેરફાર
"അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്","adiabatic ચાર્ટ, adiabatic ચાર્ટ"
adiabatic compressibility,એડિબેટિક સંકોચનક્ષમતા
അഡിയബാറ്റിക് കംപ്രഷൻ,એડિબેટિક કમ્પ્રેશન
adiabatic ഗർഭനിരോധനം,એડિબેટિક ગર્ભનિરોધક
adiabatic കൂളിംഗ് പരിധി,એડિબેટિક ઠંડક મર્યાદા
അഡിയബാറ്റിക് കർവ്,એડિબેટિક વળાંક
adiabatic വക്രീകരണം,એડિબેટિક વિકૃતિ
adiabatic demagnetization,એડિબેટિક ડિમેગ્નેટાઇઝેશન
adiabatic പ്രമേയം,એડિબેટિક રિઝોલ્યુશન
