Tamil,English
சுருண்டது,coiled
"சுருள், சுருள் கட்டிடம், சுருள்",coiling
தட்டையானது,coincidence
குளிர்,cold
குறைந்த வெப்பநிலை உமிழ்வுகள்,cold emission
துணை வெப்ப நியூட்ரான்கள்,cold neutron
அழித்தல்,collapsible state
"இணை, கிளை, கிளை",collateral
"ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர், ஒருங்கிணைப்பாளர்",collator
சேகரிப்பு,collection
"கூட்டு, மக்கள் தொகை",collective
"சேகரிப்பான், சேகரிப்பான், சேகரிப்பான்",collector
மோதும் துகள்,colliding particles
இணையான,collimate
"இணையான, ஒரே திசையில்",collimated
இணைகரம்,collimator
சீரமைப்பு,collinear
சீரமைப்பு,collinearity
"மோதல், மோதல், மோதல்",collision
கூழ்,colloidal
"வண்ணமானி, நிறமானி",colorimeter
வண்ண குருட்டுத்தன்மை,colour blindness
பாத்திரம்,colour
"நிரல், நிரல்",column
"கமா, டஃப்ட், வால், வால்",coma
"சேர்க்கை, சேர்க்கை, குவிப்பு",combination
கூட்டு உயிர்,combinational tone
கூட்டு உயிர்,combination tone
பொறுப்பு,combustibility
எரிப்பு,combustion
வணிக ஃபெரைட்,commercial ferrite
"பொதுவான, பொதுவான, பொதுவான, பொதுவான, பொதுவான",common
தொடர்புகள்,communication
"திசைதிருப்பல், தரவு மாற்றம், வரிசைமாற்றம்",commutation
"கம்யூட்டர், கம்யூட்டர், கம்யூட்டர்",commutator
"ஒப்பீட்டாளர், ஒப்பிடுபவர்",comparator
ஒப்பீடு,comparison
"திசைகாட்டி, திசைகாட்டி, திசைகாட்டி",compass
"இணக்கத்தன்மை, இணக்கத்தன்மை, இணக்கத்தன்மை, இணக்கத்தன்மை",compatibility
"ஈடு செய், பழிவாங்கு",compensate
"இழப்பீடு, இழப்பீடு, இழப்பீடு",compensation
எதிர் நடவடிக்கைகள்,compensator
"தொகுத்தல், விளக்கம்",compilation
"தொகுத்தல், விளக்கம்",compile
நிரப்புத்தன்மை,complementarity
துணை,comlementary
முழுமை,complete
முழுமையான செல்,completed shell
முழுமையான பண்பேற்றம்,complete modulation
"சிக்கலான, சிக்கலான, தொகுப்பு",complex
சிக்கலான அணு,complex atom
சிக்கலான செயல்பாடு,complex function
வடிவம்,complexion
சிக்கலான பொறிமுறை,complex mechanism
பின்தொடர்தல்,compliance
"கூறு, தொடர்புடைய கூறு",component
"இணைந்த, கலப்பு",composite
"கலப்பு, கலப்பு, ஒருங்கிணைந்த, நிதி, கூட்டு",compound
அஸ்ரல் ஊசல்,compound pendulum
"அமுக்கி (பதிப்பு), சுருக்கு (வி.)",compress
சுருக்கப்பட்டது,compressed
சுருக்கத்தன்மை,compressibility
சுருக்கக்கூடிய,compressible
சுருக்கம்,compression
"அமுக்கி, அமுக்கி",compressor
"காம்ப்டன் எலக்ட்ரான், எதிர் சமநிலை எலக்ட்ரான்",Compton electron
கணக்கீடு,computation
கணக்கீட்டு,computational
"கணினி, கணினி, கணினி",computer
குழிவான,concave
பைன்வெக்ஸ்,concavo-concave
"கவனம் செலுத்த, தடிமனாக, குவிய (adj.), குவிய (v.)",concentrate
"குவிந்த, குவிந்த, குவிந்த",concentrated
"செறிவு, செறிவு, செறிவு, செறிவு",concentration
"ஒருமைய, குவிந்த",concentric
கருத்து,conception
கருத்துரு,conceptual
"நெருக்கம், தொடர்பு",concordance
ஒத்திசைந்த,concordant
"ஒரே நேரத்தில், பின்தங்கிய",concurrent
"ஒடுக்கம், ஒடுக்கம்",condensation
"ஒடுங்க, திரவமாக்க, திரவமாக்க",condense
"அமுக்கப்பட்ட, திரவமாக்கப்பட்ட, சுருக்கப்பட்ட",condensed
"மின்தேக்கி, மின்தேக்கி, சேகரிப்பான்",condenser
"நிலை, நிலை, நிலை, நிலை, நிலை",condition
கடத்துத்திறன்,conductance
இயக்கி,conducting
ஓட்டுதல்,conduction
கடத்துத்திறன்,conductivity
விசுவாசம்,confidence
"கட்டமைப்பு, கட்டமைப்பு",configuration
கட்டமைப்பு,configurational
குழப்பமான,confocal
"ஒற்றுமை, இருமுனையம், சமநிலை",congruence
"ஒத்த, ஒத்த",congruent
கூம்பு,conical
"இணைத்தல் (v.), இணைந்திருத்தல் (ver.)",conjugate
பக்கவாட்டு தொடர்புடையது,connected in parallel
