English,Bengali
Bath sponge,বাথ স্পঞ্জ
Bauhinia,বাউহিনিয়া
Beat,বীট
Beehive,বিহাইভ
Beewax,মৌমাছির মোম
Begonia,বেগোনিয়া
Behavioural adaptation,আচরণগত অভিযোজন
Bel,বেল
Belladonna,বেলাদোনা
Benign tumour,সৌম্য টিউমার
Benthic,বেন্টিক
Benzene hexachloride (BHC),বেনজিন হেক্সাচ্লোরাইড (বিএইচসি)
Benzene,বেনজিন
Berenil,বেরেনিল
Berry,বেরি
Beta diversity,বিটা বৈচিত্র্য
Betula,বেতুলা
B-globin,বি-গ্লোবিন
Bhang,ভাং
Bhetki,ভেটকি
B-horizon,বি-হরিজন
Bicarbonate,বাইকার্বোনেট
Bicarpellary,বাইকার্পেলারি
Bicarpellatae,বাইকার্পেল্লাটে
Biceps,বাইসপস
Biconcave,বাইকনকেভ
Biconvex,বাইকনভেক্স
Biconvex-spherical lens,বাইকনভেক্স-গোলাকার লেন্স
Bicuspid valve,বাইকস্পিড ভালভ
Bidder's canal,দরদাতাদের খাল
Bidder's organ,বিডারের অঙ্গ
Biennial,দ্বিবার্ষিক
Big Bang theory,বিগ ব্যাং থিওরি
Bilabiate,বিলাবিয়েট
Bilateral symmetry,দ্বিপাক্ষিক প্রতিসাম্য
Bilateria,দ্বিপক্ষীয়
Bilayer,বিলেয়ার
Bile,পিত্ত
Bile pigment,পিত্ত রঙ্গক
Bile salt,পিত্ত লবণ
Binary fission,বাইনারি বিদারণ
Binding fluorochrome,বাইন্ডিং ফ্লুরোক্রোম
Binding of substrate,সাবস্ট্রেটের বাঁধাই
Binocular,বাইনোকুলার
Binocular head,বাইনোকুলার মাথা
Binocular vision,দ্বিনেত্র দৃষ্টি
Binomial,দ্বিপদী
Binomial nomenclature,দ্বিপদ নামকরণের
Binomial system,দ্বিপদী সিস্টেম
Binuleate,বিনুলেট
Bioactive microbial product,বায়োঅ্যাকটিভ মাইক্রোবায়াল পণ্য
Biochemical pathway,বায়োকেমিক্যাল পথ
Biochemical reaction,বায়োকেমিক্যাল প্রতিক্রিয়া
Biomedical engineering,জৈব চিকিৎসা প্রকৌশল
Biosynthetic phase,বায়োসিন্থেটিক ফেজ
Bioweapon agent,বায়োওপোন এজেন্ট
Bioassay,বায়োসে
Biochemical,বায়োকেমিক্যাল
Biochemical autoanalyser,বায়োকেমিক্যাল অটোয়ানালাইজার
Biochemical characterization,বায়োকেমিক্যাল বৈশিষ্ট্য
Biochemical oxygen demand (BOD),বায়োকেমিক্যাল অক্সিজেনের চাহিদা (বিওডি)
Biochemical pathway,বায়োকেমিক্যাল পথ
Biochemical taxonomy,বায়োকেমিক্যাল টেকনোমি
Biochemical technique,বায়োকেমিক্যাল টেকনিক
Biochemistry,বায়োকেমিস্ট্রি
Biocide,বায়োসাইড
Biocide residue,বায়োসাইড অবশিষ্টাংশ
Biodegradable insecticide,বায়োডেগ্রেডেবল কীটনাশক
Biodegradable organic waste,বায়োডেগ্রেডেবল জৈব বর্জ্য
Biodegradable pesticide,বায়োডেগ্রেডেবল কীটনাশক
Biodiversity,জীববৈচিত্র্য
Bioethics,বায়োথিক্স
Biofertilizer,বায়োফার্টিলাইজার
Biofortification,বায়োফোর্টিফিকেশন
Biogenesis,বায়োজেনেসিস
Biogenetic law,বায়োজেনেটিক আইন
Biogeochemical cycle,বায়োগোকেমিক্যাল চক্র
Biogeographical region,বায়োগোগ্রাফিক অঞ্চল
Biogeography,বায়োগোগ্রাফি
Bioinformatics,বায়োইনফরম্যাটিকস
Biolistic gun (gene gun),বায়োলিস্টিক বন্দুক (জিন বন্দুক)
Biolistics,বায়োলিস্টিকস
Biological and physical barrier,জৈবিক এবং শারীরিক বাধা
Biological being,জৈবিক সত্তা
Biological chemistry,জৈবিক রসায়ন
Biological classification,জৈবিক শ্রেণিবিন্যাস
Biological community,জৈবিক সম্প্রদায়
Biological control,জৈবিক নিয়ন্ত্রণ
Biological diversity,জীব বৈচিত্র্য
Biological evolution,জৈবিক বিবর্তন
Biological farming,জৈবিক কৃষিকাজ
Biological legacy,জৈবিক উত্তরাধিকার
Biological magnification,জৈবিক ম্যাগনিফিকেশন
Biological nitrogen fixation,জৈবিক নাইট্রোজেন স্থিরকরণ
Biological pigment,জৈবিক রঙ্গক
Biological species concept,জৈবিক প্রজাতির ধারণা
Biological system,জৈবিক ব্যবস্থা
Biological war (bio-war),জৈবিক যুদ্ধ (বায়ো-ওয়ার)
Biological weapon (bio-weapon),জৈবিক অস্ত্র (বায়ো-ওয়েপন)
Biologicals,জৈবিক
Biologist,জীববিজ্ঞানী
Biology,জীববিজ্ঞান
Bioluminescence,বায়োলুমিনেসেন্স
Biomass,বায়োমাস
Biomass fuel,জৈববস্তুপুঞ্জ জ্বালানী
Biome,বায়োম
Biomedical engineering,জৈব চিকিৎসা প্রকৌশল
Biomedical technology,বায়োমেডিকাল প্রযুক্তি
Biomolecule,বায়োমোলিকুল
Biopatent,বায়োপেটেন্ট
Biopharmaceutical,বায়োফর্মাসিউটিক্যাল
Biophysical,বায়োফিজিকাল
Biophysics,বায়োফিজিক্স
Biopiracy,বায়োপিরসি
Biopotential amplifier,বায়োপোটেনশিয়াল এম্প্লিফায়ার
Bioreactor,বায়োরিয়্যাক্টর
Bioremediation,বায়োরিমেডিয়েশন
Biosolid,বায়োসোলিড
Biosphere resources,বায়োস্ফিয়ার রিসোর্স
Biosphere,বায়োস্ফিয়ার
Biosynthetic pathway,বায়োসিন্থেটিক পথ
Biosynthetic phase,বায়োসিন্থেটিক ফেজ
Biosystematics,বায়োসিস্টেম্যাটিক্স
Biotechnology,বায়োটেকনোলজি
Bioterrorism,বায়োটেররিজম
Biotic,বায়োটিক
Biotic community,বায়োটিক সম্প্রদায়
Biotic factor,বায়োটিক ফ্যাক্টর
Biowar,বায়োয়ার
Bioweapon agent,বায়োওপোন এজেন্ট
Biparous,দ্বিপক্ষীয়
Biphosphoglycerate,বিফোসফোগ্লাইরেট
Bipinnate,বাইপিনেট
Bipolar nerve cell,বাইপোলার নার্ভ সেল
Bipolar neuron,বাইপোলার নিউরন
Bird,পাখি
Bird flu virus,পাখি ফ্লু ভাইরাস
Bisexual,উভকামী
Bisexual flower,উভকামী ফুল
Biting and chewing type,কামড় এবং চিউইং টাইপ
Bivalent,দ্বিখণ্ডিত
Bizarre behavior,উদ্ভট আচরণ
Black berry,কালো বেরি
Black foot disease,কালো পা রোগ
Black rot of crucifer,ক্রুশিয়ারের কালো পচা
Bladder wort,মূত্রাশয় ওয়ার্ট
Bladder,মূত্রাশয়
Bladderwort,মূত্রাশয়
Bladderworm,ব্লাড্ডারওয়ার্ম
Blastocole,ব্লাস্টোকোল
Blastocyst,ব্লাস্টোসাইস্ট
Blastomere,বিস্ফোরণ
Blastula,ব্লাস্টুলা
Blended,মিশ্রিত
Blind sac,অন্ধ স্যাক
Blind spot,অন্ধ স্পট
Blood clotting factor,রক্ত জমাট বাঁধা ফ্যাক্টর
Blood corpuscle,রক্তের কর্পসেল
Blood flow,রক্ত প্রবাহ
Blood group,রক্তের গ্রুপ
Blood serum,রক্ত সিরাম
Blood vessel,রক্তনালী
Bloodstream,রক্ত প্রবাহ
Blotting,ব্লটিং
Blue baby syndrome,নীল বেবি সিনড্রোম
Blue berry,নীল বেরি
Blue green algae,নীল সবুজ শেত্তলা
Blue revolution,নীল বিপ্লব
Blue whale,নীল তিমি
Blue end ligation,ব্লু এন্ড লিগেশন
Blurring of vision,দৃষ্টি ঝাপসা
Bobcat,ববক্যাট
Body,দেহ
Body (somatic) cell,দেহ (সোম্যাটিক) সেল
Body fluid,শরীরের তরল
Boerhaavia,বোয়ারহাভিয়া
Bog,বগ
Boll worm,বোল কৃমি
Bolus,বোলাস
Bomb caloriometer,বোমা ক্যালোরিওমিটার
Bombay duck,বোম্বে হাঁস
Bombyx,বোম্বিক্স
Bone marrow,অস্থি মজ্জা
Bonellia,বোনেলিয়া
Bony labyrinth,হাড়ের গোলকধাঁধা
Bony structure,হাড় কাঠামো
Book gill,বই গিল
Bordered pit,সীমানা পিট
Botanical,বোটানিকাল
Botanical garden,উদ্ভিদ উদ্যান
Botanical nomenclature,বোটানিকাল নামকরণ
Botanist,উদ্ভিদবিদ
Botany,উদ্ভিদবিজ্ঞান
