Malayalam,Marathi
ഏകപക്ഷീയമായ പരാബോളകൾ,कोएक्सियल पॅराबोलास
ഏകപക്ഷീയമായ വിമാനങ്ങൾ,समाक्षीय विमाने
ഏകപക്ഷീയ ത്രികോണങ്ങൾ,समाक्षीय त्रिकोण
കോബ് - ഡഗ്ലസ് ഫംഗ്ഷൻ,कोब - डग्लस फंक्शन
കോഡിംഗ്,कोडिंग
ഡാറ്റയുടെ കോഡിംഗ്,डेटाचे कोडिंग
സഹ-ഡൊമെയ്ൻ,सह-डोमेन
കോഫിഫിഷ്യന്റ് മാട്രിക്സ്,गुणांक मॅट्रिक्स
പരസ്പര ബന്ധത്തിന്റെ ഗുണകം,सहसंबंध गुणांक
നിർണ്ണയത്തിന്റെ ഗുണകം,निर्धाराचे गुणांक
ഇലാസ്തികതയുടെ ഗുണകം,लवचिकता गुणांक
വികാസത്തിന്റെ ഗുണകം,विस्तार गुणांक
ഘർഷണത്തിന്റെ ഗുണകം,घर्षण गुणांक
രേഖീയ വികാസത്തിന്റെ ഗുണകം,रेखीय विस्ताराचे गुणांक
റിഗ്രഷൻ ഗുണകം,प्रतिगमन गुणांक
ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം,पृष्ठभाग तणावाचे गुणांक
ഗുണനഘടകം,भिन्नतेचे गुणांक
സഹഘടകം,cofactor
കോയിൻ ത്രോ (കോയിൻ ടോസ്),नाणे फेकणे (नाणे फेकणे)
സാമ്പിൾ ശേഖരണം,नमुना संकलन
കോളിനിയർ,समरेख
കോളിനിയറിറ്റി,समरेखता
കോളം,स्तंभ
നിര തുല്യത,स्तंभ समतुल्यता
നിര തത്തുല്യം,स्तंभ समतुल्य
നിര തുല്യമായ മാട്രിക്സ്,स्तंभ समतुल्य मॅट्रिक्स
കോളം മാട്രിക്സ്,स्तंभ मॅट्रिक्स
നിര റാങ്ക്,स्तंभ रँक
കോളം കുറച്ച echolon മാട്രിക്സ്,स्तंभ कमी केलेले इकोलॉन मॅट्रिक्स
നിര വെക്റ്റർ,स्तंभ वेक्टर
നിരയായി,स्तंभानुसार
സംയുക്ത സമവാക്യം,एकत्रित समीकरण
പൊതുവായ കോൺ,सामान्य कोन
പൊതു അക്ഷം,सामान्य अक्ष
പൊതുവായ അടിസ്ഥാനം,सामान्य आधार
പൊതു വിഭജനം,सामान्य भाजक
പൊതുവായ വ്യത്യാസം,सामान्य फरक
പൊതു ഘടകം,सामान्य घटक
പൊതുവായ ലോഗരിതം,सामान्य लॉगरिथम
പൊതുവായ ഗുണിതം,सामान्य एकाधिक
പൊതു അനുപാതം,सामान्य प्रमाण
പൊതു വിഭാഗം,सामान्य विभाग
പൊതുവായ വശം,सामान्य बाजू
പൊതുവായ ടാൻജെന്റ്,सामान्य स्पर्शिका
പൊതുവായ പദം,सामान्य संज्ञा
കമ്മ്യൂട്ടേറ്റീവ് നിയമം,बदली कायदा
കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി,बदली मालमत्ता
കമ്മ്യൂട്ടേറ്റീവ് റൂൾ,बदली नियम
കൂട്ടിച്ചേർക്കലിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,जोडणीचा बदली कायदा
ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,गुणाकाराचा कम्युटेटिव्ह कायदा
കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ,बदली ऑपरेशन
കമ്മ്യൂട്ടേറ്റർ ഗ്രൂപ്പ്,कम्युटेटर गट
മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടിംഗ്,मॅट्रिक्सचे प्रवास
കോംപാക്റ്റ് സെറ്റ്,कॉम्पॅक्ट सेट
താരതമ്യത,तुलना
മാർഗങ്ങളുടെ താരതമ്യം,साधनांची तुलना
ശതമാനത്തിന്റെ താരതമ്യം,टक्केवारीची तुलना
താരതമ്യ പരിശോധന,तुलना चाचणी
അനുയോജ്യത സമവാക്യം,सुसंगतता समीकरण
മത്സര ഗെയിം,स्पर्धात्मक खेळ
മത്സര സാഹചര്യം,स्पर्धात्मक परिस्थिती
മത്സര തന്ത്രം,स्पर्धात्मक धोरण
കമ്പൈലർ,संकलक
പരസ്പരപൂരകമായ,पूरक
പൂരക കോൺ,पूरक कोन
പൂരക സംഭവം,पूरक घटना पूरक घटना
പൂരക ഘടകം,पूरक घटक
പൂരക പ്രവർത്തനം,पूरक कार्य
കോംപ്ലിമെന്ററി ഹാഫ് സ്പേസ്,पूरक अर्धी जागा
പൂരക ഇടവേള,पूरक अंतराल
കോംപ്ലിമെന്ററി സെറ്റ്,पूरक संच
പൂർത്തീകരണം,पूरक
ഒരു സെറ്റിന്റെ പൂരകം,संचाचे पूरक
സമ്പൂർണ്ണ സെൻസസ്,पूर्ण जनगणना
സമ്പൂർണ്ണ കോറിലേഷൻ മാട്രിക്സ്,पूर्ण सहसंबंध मॅट्रिक्स
പൂർണ്ണ മെട്രിക് സ്പേസ്,पूर्ण मेट्रिक जागा
പൂർണ്ണമായ ഓർത്തോനോർമൽ സെറ്റ്,संपूर्ण ऑर्थोनॉर्मल सेट
സമ്പൂർണ്ണ ചതുർഭുജം,पूर्ण चतुर्भुज
സമ്പൂർണ്ണ ഘടകം,पूर्ण भागफल
മുഴുവൻ സെറ്റ്,पूर्ण संच
പൂർണ്ണമായ പരിഹാരം,पूर्ण समाधान
പൂർണ്ണമായും ക്രമരഹിതമായ ഡിസൈൻ,पूर्णपणे यादृच्छिक डिझाइन
സങ്കീർണ്ണമായ വാദം,जटिल युक्तिवाद
സങ്കീർണ്ണമായ സംയോജനം,जटिल संयुग्म
സങ്കീർണ്ണമായ വ്യത്യാസം,जटिल भिन्नता
സങ്കീർണ്ണമായ പ്രവർത്തനം,जटिल कार्य
സങ്കീർണ്ണമായ ഏകീകരണം,जटिल एकीकरण
സങ്കീർണ്ണമായ മെട്രിക്സ്,जटिल मॅट्रिक्स
സങ്കീർണ്ണ സംഖ്യ,जटिल संख्या
സങ്കീർണ്ണ സംഖ്യ ഫീൽഡ്,जटिल संख्या फील्ड
സങ്കീർണ്ണമായ ഓർത്തോഗണൽ മാട്രിക്സ്,जटिल ऑर्थोगोनल मॅट्रिक्स
സങ്കീർണ്ണമായ വിമാനം,जटिल विमान
സങ്കീർണ്ണമായ അളവ്,जटिल प्रमाण
സങ്കീർണ്ണമായ പരസ്പര,जटिल परस्पर
സങ്കീർണ്ണമായ ഫലം,जटिल परिणाम
