Telugu,Punjabi
యాంటీబాడీ మధ్యవర్తిత్వ రోగనిరోధక శక్తి,ਐਂਟੀਬਾਡੀ ਵਿਚੋਲੀ ਛੋਟ
ప్రతిస్కందకం,ਐਂਟੀਕੋਆਗੂਲੈਂਟ
యాంటికోడాన్ లూప్,ਐਂਟੀਕੋਡਨ ਲੂਪ
యాంటిడిప్రెసెంట్,ਰੋਗਾਣੂਨਾਸ਼ਕ
అశ్లీల ముందు భాగము,ਐਂਟੀਡੀਯੂਯੂਰੀ ਹਾਰਮੋਨ (ਏਡੀਐਚ)
యాంటిజెన్ జన్యువు,ਐਂਟੀਗਨ ਜੀਨ
యాంటిజెన్-యాంటీబాడీ కాంప్లెక్స్,ਐਂਟੀਗਨ-ਐਂਟੀਬਾਡੀ ਕੰਪਲੈਕਸ
యాంటిజెనిక్ డిటర్మినెంట్,ਐਂਟੀਗੈਨਿਕ ਨਿਰਣਾਇਕ
యాంటిన్యూట్రిషనల్ కారకం,ਐਂਟੀਨੂਪਸ਼ਨਲ ਫੈਕਟਰ
యాంటీఆక్సిడెంట్,ਐਂਟੀਆਕਸੀਡੈਂਟ
యాంటీపోడల్ న్యూక్లియస్,ਐਂਟੀਪੰਡੀਲ ਨਿ le ਕਲੀਅਸ
యాంటీ సెన్స్ RNA,ਤਣਾਅ ਵਿਰੋਧੀ ਆਰ ਐਨ ਏ
యాంటీవైరల్ ప్రోటీన్,ਐਂਟੀਵਾਇਰਲ ਪ੍ਰੋਟੀਨ
Antrum,ਗੜਬੜ
అనుక్లీట్,Ul ਿੱਲ
పాయువు,ਗੁਦਾ
ఆందోళన రుగ్మత,ਚਿੰਤਾ ਵਿਕਾਰ
బృహద్ధమని వంపు,ਏਓਰਟਿਕ ਆਰਕ
బృహద్ధమని గ్యాంగ్లియన్,ਏਓਰਟਿਕ ਗੈਂਗਲੀਅਨ
బృహద్ధమని సెమిలునార్ వాల్వ్,ਅੌਰਥਿਕ ਸੇਮਿਲਿ un ਨਰ ਵਾਲਵ
బృహద్ధమని కవాటం,ਏਓਰਟਿਕ ਵਾਲਵ
APC (అనాఫేస్ ప్రమోటింగ్ కాంప్లెక్స్),ਏਪੀਸੀ (ਐਨਾਫਸੇਸ ਕੰਪਲੈਕਸ ਨੂੰ ਉਤਸ਼ਾਹਤ ਕਰਨਾ)
అపెలైక్ పూర్వీకుడు,ਏਪ ਵਰਗੀ ਯੂਨੀਅਨ
అఫిడ్,Aphid
ఆఫ్రొడైట్,ਐਫਰੋਡਾਈਟ
ఎపికల్ ఆధిపత్యం,ਏਪਿਕਲ ਦਬਦਬਾ
ఎపికల్ ప్యాడ్,Apical Pad
ఎపికల్చర్,Apsiculturuse
APIS ఇండికా,ਏਪਿਸ ਇੰਡੀਕਾ
అప్లానోస్పోర్,ਏਪਲਾਨੋਸਪੌਰ
అప్లిసియా,ਅਫਲਸੀਆ
అపోకార్పే,ਅਪਰੋਕਾਰ ਪੀਫਾ
అపోకార్పస్,ਅਪੋਕੌਰਪਸ
అపోకార్పస్ అండాశయం,ਅਪੋਕੌਰਪਸ ਅੰਡਾਸ਼ਯ
అపోక్రిన్ గ్రంథి,ਅਪਕ੍ਰਾਈਨ ਗਲੈਂਡ
అపోఎంజైమ్,ਅਪੋਜੀਮ
అపోమిక్,ਅਪਮਾਨਜਨਕ
అపోమిక్సిస్,ਅਪੋਮਿਕਸ
అపోప్లాజమ్,ਅਪੋਪਲਾਸਮ
అపోప్లాస్టిక్ మార్గం,Apoplasict ਬਿਸ਼ਵੇ
అపోప్టోసిస్,ਅਪੋਪੋਟੋਸਿਸ
ఉపకరణం,ਉਪਕਰਣ
అనుబంధ అస్థిపంజరం,ਹੈਂਡੀਕੀਲ ਪਿੰਜਰ
కర్ణభేరి యొక్క అనుబంధం,ਕਲੇਕਮ ਦਾ ਅੰਤਿਕਾ
ఆపిల్ నత్త,ਐਪਲ ਸਨੈਲ
ఆక్వాకల్చర్,ਐਕਵਾਇਲਚਰ
ఆక్వాపోరిన్,ਐਕੁਆਪੋਰਿਨ
జల ఉభయచర,ਐਕੁਆਟਿਕ ਐਂਪੀਬੀਅਨ
జల రూపం,ਜਲ
జల ఆవాసాలు,ਜਲ-ਰਹਿਤ ਰਿਹਾਇਸ਼
జల జీవి,ਜਲਮਿਆਵ
జల మొక్క,ਜਲ
జల శ్వాసక్రియ,ਐਕੁਆਟਿਕ ਸਾਹ
సజల ద్రవం,ਜਲੂੜ ਤਰਲ
సజల హ్యూమర్,Quice ਹੰਸ਼
సజల ఇంట్రా-సెల్యులార్ ద్రవం,ਜਲਮਈ ਅੰਗੂਰ-ਸੈਲੂਲਰ ਤਰਲ
సజల నమూనా,ਜਲਮਈ ਨਮੂਨਾ
సజల ద్రావణంలో,ਜਲੂਣ ਦਾ ਹੱਲ
అక్విలా,ਅਕੂਲਾ
అరబిడోప్సిస్,ਅਰੇਮੀਡੋਪਿਸ
అరాచ్నిడా,ਅਰਾਚਨੀਡਾ
అరాక్నోయిడ్,ਅਰਾਚਨੋਇਡ
అరేనియస్,ਅਰਨੀਅਸ
అర్బోర్సెంట్,ਆਰਬੋਰਸੈਂਟ
అర్బోర్సెంట్ లైకోపాడ్,ਆਰਬੋਰਸੈਂਟ ਲਾਇਕੋਪਡ
ఆర్కిబాక్టీరియా,ਪੁਰਾਤੱਤਬੀਟਰੀਆ
ఆర్కిగోనియం,ਆਰਚੀਗੋਨੀਅਮ
ద్వీపసమూహం,ਆਰਚੀਪਲੇਗੋ
ఆర్కిటిక్,ਆਰਕਟਿਕ
ఆర్కిటిక్ టెర్న్,ਆਰਕਟਿਕ ਟੇਰ
ఆర్కిటిక్ టండ్రా,ਆਰਕਟਿਕ ਟੁੰਡਰਾ
ఆర్డియా,ਅਰਦੀਸ
ఐసోలార్ కణజాలం,ਅਬੀਲਰ ਟਿਸ਼ੂ
రుజువు,ਐਜਮੋਨ (ਪੱਕੇ ਭੁੱਕੀ)
ఆర్గెమోన్ మెక్సికానా,ਐਜਮੋਨ ਮੈਕਸੀਕਾ
అర్జినిన్,ਅਰਜੀਨਾਈਨ
శుష్క ప్రాంతం,ਸੁੱਕੇ ਖੇਤਰ
అరిస్టోలోచియాసియా,ਅਰਸਤੋਲੋਕੀਸੀ
చేయి దాణా,ਬਾਂਦਰ ਖਾਣਾ
ఆర్మీవార్మ్,ਫੌਜ ਦੇ ਕੀੜੇ
Aroid,ਅਰਾਦ
వాసన,ਖੁਸ਼ਬੂ
అరేస్టర్,ਅਰੈਸਟਰ
ఆర్టెమిసియా,ਅਰਤਿਮਿਸੀਆ
ధమనుల సిస్టోలిక్,ਧਮਾਕਾ ਕਰੋ ਸਿੰਸਟੋਲਿਕ
ఆర్టిరియోస్క్లెరోటిక్,ਆਰਟੀਰੀਓਸਕਲੇਰੋਟਿਕ
ఆర్థ్రోపోడ్,ਆਰਥਰੋਪੋਡ
ఆర్థరైటిస్,ਗਠੀਏ
ఆర్థ్రోపోడా,ਆਰਥਰੋਪੋਡਾ
కీలు మృదులాస్థి,ਆਰਟਿਕਲ ਕਾਰਟਿਲੇਜ
ఉచ్చారణ,ਬਿਆਨ
ఉచ్చరించబడింది,ਬਿਆਨ
కృత్రిమ పేస్‌మేకర్,ਨਕਲੀ ਪੇਸਮੇਕਰ
కృత్రిమ ఎంపిక,ਨਕਲੀ ਚੋਣ
ఆర్టోకార్పస్ హెటెరోఫిల్లస్,ਆਰਕਕ੍ਰਿਪਸ ਹੈਟਰੋਫਾਈਲਸ
ఆస్బెస్టాస్ ఫైబర్,ਐਸਬੈਸਟਸ ਫਾਈਬਰ
ఆస్బెస్టాసిస్,Sesbestosis
అస్కారిస్,ਐਸਕਾਰਿਸ
ఆరోహణ క్రోమాటోగ్రఫీ,ਚੱਲੀ ਚੱਲੀ ਕ੍ਰੋਮਾਮੋਗ੍ਰਾਫੀ
అస్సిడియా,ਐਸਸੀਡੀਆ
అస్సిడియన్,ਐਸਸੀਡਿਅਨ
అస్కోకార్ప్,Ascocarp
అస్కోమైసెట్స్,Ascomycesetes
ఆస్కార్బిక్ ఆమ్లం,ਐਸਕੋਰਬਿਕ ਐਸਿਡ
అస్కోస్పోర్,ਐਸਕੋਸਪੋਰ
అస్కస్,ਅਸ੍ਸਕਸ
Aseptate,Sseptate
అలైంగిక పునరుత్పత్తి,ਅਸ਼ਜਿਆ ਪ੍ਰਜਨਨ
అలైంగిక బీజాంశం,ਅਸਪਸ਼ਟ ਸਪੋਰ
ఆస్పరాజిన్ సింథటేస్,Asparagine ਸਿੰਥੇਟੇਸ
ఆస్పరాగస్,ਐਸਪੈਰਾਗਸ
అస్పార్టిక్ ఆమ్లం,ਐਸਪਾਰਟਿਕ ਐਸਿਡ
ఆస్పెర్‌గిల్లస్ నైగర్,ASPREGLLUS ਨਾਈਜਰ
ఆస్పెర్‌గిల్లస్,ਅਸਪਰਗੇਲਸ
అస్ఫోడెలస్ టెనుఫోలియస్,Assphoodelus tinguleifios
ఆస్పిరిన్,ਐਸਪਰੀਨ
పరీక్ష,ਅਨੀ
సమావేశం,ਅਸੈਂਬਲੀ
సమీకరణ సామర్థ్యం,ਅਸਮੁਸ਼ੀ ਕੁਸ਼ਲਤਾ
అస్సిమిలేటరీ రూట్,ਅਸਮਿਲੈਲੀਅਲ ਰੂਟ
సహాయక పునరుత్పత్తి సాంకేతికత,ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੀ ਤਕਨੀਕ
అసోసియేషన్ ప్రాంతం,ਐਸੋਸੀਏਸ਼ਨ ਖੇਤਰ
అసోసియేటివ్ సహజీవనం,ਐਸੋਸੀਏਟਿਵ ਚਿੰਨ੍ਹ
కలగలుపు మరియు పున omb సంయోగం,ਉਲਟਾ ਅਤੇ ਲੈਸਸ਼ਨ
కారకం యొక్క కలగలుపు,ਕਾਰਕ ਦੀ ਉਲੰਘਣਾ
అస్టాకస్,ਐਸਟੈਕਸ
ఆస్టెరేసి,ਅਸਤੇਰੇਸੀ
ఆస్టారేల్స్,Aseterales
గ్రహశకలం,ਅਸਾਧਾਰਣ
ఉబ్బసం,ਦਮਾ
ఆస్ట్రగలస్ గుమ్మర్,ਅਸਟ੍ਰੌਲਸ ਗਮਮੀਫਾਇਰ
జ్యోతిష్య కుదురు పోల్,ਸੂਟ੍ਰਲ ਸਪਿੰਡਲ ਖੰਭੇ
ఖగోళ శాస్త్రవేత్త,ਖਗੋਲ ਵਿਗਿਆਨੀ
అసమాన కార్యోటైప్,ਅਸਮੈਟ੍ਰਿਕ ਕੈਰੀਓਟਾਈਪ
అసమాన,ਅਸਮੈਟ੍ਰਿਕਲ
అథెరోమాటస్,ਐਥਰੋਮੋਮੋਟਸ
అథెరోస్క్లెరోసిస్,ਐਥੀਰੋਸਕਲੇਰੋਟਿਕ
అథెరోస్క్లెరోటిక్ ఫలకం,ਐਥੀਰੋਸਕਲੇਰੋਟਿਕ ਪਲੇਕ
భౌగోళిక పటం,ਐਟਲਸ
అట్లాస్ వెన్నుపూస,ਐਟਲਸ ਵਰਟੀਬਰਾ
వాతావరణం,ਵਾਤਾਵਰਣ
వాతావరణం,ਵਾਯੂਮੰਡਲ
వాతావరణ ఇన్పుట్లు,ਵਾਯੂਮੰਡਲ ਦੇ ਉਪਕਰਣ
అటామిక్ ఫోర్స్ మైక్రోస్కోప్,ਪਰਮਾਣੂ ਤਾਕਤ ਮਾਈਕਰੋਸਕੋਪ
అణువు,ਐਟਮ
ATP ASE,Atp ase
కర్ణిక సంకోచం,ਐਟਰੀਅਲ ਸੁੰਗੜਨ
కర్ణిక దడ,ਐਟਰੀਅਲ ਫਾਈਬ੍ਰਿਲੇਸ਼ਨ
కర్ణిక మధ్యస్థ,ਐਟਲਿਕ ਨਟ੍ਰਿ su ਫ ਫੈਕਟਰ (ਏ ਐਨ ਐਫ)
కర్ణిక నోడ్,ਐਟਰੀਅਲ ਨੋਡ
కర్ణిక సిస్టోల్,ਐਟਿਅਲ ਈਸਟੋਲ
అట్రియోవెంట్రిక్యులర్ నోడ్,ਐਟਰੀਓਵੈਂਟ੍ਰਿਕੂਲਰ ਨੋਡ
అట్రియోవెంట్రిక్యులర్ వాల్వ్,ਐਟਰੀਓਵੈਂਟ੍ਰਿਕੂਲਰ ਵਾਲਵ
కర్ణిక,ਐਟ੍ਰੀਅਮ (ਮੋਟੀਰੀਆ)
కర్ణిక,ਐਟ੍ਰੀਅਮ (ਮੋਟੀਰੀਆ)
అట్రోపా బెల్లడోన్నా,ਐਟੋਰੋਸਾ ਬੇਲਾਡੋਨਾ
క్షీణత,ਸ਼ੋਸ਼ਣ
అట్రోపిన్ ఆల్కలాయిడ్,ਐਟ੍ਰੋਪਾਈਨ ਐਲਕਾਲਾਇਡ
అటాచ్మెంట్ ప్లేట్,ਅਟੈਚਮੈਂਟ ਪਲੇਟ
శ్రవణ వల్కలం,ਆਡਿਟਟਰੀ ਕੋਰਟੇਕਸ
Ululosira,Uloseira
మూత్రకద్రవయ ఎముక,ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ)
మూత్రకద్రవయ ఎముక,ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ)
మూత్రకద్రవయ ఎముక,ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ)
మూత్రకద్రవయ ఎముక,ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ)
ఆస్ట్రాలోపిథెసిన్లు,ਆਸਟਰੇਲਿਓਪੀਟੀਕੇਨਸ
ఆటోకాలజీ,ਅਨਾਜ
ఆటోమేటెడ్ DNA సీక్వెన్సర్,ਸਵੈਚਾਲਿਤ ਡੀ ਐਨ ਏ ਸੀਕੁਇੰਸਰ
ఆటోపోలిప్లోయిడ్,ਆਟੋਪਲਿਪਲਾਈਡ
ఆటోనలైజర్,ਆਟੋਮੈਟੇਲਸਰ
ఆటోగామి,ਆਟੋਗ੍ਰਾਮ
ఆటోగామి,ਆਟੋਗ੍ਰਾਮ
ఆటోగ్రాఫ్ట్,ਆਟੋਗ੍ਰਾਫਟ
స్వయం ప్రతిరక్షక వ్యాధి,ਸਵੈ-ਇਮਿਜਨ ਬਿਮਾਰੀ
ఆటోమొబైల్ ఎగ్జాస్ట్,ਆਟੋਮੋਬਾਈਲ ਐਗਜ਼ਸਟ
అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ,ਆਟੋਨੋਮਿਕ (ਅਣਇੱਛਤ) ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ
ఆటోఫాగిక్ లైసోజోమ్,ਆਟੋਫਿਕ ਲਾਇਸੋਸੋਮ
ఆటోప్లాయిడ్,ਆਟੋਪਲੋਇਡ
ఆటోపోడియం,ਆਟੋਪੋਡਿਅਮ
ఆటోపోలిప్లోయిడ్,ਆਟੋਪਲਿਪਲਾਈਡ
ఆటోసోమల్ క్రోమోరోమ్,ਆਟੋਸੋਮਲ ਕ੍ਰੋਮੋਰੋਮ
ఆటోసోమల్ జన్యువు,ਆਟੋਸੋਮਲ ਜੀਨ
ఆటోసోమ్,ਆਟੋਸੋਮ
ఆటోటెట్రాప్లాయిడ్,ਆਟੋਟੇਟਰਪਲੋਇਡ
ఆటోటోమి,ਆਟੋਟਮੀ
ఆటోట్రిప్లోయిడ్ రకం,ਆਟੋਟ੍ਰਿਪਲਾਈਡ ਕਿਸਮਾਂ
ఆటోట్రోఫ్,ਆਟੋਟ੍ਰੋਫ
శరదృతువు కలప,ਪਤਝੜ ਦੀ ਲੱਕੜ
అక్సనోగ్రాఫ్,ਏਯੂਕਸਨੋਗ੍ਰਾਫ
అక్సనోమీటర్,Auxanometer
సహాయక పెరుగుదల,Auxtic ਵਾਧਾ
ఆక్సిన్,Auxin
ఆక్సోట్రోఫ్,Auxotrof
ఒక v బండిల్,ਇੱਕ ਵੀ ਬੰਡਲ
ఏవ్స్,Aves
అవిసెన్నియా,ਐਵੀਸਨੀਆ
Awn,Awn
అక్షసంబంధ అస్థిపంజరం,ਐਕਸਿਅਲ ਸਕੈਲਟਨ
ఆక్సైల్,ਧੁਰਾ
ఆక్సిలరీ బడ్,Axillary ਮੁਕੁਲ
ఆక్సిలరీ,ਐਕਸੀਲਰੀ
అక్షం వెన్నుపూస,ਐਕਸਿਸ ਵਰਟੀਬਰਾ
ఆక్సాన్,ਐਕਸਨ
అక్షసంబంధ పొర,ਐਕਸੋਨਲ ਝਿੱਲੀ
అక్షసంబంధమైన,ਧੁਨੀ
ఆక్సోనెమ్,ਐਕਸੋਨਮ
అజోస్పిరిల్లమ్,ਅਜ਼ੀਸਪਿਰਿਲਮ
అజోటోబాక్టర్,ਅਜ਼ੋਟੋਬੈਟਰ
అజైగస్ సిర,ਅਜ਼ੀਘਰ ਨਾੜੀ
బాసిల్లస్ ఆంత్రాసిస్,ਬੇਸਿਲਸ ਐਂਥਰੇਸਿਸ
కర్రవు,ਬੈਡੀਸ ਥਿਨੀਨਸਿਸ (ਬੀਟੀ)
బాసిల్లస్,ਬੈਸੀਲਸ
బాక్టీరియా,ਬੈਕਟੀਰੀਆ
బాక్టీరియల్,ਬੈਕਟੀਰੀਆ
బాక్టీరియా కృత్రిమ క్రోమోజోమ్,ਬੈਕਟਰੀਆ ਨਕਲੀ ਕ੍ਰੋਮੋਸੋਮ (ਬੈਕ)
బాక్టీరియల్ వ్యాధికారక,ਬੈਕਟਰੀਆ ਜਰਾਸੀਮ
బాక్టీరియల్ ప్లాస్మా పొర,ਬੈਕਟਰੀਆ ਪਲਾਜ਼ਾ ਝਿੱਲੀ
బాక్టీరియల్ స్ట్రెయిన్,ਬੈਕਟਰੀਆ ਦੇ ਦਬਾਅ
బాక్టీరియాలజికల్,ਬੈਕਟੀਰੀਆ ਸੰਬੰਧੀ
బాక్టీరియోలాజికల్ నామకరణం,ਬੈਕਟੀਰੀਅਲ ਨਾਮਕਰਨ
బాక్టీరియోఫేజ్,ਬੈਕਟੀਰਿਓਫੇਜ
బాక్టీరియం,ਬੈਕਟੀਰੀਆ
బాకులోవైరస్,ਬੈਕੂਲੋਵਾਇਰਸ
బ్యాగింగ్,ਬੈਗਿੰਗ
బాలెనోప్టెరా,ਬਾਲੋਪ੍ਰਟਾ
సమతుల్య పాలిమార్ఫిజం,ਸੰਤੁਲਿਤ ਪੌਲੀਮੋਰਫਿਜ਼ਮ
ఎంపిక బ్యాలెన్సింగ్,ਸੰਤੁਲਨ ਚੋਣ
బాలనోగ్లోస్సస్,ਬਾਲਨੋੋਗਲੋਸਸ
బాలనస్,ਬਾਲਨੁਸ
బాలాస్టా,ਬਾਲੋਤਾ
బంతి ballపిరి,ਬਾਲ ਅਤੇ ਸਾਕਟ ਜੋੜ
బెలూన్ కేథరైజేషన్,ਗੁਬਾਰਾ ਕੈਥਰੀਟਾਈਕੂ
బామ్ హెచ్,ਬਾਮ ਐਚ ਆਈ
వెదురు-షూట్,ਬਾਂਸ-ਸ਼ੂਟ
బ్యాండెడ్ యాంటీటర్,ਬੈਂਡਡ ਐਂਟੀਟਰ
బ్యాండింగ్ టెక్నిక్,ਬੈਂਡਿੰਗ ਤਕਨੀਕ
బార్బిటురేట్,ਬਾਰਬੰਦ
బేర్ రాక్,ਨੰਗੇ ਚੱਟਾਨ
అడ్డంకి,ਬੈਰੀਅਰ
బెరడు,ਸੱਕ
బార్నాకిల్,ਰੁਕਾਵਟ
బేసల్ బాడీ,ਬੇਸਲ ਬਾਡੀ
బేసల్ కవర్,ਬੇਸਲ ਕਵਰ
బేసల్ గ్యాంగ్లియన్,ਬੇਸਲ ਗੈਂਗਲੀਅਨ
బేసల్ ప్యాడ్,ਬੇਸਲ ਪੈਡ
బేస్,ਅਧਾਰ
బేస్ జత,ਅਧਾਰ ਜੋੜਾ
బేస్మెంట్ పొర,ਬੇਸਮੈਂਟ ਝਿੱਲੀ
బాసిడియోకార్ప్,ਬੇਸਿਡਿਓਕਾਰੈਪ
బాసిడియోమైసెట్స్,ਬੇਸਿਡਿਓਮਾਈਸਾਈਟਸ
బాసిడియోస్పోర్,ਬੇਸਿਡੀਓਸਪੋਰ
బాసిడియం,ਬੇਸਿਡਿਅਮ
బాసిఫిక్స్డ్,ਬੇਸਿਫਿਕਸਡ
బాసిలార్ పొర,ਬਾਸਲਰ ਵਾਬਲ
బాసిపెటల్ ఇంటర్నోడ్ ఆర్డర్,ਬਾਸਿਪਟਲ ਇੰਟਰਨੋਡ ਆਰਡਰ
బాసోఫిల్,ਬਾਸੋਫਿਲ
బాసోఫిలిక్,ਬਾਸੋਫਿਲਿਕ
బేట్సియన్ మిమిక్రీ,ਹਿਸਟੀਅਨ ਨਕਲ
బాత్ స్పాంజ్,ਇਸ਼ਨਾਨ ਸਪੰਜ
బాత్ స్పాంజ్,ਇਸ਼ਨਾਨ ਸਪੰਜ
బౌహినియా,Bauhinia
బీట్,ਕੁੱਟਿਆ
తేనెటీగ,ਮਧੂ ਮੱਖੀ
బీవాక్స్,ਮਧੂ
బిగోనియా,ਬੇਗੋਨਿਆ
ప్రవర్తనా అనుసరణ,ਵਿਵਹਾਰ ਅਨੁਕੂਲਤਾ
బెల్,ਬੇਲ
బెల్లడోన్నా,ਬੇਲਾਡੋਨਾ
నిరపాయమైన కణితి,ਸੁਹਜ ਟਿ or ਮਰ
బెంథిక్,ਬਰਥਿਕ
బెంజీన్ హెక్సాక్లోరైడ్ (బిహెచ్‌సి),ਬੈਂਜਾਨ ਹੇਕਸਾਥੋਰਾਈਡ (ਬੀਐਚਸੀ)
బెంజీన్,ਬੈਂਜਿਨ
బెరెనిల్,Berenil
బెర్రీ,ਬੇਰੀ
బీటా వైవిధ్యం,ਬੀਟਾ ਵਿਭਿੰਨਤਾ
బెటులా,Betula
బి-గ్లోబిన్,ਬੀ-ਗ੍ਰੇਬਿਨ
భంగ్,ਭੰਗ
భెట్కి,ਬਥੇਕਿਕੀ
