Odiya,Telugu
ଆଣ୍ଟିକୋସିସିସିସିସିସିସିଡିସନ୍ ଅପରେସନ୍ |,ప్రతిస్కందకం ఆపరేషన్
ଆଣ୍ଟିକିନସିଡିସିଡିସେଡିସିଡି ଉପାଦାନ |,ప్రతిస్కందకం మూలకం
Ampegoiedent ଆଣ୍ଟେନା |,అపెరియోడిక్ యాంటెన్నా
ଆପେଚର କାର୍ଡ |,ఎపర్చరు కార్డు
ଆପେଚର କୋଡ୍ |,ఎపర్చరు కోడ్
ଆପେଚର ସମୟ |,ఎపర్చరు సమయం
ଅନୁକ୍ରମଣିକା,అనుబంధం
ଅନୁକ୍ରମଣିକା କାର୍ଯ୍ୟ |,అనుబంధ పని
ପ୍ରୟୋଗ ବିକାଶକାରୀ |,అప్లికేషన్ డెవలపర్
ପ୍ରୟୋଗ ସ୍ତର,అప్లికేషన్ లేయర్
ପ୍ରୟୋଗୀ ଆଧାରିତ ଭାଷା |,అప్లికేషన్ ఓరియెంటెడ్ లాంగ్వేజ్
ପ୍ରୟୋଗ ପ୍ୟାକେଜ୍,అప్లికేషన్ ప్యాకేజీ
ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମ,అప్లికేషన్ ప్రోగ్రామ్
ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମିଂ |,అప్లికేషన్ ప్రోగ్రామింగ్
ପ୍ରୟୋଗ ଆବଶ୍ୟକ ଭାଷା |,అప్లికేషన్ అవసరం భాష
ପ୍ରୟୋଗ ସଫ୍ଟୱେର୍,అప్లికేషన్ సాఫ్ట్‌వేర్
ଆପ୍ଲିକ୍,అప్లిక్
ଆନୁମାନିକ ସିଦ୍ଧାନ୍ତ |,ఉజ్జాయింపు సిద్ధాంతం
ଇଚ୍ଛାଧୀନ ପ୍ରବେଶ |,ఏకపక్ష ప్రాప్యత
ଇଚ୍ଛାଧୀନ କ୍ରମ କମ୍ପ୍ୟୁଟର |,ఏకపక్ష సీక్వెన్స్ కంప్యూటర్
ଆର୍ବିଟ୍ରେସନ୍,మధ్యవర్తిత్వ
ସ୍ଥାପତ୍ୟ,వాస్తుశిల్పం
ଅଭିପାକ୍ଷେତ୍ର,ఆర్కైవింగ్
ଏରିୟା କୋଡ,స్థల సంకేతం
କ୍ଷେତ୍ର ସନ୍ଧାନ,ప్రాంత శోధన
କ୍ଷେତ୍ର ସ୍ଥାନାନ୍ତର,ప్రాంత బదిలీ
କ୍ଷେତ୍ର ଭେରିଏବଲ୍,ఏరియా వేరియబుల్
ଯୁକ୍ତି,వాదన
ଯୁକ୍ତି ଠିକଣା,ఆర్గ్యుమెంట్ చిరునామా
ଯୁକ୍ତି ତାଲିକା,ఆర్గ్యుమెంట్ జాబితా
ଗାଣିତିକ ନିର୍ଦ୍ଦେଶ,అంకగణిత బోధన
ଗାଣିତିକ ଏବଂ ତର୍କ ଏକକ |,అంకగణిత మరియు అంకగణిత విభాగం
ଗାଣିତିକ ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ୍ |,అంకగణిత అసైన్‌మెంట్ స్టేట్మెంట్
ଗାଣିତିକ ଯାଞ୍ଚ |,అంకగణిత చెక్
ଗାଣିତିକ ସ୍ଥିର |,అంకగణిత స్థిరాంకం
ଗାଣିତିକ ରୂପାନ୍ତର,అంకగణిత మార్పిడి
ଗାଣିତିକ ତଥ୍ୟ |,అంకగణిత డేటా
ଗାଣିତିକ ବ୍ୟତିକ୍ରମ |,అంకగణిత మినహాయింపు
ଗାଣିତିକ ଅଭିବ୍ୟକ୍ତି |,అంకగణిత వ్యక్తీకరణ
ଗାଣିତିକ ଫିକ୍ସଡ୍ ପଏଣ୍ଟ |,అంకగణిత స్థిర బిందువు
ଗାଣିତିକ ହାଇରାର୍କି |,అంకగణిత సోపానక్రమం
ବେଷ୍ଟମେଟିକ୍ ଯଦି ଷ୍ଟେଟମେଣ୍ଟ୍ |,అంకగణితం ఉంటే స్టేట్మెంట్
ଗାଣିତିକ ତର୍କ,అంకగణిత తర్కం
ଗାଣିତିକ ତର୍କ ଏକକ |,అంకగణిత లాజిక్ యూనిట్
ଗାଣିତିକ ଅପରେସନ୍ |,అంకగణిత ఆపరేషన్
ଗାଣିତିକ ଅପରେଟର |,అంకగణిత ఆపరేటర్
ଗାଣିତିକ ଓଭରଫ୍ଲୋ |,అంకగణిత ఓవర్ఫ్లో
ଗାଣିତିକ ଚିତ୍ର ତଥ୍ୟ |,అంకగణిత చిత్ర డేటా
ଗାଣିତିକ ପ୍ରଚାର,అంకగణిత ప్రాధాన్యత
ଗାଣିତିକ ପ୍ରାଥମିକ |,అంకగణిత ప్రాధమిక
ଗାଣିତିକ ରେଜିଷ୍ଟର |,అంకగణిత రిజిస్టర్
ଗାଣିତିକ ସମ୍ପର୍କ |,అంకగణిత సంబంధం
ଗାଣିତିକ ସ୍କାନ୍ |,అంకగణిత స్కాన్
ଗାଣିତିକ ବିଭାଗ |,అంకగణిత విభాగం
ଗାଣିତିକ ଶିଫ୍ଟ |,అంకగణిత మార్పు
ଗାଣିତିକ ସ୍ଥାନାନ୍ତରିତ |,అంకగణిత బదిలీ
ଗ୍ୟଟିଥେଟିକ୍ ଷ୍ଟେଟମେଣ୍ଟ,అంకగణిత ప్రకటన
ଗାଣିତିକ ଶବ୍ଦ,అంకగణిత పదం
ଆରିଥମେଟିକ୍ ଅଣ୍ଡରଫ୍ଲୋ |,అంకగణిత అండర్ఫ్లో
ଗାଣିତିକ ଏକକ |,అంకగణిత యూనిట్
ଆରେ,అమరిక
ଆରେ ବନ୍ଧା,శ్రేణి బౌండ్
ଆରେ କମ୍ପ୍ୟୁଟର |,అర్రే కంప్యూటర్
ଆରେ ଡାଇମେସନ୍ |,శ్రేణి పరిమాణం
ଆରେ ଉପାଦାନ,శ్రేణి మూలకం
ଆରେ ଏକ୍ସପ୍ରେସନ୍ |,శ్రేణి వ్యక్తీకరణ
ଆରେ ନାମ,శ్రేణి పేరు
ସଂରଚନାଗୁଡ଼ିକର ଆରେ |,నిర్మాణాల శ్రేణి
ଆରେ ମୁଦ୍ରଣ,అర్రే ప్రింటింగ్
ଆରେ ପ୍ରକ୍ରିୟାକରଣ |,శ్రేణి ప్రాసెసింగ్
ଆରେ ପ୍ରୋସେସର୍ |,అర్రే ప్రాసెసర్
ଆର୍ଟିକ୍ୟୁଲେସନ୍ ପଏଣ୍ଟ |,ఉచ్చారణ పాయింట్
କୃତ୍ରିମ ଜ୍ଞାନ,కృత్రిమ జ్ఞానం
କୃତ୍ରିମ ବୁଦ୍ଧି,కృత్రిమ మేధస్సు
କୃତ୍ରିମ ଭାଷା |,కృత్రిమ భాష
କୃତ୍ରିମ ଭେରିଏବଲ୍ |,కృత్రిమ వేరియబుల్
କଳା ପ୍ରୟୋଗ ଡାଟା ବ୍ୟାଙ୍କ |,ఆర్ట్స్ అప్లికేషన్ డేటా బ్యాంక్
କଳା ପ୍ରୟୋଗ ସଂଗୀତ |,ఆర్ట్స్ అప్లికేషన్ మ్యూజిక్
କଳା ପ୍ରୟୋଗ ନମୁନା ପି generation ଼ି |,ఆర్ట్స్ అప్లికేషన్ సరళి తరం
କୁବିଙ୍ଗ୍ସ,ఆరోహణ
ଆରୋହଣ ସର୍ଟ |,ఆరోహణ క్రమబద్ధీకరణ
ଆଷ୍ଟିଲ୍ |,అస్సిల్
ASCII ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ |,ASCII నియంత్రణ అక్షరం
ASCII କି ବୋର୍ଡ |,ASCII కీ బోర్డు
ସର୍ବୋଚ୍ଚ,కారక
ଦିଗ ଏବଂ,కారకం మరియు
ଏକତ୍ର ହୁଅ,సమీకరించటం
ଏକତ୍ରିତ ଉତ୍ପତ୍ତି |,సమావేశమైన మూలం
ସମୟ ସମାପ୍ତ କରନ୍ତୁ |,వ్యవధిని సమీకరించండి
ଏକତ୍ରିତ |,సమీకరించేవాడు
ଏକତ୍ରିତ ନିର୍ଦ୍ଦେଶନାମା |,సమీకరించే ఆదేశం
ଏକତ୍ରିତ ସୁବିଧା |,సమీకరించే సౌకర్యం
ଏକତ୍ରିତ ଭାଷା |,సమీకరించే భాష
ଏକତ୍ର କରିବା,సమీకరించడం
ଏକତ୍ର କରିବା ପର୍ଯ୍ୟାୟ |,సమీకరించే దశ
ସମୟ ଆସୁଛି,సమీకరించే సమయాన్ని
ସଭା,అసెంబ్లీ
ଆସେମ୍ବଲି ଭାଷା |,అసెంబ్లీ భాష
ବିଧାନସଭା ଭାଷା ପ୍ରୋଗ୍ରାମିଂ |,అసెంబ్లీ భాషా ప్రోగ్రామింగ్
ବିଧାନସଭା ଭାଷା ସଫ୍ଟୱେର୍ ନମନୀୟତା |,అసెంబ్లీ భాషా సాఫ్ట్‌వేర్ వశ్యత
ଆସେମ୍ବଲି ତାଲିକା |,అసెంబ్లీ జాబితా
ଆସେମ୍ବଲି ପର୍ଯ୍ୟାୟ |,అసెంబ్లీ దశ
ଏକତ୍ର ବିଚ୍ଛିନ୍ନ ରୁଟିନ୍ |,అసెంబ్లీ దినచర్య
ସଭା ସମୟ,అసెంబ్లీ సమయం
ଏକତ୍ରତା ଏକକ |,అసెంబ్లీ యూనిట్
ଆସାଇନମେଣ୍ଟ ଇଣ୍ଡେକ୍ସ କରିବା |,అసైన్‌మెంట్ ఇండెక్సింగ్
ଆସାଇନମେଣ୍ଟ ଅପରେସନ୍ |,అసైన్‌మెంట్ ఆపరేషన్
ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ,అసైన్‌మెంట్ స్టేట్మెంట్
ଆସିବେଗତ ଠିକଣା |,అసోసియేటివ్ చిరునామా
ଆସୋସିଟିଭ୍ ଆରେ ପଞ୍ଜିକରଣ |,అసోసియేటివ్ అర్రే రిజిస్టర్
ସନ୍ଦେହଜନକ କି?,అసోసియేటివ్ కీ
ଆସୋସିଟିଭ୍ ଭାଷା |,అసోసియేటివ్ లాంగ్వేజ్
ଆସୋସିଟିଭ୍ ମେମୋରୀ |,అసోసియేటివ్ మెమరీ
ଆସିବେସିଭ୍ ଷ୍ଟୋରେଜ୍ |,అసోసియేటివ్ స్టోరేజ్
ଦଶମିକ ପଏଣ୍ଟ ଅନୁମାନ କରାଯାଏ |,దశాంశ బిందువు
ଅସୀମା ପ୍ରତୀକ ଉପକରଣ |,అసమాన పరికరం
ଅସୀମେଟ୍ରିକ୍ I / O,అసమాన i/ఓ
ଅସନ୍ତୁଳିତ,అసమకాలిక
ଅସନ୍ତୁଳିତ କମ୍ପ୍ୟୁଟର |,అసమకాలిక కంప్యూటర్
ଅସନ୍ତୁଳିତ ତଥ୍ୟ ସ୍ଥାନାନ୍ତର |,అసమకాలిక డేటా బదిలీ
ଅସନ୍ତୁଳିତ ତଥ୍ୟ ପ୍ରସାରଣ |,అసమకాలిక డేటా ట్రాన్స్మిషన్
ଅସନ୍ତୁଳିତ ଉପକରଣଗୁଡ଼ିକ |,అసమకాలిక పరికరాలు
ଅସନ୍ତୁଳିତ ଅପରେସନ୍ |,అసమకాలిక ఆపరేషన్
ଅସନ୍ତୁଳିତ ସଙ୍କେତ |,అసమకాలిక సిగ్నలింగ్
ଅସନ୍ତୁଳିତ ସମୟ ବିଭାଗ ମିଲିସନ୍ |,అసమకకరణం
ଅସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ୍ |,అసమకాలిక ప్రసారం
ଅସନ୍ତୁଳିତ କାର୍ଯ୍ୟ,అసమకాలిక పని
ସଂଲଗ୍ନ ପ୍ରକ୍ରିୟାକରଣ |,అటాచ్డ్ ప్రాసెసింగ్
ସଂଲଗ୍ନ ସଞ୍ଚାଳକ |,అటాచ్డ్ ప్రాసెసర్
ସଂଲଗ୍ନ ସମର୍ଥନ ସଞ୍ଚାଳକ |,అటాచ్డ్ సపోర్ట్ ప్రాసెసర్
ଯୋଗଦାନ ଅପରେସନ୍ |,హాజరైన ఆపరేషన్
ଟ୍ରେଲ୍ ପ୍ରିଣ୍ଟର୍,ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు
ଧ୍ୟାନ ବାଧା,శ్రద్ధ అంతరాయం
ଧ୍ୟାନ ଚାବି |,శ్రద్ధ కీ
ସାଧନ,అటెన్యుయేషన్
ଆଭେନ୍ୟୁଏସନ୍ ସ୍ଥିର |,అటెన్యుయేషన్ స్థిరాంకం
ଆଭେନ୍ୟୁସନ୍ ବିକୃତି |,అటెన్యుయేషన్ వక్రీకరణ
ଆଟେନୋଏନ୍ସିଆଲ୍ ସାଇକେଲାଇଜର୍ |,అటెన్యుయేషన్ ఈక్వలైజర్
ଆଟେଟୋଲେଟର୍ |,అటెన్యూయేటర్
ଗୁଣ,గుణం
ଶ୍ରୋତା ଆଲାର୍ମ |,వినగల అలారం
ଅଡିଓ କ୍ୟାସେଟ୍ |,ఆడియో క్యాసెట్
ଅଡିଓ ଅନୁସନ୍ଧାନ |,ఆడియో విచారణ
ଅଡିଓ ରେଖା |,ఆడియో లైన్
ଅଡିଓ ପ୍ରତିକ୍ରିୟା |,ఆడియో ప్రతిస్పందన
ଅଡିଓ ପ୍ରତିକ୍ରିୟା ବାର୍ତ୍ତା |,ఆడియో ప్రతిస్పందన సందేశం
ଅଡିଓ ପ୍ରତିକ୍ରିୟା ୟୁନିଟ୍ |,ఆడియో ప్రతిస్పందన యూనిట్
ଅଡିଓଟୋଟା ଆପ୍ ଷ୍ଟୋରେଜ୍ ୟୁନିଟ୍ |,ఆడియోటేప్ స్టోరేజ్ యూనిట్
ଅଡିଓ ଟେଲିକମ୍ ମେମ୍ବୂରଣ ରେଖା |,ఆడియో టెలికమ్యూనికేషన్ లైన్
ଅଡିଓ ଟର୍ମିନାଲ୍ |,ఆడియో టెర్మినల్
ଅଡିଟ୍ କମାଣ୍ଡ୍ ଭାଷା |,ఆడిట్ కమాండ్ లాంగ్వేజ్
ଅଡିଟ୍ ପ୍ରୋଗ୍ରାମିଂ |,ఆడిట్ ప్రోగ్రామింగ్
ଅଡିଟ୍ ଟ୍ରେଲ୍ |,తనిఖీ శోధన
Augeend,ఆగెండ్
ବୃଦ୍ଧି,ఆజ్మెంట్
ଅଗମେଣ୍ଟର୍ |,ఆగ్మెంటర్
ଲେଖକ,రచయిత
ଲେଖକ,రచయిత
ଲେଖକ ସିଷ୍ଟମ୍ |,రచయిత వ్యవస్థ
ପ୍ରାଧିକରଣ,అధికారం
ପ୍ରାଧିକରଣ କୋଡ୍,అధికారిక కోడ్
ପ୍ରାଧିକୃତ ଲାଇବ୍ରେରୀ |,అధీకృత లైబ్రరీ
ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ |,అధీకృత కార్యక్రమం
ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ ସୁବିଧା |,అధీకృత ప్రోగ్రామ్ సౌకర్యం
ଅଟୋ ବିସ୍ତୃତ,ఆటో వియుక్త
ଅଟୋ ଥାଇନର୍ |,ఆటో సమాధానం
ଅଟୋ ବୁଟିଙ୍ଗ୍ |,ఆటో బూటింగ్
ଅଟୋ ବାଇପାସ୍ |,ఆటో బైపాస్
ଅଟୋ କଲ୍ (= ସ୍ୱୟଂଚାଳିତ କଲ୍),ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్)
ଅଟୋ କୋଡର୍ |,ఆటో కోడర్
ଅଟୋ ଡାଏଲ୍ |,ఆటో డయల్
ଅଟୋଫ୍ଲୋ |,ఆటోఫ్లో
ଅଟୋ ଇଣ୍ଡେକ୍ସ |,ఆటో సూచిక
ଅଟୋ ଇଣ୍ଡେକ୍ସଡ୍ ଠିକଣା |,ఆటో ఇండెక్స్డ్ చిరునామా
ସ୍ୱୟଂଚାଳିତଟି,ఆటోమాటా
ସ୍ୱୟଂଚାଳିତ ଥିଓରୀ |,ఆటోమాటా సిద్ధాంతం
ସ୍ୱୟଂଚାଳିତ ପ୍ରକାର |,ఆటోమాటా రకం
ସ୍ୱୟଂଚାଳିତ ବିବାଲିଓକ୍ରାଫି |,స్వయంచాలక గ్రంథ పట్టిక
ସ୍ୱୟଂଚାଳିତ ଡାଟା ମାଧ୍ୟମ |,స్వయంచాలక డేటా మాధ్యమం
ସ୍ୱୟଂଚାଳିତ ଅଭିଧାନ,ఆటోమేటెడ్ డిక్షనరీ
ସ୍ୱୟଂଚାଳିତ ଶବ୍ଦକୋଷ |,ఆటోమేటెడ్ గ్లోసరీ
ସ୍ୱୟଂଚାଳିତ ଲୋଗିକ୍ ଚିତ୍ର |,ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం
ସ୍ୱୟଂଚାଳିତ ପରିଚାଳନାମ,స్వయంచాలక నిర్వహణ
ସ୍ୱୟଂଚାଳିତ ଉତ୍ପାଦନ ପରିଚାଳନା,ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్
