Odiya,Telugu
ଆଣ୍ଟିଭାସିଟିକ୍ ହରମୋନ୍ (ADH),అశ్లీల ముందు భాగము
ଆଣ୍ଟିଗେନ୍ ଜିନ୍,యాంటిజెన్ జన్యువు
ଆଣ୍ଟିଜେନ୍-ଆଣ୍ଟିବଡି ଜଟିଳ |,యాంటిజెన్-యాంటీబాడీ కాంప్లెక్స్
ଆଣ୍ଟିଜେନିକ୍ ନିର୍ଣ୍ଣୟ |,యాంటిజెనిక్ డిటర్మినెంట్
ଆଣ୍ଟିନ୍ୟୁଟେସନ୍ ଫ୍ୟାକ୍ଟର୍ |,యాంటిన్యూట్రిషనల్ కారకం
ଆଣ୍ଟିଅକ୍ସିଡାଣ୍ଟ୍ |,యాంటీఆక్సిడెంట్
ଆଣ୍ଟିପୋଡାଲ୍ ନ୍ୟୁକ୍ଲିୟସ୍ |,యాంటీపోడల్ న్యూక్లియస్
ଆଣ୍ଟି-ସେନ୍ସ rna,యాంటీ సెన్స్ RNA
ଆଣ୍ଟିଭାଇରାଲ୍ ପ୍ରୋଟିନ୍ |,యాంటీవైరల్ ప్రోటీన్
ଆଣ୍ଟରୁମ୍,Antrum
ଅକ୍ୟୁଚେଟ୍ |,అనుక్లీట్
ମଳଦ୍ୱାର,పాయువు
ଚିନ୍ତା ବ୍ୟାଧି,ఆందోళన రుగ్మత
ଆର୍ଟିକ୍ ଆର୍କ,బృహద్ధమని వంపు
ଆର୍ଟିକ୍ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |,బృహద్ధమని గ్యాంగ్లియన్
ଆର୍ଟିକ୍ ସେମିଲୁନାର୍ ଭଲଭ୍ |,బృహద్ధమని సెమిలునార్ వాల్వ్
ଆର୍ଟିକ୍ ଭଲଭ୍ |,బృహద్ధమని కవాటం
APC (ଆନାଫାଜ୍ ପ୍ରୋତ୍ସାହିତ କରନ୍ତୁ),APC (అనాఫేస్ ప్రమోటింగ్ కాంప్లెక్స్)
Apeleke etister,అపెలైక్ పూర్వీకుడు
ଆପିଡ୍ |,అఫిడ్
ଆଫ୍ରୋଡାଇଟ୍ |,ఆఫ్రొడైట్
ଆପିକାଲ୍ ପ୍ରାଧାନ୍ୟ |,ఎపికల్ ఆధిపత్యం
ଆପିକାଲ୍ ପ୍ୟାଡ୍ |,ఎపికల్ ప్యాడ్
ଆପିକଲ୍ଟର |,ఎపికల్చర్
APIS Inica,APIS ఇండికా
ଆପ୍ଲାନୋସ୍ପୋର |,అప్లానోస్పోర్
Aplisiia |,అప్లిసియా
ଆପୋନାପରୁ |,అపోకార్పే
ଆପେରପୋସ୍ |,అపోకార్పస్
ଆପିସିଆପସ୍ ଡିମରୀ |,అపోకార్పస్ అండాశయం
ଆପୋକ୍ରାଇନ୍ ଗ୍ରନ୍ଥି |,అపోక్రిన్ గ్రంథి
ଆଜୋରଜାଇମ୍,అపోఎంజైమ్
ଆପୋମାକ୍ଟ |,అపోమిక్
ଆପୋମିକ୍ସସ୍ |,అపోమిక్సిస్
ଆପପୋସମ୍,అపోప్లాజమ్
ଆପୋପ୍ଲୋପ୍ସିଆମ୍ ପଥ,అపోప్లాస్టిక్ మార్గం
ଆପୋଟୋଏସ୍,అపోప్టోసిస్
ଉପକରଣ,ఉపకరణం
ଆପେଣ୍ଡିକୁଲାର୍ କଙ୍କାଳ,అనుబంధ అస్థిపంజరం
କେନାଓମାର ପରିଶିଷ୍ଠ |,కర్ణభేరి యొక్క అనుబంధం
ଆପଲ୍ ଶାବକ |,ఆపిల్ నత్త
ଜଳସେଚନ,ఆక్వాకల్చర్
ଆକ୍ୱାପୋରିନ୍ |,ఆక్వాపోరిన్
ଆକ୍ୱାଟିକ୍ ଆମ୍ଫିବିଆନ୍ |,జల ఉభయచర
ଜଳୀୟ ଫର୍ମ |,జల రూపం
ଜଳୀୟ ବାସସ୍ଥାନ |,జల ఆవాసాలు
ଜଳୀୟ ଜୀବ |,జల జీవి
ଜଳୀୟ ଉଦ୍ଭିଦ |,జల మొక్క
ଆକ୍ୱାଟିକ୍ ଶ୍ iration ାସକ୍ରିୟା |,జల శ్వాసక్రియ
ଜଳୀୟ ତରଳ |,సజల ద్రవం
ପ୍ରତିବନ୍ଧକ ହଲେର |,సజల హ్యూమర్
ପ୍ରତିବନ୍ଧକ ଉଦ୍ଭାବନ-ସେଲ୍ୟୁଲାର ତରଳ |,సజల ఇంట్రా-సెల్యులార్ ద్రవం
ଜଳୀୟ ନମୁନା |,సజల నమూనా
ଜଳୀୟ ସମାଧାନ |,సజల ద్రావణంలో
ଆକ୍ୱିଲା |,అక్విలా
ଆରଆଡିଡୋସିସ୍,అరబిడోప్సిస్
ଆରାଚ୍ନିଡା |,అరాచ్నిడా
ଆରାଚନୋଏଡ୍ |,అరాక్నోయిడ్
ଆରୋନିସସ୍ |,అరేనియస్
ଅର୍ବରସେଣ୍ଟ |,అర్బోర్సెంట్
ଆର୍ବୋରେସେଣ୍ଟ୍ ଲାଇକୋପୋଡ୍ |,అర్బోర్సెంట్ లైకోపాడ్
ବହୁମାରକ,ఆర్కిబాక్టీరియా
ଆର୍କେଗୋନିୟମ୍ |,ఆర్కిగోనియం
ଦ୍ୱୀପପୁଞ୍ଜ,ద్వీపసమూహం
ଆର୍କଟିକ୍ |,ఆర్కిటిక్
ଆର୍କଟିକ୍ ଟର୍ନ |,ఆర్కిటిక్ టెర్న్
ଆର୍କଟିକ୍ ଟୁଣ୍ଡ୍ରା |,ఆర్కిటిక్ టండ్రా
ଅମାରୀ |,ఆర్డియా
ଆରେନଲର ଟିସୁ |,ఐసోలార్ కణజాలం
ଆର୍ଜେନ (ପ୍ରିକ୍ଲି ପପି),రుజువు
ଆର୍ଜେନ ମେକ୍ସିକାନା |,ఆర్గెమోన్ మెక్సికానా
Arginine,అర్జినిన్
ଶୁଷ୍କ ଅଞ୍ଚଳ |,శుష్క ప్రాంతం
ଆରିଷ୍ଟୋଚିଆସିଆନା |,అరిస్టోలోచియాసియా
ବାହୁ ଖାଇବାକୁ,చేయి దాణా
ସେନା କୀଟ |,ఆర్మీవార్మ్
ଆରୋଏଡ୍,Aroid
ସୁଗନ୍ଧ,వాసన
ଆରେଷ୍ଟ୍ରର୍,అరేస్టర్
ଆର୍ଟେମିସିଆ,ఆర్టెమిసియా
ଧମନୀ ସିଷ୍ଟମିକ୍ |,ధమనుల సిస్టోలిక్
ଧମନୀତା |,ఆర్టిరియోస్క్లెరోటిక్
ଆର୍ଥ୍ରୋପୋଡ୍ |,ఆర్థ్రోపోడ్
ଆର୍ଥ୍ରାଇଟିସ୍,ఆర్థరైటిస్
ଆର୍ଥ୍ରୋପୋଡା |,ఆర్థ్రోపోడా
ଆର୍ଟିକୁଲାର୍ କାର୍ଟିଲେଜ୍ |,కీలు మృదులాస్థి
ସ୍ପଷ୍ଟ କରନ୍ତୁ,ఉచ్చారణ
ସ୍ପଷ୍ଟ,ఉచ్చరించబడింది
କୃତ୍ରିମ ପେସମେର |,కృత్రిమ పేస్‌మేకర్
କୃତ୍ରିମ ଚୟନ,కృత్రిమ ఎంపిక
ଆର୍ଟୋକାର୍ପସ୍ ହେଟେରୋଫିଲେଲସ୍ |,ఆర్టోకార్పస్ హెటెరోఫిల్లస్
ଆଜବେଷ୍ଟୋସ୍ ଫାଇବର |,ఆస్బెస్టాస్ ఫైబర్
ଆଜବେଷ୍ଟଷ୍ଟାସ୍ |,ఆస్బెస్టాసిస్
ଆସାରସିସ୍ |,అస్కారిస్
ଚୋରମାଟୋଗ୍ରାଫି ଆରୋହଣ |,ఆరోహణ క్రోమాటోగ్రఫీ
Ascidia,అస్సిడియా
Ascidanian,అస్సిడియన్
ଆସ୍କାର୍ପ,అస్కోకార్ప్
ଆସୋନୋମିସେସ୍ |,అస్కోమైసెట్స్
ଆସ୍କୋରବିକ୍ ଏସିଡ୍ |,ఆస్కార్బిక్ ఆమ్లం
ଆସ୍କୋସ୍ପୋର |,అస్కోస్పోర్
ଆସୋକସ,అస్కస్
ଅଭିଶାପ,Aseptate
ସମଲିଙ୍ଗୀ ପ୍ରଜନନ,అలైంగిక పునరుత్పత్తి
ଆଶାକର୍ମୀ ସ୍ପୋର |,అలైంగిక బీజాంశం
ଅସର୍ୱାଗାଇନ୍ ସିନ୍ଥେଟେଜ୍ |,ఆస్పరాజిన్ సింథటేస్
ଅସରପା,ఆస్పరాగస్
ଆସପାର୍ଟିକ୍ ଏସିଡ୍ |,అస్పార్టిక్ ఆమ్లం
ଆସପର୍ମିଲୁସ୍ ନାଇଜର |,ఆస్పెర్‌గిల్లస్ నైగర్
ଆସପାର୍ଗିଲସ୍,ఆస్పెర్‌గిల్లస్
ଆସଫୋଡେଲସ୍ ଟେନୁଫୋଲୋସ୍ |,అస్ఫోడెలస్ టెనుఫోలియస్
ଆସ୍ପିରିନ୍ |,ఆస్పిరిన్
ଆମ୍ପେ,పరీక్ష
ସମାବେଶ,సమావేశం
ଆସିମିଗ୍ନାଟିସିଆନିକ ଦକ୍ଷତା |,సమీకరణ సామర్థ్యం
ଅନୁକରଣ ମୂଳ,అస్సిమిలేటరీ రూట్
ଅନୁମୋଦିତ ପ୍ରଜନନ କ techni ଶଳ |,సహాయక పునరుత్పత్తి సాంకేతికత
ସଙ୍ଗଠନ କ୍ଷେତ୍ର |,అసోసియేషన్ ప్రాంతం
ଆସୋସିଟିଭ୍ ସେମ୍ବୋଜାଇସ୍ |,అసోసియేటివ్ సహజీవనం
Assortment ଏବଂ redommbination |,కలగలుపు మరియు పున omb సంయోగం
ଫ୍ୟାକ୍ଟର୍ ଅଫ୍ ଫ୍ୟାକ୍ଟର୍ |,కారకం యొక్క కలగలుపు
ଆଷ୍ଟାକସ୍,అస్టాకస్
ଆଷ୍ଟାରାସିଆ |,ఆస్టెరేసి
ଆଶ୍ରୟ,ఆస్టారేల్స్
ଆଷ୍ଟ୍ରୋଏଡ,గ్రహశకలం
ଶ୍ୱାସରୋଗ,ఉబ్బసం
ASTRTRALYUS GumMifer |,ఆస్ట్రగలస్ గుమ్మర్
ଜ୍ୟୋତିଷ ସ୍ପିଣ୍ଡଲ୍ ପୋଲ |,జ్యోతిష్య కుదురు పోల్
ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |,ఖగోళ శాస్త్రవేత్త
ଅସୀମେଟ୍ରିକ୍ କୁରୋଟାଇପ୍ |,అసమాన కార్యోటైప్
ଅସମାନଗତ,అసమాన
ଆଥେରୋମାଷ୍ଟସ୍ |,అథెరోమాటస్
ଆଥେରୋସୋକ୍ଲୋରସିସ୍ |,అథెరోస్క్లెరోసిస్
ଆଥେରୋସ୍ ଏକ୍ସପ୍ଲୋରିକ୍ ​​ପ୍ଲେକ୍ |,అథెరోస్క్లెరోటిక్ ఫలకం
Atlas,భౌగోళిక పటం
ଆଟଲାସ୍ ଭର୍ଟବ୍ରା |,అట్లాస్ వెన్నుపూస
ବାୟୁମଣ୍ଡଳ,వాతావరణం
ବାୟୁମଣ୍ଡଳ,వాతావరణం
ବାୟୁମଣ୍ଡଳୀୟ ଇନପୁଟ୍ |,వాతావరణ ఇన్పుట్లు
ପରମାଣୁ ଶକ୍ତି ମାଇକ୍ରୋସ୍କୋପ୍ |,అటామిక్ ఫోర్స్ మైక్రోస్కోప్
ପରମାଣୁ,అణువు
Atp asee,ATP ASE
ଆଟ୍ରିଆଲ୍ ସଂକୋଚନ |,కర్ణిక సంకోచం
ଆଟ୍ରିଆଲ୍ ଫାଇବ୍ରିଲ୍ |,కర్ణిక దడ
ଆର୍ମିଆଲ୍ ନାବିକ କାରକ (ANF),కర్ణిక మధ్యస్థ
ଆର୍ମିଆଲ୍ ନୋଡ୍ |,కర్ణిక నోడ్
ଆଟ୍ରିଆଲ୍ ସିଷ୍ଟସଲ୍ |,కర్ణిక సిస్టోల్
Atrivicericular node |,అట్రియోవెంట్రిక్యులర్ నోడ్
Atrivicerically ଭଲଭ୍ |,అట్రియోవెంట్రిక్యులర్ వాల్వ్
Atrium (Petatri),కర్ణిక
Atrium (Petatri),కర్ణిక
Atropa ବେଲୋଡୋନ୍ନା |,అట్రోపా బెల్లడోన్నా
ଆଟ୍ରୋଫି |,క్షీణత
ଆଟ୍ରୋପାଇନ୍ ଆଲକାଲାଇଡ୍ |,అట్రోపిన్ ఆల్కలాయిడ్
ସଂଲଗ୍ନ ପ୍ଲେଟଗୁଡିକ,అటాచ్మెంట్ ప్లేట్
ଅଡିଟ୍ କର୍ଟେକ୍ସ |,శ్రవణ వల్కలం
ଅଲୋସଲା |,Ululosira
ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା),మూత్రకద్రవయ ఎముక
ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା),మూత్రకద్రవయ ఎముక
ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା),మూత్రకద్రవయ ఎముక
ଅରିକିଲ୍ (ଅରିକ୍ୟୁଲା),మూత్రకద్రవయ ఎముక
ଅଷ୍ଟ୍ରିଆଲୋଟୋଇଥିନ୍ |,ఆస్ట్రాలోపిథెసిన్లు
ଅଗଣନା,ఆటోకాలజీ
ସ୍ୱୟଂଚାଳିତ DNA କ୍ରମିକ |,ఆటోమేటెడ్ DNA సీక్వెన్సర్
ଅଟୋପୋଲାପ୍ଲୋଡ୍ |,ఆటోపోలిప్లోయిడ్
ଅଟୋନାଲାଇସର |,ఆటోనలైజర్
ଅଟୋଗାମି |,ఆటోగామి
ଅଟୋଗାମି |,ఆటోగామి
ଅଟୋଗ୍ରାଫ୍ଟ,ఆటోగ్రాఫ్ట్
ଅଟୋମେମୁନ୍ ରୋଗ |,స్వయం ప్రతిరక్షక వ్యాధి
ଅଟୋମୋବାଇଲ୍ ନିଷ୍କାସନ |,ఆటోమొబైల్ ఎగ్జాస్ట్
ଅଟୋନୋମିକ୍ (ଅନିଚ୍ଛାକୃତ) ସ୍ନାୟୁ ପ୍ରଣାଳୀ |,అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ
ଅଟୋଫହାଗିକ୍ ଲାଇସୋସ୍ |,ఆటోఫాగిక్ లైసోజోమ్
ଅଟୋପ୍ଲଏଡ୍,ఆటోప్లాయిడ్
ଅଟୋପୋଡିୟମ୍,ఆటోపోడియం
ଅଟୋପୋଲାପ୍ଲୋଡ୍ |,ఆటోపోలిప్లోయిడ్
ଅଟୋସୋମାଲ କ୍ରୋମୋରୋମ |,ఆటోసోమల్ క్రోమోరోమ్
ଅଟୋସୋମାଲ ଜିନ୍ |,ఆటోసోమల్ జన్యువు
ଅଟୋସୋମ୍,ఆటోసోమ్
ଅଟୋଟ୍ରାପର୍ଡର |,ఆటోటెట్రాప్లాయిడ్
ଅଟୋଟୋମି |,ఆటోటోమి
ଅଟୋଟ୍ରିପ୍ଲାଇଡ୍ ବିବିଧତା |,ఆటోట్రిప్లోయిడ్ రకం
ଅଟୋୋଟ୍ରୋଫ୍,ఆటోట్రోఫ్
ଶରତ କାଠ |,శరదృతువు కలప
ଆର୍କନୋଗ୍ରାଫ୍ |,అక్సనోగ్రాఫ్
ଆପନୋମିଟର |,అక్సనోమీటర్
Auxetic ଅଭିବୃଦ୍ଧି |,సహాయక పెరుగుదల
Auxin,ఆక్సిన్
Auxotroph,ఆక్సోట్రోఫ్
ଏକ ଭି ବଣ୍ଡଲ୍ |,ఒక v బండిల్
Aves,ఏవ్స్
ଆଚେନ୍ନିଆ,అవిసెన్నియా
Awn,Awn
ଅକ୍ଷୀୟ କଙ୍କାଳ |,అక్షసంబంధ అస్థిపంజరం
ଆକ୍ସିଲ୍ |,ఆక్సైల్
ଆକ୍ସିଲାରୀ ଗୁଣ୍ଡ |,ఆక్సిలరీ బడ్
ଆକ୍ସଲରୀ,ఆక్సిలరీ
ଆକ୍ସିସ୍ ଭର୍ଟିବ୍ରା |,అక్షం వెన్నుపూస
ଆକ୍ସନ୍ |,ఆక్సాన్
ଆକ୍ମେନାଲ୍ ମେମ୍ବ୍ରେନ୍ |,అక్షసంబంధ పొర
ଆକ୍ଡୋନାଲ୍ |,అక్షసంబంధమైన
ଆକ୍ସୋନମେ |,ఆక్సోనెమ్
Azospirillum |,అజోస్పిరిల్లమ్
AzotoToTapacter,అజోటోబాక్టర్
ଆୟଜାଗୋସ୍ ଶିରା |,అజైగస్ సిర
ବାଣ୍ଡିଲସ୍ ଆନ୍ଥେରାକିସ୍ |,బాసిల్లస్ ఆంత్రాసిస్
ବାଖିଲସ୍ ଥରି ବୁଲେନ୍ସିଏନସିସ୍ (BT),కర్రవు
ବାଣ୍ଡିଲସ୍ |,బాసిల్లస్
ଜୀବାଣୁ,బాక్టీరియా
ଜୀବାଣୁ,బాక్టీరియల్
ବ୍ୟାମିଆ କୃତ୍ରିମ କ୍ରୋମୋଜୋମ୍ (bac),బాక్టీరియా కృత్రిమ క్రోమోజోమ్
ଜୀବାଣୁ ପାଥୋଜେନ |,బాక్టీరియల్ వ్యాధికారక
ବ୍ୟାକ୍ଟେରିଆ ପ୍ଲାଜ୍ମା ମେମ୍ବ୍ରେନ୍ |,బాక్టీరియల్ ప్లాస్మా పొర
ଜୀବାଣୁ ଷ୍ଟ୍ରେନ୍ |,బాక్టీరియల్ స్ట్రెయిన్
ଜୀବାଣୁ,బాక్టీరియాలజికల్
ଜୀବାଣୁ ନାମକ ନିୟୋଜିତ |,బాక్టీరియోలాజికల్ నామకరణం
ଜୀବାଣୁ,బాక్టీరియోఫేజ్
ଜୀବାଣୁ,బాక్టీరియం
Bacuoulvirus,బాకులోవైరస్
ବ୍ୟାଗଗୁଡିକ,బ్యాగింగ్
ବାଲେଡୋପେରା |,బాలెనోప్టెరా
