Marathi,Tamil
क्लास सी अॅम्प्लिफायर,வகுப்பு C பெருக்கி
वर्ग डी अॅम्प्लीफायर,வகுப்பு D பெருக்கி
एस वर्ग शरीर,எஸ் வகுப்பு உடல்
"निष्कासन, स्वच्छ","வெளியேற்றம், சுத்தமான"
कातरणे,வெட்டுதல்
कातरणे सर्किट,வெட்டும் சுற்று
कॅलड,காலட்
घड्याळ वारंवारता,கடிகார அதிர்வெண்
घड्याळ पल्स जनरेटर,கடிகார துடிப்பு ஜெனரேட்டர்
कदल आरएस फ्लिप फ्लॉप,காதல் ஆர்எஸ் ஃபிளிப் ஃப்ளாப்
बंद सर्किट दूरदर्शन,மூடிய சுற்று தொலைக்காட்சி
बंद लूप ऑपरेशन,மூடிய வளைய செயல்பாடு
बंद लूप लाभ,மூடிய வளைய ஆதாயம்
पूरक मेटॅलिक सेमीकंडक्टर,நிரப்பு உலோக செமிகண்டக்டர்
CMOS डिव्हाइस,CMOS சாதனம்
CMRR (कॉमन मोड न्यूट्रलायझेशन रेशो),CMRR (பொதுவான முறை நடுநிலைப்படுத்தல் விகிதம்)
CO2 लेसर,CO2லேசர்
समाक्षीय केबल,கோஆக்சியல் கேபிள்
कोएक्सियल कोटर,கோஆக்சியல் கோட்டர்
समाक्षीय कनेक्टर,கோஆக்சியல் இணைப்பான்
"समाक्षीय कनेक्टर, समाक्षीय कनेक्टर","கோஆக்சியல் கனெக்டர், கோஆக்சியல் கனெக்டர்"
समाक्षीय रेषा,கோஆக்சியல் கோடு
समाक्षीय रेषा,கோஆக்சியல் கோடு
समाक्षीय लहरी मार्ग,கோஆக்சியல் அலை பாதை
कोड बदल,குறியீடு மாற்றம்
कोड चेंजर,குறியீடு மாற்றி
"कोडेक, कोडर-डीकोडर","கோடெக், கோடர்-டிகோடர்"
स्टिरिओ कोडिंग,ஸ்டீரியோ குறியீட்டு முறை
कपलिंग गुणांक,இணைத்தல் குணகம்
प्रतिबंधक शक्ती,கட்டுப்படுத்தும் சக்தி
सुसंगत प्रकाश,ஒத்திசைவான ஒளி
कुंडली,ஜாதகம்
कॉइल वाइंडिंग मशीन,சுருள் முறுக்கு இயந்திரம்
योगायोग सर्किट,தற்செயல் சுற்று
