Marathi,Malayalam
डिस्किंग,വിശദീകരിക്കുന്നു
सूट,കിഴിവ്
निर्जंतुकीकरण,അണുനാശിനി
फैलाव,പതിക്കല്
प्रसार,കീര്ത്തി
विविधता,വൈവിധ്യവീകരണം
विविध शेती,വൈവിധ്യമാർന്ന കൃഷി
डीएनए शिडी,ഡിഎൻഎ ഗോവണി
डीएनए रिसेप्टर,ഡിഎൻഎ റിസപ്റ്റർ
डॉकगेज,ആവഞ്ചന
प्रबळ,പബലമായ
सुप्तता,പ്രവർത്തനരഹിതമായ
डोस,ഡോസ്
डबल सिग्मॉइड वक्र,ഇരട്ട സിഗ്മോയ്ഡ് കർവ്
मसुदा (मसुदा),ഡ്രാഫ്റ്റ് (ഡ്രാഫ്റ്റ്)
निचरा,വറ്റിക്കുക
ड्रेनेज,ഡ്രെയിനേജ്
काढा,വര്ണിക്കുക
भिजत,നനഞ്ഞ
ड्रेसिंग (बियाणे),ഡ്രസ്സിംഗ് (വിത്ത്)
ड्रिल (एन.),ഡ്രിൽ (n.)
ड्रिलिंग (एजी. इंजी),ഡ്രില്ലിംഗ് (എഞ്ചിന്)
ड्रिलिंग (अ‍ॅग्रोनॉमी),ഡ്രില്ലിംഗ് (അഗ്രോണമി)
ठिबक सिंचन,ഡ്രിപ്പ് ഇറിഗേഷൻ
ड्रायलँड शेती,ഡ്രൈവർഡ് കൃഷി
धूळ,പൊടി
डस्टर,ദുണ്രന്മാര്
धूळ,പൊടിക്കുന്നു
बटू,കുള്ളൻ
बौने पिरॅमिड,കുള്ളൻ പിരമിഡ്
बौने,കുള്ളൻ
डेझी,ഡെയ്സി
तारखा,തീയതി
दिवस चमेली,ഡേ ജാസ്മിൻ
बडीशेप,ചതകുല
दीननाथ गवत,ദിനനാത്ത് പുല്ല്
डॉडर,ഡോഡീഡർ
"डूब गवत, बर्म्युडा गवत","ഡൂബ് പുല്ല്, ബെർമുഡ പുല്ല്"
ड्रूस,തുല്കൂപ്പ്
कोरडे आले,ഉണങ്ങിയ ഇഞ്ചി
डीफोलिएटिंग बीटल,വണ്ട് മലിനീകരണം
ड्रोन,നീരഞ്ഞെടുക്കുക
बदक,ഡക്ക്
पर्यावरणशास्त्र,പരിസ്ഥിതിവിജ്ഞാനം
इकोनोमेट्रिक्स,സാമ്പത്തികസ്ഥരുടെ
आर्थिक कार्यक्षमता,സാമ്പത്തിക കാര്യക്ഷമത
इकोटाइप,ഇക്കോടൈപ്പ്
एक्टोट्रॉफिक,എക്ടോട്രോഫിക്
ईडाफिक,ഷാഫിക്
एडॉफोलॉजी,എഡാഫോളജി
कडा,പതിക്കല്
खाद्य भाग,ഭക്ഷ്യയോഗ്യമായ ഭാഗം
मागणीची लवचिकता,ആവശ്യകതയുടെ ഇലാസ്തികത
उत्पादनाची लवचिकता,ഉൽപാദനത്തിന്റെ ഇലാസ്തികത
इलेक्ट्रोलिसिस,വൈദ്യുതവിശ്ലനങ്ങൾ
इलेक्ट्रोफोरेसीस,ഇലക്ട്രോഫോറെസിസ്
Eluviation,പൊലീസേഷൻ
Emasculator,എക്യാസ്കറ്റർ
तटबंदी,കായാൻസിംഗ്
गर्भ,ഭൂണം
गर्भशास्त्र,സ്മൈഫോളജി
उदय,ആവിർഭാവം
इमल्सीफायर,എമൽസിഫയർ
अंतर्जात,എൻവയോജനസ്
एंडोमिटोसिस,എൻഡോമിറ്റോസിസ്
एंडोपारासाइट,എൻഡോപരസൈറ്റ്
एंडोस्पर्म,എൻഡോസ്പെർം
उपक्रम,എന്റർപ്രൈസ്
एंटोमोलॉजी,എന്രുമോളജി
वातावरण,പരിസ്ഥിതി
सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य,എൻസൈം
एपिकोटिल ग्राफ्टिंग,എപ്പികോട്ടിൽ ഒട്ടിക്കൽ
एपिफाइट,എപ്പിഫൈറ്റ്
इक्विटी,ഇക്വിറ്റി
निर्मूलन,ഉന്മൂലനം
आवश्यक पोषक घटक,അവശ്യ പോഷകങ്ങൾ
अंदाज,കണക്കാക്കല്
Etiolation,എറ്റിയോലേഷൻ
युजेनिक,അപഹീന
मूल्यांकन,മൂല്യനിർണ്ണയം
बाष्पीभवन,ആവാൻവിറ്ററി
बाष्पीभवन,ഇവാപോ-ട്രാൻസ്പിറേഷൻ
सदाहरित क्रांती,നിത്യഹരിത വിപ്ലവം
सदाहरित,നിത്യഹരിത
उत्क्रांती,പരിണാമം
अबकारी,എക്സൂസ്
थकवा (प्रजननक्षमता),ക്ഷീണം (ഫെർട്ടിലിറ്റി)
शोषण,ചൂഷണം
अन्वेषण,സൂക്ഷ്മപരിശോധന
एक्सट्र्यूजन,എക്സ്ട്രാഷൻ
डोळा (सुगेरकेन/बटाटा),കണ്ണ് (സുഗെയ്ൻ / ഉരുളക്കിഴങ്ങ്)
खाद्यतेल पाइन,ഭക്ഷ്യ ഏൻ
"हत्ती पाय, याम","ആന അടി, യാം"
निलगिरी,യൂക്കാലിപ്റ്റസ്
गांडूळ,മണ്ണിര
कीटकशास्त्रज्ञ,ഇനോമനോളജിസ്റ്റ്
पर्यावरणवादी,പരിസ്ഥിതി പ്രവർത്തകൻ
घटक,ഘടകം
घटक उत्पादकता,ഘടക ഉൽപാദനക്ഷമത
फॅक्टरेज,തൊഴില്പരമായ
फॅक्टोरियल ब्लॉक डिझाइन,ഫാക്റിയൽ ബ്ലോക്ക് ഡിസൈൻ
शिक्षक,ഭസ്ഥാനി
पडझड,വീഴുക
कुटुंब,കുടുംബം
शेती मूल्यांकन,കാർഷിക വിലയിരുത്തൽ
शेती बजेट,കാർഷിക ബജറ്റിംഗ്
शेती व्यवसाय,കാർഷിക ബിസിനസ്സ്
शेती नियोजन,കാർഷിക ആസൂത്രണം
शेतकरी,കൃഷിക്കാരന്
शेती,കൃഷി
Fasciaction,ആസാധനം
Fecundation,ക്ഷീണം
किण्वन,അഴുകൽ
सुपीकता,ഫലഭൂയിഷ്ഠത
खत,വളം
खताची कार्यक्षमता वापरा,രാസവളം കാര്യക്ഷമത ഉപയോഗിക്കുക
तंतुमय,നാരുകളുള്ള
फील्ड,വയല്
फील्ड क्षमता,ഫീൽഡ് ശേഷി
फील्ड प्रात्यक्षिक,ഫീൽഡ് പ്രകടനം
निर्धारण,പരിഹാരം
पूर,വെള്ളപ്പൊക്കത്തിൽ
प्रवाह चित्र,ഫ്ലോ ഡയഗ്രം
अन्न मूल्य,ഭക്ഷണ മൂല്യം
चारा (चारा),തീറ്റപ്പുല്ല് (കാലിത്തീറ്റ)
अंदाज,പ്രവചിക്കുക
वन,കാട്
वनीकरण,വിരാമം
फ्रॉन्ड,വഴുതിവീഴുന്ന
फ्रॉस्ट प्रतिरोधक,ഫ്രോസ്റ്റുകൾ പ്രതിരോധം
दंव,ശൈതം
गोठलेले (फळ आणि भाजी),ഫ്രീസുചെയ്ത (പഴവും പച്ചക്കറിയും)
फ्रुकिफिकेशन,ഉന്മേഷം
फळ थेंब,പഴൻ ഇടിവ്
फळ-सेट (फळांची सेटिंग),ഫ്രൂട്ട് സെറ്റ് (ഫ്രൂട്ട് ക്രമീകരണം)
धूर,ഉപക്കുറി
बुरशीनाशक,കുമിൾനാശിനി
बुरशीवादी,തന്ത്രശാലിയായ
बुरशीचे,കുമിള്സസം
Furo,ചാടോ
फ्यूजन,സംയോജന
अस्पष्ट,ഫസ്
अस्पष्ट,അവ്യക്തമായ
"एका जातीची बडीशेप, बडीशेप","പെരുംജീരകം, ആശംസകൾ"
मेथी,ഉലുവ
अंजीर,അത്തിപ്പഴം
बोटा बाजरी,ഫിംഗർ മില്ലറ്റ്
अग्निशामक बुश,തീ ഫാർമിക് ബുഷ്
जंगलाची ज्योत,വനത്തിന്റെ തീജ്വാല
फ्रेंच बीन,ഫ്രഞ്ച് ബീൻ
पिसू,ചെള്ള്
कोल्हा,കുറുക്കന്
फळ माशी,ഫലം ഈച്ച
पित्त (हॉर्ट),പിത്തനം (ഹോർട്ട്)
गेमेट,ഗെയിമമായ
बाग,തോട്ടം
गेज (पाणी),ഗേജ് (വെള്ളം)
जीन बँक,ജീൻ ബാങ്ക്
जीन टॅगिंग,ജീൻ ടാഗിംഗ്
जीनोलॉजी,ജീരോളജി
अनुवांशिक नकाशा,ജനിതക മാപ്പ്
अनुवांशिक,ജനിതഭാസങ്ങൾ
जीनोम,ജീനിഹമായ
जीनोमिक लायब्ररी,ജെനോമിക് ലൈബ്രറി
जीनोमिक्स,ജനീകാസ്
जीनोटाइप,ജനിതനായ
जीनोटाइप,ജനിതനായ
वंश,ജീസ്
वंश,ജീസ്
अंकुर,ബീജം
