Bengali,Punjabi
সেন্টিমিটার গ্রাম দ্বিতীয় সিস্টেম,ਸੈਂਟੀਮੀਟਰ ਗ੍ਰਾਮ ਦੂਜੀ ਪ੍ਰਣਾਲੀ
কেন্দ্রীয়,ਕੇਂਦਰੀ
কেন্দ্রীয় অক্ষ,ਕੇਂਦਰੀ ਧੁਰਾ
কেন্দ্রীয় পার্থক্য,ਕੇਂਦਰੀ ਅੰਤਰ
কেন্দ্রীয় পার্থক্য সূত্র,ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ
কেন্দ্রীয় পার্থক্য টেবিল,ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ
কেন্দ্রীয় সীমা উপপাদ্য,ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ
কেন্দ্রীয় মুহূর্ত,ਕੇਂਦਰੀ ਪਲ
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU),ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU)
কেন্দ্রীয় প্রবণতা,ਕੇਂਦਰੀ ਰੁਝਾਨ
কেন্দ্র,ਕੇਂਦਰ
মাধ্যাকর্ষণ কেন্দ্র,ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ
দলের কেন্দ্র,ਸਮੂਹ ਦਾ ਕੇਂਦਰ
ভর কেন্দ্র,ਪੁੰਜ ਦਾ ਕੇਂਦਰ
প্রতিসাম্য কেন্দ্র,ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ
অপকেন্দ্র বল,ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ
কেন্দ্রমুখী বল,centripetal ਫੋਰਸ
ভরকেন্দ্র,ਸੈਂਟਰੋਇਡ
নিশ্চিততা,ਯਕੀਨਨ
সিজিএস সিস্টেম,cgs ਸਿਸਟਮ
সিজিএস ইউনিট,cgs ਯੂਨਿਟ
পার্থক্যের চেইন নিয়ম,ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ
সুযোগ কারণ,ਮੌਕਾ ਕਾਰਨ
সুযোগ চলে যায়,ਮੌਕਾ ਚਾਲ
অক্ষ পরিবর্তন,ਧੁਰੇ ਦੀ ਤਬਦੀਲੀ
ভিত্তি পরিবর্তন,ਆਧਾਰ ਦੀ ਤਬਦੀਲੀ
আদেশ পরিবর্তন,ਆਰਡਰ ਦੀ ਤਬਦੀਲੀ
বৈশিষ্ট্য সহগ,ਗੁਣ ਗੁਣ
নির্ধারক,ਨਿਰਣਾਇਕ
চরিত্রগত সমীকরণ,ਗੁਣ ਸਮੀਕਰਨ
চরিত্রগত ফাংশন,ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ
লগারিদমের বৈশিষ্ট্য,ਲਘੂਗਣਕ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ
চরিত্রগত বহুপদ,ਗੁਣ ਬਹੁਪਦ
বৈশিষ্ট্যগত মান,ਗੁਣ ਮੁੱਲ
চরিত্রগত ভেক্টর,ਗੁਣ ਵੈਕਟਰ
অক্ষর সেট,ਅੱਖਰ ਸੈੱਟ
চার্ট,ਚਾਰਟ
চি-স্কয়ার বিতরণ,ਚੀ-ਵਰਗ ਵੰਡ
চি-বর্গাকার সূত্র,ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ
চি-স্কয়ার পরীক্ষা,ਚੀ-ਵਰਗ ਟੈਸਟ
জ্যা,ਤਾਰ
জ্যা-দ্বিখণ্ডন পদ্ধতি,ਕੋਰਡ-ਸੈਕਸ਼ਨ ਵਿਧੀ
সাইফার বার্তা (=কোডেড বার্তা),ਸਿਫਰ ਸੁਨੇਹਾ (=ਕੋਡ ਕੀਤਾ ਸੁਨੇਹਾ)
সাইফার (শূন্য),ਸਿਫਰ (ਜ਼ੀਰੋ)
বৃত্ত,ਚੱਕਰ
অভিসার বৃত্ত,ਕਨਵਰਜੈਂਸ ਦਾ ਚੱਕਰ
সার্কিট ম্যাট্রিক্স,ਸਰਕਟ ਮੈਟਰਿਕਸ
বৃত্তাকার,ਸਰਕੂਲਰ
বৃত্তাকার অ্যাসিম্পটোট,ਸਰਕੂਲਰ ਲੱਛਣ
বৃত্তাকার হেলিক্স,ਗੋਲ ਹੈਲਿਕਸ
বৃত্তাকার গতি,ਸਰਕੂਲਰ ਮੋਸ਼ਨ
পরিধি কেন্দ্র,ਘੇਰਾ ਕੇਂਦਰ
পরিবৃত্ত,ਚੱਕਰ
পরিধি করা,ਘੇਰਾਬੰਦੀ
পরিধিকৃত,ਘੇਰਾਬੰਦ
পরিধিকৃত বৃত্ত,ਘੇਰਾਬੰਦ ਚੱਕਰ
ক্লাসিক্যাল ডিডাক্টিভ কৌশল,ਕਲਾਸੀਕਲ ਕਟੌਤੀ ਤਕਨੀਕ
শাস্ত্রীয় গতিবিদ্যা,ਕਲਾਸੀਕਲ ਗਤੀਸ਼ੀਲਤਾ
শাস্ত্রীয় অপ্টিমাইজেশান,ਕਲਾਸੀਕਲ ਓਪਟੀਮਾਈਜੇਸ਼ਨ
শাস্ত্রীয় ধ্বংস সমস্যা,ਕਲਾਸੀਕਲ ਤਬਾਹੀ ਦੀ ਸਮੱਸਿਆ
শাস্ত্রীয় পরিসংখ্যানগত বলবিদ্যা,ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ
ত্রুটির শ্রেণীবিভাগ,ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ
ক্লাসের ব্যবধান,ਕਲਾਸ ਅੰਤਰਾਲ
ক্লাস-ব্যবধান ইউনিট,ਕਲਾਸ-ਅੰਤਰਾਲ ਇਕਾਈ
শ্রেণীর সীমা,ਕਲਾਸ ਸੀਮਾ
ঘড়ির কাঁটার দিকে,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
ক্লোপেন (= বন্ধ এবং খোলা),clopen (= ਬੰਦ ਅਤੇ ਖੁੱਲ੍ਹਾ)
বন্ধ,ਬੰਦ
বদ্ধ উত্তল হুল,ਬੰਦ ਕਨਵੈਕਸ ਹਲ
বন্ধ ঘনক্ষেত্র,ਬੰਦ ਘਣ
বন্ধ বক্ররেখা,ਬੰਦ ਕਰਵ
বন্ধ ডোমেইন,ਬੰਦ ਡੋਮੇਨ
বন্ধ চিত্র,ਬੰਦ ਚਿੱਤਰ
বন্ধ ব্যবধান,ਬੰਦ ਅੰਤਰਾਲ
বন্ধ অঞ্চল,ਬੰਦ ਖੇਤਰ
বন্ধ সেট,ਬੰਦ ਸੈੱਟ
বন্ধ পৃষ্ঠ,ਬੰਦ ਸਤਹ
বন্ধ,ਬੰਦ
বন্ধ অপারেটর,ਬੰਦ ਕਰਨ ਵਾਲਾ ਆਪਰੇਟਰ
বন্ধ বিন্দু (= যোগাযোগ বিন্দু),ਬੰਦ ਹੋਣ ਦਾ ਬਿੰਦੂ (= ਸੰਪਰਕ ਬਿੰਦੂ)
বন্ধ ঘোষণা,ਬੰਦ ਕਰਨ ਦੀ ਸਥਿਤੀ
বন্ধ সেট,ਬੰਦ ਸੈੱਟ
ক্লাস্টার পয়েন্ট,ਕਲੱਸਟਰ ਪੁਆਇੰਟ
গুচ্ছের আদর্শ,ਕਲੱਸਟਰ ਨਮੂਨਾ
ক্লাস্টার সেট,ਕਲੱਸਟਰ ਸੈੱਟ
সমাক্ষ বৃত্ত,coaxial ਚੱਕਰ
সমাক্ষীয় প্যারাবোলাস,coaxial parabolas
সমাক্ষ সমতল,coaxial ਜਹਾਜ਼
সমাক্ষীয় ত্রিভুজ,coaxial ਤਿਕੋਣ
কোব - ডগলাস ফাংশন,ਕੋਬ - ਡਗਲਸ ਫੰਕਸ਼ਨ
কোডিং,ਕੋਡਿੰਗ
ডেটা কোডিং,ਡਾਟਾ ਦੀ ਕੋਡਿੰਗ
সহ-ডোমেইন,ਸਹਿ-ਡੋਮੇਨ
সহগ ম্যাট্রিক্স,ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ
পারস্পরিক সম্পর্কের সহগ,ਸਬੰਧਾਂ ਦਾ ਗੁਣਾਂਕ
সংকল্প সহগ,ਨਿਰਧਾਰਨ ਦੇ ਗੁਣਾਂਕ
স্থিতিস্থাপকতার সহগ,ਲਚਕੀਲੇਪਣ ਦੇ ਗੁਣਾਂਕ
সম্প্রসারণের সহগ,ਵਿਸਥਾਰ ਦੇ ਗੁਣਾਂਕ
ঘর্ষণ সহগ,ਰਗੜ ਦਾ ਗੁਣਾਂਕ
রৈখিক প্রসারণের সহগ,ਰੇਖਿਕ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ
রিগ্রেশন সহগ,ਰਿਗਰੈਸ਼ਨ ਦੇ ਗੁਣਾਂਕ
পৃষ্ঠ টান সহগ,ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ
প্রকরণ সহগ,ਪਰਿਵਰਤਨ ਦੇ ਗੁਣਾਂਕ
কোফ্যাক্টর,ਕੋਫੈਕਟਰ
মুদ্রা নিক্ষেপ (মুদ্রা টস),ਸਿੱਕਾ ਸੁੱਟਣਾ (ਸਿੱਕਾ ਉਛਾਲਣਾ)
নমুনা সংগ্রহ,ਨਮੂਨੇ ਦਾ ਸੰਗ੍ਰਹਿ
সমরেখার,ਸਮਰੇਖਾ
সমরেখা,ਸਮਰੂਪਤਾ
কলাম,ਕਾਲਮ
কলামের সমতা,ਕਾਲਮ ਸਮਾਨਤਾ
কলাম সমতুল্য,ਕਾਲਮ ਬਰਾਬਰ
কলাম সমতুল্য ম্যাট্রিক্স,ਕਾਲਮ ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
কলাম ম্যাট্রিক্স,ਕਾਲਮ ਮੈਟਰਿਕਸ
কলাম র‍্যাঙ্ক,ਕਾਲਮ ਦਰਜਾ
কলাম হ্রাস ইকোলন ম্যাট্রিক্স,ਕਾਲਮ ਘਟਾਇਆ ਗਿਆ ਈਕੋਲੋਨ ਮੈਟਰਿਕਸ
কলাম ভেক্টর,ਕਾਲਮ ਵੈਕਟਰ
কলাম অনুসারে,ਕਾਲਮ ਅਨੁਸਾਰ
সম্মিলিত সমীকরণ,ਸੰਯੁਕਤ ਸਮੀਕਰਨ
সাধারণ কোণ,ਆਮ ਕੋਣ
সাধারণ অক্ষ,ਆਮ ਧੁਰਾ
সাধারণ ভিত্তি,ਆਮ ਅਧਾਰ
সাধারণ নির্ধারক,ਆਮ ਭਾਅ
সাধারণ পার্থক্য,ਆਮ ਅੰਤਰ
সাধারণ সমস্যা,ਆਮ ਕਾਰਕ
সাধারণ লগারিদম,ਆਮ ਲਘੂਗਣਕ
সাধারণ একাধিক,ਆਮ ਮਲਟੀਪਲ
সাধারণ অনুপাত,ਆਮ ਅਨੁਪਾਤ
সাধারণ বিভাগ,ਆਮ ਭਾਗ
সাধারণ দিক,ਆਮ ਪਾਸੇ
সাধারণ স্পর্শক,ਆਮ ਸਪਰਸ਼
সাধারণ শব্দ,ਆਮ ਸ਼ਬਦ
বিনিময় বিধি,ਪਰਿਵਰਤਨਸ਼ੀਲ ਕਾਨੂੰਨ
পরিবর্তনমূলক সম্পত্তি,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ
পরিবর্তনমূলক নিয়ম,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
সংযোজনের পরিবর্তনমূলক আইন,ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
গুণের পরিবর্তনমূলক আইন,ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
পরিবর্তনমূলক অপারেশন,ਬਦਲੀ ਕਾਰਵਾਈ
কমিউটার গ্রুপ,ਕਮਿਊਟੇਟਰ ਗਰੁੱਪ
ম্যাট্রিক্সের যাতায়াত,ਮੈਟ੍ਰਿਕਸ ਦਾ ਆਉਣਾ-ਜਾਣਾ
কমপ্যাক্ট সেট,ਸੰਖੇਪ ਸੈੱਟ
তুলনা,ਤੁਲਨਾਤਮਕਤਾ
উপায়ের তুলনা,ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ
শতাংশের তুলনা,ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ
তুলনা পরীক্ষা,ਤੁਲਨਾ ਟੈਸਟ
সামঞ্জস্য সমীকরণ,ਅਨੁਕੂਲਤਾ ਸਮੀਕਰਨ
প্রতিযোগিতামূলক খেলা,ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ
প্রতিযোগিতামূলক পরিস্থিতি,ਮੁਕਾਬਲੇ ਦੀ ਸਥਿਤੀ
প্রতিযোগিতামূলক কৌশল,ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ
কম্পাইলার,ਕੰਪਾਈਲਰ
পরিপূরক,ਪੂਰਕ
পরিপূরক কোণ,ਪੂਰਕ ਕੋਣ
পরিপূরক ঘটনা,ਪੂਰਕ ਘਟਨਾ ਪੂਰੀ ਘਟਨਾ
পরিপূরক ফ্যাক্টর,ਪੂਰਕ ਕਾਰਕ
পরিপূরক ফাংশন,ਪੂਰਕ ਫੰਕਸ਼ਨ
পরিপূরক অর্ধেক স্থান,ਪੂਰਕ ਅੱਧੀ ਥਾਂ
পরিপূরক ব্যবধান,ਪੂਰਕ ਅੰਤਰਾਲ
পরিপূরক সেট,ਪੂਰਕ ਸੈੱਟ
পরিপূরক,ਪੂਰਕ
একটি সেটের পরিপূরক,ਇੱਕ ਸੈੱਟ ਦੇ ਪੂਰਕ
সম্পূর্ণ আদমশুমারি,ਪੂਰੀ ਜਨਗਣਨਾ
সম্পূর্ণ পারস্পরিক সম্পর্ক ম্যাট্রিক্স,ਸੰਪੂਰਨ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ
সম্পূর্ণ মেট্রিক স্থান,ਪੂਰੀ ਮੀਟ੍ਰਿਕ ਸਪੇਸ
সম্পূর্ণ অর্থনর্মাল সেট,ਪੂਰਾ ਆਰਥੋਨਰਮਲ ਸੈੱਟ
সম্পূর্ণ চতুর্ভুজ,ਪੂਰਾ ਚਤੁਰਭੁਜ
সম্পূর্ণ ভাগফল,ਪੂਰਾ ਭਾਗ
সম্পূর্ণ সেট,ਪੂਰਾ ਸੈੱਟ
সম্পূর্ণ সমাধান,ਪੂਰਾ ਹੱਲ
সম্পূর্ণরূপে এলোমেলো নকশা,ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ
জটিল যুক্তি,ਗੁੰਝਲਦਾਰ ਦਲੀਲ
জটিল অনুবন্ধী,ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ
জটিল পার্থক্য,ਗੁੰਝਲਦਾਰ ਭਿੰਨਤਾ
জটিল ফাংশন,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
জটিল একীকরণ,ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ
জটিল ম্যাট্রিক্স,ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ
জটিল সংখ্যা,ਕੰਪਲੈਕਸ ਨੰਬਰ
জটিল সংখ্যা ক্ষেত্র,ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ
জটিল অর্থোগোনাল ম্যাট্রিক্স,ਗੁੰਝਲਦਾਰ ਆਰਥੋਗੋਨਲ ਮੈਟ੍ਰਿਕਸ
জটিল সমতল,ਗੁੰਝਲਦਾਰ ਜਹਾਜ਼
জটিল পরিমাণ,ਗੁੰਝਲਦਾਰ ਮਾਤਰਾ
জটিল পারস্পরিক,ਗੁੰਝਲਦਾਰ ਪਰਸਪਰ
জটিল ফলাফল,ਗੁੰਝਲਦਾਰ ਨਤੀਜਾ
জটিল স্থান,ਗੁੰਝਲਦਾਰ ਸਪੇਸ
জটিল মূল্যবান ফাংশন,ਗੁੰਝਲਦਾਰ ਮੁੱਲ ਫੰਕਸ਼ਨ
জটিল পরিবর্তনশীল,ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ
componendo এবং divindendo,componendo ਅਤੇ divindendo
উপাদান,ਕੰਪੋਨੈਂਟ
উপাদান বিশ্লেষণ,ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ
বৈচিত্র্যের উপাদান,ਵਿਭਿੰਨਤਾ ਦਾ ਹਿੱਸਾ
ভেক্টরের উপাদান,ਵੈਕਟਰ ਦਾ ਹਿੱਸਾ
যৌগিক ফাংশন,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
যৌগিক অনুমান,ਸੰਯੁਕਤ ਪਰਿਕਲਪਨਾ
যৌগিক সংখ্যা,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ
যৌগিক সিরিজ,ਸੰਯੁਕਤ ਲੜੀ
ভেক্টরের গঠন,ਵੈਕਟਰ ਦੀ ਰਚਨਾ
যৌগিক কোণ,ਮਿਸ਼ਰਿਤ ਕੋਣ
যৌগিক বিভাগ,ਮਿਸ਼ਰਿਤ ਵੰਡ
যৌগিক ভগ্নাংশ,ਮਿਸ਼ਰਿਤ ਭਾਗ
চক্রবৃদ্ধিহারে সুদ,ਮਿਸ਼ਰਿਤ ਵਿਆਜ
যৌগিক সম্ভাবনা,ਮਿਸ਼ਰਿਤ ਸੰਭਾਵਨਾ
সংকোচনযোগ্য প্রবাহ,ਸੰਕੁਚਿਤ ਵਹਾਅ
সঙ্কোচন,ਸੰਕੁਚਨ
গণনা,ਗਣਨਾ
কম্পিউটেশনাল সূত্র,ਕੰਪਿਊਟੇਸ਼ਨਲ ਫਾਰਮੂਲਾ
গণনা করা মান,ਗਣਨਾ ਮੁੱਲ
কম্পিউটার,ਕੰਪਿਊਟਰ
কম্পিউটার অ্যালগরিদম,ਕੰਪਿਊਟਰ ਐਲਗੋਰਿਦਮ
কম্পিউটার প্রোগ্রাম,ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮ
কম্পিউটার প্রোগ্রামিং,ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
কম্পিউটার সিমুলেশন,ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ
কম্পিউটিং,ਕੰਪਿਊਟਿੰਗ
অবতল ফাংশন,ਅਵਤਲ ਫੰਕਸ਼ਨ
অবতল বহুভুজ,ਅਵਤਲ ਬਹੁਭੁਜ
অবতল প্রোগ্রামিং,ਅਵਤਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
সমকেন্দ্রিক বৃত্ত,ਕੇਂਦਰਿਤ ਚੱਕਰ
কেন্দ্রীভূত বক্ররেখা,ਕੇਂਦਰਿਤ ਕਰਵ
কংক্রিট ফর্ম,ਠੋਸ ਰੂਪ
লাইনের সামঞ্জস্য,ਲਾਈਨਾਂ ਦੀ ਸਮਰੂਪਤਾ
সমবর্তী,ਸਮਕਾਲੀ
সমবর্তী বাহিনী,ਸਮਕਾਲੀ ਤਾਕਤਾਂ
শর্তাধীন ঘনত্ব ফাংশন,ਸ਼ਰਤੀਆ ਘਣਤਾ ਫੰਕਸ਼ਨ
শর্তাধীন বিতরণ,ਸ਼ਰਤੀਆ ਵੰਡ
শর্তাধীন প্রত্যাশা,ਸ਼ਰਤੀਆ ਉਮੀਦ
শর্তসাপেক্ষ গড়,ਸ਼ਰਤੀਆ ਮਤਲਬ
শর্তাধীন সম্ভাবনা,ਸ਼ਰਤੀਆ ਸੰਭਾਵਨਾ
সমসাময়িকতার শর্ত,ਸਮਰੂਪਤਾ ਦੀ ਸਥਿਤੀ
ধারাবাহিকতার শর্ত,ਇਕਸਾਰਤਾ ਦੀ ਸਥਿਤੀ
অখণ্ডতার শর্ত,ਅਖੰਡਤਾ ਦੀ ਸਥਿਤੀ
স্পর্শক অবস্থা,ਸਪਰਸ਼ ਦੀ ਸਥਿਤੀ
শঙ্কু,ਕੋਨ
আস্থা ব্যবধান,ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ
আত্মবিশ্বাসের ব্যবধান অনুমান,ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ ਅਨੁਮਾਨ
আত্মবিশ্বাসের সীমা,ਵਿਸ਼ਵਾਸ ਸੀਮਾ
আত্মবিশ্বাস অঞ্চল,ਵਿਸ਼ਵਾਸ ਖੇਤਰ
সংঘর্ষ পরিস্থিতি,ਸੰਘਰਸ਼ ਦੀ ਸਥਿਤੀ
confocal conics,confocal conics
কনফোকাল উপবৃত্ত,confocal ਅੰਡਾਕਾਰ
কনফোকাল জ্যামিতি,ਕਨਫੋਕਲ ਜਿਓਮੈਟਰੀ
কনফোকাল হাইপারবোলা,confocal ਹਾਈਪਰਬੋਲਾ
কনফোকাল হাইপারবোলয়েড,confocal hyperboloids
কনফোকাল প্যারাবোলা,confocal parabola
কনফোকাল প্যারাবোলয়েডাল স্থানাঙ্ক,confocal paraboloidal coordinates
আনুষ্ঠানিক,ਅਨੁਕੂਲ
কনফরমাল ম্যাপিং,ਅਨੁਕੂਲ ਮੈਪਿੰਗ
সঙ্গতি,ਇਕਸਾਰਤਾ
বৃত্তের মিলন,ਚੱਕਰ ਦੀ ਇਕਸਾਰਤਾ
সঙ্গতিপূর্ণ,ਇਕਸਾਰ
সঙ্গতিপূর্ণ ম্যাট্রিক্স,ਇਕਸਾਰ ਮੈਟ੍ਰਿਕਸ
কনিক,ਕੋਨਿਕ
conical frustum,ਕੋਨਿਕਲ ਫਰਸਟਮ
শঙ্কুযুক্ত হেলিক্স,ਕੋਨਿਕਲ ਹੈਲਿਕਸ
শঙ্কুযুক্ত বিভাগ,ਕੋਨਿਕਲ ਭਾਗ
কনিক্স,ਕੋਨਿਕਸ
কনিক বিভাগ,ਕੋਨਿਕ ਭਾਗ
কনজুগেট,ਸੰਯੁਕਤ
সংযোজিত কোণ,ਸੰਯੁਕਤ ਕੋਣ
সংযোজিত অক্ষ,ਸੰਯੁਕਤ ਧੁਰਾ
সংযুক্ত জটিল সংখ্যা,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆਵਾਂ
