Kannada,Tamil
ಮಾನವಜನ್ಯದ ಅಳಿವಿನಂಚಿನಲ್ಲಿರುವ,மானுடவியல் அழிவு
ಮಾನವಶಾಸ್ತ್ರ,மானுடவியல்
ಅನುಭವಿನಲ್ಲಿರುವ,பாக்டீரியா எதிர்ப்பு
ಪ್ರತಿಜೀವಕ ಪೆನ್ಸಿಲಿನ್,ஆண்டிபயாடிக் பென்சிலின்
ಪ್ರತಿಜೀವಕ ನಿರೋಧಕ,ஆண்டிபயாடிக் எதிர்ப்பு
ಪ್ರತಿಜೀವಕ (ಗಳು),நுண்மணி
ಪ್ರತಿಕಾಯ,ஆன்டிபாடி
ಪ್ರತಿಕಾಯ ದಂಪತಿಗಳು,ஆன்டிபாடி ஜோடி
ಪ್ರತಿಕಾಯ ಮಧ್ಯಸ್ಥ ರೋಗನಿರೋಧಕ ಶಕ್ತಿ,ஆன்டிபாடி மத்தியஸ்த நோய் எதிர்ப்பு சக்தி
ಪ್ರತಿಮೆಯಂಥ,ஆன்டிகோகுலண்ட்
ಆಕ್ಟೊಡಾನ್ ಲೂಪ್,ஆன்டிகோடன் லூப்
ಖಿನ್ನತೆ -ತತ್ವ,ஆண்டிடிரஸன்
ಆಂಟಿಡಿಯುರೆಟಿಕ್ ಹಾರ್ಮೋನ್ (ಎಡಿಎಚ್),ஆண்டிடியூரிடிக் ஹார்மோன் (ADH)
ಪ್ರತಿಜನಕ ಜೀನ್,ஆன்டிஜென் மரபணு
ಪ್ರತಿಜನಕ,ஆன்டிஜென்-ஆன்டிபாடி வளாகம்
ಪ್ರತಿಜನಕ ನಿರ್ಣಾಯಕ,ஆன்டிஜெனிக் தீர்மானிப்பான்
ಪ್ರತಿಷ್ಠಿತ ಅಂಶ,முரண்பாடு காரணி
ಆವರಣಕಾರ,ஆக்ஸிஜனேற்ற
ಆವರಣ ನ್ಯೂಕ್ಲಿಯಸ್,ஆன்டிபோடல் கரு
ಎಂಟರ ಆರ್‌ಎನ್‌ಎ,எதிர்ப்பு சென்ஸ் ஆர்.என்.ஏ
ಆಂಟಿವೈರಲ್ ಪ್ರೋಟೀನ್,ஆன்டிவைரல் புரதம்
ಕಸಾಯಿಖಾನೆ,Antrum
ನಿರ್ದಯ,அனுக்ளீட்
ಗುದ,ஆசனவாய்
"ಖಿನ್ನತೆ ಮನೋರೋಗ, ಆತಂಕ, ವ್ಯಾಕುಲತೆ",கவலைக் கோளாறு
ಮಹಾಪಧಮನಿಯ ಕಮಾನು,பெருநாடி வளைவு
ಮಹಾಪಧಮನಿಯ ಗ್ಯಾಂಗ್ಲಿಯಾನ್,பெருநாடி கேங்க்லியன்
ಮಹಾಪಧಮನಿಯ ಸೆಮಿಲುನಾರ್ ಕವಾಟ,பெருநாடி செமிலுனர் வால்வு
ಮಹಾಪಧಮನಿಯ ಕವಾಟ,பெருநாடி வால்வு
ಎಪಿಸಿ (ಅನಾಫೇಸ್ ಪ್ರಚಾರ ಸಂಕೀರ್ಣ),APC (ANAPHASE ஐ ஊக்குவிக்கும் சிக்கலானது)
ಅಪೆಲಿಕ್ ಪೂರ್ವಜ,அப்பெலிக் மூதாதையர்
ಮುನಸು,அஃபிட்
ಅಚ್ಚುಬಾಲಿಗೆ,அப்ரோடைட்
ಅಪಿಕಲ್ ಪ್ರಾಬಲ್ಯ,நுனி ஆதிக்கம்
ಮೇಲ್ನೋಟದ,அபிகல் பேட்
ಅಪಚಲುಮನೆ,பொருள்
ಎಪಿಐಎಸ್,Apis indica
ಒಂದು ದೊಡ್ಡ,Applanospore
ಅಡ್ಡಿ,அப்லிசியா
ಕಣ್ಣುಹಾಯ,அப்போகார்பே
ತಟ್ಟುಕ,அப்போகார்பஸ்
ಅಪೋಕಾರ್ಪಸ್ ಅಂಡಾಶಯ,அப்போகார்பஸ் கருப்பை
ಅಪೊಕ್ರೈನ್ ಗ್ರಂಥಿ,அபோக்ரைன் சுரப்பி
ತಿಕ್ಕಲು,அப்போஎன்சைம்
ಮಂಕಾದ,Apomict
ತಿಕ್ಕಲು,Apomixis
ಮಂಕಾದ,அபோபிளாசம்
ಮಂಕುಗರ,அப்போபிளாஸ்டிக் பாதை
ಅಪಶೂನ್ಯತೆ,அப்போப்டொசிஸ்
ಉಪಕರಣ,கருவி
ಅನುಬಂಧ ಅಸ್ಥಿಪಂಜರ,Appendicular எலும்புக்கூட்டை
ಸೀಕಮ್ನ ಅನುಬಂಧ,சீக்கத்தின் பின் இணைப்பு
ಆಪಲ್ ಬಸವನ,ஆப்பிள் நத்தை
ಜಲಚರಕ,மீன்வளர்ப்பு
ಅಕ್ವಾಪೊರಿನ್,அக்வாபோரின்
ಜಲಚರಗಳ,நீர்வாழ் ஆம்பிபியன்
ಜಲಸಂಪರ್ಕ ರೂಪ,நீர்வாழ் வடிவம்
ಜಲವಾಸಿ ಆವಾಸ,நீர்வாழ் வாழ்விடம்
ಜಲವಾಸಿ ಜೀವಿ,நீர்வாழ் உயிரினம்
ಜಲವಾಸಿ ಸಸ್ಯ,நீர்வாழ் ஆலை
ಜಲವಾಸಿ ಉಸಿರಾಟ,நீர்வாழ் சுவாசம்
ಜಲೀಯ ದ್ರವ,நீர்வாழ் திரவம்
ಜಲೀಯ ಹುಮೂರ್,அக்வஸ் முமல்
ಜಲೀಯ ಇಂಟ್ರಾ-ಸೆಲ್ಯುಲಾರ್ ದ್ರವ,நீர்வாழ் உள்-செல்லுலார் திரவம்
ಜಲೀಯ ಮಾದರಿ,அக்வஸ் மாதிரி
ಜಲೀಯ ಪರಿಹಾರ,நீர் பத திரவம்
ಅಕ್ವಿಲ,அக்விலா
ಕೀಲಿಗೆ,அரபிடோப்சிஸ்
ಕಸ,அராக்னிடா
ಕುಂಬಳಕಾಯಿ,அராக்னாய்டு
ಅರೇನಿಯಸ್,அரேனியஸ்
ಗುಂಡಾದ,ஆர்பெசண்ட்
ಅರ್ಬೋರ್ಸೆಂಟ್ ಲೈಕೋಪೋಡ್,ஆர்போரசென்ட் லைகோபாட்
ಪುರಾತತ್ವ,தொல்பொருள்
ಕಮಾನು,ஆர்க்கிகோனியம்
ದ್ವೀಪಸಂಬಂಧಿ,தீவுக்கூட்டம்
ಆರ್ಸಿಟಿಕ್,ஆர்க்டிக்
ಆರ್ಕ್ಟಿಕ್ ಟೆರ್ನ್,ஆர்க்டிக் டெர்ன்
ಆರ್ಕ್ಟಿಕ್ ಟಂಡ್ರಾ,ஆர்க்டிக் டன்ட்ரா
ಹಚ್ಚೆ,ஆர்டியா
ಐಸೊಲಾರ್ ಅಂಗಾಂಶ,அரியாலர் திசு
ಅರ್ಜೆಮೊನ್ (ಮುಳ್ಳು ಗಸಗಸೆ),ஆர்கேமோன் (முட்கள் நிறைந்த பாப்பி)
ಆರ್ಜೆಮೋನ್ ಮೆಕ್ಸಿಕಾನಾ,ஆர்கேமோன் மெக்ஸிகானா
ಅರ್ಜಿನೈನ್,அர்ஜினைன்
ಶುಷ್ಕ ಪ್ರದೇಶ,வறண்ட பகுதி
ಅರಿಸ್ಟೊಲೋಚಿಯಾಸಿಯ,அரிஸ்டோலோச்சியாசி
ತೋಳು ಆಹಾರ,கை உணவு
ಸೈನ್ಯದ ಹುಳು,இராணுவப்புழு
ಹಳ್ಳಿಗೋಳು,Rioid
ಸುವಾಸನೆ,நறுமணம்
ಬಂಧಕ,கைது செய்பவர்
ಆರ್ಟೆಮಿಸಿಯಾ,ஆர்ட்டெமிசியா
ಅಪಧಮನಿಯ ಸಿಸ್ಟೊಲಿಕ್,தமனி சிஸ்டாலிக்
ಅಪಧಮನಿಯ ಕರ್ಣೀಯ,தமனி கிளரோடிக்
ಸ್ರವಿಸುವ,ஆர்த்ரோபாட்
ಸಂಧಿವಾತ,கீல்வாதம்
ಸ್ರವಿಸುವ,ஆர்த்ரோபோடா
ಕೀಲಿನ ಕಾರ್ಟಿಲೆಜ್,குருத்தெலும்பு மூட்டு
ಉಚ್ಚಾಟನೆ ಮಾಡುವ,வெளிப்படுத்துங்கள்
ನಿರೂಪಿಸಿದ,வெளிப்படுத்தப்பட்டது
ಕೃತಕ ಪೇಸ್‌ಮೇಕರ್,செயற்கை இதயமுடுக்கி
ಕೃತಕ ಆಯ್ಕೆ,செயற்கை தேர்வு
ಆರ್ಟೋಕಾರ್ಪಸ್ ಹೆಟೆರೊಫಿಲಸ್,ஆர்டோகார்பஸ் ஹீட்டோரோபில்லஸ்
ಕಲ್ನಾರು ನಾರು,அஸ்பெஸ்டாஸ் ஃபைபர்
ಕಲ್ನಾರು,அஸ்பெஸ்டோசிஸ்
ಸ ೦ ತಗುಲು,அஸ்காரிஸ்
ಆರೋಹಣ ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ,ஏறும் குரோமடோகிராபி
ಹಸುರು,ஆஸ்கிடியா
ಚಂದಾದಾರಿ,ஆஸ்கிடியன்
ತೂರೋಲನ,அஸ்கோகார்ப்
ಅಸ್ಕುಲಗಳು,அஸ்கோமைசீட்ஸ்
ಆಸ್ಕೋರ್ಬಿಕ್ ಆಮ್ಲ,அஸ்கார்பிக் அமிலம்
ಆಸ್ಕೋಸ್ಪೋರ್,அஸ்கோஸ்போர்
ಸ ೦ ಗಳು,அஸ்கஸ்
ಅಸೆನ್ನಣಗೀತೆ,அசெப்டேட்
ಅಲೈಂಗಿಕ ಸಂತಾನೋತ್ಪತ್ತಿ,ஓரினச்சேர்க்கை இனப்பெருக்கம்
ಅಲೈತಿಕ ಬೀಜಕ,ஓரினச்சேர்க்கை வித்து
ಶತಾವರಿ ಸಂಶ್ಲೇಷಣೆ,அஸ்பாரகின் சின்தேடேஸ்
ಶತಾವರಿ,அஸ்பாரகஸ்
ಆಸ್ಪರ್ಟಿಕ್ ಆಮ್ಲ,அஸ்பார்டிக் அமிலம்
ಆಸ್ಪರ್ಜಿಲಸ್ ನೈಜರ್,அஸ்பெர்கிலஸ் நைஜர்
ಕಪಟ,அஸ்பெர்கிலஸ்
ಆಸ್ಫೋಡೆಲಸ್ ಟೆನುಫೋಲಿಯಸ್,அஸ்போடெலஸ் டெனுஃபோலியஸ்
ಆಸ್ಪಿರಿನ್,ஆஸ்பிரின்
ಪರಾಕ್ರಮ,மதிப்பீடு
ಜೋಡಣೆ,அசெம்பிளேஜ்
ಏಕೀಕರಣ ದಕ್ಷತೆ,ஒருங்கிணைப்பு செயல்திறன்
ಒಟ್ಟುಗೂಡಿಸುವ ಮೂಲ,ஒருங்கிணைப்பு வேர்
ನೆರವಿನ ಸಂತಾನೋತ್ಪತ್ತಿ ತಂತ್ರ,உதவி இனப்பெருக்க நுட்பம்
ಸಂಘ ಪ್ರದೇಶ,சங்க பகுதி
ಸಹಾಯಕ ಸಹಜೀವನ,அசோசியேட்டிவ் சிம்பியோசிஸ்
ವಿಂಗಡಣೆ ಮತ್ತು ಮರುಸಂಯೋಜನೆ,வகைப்படுத்தல் மற்றும் மறுசீரமைப்பு
ಅಂಶದ ವಿಂಗಡಣೆ,காரணியின் வகைப்படுத்தல்
ಗಾಡಿ,ஆஸ்டாகஸ்
ಕನ್ನಡಕ,அஸ்டெரேசி
ಕನ್ನಡಕ,நட்சத்திரங்கள்
ಕ್ಷುದ್ರಗ್ರಹ,சிறுகோள்
ಉಬ್ಬಸ,ஆஸ்துமா
ಅಬ್ಬರಕ,அஸ்ட்ராகலஸ் கம்மிஃபர்
ಆಸ್ಟ್ರಲ್ ಸ್ಪಿಂಡಲ್ ಧ್ರುವ,நிழலிடா சுழல் கம்பம்
ಖಗೋಳ ವಿಜ್ಞಾನಿ,வானியலாளர்
ಅಸಮ್ಮಿತ ಕ್ಯಾರಿಯೋಟೈಪ್,சமச்சீரற்ற காரியோடைப்
ಅಸಮ್ಮತಿಗೆ ಸಂಬಂಧಿಸಿದ,சமச்சீரற்ற
ಅಪಧಮನಿಕಾಠಕ,Aththeromatous
ಅಪಧಮನಿಕಾಠಿಣ್ಯ,பெருந்தமனி தடிப்பு
ಅಪಧಮನಶಾಸ್ತ್ರದ ಫಲಕ,பெருந்தமனி தடிப்பு தகடு
ಅಡ್ಡಿ,அட்லஸ்
ಅಟ್ಲಾಸ್ ಕಶೇರು,அட்லஸ் முதுகெலும்பு
ವಾತಾವರಣ,வளிமண்டலம்
ವಾತಾವರಣದ,வளிமண்டல
ವಾತಾವರಣದ ಒಳಹರಿವು,வளிமண்டல உள்ளீடுகள்
ಪರಮಾಣು ಬಲ ಸೂಕ್ಷ್ಮದರ್ಶಕ,அணு சக்தி நுண்ணோக்கி
ಪರಮಾಣು,அணு
ಎಟಿಪಿ ಎಎಸ್ಇ,ATP ASE
ಹೃತ್ಕರ್ಣದ ಸಂಕೋಚನ,ஏட்ரியல் சுருக்கம்
ಹೃತ್ಕರ್ಣದ,ஏட்ரியல் குறு நடுக்கம்
ಹೃತ್ಕರ್ಣದ ನ್ಯಾಟ್ರಿಯುರೆಟಿಕ್ ಫ್ಯಾಕ್ಟರ್ (ಎಎನ್ಎಫ್),ஏட்ரியல் நேட்ரியூரிடிக் காரணி (ANF)
ಹೃತ್ಕರ್ಣದ ಹೆರೋಡ್,ஏட்ரியல் முனை
ಹೃತ್ಕರ್ಣದ ಸಿಸ್ಟೋಲ್,ஏட்ரியல் சிஸ்டோல்
ಅಟ್ರಿಯೊವೆಂಟ್ರಿಕ್ಯುಲರ್ ನೋಡ್,அட்ரியோவென்ட்ரிகுலர் முனை
ಅಟ್ರಿಯೊವೆಂಟ್ರಿಕ್ಯುಲರ್ ಕವಾಟ,அட்ரியோவென்ட்ரிகுலர் வால்வு
ಹೃತ್ಕರ್ಣ (ಪೀಟ್ರಿಯಾ),ஏட்ரியம் (பீட்ரியா)
ಹೃತ್ಕರ್ಣ (ಪೀಟ್ರಿಯಾ),ஏட்ரியம் (பீட்ரியா)
ಅಟ್ರೋಪಾ ಬೆಲ್ಲಡೋನಾ,அட்ரோபா பெல்லடோனா
ಕ್ಷೀಣತೆ,அட்ராபி
ಪತಂಗ,அட்ரோபின் ஆல்கலாய்டு
ಲಗತ್ತಿನ ತಟ್ಟೆ,இணைப்பு தட்டு
ಶ್ರವಣೇಂದ್ರಿಯ ಕಾರ್ಟೆಕ್ಸ್,செவிவழி புறணி
Aಲೋಹ,ஆலோசிரா
ಆರಿಕಲ್ (ಆರಿಕುಲಾ),ஆரிகல் (ஆரிகுலா)
ಆರಿಕಲ್ (ಆರಿಕುಲಾ),ஆரிகல் (ஆரிகுலா)
ಆರಿಕಲ್ (ಆರಿಕುಲಾ),ஆரிகல் (ஆரிகுலா)
ಆರಿಕಲ್ (ಆರಿಕುಲಾ),ஆரிகல் (ஆரிகுலா)
ಆಸ್ಟ್ರೇಲಿಪಿಥೆಸಿನ್ಸ್,ஆஸ்ட்ராலோபிதீசின்கள்
ಸ್ವಾಯತ್ತಶಾಸ್ತ್ರ,தன்னியக்கவியல்
ಸ್ವಯಂಚಾಲಿತ ಡಿಎನ್‌ಎ ಸೀಕ್ವೆನ್ಸರ್,தானியங்கு டி.என்.ஏ சீக்வென்சர்
ಸ್ವಯಂಚಾಲನ ಫಲಕ,ஆட்டோபோலிப்ளோயிட்
ಸ್ವಾಯತ್ತನ,ஆட்டோஅனலைசர்
ಸ್ವಯಂಚಾಲಿತ,தன்னியக்க
ಸ್ವಯಂಚಾಲಿತ,தன்னியக்க
ಸ್ವಾರಸ್ಯ,ஆட்டோகிராஃப்ட்
ಸ್ವಯಂಚಾಲಿತ ಕಾಯಿಲೆ,தன்னுடல் தாங்குதிறன் நோய்
ವಾಹನ ನಿಷ್ಕಾಸ,ஆட்டோமொபைல் வெளியேற்றம்
ಸ್ವನಿಯಂತ್ರಿತ (ಅನೈಚ್ ary ಿಕ) ನರಮಂಡಲ,தன்னியக்க (விருப்பமில்லாத) நரம்பு மண்டலம்
ಆಟೊಫ್ಯಾಜಿಕ್ ಲೈಸೋಸೋಮ್,தன்னியக்க லைசோசோம்
ಸ್ವಯಂಚಾಲನ,ஆட்டோப்ளோயிட்
ತಗಿಸುವ,ஆட்டோபோடியம்
ಸ್ವಯಂಚಾಲನ ಫಲಕ,ஆட்டோபோலிப்ளோயிட்
ಆಟೋಸೋಮಲ್ ಕ್ರೋಮೊರಮ್,ஆட்டோசோமல் குரோமோரோம்
ಆಟೋಸೋಮಲ್ ಜೀನ್,ஆட்டோசோமால் மரபணு
ಆಟೊಸೋಮ್,ஆட்டோசோம்
ಆಟೊಟೆಟ್ರಾಪ್ಲಾಯ್ಡ್,ஆட்டோடெட்ராப்ளோயிட்
ಸ್ವಯಂಚಾಲನತೆ,தன்னியக்கவியல்
ಆಟೊಟ್ರಿಪ್ಲಾಯ್ಡ್ ಪ್ರಭೇದ,ஆட்டோட்ரிப்ளோயிட் வகை
ಆಟೋಟ್ರೋಫ್,ஆட்டோட்ரோஃப்
ಶರತ್ಕಾಲ ಮರ,இலையுதிர் மரம்
ಏಕಸ್ವಾಮ್ಯ,ஆக்சனோகிராஃப்
ಸಮಾಚತರಣಕ,ஆக்சனோமீட்டர்
ಸಹಾಯಕ ಬೆಳವಣಿಗೆ,இறுதியில் வளர்ச்சி
ತತ್ತ್ವ,ஆக்சின்
ಅರಣ್ಯ,ஆக்சோட்ரோஃப்
ಎ ವಿ ಬಂಡಲ್,ஒரு வி மூட்டை
ಅವೆಸ್,ஏவ்ஸ்
ಅವಶೇಷ,அவிசெனியா
ಉಗುಳು,Awn
ಅಕ್ಷೀಯ ಅಸ್ಥಿಪಂಜರ,அச்சு எலும்புக்கூடு
ದಳಪಲ್ಲ,அச்சு
ಅಕ್ಷೀಯ ಮೊಗ್ಗು,அச்சு மொட்டு
ಅಕ್ಷೀಯ,அச்சு
ಅಕ್ಷದ ಕಶೇರು,அச்சு முதுகெலும்பு
ಕಣ್ಣುಹಾಯ,ஆக்சன்
ಆಕ್ಸೋನಲ್ ಪೊರೆಯು,அச்சு சவ்வு
ಸಂಧಿವಾತ,அச்சு
ದಗಾ,அச்சு
ಅಣಕೆಯ,அசோஸ்பிரில்லம்
ದನಕ,அசோடோபாக்டர்
ಅಜೈಗಸ್ ಧಾಟ,அசைகஸ் நரம்பு
ಬ್ಯಾಸಿಲಸ್ ಆಂಥ್ರಾಸಿಸ್,பேசிலஸ் ஆந்த்ராசிஸ்
ಬ್ಯಾಸಿಲಸ್ ಥುರಿಂಜಿಯೆನ್ಸಿಸ್ (ಬಿಟಿ),பேசிலஸ் துரிங்கென்சிஸ் (பி.டி)
ಗಾಡಿ,பேசிலஸ்
ಬ್ಯಾಕ್ಟೀರಿಯಾ,பாக்டீரியா
ಬ್ಯಾಕ್ಟೀರಿಯಾದ,பாக்டீரியா
ಬ್ಯಾಕ್ಟೀರಿಯಾದ ಕೃತಕ ವರ್ಣತಂತು (ಬಿಎಸಿ),பாக்டீரியா செயற்கை குரோமோசோம் (பிஏசி)
ಬ್ಯಾಕ್ಟೀರದ ರೋಗಕಾರಕ,பாக்டீரியா நோய்க்கிருமி
ಬ್ಯಾಕ್ಟೀರಿಯಾದ ಪ್ಲಾಸ್ಮಾ ಪೊರೆಯ,பாக்டீரியா பிளாஸ்மா சவ்வு
