Tamil,Telugu
ஒத்திசைவற்ற நேர பிரிவு மல்டிபிளெக்சிங்,అసమకకరణం
ஒத்திசைவற்ற பரிமாற்றம்,అసమకాలిక ప్రసారం
ஒத்திசைவற்ற வேலை,అసమకాలిక పని
இணைக்கப்பட்ட செயலாக்கம்,అటాచ్డ్ ప్రాసెసింగ్
இணைக்கப்பட்ட செயலி,అటాచ్డ్ ప్రాసెసర్
இணைக்கப்பட்ட ஆதரவு செயலி,అటాచ్డ్ సపోర్ట్ ప్రాసెసర్
செயல்பாட்டில் கலந்து கொண்டார்,హాజరైన ఆపరేషన్
பாதை அச்சுப்பொறியில் கலந்து கொண்டார்,ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు
கவனம் குறுக்கீடு,శ్రద్ధ అంతరాయం
கவனம் விசை,శ్రద్ధ కీ
விழிப்புணர்வு,అటెన్యుయేషన్
விழிப்புணர்வு மாறிலி,అటెన్యుయేషన్ స్థిరాంకం
விழிப்புணர்வு விலகல்,అటెన్యుయేషన్ వక్రీకరణ
விழிப்புணர்வு சமநிலை,అటెన్యుయేషన్ ఈక్వలైజర్
அட்டென்யூட்டர்,అటెన్యూయేటర్
பண்புக்கூறு,గుణం
கேட்கக்கூடிய அலாரம்,వినగల అలారం
ஆடியோ கேசட்,ఆడియో క్యాసెట్
ஆடியோ விசாரணை,ఆడియో విచారణ
ஆடியோ வரி,ఆడియో లైన్
ஆடியோ பதில்,ఆడియో ప్రతిస్పందన
ஆடியோ மறுமொழி செய்தி,ఆడియో ప్రతిస్పందన సందేశం
ஆடியோ மறுமொழி அலகு,ఆడియో ప్రతిస్పందన యూనిట్
ஆடியோடேப் ஸ்டோரேஜ் யூனிட்,ఆడియోటేప్ స్టోరేజ్ యూనిట్
ஆடியோ தொலைத்தொடர்பு வரி,ఆడియో టెలికమ్యూనికేషన్ లైన్
ஆடியோ முனையம்,ఆడియో టెర్మినల్
தணிக்கை கட்டளை மொழி,ఆడిట్ కమాండ్ లాంగ్వేజ్
தணிக்கை நிரலாக்க,ఆడిట్ ప్రోగ్రామింగ్
தணிக்கை சோதனை,తనిఖీ శోధన
ஆகஸ்ட்,ఆగెండ్
அதிகரிப்பு,ఆజ్మెంట్
ஆக்மென்டர்,ఆగ్మెంటర్
நூலாசிரியர்,రచయిత
படைப்பாற்றல்,రచయిత
படைப்பாற்றல் அமைப்பு,రచయిత వ్యవస్థ
அதிகாரம்,అధికారం
அங்கீகார குறியீடு,అధికారిక కోడ్
அங்கீகரிக்கப்பட்ட நூலகம்,అధీకృత లైబ్రరీ
அங்கீகரிக்கப்பட்ட திட்டம்,అధీకృత కార్యక్రమం
அங்கீகரிக்கப்பட்ட நிரல் வசதி,అధీకృత ప్రోగ్రామ్ సౌకర్యం
வாகன சுருக்கம்,ఆటో వియుక్త
ஆட்டோஆன்ஸ்வெர்,ఆటో సమాధానం
ஆட்டோ துவக்க,ఆటో బూటింగ్
ஆட்டோ பைபாஸ்,ఆటో బైపాస్
ஆட்டோ அழைப்பு (= தானியங்கி அழைப்பு),ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్)
ஆட்டோ கோடர்,ఆటో కోడర్
ஆட்டோ டயல்,ఆటో డయల్
