Telugu,Odiya
ఆటోమేటిక్ మెషిన్,ସ୍ୱୟଂଚାଳିତ ଯନ୍ତ୍ର
ఆటోమేటిక్ ఫేసే నియంత్రణ,ସ୍ୱୟଂଚାଳିତ ଫାସା ନିୟନ୍ତ୍ରଣ |
ఆటోమేటిక్ పిక్చర్ ట్రాన్స్మిషన్,ସ୍ୱୟଂଚାଳିତ ଚିତ୍ର ଟ୍ରାନ୍ସମିସନ୍ |
ఆటోమేటిక్ ప్లేబ్యాక్,ସ୍ୱୟଂଚାଳିତ ପ୍ଲେକ୍ |
ఆటోమేటిక్ పవర్ కంట్రోల్,ସ୍ୱୟଂଚାଳିତ ଶକ୍ତି ନିୟନ୍ତ୍ରଣ |
ఆటోమేటిక్ ప్రోగ్రామింగ్,ସ୍ୱୟଂଚାଳିତ ପ୍ରୋଗ୍ରାମିଂ |
ఆటోమేటిక్ రికార్డింగ్,ସ୍ୱୟଂଚାଳିତ ରେକର୍ଡିଂ |
ఆటోమేటిక్ రీసెట్,ସ୍ୱୟଂଚାଳିତ ପୁନ et ସେଟ୍ |
ఆటోమేటిక్ షట్టర్,ସ୍ୱୟଂଚାଳିତ ସଟକଟର୍ ​​|
ఆటోమేటిక్ సిస్టమ్,ସ୍ୱୟଂଚାଳିତ ସିଷ୍ଟମ୍ |
ఆటోమేటిక్ టెలిఫోన్,ସ୍ୱୟଂଚାଳିତ ଟେଲିଫୋନ୍ |
స్వయంచాలక ఉష్ణోగ్రత నియంత్రణ,ସ୍ୱୟଂଚାଳିତ ତାପମାତ୍ରା ନିୟନ୍ତ୍ରଣ |
ఆటోమేటిక్ వోల్టేజ్ రెగ్యులేటర్,ସ୍ୱୟଂଚାଳିତ ଭୋଲଟେଜ୍ ନିୟାମକ |
ఆటోమేటిక్ వాల్యూమ్ కంప్రెసర్,ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ସଙ୍କେତ ଅନୁବାଦକ |
ఆటోమేటిక్ వాల్యూమ్ కంట్రోల్,ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ କଣ୍ଟ୍ରୋଲ୍ |
ఆటోమేటిక్ వాల్యూమ్ ఎక్స్‌పాండర్,ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ବିସ୍ତାର କରନ୍ତୁ |
ఆటోమేషన్,ସ୍ୱୟଂଚାଳିତ
ఆటోమేషన్ నియంత్రణ,ସ୍ୱୟଂଚାଳିତ ନିୟନ୍ତ୍ରଣ
ఆటోమేషన్ ఫ్రీక్వెన్సీ కంట్రోలర్,ସ୍ୱୟଂଚାଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କଣ୍ଟ୍ରୋଲ୍ |
సహాయక,ସହାୟକକାରୀ
సహాయక ఆడియో బస్సు,ସହାୟକ ଅଡିଓ ବସ୍ |
అందుబాటులో ఉన్న శక్తి,ଉପଲବ୍ଧ ଶକ୍ତି ଉପଲବ୍ଧ |
హిమపాతం విచ్ఛిన్నం,ଆଭାଲାନେ ଭାଙ୍ଗିବା |
సగటు జీవితం,ହାରାହାରି ଜୀବନ
సగటు పీడనం,ହାରାହାରି ଚାପ
సగటు వేగం,ହାରାହାରି ଗତି
స్పిన్ యొక్క అక్షం,ସ୍ପିନ୍ ର ଅକ୍ଷ |
అజిముత్,ଆଜିମ୍ୟୁଥ୍
అజిముత్ కోణం,ଆଜିମ୍ୟୁଥ କୋଣ |
అజిముత్ లోపం,ଆଜିମ୍ୟୁଥ୍ ତ୍ରୁଟି |
బ్యాక్ లైట్,ପଛ ହାଲୁକା
బ్యాక్ ప్రొజెక్షన్,ବ୍ୟାକ୍ ପ୍ରୋଜେକସନ |
వెనుక వోల్టేజ్ (= రివర్స్ వోల్టేజ్),ବ୍ୟାକ୍ ଭୋଲଟେଜ୍ (= ଓଲଟା ଭୋଲଟେଜ୍)
బ్యాక్‌ఫైర్ (ఆర్క్ బ్యాక్),ବ୍ୟାକଫାୟାର (ଆକ୍ ବ୍ୟାକ୍)
నేపథ్య కాంతి,ପୃଷ୍ଠଭୂମି ଆଲୋକ |
వెనుకవైపు శబ్ధం,ପୃଷ୍ଠଭୂମି ଶବ୍ଦ
నేపథ్య ప్రొజెక్షన్,ପୃଷ୍ଠଭୂମି ପ୍ରୋଜେକସନ |
బ్యాకప్,ନକଲ ସଂରକ୍ଷଣ
అడ్డుపడే,ବାଧା
బేకింగ్,ବେକିଂ
సమతుల్య ఆడియో,ସନ୍ତୁଳିତ ଅଡିଓ
సమతుల్య ఆడియో లైన్,ସନ୍ତୁଳିତ ଅଡିଓ ରେଖା |
సమతుల్య ప్రసార రేఖ,ସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ ଲାଇନ୍ |
బ్యాలెన్సింగ్,ସନ୍ତୁଳନ |
బ్యాలస్ట్,ବାଲାଷ୍ଟ |
బ్యాలస్ట్ కారకం,ବାଲାଷ୍ଟ ଫ୍ୟାକ୍ଟର୍ |
బలున్,ବାଲୁନ୍ |
బ్యాండ్,ବ୍ୟାଣ୍ଡ
బ్యాండ్ పాస్ ఫిల్టర్,ବ୍ୟାଣ୍ଡ ପାସ୍ ଫିଲ୍ଟର୍ |
బ్యాండ్ సెలెక్టర్,ବ୍ୟାଣ୍ଡ ସିଲେକ୍ଟର୍ |
బ్యాండ్ విభజన,ବ୍ୟାଣ୍ଡ ବିଭାଜନ
బ్యాండ్ స్టాప్ ఫిల్టర్,ବ୍ୟାଣ୍ଡ ଷ୍ଟପ୍ ଫିଲ୍ଟର୍ |
బ్యాండ్ స్విచ్,ବ୍ୟାଣ୍ଡ ସୁଇଚ୍
బ్యాండ్ ట్యూనింగ్,ବ୍ୟାଣ୍ଡ ଟ୍ୟୁନିଂ
బ్యాండ్‌విడ్త్,ବ୍ୟାଣ୍ଡୱିଡଥ୍ |
బార్,ଦଣ୍ଡିକା
బార్ కోడ్,ବାର୍ କୋଡ୍
బార్ డేటా,ବାର୍ ଡାଟା |
బేర్ బ్యాండ్,ଖାଲି ବ୍ୟାଣ୍ଡ |
బేర్ లాంప్,ଖାଲି ଦୀପ
బార్న్ డోర్,ବର୍ଣ୍ଣ କବାଟ
బేస్ బ్యాండ్,ମୂଳା ବ୍ୟାଣ୍ଡ
బేస్ బ్యాండ్ సిగ్నల్,ବେସ୍ ବ୍ୟାଣ୍ଡ ସିଗ୍ନାଲ୍ |
బేస్ బ్యాండ్ వ్యవస్థ,ମୂଳ ବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ୍ |
బేస్ బ్రౌజర్,ବେସ୍ ବ୍ରାଉଜର୍ |
బేస్ కలెక్టర్ జంక్షన్,ମୂଳ କଲେକ୍ଟର ଜଙ୍କସନ |
బేస్ ఇన్సులేటర్,ମୂଳ ଇନସୁଲେଟର |
బాస్,ବାସ୍
బాస్ పరిహారం,ବାସ୍ କ୍ଷତିପୂରଣ |
బాస్ లౌడ్‌స్పీకర్ (వూఫర్),ବ୍ୟାସ୍ ଉଚ୍ଚ ସ୍ୱିସ୍ ଶିଖର (ୱୋଫର୍)
బ్యాచ్ స్కానింగ్,ବ୍ୟାଚ୍ ସ୍କାନିଂ |
బ్యాటరీ ఛార్జింగ్,ବ୍ୟାଟେରୀ ଚାର୍ଜିଂ |
బీమ్,ବିମ୍
బీట్,Beat
బీట్ ఫ్రీక్వెన్సీ ఓసిలేటర్,ଫ୍ରିକ୍ୱେନ୍ସି ଓସ୍କିଲେଟର୍ ବିଟ୍ କରନ୍ତୁ |
బెల్,ବେଲ
బయాస్,ପକ୍ଷ
బయాస్ సర్క్యూట్,ପକ୍ଷର ସର୍କିଟ |
బయాస్ ఫ్రీక్వెన్సీ,ବାୟିଆସ୍ ଫ୍ରିକ୍ୱେନ୍ସି
బయాస్ వోల్టేజ్,ପକ୍ଷପାତ ଭୋଲଟେଜ୍ |
ఫార్వర్డ్ దిశలో పక్షపాతం,ଅଗ୍ରଗାମୀ ଦିଗରେ ପକ୍ଷପାତିତ |
ద్వి-దిశాత్మక మైక్రోఫోన్,ଦ୍ୱି-ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |
బిల్‌బోర్డ్,ବିଲବୋର୍ଡ |
బిల్‌బోర్డ్ అప్లికేషన్,ବିଲବୋର୍ଡ ଆବେଦନ |
ద్వి-మెటాలిక్ మూలకం,ଦ୍ୱି-ଧାତବ ଉପାଦାନ |
బైనరీ,ବାଇନାରୀ
బైనరీ కోడెడ్ దశాంశం,ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ |
బైనరీ అంకెలు,ବାଇନାରୀ ଅଙ୍କ (ବିଟ୍)
బైనరీ సంఖ్య,ବାଇନାରୀ ନମ୍ବର |
బైనరల్ హియరింగ్,ମହଲାରିକାରୀ ଶ୍ରବଣ |
బైనాక్యులర్,ଦ୍ୱିପାକ୍ଷିକ |
బయోమెట్రిక్,ବାୟୋମେଟ୍ରିକ୍ |
బైపోలార్ ట్రాన్సిస్టర్,ଦ୍ୱିପାକ୍ଷିକ ଟ୍ରାନ୍ସସିଗର |
బిట్ కేటాయింపు,ବିଟ୍ ଆବଣ୍ଟନ
బిట్ రేటు,ବିଟ୍ ହାର |
బ్లాక్ & వైట్ టీవీ,କଳା ଏବଂ ଧଳା ଟିଭି |
ఖాళీ,ଖାଲି
ఖాళీ విరామం,ଖାଲି ବ୍ୟବଧାନ
బ్లాంకింగ్ స్థాయి,ଖାଲି ସ୍ତର
బ్లీడర్ రెసిస్టెన్స్,ରକ୍ତସ୍ରାବ ପ୍ରତିରୋଧ
బ్లింపెడ్ కెమెరా,ବ୍ଲାକ୍ କ୍ୟାମେରା |
బ్లైండింగ్ గ్లేర్,ଅନ୍ଧାର ଚମକ
బ్లింక్,Ink ଲକ
బ్లింకింగ్,ବ୍ଲିଙ୍କିଂ |
బ్లాక్ కోడ్,ବ୍ଲକ କୋଡ୍
బ్లాక్ రేఖాచిత్రం,ଚିତ୍ରକୁ ଅବରୋଧ କରନ୍ତୁ |
బ్లాక్ ఇంటర్‌లీవ్,ବ୍ଲକ ଇଣ୍ଟରଲେଭ୍ କରନ୍ତୁ |
కెపాసిటర్ నిరోధించడం,କ୍ୟାପେସିଟରକୁ ଅବରୋଧ କରିବା |
ఓసిలేటర్‌ను నిరోధించడం,ଓସିଲେଟରକୁ ଅବରୋଧ କରିବା |
బ్లూమ్,ଫୁଲ
బ్లో లాంప్,ଲ୍ୟାମ୍ପ ଉଡ଼ାନ୍ତୁ |
బ్లో పైప్,Blow ଟକା ପାଇପ୍
బ్లోవర్,ଡ଼ିଆ
బ్లూటూత్,ବ୍ଲୁଟୁଥ୍
బాడీ కెపాసిటెన్స్,ଶରୀର ଆକ୍ରୀତା |
బుక్‌మార్క్,ବୁକମାର୍କ
బూలియన్ బీజగణితం,ବୁଲିଅନ୍ ଆଲଜେବ୍ରା |
బూమ్,ବ om ାନ୍ତୁ
బూస్ట్,ବୃଦ୍ଧି କର |
బూస్టర్,ବୁଷ୍ଟର୍
బూస్టర్ లైట్,ବଷ୍ଟର୍ ଆଲୋକ |
బూస్టింగ్,ବୃଦ୍ଧି କରିବା
బూటింగ్,ବୁଟିଙ୍ଗ
బూట్స్ట్రాప్,ବୁଟଷ୍ଟ୍ରାପ
దిగువ కాంతి,ତଳ ଆଲୋକ
బౌన్స్ లైట్,ବାଉନ୍ସ ଆଲୋକ
విచ్ఛిన్నం,ଭାଙ୍ଗନ୍ତୁ
వోల్టేజ్ను విచ్ఛిన్నం చేయండి,ଭୋଲଟେଜ୍ ଭାଙ୍ଗନ୍ତୁ |
వంతెన మూలకం,ସେଜ୍ ଉପାଦାନ
బ్రిడ్జ్ రెక్టిఫైయర్,ବ୍ରିଜ୍ ରେକ୍ଟିଫିରିଟ୍ |
వంతెన ‘టి’ అటెన్యూయేటర్,ବ୍ରିଜ୍ 'ଟୋଟେଏଟ୍ସର୍ |
వంతెన నిర్మాణం,ବ୍ରିଜ୍ ଗଠନ |
బ్రిడ్జింగ్,Eriding
బ్రిడ్జింగ్ యాంప్లిఫైయర్,ଏମ୍ପଲିଫାୟର୍ ବ୍ରିଜ୍ |
వంతెన నష్టం,କ୍ଷୟକ୍ଷତି
ప్రకాశం,ଉଜ୍ଜ୍ୱଳତା
ప్రకాశం నియంత్రణ,ଉଜ୍ଜ୍ୱଳତା ନିୟନ୍ତ୍ରଣ |
పెళుసు,ଭଗ୍ନ
పెళుసైన పదార్ధం,ଭଗ୍ନ ପଦାର୍ଥ |
బ్రాడ్‌బ్యాండ్,ବ୍ରଡବ୍ୟାଣ୍ଡ |
బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్,ବ୍ରଡବ୍ୟାଣ୍ଡ ଏମ୍ପ୍ଲିଫାୟର୍ |
బ్రాడ్‌బ్యాండ్ ISDN,ବ୍ରଡବ୍ୟାଣ୍ଡ ISDN
బ్రాడ్‌బ్యాండ్ వ్యవస్థ,ବ୍ରଡବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ |
ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ,ପ୍ରସାରଣ ଏବଂ ଯୋଗାଯୋଗ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
ప్రసార కవరేజ్,ପ୍ରସାରଣ କଭରେଜ୍ |
ప్రసార రిసీవర్,ବ୍ରଡକାଷ୍ଟ ରିସିଭର୍ |
ప్రసార సేవా ప్రణాళిక,ପ୍ରସାରଣ ସେବା ଯୋଜନା
ప్రసార ట్రాన్స్మిటర్,ବିସ୍ତାରିତ ଟ୍ରାନ୍ସମିଟର |
బ్రాడ్‌కాస్టర్,ବ୍ରଡ୍ କ୍ୟାଷ୍ଟର |
ప్రసారం,ପ୍ରସାରଣ
బ్రాడ్కాస్టింగ్ స్టేషన్,ପ୍ରସାରଣ ଷ୍ଟେସନ |
విరిగింది,ଭଙ୍ଗା
బ్రౌజర్,ବ୍ରାଉଜର୍
బ్రౌజింగ్,ବ୍ରାଉଜିଂ
బుడగ,ବବୁଲ୍ |
బఫర్,ବଫର୍
బఫర్ యాంప్లిఫైయర్,ବଫର୍ ଏମ୍ପିଫାୟର୍ |
బఫర్ ట్యూబ్,ବଫର୍ ଟ୍ୟୁବ୍ |
బగ్,ତ୍ରୁଟି
అంతర్నిర్మిత యాంటెన్నా,ବିଲ୍ଟ-ଇନ୍ ଆଣ୍ଟେନା |
బర్నర్,ବର୍ନର୍
బర్నింగ్,ଜଳିବା
పేలుడు లోపం,ବିସ୍ଫୋରଣ ତ୍ରୁଟି |
పేలుడు చొప్పించే పల్స్,ବିସ୍ଫୋରଣ ସନ୍ନିବେଶ ନାଡ |
పేలుడు దశ,ବିସ୍ଫୋରଣ ପର୍ଯ୍ୟାୟ |
బస్సు,ବସ୍
వ్యాపార నైపుణ్యం,ବ୍ୟବସାୟ ବୁଦ୍ଧି
బజర్,ବଜର୍
పాస్ ద్వారా,ପାସ୍ ଦ୍ୱାରା
ఉత్తీర్ణత ద్వారా,ପାସ୍ କରି
బైపాస్ కండెన్సర్,ବାଇପାସ୍ କଣ୍ଡେନ୍ସର୍ |
సి,ଗ
సి+ప్రోగ్రామింగ్ భాష,C + ପ୍ରୋଗ୍ରାମିଂ ଭାଷା |
క్యాబినెట్,କ୍ୟାବିନେଟ୍
కేబుల్,କେବୁଲ୍ |
కేబుల్ సమ్మేళనం,କେବୁଲ୍ କମ୍ପାଉଣ୍ଡ |
కేబుల్ ఈక్వలైజేషన్,କେବୁଲ ସମାନତା
కేబుల్ నష్టం,କେବୁଲ୍ ହ୍ରାସ |
కాష్,କ୍ୟାଚ୍
కాషింగ్,କ୍ୟାଚିଂ
కాడ్మియం సెల్,କ୍ୟାଡମିୟମ୍ କକ୍ଷ
మెషీన్ లెక్కిస్తోంది,ଯନ୍ତ୍ର ଗଣନା
లెక్కింపు,ଗଣନା
కాలిక్యులేటర్,କାଲକୁଲେଟର
క్రమాంకనం,କାଲିବ୍ରେଟ୍ କରନ୍ତୁ |
కాలిపర్స్,କାଲିପର୍
కేలరీమీటర్,କାଲୋରିମିଟର |
క్యామ్‌కార్డర్,କ୍ୟାମକାର୍ଡ
కెమెరా,କ୍ୟାମେରା
కెమెరా అమరిక,କ୍ୟାମେରା ଆଲାଇନ୍ମେଣ୍ଟ |
కెమెరా ఎపర్చరు,କ୍ୟାମେରା ଆପେଚର |
కెమెరా కవరేజ్,କ୍ୟାମେରା କଭରେଜ୍ |
కెమెరా లైనప్,କ୍ୟାମେରା ଲାଇନ- ଅପ୍ |
కెమెరా ట్యూబ్,କ୍ୟାମେରା ଟ୍ୟୁବ୍ |
పందిరి,ଛାତ
సామర్ధ్యం,ସାମର୍ଥ୍ୟ |
కెపాసిటెన్స్,ପତ୍ର
కెపాసిటివ్ లోడ్,କ୍ୟାପେସିଟିଭ୍ ଭାର |
కెపాసిటివ్ రియాక్టెన్స్,କ୍ୟାପେସିଟିଭ୍ ପ୍ରତିକ୍ରିୟା |
కెపాసిటర్,କ୍ୟାପେସିଟର |
కెపాసిటర్ ఇన్పుట్ ఫిల్టర్,କ୍ୟାପକେଟର ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |
సామర్థ్యం,କ୍ଷମତା
క్యాప్సూల్,Capsule
శీర్షిక,କ୍ୟାପସନ୍
సంగ్రహ ప్రభావం,କ୍ୟାପଚର ପ୍ରଭାବ
కార్డు,କାର୍ଡ
కార్డియోయిడ్,କାର୍ଡିଓଏଡ୍
కార్డియోయిడ్ మైక్రోఫోన్,କାର୍ଡିଓଡ୍ ମାଇକ୍ରୋଫୋନ୍ |
క్యారియర్,ବାହକ
క్యారియర్ ఫ్రీక్వెన్సీ,ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି
క్యారియర్ ఫ్రీక్వెన్సీ షిఫ్ట్,ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି ସିଫ୍ଟ |
