Bengali,Punjabi
চেইন ডেটা,ਚੇਨ ਡਾਟਾ
চেইন লিঙ্ক,ਚੇਨ ਲਿੰਕ
চেইনিং,ਚੇਨਿੰਗ
চ্যানেল,ਚੈਨਲ
চ্যানেল ব্যস্ত টোন,ਚੈਨਲ ਵਿਅਸਤ ਟੋਨ
চ্যানেল ক্ষমতা,ਚੈਨਲ ਦੀ ਸਮਰੱਥਾ
চ্যানেল কন্ট্রোলার,ਚੈਨਲ ਕੰਟਰੋਲਰ
চ্যানেল ত্রুটি,ਚੈਨਲ ਗਲਤੀ
চ্যানেল প্রোগ্রাম,ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ
চ্যানেল নির্ভরযোগ্যতা,ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ
চ্যানেল সেট,ਚੈਨਲ ਸੈੱਟ
চরিত্র,ਅੱਖਰ
অক্ষর কোড,ਅੱਖਰ ਕੋਡ
অক্ষর কী,ਅੱਖਰ ਕੁੰਜੀ
চরিত্র পাঠক,ਅੱਖਰ ਪਾਠਕ
অক্ষরের আকার,ਅੱਖਰ ਦਾ ਆਕਾਰ
চার্ট,ਚਾਰਟ
চ্যাসিস,ਚੈਸੀਸ
চেক বিট,ਚੈੱਕ ਬਿੱਟ
অংকের চেক,ਚੈੱਕ ਅੰਕ
চেক যোগফল,ਚੈੱਕ ਰਕਮ
চেক শব্দ,ਚੈੱਕ ਸ਼ਬਦ
চিপ,ਚਿੱਪ
চিপ সেট,ਚਿੱਪ ਸੈੱਟ
পছন্দ করা,ਚੁਣੋ
বর্ণগতভাবে,ਰੰਗੀਨ ਤੌਰ &#39;ਤੇ
গোপনীয় কোড,ਸਿਫਰ
সার্কিট,ਸਰਕਟ
বৃত্তাকার তালিকা,ਸਰਕੂਲਰ ਸੂਚੀ
সাইরাস,cirus
উদ্ধৃতি,ਹਵਾਲਾ
ক্লাস,ਕਲਾਸ
ক্লাস পরিবর্তনশীল,ਕਲਾਸ ਵੇਰੀਏਬਲ
শ্রেণীবিভাগ,ਵਰਗੀਕਰਨ
স্পষ্ট,ਸਾਫ਼
পরিষ্কার এলাকা,ਸਾਫ਼ ਖੇਤਰ
পরিষ্কার চ্যানেল,ਸਾਫ਼ ਚੈਨਲ
ক্লিক,ਕਲਿੱਕ ਕਰੋ
ক্লায়েন্ট,ਗਾਹਕ
ক্লায়েন্ট সার্ভার,ਗਾਹਕ ਸਰਵਰ
ক্লায়েন্ট স্টাব,ਗਾਹਕ ਸਟੱਬ
ক্লিপ আর্ট,ਕਲਿੱਪ ਆਰਟ
ক্লিপ আর্ট লাইব্রেরি,ਕਲਿੱਪ ਆਰਟ ਲਾਇਬ੍ਰੇਰੀ
ক্লিপ বোর্ড,ਕਲਿੱਪ ਬੋਰਡ
ক্লিপার,ਕਲਿੱਪਰ
ক্লিপার চিপ,ਕਲਿਪਰ ਚਿੱਪ
চক্র,ਸਮੂਹ
ঘড়ি,ਘੜੀ
ঘড়ি চক্র,ਘੜੀ ਚੱਕਰ
ঘড়ি ফ্রিকোয়েন্সি,ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ
ঘড়ির হার্ডওয়্যার,ਘੜੀ ਹਾਰਡਵੇਅਰ
ঘড়ির নাড়ি,ਘੜੀ ਦੀ ਨਬਜ਼
ঘরির গতি,ਘੜੀ ਦੀ ਗਤੀ
ঘড়ি সিঙ্ক্রোনাইজেশন,ਘੜੀ ਸਮਕਾਲੀਕਰਨ
ঘড়ির টিক টিক,ਘੜੀ ਦੀ ਟਿੱਕ
ক্লোন,ਕਲੋਨ
বন্ধ,ਬੰਦ ਕਰੋ
ক্লোজ সার্কিট টিভি (সিসিটিভি),ਕਲੋਜ਼ ਸਰਕਟ ਟੀਵੀ (ਸੀਸੀਟੀਵੀ)
বন্ধ,ਬੰਦ
ক্লাউড কম্পিউটিং,ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ
ক্লাস্টার,ਕਲੱਸਟਰ
প্রলিপ্ত কার্ড,ਕੋਟੇਡ ਕਾਰਡ
লেপা কাগজ,ਕੋਟੇਡ ਕਾਗਜ਼
সমাক্ষীয়,coaxial
সমাক্ষ তারের,coaxial ਕੇਬਲ
কোডাসাইল,ਕੋਡਾਸਿਲ
কোড,ਕੋਡ
উৎপাদকের কোড,ਕੋਡ ਜਨਰੇਟਰ
কোড পৃষ্ঠা,ਕੋਡ ਪੰਨਾ
কোড শব্দ,ਕੋਡ ਸ਼ਬਦ
কোডার,ਕੋਡਰ
কোডিং চেক,ਕੋਡਿੰਗ ਜਾਂਚ
কোডিং ফর্ম,ਕੋਡਿੰਗ ਫਾਰਮ
কোডিং শীট,ਕੋਡਿੰਗ ਸ਼ੀਟ
গুণাঙ্ক,ਗੁਣਾਂਕ
সমন্বয়,ਤਾਲਮੇਲ
শীতল বুটজুতা,ਠੰਡੇ ਬੂਟ
ঠান্ডা শুরু,ਠੰਡੀ ਸ਼ੁਰੂਆਤ
সহযোগিতা,ਸਹਿਯੋਗ
পতন,ਢਹਿ
জমাট বাঁধা,ਕੋਲੇਟ
কোলেট টেপ,ਕੋਲੇਟ ਟੇਪ
সংঘর্ষ,ਟੱਕਰ
কোলন,ਕੋਲਨ
রঙ রঙ),ਰੰਗ (ਰੰਗ)
রঙ স্যাচুরেশন,ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ
রঙের টেবিল,ਰੰਗ ਸਾਰਣੀ
কলাম,ਕਾਲਮ
সংমিশ্রণ,ਸੁਮੇਲ
কম্বো বাক্স,ਕੰਬੋ ਬਾਕਸ
আদেশ,ਹੁਕਮ
আদেশ বোতাম,ਕਮਾਂਡ ਬਟਨ
কমান্ড তালিকা,ਹੁਕਮ ਸੂਚੀ
মন্তব্য,ਟਿੱਪਣੀ
অঙ্গীকার,ਵਚਨਬੱਧਤਾ
পণ্য,ਵਸਤੂ
কমন বিজনেস ওরিয়েন্টেড ল্যাঙ্গুয়েজ (কোবোল),ਕਾਮਨ ਬਿਜ਼ਨਸ ਓਰੀਐਂਟਿਡ ਲੈਂਗੂਏਜ (ਕੋਬੋਲ)
সাধারণ ত্রুটি,ਆਮ ਗਲਤੀ
সাধারণ ভাষা,ਆਮ ਭਾਸ਼ਾ
সাধারণ রুটিন,ਆਮ ਰੁਟੀਨ
যোগাযোগ,ਸੰਚਾਰ
যোগাযোগ লাইন,ਸੰਚਾਰ ਲਾਈਨ
যোগাযোগ মোড,ਸੰਚਾਰ ਮੋਡ
যোগাযোগ নেটওয়ার্ক,ਸੰਚਾਰ ਨੈੱਟਵਰਕ
যোগাযোগ পরামিতি,ਸੰਚਾਰ ਪੈਰਾਮੀਟਰ
যোগাযোগ ব্যবস্থা,ਸੰਚਾਰ ਸਿਸਟਮ
কম্প্যাকশন,ਸੰਕੁਚਿਤ
সঙ্গী,ਸਾਥੀ
companding,ਕੰਪੈਂਡਿੰਗ
কোম্পানি নেটওয়ার্ক,ਕੰਪਨੀ ਨੈੱਟਵਰਕ
তুলনা পরীক্ষা,ਤੁਲਨਾ ਟੈਸਟ
সামঞ্জস্য,ਅਨੁਕੂਲਤਾ
উপযুক্ত,ਅਨੁਕੂਲ
সংকলন,ਸੰਕਲਨ
কম্পাইল এবং যান,ਕੰਪਾਇਲ ਅਤੇ ਜਾਓ
কম্পাইলার,ਕੰਪਾਈਲਰ
কম্পাইলার ভাষা,ਕੰਪਾਈਲਰ ਭਾਸ਼ਾ
পরিপূরক,ਪੂਰਕ
পরিপূরক-অন-দশ,ਦਸ &#39;ਤੇ ਪੂਰਕ
পরিপূরক,ਪੂਰਕ
সম্পূর্ণ বহন,ਪੂਰੀ ਕੈਰੀ
জটিল,ਕੰਪਲੈਕਸ
জটিল সংখ্যা,ਕੰਪਲੈਕਸ ਨੰਬਰ
উপাদান,ਕੰਪੋਨੈਂਟ
কম্পোনেন্ট অবজেক্ট মডেল (COM),ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ ਮਾਡਲ (COM)
যৌগিক,ਮਿਸ਼ਰਿਤ
গঠন,ਰਚਨਾ
গণনামূলক,ਕੰਪਿਊਟੇਸ਼ਨਲ
কম্পিউটার,ਕੰਪਿਊਟਰ
কম্পিউটার কেন্দ্র,ਕੰਪਿਊਟਰ ਸੈਂਟਰ
কম্পিউটার বিশেষজ্ঞ,ਕੰਪਿਊਟਰ ਮਾਹਰ
কম্পিউটার গ্রাফিক্স,ਕੰਪਿਊਟਰ ਗਰਾਫਿਕਸ
কম্পিউটার নির্দেশনা,ਕੰਪਿਊਟਰ ਦੀ ਹਦਾਇਤ
কম্পিউটার ভাষা,ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ
কম্পিউটার নেটওয়ার্ক,ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ
কম্পিউটার বিজ্ঞান,ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ
কম্পিউটার নিরাপত্তা,ਕੰਪਿਊਟਰ ਸੁਰੱਖਿਆ
কম্পিউটার সিমুলেটন,ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਟਨ
কম্পিউটার বিশেষজ্ঞ,ਕੰਪਿਊਟਰ ਮਾਹਰ
কম্পিউটারাইজেশন,ਕੰਪਿਊਟਰੀਕਰਨ
কম্পিউটারবিদ,ਕੰਪਿਊਟਰਿਸਟ
কম্পিউটারাইজ করা,ਕੰਪਿਊਟਰੀਕਰਨ
কম্পিউটিং,ਕੰਪਿਊਟਿੰਗ
ধারণা,ਸੰਕਲਪ
সঙ্গতি,ਸਮਰੂਪਤਾ
সমবর্তী,ਸਮਕਾਲੀ
শর্ত পরিবর্তনশীল,ਸਥਿਤੀ ਵੇਰੀਏਬਲ
শর্তসাপেক্ষ অপারেটর,ਸ਼ਰਤੀਆ ਆਪਰੇਟਰ
শর্তসাপেক্ষ বিবৃতি,ਸ਼ਰਤੀਆ ਬਿਆਨ
কন্ডাক্টর,ਕੰਡਕਟਰ
কনফারেন্সিং,ਕਾਨਫਰੰਸਿੰਗ
গোপনীয়তা,ਗੁਪਤਤਾ
কনফিগারেশন,ਸੰਰਚਨਾ
যানজট,ਭੀੜ
সংযোগ,ਜੋੜ
সংযোগ গতি,ਗਤੀ ਨਾਲ ਜੁੜਨ
সংযোগ,ਕੁਨੈਕਸ਼ਨ
সংযোগ কম যোগাযোগ,ਕੁਨੈਕਸ਼ਨ ਘੱਟ ਸੰਚਾਰ
সংযোগ মুক্তি,ਕੁਨੈਕਸ਼ਨ ਰੀਲੀਜ਼
সংযোগ,ਕਨੈਕਟੀਵਿਟੀ
সংযোগকারী,ਕਨੈਕਟਰ
একটানা,ਲਗਾਤਾਰ
ফলে,ਨਤੀਜੇ ਵਜੋਂ
কনসোল,ਕੰਸੋਲ
একত্রীকরণের,ਏਕੀਕਰਨ
ধ্রুবক,ਸਥਿਰ
ধ্রুবক নির্দেশ,ਲਗਾਤਾਰ ਹਦਾਇਤ
বাধা,ਪਾਬੰਦੀ
নির্মাণকারী,ਕੰਸਟਰਕਟਰ
ধারক,ਕੰਟੇਨਰ
বিষয়বস্তু,ਸਮੱਗਰੀ
প্রসঙ্গ,ਸੰਦਰਭ
প্রসঙ্গ মুক্ত ব্যাকরণ (CFG),ਸੰਦਰਭ ਮੁਕਤ ਵਿਆਕਰਣ (CFG)
প্রসঙ্গ সুইচ,ਸੰਦਰਭ ਸਵਿੱਚ
আকস্মিকতা,ਅਚਨਚੇਤ
সংকোচন,ਸੰਕੁਚਨ
বিপরীত,ਉਲਟ
নিয়ন্ত্রণ,ਕੰਟਰੋਲ
নিয়ন্ত্রণ এলাকা,ਕੰਟਰੋਲ ਖੇਤਰ
নিয়ন্ত্রণ বিট,ਕੰਟਰੋਲ ਬਿੱਟ
নিয়ন্ত্রণ বাস,ਕੰਟਰੋਲ ਬੱਸ
নিয়ন্ত্রণ কার্ড,ਕੰਟਰੋਲ ਕਾਰਡ
নিয়ন্ত্রণ বর্তনী,ਕੰਟਰੋਲ ਸਰਕਟ
নিয়ন্ত্রণ চক্র,ਕੰਟਰੋਲ ਚੱਕਰ
নিয়ন্ত্রণ প্রকৌশল,ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ
নিয়ন্ত্রণ কী,ਕੰਟਰੋਲ ਕੁੰਜੀ
নিয়ন্ত্রণ যুক্তি,ਨਿਯੰਤਰਣ ਤਰਕ
নিয়ন্ত্রণ লুপ,ਕੰਟਰੋਲ ਲੂਪ
নিয়ন্ত্রণ চিহ্ন,ਕੰਟਰੋਲ ਨਿਸ਼ਾਨ
নিয়ন্ত্রণ অপারেশন,ਕੰਟਰੋਲ ਕਾਰਵਾਈ
নিয়ন্ত্রণ প্যানেল,ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ
নিয়ন্ত্রণ সংকেত,ਕੰਟਰੋਲ ਸਿਗਨਲ
কন্ট্রোল সুইচ,ਕੰਟਰੋਲ ਸਵਿੱਚ
নিয়ন্ত্রণ টেপ,ਕੰਟਰੋਲ ਟੇਪ
নিয়ন্ত্রণ টার্মিনাল,ਕੰਟਰੋਲ ਟਰਮੀਨਲ
কন্ট্রোল ইউনিট (CU),ਕੰਟਰੋਲ ਯੂਨਿਟ (CU)
অভিন্নতা,ਕਨਵਰਜੈਂਸ
কথোপকথন,ਗੱਲਬਾਤ
কথোপকথন সময় ভাগ করা,ਗੱਲਬਾਤ ਦਾ ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ
রূপান্তর,ਤਬਦੀਲੀ
রূপান্তরকারী,ਪਰਿਵਰਤਕ
কুকের উপপাদ্য,ਕੁੱਕ ਦਾ ਸਿਧਾਂਤ
সহ-প্রসেসর,ਸਹਿ-ਪ੍ਰੋਸੈਸਰ
অনুলিপি,ਕਾਪੀ
কপিরাইট,ਕਾਪੀਰਾਈਟ
কর্ড,ਰੱਸੀ
কর্ডলেস টেলিফোন,ਤਾਰ ਰਹਿਤ ਟੈਲੀਫੋਨ
ফলাফল,ਸਿੱਟਾ
সংশোধন,ਸੁਧਾਰ
দূষিত,ਖਰਾਬ
গণনা,ਗਿਣਤੀ
পাল্টা,ਵਿਰੋਧੀ
কান্ট্রি কোড,ਦੇਸ਼ ਦਾ ਕੋਡ
সহবাস,ਸਹਿਵਿਹਾਰ
কভারেজ,ਕਵਰੇਜ
ক্র্যাশ,ਕਰੈਸ਼
জটিল পথ,ਨਾਜ਼ੁਕ ਮਾਰਗ
সমালোচনামূলক পথ পদ্ধতি (CPM),ਨਾਜ਼ੁਕ ਮਾਰਗ ਵਿਧੀ (CPM)
ক্রস চেক,ਕਰਾਸ ਚੈੱਕ
ক্রস কম্পাইলার,ਕਰਾਸ ਕੰਪਾਈਲਰ
ক্রস ফায়ার,ਕਰਾਸ ਫਾਇਰ
ক্রস আলাপ,ਅੰਤਰ ਗੱਲਬਾਤ
ক্রিপ্টোগ্রাফিক,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫਿਕ
ক্রিপ্টোগ্রাফি,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
মুদ্রার প্রতীক,ਮੁਦਰਾ ਪ੍ਰਤੀਕ
বর্তমান ডিরেক্টরি,ਮੌਜੂਦਾ ਡਾਇਰੈਕਟਰੀ
বর্তমান উইন্ডো,ਮੌਜੂਦਾ ਵਿੰਡੋ
কার্সার,ਕਰਸਰ
বক্ররেখা,ਕਰਵ
কাটা এবং পেস্ট,ਕੱਟ ਅਤੇ ਪੇਸਟ
কাটা পদ্ধতি,ਕੱਟ ਵਿਧੀ
সাইবার,ਸਾਈਬਰ
সাইবার ক্যাফে,ਸਾਈਬਰ ਕੈਫੇ
সাইবার নগদ,ਸਾਈਬਰ ਨਕਦ
সাইবার অপরাধ,ਸਾਈਬਰ ਅਪਰਾਧ
সাইবার ডেলিক্স,ਸਾਈਬਰ ਵਿਅੰਜਨ
সাইবার আইন,ਸਾਈਬਰ ਕਾਨੂੰਨ
সাইবার সেক্স,ਸਾਈਬਰ ਸੈਕਸ
সাইবারনাটিক্স,ਸਾਈਬਰਨੈਟਿਕਸ
সাইবারনেশন,ਸਾਈਬਰਨੇਸ਼ਨ
সাইকেল,ਚੱਕਰ
চক্র মেমরি,ਚੱਕਰ ਮੈਮੋਰੀ
সাইকেল চুরি,ਸਾਈਕਲ ਚੋਰੀ
চক্রাকারে,ਚੱਕਰ ਵਾਰ
চক্রাকার,ਚੱਕਰੀ
ডেমন,ਡੈਮਨ
ডেইজি চাকা,ਡੇਜ਼ੀ ਵ੍ਹੀਲ
ডেটা অ্যাডমিনিস্ট্রেটর,ਡਾਟਾ ਪ੍ਰਬੰਧਕ
তথ্য বরাদ্দ,ਡਾਟਾ ਵੰਡ
তথ্য এলাকা,ਡਾਟਾ ਖੇਤਰ
ডেটা অ্যারে,ਡਾਟਾ ਐਰੇ
তথ্যশালা,ਡਾਟਾ ਬੇਸ
তথ্য বিরতি,ਡਾਟਾ ਬਰੇਕ
তথ্য বাস,ਡਾਟਾ ਬੱਸ
তথ্য ক্যারিয়ার,ਡਾਟਾ ਕੈਰੀਅਰ
ডেটা সেল,ਡਾਟਾ ਸੈੱਲ
ডেটা চ্যানেল,ਡਾਟਾ ਚੈਨਲ
তথ্য যোগাযোগ,ਡਾਟਾ ਸੰਚਾਰ
তথ্য সংকোচন,ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ
উপাত্ত ক্ষেত্র,ਡਾਟਾ ਖੇਤਰ
আমার স্নাতকের,ਡਾਟਾ ਫਾਇਲ
তথ্য প্রবাহ,ਡਾਟਾ ਵਹਾਅ
তথ্য প্রবাহ চার্ট,ਡਾਟਾ ਵਹਾਅ ਚਾਰਟ
ডেটা অনুক্রম,ਡਾਟਾ ਲੜੀ
তথ্য স্তর,ਡਾਟਾ ਪੱਧਰ
ডেটা লাইব্রেরি,ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ
ডেটা লিঙ্ক স্তর,ਡਾਟਾ ਲਿੰਕ ਪਰਤ
ডেটা লিঙ্ক স্তর (DLL),ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL)
ডাটা ব্যাবস্থাপনা,ਡਾਟਾ ਪ੍ਰਬੰਧਨ
ডেটা ম্যানিপুলেশন,ਡਾਟਾ ਹੇਰਾਫੇਰੀ
ডেটা ম্যানিপুলেশন ল্যাঙ্গুয়েজ (DML),ਡਾਟਾ ਹੇਰਾਫੇਰੀ ਭਾਸ਼ਾ (DML)
ডেটা মডেম,ਡਾਟਾ ਮਾਡਮ
তথ্য পরিবর্তন,ਡਾਟਾ ਸੋਧ
তথ্য জালিকা,ਡਾਟਾ ਨੈੱਟਵਰਕ
ডেটা অপারেশন,ਡਾਟਾ ਕਾਰਵਾਈ
তথ্য সংস্থা,ਡਾਟਾ ਸੰਗਠਨ
ডেটা আউটপুট,ਡਾਟਾ ਆਉਟਪੁੱਟ
তথ্য পথ,ਡਾਟਾ ਮਾਰਗ
তথ্য প্রস্তুতি,ਡਾਟਾ ਦੀ ਤਿਆਰੀ
ডেটা গোপনীয়তা,ਡਾਟਾ ਗੋਪਨੀਯਤਾ
ডাটা প্রসেসর,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
তথ্য সুরক্ষা,ਡਾਟਾ ਸੁਰੱਖਿਆ
তথ্য রেকর্ড,ਡਾਟਾ ਰਿਕਾਰਡ
তথ্য পুনরুদ্ধার,ਡਾਟਾ ਪ੍ਰਾਪਤੀ
ডেটা রুটিন,ਡਾਟਾ ਰੁਟੀਨ
তথ্য নিরাপত্তা,ਡਾਟਾ ਸੁਰੱਖਿਆ
ডেটা সেট,ਡਾਟਾ ਸੈੱਟ
তথ্য সংকেত,ਡਾਟਾ ਸਿਗਨਲ
ডেটা সিঙ্ক,ਡਾਟਾ ਸਿੰਕ
তথ্য সূত্র,ਡਾਟਾ ਸਰੋਤ
ডেটা স্পেসিফিকেশন,ਡਾਟਾ ਨਿਰਧਾਰਨ
ডেটা স্টেশন,ਡਾਟਾ ਸਟੇਸ਼ਨ
তথ্য ভান্ডার,ਡਾਟਾ ਸਟੋਰੇਜ਼
ডেটা স্টোরেজ কাঠামো,ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ
তথ্য কাঠামো,ਡਾਟਾ ਬਣਤਰ
ডেটা সুইচ,ਡਾਟਾ ਸਵਿੱਚ
ডেটা টেবিল,ਡਾਟਾ ਸਾਰਣੀ
ডেটা টার্মিনাল,ਡਾਟਾ ਟਰਮੀਨਲ
ডেটা ট্রান্সক্রিপশন,ਡਾਟਾ ਪ੍ਰਤੀਲਿਪੀ
তথ্য স্থানান্তর,ਡਾਟਾ ਸੰਚਾਰ
ডেটা ট্রান্সমিশন,ਡਾਟਾ ਸੰਚਾਰ
ডেটা ট্রান্সমিশন চ্যানেল,ਡਾਟਾ ਸੰਚਾਰ ਚੈਨਲ
ডেটা টাইপ,ਡਾਟਾ ਕਿਸਮ
ডেটা ইউনিট,ਡਾਟਾ ਯੂਨਿਟ
তথ্য বৈধতা,ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ
তথ্যশালা,ਡਾਟਾਬੇਸ
ডাটাবেস প্রশাসন,ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ
ডাটাবেস ডিজাইন,ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ
ডাটাবেস ম্যানেজমেন্ট সিস্টেম,ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ
ডেটাগ্রাভ,datagrav
তথ্য,ਡਾਟਾ
মৃত এলাকা,ਡੈੱਡ ਜ਼ੋਨ
অচলাবস্থা,ਡੈੱਡਲਾਕ
অচলাবস্থা প্রতিরোধ,ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ
ডিবাগ,ਡੀਬੱਗ
সিদ্ধান্ত বক্স,ਫੈਸਲਾ ਬਾਕਸ
সিদ্ধান্ত গ্রহণের প্রক্রিয়া,ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
সিদ্ধান্ত সমর্থন সিস্টেম,ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ
সিদ্ধান্ত গাছ,ਫੈਸਲੇ ਦਾ ਰੁੱਖ
ডিকোডার,ਡੀਕੋਡਰ
পচন নীতি,ਸੜਨ ਦਾ ਸਿਧਾਂਤ
ডিক্রিপশন,ਡਿਕ੍ਰਿਪਸ਼ਨ
ডেডিকেটেড চ্যানেল,ਸਮਰਪਿਤ ਚੈਨਲ
ডেডিকেটেড পোর্ট,ਸਮਰਪਿਤ ਪੋਰਟ
প্রতিরক্ষা ডেটা নেটওয়ার্ক (DDN),ਰੱਖਿਆ ਡਾਟਾ ਨੈੱਟਵਰਕ (DDN)
