Odiya,Malayalam
ଆନାଗଲ୍ ପ୍ରକାର |,അനലോഗ് തരം
ବିଶ୍ଳେଷଣ କ୍ଷେତ୍ର,വിശകലന ബ്ലോക്ക്
ବିଶ୍ଳେଷଣ ମୋଡ୍ |,വിശകലന മോഡ്
ଆନାଲିଟିକାଲ୍ ଇଞ୍ଜିନ୍ |,അനലിറ്റിക്കൽ എഞ്ചിൻ
ପ ancest ତୃକ କାର୍ଯ୍ୟ |,പൂർവ്വിക ചുമതല
ଆନୁଷଙ୍ଗିକ ଉପକରଣ |,അനുബന്ധ ഉപകരണങ്ങൾ
ଏବଂ,ഒപ്പം
ଏବଂ ସର୍କିଟ |,സർക്യൂട്ട്
ଏବଂ ଉପାଦାନ |,ഘടകവും
ଏବଂ ଫାଟକ,ഗേറ്റിലും
ଏବଂ ମାସ୍କିଂ |,മാസ്കിംഗ്
ଏବଂ ଅପରେସନ୍ ନୁହେଁ (= ବହିଷ୍କାର |,പ്രവർത്തനമല്ല (= ഒഴിവാക്കൽ
ଏବଂ ଅପରେସନ୍ |,പ്രവർത്തനവും
ଆନେକ୍ସ ମେମୋରୀ |,അനെക്സ് മെമ്മറി
ଟିପ୍ପଣୀ,വ്യാഖ്യാനിലും
ଆନୁଷରାତ,Annnuniator
ଉତ୍ତର ଦିଅ,ഉത്തരം തിരികെ
ବିଳମ୍ବର ଉତ୍ତର ଦିଅ |,ഉത്തരം കാലതാമസം
ସମୟର ଉତ୍ତର ଦେବା,ഉത്തരം നൽകുന്നു
ଉତ୍ତର ପ୍ରଦୀପ,ഉത്തര വിളക്ക്
ଉତ୍ତର ତାଲିକା,ഉത്തരം പട്ടിക
କେବଳ ଉତ୍ତର ଦିଅ,ഉത്തരം മാത്രം
ପ୍ରତୀକ୍ଷା ମୋଡ୍ |,പ്രതീക്ഷ മോഡ്
ଆଣ୍ଟିସାଇପେଟୋରୀ ବଫର୍ |,മുൻകൂട്ടി ബഫറിംഗ്
ଆଣ୍ଟିସାଇପେଟୋରୀ ବହନ,മുൻകൂട്ടി കാരി
ଆଣ୍ଟିସାଇପେଟୋରୀ ପେଜିଂ |,മുൻകൂട്ടി പങ്കിടൽ
ଆଣ୍ଟିକୋସିସିସିସିସିସିସିଡିସନ୍ ଅପରେସନ୍ |,ആന്റിക്കോസിൻസ് പ്രവർത്തനം
ଆଣ୍ଟିକିନସିଡିସିଡିସେଡିସିଡି ଉପାଦାନ |,Anticoicient ഘടകം
Ampegoiedent ଆଣ୍ଟେନା |,അപ്രൈയോഡിക് ആന്റിന
ଆପେଚର କାର୍ଡ |,അപ്പർച്ചർ കാർഡ്
ଆପେଚର କୋଡ୍ |,അപ്പർച്ചർ കോഡ്
ଆପେଚର ସମୟ |,അപ്പർച്ചർ സമയം
ଅନୁକ୍ରମଣିକା,അനുബന്ധം
ଅନୁକ୍ରମଣିକା କାର୍ଯ୍ୟ |,അനുബന്ധ ചുമതല
ପ୍ରୟୋଗ ବିକାଶକାରୀ |,അപ്ലിക്കേഷൻ ഡെവലപ്പർ
ପ୍ରୟୋଗ ସ୍ତର,ആപ്ലിക്കേഷൻ ലെയർ
ପ୍ରୟୋଗୀ ଆଧାରିତ ଭାଷା |,ആപ്ലിക്കേഷൻ ഓറിയന്റഡ് ഭാഷ
ପ୍ରୟୋଗ ପ୍ୟାକେଜ୍,ആപ്ലിക്കേഷൻ പാക്കേജ്
ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମ,അപ്ലിക്കേഷൻ പ്രോഗ്രാം
ପ୍ରୟୋଗ ପ୍ରୋଗ୍ରାମିଂ |,അപ്ലിക്കേഷൻ പ്രോഗ്രാമിംഗ്
ପ୍ରୟୋଗ ଆବଶ୍ୟକ ଭାଷା |,അപേക്ഷ ആവശ്യമായ ഭാഷ
ପ୍ରୟୋଗ ସଫ୍ଟୱେର୍,അപ്ലിക്കേഷൻ സോഫ്റ്റ്വെയർ
ଆପ୍ଲିକ୍,പേഷൻ
ଆନୁମାନିକ ସିଦ୍ଧାନ୍ତ |,ഏകദേശ സിദ്ധാന്തം
ଇଚ୍ଛାଧୀନ ପ୍ରବେଶ |,അനിയന്ത്രിതമായ പ്രവേശനം
ଇଚ୍ଛାଧୀନ କ୍ରମ କମ୍ପ୍ୟୁଟର |,അനിയന്ത്രിതമായ ശ്രേണി കമ്പ്യൂട്ടർ
ଆର୍ବିଟ୍ରେସନ୍,മാദ്ധസ്ഥം
ସ୍ଥାପତ୍ୟ,വാസ്തുവിദ
ଅଭିପାକ୍ଷେତ୍ର,ശേഖരം
ଏରିୟା କୋଡ,ഏരിയ കോഡ്
କ୍ଷେତ୍ର ସନ୍ଧାନ,ഏരിയ തിരയൽ
କ୍ଷେତ୍ର ସ୍ଥାନାନ୍ତର,ഏരിയ കൈമാറ്റം
କ୍ଷେତ୍ର ଭେରିଏବଲ୍,ഏരിയ വേരിയബിൾ
ଯୁକ୍ତି,വാദം
ଯୁକ୍ତି ଠିକଣା,വാദം വിലാസം
ଯୁକ୍ତି ତାଲିକା,ആർദ്ര ലിസ്റ്റ്
ଗାଣିତିକ ନିର୍ଦ୍ଦେଶ,അരിറ്റെറ്റിക്കൽ നിർദ്ദേശം
ଗାଣିତିକ ଏବଂ ତର୍କ ଏକକ |,"അരിത്മെറ്റിക്, ലോജിക് യൂണിറ്റ്"
ଗାଣିତିକ ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ୍ |,അരിത്മെറ്റിക് അസൈൻമെന്റ് സ്റ്റേറ്റ്മെന്റ്
ଗାଣିତିକ ଯାଞ୍ଚ |,ഗണിത പരിശോധന
ଗାଣିତିକ ସ୍ଥିର |,അരിത്മെറ്റിക് സ്ഥിരാങ്കം
ଗାଣିତିକ ରୂପାନ୍ତର,അരിത്മെറ്റിക് പരിവർത്തനം
ଗାଣିତିକ ତଥ୍ୟ |,അരിത്മെറ്റിക് ഡാറ്റ
ଗାଣିତିକ ବ୍ୟତିକ୍ରମ |,ഗണിത അപവാദം
ଗାଣିତିକ ଅଭିବ୍ୟକ୍ତି |,അരിത്മെറ്റിക് എക്സ്പ്രഷൻ
ଗାଣିତିକ ଫିକ୍ସଡ୍ ପଏଣ୍ଟ |,അരിത്മെറ്റിക് നിശ്ചിത പോയിന്റ്
ଗାଣିତିକ ହାଇରାର୍କି |,അരിത്മെറ്റിക് ശ്രേണി
ବେଷ୍ଟମେଟିକ୍ ଯଦି ଷ୍ଟେଟମେଣ୍ଟ୍ |,പ്രസ്താവനയാണെങ്കിൽ അരിത്മെറ്റിക്
ଗାଣିତିକ ତର୍କ,അരിത്മെറ്റിക് ലോജിക്
ଗାଣିତିକ ତର୍କ ଏକକ |,അരിത്മെറ്റിക് ലോജിക് യൂണിറ്റ്
ଗାଣିତିକ ଅପରେସନ୍ |,അരിത്മെറ്റിക് പ്രവർത്തനം
ଗାଣିତିକ ଅପରେଟର |,അരിത്മെറ്റിക് ഓപ്പറേറ്റർ
ଗାଣିତିକ ଓଭରଫ୍ଲୋ |,അരിത്മെറ്റിക് ഓവർഫ്ലോ
ଗାଣିତିକ ଚିତ୍ର ତଥ୍ୟ |,അരിത്മെറ്റിക് പിക്ചർ ഡാറ്റ
ଗାଣିତିକ ପ୍ରଚାର,ഗണിത മുൻഗണന
ଗାଣିତିକ ପ୍ରାଥମିକ |,അരിത്മെറ്റിക് പ്രൈമറി
ଗାଣିତିକ ରେଜିଷ୍ଟର |,അരിത്മെറ്റിക് രജിസ്റ്റർ
ଗାଣିତିକ ସମ୍ପର୍କ |,അരിത്മെറ്റിക് ബന്ധം
ଗାଣିତିକ ସ୍କାନ୍ |,അരിത്മെറ്റിക് സ്കാൻ
ଗାଣିତିକ ବିଭାଗ |,അരിത്മെറ്റിക് വിഭാഗം
ଗାଣିତିକ ଶିଫ୍ଟ |,അരിത്മെറ്റിക് ഷിഫ്റ്റ്
ଗାଣିତିକ ସ୍ଥାନାନ୍ତରିତ |,അരിത്മെറ്റിക് ഷിഫ്റ്റിംഗ്
ଗ୍ୟଟିଥେଟିକ୍ ଷ୍ଟେଟମେଣ୍ଟ,ഗണിത പ്രസ്താവന
ଗାଣିତିକ ଶବ୍ଦ,അരിത്മെറ്റിക് ടേം
ଆରିଥମେଟିକ୍ ଅଣ୍ଡରଫ୍ଲୋ |,അരിത്മെറ്റിക് അണ്ടർഫ്ലോ
ଗାଣିତିକ ଏକକ |,അരിത്മെറ്റിക് യൂണിറ്റ്
ଆରେ,ശേണി
ଆରେ ବନ୍ଧା,അറേ ബന്ധിത
ଆରେ କମ୍ପ୍ୟୁଟର |,അറേ കമ്പ്യൂട്ടർ
ଆରେ ଡାଇମେସନ୍ |,അറേ അളവ്
ଆରେ ଉପାଦାନ,അറേ ഘടകം
ଆରେ ଏକ୍ସପ୍ରେସନ୍ |,ശ്രമരീതി
ଆରେ ନାମ,അറേ പേര്
ସଂରଚନାଗୁଡ଼ିକର ଆରେ |,ഘടനകളുടെ നിര
ଆରେ ମୁଦ୍ରଣ,അറേ പ്രിന്റിംഗ്
ଆରେ ପ୍ରକ୍ରିୟାକରଣ |,അറേ പ്രോസസ്സിംഗ്
ଆରେ ପ୍ରୋସେସର୍ |,അറേ പ്രോസസർ
ଆର୍ଟିକ୍ୟୁଲେସନ୍ ପଏଣ୍ଟ |,ആർട്ടിക്കേഷൻ പോയിന്റ്
କୃତ୍ରିମ ଜ୍ଞାନ,കൃത്രിമ കോഗ്നിഷൻ
କୃତ୍ରିମ ବୁଦ୍ଧି,നിർമ്മിത ബുദ്ധി
କୃତ୍ରିମ ଭାଷା |,കൃത്രിമ ഭാഷ
କୃତ୍ରିମ ଭେରିଏବଲ୍ |,കൃത്രിമ വേരിയബിൾ
କଳା ପ୍ରୟୋଗ ଡାଟା ବ୍ୟାଙ୍କ |,ആർട്സ് ആപ്ലിക്കേഷൻ ഡാറ്റ ബാങ്ക്
କଳା ପ୍ରୟୋଗ ସଂଗୀତ |,ആർട്സ് ആപ്ലിക്കേഷൻ സംഗീതം
କଳା ପ୍ରୟୋଗ ନମୁନା ପି generation ଼ି |,ആർട്സ് ആപ്ലിക്കേഷൻ പാറ്റേൺ തലമുറ
କୁବିଙ୍ଗ୍ସ,ആസര്ണം
ଆରୋହଣ ସର୍ଟ |,ആരോഹണം അടുക്കുക
ଆଷ୍ଟିଲ୍ |,Alcyly
ASCII ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ |,ASCII നിയന്ത്രണ പ്രതീകം
ASCII କି ବୋର୍ଡ |,ASCII കീ ബോർഡ്
ସର୍ବୋଚ୍ଚ,വശം
ଦିଗ ଏବଂ,വശം
ଏକତ୍ର ହୁଅ,സംയോജിപ്പിക്കുക
ଏକତ୍ରିତ ଉତ୍ପତ୍ତି |,ഒരുമിച്ചുകൂട്ടിയ ഉത്ഭവം
ସମୟ ସମାପ୍ତ କରନ୍ତୁ |,ദൈർഘ്യം കൂടിച്ചേർന്നു
ଏକତ୍ରିତ |,അസംബ്ലി
ଏକତ୍ରିତ ନିର୍ଦ୍ଦେଶନାମା |,അസംബ്ലിലർ നിർദ്ദേശം
ଏକତ୍ରିତ ସୁବିଧା |,അസംബ്ലർ സൗകര്യം
ଏକତ୍ରିତ ଭାଷା |,അസംബ്ലിലർ ഭാഷ
ଏକତ୍ର କରିବା,കൂട്ടിച്ചേർക്കുന്നു
ଏକତ୍ର କରିବା ପର୍ଯ୍ୟାୟ |,ഒത്തുചേരൽ ഘട്ടം
ସମୟ ଆସୁଛି,സമയം ഒത്തുചേരുന്നു
ସଭା,നിയമനിര്മ്മാണസഭ
ଆସେମ୍ବଲି ଭାଷା |,നിയമസഭാ ഭാഷ
ବିଧାନସଭା ଭାଷା ପ୍ରୋଗ୍ରାମିଂ |,നിയമസഭാ ഭാഷ പ്രോഗ്രാമിംഗ്
ବିଧାନସଭା ଭାଷା ସଫ୍ଟୱେର୍ ନମନୀୟତା |,അസംബ്ലി ഭാഷാ സോഫ്റ്റ്വെയർ വഴക്കം
ଆସେମ୍ବଲି ତାଲିକା |,നിയമസഭാ പട്ടിക
ଆସେମ୍ବଲି ପର୍ଯ୍ୟାୟ |,നിയമസഭാ ഘട്ടം
ଏକତ୍ର ବିଚ୍ଛିନ୍ନ ରୁଟିନ୍ |,നിയമസഭ
ସଭା ସମୟ,നിയമസഭാലം
ଏକତ୍ରତା ଏକକ |,നിയമസഭാസം
ଆସାଇନମେଣ୍ଟ ଇଣ୍ଡେକ୍ସ କରିବା |,അസൈൻമെന്റ് ഇൻഡെക്സിംഗ്
ଆସାଇନମେଣ୍ଟ ଅପରେସନ୍ |,അസൈൻമെന്റ് പ്രവർത്തനം
ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ,അസൈൻമെന്റ് സ്റ്റേറ്റ്മെന്റ്
ଆସିବେଗତ ଠିକଣା |,അസോസിയേറ്റീവ് വിലാസം
ଆସୋସିଟିଭ୍ ଆରେ ପଞ୍ଜିକରଣ |,അസോസിയേറ്റീവ് അറേ രജിസ്റ്റർ
ସନ୍ଦେହଜନକ କି?,അസോസിയേറ്റീവ് കീ
ଆସୋସିଟିଭ୍ ଭାଷା |,അസോസിയേറ്റീവ് ഭാഷ
ଆସୋସିଟିଭ୍ ମେମୋରୀ |,അസോസിയേറ്റീവ് മെമ്മറി
ଆସିବେସିଭ୍ ଷ୍ଟୋରେଜ୍ |,അസോസിയേറ്റീവ് സംഭരണം
ଦଶମିକ ପଏଣ୍ଟ ଅନୁମାନ କରାଯାଏ |,ദശാംശസ്ഥാനം അനുമാനിച്ചു
ଅସୀମା ପ୍ରତୀକ ଉପକରଣ |,അസമമായ ഉപകരണം
ଅସୀମେଟ୍ରିକ୍ I / O,അസമമായ ഐ / ഒ
ଅସନ୍ତୁଳିତ,അസിൻക്രണസ്
ଅସନ୍ତୁଳିତ କମ୍ପ୍ୟୁଟର |,അസിൻക്രണസ് കമ്പ്യൂട്ടർ
ଅସନ୍ତୁଳିତ ତଥ୍ୟ ସ୍ଥାନାନ୍ତର |,അസിൻക്രണസ് ഡാറ്റ കൈമാറ്റം
ଅସନ୍ତୁଳିତ ତଥ୍ୟ ପ୍ରସାରଣ |,അസിൻക്രണസ് ഡാറ്റ ട്രാൻസ്മിഷൻ
ଅସନ୍ତୁଳିତ ଉପକରଣଗୁଡ଼ିକ |,അസിൻക്രണസ് ഉപകരണങ്ങൾ
ଅସନ୍ତୁଳିତ ଅପରେସନ୍ |,അസിൻക്രണസ് പ്രവർത്തനം
ଅସନ୍ତୁଳିତ ସଙ୍କେତ |,അസിൻക്രണസ് സിഗ്ലിംഗ്
ଅସନ୍ତୁଳିତ ସମୟ ବିଭାଗ ମିଲିସନ୍ |,അസിൻക്രണസ് ടൈം ഡിവിഷൻ മൾട്ടിക്സ്റ്റിംഗ്
ଅସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ୍ |,അസിൻക്രണസ് ട്രാൻസ്മിഷൻ
ଅସନ୍ତୁଳିତ କାର୍ଯ୍ୟ,അസിൻക്രണസ് ജോലി
ସଂଲଗ୍ନ ପ୍ରକ୍ରିୟାକରଣ |,അറ്റാച്ചുചെയ്ത പ്രോസസ്സിംഗ്
ସଂଲଗ୍ନ ସଞ୍ଚାଳକ |,അറ്റാച്ചുചെയ്ത പ്രോസസർ
ସଂଲଗ୍ନ ସମର୍ଥନ ସଞ୍ଚାଳକ |,അറ്റാച്ചുചെയ്ത പിന്തുണ പ്രോസസർ
ଯୋଗଦାନ ଅପରେସନ୍ |,പങ്കെടുത്ത പ്രവർത്തനം
ଟ୍ରେଲ୍ ପ୍ରିଣ୍ଟର୍,ട്രയൽ പ്രിന്ററിൽ പങ്കെടുത്തത്
ଧ୍ୟାନ ବାଧା,ശ്രദ്ധ തടസ്സം
ଧ୍ୟାନ ଚାବି |,ശ്രദ്ധ കീ
ସାଧନ,അറ്റൻവറൻസ്
ଆଭେନ୍ୟୁଏସନ୍ ସ୍ଥିର |,അറ്റൻവറേഷൻ സ്ഥിരാങ്കം
ଆଭେନ୍ୟୁସନ୍ ବିକୃତି |,Attenuution വികസനം
ଆଟେନୋଏନ୍ସିଆଲ୍ ସାଇକେଲାଇଜର୍ |,അറ്റൻവേഷൻ ഇക്വൈസർ
ଆଟେଟୋଲେଟର୍ |,അറ്റൻവേറ്റർ
ଗୁଣ,ആട്രിബ്യൂട്ട്
ଶ୍ରୋତା ଆଲାର୍ମ |,കേൾക്കാവുന്ന അലാറം
ଅଡିଓ କ୍ୟାସେଟ୍ |,ഓഡിയോ കാസറ്റ്
ଅଡିଓ ଅନୁସନ୍ଧାନ |,ഓഡിയോ അന്വേഷണം
ଅଡିଓ ରେଖା |,ഓഡിയോ ലൈൻ
ଅଡିଓ ପ୍ରତିକ୍ରିୟା |,ഓഡിയോ പ്രതികരണം
ଅଡିଓ ପ୍ରତିକ୍ରିୟା ବାର୍ତ୍ତା |,ഓഡിയോ പ്രതികരണ സന്ദേശം
ଅଡିଓ ପ୍ରତିକ୍ରିୟା ୟୁନିଟ୍ |,ഓഡിയോ പ്രതികരണ യൂണിറ്റ്
ଅଡିଓଟୋଟା ଆପ୍ ଷ୍ଟୋରେଜ୍ ୟୁନିଟ୍ |,ഓഡിയോപെപ്പ് സ്റ്റോറേജ് യൂണിറ്റ്
ଅଡିଓ ଟେଲିକମ୍ ମେମ୍ବୂରଣ ରେଖା |,ഓഡിയോ ടെലികമ്മ്യൂണിക്കേഷൻ ലൈൻ
ଅଡିଓ ଟର୍ମିନାଲ୍ |,ഓഡിയോ ടെർമിനൽ
ଅଡିଟ୍ କମାଣ୍ଡ୍ ଭାଷା |,ഓഡിറ്റ് കമാൻഡ് ഭാഷ
ଅଡିଟ୍ ପ୍ରୋଗ୍ରାମିଂ |,ഓഡിറ്റ് പ്രോഗ്രാമിംഗ്
ଅଡିଟ୍ ଟ୍ରେଲ୍ |,ഓഡിറ്റ് ട്രയൽ
Augeend,ഗഹെൻഡ്
ବୃଦ୍ଧି,വര്ദ്ധിപ്പിക്കുക
ଅଗମେଣ୍ଟର୍ |,വര്ഗം
ଲେଖକ,ഗന്ഥകാരി
ଲେଖକ,അധികാരമുള്ള
ଲେଖକ ସିଷ୍ଟମ୍ |,രചയിതാവിന്റെ സംവിധാനം
ପ୍ରାଧିକରଣ,അധികാരം
ପ୍ରାଧିକରଣ କୋଡ୍,അംഗീകാര കോഡ്
ପ୍ରାଧିକୃତ ଲାଇବ୍ରେରୀ |,അംഗീകൃത ലൈബ്രറി
ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ |,അംഗീകൃത പ്രോഗ്രാം
ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ ସୁବିଧା |,അംഗീകൃത പ്രോഗ്രാം സൗകര്യം
ଅଟୋ ବିସ୍ତୃତ,യാന്ത്രിക സംഗ്രഹം
ଅଟୋ ଥାଇନର୍ |,തനിയെ ഉത്തരം
ଅଟୋ ବୁଟିଙ୍ଗ୍ |,യാന്ത്രിക ബൂട്ടിംഗ്
ଅଟୋ ବାଇପାସ୍ |,യാന്ത്രിക ബൈപാസ്
ଅଟୋ କଲ୍ (= ସ୍ୱୟଂଚାଳିତ କଲ୍),യാന്ത്രിക കോൾ (= യാന്ത്രിക കോളിംഗ്)
ଅଟୋ କୋଡର୍ |,യാന്ത്രിക കോഡർ
ଅଟୋ ଡାଏଲ୍ |,യാന്ത്രിക ഡയൽ
ଅଟୋଫ୍ଲୋ |,ഓട്ടോഫ്ലോ
ଅଟୋ ଇଣ୍ଡେକ୍ସ |,യാന്ത്രിക സൂചിക
ଅଟୋ ଇଣ୍ଡେକ୍ସଡ୍ ଠିକଣା |,യാന്ത്രിക സൂചിക വിലാസം
ସ୍ୱୟଂଚାଳିତଟି,ഓട്ടോമാറ്റ
