Marathi,Bengali
आपटी,ক্র্যাশ
गंभीर मार्ग,জটিল পথ
गंभीर मार्ग पद्धत (CPM),সমালোচনামূলক পথ পদ্ধতি (CPM)
फेर पडताळणी,ক্রস চেক
क्रॉस कंपाइलर,ক্রস কম্পাইলার
क्रॉस फायर,ক্রস ফায়ার
क्रॉस चर्चा,ক্রস আলাপ
क्रिप्टोग्राफिक,ক্রিপ্টোগ্রাফিক
क्रिप्टोग्राफी,ক্রিপ্টোগ্রাফি
चलन चिन्ह,মুদ্রার প্রতীক
वर्तमान निर्देशिका,বর্তমান ডিরেক্টরি
वर्तमान विंडो,বর্তমান উইন্ডো
कर्सर,কার্সার
वक्र,বক্ররেখা
कट आणि पेस्ट करा,কাটা এবং পেস্ট
कट पद्धत,কাটা পদ্ধতি
सायबर,সাইবার
सायबर कॅफे,সাইবার ক্যাফে
सायबर रोख,সাইবার নগদ
सायबर गुन्हे,সাইবার অপরাধ
सायबर डेलिक,সাইবার ডেলিক্স
सायबर कायदा,সাইবার আইন
सायबर सेक्स,সাইবার সেক্স
सायबरनेटिक्स,সাইবারনাটিক্স
सायबरनेशन,সাইবারনেশন
सायकल,সাইকেল
सायकल मेमरी,চক্র মেমরি
सायकल चोरी,সাইকেল চুরি
सायकल वेळ,চক্রাকারে
चक्रीय,চক্রাকার
डिमन,ডেমন
डेझी व्हील,ডেইজি চাকা
डेटा प्रशासक,ডেটা অ্যাডমিনিস্ট্রেটর
डेटा वाटप,তথ্য বরাদ্দ
डेटा क्षेत्र,তথ্য এলাকা
डेटा अॅरे,ডেটা অ্যারে
डेटा बेस,তথ্যশালা
डेटा ब्रेक,তথ্য বিরতি
डेटा बस,তথ্য বাস
डेटा वाहक,তথ্য ক্যারিয়ার
डेटा सेल,ডেটা সেল
डेटा चॅनेल,ডেটা চ্যানেল
डेटा संप्रेषण,তথ্য যোগাযোগ
डेटा कॉम्प्रेशन,তথ্য সংকোচন
डेटा फील्ड,উপাত্ত ক্ষেত্র
डेटा फाइल,আমার স্নাতকের
माहितीचा प्रवाह,তথ্য প্রবাহ
डेटा प्रवाह चार्ट,তথ্য প্রবাহ চার্ট
डेटा पदानुक्रम,ডেটা অনুক্রম
डेटा पातळी,তথ্য স্তর
डेटा लायब्ररी,ডেটা লাইব্রেরি
डेटा लिंक स्तर,ডেটা লিঙ্ক স্তর
डेटा लिंक लेयर (DLL),ডেটা লিঙ্ক স্তর (DLL)
माहिती व्यवस्थापन,ডাটা ব্যাবস্থাপনা
डेटा हाताळणी,ডেটা ম্যানিপুলেশন
डेटा हाताळणी भाषा (DML),ডেটা ম্যানিপুলেশন ল্যাঙ্গুয়েজ (DML)
डेटा मोडेम,ডেটা মডেম
डेटा बदल,তথ্য পরিবর্তন
डेटा नेटवर्क,তথ্য জালিকা
डेटा ऑपरेशन,ডেটা অপারেশন
डेटा संस्था,তথ্য সংস্থা
डेटा आउटपुट,ডেটা আউটপুট
डेटा मार्ग,তথ্য পথ
डेटा तयार करणे,তথ্য প্রস্তুতি
डेटा गोपनीयता,ডেটা গোপনীয়তা
डेटा प्रोसेसर,ডাটা প্রসেসর
माहिती संरक्षण,তথ্য সুরক্ষা
डेटा रेकॉर्ड,তথ্য রেকর্ড
डेटा पुनर्प्राप्ती,তথ্য পুনরুদ্ধার
डेटा दिनचर्या,ডেটা রুটিন
डेटा सुरक्षा,তথ্য নিরাপত্তা
डेटा सेट,ডেটা সেট
डेटा सिग्नल,তথ্য সংকেত
डेटा सिंक,ডেটা সিঙ্ক
माहितीचा स्रोत,তথ্য সূত্র
डेटा तपशील,ডেটা স্পেসিফিকেশন
डेटा स्टेशन,ডেটা স্টেশন
डेटा स्टोरेज,তথ্য ভান্ডার
डेटा स्टोरेज संरचना,ডেটা স্টোরেজ কাঠামো
डेटा संरचना,তথ্য কাঠামো
डेटा स्विच,ডেটা সুইচ
डेटा टेबल,ডেটা টেবিল
डेटा टर्मिनल,ডেটা টার্মিনাল
डेटा ट्रान्सक्रिप्शन,ডেটা ট্রান্সক্রিপশন
डेटा ट्रान्सफर,তথ্য স্থানান্তর
