Marathi,Hindi
adiabatic उष्णता नुकसान,रूद्धोष्म ऊष्मा ह्रास
adiabatic ionization क्षमता,रूद्धोष्म आयनन विभव
adiabatic घसारा दर,रूद्धोष्म ह्रास-दर
adiabatic मोमेंटम चार्ज,रूद्धोष्म संवेग आवेश
adiabatic प्रक्रिया,रूद्धोष्म प्रक्रम
adiabatic प्रतिक्रिया,रूद्धोष्म अभिक्रिया
adiabatic हलवा,रूद्धोष्म चाल
adiabatic विरूपण ऊर्जा,रूद्धोष्म विकृति-ऊर्जा
adiabatic शरीर,रूद्धोष्म निकाय
adiabatic उष्णता ग्रेडियंट,रूद्धोष्म ताप प्रवणता
adiabatic abatement,रूद्धोष्म उपरोधन
adiabatic रूपांतरण,रूद्धोष्म रूपान्तरण
"प्रकाशसंश्लेषण, विरोधी विकिरण","प्रकाश रसोक्रिया, विकिरण रोधी"
उष्णता अपुरेपणा,ऊष्मा-अपार्यता
उष्णता इन्सुलेट,ऊष्मा-अपार्य
एडन,ऐडायन
संलग्नता प्रभाव,आसन्नताव प्रभाव
"समीप, समीप, समीप","संलग्न, निकटवर्ती, आसन्न"
समीप कोन,आसन्न कोण
संलग्न चॅनेल क्षीणन,संलग्न चैनल क्षीणन
बंद सर्किट,संलग्न परिपथ
संलग्न टप्पा,संलग्न प्रावस्था
"संलग्न व्हिडिओ वाहक, संलग्न प्रतिमा वाहक","संलग्न विडियो वाहक, संलग्न चित्र वाहक"
बंद ध्वनी वाहक,संलग्न ध्वनिवाहक
संलग्न चॅनेल निवडकता,संलग्न चैनल वरणक्षमता
बंद चॅनेल अडथळा,संलग्न चैनल बाधा
समायोज्य कॅपेसिटर,समायोज्य संधारित्र
समायोज्य लेन्स धारक,समायोज्य लेन्स धारक
समायोज्य भिंग,समायोज्य आवर्धक
समायोज्य दबाव,समायोज्य दाब
समायोज्य शॉर्ट सर्किट,समायोज्य लघुपथक
समायोजित करणे,समायोजनी
प्रवेश,प्रवेश्यता
प्रवेश ऑपरेटर,प्रवेश्यता संकारक
शोषण*,अधिशोषण*
आगाऊ चेंडू,अग्रिम बॉल
पुढे,अग्रगत
वर्धित प्रवाहकीय बहिरेपणा,अभिवर्धित चालकीय बधिरता
