English,Assamese
Unreachable,অপ্ৰৱেশযোগ্য
Unshade,আনশ্বেড কৰক
Unshielded,অনাবৃত
unsuccessful call,অসফল কল
Untar,উন্টাৰ
update anomalies,বিজুতিসমূহ আপডেট কৰক
updated file,আপডেট কৰা ফাইল
Updating,আপডেট কৰা হৈছে
Upgrade,বিকশিত কৰা
Upgrade,বিকশিত কৰা
Uplink,আপলিংক
Uploading,আপলোড কৰা হৈছে
upper memory area,ওপৰৰ মেমৰি এৰিয়া
Upstream,আপষ্ট্ৰিম
Uptime,আপটাইম
Upward,ওপৰলৈ
Usenet,ইউজেনেট
User,ব্যৱহাৰকাৰী
user agent,ব্যৱহাৰকাৰী এজেন্ট
user authentication,ব্যৱহাৰকাৰী প্ৰমাণীকৰণ
user datagram protocol (UDP),ব্যৱহাৰকাৰী ডাটাগ্ৰাম প্ৰটোকল (UDP)
user friendly,ব্যৱহাৰকাৰী অনুকূল
user identification,ব্যৱহাৰকাৰী চিনাক্তকৰণ
user identity (UID),ব্যৱহাৰকাৰী পৰিচয় (UID)
user interface,ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ
user name,ব্যৱহাৰকাৰীৰ নাম
user profile,ব্যৱহাৰকাৰী প্ৰ&#39;ফাইল
Utility,কামৰ বস্তু
utility software,ইউটিলিটি চফ্টৱেৰ
Valid,মান্য
Validation,বৈধকৰণ
validation protocols,বৈধকৰণ প্ৰটোকলসমূহ
validation testing,বৈধকৰণ পৰীক্ষণ
validity check,বৈধতা পৰীক্ষা
value added network (VAN),মূল্য সংযোজিত নেটৱাৰ্ক (VAN)
value added reseller (VAR),মূল্য সংযোজিত পুনৰ বিক্ৰেতা (VAR)
vanishing point,ভেনিচিং পইণ্ট
Vapourware,ভেপাৰৱেৰ
Variable,লৰৃ - চৰ হৈ থকা
variable address,ভেৰিয়েবল ঠিকনা
variable bit rate,ভেৰিয়েবল বিট হাৰ
variable field length,ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য
variable length code,ভেৰিয়েবল লেংথ ক&#39;ড
variable name,চলকৰ নাম
Variale,ভেৰিয়েল
Vector,ভেক্টৰ
vector grapdhics,ভেক্টৰ grapdhics
vector precessing,ভেক্টৰ প্ৰেচেছিং
vectored interrupts,ভেক্টৰযুক্ত বাধাসমূহ
venn diagram,venn ডায়েগ্ৰাম
verification & validation (V&V),পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V)
version control,সংস্কৰণ নিয়ন্ত্ৰণ
version number,সংস্কৰণ নম্বৰ
Vertex,শিখৰ
vertical processor,উলম্ব প্ৰচেছৰ
very large scale integration (VLSI ),অতি বৃহৎ পৰিসৰৰ সংহতি (VLSI )
very long instruction word (VLIW),অতি দীঘল নিৰ্দেশনা শব্দ (VLIW)
VHDL,ভিএইচডিএল
video camera,ভিডিঅ&#39; কেমেৰা
video conferencing,ভিডিঅ&#39; কনফাৰেন্সিং
video display terminal,ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল
video display unit,ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট
video game,ভিডিঅ&#39; গেম
video graphic adaptor (VGA),ভিডিঅ&#39; গ্রাফিক এডাপ্টাৰ (VGA)
video graphics adapter (VGA),ভিডিঅ&#39; গ্রাফিক্স এডাপ্টাৰ (VGA)
video server,ভিডিঅ&#39; চাৰ্ভাৰ
View,দৰ্শন
view port,দৰ্শন পৰ্ট
Viewport,ভিউপৰ্ট
virtual circuit,ভাৰ্চুৱেল চাৰ্কিট
virtual function,ভাৰ্চুৱেল ফাংচন
virtual memory,ভাৰ্চুৱেল মেমৰি
virtual private network,ভাৰ্চুৱেল ব্যক্তিগত নেটৱাৰ্ক
virtual reality,ভাৰ্চুৱেল ৰিয়েলিটি
virtual reality,ভাৰ্চুৱেল ৰিয়েলিটি
virtual reality markup language,ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা
virtual reality markup language (VRML),ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা (VRML)
virtual storage access method,ভাৰ্চুৱেল সংৰক্ষণ অভিগম পদ্ধতি
virtual storage management,ভাৰ্চুৱেল সংৰক্ষণ ব্যৱস্থাপনা
Virus,ভাইৰাছ
virus detection,ভাইৰাছ ধৰা পেলোৱা
virus programme,ভাইৰাছ প্ৰগ্ৰেম
Visibility,দৃশ্যমানতা
Vision,দৃষ্টি
visual basic,ভিজুৱেল বেচিক
visual C++,ভিজুৱেল C++
visual display unit,ভিজুৱেল ডিছপ্লে ইউনিট
Vitual,ভিচুৱেল
vitual address,ভিচুৱেল ঠিকনা
vitual machine (VM),ভিচুৱেল মেচিন (VM)
Voice,কণ্ঠ
voice mail,ভইচ মেইল
voice mail server,ভইচ মেইল চাৰ্ভাৰ
voice recognition,কণ্ঠস্বৰ চিনাক্তকৰণ
Voice-net,ভইচ-নেট
volatile memory,অস্বাভাৱিক স্মৃতিশক্তি
Wafer,ৱেফাৰ
WAIS manager,WAIS মেনেজাৰ
wait die,অপেক্ষা কৰক মৰি যাওক
wait wound,wait ঘাঁ
waited code,অপেক্ষা কৰা ক&#39;ড
waited mean,অপেক্ষা কৰিছিল mean
waiting time,অপেক্ষাৰ সময়
wall grade,ৱাল গ্ৰেড
warm restart,উষ্ণ পুনৰাৰম্ভ
waste band width,আৱৰ্জনা বেণ্ডৰ প্ৰস্থ
waterfall model,জলপ্ৰপাতৰ আৰ্হি
Wavelet,ৱেভলেট
wavelet image compression,wavelet ছবি সংকোচন
wavelet transform,ৱেভলেট ৰূপান্তৰ
weak entity,দুৰ্বল সত্তা
Web,ৱেব
web address,ৱেব ঠিকনা
web authoring,ৱেব ৰচনা
web browser,ৱেব ব্ৰাউজাৰ
web page,ৱেব পৃষ্ঠা
Web server,ৱেব চাৰ্ভাৰ
web site,ৱেব চাইট
web-enabld application,web-enabld এপ্লিকেচন
Web-enabled,ৱেব-সামৰ্থবান
weighted graph,ওজনযুক্ত গ্ৰাফ
well connected,ভালদৰে সংযুক্ত
well formed formula,সুগঠিত সূত্ৰ
well ordered set,ভালদৰে অৰ্ডাৰ কৰা চেট
Wetware,ৱেটৱেৰ
wheatstone bench mark,ঘেঁহুৰ শিলৰ বেঞ্চ চিহ্ন
Wheel,চকা
while loop,while লুপ
white box testing,বগা বাকচ পৰীক্ষণ
white light,বগা পোহৰ
white noise,বগা শব্দ
wide area network (WAN),ৱাইড এৰিয়া নেটৱাৰ্ক (WAN)
wide area network (WAN),ৱাইড এৰিয়া নেটৱাৰ্ক (WAN)
wide band,বহল বেণ্ড
wild card,ৱাইল্ড কাৰ্ড
Wimp,উইম্প
win,জয়
win zip,জিপ জিপ
Window,খিৰিকী
Windowing,উইণ্ড&#39;ইং
Windows,উইণ্ড’জ
windows explorer,উইণ্ড&#39;জ এক্সপ্ল&#39;ৰাৰ
windows NT,উইণ্ড&#39;জ NT
wire frame model,তাঁৰৰ ফ্ৰেমৰ মডেল
wire printer,তাঁৰ প্ৰিন্টাৰ
wired logic,তাঁৰযুক্ত যুক্তি
wireless fidelity ( wi Fi),বেতাঁৰ নিষ্ঠা ( wi Fi)
wireless LAN,বেতাঁৰ LAN
wireless transmission,বেতাঁৰ সংক্ৰমণ
Wizard,উইজাৰ্ড
Word,শব্দ
word key,শব্দৰ চাবি
word length,শব্দৰ দৈৰ্ঘ্য
word oriented,শব্দমুখী
word processing,ৱৰ্ড প্ৰচেছিং
word processing,ৱৰ্ড প্ৰচেছিং
word processor,ৱৰ্ড প্ৰচেছৰ
word underscore character,শব্দ আণ্ডাৰস্কোৰ চৰিত্ৰ
work flow management,কৰ্ম প্ৰবাহ ব্যৱস্থাপনা
work group,কৰ্মগোট
work unit,ৱৰ্ক ইউনিট
work volume,ৱৰ্ক ভলিউম
working directory,কাৰ্য্যকৰী ডাইৰেকটৰি
working set,কাৰ্য্যকৰী ছেট
working storage,কাৰ্য্যকৰী সংৰক্ষণ
Workshop,কৰ্মশালা
Workstation,ৱৰ্কষ্টেচন
world co-ordinate,বিশ্বৰ সমন্বয়
world wide web (WWW),ৱৰ্ল্ড ৱাইড ৱেব (WWW)
worst case analysis,আটাইতকৈ বেয়া ক্ষেত্ৰৰ বিশ্লেষণ
worst fit algorithm,worst fit এলগৰিদম
Wraparound,ৰেপাৰআউট
wrist computing,ৰিষ্ট কম্পিউটিং
Writable,লিখিব পৰা
Write,লিখা
write cache,কেশ্ব লিখা
write cycle,লিখাৰ চক্ৰ
write key,লিখা চাবি
"write once, read more (WORM)","এবাৰ লিখক, অধিক পঢ়ক (WORM)"
write protection,লিখাৰ সুৰক্ষা
write read head,লিখা read head
X OR,X বা
X-12,এক্স-১২
XBM X bitmap,XBM X বিটমেপ
Xenix,জেনিক্স
Xmodem,Xmodem
X-on/X-off,এক্স-অন/এক্স-অফ
X-terminal,X-টাৰ্মিনেল
Xtext,Xtext
X-window,এক্স-উইণ্ডো
YACC,YACC
Yahoo,Yahoo
Yoke,যোক
Z-buffer,জেড-বাফাৰ
zero address instruction,শূন্য ঠিকনা নিৰ্দেশনা
zero function,শূন্য ফলন
zero level address,শূন্য স্তৰৰ ঠিকনা
zero matrix,শূন্য মেট্ৰিক্স
zero suppression,শূন্য দমন
zero wait state,শূন্য অপেক্ষা অৱস্থা
zero-slot LAN,শূন্য-স্লট LAN
Zip,জিপ
zip code,জিপ কোড
zip file,জিপ ফাইল
zip UPZ modem,জিপ UPZ মডেম
Zone,জ&#39;ন
zone list,জ&#39;ন তালিকা
Zoom,জুম কৰক
zoom in,জুম ইন কৰক
zoom out,জুম আউট কৰক
Zooming,জুম কৰা
Z-term,জেড-টাৰ্ম
