Marathi,Assamese
नियंत्रण बिट,নিয়ন্ত্ৰণ বিট
नियंत्रण बस,নিয়ন্ত্ৰণ বাছ
नियंत्रण कार्ड,নিয়ন্ত্ৰণ কাৰ্ড
नियंत्रण सर्किट,নিয়ন্ত্ৰণ বৰ্তনী
नियंत्रण चक्र,নিয়ন্ত্ৰণ চক্ৰ
नियंत्रण अभियांत्रिकी,নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী
नियंत्रण की,নিয়ন্ত্ৰণ কি&#39;
नियंत्रण तर्क,নিয়ন্ত্ৰণ যুক্তি
नियंत्रण लूप,নিয়ন্ত্ৰণ লুপ
नियंत्रण चिन्ह,নিয়ন্ত্ৰণ চিহ্ন
नियंत्रण ऑपरेशन,নিয়ন্ত্ৰণ কাৰ্য্য
नियंत्रण पॅनेल,নিয়ন্ত্ৰণ পেনেল
नियंत्रण सिग्नल,নিয়ন্ত্ৰণ সংকেত
नियंत्रण स्विच,নিয়ন্ত্ৰণ চুইচ
नियंत्रण टेप,নিয়ন্ত্ৰণ টেপ
नियंत्रण टर्मिनल,নিয়ন্ত্ৰণ টাৰ্মিনেল
कंट्रोल युनिट (CU),নিয়ন্ত্ৰণ একক (CU)
अभिसरण,অভিসৰণ
संभाषण,কথা-বাৰ্তা
संवादात्मक वेळ सामायिकरण,কথোপকথনৰ সময় ভাগ-বতৰা কৰা
रूपांतरण,ৰূপান্তৰ
कनवर्टर,ৰূপান্তৰক
कुकचे प्रमेय,কুকৰ উপপাদ্য
सह-प्रोसेसर,সহ-প্ৰচেছৰ
कॉपी,কপি কৰক
कॉपीराइट,কপিৰাইট
दोरखंड,কৰ্ড
कॉर्डलेस टेलिफोन,কৰ্ডলেছ টেলিফোন
परिणाम,corollary
दुरुस्ती,সংশোধন
भ्रष्ट,দুৰ্নীতিগ্ৰস্ত
मोजणे,হিচাপ কৰা
काउंटर,বিৰোধ
राष्ट्र संकेतांक,দেশৰ কোড
सहप्रसरण,সহাৱস্থান
कव्हरेज,কভাৰেজ
आपटी,খুন্দা মৰা
गंभीर मार्ग,জটিল পথ
गंभीर मार्ग पद्धत (CPM),জটিল পথ পদ্ধতি (CPM)
फेर पडताळणी,ক্ৰছ চেক
क्रॉस कंपाइलर,ক্ৰছ কম্পাইলাৰ
क्रॉस फायर,ক্ৰছ জুই
क्रॉस चर्चा,ক্ৰছ টক
क्रिप्टोग्राफिक,ক্ৰিপ্টোগ্ৰাফিক
क्रिप्टोग्राफी,ক্ৰিপ্টোগ্ৰাফী
चलन चिन्ह,মুদ্ৰাৰ চিহ্ন
वर्तमान निर्देशिका,বৰ্তমান ডাইৰেকটৰি
वर्तमान विंडो,বৰ্তমান উইন্ডো
कर्सर,কাৰ্চাৰ
वक्र,বক্ৰ
कट आणि पेस्ट करा,কাটি পেষ্ট কৰক
कट पद्धत,কাটিব পৰা পদ্ধতি
सायबर,চাইবাৰ
सायबर कॅफे,চাইবাৰ কেফে
सायबर रोख,চাইবাৰ নগদ ধন
सायबर गुन्हे,চাইবাৰ অপৰাধ
सायबर डेलिक,চাইবাৰ ডেলিক
सायबर कायदा,চাইবাৰ আইন
सायबर सेक्स,চাইবাৰ যৌনতা
सायबरनेटिक्स,চাইবাৰনেটিক্স
सायबरनेशन,চাইবাৰনেচন
सायकल,চক্ৰ
सायकल मेमरी,চক্ৰ স্মৃতিশক্তি
सायकल चोरी,চক্ৰ চুৰি
सायकल वेळ,চক্ৰৰ সময়
चक्रीय,চক্ৰীয়
डिमन,ডেমন
डेझी व्हील,ডেইজী চকা
डेटा प्रशासक,ডাটা প্ৰশাসক
डेटा वाटप,তথ্য আবণ্টন
डेटा क्षेत्र,ডাটা এৰিয়া
डेटा अॅरे,ডাটা এৰে
डेटा बेस,ডাটা বেচ
डेटा ब्रेक,ডাটা ব্ৰেক
डेटा बस,ডাটা বাছ
डेटा वाहक,ডাটা কেৰিয়াৰ
डेटा सेल,ডাটা চেল
डेटा चॅनेल,ডাটা চেনেল
डेटा संप्रेषण,ডাটা যোগাযোগ
डेटा कॉम्प्रेशन,তথ্য সংকোচন
डेटा फील्ड,ডাটা ফিল্ড
डेटा फाइल,ডাটা ফাইল
माहितीचा प्रवाह,তথ্যৰ প্ৰবাহ
डेटा प्रवाह चार्ट,ডাটা প্ৰবাহ চাৰ্ট
डेटा पदानुक्रम,ডাটা হাইৰাৰ্কি
डेटा पातळी,তথ্যৰ স্তৰ
डेटा लायब्ररी,ডাটা লাইব্ৰেৰী
डेटा लिंक स्तर,ডাটা লিংক স্তৰ
डेटा लिंक लेयर (DLL),ডাটা লিংক স্তৰ (DLL)
माहिती व्यवस्थापन,তথ্য ব্যৱস্থাপনা
डेटा हाताळणी,ডাটা মেনিপুলেচন
डेटा हाताळणी भाषा (DML),ডাটা মেনিপুলেচন ভাষা (DML)
डेटा मोडेम,ডাটা মডেম
डेटा बदल,তথ্য পৰিৱৰ্তন
डेटा नेटवर्क,ডাটা নেটৱৰ্ক
डेटा ऑपरेशन,ডাটা অপাৰেচন
डेटा संस्था,ডাটা সংস্থাপন
डेटा आउटपुट,ডাটা আউটপুট
डेटा मार्ग,ডাটা পথ
डेटा तयार करणे,তথ্য প্ৰস্তুত কৰা
डेटा गोपनीयता,ডাটা গোপনীয়তা
डेटा प्रोसेसर,ডাটা প্ৰচেছৰ
माहिती संरक्षण,তথ্য সুৰক্ষা
डेटा रेकॉर्ड,ডাটা ৰেকৰ্ড
डेटा पुनर्प्राप्ती,তথ্য উদ্ধাৰ কৰা
डेटा दिनचर्या,ডাটা ৰুটিন
डेटा सुरक्षा,ডাটা সুৰক্ষা
डेटा सेट,ডাটা ছেট
डेटा सिग्नल,ডাটা সংকেত
डेटा सिंक,ডাটা ডুব যোৱা
माहितीचा स्रोत,তথ্যৰ উৎস
डेटा तपशील,তথ্যৰ নিৰ্দিষ্টকৰণ
डेटा स्टेशन,ডাটা ষ্টেচন
डेटा स्टोरेज,ডাটা সংৰক্ষণ
डेटा स्टोरेज संरचना,তথ্য সংৰক্ষণ গঠন
डेटा संरचना,তথ্যৰ গঠন
डेटा स्विच,ডাটা চুইচ
डेटा टेबल,ডাটা টেবুল
डेटा टर्मिनल,ডাটা টাৰ্মিনেল
डेटा ट्रान्सक्रिप्शन,ডাটা ট্ৰান্সক্ৰিপচন
डेटा ट्रान्सफर,ডাটা ট্ৰেন্সফাৰ
डेटा ट्रान्समिशन,ডাটা ট্ৰেন্সমিছন
डेटा ट्रान्समिशन चॅनेल,ডাটা ট্ৰেন্সমিছন চেনেল
डेटा प्रकार,তথ্যৰ ধৰণ
डेटा युनिट,ডাটা ইউনিট
माहितीचे वैधीकरण,তথ্য বৈধকৰণ
डेटाबेस,ডাটাবেছ
डेटाबेस प्रशासन,ডাটাবেছ প্ৰশাসন
डेटाबेस डिझाइन,ডাটাবেছ ডিজাইন
डेटाबेस व्यवस्थापन प्रणाली,ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা
datagrav,ডাটাগ্ৰাভ
माहिती,ডাটাম
मृत क्षेत्र,ডেড জ&#39;ন
