Marathi,Telugu
प्रसारण सेवा नियोजन,ప్రసార సేవా ప్రణాళిక
ब्रॉडकास्ट ट्रान्समीटर,ప్రసార ట్రాన్స్మిటర్
प्रसारक,బ్రాడ్‌కాస్టర్
प्रसारण,ప్రసారం
प्रसारण स्टेशन,బ్రాడ్కాస్టింగ్ స్టేషన్
तुटलेली,విరిగింది
ब्राउझर,బ్రౌజర్
ब्राउझिंग,బ్రౌజింగ్
बबल,బుడగ
बफर,బఫర్
बफर एम्पलीफायर,బఫర్ యాంప్లిఫైయర్
बफर ट्यूब,బఫర్ ట్యూబ్
किडा,బగ్
अंगभूत अँटेना,అంతర్నిర్మిత యాంటెన్నా
बर्नर,బర్నర్
बर्निंग,బర్నింగ్
स्फोट त्रुटी,పేలుడు లోపం
स्फोट अंतर्भूत नाडी,పేలుడు చొప్పించే పల్స్
स्फोट टप्पा,పేలుడు దశ
बस,బస్సు
व्यवसाय बुद्धिमत्ता,వ్యాపార నైపుణ్యం
बजर,బజర్
पास द्वारे,పాస్ ద్వారా
पास करून,ఉత్తీర్ణత ద్వారా
बायपास कंडेन्सर,బైపాస్ కండెన్సర్
सी,సి
सी+प्रोग्रामिंग भाषा,సి+ప్రోగ్రామింగ్ భాష
कपाट,క్యాబినెట్
केबल,కేబుల్
केबल कंपाऊंड,కేబుల్ సమ్మేళనం
केबल समानता,కేబుల్ ఈక్వలైజేషన్
केबल तोटा,కేబుల్ నష్టం
कॅशे,కాష్
कॅशिंग,కాషింగ్
कॅडमियम सेल,కాడ్మియం సెల్
गणना मशीन,మెషీన్ లెక్కిస్తోంది
गणना,లెక్కింపు
कॅल्क्युलेटर,కాలిక్యులేటర్
कॅलिब्रेट,క్రమాంకనం
कॅलिपर,కాలిపర్స్
कॅलरीमीटर,కేలరీమీటర్
कॅमकॉर्डर,క్యామ్‌కార్డర్
कॅमेरा,కెమెరా
कॅमेरा संरेखन,కెమెరా అమరిక
कॅमेरा छिद्र,కెమెరా ఎపర్చరు
कॅमेरा कव्हरेज,కెమెరా కవరేజ్
कॅमेरा लाइन-अप,కెమెరా లైనప్
कॅमेरा ट्यूब,కెమెరా ట్యూబ్
छत,పందిరి
क्षमता,సామర్ధ్యం
कॅपेसिटन्स,కెపాసిటెన్స్
कॅपेसिटिव्ह लोड,కెపాసిటివ్ లోడ్
कॅपेसिटिव्ह रिएक्टन्स,కెపాసిటివ్ రియాక్టెన్స్
कॅपेसिटर,కెపాసిటర్
कॅपेसिटर इनपुट फिल्टर,కెపాసిటర్ ఇన్పుట్ ఫిల్టర్
क्षमता,సామర్థ్యం
कॅप्सूल,క్యాప్సూల్
मथळा,శీర్షిక
कॅप्चर इफेक्ट,సంగ్రహ ప్రభావం
कार्ड,కార్డు
कार्डिओइड,కార్డియోయిడ్
कार्डिओइड मायक्रोफोन,కార్డియోయిడ్ మైక్రోఫోన్
वाहक,క్యారియర్
वाहक वारंवारता,క్యారియర్ ఫ్రీక్వెన్సీ
कॅरियर फ्रिक्वेन्सी शिफ्ट,క్యారియర్ ఫ్రీక్వెన్సీ షిఫ్ట్
वाहक शक्ती,క్యారియర్ శక్తి
कॅरियर सेन्स सिग्नल,క్యారియర్ సెన్స్ సిగ్నల్
वाहक संवेदनशीलता,క్యారియర్ సున్నితత్వం
वाहक वेगळे,క్యారియర్ విభజన
कॅरियर शिफ्ट,క్యారియర్ షిఫ్ట్
कॅरियर स्पेसिंग,క్యారియర్ స్పేసింగ్
वाहक दडपशाही,క్యారియర్ అణచివేత
कॅरियर वेव्ह,క్యారియర్ వేవ్
काडतूस,గుళిక
कोरीव काम,చెక్కడం
कॅसकेड,క్యాస్కేడ్
कॅसकेड सर्किट,క్యాస్కేడ్ సర్క్యూట్
कॅसेट,క్యాసెట్
ओतीव लोखंड,తారాగణం ఇనుము
कास्टिंग,కాస్టింగ్
कॅटलॉग,జాబితా
आपत्तीजनक हस्तक्षेप,విపత్తు జోక్యం
कॅथोड,కాథోడ్
कॅथोड अनुयायी,కాథోడ్ అనుచరుడు
कॅथोड रेझिस्टर,కాథోడ్ రెసిస్టర్
सेलफोन,సెల్‌ఫోన్
सेल्युलर,సెల్యులార్
केंद्रीय नियंत्रण,కేంద్ర నియంత్రణ
मध्यवर्ती वारंवारता,కేంద్ర పౌన frequency పున్యం
सेंट्रल प्रोसेसिंग युनिट,సెంట్రల్ ప్రాసెసింగ్ యూనిట్
केंद्रीकृत डेटाबेस,కేంద్రీకృత డేటాబేస్
